gridnumber,capital,policy[0 0],policy[0 1],policy[0 2],policy[0 3],policy[0 4],policy[0 5],policy[0 6],policy[1 0],policy[1 1],policy[1 2],policy[1 3],policy[1 4],policy[1 5],policy[1 6],policy[2 0],policy[2 1],policy[2 2],policy[2 3],policy[2 4],policy[2 5],policy[2 6],policy[3 0],policy[3 1],policy[3 2],policy[3 3],policy[3 4],policy[3 5],policy[3 6],policy[4 0],policy[4 1],policy[4 2],policy[4 3],policy[4 4],policy[4 5],policy[4 6],policy[5 0],policy[5 1],policy[5 2],policy[5 3],policy[5 4],policy[5 5],policy[5 6],policy[6 0],policy[6 1],policy[6 2],policy[6 3],policy[6 4],policy[6 5],policy[6 6]
10,0.205331,0.180657,0.211157,0.248296,0.295847,0.354465,0.42798,0.519193,0.181416,0.211887,0.249024,0.296541,0.35514,0.428648,0.519883,0.182174,0.212616,0.249752,0.297236,0.355815,0.429316,0.520581,0.182933,0.213345,0.250479,0.29793,0.35649,0.429984,0.52128,0.183691,0.214074,0.251207,0.298625,0.357165,0.430652,0.521978,0.18445,0.214804,0.251934,0.299319,0.35784,0.43132,0.522676,0.185211,0.215533,0.252662,0.300014,0.358514,0.431987,0.523375
11,0.226131,0.196718,0.226819,0.264786,0.312211,0.371027,0.444719,0.537015,0.197424,0.227517,0.265518,0.312945,0.37177,0.445473,0.537842,0.198129,0.228215,0.266249,0.313679,0.372513,0.446226,0.538668,0.198834,0.228913,0.266981,0.314414,0.373257,0.446979,0.539495,0.19954,0.229611,0.267712,0.315148,0.374,0.447733,0.540322,0.200245,0.230309,0.268444,0.315882,0.374743,0.448512,0.541149,0.200951,0.231008,0.269179,0.316616,0.375486,0.449296,0.541975
12,0.247171,0.21204,0.242228,0.281117,0.32859,0.387939,0.462078,0.554446,0.212915,0.2431,0.281998,0.329449,0.388841,0.462996,0.555337,0.213789,0.243972,0.282879,0.330309,0.389744,0.463914,0.556229,0.214664,0.244844,0.28376,0.331169,0.390647,0.464832,0.55712,0.215538,0.245716,0.28464,0.332029,0.39155,0.46575,0.558011,0.216413,0.246588,0.285521,0.332889,0.392452,0.466668,0.558903,0.217287,0.247476,0.286402,0.333749,0.393355,0.467586,0.559794
13,0.268455,0.227608,0.258643,0.29762,0.345203,0.40522,0.479433,0.571685,0.228592,0.259662,0.29863,0.346232,0.406283,0.480487,0.57275,0.229576,0.260681,0.299641,0.347262,0.407346,0.481542,0.573815,0.230561,0.261699,0.300651,0.348291,0.408409,0.482596,0.57488,0.231545,0.262718,0.301661,0.34932,0.409472,0.48365,0.575945,0.232529,0.263737,0.302672,0.350349,0.410534,0.484705,0.57701,0.233513,0.264756,0.303682,0.351378,0.411597,0.485759,0.578074
14,0.289985,0.244142,0.275872,0.314595,0.362548,0.423023,0.497149,0.589901,0.245035,0.276887,0.315613,0.363632,0.424124,0.498276,0.591003,0.245929,0.277901,0.316632,0.364716,0.425213,0.499403,0.592106,0.246822,0.278916,0.317651,0.3658,0.426294,0.50053,0.593208,0.247749,0.279931,0.318669,0.366884,0.427375,0.501656,0.594342,0.248698,0.280945,0.319688,0.367968,0.428457,0.502783,0.595499,0.249647,0.28196,0.320707,0.369052,0.429538,0.50391,0.596656
15,0.311765,0.261367,0.293404,0.331926,0.380692,0.441124,0.515981,0.609397,0.262339,0.29436,0.332878,0.381696,0.442114,0.517012,0.610479,0.263311,0.295317,0.333831,0.3827,0.443103,0.518043,0.61156,0.264283,0.296274,0.334807,0.383704,0.444092,0.519074,0.612642,0.265255,0.297231,0.335782,0.384708,0.445082,0.520118,0.613723,0.266227,0.298187,0.336757,0.385712,0.446071,0.521171,0.614805,0.267199,0.299144,0.337733,0.386716,0.447061,0.522224,0.615886
16,0.333798,0.279012,0.310765,0.349657,0.399073,0.459519,0.535012,0.628504,0.280002,0.311738,0.350623,0.40004,0.460496,0.536083,0.629584,0.280991,0.312696,0.351589,0.401008,0.461474,0.537154,0.630664,0.28198,0.313653,0.352555,0.40198,0.462451,0.538225,0.631744,0.28297,0.314611,0.353521,0.402955,0.463428,0.539295,0.632824,0.283959,0.315568,0.354487,0.40393,0.464405,0.540366,0.633904,0.284948,0.316526,0.355452,0.404905,0.465382,0.541437,0.634984
17,0.356085,0.295618,0.326952,0.366674,0.416277,0.476769,0.552733,0.646372,0.296982,0.328296,0.368113,0.417722,0.478215,0.554177,0.647858,0.298345,0.32964,0.369551,0.419167,0.479661,0.55562,0.649345,0.299709,0.330984,0.37099,0.420612,0.481107,0.557063,0.650831,0.301072,0.332328,0.372429,0.422057,0.482553,0.558506,0.652318,0.302436,0.333672,0.373867,0.423501,0.483999,0.559949,0.653804,0.3038,0.335059,0.375306,0.424936,0.485445,0.561393,0.655291
18,0.378631,0.313195,0.344687,0.385276,0.434787,0.495542,0.571534,0.665668,0.314581,0.346137,0.386729,0.436228,0.497044,0.573042,0.667186,0.315966,0.347588,0.388181,0.437668,0.498546,0.574551,0.668703,0.317351,0.349038,0.389634,0.439108,0.500048,0.576059,0.670221,0.318737,0.350489,0.391086,0.440549,0.50155,0.577567,0.671796,0.320122,0.351939,0.392539,0.441989,0.503052,0.579075,0.673382,0.321508,0.353389,0.393991,0.44343,0.504554,0.580583,0.674968
19,0.401438,0.330846,0.363616,0.404528,0.453869,0.515479,0.591654,0.686608,0.332195,0.365065,0.405872,0.455186,0.516806,0.592953,0.687974,0.333544,0.366515,0.407216,0.456503,0.518133,0.594269,0.68934,0.334944,0.367964,0.40856,0.457819,0.51946,0.595605,0.690706,0.336355,0.369413,0.409904,0.459136,0.520807,0.596941,0.692072,0.337767,0.370863,0.411248,0.460453,0.522156,0.598277,0.693438,0.339178,0.372312,0.412592,0.461769,0.523504,0.599613,0.694804
20,0.424509,0.348638,0.382224,0.422871,0.471851,0.534174,0.61067,0.70579,0.350263,0.383876,0.424568,0.473563,0.53592,0.612409,0.707508,0.351889,0.385527,0.426212,0.475274,0.537667,0.614147,0.709226,0.353514,0.387179,0.427857,0.476986,0.539413,0.615886,0.710944,0.355139,0.38883,0.429502,0.478698,0.54116,0.617625,0.712662,0.356809,0.390482,0.431146,0.48041,0.542906,0.619353,0.71438,0.358541,0.392134,0.432791,0.482122,0.544636,0.621046,0.716098
21,0.447848,0.370226,0.403233,0.443568,0.492787,0.555046,0.631581,0.726631,0.37127,0.404302,0.444666,0.494114,0.556442,0.633032,0.728121,0.372315,0.405371,0.445764,0.495441,0.557838,0.634483,0.729611,0.373359,0.40644,0.446861,0.496774,0.559234,0.635933,0.731101,0.374403,0.407509,0.447958,0.498106,0.56063,0.637384,0.73259,0.375447,0.408579,0.44905,0.499438,0.562026,0.638835,0.73408,0.376491,0.409648,0.450142,0.500771,0.563422,0.640286,0.73557
22,0.471456,0.388032,0.421456,0.461097,0.511729,0.574049,0.650912,0.746032,0.389632,0.423125,0.462728,0.513443,0.575817,0.652692,0.747796,0.391233,0.424781,0.464359,0.515157,0.577586,0.654472,0.749561,0.392833,0.426378,0.46599,0.516872,0.579355,0.656253,0.751339,0.394433,0.427975,0.467621,0.518586,0.581123,0.658033,0.753121,0.396034,0.429572,0.469252,0.52031,0.582892,0.659814,0.754902,0.397634,0.431169,0.470884,0.522045,0.584661,0.661594,0.756684
23,0.495339,0.407393,0.440371,0.480226,0.531451,0.593919,0.670925,0.766133,0.409205,0.442165,0.482209,0.533439,0.595911,0.672978,0.768089,0.411017,0.44396,0.484192,0.535428,0.597903,0.67503,0.770044,0.41283,0.445755,0.486175,0.537417,0.599895,0.677082,0.771999,0.414642,0.447549,0.488157,0.539405,0.601887,0.679135,0.773954,0.416454,0.449315,0.49014,0.541394,0.603879,0.681187,0.77591,0.418267,0.451074,0.492123,0.543383,0.605871,0.683239,0.777875
24,0.519498,0.427019,0.459234,0.500771,0.552301,0.615129,0.693045,0.787662,0.429014,0.46116,0.50279,0.554242,0.617,0.694883,0.789473,0.431008,0.463085,0.504808,0.556182,0.618872,0.69672,0.791284,0.433003,0.46501,0.506827,0.558123,0.620727,0.698523,0.793095,0.434997,0.466936,0.508845,0.560064,0.622582,0.700326,0.794907,0.436992,0.468861,0.510864,0.562004,0.624436,0.702129,0.796718,0.438986,0.470786,0.512883,0.563945,0.626291,0.703932,0.798529
25,0.543937,0.446334,0.478916,0.521043,0.572556,0.635259,0.713478,0.808485,0.448444,0.481168,0.523268,0.574745,0.637381,0.715596,0.810691,0.450505,0.48342,0.525494,0.576933,0.639504,0.717714,0.812896,0.452566,0.485672,0.527719,0.579122,0.641626,0.719832,0.815102,0.454627,0.487924,0.529944,0.58131,0.643749,0.72195,0.817308,0.456687,0.490176,0.532169,0.583499,0.645895,0.724061,0.819513,0.458748,0.492428,0.534394,0.585687,0.648055,0.726163,0.821719
26,0.568659,0.465656,0.500166,0.542141,0.593744,0.656318,0.734513,0.830824,0.467724,0.502424,0.544422,0.595939,0.658577,0.736758,0.833218,0.469793,0.504682,0.546716,0.598134,0.660835,0.739004,0.835593,0.471913,0.50694,0.549009,0.600329,0.663094,0.741249,0.837968,0.474249,0.509199,0.551301,0.602524,0.665353,0.743494,0.840343,0.476585,0.511457,0.553595,0.604719,0.667612,0.745739,0.842718,0.478921,0.513715,0.555888,0.606914,0.66987,0.747985,0.845093
27,0.593667,0.487859,0.522382,0.564662,0.615632,0.678933,0.756795,0.853894,0.489891,0.524364,0.566656,0.617582,0.680962,0.758852,0.856215,0.491923,0.526347,0.568651,0.619538,0.68299,0.760909,0.858536,0.493956,0.528329,0.570654,0.621505,0.685019,0.762966,0.860831,0.495967,0.530312,0.572657,0.623472,0.687048,0.765024,0.863053,0.497933,0.532294,0.57466,0.625439,0.689077,0.767081,0.865274,0.499899,0.534277,0.576663,0.627407,0.691105,0.769138,0.867496
28,0.618966,0.510653,0.545299,0.587775,0.638014,0.701386,0.778728,0.876201,0.512292,0.54693,0.589393,0.639706,0.703333,0.78084,0.878465,0.513932,0.548561,0.591011,0.641398,0.70528,0.782951,0.880728,0.515572,0.550191,0.59263,0.64309,0.707226,0.785063,0.882991,0.517212,0.551822,0.594221,0.644789,0.709173,0.787175,0.885255,0.518852,0.553452,0.595764,0.64653,0.711119,0.789287,0.887518,0.520502,0.555083,0.597307,0.648271,0.713066,0.791399,0.889794
29,0.644557,0.530468,0.565365,0.606882,0.658104,0.722237,0.800126,0.898108,0.53284,0.567775,0.609215,0.660576,0.7247,0.8026,0.9006,0.535213,0.570184,0.611548,0.663049,0.727162,0.805099,0.903093,0.537585,0.572593,0.61388,0.665521,0.729624,0.807673,0.905586,0.539958,0.575001,0.616213,0.667994,0.732085,0.810246,0.908078,0.54233,0.57741,0.618545,0.670466,0.734547,0.812819,0.910571,0.544723,0.579819,0.620929,0.67292,0.737009,0.815392,0.913064
30,0.670445,0.553411,0.588235,0.628782,0.680629,0.744914,0.824012,0.921406,0.555715,0.590569,0.631107,0.683124,0.747361,0.826451,0.923765,0.558019,0.592904,0.633431,0.68562,0.749808,0.82889,0.926123,0.560324,0.595123,0.635755,0.688115,0.75226,0.831328,0.928481,0.562628,0.597287,0.638079,0.690611,0.754713,0.833749,0.93084,0.564932,0.599451,0.640404,0.693106,0.757166,0.83616,0.933198,0.567236,0.601614,0.642728,0.695601,0.759619,0.83857,0.935556
31,0.696632,0.575393,0.608954,0.650504,0.703036,0.76721,0.846931,0.943735,0.578075,0.611422,0.653202,0.705713,0.769878,0.849619,0.946365,0.580757,0.613889,0.655901,0.708389,0.772545,0.852307,0.949009,0.583439,0.616357,0.6586,0.711065,0.775212,0.854995,0.951654,0.586121,0.618824,0.661299,0.713741,0.777885,0.857683,0.954298,0.588803,0.621393,0.663998,0.716417,0.780569,0.860368,0.956942,0.591486,0.623968,0.666697,0.719094,0.783252,0.862983,0.959587
32,0.723123,0.597458,0.629926,0.672875,0.725482,0.789648,0.869536,0.966399,0.600133,0.632837,0.675844,0.728458,0.792619,0.872498,0.969331,0.602808,0.635747,0.678812,0.731435,0.795591,0.87546,0.972263,0.605482,0.638657,0.681781,0.734411,0.798562,0.878422,0.975195,0.608157,0.641568,0.68475,0.737388,0.801534,0.881384,0.978129,0.610831,0.644478,0.687718,0.740364,0.804507,0.884345,0.981064,0.613506,0.647557,0.690687,0.743341,0.807539,0.887307,0.983999
33,0.749921,0.618257,0.652734,0.695671,0.748821,0.813123,0.892805,0.989706,0.621215,0.655932,0.6988,0.751906,0.816268,0.89591,0.992814,0.624216,0.65913,0.701952,0.75499,0.819413,0.899014,0.995923,0.627217,0.662328,0.705104,0.758073,0.822557,0.902119,0.999031,0.630218,0.665526,0.708255,0.761157,0.825702,0.905224,1.00214,0.633219,0.668724,0.711407,0.764241,0.828847,0.908328,1.00525,0.63622,0.671853,0.714559,0.767325,0.831992,0.911433,1.00841
34,0.77703,0.641263,0.676978,0.720054,0.773007,0.837723,0.917153,1.01424,0.644182,0.679944,0.723053,0.776002,0.840744,0.920168,1.01732,0.647298,0.682911,0.726082,0.779005,0.843764,0.923182,1.02039,0.650443,0.685877,0.729112,0.782012,0.846784,0.926196,1.02347,0.653589,0.688844,0.732141,0.785019,0.849804,0.929211,1.02654,0.656734,0.69181,0.735171,0.788026,0.852824,0.932225,1.02962,0.659879,0.694777,0.738201,0.791033,0.855845,0.935239,1.03269
35,0.804452,0.665954,0.701279,0.745219,0.798206,0.862818,0.942015,1.03911,0.669069,0.704122,0.748007,0.800904,0.865573,0.944858,1.04209,0.67207,0.706965,0.750791,0.803602,0.868328,0.947706,1.04508,0.67498,0.709808,0.753567,0.806302,0.871082,0.95056,1.04806,0.67789,0.71272,0.756342,0.809003,0.873837,0.953414,1.05105,0.680801,0.715632,0.759117,0.811705,0.876591,0.956267,1.05403,0.683711,0.718545,0.761892,0.814406,0.879346,0.959121,1.05701
36,0.832192,0.690876,0.727397,0.771102,0.823808,0.888274,0.967288,1.06453,0.693408,0.729801,0.77347,0.826173,0.890721,0.969952,1.06725,0.69594,0.732205,0.775839,0.828537,0.893174,0.972616,1.06997,0.69857,0.734609,0.77821,0.830902,0.895626,0.97528,1.07269,0.701238,0.737013,0.780584,0.833251,0.898078,0.977949,1.0754,0.703906,0.739417,0.782958,0.835583,0.900531,0.980618,1.07812,0.706575,0.741821,0.785332,0.837915,0.902983,0.983287,1.08084
37,0.860254,0.715342,0.751763,0.794944,0.847136,0.911732,0.990718,1.08777,0.7181,0.754451,0.797696,0.849911,0.914715,0.993925,1.09103,0.720858,0.757139,0.800448,0.852687,0.917697,0.997132,1.09428,0.723626,0.759827,0.803199,0.855462,0.920676,1.00034,1.09758,0.72644,0.762515,0.805925,0.858238,0.923655,1.00355,1.10099,0.729254,0.765204,0.80863,0.861022,0.926634,1.00677,1.10441,0.732068,0.767892,0.811334,0.863829,0.929613,1.01002,1.10783
38,0.888641,0.739578,0.775259,0.818326,0.870444,0.935836,1.01566,1.11315,0.742878,0.778579,0.821572,0.873801,0.939221,1.0191,1.11676,0.746178,0.781903,0.824819,0.877158,0.942607,1.02254,1.12037,0.749477,0.785227,0.828066,0.880515,0.945992,1.02598,1.12398,0.752742,0.788551,0.831312,0.883872,0.949382,1.02941,1.1276,0.756,0.791875,0.834513,0.887229,0.952774,1.03285,1.13126,0.759259,0.795199,0.837696,0.890616,0.956165,1.03628,1.13493
39,0.917356,0.764736,0.800184,0.842242,0.894902,0.960427,1.0403,1.13894,0.768261,0.803775,0.845758,0.898662,0.964167,1.04412,1.14298,0.771785,0.807266,0.849274,0.902421,0.967906,1.04794,1.14701,0.77531,0.810733,0.85279,0.906181,0.971646,1.05176,1.15105,0.77884,0.814199,0.856305,0.909941,0.975386,1.05557,1.15509,0.782376,0.817666,0.859821,0.913701,0.979138,1.05939,1.15913,0.785912,0.821133,0.863439,0.91746,0.982892,1.06321,1.1631
40,0.946404,0.790322,0.824893,0.866811,0.920378,0.985815,1.06588,1.16588,0.794053,0.828549,0.870639,0.924326,0.98977,1.06981,1.16997,0.797784,0.832204,0.874468,0.928274,0.993725,1.07373,1.17406,0.801515,0.835759,0.878297,0.932222,0.99768,1.07766,1.17815,0.805205,0.839314,0.882125,0.93617,1.00163,1.08159,1.18224,0.808748,0.842869,0.885954,0.940118,1.00559,1.08551,1.18633,0.812291,0.846424,0.889806,0.944066,1.00959,1.08944,1.19042
41,0.975789,0.815883,0.84924,0.892329,0.946061,1.01161,1.09142,1.19273,0.819536,0.852984,0.896443,0.950216,1.01581,1.09556,1.19688,0.823189,0.856729,0.900557,0.954371,1.02002,1.0998,1.20103,0.826841,0.860486,0.904671,0.958526,1.02423,1.10409,1.20518,0.830494,0.864441,0.908785,0.962681,1.02843,1.10837,1.20933,0.834072,0.868397,0.912899,0.966836,1.03264,1.11266,1.21348,0.837584,0.872352,0.917013,0.970991,1.03683,1.11695,1.21763
42,1.00551,0.840197,0.874404,0.918573,0.972288,1.0384,1.11883,1.22002,0.843977,0.878566,0.922869,0.976575,1.0426,1.12307,1.22411,0.847757,0.882729,0.927165,0.980883,1.0468,1.12731,1.22816,0.851537,0.886891,0.931461,0.985192,1.051,1.13159,1.23221,0.855316,0.891118,0.935757,0.989501,1.05521,1.13588,1.23626,0.859096,0.895392,0.940053,0.993809,1.05941,1.14017,1.2403,0.863084,0.899666,0.944349,0.998118,1.06361,1.14445,1.24435
43,1.03558,0.865245,0.90134,0.945735,0.999507,1.06553,1.14673,1.24708,0.869357,0.90565,0.949971,1.00376,1.06967,1.15105,1.25116,0.873469,0.909961,0.954207,1.00804,1.07381,1.15537,1.25524,0.877581,0.914271,0.958442,1.01233,1.07795,1.15969,1.25934,0.881694,0.918566,0.962678,1.01661,1.08209,1.16395,1.26344,0.885806,0.922822,0.966913,1.0209,1.08623,1.16821,1.26755,0.889962,0.927078,0.971148,1.02519,1.09037,1.17247,1.27166
44,1.066,0.892043,0.928843,0.972905,1.02696,1.09267,1.17484,1.27482,0.896423,0.933132,0.977185,1.03128,1.09684,1.17913,1.27886,0.900804,0.93742,0.981492,1.0356,1.10112,1.18342,1.2829,0.905184,0.941708,0.985799,1.03989,1.10539,1.18771,1.28694,0.909564,0.945996,0.990106,1.04417,1.10967,1.19199,1.29099,0.913944,0.950268,0.994413,1.04846,1.11394,1.19623,1.29504,0.918307,0.954539,0.99872,1.05274,1.11822,1.20048,1.2991
45,1.09677,0.920215,0.956434,1.00121,1.0555,1.12132,1.20414,1.30333,0.924543,0.960732,1.00535,1.05953,1.12543,1.20802,1.30721,0.92887,0.96503,1.00951,1.06355,1.12955,1.2119,1.3111,0.933198,0.969328,1.01367,1.06758,1.13369,1.21578,1.31498,0.937525,0.973626,1.01783,1.07161,1.13783,1.21966,1.31886,0.941853,0.977952,1.022,1.07563,1.14197,1.22354,1.32274,0.946181,0.982304,1.02616,1.07966,1.14611,1.22739,1.32662
46,1.1279,0.948243,0.984987,1.03002,1.08466,1.15156,1.23329,1.33256,0.952566,0.989165,1.034,1.0883,1.15521,1.23685,1.33615,0.956888,0.993343,1.03796,1.09195,1.15886,1.24042,1.33974,0.961211,0.997521,1.04192,1.0956,1.16247,1.24398,1.34333,0.965533,1.0017,1.04587,1.09928,1.16608,1.24755,1.34692,0.969856,1.00588,1.04982,1.10298,1.16969,1.25111,1.35051,0.974178,1.01007,1.05377,1.10668,1.1733,1.25467,1.3541
47,1.15939,0.976443,1.01357,1.05875,1.11323,1.18048,1.26179,1.36091,0.980855,1.01777,1.06261,1.11693,1.18409,1.26537,1.36459,0.985268,1.02197,1.06647,1.12063,1.18769,1.26895,1.36826,0.98968,1.02618,1.07034,1.12433,1.1913,1.27253,1.37193,0.994093,1.03038,1.07421,1.12803,1.19488,1.27611,1.3756,0.998505,1.03458,1.07809,1.13176,1.19845,1.27969,1.37927,1.00292,1.03876,1.08196,1.13548,1.20203,1.28327,1.38294
48,1.19124,1.00607,1.04312,1.08755,1.14178,1.20857,1.28949,1.38885,1.01029,1.0471,1.09142,1.14571,1.21245,1.2935,1.39288,1.01451,1.05107,1.09529,1.14965,1.21634,1.29752,1.39695,1.01873,1.05505,1.09918,1.15358,1.22022,1.30153,1.40102,1.02296,1.05902,1.10307,1.15751,1.22411,1.30554,1.40508,1.02718,1.063,1.10696,1.16142,1.22798,1.30955,1.40915,1.0314,1.06698,1.11085,1.16532,1.23186,1.31357,1.41322
49,1.22346,1.03546,1.07198,1.11617,1.17032,1.23651,1.31761,1.41699,1.03966,1.07608,1.12027,1.17453,1.24082,1.32206,1.42161,1.04386,1.08019,1.12438,1.17875,1.24512,1.3265,1.42621,1.04805,1.08429,1.12848,1.18297,1.24943,1.33095,1.43079,1.05225,1.08839,1.13261,1.18719,1.25374,1.3354,1.43537,1.05645,1.0925,1.13673,1.1914,1.25805,1.33985,1.43995,1.06064,1.0966,1.14085,1.19559,1.26237,1.3443,1.44453
50,1.25605,1.06433,1.10061,1.14456,1.1986,1.26474,1.34636,1.44594,1.06877,1.10503,1.14912,1.20323,1.26951,1.35115,1.45087,1.07322,1.10946,1.15369,1.20786,1.27428,1.35594,1.45579,1.07768,1.11388,1.15826,1.21249,1.27904,1.36071,1.46068,1.08213,1.1183,1.1628,1.21712,1.28381,1.36548,1.46544,1.08659,1.12272,1.16733,1.22175,1.28858,1.37025,1.4702,1.09104,1.12714,1.17186,1.22639,1.29337,1.37502,1.47495
51,1.28903,1.09408,1.13016,1.17386,1.22772,1.29403,1.37533,1.47461,1.09863,1.13472,1.17863,1.2326,1.29906,1.38045,1.47971,1.10316,1.13928,1.18339,1.23749,1.30409,1.38558,1.48481,1.10769,1.14383,1.18816,1.24237,1.30912,1.39071,1.48992,1.11222,1.14839,1.19291,1.24726,1.31415,1.39591,1.49502,1.11674,1.15294,1.19763,1.25214,1.31919,1.40112,1.50037,1.12127,1.1575,1.20235,1.25703,1.32423,1.40632,1.50573
