gridnumber,capital,VF[0],VF[1],VF[2],VF[3],VF[4],VF[5],VF[6]
288,42.5402,-0.58454,-0.593365,-0.58956,-0.579492,-0.566981,-0.554809,-0.542979
289,43.0516,-0.571724,-0.580362,-0.576639,-0.566784,-0.554537,-0.542622,-0.531042
290,43.5689,-0.559183,-0.567639,-0.563995,-0.55435,-0.542361,-0.530698,-0.519363
291,44.0922,-0.546912,-0.555189,-0.551623,-0.542183,-0.530447,-0.519031,-0.507936
292,44.6215,-0.534905,-0.543007,-0.539518,-0.530278,-0.518791,-0.507616,-0.496756
293,45.157,-0.523157,-0.531088,-0.527673,-0.518629,-0.507386,-0.496448,-0.485818
294,45.6987,-0.511662,-0.519425,-0.516084,-0.507232,-0.496227,-0.485521,-0.475117
295,46.2467,-0.500416,-0.508013,-0.504831,-0.496081,-0.485309,-0.474831,-0.464648
296,46.801,-0.489412,-0.496849,-0.493735,-0.485171,-0.474628,-0.464373,-0.454405
297,47.3617,-0.478645,-0.485925,-0.482878,-0.474496,-0.464177,-0.45414,-0.444385
298,47.9289,-0.468112,-0.475236,-0.472254,-0.464053,-0.453953,-0.44413,-0.434582
299,48.5027,-0.457806,-0.464779,-0.461861,-0.453835,-0.44395,-0.434336,-0.424991
300,49.0832,-0.447724,-0.454548,-0.451693,-0.443838,-0.434164,-0.424755,-0.415609
301,49.6704,-0.43786,-0.444538,-0.441745,-0.434058,-0.42459,-0.415382,-0.406431
302,50.2644,-0.428209,-0.434745,-0.432012,-0.42449,-0.415224,-0.406213,-0.397453
303,50.8652,-0.418768,-0.425164,-0.42249,-0.41513,-0.406061,-0.397242,-0.38867
304,51.473,-0.409531,-0.415791,-0.413175,-0.405972,-0.397097,-0.388467,-0.380078
305,52.0879,-0.400495,-0.406621,-0.404061,-0.397013,-0.388328,-0.379883,-0.371673
306,52.7099,-0.391655,-0.39765,-0.395146,-0.388249,-0.37975,-0.371486,-0.363451
307,53.3391,-0.383007,-0.388874,-0.386424,-0.379675,-0.371358,-0.363271,-0.355409
308,53.9756,-0.374548,-0.380289,-0.377892,-0.371288,-0.363149,-0.355235,-0.347542
309,54.6194,-0.366272,-0.37189,-0.369545,-0.363083,-0.355119,-0.347375,-0.339846
310,55.2707,-0.358176,-0.363674,-0.361379,-0.355057,-0.347264,-0.339686,-0.332319
311,55.9296,-0.350257,-0.355636,-0.353392,-0.347206,-0.339579,-0.332165,-0.324956
312,56.5961,-0.34251,-0.347774,-0.345578,-0.339525,-0.332063,-0.324808,-0.317754
313,57.2703,-0.334932,-0.340082,-0.337935,-0.332012,-0.32471,-0.317611,-0.310709
314,57.9523,-0.327519,-0.332559,-0.330458,-0.324663,-0.317518,-0.310572,-0.303819
315,58.6423,-0.320268,-0.325199,-0.323144,-0.317474,-0.310484,-0.303687,-0.297079
316,59.3402,-0.313175,-0.318,-0.31599,-0.310443,-0.303602,-0.296952,-0.290488
317,60.0462,-0.306237,-0.310845,-0.308992,-0.303564,-0.296872,-0.290365,-0.28404
318,60.7604,-0.29945,-0.303959,-0.302147,-0.296837,-0.290288,-0.283922,-0.277734
319,61.4828,-0.292813,-0.297224,-0.295451,-0.290256,-0.283849,-0.27762,-0.271566
320,62.2137,-0.28632,-0.290636,-0.288902,-0.283819,-0.27755,-0.271456,-0.265533
321,62.9529,-0.279969,-0.284192,-0.282496,-0.277523,-0.27139,-0.265428,-0.259632
322,63.7008,-0.273757,-0.277889,-0.276278,-0.271365,-0.265364,-0.259531,-0.253862
323,64.4573,-0.267681,-0.271724,-0.270148,-0.265342,-0.259471,-0.253764,-0.248217
324,65.2226,-0.261739,-0.265694,-0.264153,-0.25945,-0.253706,-0.248124,-0.242697
325,65.9968,-0.255926,-0.259796,-0.258288,-0.253688,-0.248069,-0.242607,-0.237298
326,66.7799,-0.250241,-0.254027,-0.252552,-0.248052,-0.242555,-0.237212,-0.232018
327,67.5721,-0.244681,-0.248385,-0.246942,-0.24254,-0.237162,-0.231935,-0.226854
328,68.3735,-0.239243,-0.242866,-0.241455,-0.237149,-0.231887,-0.226774,-0.221804
329,69.1841,-0.233924,-0.237469,-0.236089,-0.231876,-0.226729,-0.221726,-0.216864
330,70.0042,-0.228722,-0.23219,-0.23084,-0.226719,-0.221684,-0.21679,-0.212034
331,70.8337,-0.223635,-0.227027,-0.225706,-0.221676,-0.21675,-0.211962,-0.20731
332,71.6729,-0.218659,-0.221977,-0.220686,-0.216743,-0.211924,-0.207241,-0.20269
333,72.5218,-0.213792,-0.217038,-0.215776,-0.211919,-0.207205,-0.202624,-0.198172
334,73.3805,-0.209033,-0.212208,-0.210973,-0.207201,-0.202589,-0.198108,-0.193753
335,74.2492,-0.204378,-0.207485,-0.206277,-0.202587,-0.198076,-0.193692,-0.189432
336,75.1279,-0.199826,-0.202865,-0.201684,-0.198074,-0.193661,-0.189373,-0.185206
337,76.0168,-0.195374,-0.198347,-0.197191,-0.193661,-0.189344,-0.18515,-0.181074
338,76.916,-0.191021,-0.193928,-0.192798,-0.189345,-0.185123,-0.18102,-0.177033
339,77.8256,-0.186763,-0.189607,-0.188502,-0.185124,-0.180994,-0.176981,-0.173081
340,78.7458,-0.182599,-0.185381,-0.1843,-0.180997,-0.176957,-0.173031,-0.169217
341,79.6766,-0.178527,-0.181248,-0.180192,-0.17696,-0.173008,-0.169169,-0.165438
342,80.6182,-0.174545,-0.177207,-0.176173,-0.173012,-0.169147,-0.165391,-0.161742
343,81.5708,-0.170651,-0.173254,-0.172244,-0.169152,-0.165371,-0.161698,-0.158128
344,82.5343,-0.166842,-0.169389,-0.168401,-0.165377,-0.161679,-0.158086,-0.154595
345,83.509,-0.163118,-0.165609,-0.164643,-0.161685,-0.158068,-0.154554,-0.151139
346,84.495,-0.159476,-0.161913,-0.160968,-0.158075,-0.154537,-0.1511,-0.14776
347,85.4925,-0.155915,-0.158298,-0.157374,-0.154545,-0.151084,-0.147722,-0.144456
348,86.5014,-0.152433,-0.154763,-0.15386,-0.151093,-0.147708,-0.14442,-0.141225
349,87.5221,-0.149027,-0.151307,-0.150423,-0.147717,-0.144406,-0.14119,-0.138066
350,88.5546,-0.145697,-0.147926,-0.147062,-0.144416,-0.141178,-0.138032,-0.134977
351,89.5991,-0.14244,-0.144621,-0.143776,-0.141188,-0.138021,-0.134945,-0.131956
352,90.6556,-0.139256,-0.141389,-0.140563,-0.138031,-0.134934,-0.131925,-0.129002
353,91.7245,-0.136142,-0.138228,-0.13742,-0.134944,-0.131915,-0.128973,-0.126114
354,92.8056,-0.133097,-0.135138,-0.134348,-0.131926,-0.128964,-0.126086,-0.12329
355,93.8993,-0.13012,-0.132115,-0.131343,-0.128975,-0.126077,-0.123263,-0.120529
356,95.0057,-0.127209,-0.129112,-0.128405,-0.126089,-0.123255,-0.120503,-0.117829
357,96.1249,-0.124362,-0.126224,-0.125532,-0.123267,-0.120496,-0.117804,-0.115188
358,97.2571,-0.121578,-0.123399,-0.122723,-0.120508,-0.117797,-0.115165,-0.112607
359,98.4024,-0.118856,-0.120637,-0.119976,-0.11781,-0.115159,-0.112584,-0.110083
360,99.5609,-0.116195,-0.117936,-0.117311,-0.115172,-0.112579,-0.110061,-0.107615
361,100.733,-0.113593,-0.115296,-0.114684,-0.112592,-0.110057,-0.107594,-0.105202
362,101.918,-0.111048,-0.112714,-0.112116,-0.11007,-0.10759,-0.105182,-0.102843
363,103.118,-0.10856,-0.110189,-0.109604,-0.107603,-0.105179,-0.102824,-0.100536
364,104.331,-0.106128,-0.10772,-0.107149,-0.105192,-0.102821,-0.100518,-0.098281
365,105.558,-0.103749,-0.105307,-0.104747,-0.102834,-0.100516,-0.0982634,-0.0960758
366,106.8,-0.101423,-0.102946,-0.1024,-0.100529,-0.0982613,-0.0960589,-0.0939197
367,108.055,-0.0991491,-0.100639,-0.100104,-0.0982748,-0.0960573,-0.0939036,-0.0918117
368,109.326,-0.0969257,-0.0983825,-0.0978598,-0.0960708,-0.0939024,-0.0917963,-0.0897506
369,110.611,-0.0947517,-0.0961763,-0.0956653,-0.093916,-0.0917954,-0.0897359,-0.0877355
370,111.911,-0.0926262,-0.0940193,-0.0935196,-0.091809,-0.0897354,-0.0877214,-0.0857653
371,113.226,-0.090548,-0.0919103,-0.0914217,-0.089749,-0.0877212,-0.0857518,-0.083839
372,114.556,-0.088516,-0.0898482,-0.0893705,-0.0877349,-0.085752,-0.0838261,-0.0819557
373,115.902,-0.0865293,-0.087832,-0.087365,-0.0857657,-0.0838266,-0.0819434,-0.0801145
374,117.263,-0.0845869,-0.0858608,-0.0854042,-0.0838403,-0.0819441,-0.0801027,-0.0783143
375,118.64,-0.0826878,-0.0839335,-0.083487,-0.0819578,-0.0801037,-0.078303,-0.0765543
376,120.033,-0.080831,-0.0820491,-0.0816126,-0.0801174,-0.0783043,-0.0765435,-0.0748335
377,121.442,-0.0790156,-0.0802067,-0.07978,-0.0783179,-0.076545,-0.0748233,-0.0731512
378,122.868,-0.0772407,-0.0784054,-0.0779882,-0.0765586,-0.074825,-0.0731415,-0.0715065
379,124.31,-0.0755055,-0.0766443,-0.0762364,-0.0748386,-0.0731434,-0.0714972,-0.0698986
380,125.769,-0.0738089,-0.0749225,-0.0745237,-0.0731569,-0.0714993,-0.0698897,-0.0683265
381,127.244,-0.0721502,-0.0732391,-0.0728492,-0.0715128,-0.069892,-0.0683181,-0.0667896
382,128.737,-0.0705285,-0.0715932,-0.071212,-0.0699053,-0.0683205,-0.0667816,-0.0652871
383,130.247,-0.068943,-0.0699841,-0.0696115,-0.0683338,-0.0667842,-0.0652794,-0.0638181
384,131.774,-0.067393,-0.068411,-0.0680466,-0.0667974,-0.0652822,-0.0638108,-0.062382
385,133.32,-0.0658776,-0.066873,-0.0665168,-0.0652953,-0.0638137,-0.0623751,-0.0609781
386,134.883,-0.064396,-0.0653693,-0.065021,-0.0638268,-0.0623781,-0.0609715,-0.0596055
387,136.464,-0.0629476,-0.0638992,-0.0635588,-0.0623911,-0.0609746,-0.0595993,-0.0582637
388,138.063,-0.0615315,-0.062462,-0.0621292,-0.0609875,-0.0596025,-0.0582577,-0.0569519
389,139.681,-0.0601471,-0.0610569,-0.0607315,-0.0596152,-0.0582611,-0.0569462,-0.0556694
390,141.318,-0.0587937,-0.0596832,-0.0593651,-0.0582737,-0.0569497,-0.0556641,-0.0544157
391,142.974,-0.0574705,-0.0583402,-0.0580293,-0.0569622,-0.0556676,-0.0544106,-0.0531901
392,144.649,-0.0561769,-0.0570273,-0.0567234,-0.05568,-0.0544143,-0.0531853,-0.0519919
393,146.343,-0.0549123,-0.0557438,-0.0554466,-0.0544265,-0.0531889,-0.0519873,-0.0508206
394,148.057,-0.053676,-0.054489,-0.0541985,-0.0532011,-0.0519911,-0.0508162,-0.0496755
395,149.791,-0.0524674,-0.0532622,-0.0529782,-0.0520031,-0.05082,-0.0496714,-0.048556
396,151.545,-0.0512858,-0.0520629,-0.0517853,-0.0508319,-0.0496752,-0.0485522,-0.0474617
397,153.319,-0.0501307,-0.0508905,-0.0506191,-0.049687,-0.0485561,-0.047458,-0.0463919
398,155.114,-0.0490014,-0.0497443,-0.049479,-0.0485677,-0.047462,-0.0463885,-0.0453461
399,156.929,-0.0478975,-0.0486238,-0.0483645,-0.0474735,-0.0463924,-0.0453428,-0.0443238
400,158.766,-0.0468183,-0.0475284,-0.0472749,-0.0464038,-0.0453469,-0.0443207,-0.0433243
401,160.624,-0.0457633,-0.0464576,-0.0462098,-0.0453581,-0.0443247,-0.0433215,-0.0423473
402,162.503,-0.0447319,-0.0454107,-0.0451685,-0.0443358,-0.0433255,-0.0423446,-0.0413923
403,164.404,-0.0437237,-0.0443873,-0.0441505,-0.0433365,-0.0423487,-0.0413897,-0.0404587
404,166.328,-0.042738,-0.0433869,-0.0431554,-0.0423596,-0.0413938,-0.0404563,-0.039546
405,168.273,-0.0417745,-0.0424089,-0.0421826,-0.0414045,-0.0404604,-0.0395437,-0.0386538
406,170.241,-0.0408326,-0.0414528,-0.0412316,-0.0404709,-0.0395479,-0.0386517,-0.0377817
407,172.232,-0.0399118,-0.0405182,-0.0403019,-0.0395583,-0.0386558,-0.0377797,-0.0369291
408,174.246,-0.0390117,-0.0396045,-0.0393931,-0.0386661,-0.0377838,-0.0369273,-0.0360957
409,176.283,-0.0381318,-0.0387113,-0.0385047,-0.037794,-0.0369314,-0.036094,-0.035281
410,178.344,-0.0372716,-0.0378382,-0.0376363,-0.0369414,-0.0360981,-0.0352794,-0.0344846
411,180.428,-0.0364308,-0.0369847,-0.0367873,-0.036108,-0.0352835,-0.0344832,-0.0337061
412,182.537,-0.0356088,-0.0361504,-0.0359574,-0.0352932,-0.0344872,-0.0337048,-0.0329452
413,184.671,-0.0348053,-0.0353347,-0.0351461,-0.0344968,-0.0337089,-0.0329439,-0.0322013
414,186.829,-0.0340198,-0.0345374,-0.0343531,-0.0337183,-0.032948,-0.0322001,-0.0314741
415,189.012,-0.033252,-0.033758,-0.0335778,-0.0329573,-0.0322042,-0.0314731,-0.0307633
416,191.22,-0.0325015,-0.0329962,-0.03282,-0.0322133,-0.0314771,-0.0307624,-0.0300685
417,193.454,-0.0317678,-0.0322514,-0.0320792,-0.0314861,-0.0307664,-0.0300676,-0.0293893
418,195.713,-0.0310506,-0.0315234,-0.031355,-0.0307753,-0.0300716,-0.0293885,-0.0287254
419,197.999,-0.0303495,-0.0308117,-0.0306472,-0.0300804,-0.0293925,-0.0287247,-0.0280765
420,200.312,-0.0296641,-0.0301046,-0.0299552,-0.0294011,-0.0287286,-0.0280758,-0.0274421
421,202.651,-0.0289942,-0.0294248,-0.0292788,-0.0287371,-0.0280797,-0.0274415,-0.026822
422,205.017,-0.0283394,-0.0287603,-0.0286176,-0.0280881,-0.0274454,-0.0268215,-0.0262159
423,207.411,-0.0276993,-0.0281108,-0.0279713,-0.0274536,-0.0268253,-0.0262154,-0.0256234
424,209.832,-0.0270736,-0.0274759,-0.0273444,-0.0268334,-0.0262192,-0.025623,-0.0250443
425,212.282,-0.0264619,-0.0268553,-0.0267219,-0.0262272,-0.0256268,-0.0250439,-0.0244781
426,214.76,-0.0258641,-0.0262485,-0.0261229,-0.0256346,-0.0250477,-0.0244779,-0.0239248
427,217.266,-0.0252797,-0.0256555,-0.0255327,-0.0250554,-0.0244816,-0.0239246,-0.0233839
428,219.802,-0.0247084,-0.0250758,-0.0249558,-0.0244892,-0.0239282,-0.0233837,-0.0228552
429,222.367,-0.02415,-0.0245092,-0.0243919,-0.0239357,-0.0233873,-0.0228551,-0.0223384
430,224.962,-0.0236042,-0.0239553,-0.0238406,-0.0233947,-0.0228586,-0.0223383,-0.0218333
431,227.586,-0.0230706,-0.0234138,-0.0233018,-0.0228659,-0.0223419,-0.0218332,-0.0213395
432,230.242,-0.0225491,-0.0228846,-0.0227751,-0.022349,-0.0218367,-0.0213395,-0.0208569
433,232.928,-0.0220393,-0.0223673,-0.0222602,-0.0218437,-0.0213429,-0.0208569,-0.0203851
434,235.645,-0.021541,-0.0218616,-0.021757,-0.0213498,-0.0208603,-0.0203852,-0.019924
435,238.393,-0.0210539,-0.0213674,-0.0212651,-0.020867,-0.0203885,-0.0199241,-0.0194732
436,241.174,-0.0205778,-0.0208842,-0.0207842,-0.0203952,-0.0199274,-0.0194734,-0.0190327
437,243.986,-0.0201125,-0.020412,-0.0203142,-0.0199339,-0.0194767,-0.0190328,-0.018602
438,246.831,-0.0196576,-0.0199504,-0.0198548,-0.0194831,-0.0190361,-0.0186022,-0.0181811
439,249.709,-0.019213,-0.0194992,-0.0194058,-0.0190424,-0.0186054,-0.0181813,-0.0177697
440,252.621,-0.0187784,-0.0190581,-0.0189668,-0.0186116,-0.0181845,-0.0177699,-0.0173675
441,255.566,-0.0183535,-0.018627,-0.0185378,-0.0181906,-0.017773,-0.0173678,-0.0169745
442,258.545,-0.0179383,-0.0182056,-0.0181184,-0.017779,-0.0173709,-0.0169748,-0.0165903
443,261.559,-0.0175325,-0.0177938,-0.0177085,-0.0173767,-0.0169778,-0.0165906,-0.0162147
444,264.608,-0.0171357,-0.0173912,-0.0173079,-0.0169836,-0.0165936,-0.0162151,-0.0158477
445,267.692,-0.016748,-0.0169977,-0.0169162,-0.0165992,-0.016218,-0.015848,-0.0154889
446,270.812,-0.016369,-0.016613,-0.0165334,-0.0162236,-0.0158509,-0.0154893,-0.0151382
447,273.968,-0.0159985,-0.0162371,-0.0161593,-0.0158564,-0.0154921,-0.0151386,-0.0147955
448,277.16,-0.0156364,-0.0158696,-0.0157936,-0.0154975,-0.0151414,-0.0147959,-0.0144604
449,280.39,-0.0152825,-0.0155104,-0.0154361,-0.0151467,-0.0147986,-0.0144609,-0.014133
450,283.657,-0.0149365,-0.0151593,-0.0150867,-0.0148038,-0.0144636,-0.0141334,-0.0138129
451,286.962,-0.0145984,-0.0148162,-0.0147452,-0.0144687,-0.0141361,-0.0138134,-0.0135001
452,290.305,-0.0142679,-0.0144808,-0.0144114,-0.0141411,-0.013816,-0.0135005,-0.0131943
453,293.686,-0.0139448,-0.0141529,-0.0140851,-0.0138209,-0.0135032,-0.0131948,-0.0128955
454,297.107,-0.0136291,-0.0138325,-0.0137662,-0.0135079,-0.0131974,-0.0128959,-0.0126034
455,300.568,-0.0133204,-0.0135193,-0.0134545,-0.0132021,-0.0128985,-0.0126038,-0.0123179
456,304.069,-0.0130188,-0.0132132,-0.0131498,-0.0129031,-0.0126063,-0.0123183,-0.0120388
457,307.61,-0.0127239,-0.0129139,-0.012852,-0.0126108,-0.0123208,-0.0120393,-0.011766
458,311.192,-0.0124357,-0.0126215,-0.0125609,-0.0123252,-0.0120417,-0.0117665,-0.0114994
459,314.816,-0.0121541,-0.0123356,-0.0122765,-0.012046,-0.0117689,-0.0114999,-0.0112389
460,318.482,-0.0118788,-0.0120562,-0.0119984,-0.0117732,-0.0115023,-0.0112394,-0.0109842
461,322.19,-0.0116097,-0.0117831,-0.0117266,-0.0115065,-0.0112417,-0.0109847,-0.0107353
462,325.941,-0.0113467,-0.0115162,-0.011461,-0.0112458,-0.010987,-0.0107358,-0.010492
463,329.736,-0.0110896,-0.0112553,-0.0112013,-0.010991,-0.010738,-0.0104925,-0.0102542
464,333.574,-0.0108383,-0.0110003,-0.0109475,-0.010742,-0.0104947,-0.0102547,-0.0100218
465,337.457,-0.0105927,-0.0107511,-0.0106995,-0.0104986,-0.0102569,-0.0100223,-0.00979463
466,341.385,-0.0103527,-0.0105075,-0.0104571,-0.0102607,-0.0100244,-0.00979513,-0.00957261
467,345.359,-0.0101181,-0.0102694,-0.0102201,-0.0100281,-0.00979721,-0.00957311,-0.00935561
468,349.379,-0.0098888,-0.0100367,-0.00998851,-0.00980087,-0.00957516,-0.00935611,-0.00914352
469,353.445,-0.00966468,-0.0098092,-0.00976215,-0.00957875,-0.00935812,-0.00914401,-0.00893622
470,357.558,-0.00944563,-0.00958689,-0.0095409,-0.00936164,-0.00914599,-0.00893672,-0.00873361
471,361.719,-0.00923154,-0.00936961,-0.00932466,-0.00914944,-0.00893866,-0.00873411,-0.00853559
472,365.928,-0.00902228,-0.00915723,-0.0091133,-0.00894204,-0.00873602,-0.00853608,-0.00834205
473,370.186,-0.00881776,-0.00894967,-0.00890673,-0.00873934,-0.00853796,-0.00834254,-0.00815288
474,374.493,-0.00861786,-0.00874679,-0.00870482,-0.00854121,-0.00834438,-0.00815337,-0.007968
475,378.85,-0.00842248,-0.0085485,-0.00850748,-0.00834757,-0.00815518,-0.00796849,-0.0077873
476,383.258,-0.00823153,-0.0083547,-0.00831461,-0.00815831,-0.00797027,-0.00778778,-0.00761069
477,387.717,-0.00804489,-0.00816528,-0.0081261,-0.00797333,-0.00778953,-0.00761117,-0.00743808
478,392.227,-0.00786247,-0.00798015,-0.00794185,-0.00779254,-0.00761289,-0.00743856,-0.00726937
479,396.79,-0.00768419,-0.00779921,-0.00776178,-0.00761583,-0.00744024,-0.00726985,-0.00710448
480,401.405,-0.00750993,-0.00762235,-0.00758577,-0.00744313,-0.0072715,-0.00710496,-0.00694333
481,406.074,-0.00733962,-0.00744951,-0.00741375,-0.00727433,-0.00710658,-0.0069438,-0.00678582
482,410.797,-0.00717317,-0.00728057,-0.00724562,-0.00710935,-0.00694539,-0.00678629,-0.00663188
483,415.575,-0.00701048,-0.00711545,-0.0070813,-0.00694811,-0.00678785,-0.00663234,-0.00648143
484,420.408,-0.00685147,-0.00695408,-0.00692069,-0.00679052,-0.00663388,-0.00648189,-0.00633438
485,425.297,-0.00669607,-0.00679635,-0.00676373,-0.00663649,-0.00648339,-0.00633483,-0.00619066
486,430.242,-0.00654418,-0.0066422,-0.00661031,-0.00648595,-0.00633631,-0.00619111,-0.0060502
487,435.245,-0.00639573,-0.00649153,-0.00646037,-0.00633882,-0.00619256,-0.00605064,-0.00591292
488,440.306,-0.00625064,-0.00634427,-0.00631382,-0.00619502,-0.00605207,-0.00591336,-0.00577874
489,445.426,-0.00610883,-0.00620035,-0.00617059,-0.00605447,-0.00591476,-0.00577918,-0.00564761
490,450.605,-0.00597024,-0.00605969,-0.0060306,-0.00591711,-0.00578055,-0.00564804,-0.00551945
491,455.844,-0.00583479,-0.00592221,-0.00589378,-0.00578286,-0.00564939,-0.00551987,-0.00539419
492,461.143,-0.0057024,-0.00578785,-0.00576006,-0.00565165,-0.0055212,-0.00539461,-0.00527177
493,466.504,-0.00557301,-0.00565653,-0.00562937,-0.00552341,-0.00539591,-0.00527218,-0.00515212
494,471.927,-0.00544655,-0.00552818,-0.00550164,-0.00539808,-0.00527346,-0.00515253,-0.00503518
495,477.413,-0.00532296,-0.00540274,-0.0053768,-0.00527558,-0.00515378,-0.00503559,-0.00492089
496,482.963,-0.00520216,-0.00528014,-0.00525479,-0.00515586,-0.00503681,-0.00492129,-0.00480919
497,488.577,-0.0050841,-0.00516032,-0.00513554,-0.00503885,-0.0049225,-0.00480958,-0.00469996
498,494.255,-0.00496872,-0.00504321,-0.005019,-0.00492449,-0.00481076,-0.00470032,-0.00459255
499,500,-0.00485595,-0.00492876,-0.00490509,-0.00481272,-0.00470146,-0.00459227,-0.00448389
