gridnumber,capital,dist[0 0],dist[0 1],dist[0 2],dist[0 3],dist[0 4],dist[0 5],dist[0 6],dist[1 0],dist[1 1],dist[1 2],dist[1 3],dist[1 4],dist[1 5],dist[1 6],dist[2 0],dist[2 1],dist[2 2],dist[2 3],dist[2 4],dist[2 5],dist[2 6],dist[3 0],dist[3 1],dist[3 2],dist[3 3],dist[3 4],dist[3 5],dist[3 6],dist[4 0],dist[4 1],dist[4 2],dist[4 3],dist[4 4],dist[4 5],dist[4 6],dist[5 0],dist[5 1],dist[5 2],dist[5 3],dist[5 4],dist[5 5],dist[5 6],dist[6 0],dist[6 1],dist[6 2],dist[6 3],dist[6 4],dist[6 5],dist[6 6]
0,0,1.49705e-005,0.000110865,0.000323586,0.000356121,0.00014713,2.25299e-005,1.28117e-006,0.000146083,0.00108183,0.00315758,0.00347506,0.00143571,0.000219849,1.25017e-005,0.000582742,0.00431551,0.0125959,0.0138623,0.00572718,0.000876998,4.98707e-005,0.000923121,0.0068362,0.0199532,0.0219593,0.00907242,0.00138925,7.90001e-005,0.000582742,0.00431551,0.0125959,0.0138623,0.00572718,0.000876998,4.98707e-005,0.000146083,0.00108183,0.00315758,0.00347505,0.00143571,0.000219849,1.25017e-005,1.49705e-005,0.000110865,0.000323586,0.000356121,0.00014713,2.25299e-005,1.28117e-006
1,0.0185364,2.28996e-006,2.20029e-005,8.3084e-005,0.000119138,6.4656e-005,1.31268e-005,1.00605e-006,2.23456e-005,0.000214706,0.000810741,0.00116256,0.000630919,0.000128092,9.8171e-006,8.91388e-005,0.000856485,0.00323413,0.00463755,0.0025168,0.000510972,3.91614e-005,0.000141205,0.00135676,0.00512318,0.00734634,0.00398686,0.000809431,6.20356e-005,8.91388e-005,0.000856485,0.00323413,0.00463755,0.0025168,0.000510972,3.91614e-005,2.23456e-005,0.000214706,0.000810741,0.00116256,0.000630919,0.000128092,9.8171e-006,2.28996e-006,2.20029e-005,8.3084e-005,0.000119138,6.4656e-005,1.31268e-005,1.00605e-006
2,0.0372875,3.2071e-006,3.24928e-005,0.000128242,0.00019086,0.000106803,2.22285e-005,1.73828e-006,3.12952e-005,0.000317068,0.00125139,0.00186243,0.00104219,0.000216908,1.69622e-005,0.00012484,0.00126482,0.00499193,0.00742941,0.00415741,0.000865268,6.76641e-005,0.000197758,0.00200359,0.00790772,0.0117689,0.00658576,0.00137067,0.000107187,0.00012484,0.00126482,0.00499193,0.00742941,0.00415741,0.000865268,6.76641e-005,3.12952e-005,0.000317068,0.00125139,0.00186243,0.00104219,0.000216908,1.69622e-005,3.2071e-006,3.24928e-005,0.000128242,0.00019086,0.000106803,2.22285e-005,1.73828e-006
3,0.0562558,2.05894e-006,2.05669e-005,8.03134e-005,0.000118556,6.59307e-005,1.36575e-005,1.06417e-006,2.00913e-005,0.000200694,0.000783705,0.00115687,0.000643357,0.000133271,1.03842e-005,8.01461e-005,0.000800588,0.00312628,0.00461489,0.00256642,0.00053163,4.14238e-005,0.000126959,0.00126821,0.00495234,0.00731045,0.00406546,0.000842155,6.56195e-005,8.01461e-005,0.000800588,0.00312628,0.00461489,0.00256642,0.00053163,4.14238e-005,2.00913e-005,0.000200694,0.000783705,0.00115687,0.000643357,0.000133271,1.03842e-005,2.05894e-006,2.05669e-005,8.03134e-005,0.000118556,6.59307e-005,1.36575e-005,1.06417e-006
4,0.0754439,1.47837e-006,1.44152e-005,5.51493e-005,8.00064e-005,4.38575e-005,8.97965e-006,6.93086e-007,1.44261e-005,0.000140664,0.000538152,0.000780709,0.000427965,8.76242e-005,6.76319e-006,5.75471e-005,0.000561124,0.00214674,0.00311433,0.0017072,0.000349542,2.69791e-005,9.11603e-005,0.000888877,0.00340065,0.0049334,0.00270437,0.000553709,4.27375e-005,5.75471e-005,0.000561124,0.00214674,0.00311433,0.0017072,0.000349542,2.69791e-005,1.44261e-005,0.000140664,0.000538152,0.000780709,0.000427965,8.76242e-005,6.76319e-006,1.47837e-006,1.44152e-005,5.51493e-005,8.00064e-005,4.38575e-005,8.97965e-006,6.93086e-007
5,0.0948544,1.55367e-006,1.52552e-005,5.84821e-005,8.47694e-005,4.63549e-005,9.46112e-006,7.27817e-007,1.51608e-005,0.000148862,0.000570673,0.000827187,0.000452335,9.23224e-005,7.1021e-006,6.04781e-005,0.000593825,0.00227647,0.00329973,0.00180441,0.000368283,2.8331e-005,9.58034e-005,0.000940679,0.00360616,0.00522711,0.00285836,0.000583398,4.48791e-005,6.04781e-005,0.000593825,0.00227647,0.00329973,0.00180441,0.000368283,2.8331e-005,1.51608e-005,0.000148862,0.000570673,0.000827187,0.000452334,9.23224e-005,7.1021e-006,1.55367e-006,1.52552e-005,5.84821e-005,8.47694e-005,4.63549e-005,9.46112e-006,7.27817e-007
6,0.11449,1.74428e-006,1.89938e-005,8.18505e-005,0.000135651,8.64049e-005,2.09707e-005,1.97415e-006,1.70208e-005,0.000185343,0.000798704,0.0013237,0.000843146,0.000204634,1.92639e-005,6.78978e-005,0.000739351,0.00318611,0.00528036,0.00336339,0.000816304,7.68456e-005,0.000107557,0.00117121,0.00504712,0.00836463,0.00532795,0.00129311,0.000121731,6.78978e-005,0.000739351,0.00318611,0.00528036,0.00336339,0.000816304,7.68456e-005,1.70208e-005,0.000185343,0.000798704,0.0013237,0.000843146,0.000204634,1.92639e-005,1.74428e-006,1.89938e-005,8.18505e-005,0.000135651,8.64049e-005,2.09707e-005,1.97415e-006
7,0.134352,1.51422e-006,1.69669e-005,7.58897e-005,0.000131453,8.78782e-005,2.24146e-005,2.21769e-006,1.47758e-005,0.000165565,0.000740538,0.00128272,0.000857522,0.000218723,2.16404e-005,5.89423e-005,0.000660454,0.00295408,0.00511692,0.00342074,0.000872509,8.63257e-005,9.33706e-005,0.00104623,0.00467956,0.00810571,0.0054188,0.00138214,0.000136749,5.89423e-005,0.000660454,0.00295408,0.00511692,0.00342074,0.000872509,8.63257e-005,1.47758e-005,0.000165565,0.000740538,0.00128273,0.000857522,0.000218723,2.16404e-005,1.51422e-006,1.69669e-005,7.58897e-005,0.000131453,8.78782e-005,2.24146e-005,2.21769e-006
8,0.154445,1.19032e-006,1.31333e-005,5.80511e-005,9.97793e-005,6.64545e-005,1.69408e-005,1.679e-006,1.16152e-005,0.000128155,0.000566467,0.000973654,0.000648468,0.00016531,1.63838e-005,4.63343e-005,0.000511225,0.00225969,0.00388401,0.00258681,0.000659437,6.53566e-005,7.33981e-005,0.000809831,0.00357958,0.00615265,0.00409776,0.00104461,0.000103531,4.63343e-005,0.000511225,0.00225969,0.00388401,0.00258681,0.000659437,6.53566e-005,1.16152e-005,0.000128155,0.000566467,0.000973654,0.000648468,0.00016531,1.63838e-005,1.19032e-006,1.31333e-005,5.80511e-005,9.97793e-005,6.64545e-005,1.69408e-005,1.679e-006
9,0.174771,1.02346e-006,1.11578e-005,4.82038e-005,8.02223e-005,5.13918e-005,1.25594e-005,1.19162e-006,9.98703e-006,0.000108879,0.000470377,0.000782816,0.000501485,0.000122556,1.1628e-005,3.98393e-005,0.000434328,0.00187638,0.00312273,0.00200048,0.000488889,4.63851e-005,6.31094e-005,0.00068802,0.00297237,0.00494672,0.00316895,0.000774449,7.34787e-005,3.98393e-005,0.000434328,0.00187638,0.00312273,0.00200048,0.000488889,4.63851e-005,9.98703e-006,0.000108879,0.000470377,0.000782816,0.000501485,0.000122556,1.1628e-005,1.02346e-006,1.11578e-005,4.82038e-005,8.02223e-005,5.13918e-005,1.25594e-005,1.19162e-006
