gridnumber,capital,dist[0 0],dist[0 1],dist[0 2],dist[0 3],dist[0 4],dist[1 0],dist[1 1],dist[1 2],dist[1 3],dist[1 4],dist[2 0],dist[2 1],dist[2 2],dist[2 3],dist[2 4],dist[3 0],dist[3 1],dist[3 2],dist[3 3],dist[3 4],dist[4 0],dist[4 1],dist[4 2],dist[4 3],dist[4 4]
17,1.01437,2.03315e-006,7.3566e-006,1.16536e-005,7.3566e-006,2.03315e-006,4.35553e-006,1.57597e-005,2.4965e-005,1.57597e-005,4.35553e-006,3.72794e-006,1.34889e-005,2.13678e-005,1.34889e-005,3.72794e-006,1.19871e-006,4.33733e-006,6.87077e-006,4.33733e-006,1.19871e-006,1.51925e-007,5.49715e-007,8.70803e-007,5.49715e-007,1.51925e-007
18,1.09098,6.45711e-006,2.33639e-005,3.70108e-005,2.33639e-005,6.45711e-006,1.31476e-005,4.75721e-005,7.5359e-005,4.75721e-005,1.31476e-005,1.12765e-005,4.0802e-005,6.46344e-005,4.0802e-005,1.12765e-005,3.92309e-006,1.4195e-005,2.24863e-005,1.4195e-005,3.92309e-006,5.69013e-007,2.05888e-006,3.26147e-006,2.05888e-006,5.69013e-007
19,1.16984,2.13564e-005,7.72745e-005,0.00012241,7.72745e-005,2.13564e-005,4.09026e-005,0.000147999,0.000234445,0.000147999,4.09026e-005,3.16977e-005,0.000114693,0.000181685,0.000114693,3.16977e-005,1.00669e-005,3.64254e-005,5.77015e-005,3.64254e-005,1.00669e-005,1.47762e-006,5.3465e-006,8.4694e-006,5.3465e-006,1.47762e-006
20,1.25101,5.67478e-005,0.000205332,0.000325267,0.000205332,5.67478e-005,0.000112495,0.000407042,0.000644795,0.000407042,0.000112495,8.67438e-005,0.000313868,0.000497198,0.000313868,8.67438e-005,2.57444e-005,9.31517e-005,0.000147561,9.31517e-005,2.57444e-005,3.48741e-006,1.26186e-005,1.99891e-005,1.26186e-005,3.48741e-006
21,1.33455,0.000115996,0.000419713,0.000664867,0.000419713,0.000115996,0.00024776,0.000896477,0.00142011,0.000896477,0.00024776,0.000206001,0.00074538,0.00118076,0.00074538,0.000206001,6.32629e-005,0.000228906,0.00036261,0.000228906,6.32629e-005,8.02158e-006,2.90247e-005,4.5978e-005,2.90247e-005,8.02158e-006
22,1.42055,0.000202302,0.000731996,0.00115955,0.000731996,0.000202302,0.000460739,0.00166711,0.00264086,0.00166711,0.000460739,0.000419149,0.00151662,0.00240247,0.00151662,0.000419149,0.000141096,0.000510532,0.000808734,0.000510532,0.000141096,1.8494e-005,6.69173e-005,0.000106004,6.69173e-005,1.8494e-005
23,1.50907,0.000322019,0.00116517,0.00184575,0.00116517,0.000322019,0.000772233,0.00279419,0.00442628,0.00279419,0.000772233,0.000750182,0.0027144,0.00429989,0.0027144,0.000750182,0.000273548,0.000989788,0.00156792,0.000989788,0.000273548,3.89271e-005,0.000140851,0.000223122,0.000140851,3.89271e-005
24,1.60018,0.000431254,0.00156042,0.00247186,0.00156042,0.000431254,0.00109418,0.00395909,0.00627159,0.00395909,0.00109418,0.00112354,0.00406532,0.00643988,0.00406532,0.00112354,0.000440052,0.00159225,0.00252229,0.00159225,0.000440052,6.93856e-005,0.00025106,0.000397704,0.00025106,6.93856e-005
25,1.69396,0.000492977,0.00178375,0.00282564,0.00178375,0.000492977,0.00139421,0.00504471,0.00799133,0.00504471,0.00139421,0.00159694,0.00577823,0.0091533,0.00577823,0.00159694,0.00069051,0.00249849,0.00395786,0.00249849,0.00069051,0.000119338,0.000431803,0.00068402,0.000431803,0.000119338
26,1.79048,0.000556787,0.00201464,0.00319139,0.00201464,0.000556787,0.0016843,0.00609436,0.00965408,0.00609436,0.0016843,0.00205702,0.00744297,0.0117904,0.00744297,0.00205702,0.00094863,0.00343245,0.00543735,0.00343245,0.00094863,0.000177487,0.000642207,0.00101732,0.000642207,0.000177487
27,1.88984,0.000544075,0.00196864,0.00311852,0.00196864,0.000544075,0.00181591,0.00657055,0.0104084,0.00657055,0.00181591,0.00240336,0.00869614,0.0137755,0.00869614,0.00240336,0.00117943,0.00426755,0.00676023,0.00426755,0.00117943,0.000232619,0.000841693,0.00133332,0.000841693,0.000232619
28,1.99211,0.000459228,0.00166164,0.0026322,0.00166164,0.000459228,0.00169365,0.00612819,0.00970767,0.00612819,0.00169365,0.00247603,0.00895908,0.0141921,0.00895908,0.00247603,0.00133873,0.00484396,0.00767332,0.00484396,0.00133873,0.000288047,0.00104225,0.00165102,0.00104225,0.000288047
29,2.09737,0.000402044,0.00145473,0.00230443,0.00145473,0.000402044,0.00165927,0.0060038,0.00951061,0.0060038,0.00165927,0.00266795,0.00965351,0.0152921,0.00965351,0.00266795,0.00156868,0.00567599,0.00899133,0.00567599,0.00156868,0.000361823,0.0013092,0.0020739,0.0013092,0.000361823
30,2.20572,0.000300766,0.00108827,0.00172393,0.00108827,0.000300766,0.00136403,0.0049355,0.00781832,0.0049355,0.00136403,0.00242603,0.00877817,0.0139055,0.00877817,0.00242603,0.00157421,0.00569599,0.00902302,0.00569599,0.00157421,0.000397296,0.00143755,0.00227722,0.00143755,0.000397296
31,2.31725,0.000233341,0.000844305,0.00133746,0.000844305,0.000233341,0.00116238,0.00420588,0.00666254,0.00420588,0.00116238,0.00223706,0.00809441,0.0128224,0.00809441,0.00223706,0.00156792,0.00567324,0.00898698,0.00567324,0.00156792,0.000429788,0.00155511,0.00246345,0.00155511,0.000429788
32,2.43204,0.000153173,0.000554229,0.000877953,0.000554229,0.000153173,0.000845837,0.00306051,0.00484816,0.00306051,0.000845837,0.00178744,0.00646753,0.0102452,0.00646753,0.00178744,0.00136919,0.00495417,0.0078479,0.00495417,0.00136919,0.000413596,0.00149653,0.00237065,0.00149653,0.000413596
33,2.5502,0.000102991,0.000372655,0.000590323,0.000372655,0.000102991,0.000626717,0.00226767,0.00359221,0.00226767,0.000626717,0.00146822,0.00531251,0.00841554,0.00531251,0.00146822,0.00125193,0.00452989,0.0071758,0.00452989,0.00125193,0.000419034,0.0015162,0.00240182,0.0015162,0.000419034
34,2.67182,6.62386e-005,0.000239673,0.000379666,0.000239673,6.62386e-005,0.000444647,0.00160888,0.00254862,0.00160888,0.000444647,0.00112871,0.00408403,0.00646951,0.00408403,0.00112871,0.00103034,0.0037281,0.00590568,0.0037281,0.00103034,0.000367782,0.00133076,0.00210805,0.00133076,0.000367782
35,2.797,4.13708e-005,0.000149693,0.000237129,0.000149693,4.13708e-005,0.000296493,0.00107281,0.00169943,0.00107281,0.000296493,0.00081316,0.00294228,0.00466086,0.00294228,0.00081316,0.000804002,0.00290914,0.00460837,0.00290914,0.000804002,0.000308515,0.00111631,0.00176834,0.00111631,0.000308515
36,2.92586,2.45372e-005,8.87835e-005,0.000140642,8.87835e-005,2.45372e-005,0.000189512,0.000685718,0.00108625,0.000685718,0.000189512,0.000570471,0.00206415,0.00326982,0.00206415,0.000570471,0.000620541,0.00224532,0.00355681,0.00224532,0.000620541,0.000260371,0.000942107,0.00149239,0.000942107,0.000260371
37,3.05848,1.44461e-005,5.22708e-005,8.28022e-005,5.22708e-005,1.44461e-005,0.000121562,0.000439852,0.00069677,0.000439852,0.000121562,0.000391716,0.00141736,0.00224523,0.00141736,0.000391716,0.000453839,0.00164214,0.00260131,0.00164214,0.000453839,0.000203132,0.000734999,0.00116431,0.000734999,0.000203132
38,3.195,7.40271e-006,2.67854e-005,4.24308e-005,2.67854e-005,7.40271e-006,6.76141e-005,0.00024465,0.00038755,0.00024465,6.76141e-005,0.000240183,0.00086906,0.00137668,0.00086906,0.000240183,0.000307974,0.00111435,0.00176524,0.00111435,0.000307974,0.000151589,0.000548498,0.000868875,0.000548498,0.000151589
39,3.33551,3.97843e-006,1.43953e-005,2.28036e-005,1.43953e-005,3.97843e-006,3.86969e-005,0.000140018,0.000221802,0.000140018,3.86969e-005,0.000149302,0.000540223,0.000855767,0.000540223,0.000149302,0.000205774,0.000744559,0.00117945,0.000744559,0.000205774,0.000106837,0.000386572,0.000612369,0.000386572,0.000106837
40,3.48015,2.30036e-006,8.32347e-006,1.31852e-005,8.32347e-006,2.30036e-006,2.36546e-005,8.55901e-005,0.000135583,8.55901e-005,2.36546e-005,9.57559e-005,0.000346476,0.000548853,0.000346476,9.57559e-005,0.00013942,0.000504468,0.000799128,0.000504468,0.00013942,7.64509e-005,0.000276624,0.000438201,0.000276624,7.64509e-005
41,3.62902,1.24694e-006,4.51184e-006,7.1472e-006,4.51184e-006,1.24694e-006,1.33044e-005,4.81397e-005,7.6258e-005,4.81397e-005,1.33044e-005,5.56701e-005,0.000201433,0.00031909,0.000201433,5.56701e-005,8.36361e-005,0.000302623,0.000479384,0.000302623,8.36361e-005,4.70931e-005,0.000170398,0.000269928,0.000170398,4.70931e-005
42,3.78225,6.61062e-007,2.39194e-006,3.78907e-006,2.39194e-006,6.61062e-007,7.25703e-006,2.62583e-005,4.15958e-005,2.62583e-005,7.25703e-006,3.19001e-005,0.000115425,0.000182845,0.000115425,3.19001e-005,5.03125e-005,0.000182047,0.000288381,0.000182047,5.03125e-005,2.94e-005,0.000106379,0.000168515,0.000106379,2.94e-005
43,3.93998,3.111e-007,1.12566e-006,1.78316e-006,1.12566e-006,3.111e-007,3.53461e-006,1.27894e-005,2.02596e-005,1.27894e-005,3.53461e-006,1.63714e-005,5.9237e-005,9.38373e-005,5.9237e-005,1.63714e-005,2.70472e-005,9.78657e-005,0.000155029,9.78657e-005,2.70472e-005,1.63313e-005,5.9092e-005,9.36075e-005,5.9092e-005,1.63313e-005
44,4.10232,1.45774e-007,5.27458e-007,8.35545e-007,5.27458e-007,1.45774e-007,1.85606e-006,6.71582e-006,1.06385e-005,6.71582e-006,1.85606e-006,9.20941e-006,3.33227e-005,5.27864e-005,3.33227e-005,9.20941e-006,1.56746e-005,5.67159e-005,8.98436e-005,5.67159e-005,1.56746e-005,9.5665e-006,3.46147e-005,5.48332e-005,3.46147e-005,9.5665e-006
45,4.26943,8.55599e-008,3.09584e-007,4.90412e-007,3.09584e-007,8.55599e-008,1.02141e-006,3.69581e-006,5.85454e-006,3.69581e-006,1.02141e-006,4.93584e-006,1.78595e-005,2.82912e-005,1.78595e-005,4.93584e-006,8.51701e-006,3.08173e-005,4.88177e-005,3.08173e-005,8.51701e-006,5.32709e-006,1.92752e-005,3.05338e-005,1.92752e-005,5.32709e-006
46,4.44143,3.95031e-008,1.42935e-007,2.26424e-007,1.42935e-007,3.95031e-008,4.83958e-007,1.75112e-006,2.77395e-006,1.75112e-006,4.83958e-007,2.37322e-006,8.58708e-006,1.36028e-005,8.58708e-006,2.37322e-006,4.08385e-006,1.47767e-005,2.34078e-005,1.47767e-005,4.08385e-006,2.53308e-006,9.16551e-006,1.45191e-005,9.16551e-006,2.53308e-006
47,4.61847,1.90464e-008,6.89161e-008,1.0917e-007,6.89161e-008,1.90464e-008,2.40629e-007,8.70673e-007,1.37923e-006,8.70673e-007,2.40629e-007,1.22144e-006,4.41955e-006,7.00101e-006,4.41955e-006,1.22144e-006,2.15367e-006,7.79267e-006,1.23444e-005,7.79267e-006,2.15367e-006,1.35524e-006,4.90371e-006,7.76797e-006,4.90371e-006,1.35524e-006
48,4.8007,9.76979e-009,3.53503e-008,5.59984e-008,3.53503e-008,9.76979e-009,1.16933e-007,4.23102e-007,6.70236e-007,4.23102e-007,1.16933e-007,5.59345e-007,2.02389e-006,3.20605e-006,2.02389e-006,5.59345e-007,9.51074e-007,3.4413e-006,5.45136e-006,3.4413e-006,9.51074e-007,5.87692e-007,2.12646e-006,3.36853e-006,2.12646e-006,5.87692e-007
49,4.98827,4.47182e-009,1.61805e-008,2.56316e-008,1.61805e-008,4.47182e-009,6.02467e-008,2.17992e-007,3.45321e-007,2.17992e-007,6.02467e-008,3.19201e-007,1.15498e-006,1.8296e-006,1.15498e-006,3.19201e-007,5.77347e-007,2.08903e-006,3.30923e-006,2.08903e-006,5.77347e-007,3.68664e-007,1.33395e-006,2.11311e-006,1.33395e-006,3.68664e-007
50,5.18134,1.97413e-009,7.14304e-009,1.13153e-008,7.14304e-009,1.97413e-009,2.42089e-008,8.75958e-008,1.3876e-007,8.75958e-008,2.42089e-008,1.19976e-007,4.34112e-007,6.87676e-007,4.34112e-007,1.19976e-007,2.07955e-007,7.52449e-007,1.19195e-006,7.52449e-007,2.07955e-007,1.29418e-007,4.68276e-007,7.41796e-007,4.68276e-007,1.29418e-007
51,5.38006,1.07669e-009,3.89582e-009,6.17137e-009,3.89582e-009,1.07669e-009,1.43401e-008,5.18871e-008,8.21943e-008,5.18871e-008,1.43401e-008,7.5002e-008,2.71382e-007,4.29896e-007,2.71382e-007,7.5002e-008,1.35476e-007,4.90195e-007,7.76518e-007,4.90195e-007,1.35476e-007,8.6809e-008,3.14103e-007,4.97571e-007,3.14103e-007,8.6809e-008
52,5.58461,5.12585e-010,1.8547e-009,2.93803e-009,1.8547e-009,5.12585e-010,6.62399e-009,2.39678e-008,3.79673e-008,2.39678e-008,6.62399e-009,3.40714e-008,1.23281e-007,1.9529e-007,1.23281e-007,3.40714e-008,6.07968e-008,2.19983e-007,3.48474e-007,2.19983e-007,6.07968e-008,3.86143e-008,1.39719e-007,2.21329e-007,1.39719e-007,3.86143e-008
53,5.79515,2.36463e-010,8.55599e-010,1.35535e-009,8.55599e-010,2.36463e-010,3.00201e-009,1.08623e-008,1.72069e-008,1.08623e-008,3.00201e-009,1.48995e-008,5.39111e-008,8.54006e-008,5.39111e-008,1.48995e-008,2.56385e-008,9.27687e-008,1.46955e-007,9.27687e-008,2.56385e-008,1.5851e-008,5.73541e-008,9.08546e-008,5.73541e-008,1.5851e-008
54,6.01186,1.03797e-010,3.75571e-010,5.94942e-010,3.75571e-010,1.03797e-010,1.41051e-009,5.10368e-009,8.08473e-009,5.10368e-009,1.41051e-009,7.53079e-009,2.72489e-008,4.31649e-008,2.72489e-008,7.53079e-009,1.36944e-008,4.95508e-008,7.84934e-008,4.95508e-008,1.36944e-008,8.77385e-009,3.17467e-008,5.02899e-008,3.17467e-008,8.77385e-009
55,6.23493,5.30073e-011,1.91798e-010,3.03827e-010,1.91798e-010,5.30073e-011,6.69872e-010,2.42382e-009,3.83957e-009,2.42382e-009,6.69872e-010,3.48573e-009,1.26125e-008,1.99795e-008,1.26125e-008,3.48573e-009,6.37378e-009,2.30624e-008,3.65332e-008,2.30624e-008,6.37378e-009,4.13458e-009,1.49602e-008,2.36985e-008,1.49602e-008,4.13458e-009
56,6.46452,2.05889e-011,7.44973e-011,1.18011e-010,7.44973e-011,2.05889e-011,2.50211e-010,9.05344e-010,1.43416e-009,9.05344e-010,2.50211e-010,1.2416e-009,4.49251e-009,7.11659e-009,4.49251e-009,1.2416e-009,2.18271e-009,7.89776e-009,1.25108e-008,7.89776e-009,2.18271e-009,1.3796e-009,4.99186e-009,7.9076e-009,4.99186e-009,1.3796e-009
57,6.70085,1.09801e-011,3.97297e-011,6.29358e-011,3.97297e-011,1.09801e-011,1.50492e-010,5.4453e-010,8.6259e-010,5.4453e-010,1.50492e-010,7.98565e-010,2.88947e-009,4.57721e-009,2.88947e-009,7.98565e-010,1.43312e-009,5.18548e-009,8.21432e-009,5.18548e-009,1.43312e-009,9.07301e-010,3.28291e-009,5.20046e-009,3.28291e-009,9.07301e-010
58,6.94411,4.96143e-012,1.79521e-011,2.84379e-011,1.79521e-011,4.96143e-012,6.54817e-011,2.36934e-010,3.75327e-010,2.36934e-010,6.54817e-011,3.36537e-010,1.2177e-009,1.92896e-009,1.2177e-009,3.36537e-010,5.96848e-010,2.15959e-009,3.42101e-009,2.15959e-009,5.96848e-010,3.77161e-010,1.36469e-009,2.16181e-009,1.36469e-009,3.77161e-010
59,7.19449,2.09594e-012,7.58381e-012,1.20135e-011,7.58381e-012,2.09594e-012,2.81041e-011,1.0169e-010,1.61087e-010,1.0169e-010,2.81041e-011,1.55332e-010,5.62043e-010,8.90332e-010,5.62043e-010,1.55332e-010,2.96743e-010,1.07371e-009,1.70087e-009,1.07371e-009,2.96743e-010,1.97673e-010,7.15246e-010,1.13302e-009,7.15246e-010,1.97673e-010
60,7.45221,9.53145e-013,3.44879e-012,5.46323e-012,3.44879e-012,9.53145e-013,1.11294e-011,4.02696e-011,6.37911e-011,4.02696e-011,1.11294e-011,5.12326e-011,1.85376e-010,2.93654e-010,1.85376e-010,5.12326e-011,8.33065e-011,3.0143e-010,4.77495e-010,3.0143e-010,8.33065e-011,4.95987e-011,1.79464e-010,2.84289e-010,1.79464e-010,4.95987e-011
61,7.71748,5.38208e-013,1.94741e-012,3.08489e-012,1.94741e-012,5.38208e-013,6.79473e-012,2.45856e-011,3.8946e-011,2.45856e-011,6.79473e-012,3.44117e-011,1.24513e-010,1.97241e-010,1.24513e-010,3.44117e-011,6.05537e-011,2.19103e-010,3.47081e-010,2.19103e-010,6.05537e-011,3.80616e-011,1.37719e-010,2.18161e-010,1.37719e-010,3.80616e-011
62,7.99052,2.13212e-013,7.71473e-013,1.22209e-012,7.71473e-013,2.13212e-013,2.59502e-012,9.38964e-012,1.48741e-011,9.38964e-012,2.59502e-012,1.28951e-011,4.66586e-011,7.39118e-011,4.66586e-011,1.28951e-011,2.26613e-011,8.19958e-011,1.2989e-010,8.19958e-011,2.26613e-011,1.4308e-011,5.17709e-011,8.20102e-011,5.17709e-011,1.4308e-011
63,8.27157,8.0677e-014,2.91916e-013,4.62423e-013,2.91916e-013,8.0677e-014,1.06087e-012,3.83859e-012,6.08071e-012,3.83859e-012,1.06087e-012,5.58791e-012,2.02189e-011,3.20287e-011,2.02189e-011,5.58791e-012,1.01351e-011,3.66722e-011,5.80925e-011,3.66722e-011,1.01351e-011,6.49913e-012,2.3516e-011,3.72517e-011,2.3516e-011,6.49913e-012
64,8.56085,3.47385e-014,1.25695e-013,1.99114e-013,1.25695e-013,3.47385e-014,4.27608e-013,1.54723e-012,2.45096e-012,1.54723e-012,4.27608e-013,2.16429e-012,7.83112e-012,1.24053e-011,7.83112e-012,2.16429e-012,3.88381e-012,1.40529e-011,2.22612e-011,1.40529e-011,3.88381e-012,2.49273e-012,9.0195e-012,1.42878e-011,9.0195e-012,2.49273e-012
65,8.85861,1.48409e-014,5.36993e-014,8.50651e-014,5.36993e-014,1.48409e-014,2.00057e-013,7.2387e-013,1.14668e-012,7.2387e-013,2.00057e-013,1.09616e-012,3.96625e-012,6.28294e-012,3.96625e-012,1.09616e-012,2.04853e-012,7.41226e-012,1.17418e-011,7.41226e-012,2.04853e-012,1.33778e-012,4.84052e-012,7.66786e-012,4.84052e-012,1.33778e-012
66,9.16509,7.82111e-015,2.82993e-014,4.4829e-014,2.82993e-014,7.82111e-015,8.88514e-014,3.21493e-013,5.09277e-013,3.21493e-013,8.88514e-014,4.34819e-013,1.57332e-012,2.49229e-012,1.57332e-012,4.34819e-013,7.87253e-013,2.84854e-012,4.51237e-012,2.84854e-012,7.87253e-013,5.1484e-013,1.86286e-012,2.95095e-012,1.86286e-012,5.1484e-013
67,9.48056,3.92479e-015,1.42012e-014,2.24961e-014,1.42012e-014,3.92479e-015,4.73526e-014,1.71337e-013,2.71415e-013,1.71337e-013,4.73526e-014,2.27789e-013,8.24214e-013,1.30564e-012,8.24214e-013,2.27789e-013,3.81249e-013,1.37948e-012,2.18524e-012,1.37948e-012,3.81249e-013,2.30483e-013,8.33962e-013,1.32108e-012,8.33962e-013,2.30483e-013
68,9.80527,1.68668e-015,6.10298e-015,9.66772e-015,6.10298e-015,1.68668e-015,2.03815e-014,7.37469e-014,1.16822e-013,7.37469e-014,2.03815e-014,9.27957e-014,3.35765e-013,5.31885e-013,3.35765e-013,9.27957e-014,1.44098e-013,5.21395e-013,8.25942e-013,5.21395e-013,1.44098e-013,8.14768e-014,2.9481e-013,4.67008e-013,2.9481e-013,8.14768e-014
69,10.1395,5.6295e-016,2.03694e-015,3.22671e-015,2.03694e-015,5.6295e-016,7.75355e-015,2.80549e-014,4.44418e-014,2.80549e-014,7.75355e-015,4.32398e-014,1.56456e-013,2.47842e-013,1.56456e-013,4.32398e-014,8.1172e-014,2.93707e-013,4.65261e-013,2.93707e-013,8.1172e-014,5.29805e-014,1.91701e-013,3.03673e-013,1.91701e-013,5.29805e-014
70,10.4835,2.56284e-016,9.2732e-016,1.46897e-015,9.2732e-016,2.56284e-016,3.19082e-015,1.15454e-014,1.82891e-014,1.15454e-014,3.19082e-015,1.57097e-014,5.68428e-014,9.00446e-014,5.68428e-014,1.57097e-014,2.69988e-014,9.76906e-014,1.54752e-013,9.76906e-014,2.69988e-014,1.67121e-014,6.047e-014,9.57905e-014,6.047e-014,1.67121e-014
71,10.8376,1.22263e-016,4.42387e-016,7.00786e-016,4.42387e-016,1.22263e-016,1.35348e-015,4.89733e-015,7.75785e-015,4.89733e-015,1.35348e-015,6.34443e-015,2.29562e-014,3.63649e-014,2.29562e-014,6.34443e-015,1.10362e-014,3.99325e-014,6.32571e-014,3.99325e-014,1.10362e-014,7.02785e-015,2.54291e-014,4.02822e-014,2.54291e-014,7.02785e-015
72,11.2021,5.30748e-017,1.92042e-016,3.04214e-016,1.92042e-016,5.30748e-017,5.8182e-016,2.10522e-015,3.33487e-015,2.10522e-015,5.8182e-016,2.42718e-015,8.78232e-015,1.39121e-014,8.78232e-015,2.42718e-015,3.59123e-015,1.29943e-014,2.05842e-014,1.29943e-014,3.59123e-015,1.9906e-015,7.20263e-015,1.14097e-014,7.20263e-015,1.9906e-015
73,11.5773,2.59602e-017,9.39325e-017,1.48798e-016,9.39325e-017,2.59602e-017,2.96626e-016,1.07329e-015,1.7002e-015,1.07329e-015,2.96626e-016,1.42635e-015,5.161e-015,8.17554e-015,5.161e-015,1.42635e-015,2.47338e-015,8.94949e-015,1.41769e-014,8.94949e-015,2.47338e-015,1.55387e-015,5.6224e-015,8.90645e-015,5.6224e-015,1.55387e-015
74,11.9634,1.04024e-017,3.76393e-017,5.96244e-017,3.76393e-017,1.04024e-017,1.16479e-016,4.2146e-016,6.67635e-016,4.2146e-016,1.16479e-016,5.80475e-016,2.10035e-015,3.32716e-015,2.10035e-015,5.80475e-016,1.04006e-015,3.76326e-015,5.96138e-015,3.76326e-015,1.04006e-015,6.65995e-016,2.40979e-015,3.81734e-015,2.40979e-015,6.65995e-016
75,12.3609,3.84376e-018,1.3908e-017,2.20316e-017,1.3908e-017,3.84376e-018,4.36476e-017,1.57931e-016,2.50179e-016,1.57931e-016,4.36476e-017,2.15728e-016,7.80575e-016,1.23651e-015,7.80575e-016,2.15728e-016,3.85427e-016,1.3946e-015,2.20919e-015,1.3946e-015,3.85427e-016,2.47309e-016,8.94846e-016,1.41753e-015,8.94846e-016,2.47309e-016
76,12.77,1.78149e-018,6.44602e-018,1.02111e-017,6.44602e-018,1.78149e-018,1.67048e-017,6.04434e-017,9.57484e-017,6.04434e-017,1.67048e-017,6.36095e-017,2.3016e-016,3.64596e-016,2.3016e-016,6.36095e-017,9.43352e-017,3.41336e-016,5.4071e-016,3.41336e-016,9.43352e-017,5.48636e-017,1.98515e-016,3.14467e-016,1.98515e-016,5.48636e-017
