gridnumber,capital,policy[0 0],policy[0 1],policy[0 2],policy[0 3],policy[0 4],policy[0 5],policy[0 6],policy[1 0],policy[1 1],policy[1 2],policy[1 3],policy[1 4],policy[1 5],policy[1 6],policy[2 0],policy[2 1],policy[2 2],policy[2 3],policy[2 4],policy[2 5],policy[2 6],policy[3 0],policy[3 1],policy[3 2],policy[3 3],policy[3 4],policy[3 5],policy[3 6],policy[4 0],policy[4 1],policy[4 2],policy[4 3],policy[4 4],policy[4 5],policy[4 6],policy[5 0],policy[5 1],policy[5 2],policy[5 3],policy[5 4],policy[5 5],policy[5 6],policy[6 0],policy[6 1],policy[6 2],policy[6 3],policy[6 4],policy[6 5],policy[6 6]
19,0.391439,0.291254,0.291254,0.291254,0.291254,0.291254,0.291254,0.291254,0.291254,0.291254,0.291254,0.291254,0.291254,0.291254,0.291254,0.291254,0.291254,0.291254,0.291254,0.291254,0.291254,0.291254,0.291254,0.291254,0.291254,0.291254,0.291254,0.291254,0.291254,0.291254,0.291254,0.291254,0.291254,0.291254,0.291254,0.291254,0.291254,0.291254,0.291254,0.291254,0.291254,0.291254,0.291254,0.291254,0.291254,0.291254,0.291254,0.291254,0.291254,0.291254
20,0.414511,0.311114,0.311114,0.311114,0.311114,0.311114,0.311114,0.311114,0.311114,0.311114,0.311114,0.311114,0.311114,0.311114,0.311114,0.311114,0.311114,0.311114,0.311114,0.311114,0.311114,0.311114,0.311114,0.311114,0.311114,0.311114,0.311114,0.311114,0.311114,0.311114,0.311114,0.311114,0.311114,0.311114,0.311114,0.311114,0.311114,0.311114,0.311114,0.311114,0.311114,0.311114,0.311114,0.311114,0.311114,0.311114,0.311114,0.311114,0.311114,0.311114
21,0.437849,0.331362,0.331362,0.331362,0.331362,0.331362,0.331362,0.331362,0.331362,0.331362,0.331362,0.331362,0.331362,0.331362,0.331362,0.331362,0.331362,0.331362,0.331362,0.331362,0.331362,0.331362,0.331362,0.331362,0.331362,0.331362,0.331362,0.331362,0.331362,0.331362,0.331362,0.331362,0.331362,0.331362,0.331362,0.331362,0.331362,0.331362,0.331362,0.331362,0.331362,0.331362,0.331362,0.331362,0.331362,0.331362,0.331362,0.331362,0.331362,0.331362
22,0.461458,0.352008,0.352008,0.352008,0.352008,0.352008,0.352008,0.352008,0.352008,0.352008,0.352008,0.352008,0.352008,0.352008,0.352008,0.352008,0.352008,0.352008,0.352008,0.352008,0.352008,0.352008,0.352008,0.352008,0.352008,0.352008,0.352008,0.352008,0.352008,0.352008,0.352008,0.352008,0.352008,0.352008,0.352008,0.352008,0.352008,0.352008,0.352008,0.352008,0.352008,0.352008,0.352008,0.352008,0.352008,0.352008,0.352008,0.352008,0.352008,0.352008
23,0.485341,0.372965,0.372965,0.372965,0.372965,0.372965,0.372965,0.372965,0.372965,0.372965,0.372965,0.372965,0.372965,0.372965,0.372965,0.372965,0.372965,0.372965,0.372965,0.372965,0.372965,0.372965,0.372965,0.372965,0.372965,0.372965,0.372965,0.372965,0.372965,0.372965,0.372965,0.372965,0.372965,0.372965,0.372965,0.372965,0.372965,0.372965,0.372965,0.372965,0.372965,0.372965,0.372965,0.372965,0.372965,0.372965,0.372965,0.372965,0.372965,0.372965
24,0.5095,0.394163,0.394163,0.394163,0.394163,0.394163,0.394163,0.394163,0.394163,0.394163,0.394163,0.394163,0.394163,0.394163,0.394163,0.394163,0.394163,0.394163,0.394163,0.394163,0.394163,0.394163,0.394163,0.394163,0.394163,0.394163,0.394163,0.394163,0.394163,0.394163,0.394163,0.394163,0.394163,0.394163,0.394163,0.394163,0.394163,0.394163,0.394163,0.394163,0.394163,0.394163,0.394163,0.394163,0.394163,0.394163,0.394163,0.394163,0.394163,0.394163
25,0.533939,0.415653,0.415653,0.415653,0.415653,0.415653,0.415653,0.415653,0.415653,0.415653,0.415653,0.415653,0.415653,0.415653,0.415653,0.415653,0.415653,0.415653,0.415653,0.415653,0.415653,0.415653,0.415653,0.415653,0.415653,0.415653,0.415653,0.415653,0.415653,0.415653,0.415653,0.415653,0.415653,0.415653,0.415653,0.415653,0.415653,0.415653,0.415653,0.415653,0.415653,0.415653,0.415653,0.415653,0.415653,0.415653,0.415653,0.415653,0.415653,0.415653
26,0.558661,0.4375,0.4375,0.4375,0.4375,0.4375,0.4375,0.4375,0.4375,0.4375,0.4375,0.4375,0.4375,0.4375,0.4375,0.4375,0.4375,0.4375,0.4375,0.4375,0.4375,0.4375,0.4375,0.4375,0.4375,0.4375,0.4375,0.4375,0.4375,0.4375,0.4375,0.4375,0.4375,0.4375,0.4375,0.4375,0.4375,0.4375,0.4375,0.4375,0.4375,0.4375,0.4375,0.4375,0.4375,0.4375,0.4375,0.4375,0.4375,0.4375
27,0.58367,0.45973,0.45973,0.45973,0.45973,0.45973,0.45973,0.45973,0.45973,0.45973,0.45973,0.45973,0.45973,0.45973,0.45973,0.45973,0.45973,0.45973,0.45973,0.45973,0.45973,0.45973,0.45973,0.45973,0.45973,0.45973,0.45973,0.45973,0.45973,0.45973,0.45973,0.45973,0.45973,0.45973,0.45973,0.45973,0.45973,0.45973,0.45973,0.45973,0.45973,0.45973,0.45973,0.45973,0.45973,0.45973,0.45973,0.45973,0.45973,0.45973
28,0.608968,0.482274,0.482274,0.482274,0.482274,0.482274,0.482274,0.482274,0.482274,0.482274,0.482274,0.482274,0.482274,0.482274,0.482274,0.482274,0.482274,0.482274,0.482274,0.482274,0.482274,0.482274,0.482274,0.482274,0.482274,0.482274,0.482274,0.482274,0.482274,0.482274,0.482274,0.482274,0.482274,0.482274,0.482274,0.482274,0.482274,0.482274,0.482274,0.482274,0.482274,0.482274,0.482274,0.482274,0.482274,0.482274,0.482274,0.482274,0.482274,0.482274
29,0.634559,0.505082,0.505082,0.505082,0.505082,0.505082,0.505082,0.505082,0.505082,0.505082,0.505082,0.505082,0.505082,0.505082,0.505082,0.505082,0.505082,0.505082,0.505082,0.505082,0.505082,0.505082,0.505082,0.505082,0.505082,0.505082,0.505082,0.505082,0.505082,0.505082,0.505082,0.505082,0.505082,0.505082,0.505082,0.505082,0.505082,0.505082,0.505082,0.505082,0.505082,0.505082,0.505082,0.505082,0.505082,0.505082,0.505082,0.505082,0.505082,0.505082
30,0.660447,0.528158,0.528158,0.528158,0.528158,0.528158,0.528158,0.528158,0.528158,0.528158,0.528158,0.528158,0.528158,0.528158,0.528158,0.528158,0.528158,0.528158,0.528158,0.528158,0.528158,0.528158,0.528158,0.528158,0.528158,0.528158,0.528158,0.528158,0.528158,0.528158,0.528158,0.528158,0.528158,0.528158,0.528158,0.528158,0.528158,0.528158,0.528158,0.528158,0.528158,0.528158,0.528158,0.528158,0.528158,0.528158,0.528158,0.528158,0.528158,0.528158
31,0.686635,0.551515,0.551515,0.551515,0.551515,0.551515,0.551515,0.551515,0.551515,0.551515,0.551515,0.551515,0.551515,0.551515,0.551515,0.551515,0.551515,0.551515,0.551515,0.551515,0.551515,0.551515,0.551515,0.551515,0.551515,0.551515,0.551515,0.551515,0.551515,0.551515,0.551515,0.551515,0.551515,0.551515,0.551515,0.551515,0.551515,0.551515,0.551515,0.551515,0.551515,0.551515,0.551515,0.551515,0.551515,0.551515,0.551515,0.551515,0.551515,0.551515
32,0.713126,0.575243,0.575243,0.575243,0.575243,0.575243,0.575243,0.575243,0.575243,0.575243,0.575243,0.575243,0.575243,0.575243,0.575243,0.575243,0.575243,0.575243,0.575243,0.575243,0.575243,0.575243,0.575243,0.575243,0.575243,0.575243,0.575243,0.575243,0.575243,0.575243,0.575243,0.575243,0.575243,0.575243,0.575243,0.575243,0.575243,0.575243,0.575243,0.575243,0.575243,0.575243,0.575243,0.575243,0.575243,0.575243,0.575243,0.575243,0.575243,0.575243
33,0.739924,0.599373,0.599373,0.599373,0.599373,0.599373,0.599373,0.599373,0.599373,0.599373,0.599373,0.599373,0.599373,0.599373,0.599373,0.599373,0.599373,0.599373,0.599373,0.599373,0.599373,0.599373,0.599373,0.599373,0.599373,0.599373,0.599373,0.599373,0.599373,0.599373,0.599373,0.599373,0.599373,0.599373,0.599373,0.599373,0.599373,0.599373,0.599373,0.599373,0.599373,0.599373,0.599373,0.599373,0.599373,0.599373,0.599373,0.599373,0.599373,0.599373
34,0.767033,0.623828,0.623828,0.623828,0.623828,0.623828,0.623828,0.623828,0.623828,0.623828,0.623828,0.623828,0.623828,0.623828,0.623828,0.623828,0.623828,0.623828,0.623828,0.623828,0.623828,0.623828,0.623828,0.623828,0.623828,0.623828,0.623828,0.623828,0.623828,0.623828,0.623828,0.623828,0.623828,0.623828,0.623828,0.623828,0.623828,0.623828,0.623828,0.623828,0.623828,0.623828,0.623828,0.623828,0.623828,0.623828,0.623828,0.623828,0.623828,0.623828
35,0.794456,0.648566,0.648566,0.648566,0.648566,0.648566,0.648566,0.648566,0.648566,0.648566,0.648566,0.648566,0.648566,0.648566,0.648566,0.648566,0.648566,0.648566,0.648566,0.648566,0.648566,0.648566,0.648566,0.648566,0.648566,0.648566,0.648566,0.648566,0.648566,0.648566,0.648566,0.648566,0.648566,0.648566,0.648566,0.648566,0.648566,0.648566,0.648566,0.648566,0.648566,0.648566,0.648566,0.648566,0.648566,0.648566,0.648566,0.648566,0.648566,0.648566
36,0.822196,0.6736,0.6736,0.6736,0.6736,0.6736,0.6736,0.6736,0.6736,0.6736,0.6736,0.6736,0.6736,0.6736,0.6736,0.6736,0.6736,0.6736,0.6736,0.6736,0.6736,0.6736,0.6736,0.6736,0.6736,0.6736,0.6736,0.6736,0.6736,0.6736,0.6736,0.6736,0.6736,0.6736,0.6736,0.6736,0.6736,0.6736,0.6736,0.6736,0.6736,0.6736,0.6736,0.6736,0.6736,0.6736,0.6736,0.6736,0.6736,0.6736
37,0.850258,0.698972,0.698972,0.698972,0.698972,0.698972,0.698972,0.698972,0.698972,0.698972,0.698972,0.698972,0.698972,0.698972,0.698972,0.698972,0.698972,0.698972,0.698972,0.698972,0.698972,0.698972,0.698972,0.698972,0.698972,0.698972,0.698972,0.698972,0.698972,0.698972,0.698972,0.698972,0.698972,0.698972,0.698972,0.698972,0.698972,0.698972,0.698972,0.698972,0.698972,0.698972,0.698972,0.698972,0.698972,0.698972,0.698972,0.698972,0.698972,0.698972
38,0.878644,0.724731,0.724731,0.724731,0.724731,0.724731,0.724731,0.724731,0.724731,0.724731,0.724731,0.724731,0.724731,0.724731,0.724731,0.724731,0.724731,0.724731,0.724731,0.724731,0.724731,0.724731,0.724731,0.724731,0.724731,0.724731,0.724731,0.724731,0.724731,0.724731,0.724731,0.724731,0.724731,0.724731,0.724731,0.724731,0.724731,0.724731,0.724731,0.724731,0.724731,0.724731,0.724731,0.724731,0.724731,0.724731,0.724731,0.724731,0.724731,0.724731
39,0.90736,0.750863,0.750863,0.750863,0.750863,0.750863,0.750863,0.750863,0.750863,0.750863,0.750863,0.750863,0.750863,0.750863,0.750863,0.750863,0.750863,0.750863,0.750863,0.750863,0.750863,0.750863,0.750863,0.750863,0.750863,0.750863,0.750863,0.750863,0.750863,0.750863,0.750863,0.750863,0.750863,0.750863,0.750863,0.750863,0.750863,0.750863,0.750863,0.750863,0.750863,0.750863,0.750863,0.750863,0.750863,0.750863,0.750863,0.750863,0.750863,0.750863
40,0.936408,0.777317,0.777317,0.777317,0.777317,0.777317,0.777317,0.777317,0.777317,0.777317,0.777317,0.777317,0.777317,0.777317,0.777317,0.777317,0.777317,0.777317,0.777317,0.777317,0.777317,0.777317,0.777317,0.777317,0.777317,0.777317,0.777317,0.777317,0.777317,0.777317,0.777317,0.777317,0.777317,0.777317,0.777317,0.777317,0.777317,0.777317,0.777317,0.777317,0.777317,0.777317,0.777317,0.777317,0.777317,0.777317,0.777317,0.777317,0.777317,0.777317
41,0.965793,0.804083,0.804083,0.804083,0.804083,0.804083,0.804083,0.804083,0.804083,0.804083,0.804083,0.804083,0.804083,0.804083,0.804083,0.804083,0.804083,0.804083,0.804083,0.804083,0.804083,0.804083,0.804083,0.804083,0.804083,0.804083,0.804083,0.804083,0.804083,0.804083,0.804083,0.804083,0.804083,0.804083,0.804083,0.804083,0.804083,0.804083,0.804083,0.804083,0.804083,0.804083,0.804083,0.804083,0.804083,0.804083,0.804083,0.804083,0.804083,0.804083
42,0.995519,0.831177,0.831177,0.831177,0.831177,0.831177,0.831177,0.831177,0.831177,0.831177,0.831177,0.831177,0.831177,0.831177,0.831177,0.831177,0.831177,0.831177,0.831177,0.831177,0.831177,0.831177,0.831177,0.831177,0.831177,0.831177,0.831177,0.831177,0.831177,0.831177,0.831177,0.831177,0.831177,0.831177,0.831177,0.831177,0.831177,0.831177,0.831177,0.831177,0.831177,0.831177,0.831177,0.831177,0.831177,0.831177,0.831177,0.831177,0.831177,0.831177
43,1.02559,0.858637,0.858637,0.858637,0.858637,0.858637,0.858637,0.858637,0.858637,0.858637,0.858637,0.858637,0.858637,0.858637,0.858637,0.858637,0.858637,0.858637,0.858637,0.858637,0.858637,0.858637,0.858637,0.858637,0.858637,0.858637,0.858637,0.858637,0.858637,0.858637,0.858637,0.858637,0.858637,0.858637,0.858637,0.858637,0.858637,0.858637,0.858637,0.858637,0.858637,0.858637,0.858637,0.858637,0.858637,0.858637,0.858637,0.858637,0.858637,0.858637
44,1.05601,0.88649,0.88649,0.88649,0.88649,0.88649,0.88649,0.88649,0.88649,0.88649,0.88649,0.88649,0.88649,0.88649,0.88649,0.88649,0.88649,0.88649,0.88649,0.88649,0.88649,0.88649,0.88649,0.88649,0.88649,0.88649,0.88649,0.88649,0.88649,0.88649,0.88649,0.88649,0.88649,0.88649,0.88649,0.88649,0.88649,0.88649,0.88649,0.88649,0.88649,0.88649,0.88649,0.88649,0.88649,0.88649,0.88649,0.88649,0.88649,0.88649
45,1.08678,0.914717,0.914717,0.914717,0.914717,0.914717,0.914717,0.914717,0.914717,0.914717,0.914717,0.914717,0.914717,0.914717,0.914717,0.914717,0.914717,0.914717,0.914717,0.914717,0.914717,0.914717,0.914717,0.914717,0.914717,0.914717,0.914717,0.914717,0.914717,0.914717,0.914717,0.914717,0.914717,0.914717,0.914717,0.914717,0.914717,0.914717,0.914717,0.914717,0.914717,0.914717,0.914717,0.914717,0.914717,0.914717,0.914717,0.914717,0.914717,0.914717
46,1.1179,0.943286,0.943286,0.943286,0.943286,0.943286,0.943286,0.943286,0.943286,0.943286,0.943286,0.943286,0.943286,0.943286,0.943286,0.943286,0.943286,0.943286,0.943286,0.943286,0.943286,0.943286,0.943286,0.943286,0.943286,0.943286,0.943286,0.943286,0.943286,0.943286,0.943286,0.943286,0.943286,0.943286,0.943286,0.943286,0.943286,0.943286,0.943286,0.943286,0.943286,0.943286,0.943286,0.943286,0.943286,0.943286,0.943286,0.943286,0.943286,0.943286
47,1.14939,0.972194,0.972194,0.972194,0.972194,0.972194,0.972194,0.972194,0.972194,0.972194,0.972194,0.972194,0.972194,0.972194,0.972194,0.972194,0.972194,0.972194,0.972194,0.972194,0.972194,0.972194,0.972194,0.972194,0.972194,0.972194,0.972194,0.972194,0.972194,0.972194,0.972194,0.972194,0.972194,0.972194,0.972194,0.972194,0.972194,0.972194,0.972194,0.972194,0.972194,0.972194,0.972194,0.972194,0.972194,0.972194,0.972194,0.972194,0.972194,0.972194
48,1.18124,1.00146,1.00146,1.00146,1.00146,1.00146,1.00146,1.00146,1.00146,1.00146,1.00146,1.00146,1.00146,1.00146,1.00146,1.00146,1.00146,1.00146,1.00146,1.00146,1.00146,1.00146,1.00146,1.00146,1.00146,1.00146,1.00146,1.00146,1.00146,1.00146,1.00146,1.00146,1.00146,1.00146,1.00146,1.00146,1.00146,1.00146,1.00146,1.00146,1.00146,1.00146,1.00146,1.00146,1.00146,1.00146,1.00146,1.00146,1.00146,1.00146
49,1.21346,1.03111,1.03111,1.03111,1.03111,1.03111,1.03111,1.03111,1.03111,1.03111,1.03111,1.03111,1.03111,1.03111,1.03111,1.03111,1.03111,1.03111,1.03111,1.03111,1.03111,1.03111,1.03111,1.03111,1.03111,1.03111,1.03111,1.03111,1.03111,1.03111,1.03111,1.03111,1.03111,1.03111,1.03111,1.03111,1.03111,1.03111,1.03111,1.03111,1.03111,1.03111,1.03111,1.03111,1.03111,1.03111,1.03111,1.03111,1.03111,1.03111
50,1.24606,1.06116,1.06116,1.06116,1.06116,1.06116,1.06116,1.06116,1.06116,1.06116,1.06116,1.06116,1.06116,1.06116,1.06116,1.06116,1.06116,1.06116,1.06116,1.06116,1.06116,1.06116,1.06116,1.06116,1.06116,1.06116,1.06116,1.06116,1.06116,1.06116,1.06116,1.06116,1.06116,1.06116,1.06116,1.06116,1.06116,1.06116,1.06116,1.06116,1.06116,1.06116,1.06116,1.06116,1.06116,1.06116,1.06116,1.06116,1.06116,1.06116
51,1.27903,1.09161,1.09161,1.09161,1.09161,1.09161,1.09161,1.09161,1.09161,1.09161,1.09161,1.09161,1.09161,1.09161,1.09161,1.09161,1.09161,1.09161,1.09161,1.09161,1.09161,1.09161,1.09161,1.09161,1.09161,1.09161,1.09161,1.09161,1.09161,1.09161,1.09161,1.09161,1.09161,1.09161,1.09161,1.09161,1.09161,1.09161,1.09161,1.09161,1.09161,1.09161,1.09161,1.09161,1.09161,1.09161,1.09161,1.09161,1.09161,1.09161
