gridnumber,capital,dist[0 0],dist[0 1],dist[0 2],dist[0 3],dist[0 4],dist[0 5],dist[0 6],dist[1 0],dist[1 1],dist[1 2],dist[1 3],dist[1 4],dist[1 5],dist[1 6],dist[2 0],dist[2 1],dist[2 2],dist[2 3],dist[2 4],dist[2 5],dist[2 6],dist[3 0],dist[3 1],dist[3 2],dist[3 3],dist[3 4],dist[3 5],dist[3 6],dist[4 0],dist[4 1],dist[4 2],dist[4 3],dist[4 4],dist[4 5],dist[4 6],dist[5 0],dist[5 1],dist[5 2],dist[5 3],dist[5 4],dist[5 5],dist[5 6],dist[6 0],dist[6 1],dist[6 2],dist[6 3],dist[6 4],dist[6 5],dist[6 6]
0,0,1.63403e-005,0.000123999,0.000372964,0.000426526,0.000185107,3.01946e-005,1.86537e-006,0.00015945,0.00120999,0.00363941,0.00416208,0.00180629,0.000294641,1.82024e-005,0.000636063,0.00482677,0.014518,0.0166029,0.00720547,0.00117535,7.26113e-005,0.00100759,0.00764609,0.0229979,0.0263007,0.0114142,0.00186188,0.000115024,0.000636063,0.00482677,0.014518,0.0166029,0.00720547,0.00117535,7.26113e-005,0.00015945,0.00120999,0.00363941,0.00416208,0.00180629,0.000294641,1.82024e-005,1.63403e-005,0.000123999,0.000372964,0.000426526,0.000185107,3.01946e-005,1.86537e-006
1,0.0185364,4.37205e-006,4.38146e-005,0.000171882,0.000255005,0.000142506,2.96502e-005,2.31923e-006,4.26629e-005,0.000427547,0.00167724,0.00248836,0.00139059,0.000289329,2.26312e-005,0.000170186,0.00170553,0.00669067,0.0099263,0.00554719,0.00115416,9.02782e-005,0.000269592,0.00270173,0.0105987,0.0157243,0.0087873,0.00182831,0.00014301,0.000170186,0.00170553,0.00669067,0.0099263,0.00554719,0.00115416,9.02782e-005,4.26629e-005,0.000427547,0.00167724,0.00248836,0.00139059,0.000289329,2.26312e-005,4.37205e-006,4.38146e-005,0.000171882,0.000255005,0.000142506,2.96502e-005,2.31923e-006
2,0.0372875,3.67167e-006,3.63579e-005,0.00014042,0.000204867,0.000112652,2.30992e-005,1.78381e-006,3.58285e-005,0.000354783,0.00137023,0.00199911,0.00109927,0.000225404,1.74065e-005,0.000142923,0.00141527,0.00546598,0.00797466,0.0043851,0.000899159,6.94364e-005,0.000226405,0.00224192,0.00865867,0.0126327,0.00694644,0.00142436,0.000109994,0.000142923,0.00141527,0.00546598,0.00797466,0.0043851,0.000899159,6.94364e-005,3.58285e-005,0.000354783,0.00137023,0.00199911,0.00109927,0.000225404,1.74065e-005,3.67167e-006,3.63579e-005,0.00014042,0.000204867,0.000112652,2.30992e-005,1.78381e-006
3,0.0562558,2.735e-006,2.84724e-005,0.000117642,0.000187236,0.000114719,2.68305e-005,2.43701e-006,2.66884e-005,0.000277836,0.00114796,0.00182706,0.00111944,0.000261814,2.37805e-005,0.000106463,0.00110832,0.00457933,0.00728833,0.00446556,0.0010444,9.4863e-005,0.000168647,0.00175568,0.00725412,0.0115454,0.00707389,0.00165444,0.000150272,0.000106463,0.00110832,0.00457933,0.00728833,0.00446556,0.0010444,9.4863e-005,2.66884e-005,0.000277836,0.00114796,0.00182706,0.00111944,0.000261814,2.37805e-005,2.735e-006,2.84724e-005,0.000117642,0.000187236,0.000114719,2.68305e-005,2.43701e-006
4,0.0754439,2.4915e-006,2.74761e-005,0.000121022,0.000206594,0.000136281,3.4352e-005,3.36347e-006,2.43123e-005,0.000268114,0.00118094,0.00201596,0.00132985,0.00033521,3.2821e-005,9.6984e-005,0.00106953,0.00471089,0.00804188,0.00530489,0.00133718,0.000130926,0.000153632,0.00169425,0.00746252,0.0127391,0.00840347,0.00211823,0.0002074,9.6984e-005,0.00106953,0.00471089,0.00804188,0.00530489,0.00133718,0.000130926,2.43123e-005,0.000268114,0.00118094,0.00201596,0.00132984,0.00033521,3.2821e-005,2.4915e-006,2.74761e-005,0.000121022,0.000206594,0.000136281,3.4352e-005,3.36347e-006
5,0.0948544,2.05394e-006,2.27674e-005,0.000100152,0.000170004,0.000111209,2.77615e-005,2.69051e-006,2.00426e-005,0.000222167,0.00097729,0.00165891,0.00108519,0.000270899,2.62542e-005,7.99518e-005,0.000886245,0.00389851,0.00661757,0.00432893,0.00108064,0.000104731,0.000126652,0.0014039,0.00617563,0.0104829,0.00685746,0.00171185,0.000165904,7.99518e-005,0.000886245,0.00389851,0.00661757,0.00432893,0.00108064,0.000104731,2.00426e-005,0.000222167,0.00097729,0.00165891,0.00108519,0.000270899,2.62542e-005,2.05394e-006,2.27674e-005,0.000100152,0.000170004,0.000111209,2.77615e-005,2.69051e-006
6,0.11449,1.66673e-006,1.87994e-005,8.41623e-005,0.000145394,9.67364e-005,2.45331e-005,2.41262e-006,1.62641e-005,0.000183446,0.000821262,0.00141877,0.000943961,0.000239396,2.35426e-005,6.48791e-005,0.000731786,0.0032761,0.0056596,0.00376556,0.000954973,9.39136e-005,0.000102775,0.00115922,0.00518967,0.00896538,0.00596502,0.00151277,0.000148769,6.48791e-005,0.000731786,0.0032761,0.0056596,0.00376556,0.000954973,9.39136e-005,1.62641e-005,0.000183446,0.000821263,0.00141877,0.000943962,0.000239396,2.35426e-005,1.66673e-006,1.87994e-005,8.41623e-005,0.000145394,9.67364e-005,2.45331e-005,2.41262e-006
7,0.134352,1.32878e-006,1.55877e-005,7.33214e-005,0.000134808,9.69334e-005,2.70629e-005,3.01042e-006,1.29663e-005,0.000152106,0.000715476,0.00131547,0.000945884,0.000264082,2.93759e-005,5.1724e-005,0.000606766,0.00285411,0.00524754,0.00377323,0.00105345,0.000117184,8.1936e-005,0.000961178,0.00452119,0.00831263,0.00597717,0.00166877,0.00018563,5.1724e-005,0.000606766,0.00285411,0.00524754,0.00377323,0.00105345,0.000117184,1.29663e-005,0.000152106,0.000715476,0.00131547,0.000945884,0.000264082,2.93759e-005,1.32878e-006,1.55877e-005,7.33214e-005,0.000134808,9.69334e-005,2.70629e-005,3.01042e-006
8,0.154445,1.08978e-006,1.30325e-005,6.24229e-005,0.000116746,8.52738e-005,2.41459e-005,2.72056e-006,1.06341e-005,0.000127172,0.000609128,0.00113922,0.000832109,0.000235618,2.65474e-005,4.24207e-005,0.000507301,0.00242987,0.00454446,0.00331936,0.000939902,0.0001059,6.71986e-005,0.000803616,0.00384916,0.00719888,0.00525821,0.0014889,0.000167757,4.24207e-005,0.000507301,0.00242987,0.00454446,0.00331936,0.000939902,0.0001059,1.06341e-005,0.000127172,0.000609128,0.00113922,0.000832108,0.000235618,2.65474e-005,1.08978e-006,1.30325e-005,6.24229e-005,0.000116746,8.52738e-005,2.41459e-005,2.72056e-006
9,0.174771,8.86133e-007,1.07333e-005,5.2008e-005,9.83354e-005,7.25743e-005,2.0753e-005,2.36082e-006,8.64696e-006,0.000104736,0.000507498,0.000959565,0.000708186,0.00020251,2.30371e-005,3.44936e-005,0.000417803,0.00202446,0.0038278,0.00282503,0.000807831,9.18973e-005,5.46413e-005,0.000661842,0.00320695,0.00606362,0.00447512,0.00127969,0.000145575,3.44936e-005,0.000417803,0.00202446,0.0038278,0.00282503,0.000807831,9.18973e-005,8.64696e-006,0.000104736,0.000507498,0.000959565,0.000708186,0.00020251,2.30371e-005,8.86133e-007,1.07333e-005,5.2008e-005,9.83354e-005,7.25743e-005,2.0753e-005,2.36082e-006
