gridnumber,capital,VF[0],VF[1],VF[2],VF[3],VF[4],VF[5],VF[6]
20,0.414511,-7491.16,-7491.1,-7491.07,-7491.02,-7490.98,-7490.92,-7490.89
21,0.437849,-7292.14,-7292.09,-7292.06,-7292.01,-7291.97,-7291.91,-7291.87
22,0.461458,-7099.58,-7099.53,-7099.5,-7099.45,-7099.41,-7099.35,-7099.31
23,0.485341,-6913.17,-6913.12,-6913.09,-6913.04,-6913,-6912.94,-6912.9
24,0.5095,-6732.63,-6732.58,-6732.54,-6732.49,-6732.45,-6732.39,-6732.35
25,0.533939,-6557.69,-6557.64,-6557.6,-6557.55,-6557.51,-6557.45,-6557.41
26,0.558661,-6388.11,-6388.05,-6388.02,-6387.97,-6387.93,-6387.87,-6387.83
27,0.58367,-6223.65,-6223.6,-6223.57,-6223.51,-6223.47,-6223.41,-6223.37
28,0.608968,-6064.12,-6064.06,-6064.03,-6063.98,-6063.94,-6063.88,-6063.84
29,0.634559,-5909.3,-5909.25,-5909.21,-5909.16,-5909.12,-5909.06,-5909.02
30,0.660447,-5759.02,-5758.96,-5758.93,-5758.88,-5758.84,-5758.78,-5758.74
31,0.686635,-5613.09,-5613.04,-5613,-5612.95,-5612.91,-5612.85,-5612.81
32,0.713126,-5471.35,-5471.3,-5471.26,-5471.21,-5471.17,-5471.11,-5471.07
33,0.739924,-5333.65,-5333.6,-5333.56,-5333.51,-5333.47,-5333.41,-5333.37
34,0.767033,-5199.83,-5199.78,-5199.75,-5199.7,-5199.66,-5199.6,-5199.56
35,0.794456,-5069.77,-5069.72,-5069.68,-5069.63,-5069.59,-5069.53,-5069.49
36,0.822196,-4943.32,-4943.27,-4943.23,-4943.18,-4943.14,-4943.09,-4943.04
37,0.850258,-4820.36,-4820.31,-4820.27,-4820.22,-4820.18,-4820.13,-4820.09
38,0.878644,-4700.77,-4700.72,-4700.68,-4700.63,-4700.59,-4700.54,-4700.5
39,0.90736,-4584.44,-4584.39,-4584.35,-4584.3,-4584.26,-4584.21,-4584.17
40,0.936408,-4471.25,-4471.21,-4471.17,-4471.12,-4471.08,-4471.03,-4470.99
41,0.965793,-4361.12,-4361.07,-4361.03,-4360.99,-4360.95,-4360.89,-4360.85
42,0.995519,-4253.93,-4253.88,-4253.85,-4253.8,-4253.76,-4253.71,-4253.67
43,1.02559,-4149.59,-4149.55,-4149.51,-4149.46,-4149.43,-4149.37,-4149.33
44,1.05601,-4048.02,-4047.97,-4047.94,-4047.89,-4047.85,-4047.8,-4047.76
45,1.08678,-3949.13,-3949.08,-3949.05,-3949,-3948.96,-3948.91,-3948.87
46,1.1179,-3852.82,-3852.78,-3852.74,-3852.7,-3852.66,-3852.61,-3852.57
47,1.14939,-3759.04,-3758.99,-3758.96,-3758.91,-3758.88,-3758.83,-3758.79
48,1.18124,-3667.69,-3667.65,-3667.61,-3667.57,-3667.53,-3667.48,-3667.44
49,1.21346,-3578.71,-3578.66,-3578.63,-3578.59,-3578.55,-3578.5,-3578.46
50,1.24606,-3492.02,-3491.98,-3491.95,-3491.9,-3491.86,-3491.82,-3491.78
51,1.27903,-3407.56,-3407.52,-3407.49,-3407.44,-3407.41,-3407.36,-3407.33
52,1.31239,-3325.27,-3325.23,-3325.19,-3325.15,-3325.11,-3325.07,-3325.03
53,1.34613,-3245.07,-3245.03,-3245,-3244.96,-3244.92,-3244.88,-3244.84
54,1.38026,-3166.92,-3166.88,-3166.84,-3166.8,-3166.77,-3166.72,-3166.69
55,1.41479,-3090.74,-3090.7,-3090.67,-3090.63,-3090.59,-3090.55,-3090.52
56,1.44971,-3016.5,-3016.45,-3016.42,-3016.38,-3016.35,-3016.31,-3016.27
57,1.48504,-2944.12,-2944.08,-2944.05,-2944.01,-2943.97,-2943.93,-2943.9
58,1.52078,-2873.56,-2873.52,-2873.49,-2873.45,-2873.42,-2873.38,-2873.34
59,1.55694,-2804.77,-2804.73,-2804.7,-2804.66,-2804.63,-2804.59,-2804.56
60,1.59351,-2737.7,-2737.67,-2737.64,-2737.6,-2737.56,-2737.52,-2737.49
61,1.63051,-2672.31,-2672.27,-2672.24,-2672.2,-2672.17,-2672.13,-2672.1
62,1.66794,-2608.54,-2608.5,-2608.47,-2608.44,-2608.4,-2608.36,-2608.33
63,1.7058,-2546.35,-2546.32,-2546.29,-2546.25,-2546.22,-2546.18,-2546.15
64,1.7441,-2485.71,-2485.67,-2485.64,-2485.61,-2485.58,-2485.54,-2485.51
65,1.78284,-2426.56,-2426.53,-2426.5,-2426.46,-2426.43,-2426.39,-2426.36
66,1.82203,-2368.87,-2368.84,-2368.81,-2368.78,-2368.74,-2368.71,-2368.68
67,1.86167,-2312.61,-2312.57,-2312.54,-2312.51,-2312.48,-2312.44,-2312.41
68,1.90178,-2257.72,-2257.69,-2257.66,-2257.63,-2257.6,-2257.56,-2257.53
69,1.94235,-2204.18,-2204.15,-2204.12,-2204.09,-2204.06,-2204.02,-2203.99
70,1.98339,-2151.95,-2151.92,-2151.89,-2151.86,-2151.83,-2151.8,-2151.77
71,2.0249,-2101,-2100.97,-2100.94,-2100.91,-2100.88,-2100.85,-2100.82
72,2.0669,-2051.29,-2051.26,-2051.23,-2051.2,-2051.18,-2051.14,-2051.11
73,2.10938,-2002.79,-2002.76,-2002.74,-2002.71,-2002.68,-2002.65,-2002.62
74,2.15235,-1955.48,-1955.45,-1955.42,-1955.39,-1955.36,-1955.33,-1955.3
75,2.19582,-1909.31,-1909.28,-1909.25,-1909.22,-1909.2,-1909.16,-1909.14
76,2.2398,-1864.26,-1864.23,-1864.2,-1864.17,-1864.15,-1864.12,-1864.09
77,2.28428,-1820.3,-1820.27,-1820.25,-1820.22,-1820.19,-1820.16,-1820.14
78,2.32928,-1777.41,-1777.38,-1777.35,-1777.32,-1777.3,-1777.27,-1777.24
79,2.37481,-1735.55,-1735.52,-1735.5,-1735.47,-1735.44,-1735.41,-1735.39
80,2.42085,-1694.7,-1694.67,-1694.65,-1694.62,-1694.59,-1694.57,-1694.54
81,2.46744,-1654.83,-1654.81,-1654.78,-1654.76,-1654.73,-1654.7,-1654.68
82,2.51456,-1615.93,-1615.9,-1615.88,-1615.85,-1615.83,-1615.8,-1615.78
83,2.56223,-1577.96,-1577.93,-1577.91,-1577.88,-1577.86,-1577.83,-1577.81
84,2.61045,-1540.9,-1540.87,-1540.85,-1540.83,-1540.8,-1540.78,-1540.75
85,2.65923,-1504.73,-1504.7,-1504.68,-1504.66,-1504.64,-1504.61,-1504.59
86,2.70857,-1469.43,-1469.4,-1469.38,-1469.36,-1469.33,-1469.31,-1469.29
87,2.75849,-1434.97,-1434.95,-1434.92,-1434.9,-1434.88,-1434.85,-1434.83
88,2.80898,-1401.34,-1401.31,-1401.29,-1401.27,-1401.25,-1401.22,-1401.2
89,2.86006,-1368.51,-1368.48,-1368.46,-1368.44,-1368.42,-1368.39,-1368.37
90,2.91173,-1336.46,-1336.44,-1336.42,-1336.39,-1336.37,-1336.35,-1336.33
91,2.964,-1305.18,-1305.16,-1305.14,-1305.11,-1305.09,-1305.07,-1305.05
92,3.01688,-1274.64,-1274.62,-1274.6,-1274.58,-1274.56,-1274.53,-1274.51
93,3.07036,-1244.83,-1244.81,-1244.79,-1244.77,-1244.75,-1244.73,-1244.71
94,3.12447,-1215.73,-1215.71,-1215.69,-1215.67,-1215.65,-1215.63,-1215.61
95,3.1792,-1187.32,-1187.3,-1187.28,-1187.26,-1187.24,-1187.22,-1187.2
96,3.23457,-1159.59,-1159.57,-1159.55,-1159.53,-1159.51,-1159.49,-1159.47
97,3.29058,-1132.51,-1132.49,-1132.48,-1132.46,-1132.44,-1132.42,-1132.4
98,3.34724,-1106.08,-1106.06,-1106.04,-1106.02,-1106.01,-1105.98,-1105.97
99,3.40456,-1080.27,-1080.25,-1080.24,-1080.22,-1080.2,-1080.18,-1080.16
100,3.46253,-1055.08,-1055.06,-1055.04,-1055.02,-1055.01,-1054.98,-1054.97
101,3.52119,-1030.48,-1030.46,-1030.44,-1030.42,-1030.41,-1030.39,-1030.37
102,3.58052,-1006.46,-1006.44,-1006.43,-1006.41,-1006.39,-1006.37,-1006.35
103,3.64053,-983.01,-982.992,-982.977,-982.958,-982.942,-982.923,-982.906
104,3.70125,-960.114,-960.096,-960.081,-960.063,-960.047,-960.028,-960.012
105,3.76266,-937.759,-937.741,-937.726,-937.709,-937.693,-937.675,-937.659
106,3.82479,-915.931,-915.913,-915.899,-915.882,-915.866,-915.848,-915.833
107,3.88764,-894.617,-894.601,-894.586,-894.569,-894.554,-894.536,-894.521
108,3.95121,-873.806,-873.79,-873.776,-873.759,-873.744,-873.727,-873.712
109,4.01552,-853.486,-853.469,-853.456,-853.439,-853.425,-853.408,-853.393
110,4.08058,-833.643,-833.627,-833.614,-833.598,-833.583,-833.567,-833.552
111,4.14639,-814.268,-814.252,-814.239,-814.223,-814.209,-814.193,-814.179
112,4.21297,-795.348,-795.332,-795.319,-795.304,-795.29,-795.274,-795.26
113,4.28031,-776.873,-776.858,-776.845,-776.83,-776.816,-776.8,-776.787
114,4.34843,-758.831,-758.817,-758.804,-758.789,-758.776,-758.761,-758.747
115,4.41735,-741.214,-741.2,-741.187,-741.173,-741.16,-741.145,-741.132
116,4.48706,-724.01,-723.996,-723.984,-723.97,-723.957,-723.942,-723.929
117,4.55758,-707.21,-707.196,-707.184,-707.17,-707.158,-707.143,-707.131
118,4.62892,-690.803,-690.79,-690.778,-690.765,-690.752,-690.738,-690.726
119,4.70108,-674.782,-674.768,-674.757,-674.744,-674.732,-674.718,-674.706
120,4.77408,-659.135,-659.122,-659.111,-659.098,-659.086,-659.072,-659.061
121,4.84793,-643.855,-643.843,-643.832,-643.819,-643.807,-643.794,-643.782
122,4.92263,-628.933,-628.921,-628.91,-628.897,-628.886,-628.873,-628.861
123,4.99819,-614.36,-614.348,-614.337,-614.325,-614.314,-614.301,-614.29
124,5.07463,-600.128,-600.116,-600.106,-600.094,-600.083,-600.07,-600.059
125,5.15196,-586.229,-586.217,-586.207,-586.195,-586.184,-586.172,-586.161
126,5.23019,-572.654,-572.643,-572.633,-572.621,-572.611,-572.599,-572.588
127,5.30931,-559.397,-559.386,-559.376,-559.365,-559.354,-559.343,-559.332
128,5.38936,-546.45,-546.438,-546.429,-546.418,-546.408,-546.396,-546.386
129,5.47033,-533.804,-533.793,-533.784,-533.773,-533.763,-533.752,-533.742
130,5.55225,-521.454,-521.444,-521.434,-521.424,-521.414,-521.403,-521.393
131,5.63511,-509.392,-509.382,-509.373,-509.362,-509.353,-509.342,-509.333
132,5.71893,-497.612,-497.602,-497.593,-497.582,-497.573,-497.562,-497.553
133,5.80372,-486.106,-486.096,-486.087,-486.077,-486.068,-486.058,-486.048
134,5.88949,-474.868,-474.858,-474.85,-474.84,-474.831,-474.821,-474.812
135,5.97626,-463.892,-463.883,-463.875,-463.865,-463.856,-463.846,-463.837
136,6.06403,-453.172,-453.163,-453.155,-453.145,-453.137,-453.127,-453.118
137,6.15282,-442.702,-442.693,-442.685,-442.675,-442.667,-442.657,-442.649
138,6.24264,-432.475,-432.466,-432.458,-432.449,-432.441,-432.432,-432.423
139,6.3335,-422.487,-422.478,-422.47,-422.461,-422.453,-422.444,-422.436
140,6.42541,-412.73,-412.722,-412.714,-412.705,-412.698,-412.688,-412.681
141,6.51839,-403.201,-403.193,-403.185,-403.177,-403.169,-403.16,-403.152
142,6.61244,-393.893,-393.885,-393.878,-393.869,-393.862,-393.853,-393.846
143,6.70758,-384.802,-384.794,-384.787,-384.779,-384.771,-384.763,-384.755
144,6.80383,-375.922,-375.914,-375.907,-375.899,-375.892,-375.883,-375.876
145,6.90119,-367.248,-367.241,-367.234,-367.226,-367.219,-367.211,-367.203
146,6.99968,-358.776,-358.769,-358.762,-358.754,-358.747,-358.739,-358.732
147,7.0993,-350.501,-350.493,-350.487,-350.479,-350.472,-350.465,-350.458
148,7.20009,-342.417,-342.41,-342.404,-342.396,-342.39,-342.382,-342.375
149,7.30204,-334.522,-334.515,-334.508,-334.501,-334.495,-334.487,-334.481
150,7.40517,-326.809,-326.802,-326.796,-326.789,-326.783,-326.775,-326.769
151,7.5095,-319.276,-319.269,-319.263,-319.256,-319.25,-319.243,-319.236
152,7.61503,-311.917,-311.91,-311.905,-311.898,-311.892,-311.885,-311.878
153,7.72179,-304.729,-304.723,-304.717,-304.71,-304.704,-304.697,-304.691
154,7.82979,-297.708,-297.701,-297.696,-297.689,-297.683,-297.676,-297.671
155,7.93903,-290.849,-290.843,-290.837,-290.831,-290.825,-290.818,-290.813
156,8.04955,-284.149,-284.143,-284.138,-284.132,-284.126,-284.119,-284.114
157,8.16134,-277.605,-277.599,-277.593,-277.587,-277.582,-277.576,-277.57
158,8.27443,-271.212,-271.206,-271.201,-271.195,-271.189,-271.183,-271.178
159,8.38882,-264.967,-264.961,-264.956,-264.95,-264.945,-264.939,-264.934
160,8.50455,-258.867,-258.861,-258.856,-258.851,-258.845,-258.839,-258.834
161,8.62161,-252.908,-252.902,-252.897,-252.892,-252.887,-252.881,-252.876
162,8.74003,-247.087,-247.081,-247.077,-247.071,-247.066,-247.06,-247.055
163,8.85982,-241.4,-241.395,-241.39,-241.385,-241.38,-241.375,-241.37
164,8.981,-235.846,-235.84,-235.836,-235.831,-235.826,-235.82,-235.815
165,9.10358,-230.419,-230.414,-230.41,-230.404,-230.4,-230.394,-230.39
166,9.22759,-225.118,-225.113,-225.109,-225.104,-225.099,-225.094,-225.09
167,9.35303,-219.94,-219.935,-219.931,-219.926,-219.922,-219.916,-219.912
168,9.47992,-214.881,-214.877,-214.873,-214.868,-214.863,-214.858,-214.854
169,9.60828,-209.94,-209.935,-209.931,-209.926,-209.922,-209.917,-209.913
170,9.73813,-205.112,-205.108,-205.104,-205.099,-205.095,-205.09,-205.086
171,9.86949,-200.397,-200.392,-200.388,-200.384,-200.38,-200.375,-200.371
172,10.0024,-195.79,-195.785,-195.781,-195.777,-195.773,-195.768,-195.764
173,10.1368,-191.289,-191.285,-191.281,-191.277,-191.273,-191.268,-191.264
174,10.2728,-186.892,-186.888,-186.885,-186.88,-186.877,-186.872,-186.868
175,10.4103,-182.597,-182.593,-182.59,-182.586,-182.582,-182.577,-182.574
176,10.5494,-178.401,-178.397,-178.394,-178.39,-178.386,-178.382,-178.378
177,10.6902,-174.302,-174.298,-174.295,-174.291,-174.287,-174.283,-174.28
178,10.8326,-170.298,-170.294,-170.291,-170.287,-170.283,-170.279,-170.276
179,10.9766,-166.386,-166.382,-166.379,-166.375,-166.372,-166.368,-166.364
180,11.1223,-162.564,-162.56,-162.557,-162.553,-162.55,-162.546,-162.543
181,11.2697,-158.83,-158.827,-158.824,-158.82,-158.817,-158.813,-158.81
182,11.4188,-155.183,-155.179,-155.176,-155.173,-155.169,-155.166,-155.162
183,11.5696,-151.619,-151.616,-151.613,-151.609,-151.606,-151.603,-151.6
184,11.7222,-148.138,-148.135,-148.132,-148.128,-148.125,-148.122,-148.119
185,11.8766,-144.737,-144.734,-144.731,-144.728,-144.725,-144.721,-144.718
186,12.0327,-141.415,-141.411,-141.409,-141.405,-141.402,-141.399,-141.396
187,12.1906,-138.169,-138.165,-138.163,-138.159,-138.157,-138.153,-138.15
188,12.3504,-134.997,-134.994,-134.992,-134.988,-134.986,-134.982,-134.979
189,12.512,-131.899,-131.896,-131.893,-131.89,-131.888,-131.884,-131.882
190,12.6755,-128.872,-128.869,-128.867,-128.864,-128.861,-128.858,-128.855
191,12.8409,-125.915,-125.912,-125.91,-125.907,-125.904,-125.901,-125.899
192,13.0082,-123.026,-123.024,-123.021,-123.018,-123.016,-123.013,-123.01
193,13.1774,-120.204,-120.201,-120.199,-120.196,-120.193,-120.19,-120.188
194,13.3486,-117.447,-117.444,-117.441,-117.439,-117.436,-117.433,-117.431
195,13.5218,-114.753,-114.75,-114.748,-114.745,-114.742,-114.74,-114.737
196,13.697,-112.121,-112.118,-112.116,-112.113,-112.111,-112.108,-112.106
197,13.8742,-109.549,-109.547,-109.544,-109.542,-109.54,-109.537,-109.535
198,14.0535,-107.037,-107.035,-107.032,-107.03,-107.028,-107.025,-107.023
199,14.2348,-104.583,-104.58,-104.578,-104.576,-104.573,-104.571,-104.569
200,14.4183,-102.185,-102.182,-102.18,-102.178,-102.176,-102.173,-102.171
201,14.6039,-99.842,-99.8397,-99.8376,-99.8353,-99.8331,-99.8307,-99.8285
202,14.7916,-97.5531,-97.5508,-97.5488,-97.5466,-97.5445,-97.5421,-97.54
203,14.9815,-95.3169,-95.3147,-95.3127,-95.3105,-95.3084,-95.3061,-95.304
204,15.1736,-93.1321,-93.1299,-93.128,-93.1258,-93.1238,-93.1215,-93.1195
205,15.3679,-90.9976,-90.9954,-90.9936,-90.9914,-90.9894,-90.9872,-90.9853
206,15.5645,-88.9121,-88.91,-88.9082,-88.9061,-88.9041,-88.902,-88.9
207,15.7633,-86.8746,-86.8725,-86.8707,-86.8687,-86.8668,-86.8647,-86.8628
208,15.9645,-84.8839,-84.8819,-84.8801,-84.8781,-84.8763,-84.8742,-84.8723
209,16.168,-82.9389,-82.937,-82.9352,-82.9333,-82.9315,-82.9294,-82.9276
210,16.3738,-81.0387,-81.0368,-81.0351,-81.0332,-81.0314,-81.0294,-81.0277
211,16.5821,-79.1821,-79.1802,-79.1786,-79.1767,-79.175,-79.173,-79.1713
212,16.7927,-77.3682,-77.3664,-77.3647,-77.3629,-77.3612,-77.3593,-77.3576
213,17.0058,-75.5959,-75.5942,-75.5926,-75.5908,-75.5891,-75.5873,-75.5856
214,17.2213,-73.8644,-73.8627,-73.8611,-73.8594,-73.8578,-73.8559,-73.8543
215,17.4394,-72.1727,-72.1709,-72.1694,-72.1677,-72.1661,-72.1644,-72.1628
216,17.66,-70.5198,-70.5181,-70.5166,-70.5149,-70.5134,-70.5116,-70.5101
217,17.8831,-68.9048,-68.9032,-68.9017,-68.9001,-68.8986,-68.8969,-68.8954
218,18.1088,-67.327,-67.3254,-67.3239,-67.3223,-67.3209,-67.3192,-67.3177
219,18.3372,-65.7853,-65.7838,-65.7824,-65.7808,-65.7794,-65.7777,-65.7763
220,18.5681,-64.2791,-64.2776,-64.2762,-64.2747,-64.2733,-64.2717,-64.2703
221,18.8018,-62.8074,-62.8059,-62.8046,-62.8031,-62.8017,-62.8002,-62.7988
222,19.0381,-61.3696,-61.3681,-61.3668,-61.3653,-61.364,-61.3625,-61.3611
223,19.2772,-59.9647,-59.9633,-59.962,-59.9606,-59.9592,-59.9577,-59.9564
224,19.5191,-58.5921,-58.5907,-58.5894,-58.588,-58.5867,-58.5853,-58.584
225,19.7638,-57.2509,-57.2496,-57.2484,-57.247,-57.2457,-57.2443,-57.243
226,20.0113,-55.9406,-55.9392,-55.9381,-55.9367,-55.9355,-55.9341,-55.9328
227,20.2617,-54.6603,-54.659,-54.6578,-54.6565,-54.6553,-54.6539,-54.6527
228,20.5149,-53.4094,-53.4081,-53.407,-53.4057,-53.4045,-53.4032,-53.402
229,20.7711,-52.1871,-52.1859,-52.1848,-52.1835,-52.1824,-52.1811,-52.1799
230,21.0303,-50.993,-50.9917,-50.9906,-50.9894,-50.9883,-50.987,-50.9859
231,21.2925,-49.8262,-49.825,-49.8239,-49.8227,-49.8216,-49.8203,-49.8192
232,21.5577,-48.6861,-48.6849,-48.6839,-48.6827,-48.6817,-48.6804,-48.6794
233,21.826,-47.5722,-47.5711,-47.5701,-47.5689,-47.5679,-47.5667,-47.5656
234,22.0974,-46.4839,-46.4828,-46.4818,-46.4807,-46.4796,-46.4784,-46.4774
235,22.3719,-45.4205,-45.4194,-45.4184,-45.4173,-45.4163,-45.4152,-45.4142
236,22.6496,-44.3815,-44.3804,-44.3795,-44.3784,-44.3774,-44.3763,-44.3753
237,22.9306,-43.3663,-43.3652,-43.3643,-43.3633,-43.3623,-43.3612,-43.3602
238,23.2148,-42.3744,-42.3733,-42.3724,-42.3714,-42.3705,-42.3694,-42.3684
239,23.5023,-41.4052,-41.4042,-41.4033,-41.4023,-41.4014,-41.4003,-41.3994
240,23.7931,-40.4582,-40.4572,-40.4564,-40.4554,-40.4545,-40.4535,-40.4525
241,24.0873,-39.5329,-39.532,-39.5311,-39.5302,-39.5293,-39.5283,-39.5274
242,24.3848,-38.6289,-38.6279,-38.6271,-38.6262,-38.6253,-38.6243,-38.6235
243,24.6859,-37.7455,-37.7446,-37.7438,-37.7429,-37.742,-37.7411,-37.7402
244,24.9904,-36.8824,-36.8815,-36.8807,-36.8798,-36.879,-36.8781,-36.8773
245,25.2985,-36.0391,-36.0382,-36.0374,-36.0366,-36.0358,-36.0348,-36.034
246,25.6101,-35.2151,-35.2142,-35.2135,-35.2126,-35.2118,-35.2109,-35.2101
247,25.9253,-34.4099,-34.4091,-34.4084,-34.4075,-34.4068,-34.4059,-34.4051
248,26.2442,-33.6233,-33.6224,-33.6217,-33.6209,-33.6201,-33.6193,-33.6185
249,26.5668,-32.8546,-32.8538,-32.8531,-32.8523,-32.8515,-32.8507,-32.85
250,26.8931,-32.1035,-32.1027,-32.1021,-32.1013,-32.1005,-32.0997,-32.099
251,27.2232,-31.3697,-31.3689,-31.3682,-31.3675,-31.3668,-31.366,-31.3652
252,27.5571,-30.6526,-30.6519,-30.6512,-30.6505,-30.6498,-30.649,-30.6483
253,27.8949,-29.952,-29.9512,-29.9506,-29.9499,-29.9492,-29.9484,-29.9478
254,28.2366,-29.2674,-29.2667,-29.266,-29.2653,-29.2647,-29.2639,-29.2633
255,28.5823,-28.5985,-28.5978,-28.5971,-28.5964,-28.5958,-28.5951,-28.5944
256,28.932,-27.9449,-27.9442,-27.9436,-27.9429,-27.9423,-27.9415,-27.9409
257,29.2857,-27.3062,-27.3056,-27.305,-27.3043,-27.3037,-27.303,-27.3024
258,29.6435,-26.6822,-26.6816,-26.681,-26.6803,-26.6797,-26.679,-26.6784
259,30.0055,-26.0725,-26.0718,-26.0713,-26.0706,-26.07,-26.0694,-26.0688
260,30.3716,-25.4767,-25.4761,-25.4755,-25.4749,-25.4743,-25.4737,-25.4731
261,30.742,-24.8946,-24.8939,-24.8934,-24.8928,-24.8922,-24.8916,-24.891
262,31.1167,-24.3257,-24.3251,-24.3246,-24.324,-24.3235,-24.3228,-24.3223
263,31.4958,-23.7699,-23.7694,-23.7688,-23.7683,-23.7677,-23.7671,-23.7666
264,31.8792,-23.2269,-23.2263,-23.2258,-23.2252,-23.2247,-23.2241,-23.2236
265,32.267,-22.6962,-22.6957,-22.6952,-22.6946,-22.6941,-22.6935,-22.693
266,32.6594,-22.1777,-22.1772,-22.1767,-22.1761,-22.1756,-22.1751,-22.1746
267,33.0563,-21.6711,-21.6705,-21.6701,-21.6695,-21.669,-21.6685,-21.668
268,33.4578,-21.176,-21.1755,-21.175,-21.1745,-21.174,-21.1735,-21.173
269,33.864,-20.6923,-20.6918,-20.6913,-20.6908,-20.6903,-20.6898,-20.6893
270,34.2748,-20.2196,-20.2191,-20.2187,-20.2182,-20.2177,-20.2172,-20.2167
271,34.6904,-19.7578,-19.7573,-19.7568,-19.7564,-19.7559,-19.7554,-19.755
272,35.1109,-19.3065,-19.306,-19.3056,-19.3051,-19.3047,-19.3042,-19.3037
273,35.5362,-18.8655,-18.8651,-18.8646,-18.8642,-18.8637,-18.8633,-18.8628
274,35.9664,-18.4346,-18.4342,-18.4338,-18.4333,-18.4329,-18.4324,-18.432
275,36.4016,-18.0136,-18.0132,-18.0128,-18.0123,-18.0119,-18.0115,-18.0111
276,36.8419,-17.6022,-17.6018,-17.6014,-17.601,-17.6006,-17.6001,-17.5997
277,37.2872,-17.2003,-17.1998,-17.1994,-17.199,-17.1986,-17.1982,-17.1978
278,37.7377,-16.8075,-16.807,-16.8067,-16.8063,-16.8059,-16.8054,-16.8051
279,38.1935,-16.4237,-16.4232,-16.4229,-16.4225,-16.4221,-16.4217,-16.4213
280,38.6545,-16.0486,-16.0482,-16.0479,-16.0475,-16.0471,-16.0467,-16.0463
281,39.1209,-15.6822,-15.6818,-15.6814,-15.681,-15.6807,-15.6803,-15.6799
282,39.5926,-15.3241,-15.3237,-15.3234,-15.323,-15.3226,-15.3222,-15.3219
283,40.0698,-14.9742,-14.9738,-14.9735,-14.9731,-14.9728,-14.9724,-14.972
284,40.5526,-14.6323,-14.6319,-14.6316,-14.6312,-14.6309,-14.6305,-14.6302
285,41.0409,-14.2982,-14.2979,-14.2976,-14.2972,-14.2969,-14.2965,-14.2962
286,41.5349,-13.9718,-13.9714,-13.9711,-13.9708,-13.9705,-13.9701,-13.9698
287,42.0347,-13.6528,-13.6525,-13.6522,-13.6518,-13.6515,-13.6512,-13.6508
288,42.5402,-13.3411,-13.3408,-13.3405,-13.3402,-13.3399,-13.3395,-13.3392
289,43.0516,-13.0366,-13.0362,-13.0359,-13.0356,-13.0353,-13.035,-13.0347
290,43.5689,-12.7389,-12.7386,-12.7384,-12.738,-12.7377,-12.7374,-12.7371
291,44.0922,-12.4481,-12.4478,-12.4476,-12.4473,-12.447,-12.4466,-12.4464
292,44.6215,-12.164,-12.1637,-12.1634,-12.1631,-12.1628,-12.1625,-12.1622
293,45.157,-11.8863,-11.886,-11.8858,-11.8855,-11.8852,-11.8849,-11.8846
294,45.6987,-11.615,-11.6147,-11.6145,-11.6142,-11.6139,-11.6136,-11.6133
295,46.2467,-11.3499,-11.3496,-11.3494,-11.3491,-11.3488,-11.3485,-11.3483
296,46.801,-11.0908,-11.0906,-11.0903,-11.09,-11.0898,-11.0895,-11.0893
297,47.3617,-10.8377,-10.8374,-10.8372,-10.8369,-10.8367,-10.8364,-10.8361
298,47.9289,-10.5904,-10.5901,-10.5899,-10.5896,-10.5893,-10.5891,-10.5888
299,48.5027,-10.3487,-10.3484,-10.3482,-10.3479,-10.3477,-10.3474,-10.3472
