gridnumber,capital,dist[0 0],dist[0 1],dist[0 2],dist[0 3],dist[0 4],dist[0 5],dist[0 6],dist[1 0],dist[1 1],dist[1 2],dist[1 3],dist[1 4],dist[1 5],dist[1 6],dist[2 0],dist[2 1],dist[2 2],dist[2 3],dist[2 4],dist[2 5],dist[2 6],dist[3 0],dist[3 1],dist[3 2],dist[3 3],dist[3 4],dist[3 5],dist[3 6],dist[4 0],dist[4 1],dist[4 2],dist[4 3],dist[4 4],dist[4 5],dist[4 6],dist[5 0],dist[5 1],dist[5 2],dist[5 3],dist[5 4],dist[5 5],dist[5 6],dist[6 0],dist[6 1],dist[6 2],dist[6 3],dist[6 4],dist[6 5],dist[6 6]
0,0,1.73637e-005,0.000134015,0.000411372,0.000482331,0.000215729,3.64685e-005,2.34984e-006,0.000169443,0.00130778,0.00401436,0.00470681,0.00210518,0.000355877,2.29309e-005,0.000675925,0.00521688,0.0160137,0.018776,0.00839779,0.00141963,9.14737e-005,0.00107073,0.00826406,0.0253674,0.029743,0.013303,0.00224884,0.000144904,0.000675926,0.00521688,0.0160138,0.018776,0.00839781,0.00141963,9.1474e-005,0.000169443,0.00130778,0.00401437,0.00470683,0.00210519,0.000355878,2.2931e-005,1.73637e-005,0.000134015,0.000411374,0.000482333,0.00021573,3.64687e-005,2.34986e-006
1,0.0185364,5.41953e-006,5.35663e-005,0.000207225,0.000303405,0.000167564,3.45131e-005,2.67661e-006,5.28862e-005,0.000522725,0.0020222,0.00296077,0.00163517,0.000336795,2.61196e-005,0.000210969,0.00208521,0.00806678,0.0118108,0.00652288,0.00134351,0.000104194,0.000334196,0.00330318,0.0127786,0.0187095,0.0103329,0.00212826,0.000165054,0.000210969,0.00208521,0.00806679,0.0118108,0.00652289,0.00134351,0.000104194,5.28863e-005,0.000522726,0.00202221,0.00296077,0.00163518,0.000336796,2.61197e-005,5.41954e-006,5.35665e-005,0.000207226,0.000303406,0.000167565,3.45133e-005,2.67662e-006
2,0.0372875,4.05336e-006,4.05188e-005,0.00015836,0.000234215,0.000130754,2.72684e-005,2.1485e-006,3.95546e-005,0.000395402,0.00154536,0.00228558,0.00127596,0.000266098,2.09661e-005,0.000157788,0.0015773,0.00616459,0.00911744,0.00508996,0.00106149,8.36361e-005,0.000249952,0.0024986,0.00976534,0.014443,0.00806302,0.00168152,0.000132488,0.000157788,0.0015773,0.0061646,0.00911746,0.00508998,0.0010615,8.36367e-005,3.95548e-005,0.000395403,0.00154536,0.00228559,0.00127597,0.0002661,2.09663e-005,4.05339e-006,4.05191e-005,0.000158361,0.000234217,0.000130756,2.72687e-005,2.14854e-006
3,0.0562558,3.22039e-006,3.54595e-005,0.000155665,0.000264539,0.000173623,4.35394e-005,4.24167e-006,3.1426e-005,0.00034603,0.00151905,0.00258149,0.00169429,0.000424877,4.13921e-005,0.000125361,0.00138035,0.00605963,0.0102978,0.00675869,0.00169488,0.000165117,0.000198585,0.0021866,0.00959905,0.0163128,0.0107064,0.00268486,0.000261562,0.000125361,0.00138034,0.00605962,0.0102978,0.00675869,0.00169488,0.000165117,3.14258e-005,0.000346028,0.00151904,0.00258149,0.00169429,0.000424877,4.13921e-005,3.22036e-006,3.54592e-005,0.000155664,0.000264538,0.000173622,4.35393e-005,4.24166e-006
4,0.0754439,2.39561e-006,2.69763e-005,0.00012003,0.000205238,0.000134731,3.36491e-005,3.25531e-006,2.33775e-005,0.000263248,0.00117131,0.00200281,0.00131477,0.000328364,3.17669e-005,9.32556e-005,0.00105012,0.00467247,0.00798941,0.00524475,0.00130988,0.000126721,0.000147726,0.0016635,0.00740167,0.012656,0.00830821,0.00207498,0.00020074,9.32559e-005,0.00105013,0.00467249,0.00798944,0.00524476,0.00130988,0.000126722,2.33777e-005,0.000263249,0.00117131,0.00200282,0.00131477,0.000328365,3.1767e-005,2.39564e-006,2.69766e-005,0.000120031,0.000205239,0.000134732,3.36493e-005,3.25533e-006
5,0.0948544,1.87396e-006,2.15267e-005,9.83085e-005,0.000173436,0.000117839,3.04863e-005,3.05442e-006,1.82869e-005,0.000210067,0.000959339,0.00169246,0.00114992,0.0002975,2.98065e-005,7.29485e-005,0.000837978,0.00382691,0.00675142,0.00458717,0.00118676,0.000118901,0.000115558,0.00132744,0.0060622,0.0106949,0.00726655,0.00187995,0.000188352,7.29484e-005,0.000837977,0.0038269,0.00675143,0.00458718,0.00118676,0.000118902,1.82869e-005,0.000210066,0.000959339,0.00169247,0.00114993,0.000297502,2.98068e-005,1.87395e-006,2.15266e-005,9.83084e-005,0.000173436,0.000117839,3.04866e-005,3.05446e-006
6,0.11449,1.36984e-006,1.65559e-005,7.95884e-005,0.000148208,0.00010679,2.95221e-005,3.20713e-006,1.33675e-005,0.000161559,0.000776658,0.00144628,0.0010421,0.000288089,3.12965e-005,5.33243e-005,0.000644475,0.00309816,0.00576934,0.00415703,0.00114922,0.000124845,8.44707e-005,0.00102091,0.00490778,0.00913919,0.00658513,0.00182047,0.000197766,5.33239e-005,0.000644471,0.00309814,0.00576931,0.00415701,0.00114921,0.000124844,1.33673e-005,0.000161557,0.000776648,0.00144626,0.00104209,0.000288087,3.12963e-005,1.36982e-006,1.65555e-005,7.95869e-005,0.000148206,0.000106788,2.95216e-005,3.20709e-006
7,0.134352,1.01708e-006,1.25609e-005,6.194e-005,0.000119136,8.9496e-005,2.60833e-005,3.03151e-006,9.92513e-006,0.000122575,0.00060444,0.00116259,0.000873345,0.000254533,2.95829e-005,3.95924e-005,0.000488966,0.00241118,0.0046377,0.00348387,0.00101536,0.00011801,6.27184e-005,0.000774572,0.00381955,0.00734659,0.00551881,0.00160843,0.000186939,3.95925e-005,0.000488968,0.00241119,0.00463772,0.00348388,0.00101536,0.00011801,9.92518e-006,0.000122576,0.000604444,0.0011626,0.000873351,0.000254535,2.95832e-005,1.01709e-006,1.2561e-005,6.19406e-005,0.000119138,8.94969e-005,2.60835e-005,3.03154e-006
8,0.154445,8.16028e-007,1.02673e-005,5.14033e-005,0.000100147,7.60692e-005,2.23891e-005,2.62627e-006,7.96314e-006,0.000100193,0.000501616,0.000977275,0.000742317,0.000218483,2.56283e-005,3.17657e-005,0.000399678,0.00200099,0.00389844,0.00296117,0.000871548,0.000102234,5.03198e-005,0.000633128,0.00316976,0.0061755,0.00469078,0.00138062,0.000161948,3.17655e-005,0.000399675,0.00200098,0.00389842,0.00296116,0.000871544,0.000102233,7.96302e-006,0.000100191,0.000501609,0.000977263,0.000742309,0.000218481,2.56281e-005,8.16009e-007,1.02671e-005,5.14023e-005,0.000100145,7.60681e-005,2.23888e-005,2.62624e-006
9,0.174771,5.84606e-007,7.59554e-006,3.95262e-005,8.04163e-005,6.39118e-005,1.96732e-005,2.41133e-006,5.70486e-006,7.41209e-005,0.000385715,0.000784741,0.000623682,0.00019198,2.35309e-005,2.27573e-005,0.000295677,0.00153866,0.00313042,0.00248794,0.00076583,9.38675e-005,3.60499e-005,0.000468382,0.0024374,0.0049589,0.00394115,0.00121315,0.000148696,2.27574e-005,0.000295677,0.00153866,0.00313043,0.00248795,0.000765833,9.38677e-005,5.70489e-006,7.41213e-005,0.000385717,0.000784746,0.000623686,0.000191981,2.3531e-005,5.84611e-007,7.59561e-006,3.95265e-005,8.04171e-005,6.39125e-005,1.96734e-005,2.41135e-006
10,0.195332,4.45253e-007,5.85664e-006,3.0857e-005,6.3575e-005,5.11762e-005,1.59628e-005,1.98647e-006,4.34496e-006,5.71515e-005,0.000301116,0.000620392,0.000499399,0.000155772,1.93849e-005,1.73324e-005,0.000227982,0.00120118,0.0024748,0.00199215,0.000621388,7.73283e-005,2.74561e-005,0.000361144,0.00190277,0.00392031,0.00315575,0.000984339,0.000122496,1.73322e-005,0.00022798,0.00120117,0.00247478,0.00199214,0.000621386,7.73282e-005,4.34486e-006,5.71503e-005,0.00030111,0.000620382,0.000499393,0.00015577,1.93848e-005,4.45237e-007,5.85646e-006,3.08562e-005,6.35735e-005,5.11752e-005,1.59626e-005,1.98646e-006
11,0.216131,3.06213e-007,4.17829e-006,2.28499e-005,4.90329e-005,4.13246e-005,1.35845e-005,1.80051e-006,2.98816e-006,4.07736e-005,0.00022298,0.000478484,0.000403263,0.000132564,1.75701e-005,1.192e-005,0.00016265,0.000889486,0.00190872,0.00160865,0.000528808,7.00888e-005,1.88825e-005,0.000257653,0.00140903,0.00302359,0.00254826,0.000837682,0.000111027,1.192e-005,0.000162649,0.000889482,0.00190871,0.00160864,0.000528805,7.00883e-005,2.98813e-006,4.07732e-005,0.000222977,0.000478479,0.000403258,0.000132562,1.75699e-005,3.06209e-007,4.17823e-006,2.28496e-005,4.90321e-005,4.13238e-005,1.35842e-005,1.80047e-006
12,0.237172,2.26938e-007,3.11777e-006,1.71263e-005,3.68782e-005,3.11969e-005,1.03096e-005,1.37828e-006,2.21456e-006,3.04246e-005,0.000167126,0.000359874,0.000304434,0.000100606,1.34499e-005,8.83411e-006,0.000121367,0.000666683,0.00143557,0.00121442,0.000401328,5.36529e-005,1.39941e-005,0.000192257,0.00105609,0.00227409,0.00192376,0.000635744,8.49916e-005,8.83409e-006,0.000121366,0.000666682,0.00143557,0.00121441,0.000401328,5.3653e-005,2.21455e-006,3.04244e-005,0.000167125,0.000359873,0.000304433,0.000100606,1.34499e-005,2.26936e-007,3.11774e-006,1.71262e-005,3.6878e-005,3.11968e-005,1.03096e-005,1.37828e-006
13,0.258456,1.63919e-007,2.3014e-006,1.29724e-005,2.88128e-005,2.52919e-005,8.7328e-006,1.23261e-006,1.59959e-006,2.24582e-005,0.00012659,0.000281168,0.00024681,8.52186e-005,1.20284e-005,6.38094e-006,8.95879e-005,0.000504982,0.00112161,0.00098455,0.000339946,4.79825e-005,1.01081e-005,0.000141916,0.000799942,0.00177674,0.00155962,0.000538507,7.60089e-005,6.38094e-006,8.95879e-005,0.000504982,0.00112161,0.000984548,0.000339945,4.79824e-005,1.59959e-006,2.24582e-005,0.00012659,0.000281168,0.000246809,8.52183e-005,1.20283e-005,1.63919e-007,2.3014e-006,1.29724e-005,2.88127e-005,2.52918e-005,8.73275e-006,1.2326e-006
