gridnumber,capital,policy[0 0],policy[0 1],policy[0 2],policy[0 3],policy[0 4],policy[0 5],policy[0 6],policy[0 7],policy[0 8],policy[0 9],policy[0 10],policy[0 11],policy[0 12],policy[1 0],policy[1 1],policy[1 2],policy[1 3],policy[1 4],policy[1 5],policy[1 6],policy[1 7],policy[1 8],policy[1 9],policy[1 10],policy[1 11],policy[1 12],policy[2 0],policy[2 1],policy[2 2],policy[2 3],policy[2 4],policy[2 5],policy[2 6],policy[2 7],policy[2 8],policy[2 9],policy[2 10],policy[2 11],policy[2 12],policy[3 0],policy[3 1],policy[3 2],policy[3 3],policy[3 4],policy[3 5],policy[3 6],policy[3 7],policy[3 8],policy[3 9],policy[3 10],policy[3 11],policy[3 12],policy[4 0],policy[4 1],policy[4 2],policy[4 3],policy[4 4],policy[4 5],policy[4 6],policy[4 7],policy[4 8],policy[4 9],policy[4 10],policy[4 11],policy[4 12],policy[5 0],policy[5 1],policy[5 2],policy[5 3],policy[5 4],policy[5 5],policy[5 6],policy[5 7],policy[5 8],policy[5 9],policy[5 10],policy[5 11],policy[5 12],policy[6 0],policy[6 1],policy[6 2],policy[6 3],policy[6 4],policy[6 5],policy[6 6],policy[6 7],policy[6 8],policy[6 9],policy[6 10],policy[6 11],policy[6 12]
20,0.414511,0.207831,0.239202,0.272823,0.32077,0.353566,0.435365,0.541106,0.207831,0.239202,0.272823,0.32077,0.353566,0.435365,0.541106,0.207831,0.239202,0.272823,0.32077,0.353566,0.435365,0.541106,0.207831,0.239202,0.272823,0.32077,0.353566,0.435365,0.541106,0.207831,0.239202,0.272823,0.32077,0.353566,0.435365,0.541106,0.207831,0.239202,0.272823,0.32077,0.353566,0.435365,0.541106,0.207831,0.239202,0.272823,0.32077,0.353566,0.435365,0.541106,0.207832,0.239202,0.272823,0.32077,0.353566,0.435365,0.541106,0.207832,0.239202,0.272823,0.32077,0.353566,0.435365,0.541106,0.207832,0.239202,0.272823,0.32077,0.353566,0.435365,0.541106,0.207832,0.239202,0.272823,0.32077,0.353566,0.435365,0.541106,0.207832,0.239202,0.272823,0.32077,0.353566,0.435365,0.541106,0.207832,0.239202,0.272823,0.32077,0.353566,0.435365,0.541106
21,0.437849,0.227387,0.254649,0.282304,0.329299,0.356348,0.440106,0.54676,0.227387,0.254649,0.283875,0.330496,0.356772,0.441494,0.547623,0.227387,0.254649,0.285445,0.331693,0.357196,0.442883,0.548485,0.227387,0.254649,0.287016,0.332891,0.357621,0.444272,0.549348,0.227387,0.254649,0.288587,0.334088,0.358045,0.445661,0.55021,0.227387,0.254649,0.290158,0.335285,0.358469,0.44705,0.551072,0.227387,0.254649,0.291729,0.336483,0.358894,0.448439,0.551935,0.227387,0.254649,0.2933,0.33768,0.359318,0.449828,0.552797,0.227387,0.254649,0.29487,0.338877,0.359742,0.451217,0.55366,0.227387,0.254649,0.296441,0.340075,0.360167,0.452606,0.554522,0.227387,0.254649,0.298012,0.341272,0.360591,0.453994,0.555385,0.227388,0.254649,0.299583,0.34247,0.361015,0.455383,0.556247,0.227388,0.254649,0.301154,0.343667,0.36144,0.456772,0.55711
22,0.461458,0.244487,0.263139,0.301747,0.344119,0.3616,0.457296,0.456199,0.244487,0.264642,0.303374,0.345381,0.362047,0.45876,0.469821,0.244487,0.266145,0.305001,0.346273,0.362494,0.460224,0.484103,0.244487,0.267649,0.306628,0.346695,0.362942,0.461648,0.535621,0.244487,0.269152,0.308255,0.347118,0.363389,0.46286,0.544711,0.244487,0.270655,0.309881,0.34754,0.363836,0.464071,0.5538,0.244487,0.272158,0.311508,0.347962,0.364283,0.465283,0.567993,0.244487,0.273662,0.313135,0.348385,0.36473,0.466495,0.588612,0.244487,0.275165,0.314762,0.348807,0.365178,0.467706,0.610993,0.244487,0.276668,0.316389,0.34923,0.365625,0.468918,0.631281,0.244487,0.278172,0.318016,0.349652,0.366072,0.47013,0.638306,0.244487,0.279675,0.319643,0.350074,0.366519,0.471341,0.642774,0.244487,0.281309,0.32127,0.350497,0.366966,0.472553,0.647243
23,0.485341,0.260192,0.291634,0.329642,0.353112,0.430904,0.480054,0.584051,0.260192,0.291634,0.329642,0.353112,0.430904,0.480054,0.585637,0.260192,0.291634,0.329642,0.353112,0.430904,0.480054,0.587223,0.260192,0.291634,0.329642,0.353112,0.430904,0.480054,0.588808,0.260192,0.291634,0.329642,0.353112,0.430904,0.480054,0.590394,0.260192,0.291634,0.329642,0.353112,0.430904,0.480054,0.591979,0.260192,0.291634,0.329642,0.353112,0.430904,0.480054,0.593565,0.260192,0.291634,0.329642,0.353112,0.430904,0.480054,0.595151,0.260192,0.291634,0.329642,0.353112,0.430904,0.480054,0.596736,0.260192,0.291634,0.329642,0.353112,0.430904,0.480054,0.598322,0.260192,0.291634,0.329642,0.353112,0.430904,0.480054,0.599908,0.260192,0.291635,0.329642,0.353112,0.430904,0.480054,0.601493,0.260192,0.291635,0.329643,0.353112,0.430904,0.480054,0.603079
24,0.5095,0.278958,0.31195,0.345186,0.358321,0.437056,0.53602,0.620168,0.278958,0.31195,0.345186,0.358321,0.437056,0.53602,0.620168,0.278958,0.31195,0.345186,0.358321,0.437056,0.53602,0.620168,0.278958,0.31195,0.345186,0.358321,0.437056,0.53602,0.620168,0.278958,0.31195,0.345186,0.358321,0.437056,0.53602,0.620168,0.278958,0.31195,0.345186,0.358321,0.437056,0.53602,0.620168,0.278958,0.31195,0.345186,0.358321,0.437056,0.53602,0.620168,0.278958,0.31195,0.345186,0.358321,0.437056,0.53602,0.620168,0.278958,0.31195,0.345186,0.358321,0.437056,0.53602,0.620168,0.278958,0.31195,0.345186,0.358321,0.437056,0.53602,0.620168,0.278958,0.31195,0.345187,0.358321,0.437056,0.53602,0.620168,0.278958,0.31195,0.345187,0.358321,0.437056,0.53602,0.620168,0.278958,0.31195,0.345187,0.358321,0.437056,0.53602,0.620168
25,0.533939,0.288204,0.222586,0.256988,0.303245,0.348748,0.429643,0.631393,0.290162,0.240734,0.274579,0.322693,0.354095,0.435992,0.63374,0.292119,0.256237,0.293757,0.338029,0.359442,0.450232,0.634896,0.294077,0.273857,0.313347,0.34844,0.364788,0.466652,0.635413,0.296035,0.293128,0.330771,0.35349,0.431351,0.481139,0.63593,0.297993,0.312796,0.345841,0.35854,0.437316,0.53649,0.636447,0.29995,0.330329,0.350937,0.363591,0.457354,0.547321,0.636964,0.301903,0.345357,0.355868,0.430935,0.471413,0.558152,0.637481,0.303787,0.350862,0.360799,0.436616,0.483727,0.584427,0.637998,0.305672,0.35588,0.365729,0.459718,0.539533,0.608481,0.638515,0.307556,0.360899,0.433471,0.471445,0.550414,0.635065,0.639032,0.309441,0.365917,0.445807,0.482095,0.566477,0.639803,0.639549,0.311325,0.432829,0.467118,0.538964,0.593581,0.644541,0.640066
26,0.558661,0.320571,0.346121,0.356141,0.43125,0.472095,0.55889,0.642603,0.320571,0.346121,0.356141,0.43125,0.472095,0.55889,0.642603,0.320571,0.346121,0.356141,0.43125,0.472095,0.55889,0.642603,0.320571,0.346121,0.356141,0.43125,0.472095,0.55889,0.642603,0.320571,0.346121,0.356141,0.43125,0.472095,0.55889,0.642603,0.320571,0.346121,0.356141,0.43125,0.472095,0.55889,0.642603,0.320571,0.346121,0.356141,0.43125,0.472095,0.55889,0.642603,0.320571,0.346121,0.356141,0.43125,0.472095,0.55889,0.642603,0.320571,0.346121,0.356141,0.43125,0.472095,0.55889,0.642603,0.320571,0.346121,0.356141,0.43125,0.472095,0.55889,0.642603,0.320571,0.346121,0.356141,0.43125,0.472095,0.55889,0.642603,0.320571,0.346121,0.356141,0.43125,0.472095,0.558891,0.642603,0.320571,0.346121,0.356141,0.43125,0.472096,0.558891,0.642603
27,0.58367,0.334117,0.350418,0.360362,0.436113,0.482638,0.582124,0.647177,0.334644,0.350595,0.360536,0.436314,0.483072,0.583081,0.647366,0.335171,0.350771,0.36071,0.436514,0.483506,0.583996,0.647554,0.335698,0.350948,0.360884,0.436714,0.48394,0.584844,0.647742,0.336226,0.351125,0.361058,0.436915,0.484375,0.585692,0.647931,0.336753,0.351302,0.361232,0.437115,0.484809,0.58654,0.648119,0.33728,0.351479,0.361406,0.437315,0.485243,0.587389,0.648308,0.337807,0.351656,0.36158,0.437516,0.525406,0.588237,0.648496,0.338334,0.351833,0.361753,0.437716,0.526325,0.589085,0.648684,0.338861,0.35201,0.361927,0.43818,0.527244,0.589933,0.648873,0.339388,0.352187,0.362101,0.439165,0.528163,0.590782,0.649061,0.339915,0.352364,0.362275,0.44015,0.529082,0.59163,0.64925,0.340442,0.352541,0.362449,0.441135,0.530001,0.592478,0.649438
28,0.608968,0.315111,0.341976,0.354758,0.367505,0.468642,0.555715,0.641105,0.322991,0.346745,0.356754,0.431956,0.473626,0.562263,0.643267,0.329228,0.348776,0.358749,0.434255,0.478609,0.573246,0.645429,0.335277,0.350807,0.360745,0.436554,0.483593,0.584165,0.647592,0.341325,0.352838,0.36274,0.442786,0.531541,0.5939,0.649754,0.346547,0.354869,0.364736,0.45409,0.537341,0.603634,0.651916,0.348713,0.3569,0.366731,0.462959,0.541744,0.614331,0.654078,0.350878,0.358931,0.431316,0.467269,0.546148,0.626195,0.65624,0.353043,0.360962,0.43354,0.471579,0.550551,0.635125,0.658403,0.355208,0.362993,0.435764,0.47589,0.554954,0.637042,0.6606,0.357373,0.365024,0.438835,0.4802,0.560729,0.63896,0.663416,0.359538,0.367055,0.454688,0.48451,0.573798,0.640877,0.666232,0.361703,0.430836,0.463644,0.534926,0.585768,0.642795,0.669048
29,0.634559,0.350866,0.35892,0.431304,0.467245,0.546124,0.62613,0.656229,0.351481,0.359497,0.431936,0.46847,0.547375,0.629502,0.656843,0.352096,0.360074,0.432568,0.469695,0.548626,0.632874,0.657458,0.352712,0.360651,0.4332,0.47092,0.549878,0.634832,0.658072,0.353327,0.361229,0.433832,0.472145,0.551129,0.635377,0.658687,0.353942,0.361806,0.434464,0.47337,0.552381,0.635922,0.659301,0.354558,0.362383,0.435096,0.474595,0.553632,0.636467,0.659915,0.355173,0.36296,0.435728,0.47582,0.554883,0.637012,0.660555,0.355788,0.363537,0.43636,0.477045,0.556135,0.637556,0.661355,0.356404,0.364115,0.436992,0.47827,0.557386,0.638101,0.662155,0.357019,0.364692,0.437624,0.479495,0.558638,0.638646,0.662956,0.357634,0.365269,0.440747,0.48072,0.562305,0.639191,0.663756,0.35825,0.365846,0.445253,0.481945,0.566019,0.639736,0.664556
30,0.660447,0.355347,0.363124,0.435907,0.529693,0.579426,0.641703,0.667444,0.356201,0.363925,0.436784,0.529693,0.579426,0.641703,0.667444,0.357055,0.364726,0.437661,0.529693,0.579426,0.641703,0.667444,0.357909,0.365527,0.442759,0.529693,0.579426,0.641703,0.667444,0.358763,0.366328,0.449011,0.529693,0.579426,0.641703,0.667444,0.359617,0.367129,0.455263,0.529693,0.579426,0.641703,0.667444,0.360471,0.36793,0.461472,0.529693,0.579426,0.641703,0.667444,0.361325,0.430453,0.462976,0.529693,0.579426,0.641703,0.667444,0.362178,0.431316,0.464481,0.529693,0.579426,0.641703,0.667444,0.363032,0.432179,0.465985,0.529694,0.579427,0.641703,0.667444,0.363886,0.433042,0.467489,0.529694,0.579427,0.641703,0.667444,0.36474,0.433905,0.468994,0.529694,0.579427,0.641703,0.667444,0.365594,0.434769,0.470498,0.529694,0.579427,0.641703,0.667444
31,0.686635,0.359794,0.367295,0.464972,0.53647,0.588756,0.643463,0.670028,0.360904,0.368336,0.466145,0.537833,0.591394,0.644052,0.670894,0.362013,0.431149,0.467318,0.539197,0.594032,0.644642,0.67176,0.363123,0.432271,0.468491,0.54056,0.59667,0.645232,0.672626,0.364233,0.433393,0.469664,0.541924,0.599308,0.645821,0.673492,0.365342,0.434514,0.470837,0.543287,0.601946,0.646411,0.674357,0.366452,0.435636,0.47201,0.544651,0.604584,0.647,0.675223,0.367562,0.436758,0.473183,0.546014,0.607222,0.64759,0.676089,0.428311,0.438187,0.474356,0.547378,0.610485,0.64818,0.676955,0.429436,0.450789,0.475529,0.548742,0.614975,0.648769,0.677821,0.430561,0.46173,0.476702,0.550105,0.619465,0.649359,0.678687,0.431686,0.463499,0.477875,0.551469,0.623955,0.649949,0.679553,0.43281,0.465268,0.479048,0.552832,0.628445,0.650538,0.680419
32,0.713126,0.430793,0.462095,0.48267,0.557042,0.635469,0.652359,0.683092,0.431027,0.462462,0.48267,0.557042,0.635469,0.652359,0.683092,0.43126,0.46283,0.48267,0.557042,0.635469,0.652359,0.683092,0.431494,0.463197,0.48267,0.557042,0.635469,0.652359,0.683092,0.431727,0.463565,0.48267,0.557042,0.635469,0.652359,0.683092,0.431961,0.463932,0.48267,0.557042,0.635469,0.652359,0.683092,0.432195,0.4643,0.48267,0.557042,0.635469,0.652359,0.683092,0.432428,0.464667,0.48267,0.557042,0.635469,0.652359,0.683092,0.432662,0.465035,0.48267,0.557043,0.635469,0.652359,0.683092,0.432896,0.465402,0.48267,0.557043,0.635469,0.652359,0.683092,0.433129,0.46577,0.48267,0.557043,0.635469,0.652359,0.683092,0.433363,0.466137,0.48267,0.557043,0.635469,0.652359,0.683092,0.433596,0.466505,0.48267,0.557043,0.635469,0.652359,0.683092
33,0.739924,0.449418,0.474058,0.542228,0.590799,0.640314,0.65778,nan,0.449418,0.474058,0.542228,0.590799,0.640314,0.65778,nan,0.449418,0.474058,0.542229,0.590799,0.640314,0.65778,nan,0.449419,0.474058,0.542229,0.590799,0.640314,0.65778,nan,0.449419,0.474058,0.542229,0.5908,0.640314,0.65778,nan,0.449419,0.474058,0.542229,0.5908,0.640314,0.65778,nan,0.449419,0.474058,0.542229,0.5908,0.640314,0.65778,nan,0.44942,0.474058,0.542229,0.5908,0.640314,0.65778,nan,0.44942,0.474058,0.542229,0.5908,0.640314,0.65778,nan,0.44942,0.474058,0.542229,0.5908,0.640314,0.65778,nan,0.44942,0.474058,0.542229,0.5908,0.640314,0.65778,nan,0.44942,0.474058,0.542229,0.5908,0.640314,0.65778,nan,0.449421,0.474058,0.542229,0.5908,0.640314,0.65778,nan
34,0.767033,0.469731,0.48393,0.554962,0.61759,0.645216,0.663938,nan,0.469731,0.48393,0.554962,0.61759,0.645216,0.663938,nan,0.469731,0.48393,0.554962,0.61759,0.645216,0.663938,nan,0.469731,0.48393,0.554962,0.61759,0.645216,0.663938,nan,0.469731,0.48393,0.554962,0.61759,0.645216,0.663938,nan,0.469731,0.48393,0.554962,0.61759,0.645216,0.663938,nan,0.469731,0.48393,0.554962,0.61759,0.645216,0.663938,nan,0.469731,0.48393,0.554962,0.61759,0.645216,0.663938,nan,0.469731,0.48393,0.554962,0.61759,0.645216,0.663938,nan,0.469731,0.48393,0.554962,0.61759,0.645216,0.663938,nan,0.469731,0.48393,0.554962,0.617591,0.645216,0.663938,nan,0.469731,0.48393,0.554962,0.617591,0.645216,0.663938,nan,0.469731,0.48393,0.554962,0.617591,0.645216,0.663938,nan
35,0.794456,0.478938,0.545431,0.589978,0.637587,0.650174,0.670815,nan,0.478938,0.545431,0.589978,0.637587,0.650174,0.670815,nan,0.478938,0.545431,0.589978,0.637587,0.650174,0.670815,nan,0.478938,0.545431,0.589978,0.637587,0.650174,0.670815,nan,0.478938,0.545431,0.589978,0.637587,0.650174,0.670815,nan,0.478938,0.545431,0.589978,0.637587,0.650174,0.670815,nan,0.478938,0.545431,0.589978,0.637587,0.650174,0.670815,nan,0.478938,0.545431,0.589978,0.637587,0.650174,0.670816,nan,0.478938,0.545431,0.589978,0.637587,0.650174,0.670816,nan,0.478938,0.545431,0.589978,0.637587,0.650174,0.670816,nan,0.478938,0.545431,0.589978,0.637587,0.650174,0.670816,nan,0.478938,0.545431,0.589978,0.637587,0.650174,0.670816,nan,0.478938,0.545431,0.589978,0.637587,0.650174,0.670816,nan
36,0.822196,0.540262,0.558435,0.612483,0.642101,0.655189,0.677772,nan,0.540262,0.558435,0.612483,0.642101,0.655189,0.677772,nan,0.540262,0.558435,0.612483,0.642101,0.65519,0.677772,nan,0.540262,0.558435,0.612483,0.642101,0.65519,0.677772,nan,0.540262,0.558435,0.612484,0.642101,0.65519,0.677772,nan,0.540262,0.558435,0.612484,0.642101,0.65519,0.677772,nan,0.540262,0.558435,0.612484,0.642101,0.65519,0.677772,nan,0.540262,0.558435,0.612484,0.642101,0.65519,0.677772,nan,0.540263,0.558435,0.612484,0.642101,0.65519,0.677772,nan,0.540263,0.558435,0.612484,0.642101,0.65519,0.677772,nan,0.540263,0.558435,0.612484,0.642101,0.65519,0.677772,nan,0.540263,0.558435,0.612484,0.642101,0.65519,0.677772,nan,0.540263,0.558435,0.612484,0.642101,0.65519,0.677772,nan
37,0.850258,0.553297,0.597027,0.637355,0.646667,0.660263,0.68481,nan,0.553297,0.597027,0.637355,0.646667,0.660263,0.68481,nan,0.553297,0.597027,0.637355,0.646667,0.660263,0.68481,nan,0.553297,0.597027,0.637355,0.646667,0.660263,0.68481,nan,0.553297,0.597027,0.637355,0.646667,0.660263,0.68481,nan,0.553297,0.597027,0.637355,0.646667,0.660263,0.68481,nan,0.553297,0.597027,0.637355,0.646667,0.660263,0.68481,nan,0.553297,0.597027,0.637355,0.646667,0.660263,0.68481,nan,0.553297,0.597027,0.637355,0.646667,0.660263,0.68481,nan,0.553297,0.597027,0.637355,0.646667,0.660263,0.68481,nan,0.553297,0.597027,0.637355,0.646667,0.660263,0.68481,nan,0.553297,0.597027,0.637355,0.646667,0.660263,0.68481,nan,0.553297,0.597027,0.637355,0.646667,0.660263,0.68481,nan
38,0.878644,0.591582,0.634812,0.641535,0.651286,0.666203,nan,nan,0.591582,0.634812,0.641535,0.651286,0.666203,nan,nan,0.591582,0.634812,0.641535,0.651286,0.666203,nan,nan,0.591582,0.634812,0.641535,0.651286,0.666203,nan,nan,0.591582,0.634812,0.641535,0.651286,0.666203,nan,nan,0.591582,0.634812,0.641535,0.651286,0.666203,nan,nan,0.591582,0.634812,0.641535,0.651286,0.666203,nan,nan,0.591582,0.634812,0.641535,0.651286,0.666203,nan,nan,0.591582,0.634812,0.641535,0.651286,0.666203,nan,nan,0.591582,0.634812,0.641535,0.651286,0.666203,nan,nan,0.591582,0.634812,0.641535,0.651286,0.666203,nan,nan,0.591582,0.634812,0.641535,0.651286,0.666203,nan,nan,0.591582,0.634812,0.641535,0.651286,0.666203,nan,nan
39,0.90736,0.60894,0.638657,0.645763,0.655958,0.672242,nan,nan,0.60894,0.638657,0.645763,0.655958,0.672242,nan,nan,0.60894,0.638657,0.645763,0.655958,0.672242,nan,nan,0.60894,0.638657,0.645763,0.655958,0.672242,nan,nan,0.60894,0.638657,0.645763,0.655958,0.672242,nan,nan,0.60894,0.638657,0.645763,0.655958,0.672242,nan,nan,0.60894,0.638657,0.645763,0.655958,0.672242,nan,nan,0.60894,0.638657,0.645763,0.655958,0.672242,nan,nan,0.60894,0.638657,0.645763,0.655958,0.672242,nan,nan,0.60894,0.638657,0.645763,0.655958,0.672242,nan,nan,0.608941,0.638657,0.645763,0.655958,0.672242,nan,nan,0.608941,0.638657,0.645763,0.655958,0.672242,nan,nan,0.608941,0.638657,0.645763,0.655958,0.672242,nan,nan
40,0.936408,0.63726,0.642546,0.65004,0.660702,0.678351,nan,nan,0.63726,0.642546,0.65004,0.660702,0.678351,nan,nan,0.63726,0.642546,0.65004,0.660702,0.678351,nan,nan,0.63726,0.642546,0.650041,0.660702,0.678351,nan,nan,0.63726,0.642546,0.650041,0.660702,0.678351,nan,nan,0.63726,0.642546,0.650041,0.660702,0.678351,nan,nan,0.63726,0.642546,0.650041,0.660702,0.678352,nan,nan,0.63726,0.642546,0.650041,0.660702,0.678352,nan,nan,0.63726,0.642546,0.650041,0.660702,0.678352,nan,nan,0.63726,0.642546,0.650041,0.660702,0.678352,nan,nan,0.63726,0.642546,0.650041,0.660702,0.678352,nan,nan,0.63726,0.642546,0.650041,0.660702,0.678352,nan,nan,0.63726,0.642546,0.650041,0.660702,0.678352,nan,nan
41,0.965793,0.640852,0.64648,0.654367,0.66583,0.684531,nan,nan,0.640852,0.64648,0.654367,0.66583,0.684531,nan,nan,0.640852,0.64648,0.654367,0.66583,0.684531,nan,nan,0.640852,0.64648,0.654367,0.66583,0.684531,nan,nan,0.640852,0.64648,0.654367,0.66583,0.684531,nan,nan,0.640852,0.64648,0.654367,0.66583,0.684531,nan,nan,0.640852,0.64648,0.654367,0.66583,0.684531,nan,nan,0.640852,0.64648,0.654367,0.66583,0.684531,nan,nan,0.640852,0.64648,0.654367,0.66583,0.684531,nan,nan,0.640852,0.64648,0.654367,0.66583,0.684531,nan,nan,0.640852,0.64648,0.654367,0.66583,0.684531,nan,nan,0.640852,0.64648,0.654367,0.66583,0.684531,nan,nan,0.640852,0.64648,0.654368,0.66583,0.684531,nan,nan
42,0.995519,0.644486,0.650459,0.658745,0.671018,nan,nan,nan,0.644486,0.650459,0.658745,0.671018,nan,nan,nan,0.644486,0.650459,0.658745,0.671018,nan,nan,nan,0.644486,0.650459,0.658745,0.671018,nan,nan,nan,0.644486,0.650459,0.658745,0.671018,nan,nan,nan,0.644486,0.650459,0.658745,0.671018,nan,nan,nan,0.644486,0.650459,0.658745,0.671018,nan,nan,nan,0.644486,0.650459,0.658745,0.671018,nan,nan,nan,0.644486,0.650459,0.658745,0.671018,nan,nan,nan,0.644486,0.650459,0.658745,0.671018,nan,nan,nan,0.644486,0.650459,0.658745,0.671018,nan,nan,nan,0.644486,0.650459,0.658745,0.671018,nan,nan,nan,0.644486,0.650459,0.658745,0.671018,nan,nan,nan
43,1.02559,0.648161,0.654485,0.66308,0.676266,nan,nan,nan,0.648161,0.654485,0.66308,0.676266,nan,nan,nan,0.648161,0.654485,0.66308,0.676266,nan,nan,nan,0.648161,0.654485,0.66308,0.676266,nan,nan,nan,0.648161,0.654485,0.66308,0.676266,nan,nan,nan,0.648161,0.654485,0.66308,0.676266,nan,nan,nan,0.648161,0.654485,0.66308,0.676266,nan,nan,nan,0.648161,0.654485,0.66308,0.676266,nan,nan,nan,0.648161,0.654485,0.66308,0.676266,nan,nan,nan,0.648161,0.654485,0.66308,0.676266,nan,nan,nan,0.648162,0.654485,0.66308,0.676266,nan,nan,nan,0.648162,0.654485,0.66308,0.676266,nan,nan,nan,0.648162,0.654485,0.66308,0.676266,nan,nan,nan
44,1.05601,0.65188,0.658557,0.667408,0.681574,nan,nan,nan,0.65188,0.658557,0.667408,0.681574,nan,nan,nan,0.65188,0.658557,0.667408,0.681574,nan,nan,nan,0.65188,0.658557,0.667408,0.681574,nan,nan,nan,0.65188,0.658557,0.667408,0.681574,nan,nan,nan,0.65188,0.658557,0.667408,0.681574,nan,nan,nan,0.65188,0.658557,0.667408,0.681574,nan,nan,nan,0.65188,0.658557,0.667408,0.681574,nan,nan,nan,0.65188,0.658557,0.667408,0.681574,nan,nan,nan,0.65188,0.658557,0.667408,0.681574,nan,nan,nan,0.65188,0.658557,0.667408,0.681574,nan,nan,nan,0.65188,0.658557,0.667408,0.681574,nan,nan,nan,0.65188,0.658557,0.667408,0.681574,nan,nan,nan
45,1.08678,0.655641,0.662325,0.671786,nan,nan,nan,nan,0.655641,0.662325,0.671786,nan,nan,nan,nan,0.655641,0.662325,0.671786,nan,nan,nan,nan,0.655641,0.662325,0.671786,nan,nan,nan,nan,0.655641,0.662325,0.671786,nan,nan,nan,nan,0.655641,0.662325,0.671786,nan,nan,nan,nan,0.655641,0.662325,0.671786,nan,nan,nan,nan,0.655641,0.662325,0.671786,nan,nan,nan,nan,0.655641,0.662325,0.671786,nan,nan,nan,nan,0.655641,0.662325,0.671786,nan,nan,nan,nan,0.655641,0.662325,0.671786,nan,nan,nan,nan,0.655641,0.662325,0.671786,nan,nan,nan,nan,0.655641,0.662325,0.671786,nan,nan,nan,nan
46,1.1179,0.659446,0.665835,0.676215,nan,nan,nan,nan,0.659446,0.665835,0.676215,nan,nan,nan,nan,0.659446,0.665835,0.676215,nan,nan,nan,nan,0.659446,0.665835,0.676215,nan,nan,nan,nan,0.659446,0.665835,0.676215,nan,nan,nan,nan,0.659446,0.665835,0.676215,nan,nan,nan,nan,0.659446,0.665835,0.676215,nan,nan,nan,nan,0.659446,0.665835,0.676215,nan,nan,nan,nan,0.659446,0.665835,0.676215,nan,nan,nan,nan,0.659446,0.665835,0.676215,nan,nan,nan,nan,0.659446,0.665835,0.676215,nan,nan,nan,nan,0.659446,0.665835,0.676215,nan,nan,nan,nan,0.659446,0.665835,0.676215,nan,nan,nan,nan
47,1.14939,0.662439,0.669386,0.680695,nan,nan,nan,nan,0.662439,0.669386,0.680695,nan,nan,nan,nan,0.662439,0.669386,0.680695,nan,nan,nan,nan,0.662439,0.669386,0.680695,nan,nan,nan,nan,0.662439,0.669386,0.680695,nan,nan,nan,nan,0.662439,0.669386,0.680695,nan,nan,nan,nan,0.662439,0.669386,0.680695,nan,nan,nan,nan,0.662439,0.669386,0.680695,nan,nan,nan,nan,0.662439,0.669386,0.680695,nan,nan,nan,nan,0.662439,0.669386,0.680695,nan,nan,nan,nan,0.662439,0.669386,0.680695,nan,nan,nan,nan,0.662439,0.669386,0.680695,nan,nan,nan,nan,0.662439,0.669386,0.680695,nan,nan,nan,nan
48,1.18124,0.665162,0.672977,0.685227,nan,nan,nan,nan,0.665162,0.672977,0.685227,nan,nan,nan,nan,0.665162,0.672977,0.685227,nan,nan,nan,nan,0.665162,0.672977,0.685227,nan,nan,nan,nan,0.665162,0.672977,0.685227,nan,nan,nan,nan,0.665162,0.672977,0.685227,nan,nan,nan,nan,0.665162,0.672977,0.685227,nan,nan,nan,nan,0.665162,0.672977,0.685227,nan,nan,nan,nan,0.665162,0.672977,0.685227,nan,nan,nan,nan,0.665162,0.672977,0.685227,nan,nan,nan,nan,0.665162,0.672977,0.685227,nan,nan,nan,nan,0.665162,0.672977,0.685227,nan,nan,nan,nan,0.665162,0.672977,0.685227,nan,nan,nan,nan
49,1.21346,0.667916,0.676611,nan,nan,nan,nan,nan,0.667916,0.676611,nan,nan,nan,nan,nan,0.667916,0.676611,nan,nan,nan,nan,nan,0.667916,0.676611,nan,nan,nan,nan,nan,0.667916,0.676611,nan,nan,nan,nan,nan,0.667916,0.676611,nan,nan,nan,nan,nan,0.667916,0.676611,nan,nan,nan,nan,nan,0.667916,0.676611,nan,nan,nan,nan,nan,0.667916,0.676611,nan,nan,nan,nan,nan,0.667916,0.676611,nan,nan,nan,nan,nan,0.667916,0.676611,nan,nan,nan,nan,nan,0.667916,0.676611,nan,nan,nan,nan,nan,0.667916,0.676611,nan,nan,nan,nan,nan
50,1.24606,0.670702,0.680286,nan,nan,nan,nan,nan,0.670702,0.680286,nan,nan,nan,nan,nan,0.670702,0.680286,nan,nan,nan,nan,nan,0.670702,0.680286,nan,nan,nan,nan,nan,0.670702,0.680286,nan,nan,nan,nan,nan,0.670702,0.680286,nan,nan,nan,nan,nan,0.670702,0.680286,nan,nan,nan,nan,nan,0.670702,0.680286,nan,nan,nan,nan,nan,0.670702,0.680286,nan,nan,nan,nan,nan,0.670702,0.680286,nan,nan,nan,nan,nan,0.670702,0.680286,nan,nan,nan,nan,nan,0.670702,0.680286,nan,nan,nan,nan,nan,0.670702,0.680286,nan,nan,nan,nan,nan
