gridnumber,capital,dist[0 0],dist[0 1],dist[0 2],dist[0 3],dist[0 4],dist[0 5],dist[0 6],dist[1 0],dist[1 1],dist[1 2],dist[1 3],dist[1 4],dist[1 5],dist[1 6],dist[2 0],dist[2 1],dist[2 2],dist[2 3],dist[2 4],dist[2 5],dist[2 6],dist[3 0],dist[3 1],dist[3 2],dist[3 3],dist[3 4],dist[3 5],dist[3 6],dist[4 0],dist[4 1],dist[4 2],dist[4 3],dist[4 4],dist[4 5],dist[4 6],dist[5 0],dist[5 1],dist[5 2],dist[5 3],dist[5 4],dist[5 5],dist[5 6],dist[6 0],dist[6 1],dist[6 2],dist[6 3],dist[6 4],dist[6 5],dist[6 6]
38,0.878644,7.079e-013,1.5966e-011,1.40518e-010,4.74579e-010,6.13768e-010,3.01652e-010,5.93656e-011,6.9079e-012,1.55802e-010,1.37122e-009,4.6311e-009,5.98936e-009,2.94363e-009,5.7931e-010,2.75559e-011,6.21501e-010,5.46989e-009,1.84737e-008,2.38919e-008,1.17423e-008,2.3109e-009,4.36507e-011,9.84506e-010,8.66474e-009,2.92639e-008,3.78467e-008,1.86008e-008,3.66066e-009,2.75551e-011,6.21484e-010,5.46975e-009,1.84733e-008,2.38914e-008,1.1742e-008,2.31085e-009,6.90748e-012,1.55793e-010,1.37115e-009,4.63088e-009,5.98909e-009,2.9435e-009,5.79285e-010,7.07833e-013,1.59647e-011,1.40507e-010,4.74544e-010,6.13725e-010,3.01632e-010,5.93616e-011
39,0.90736,3.45357e-013,8.00888e-012,7.20081e-011,2.47122e-010,3.23367e-010,1.60279e-010,3.17451e-011,3.37009e-012,7.8153e-011,7.02677e-010,2.41149e-009,3.15551e-009,1.56406e-009,3.09779e-010,1.34434e-011,3.11755e-010,2.80301e-009,9.61955e-009,1.25875e-008,6.23909e-009,1.23572e-009,2.12953e-011,4.93844e-010,4.44018e-009,1.52381e-008,1.99396e-008,9.88321e-009,1.95748e-009,1.34429e-011,3.11746e-010,2.80293e-009,9.61927e-009,1.25871e-008,6.23892e-009,1.23569e-009,3.36986e-012,7.8148e-011,7.02635e-010,2.41135e-009,3.15533e-009,1.56397e-009,3.09762e-010,3.4532e-013,8.0081e-012,7.20015e-011,2.471e-010,3.23339e-010,1.60266e-010,3.17424e-011
40,0.936408,1.59305e-013,3.75349e-012,3.41406e-011,1.18147e-010,1.55516e-010,7.7405e-011,1.53783e-011,1.55455e-012,3.66277e-011,3.33156e-010,1.15292e-009,1.51758e-009,7.55346e-010,1.50067e-010,6.20116e-012,1.4611e-010,1.32898e-009,4.59905e-009,6.05371e-009,3.01313e-009,5.98627e-010,9.82311e-012,2.31449e-010,2.1052e-009,7.28527e-009,9.58958e-009,4.77305e-009,9.48276e-010,6.20097e-012,1.46106e-010,1.32894e-009,4.59895e-009,6.05358e-009,3.01307e-009,5.98616e-010,1.55445e-012,3.66257e-011,3.33139e-010,1.15286e-009,1.51751e-009,7.55317e-010,1.50061e-010,1.59291e-013,3.75317e-012,3.4138e-011,1.18139e-010,1.55506e-010,7.74005e-011,1.53774e-011
41,0.965793,7.08742e-014,1.69728e-012,1.56459e-011,5.47411e-011,7.26951e-011,3.64385e-011,7.28174e-012,6.91602e-013,1.65622e-011,1.52674e-010,5.34169e-010,7.09364e-010,3.55568e-010,7.10554e-011,2.75879e-012,6.60664e-011,6.09013e-010,2.13078e-009,2.82962e-009,1.41834e-009,2.83436e-010,4.37007e-012,1.04652e-010,9.64704e-010,3.37524e-009,4.48222e-009,2.2467e-009,4.48972e-010,2.75863e-012,6.60621e-011,6.08971e-010,2.13062e-009,2.8294e-009,1.41823e-009,2.83412e-010,6.9152e-013,1.65601e-011,1.52653e-010,5.3409e-010,7.09254e-010,3.55511e-010,7.10435e-011,7.08615e-014,1.69694e-012,1.56426e-011,5.47288e-011,7.26779e-011,3.64295e-011,7.27988e-012
42,0.995519,3.00111e-014,7.2958e-013,6.80751e-012,2.40497e-011,3.21814e-011,1.62268e-011,3.25833e-012,2.92856e-013,7.11946e-012,6.64297e-011,2.34684e-010,3.14037e-010,1.58346e-010,3.17958e-011,1.16821e-012,2.83998e-011,2.64991e-010,9.36166e-010,1.25271e-009,6.31651e-010,1.26835e-010,1.85054e-012,4.49874e-011,4.19766e-010,1.48296e-009,1.98439e-009,1.00058e-009,2.00917e-010,1.16817e-012,2.83989e-011,2.64983e-010,9.36139e-010,1.25267e-009,6.31634e-010,1.26832e-010,2.92836e-013,7.11899e-012,6.64257e-011,2.34671e-010,3.14019e-010,1.58338e-010,3.17942e-011,3.00078e-014,7.29508e-013,6.80687e-012,2.40475e-011,3.21787e-011,1.62254e-011,3.25807e-012
43,1.02559,1.28417e-014,3.20738e-013,3.06049e-012,1.10125e-011,1.49555e-011,7.63022e-012,1.54716e-012,1.25311e-013,3.1298e-012,2.98648e-011,1.07462e-010,1.45939e-010,7.44575e-011,1.50976e-011,4.99862e-013,1.24847e-011,1.1913e-010,4.28666e-010,5.82152e-010,2.97012e-010,6.02245e-011,7.91805e-013,1.97764e-011,1.88709e-010,6.79031e-010,9.22164e-010,4.70486e-010,9.53997e-011,4.99828e-013,1.24839e-011,1.19123e-010,4.28643e-010,5.82124e-010,2.96999e-010,6.02221e-011,1.25294e-013,3.12941e-012,2.98613e-011,1.07451e-010,1.45925e-010,7.44508e-011,1.50963e-011,1.28391e-014,3.20676e-013,3.05995e-012,1.10107e-011,1.49533e-011,7.62919e-012,1.54697e-012
44,1.05601,5.10678e-015,1.30361e-013,1.26719e-012,4.6307e-012,6.36829e-012,3.28196e-012,6.71077e-013,4.98331e-014,1.2721e-012,1.23656e-011,4.51877e-011,6.21435e-011,3.20263e-011,6.54857e-012,1.98785e-013,5.07443e-012,4.93267e-011,1.80255e-010,2.47893e-010,1.27754e-010,2.61225e-011,3.14889e-013,8.03824e-012,7.81369e-011,2.85537e-010,3.9268e-010,2.02372e-010,4.13799e-011,1.98776e-013,5.07423e-012,4.93248e-011,1.80249e-010,2.47884e-010,1.2775e-010,2.61216e-011,4.98287e-014,1.272e-012,1.23647e-011,4.51845e-011,6.21393e-011,3.20241e-011,6.54813e-012,5.10609e-015,1.30345e-013,1.26705e-012,4.6302e-012,6.36762e-012,3.28162e-012,6.71009e-013
45,1.08678,1.99185e-015,5.20802e-014,5.15099e-013,1.90566e-012,2.64349e-012,1.37064e-012,2.81519e-013,1.94369e-014,5.08212e-013,5.02646e-012,1.8596e-011,2.57959e-011,1.33751e-011,2.74714e-012,7.75342e-014,2.02727e-012,2.00507e-011,7.41798e-011,1.029e-010,5.33536e-011,1.09584e-011,1.22819e-013,3.21133e-012,3.17616e-011,1.17506e-010,1.63001e-010,8.45158e-011,1.73589e-011,7.75308e-014,2.02718e-012,2.00499e-011,7.41769e-011,1.02896e-010,5.33515e-011,1.0958e-011,1.94352e-014,5.08169e-013,5.02606e-012,1.85945e-011,2.57939e-011,1.3374e-011,2.74693e-012,1.99158e-015,5.20736e-014,5.15035e-013,1.90543e-012,2.64318e-012,1.37048e-012,2.81486e-013
46,1.1179,7.80125e-016,2.0788e-014,2.08371e-013,7.78253e-013,1.08691e-012,5.66313e-013,1.16748e-013,7.61266e-015,2.02855e-013,2.03333e-012,7.59439e-012,1.06064e-011,5.52623e-012,1.13926e-012,3.03671e-014,8.09193e-013,8.11103e-012,3.02942e-011,4.23091e-011,2.20443e-011,4.54454e-012,4.81036e-014,1.28182e-012,1.28484e-011,4.79882e-011,6.70206e-011,3.49197e-011,7.19887e-012,3.0366e-014,8.09162e-013,8.11072e-012,3.02931e-011,4.23075e-011,2.20434e-011,4.54437e-012,7.61208e-015,2.02839e-013,2.03318e-012,7.59381e-012,1.06056e-011,5.52581e-012,1.13917e-012,7.80033e-016,2.07855e-014,2.08346e-013,7.78161e-013,1.08678e-012,5.66246e-013,1.16735e-013
47,1.14939,2.99806e-016,8.11833e-015,8.2367e-014,3.10489e-013,4.36689e-013,2.28751e-013,4.73615e-014,2.92558e-015,7.92207e-014,8.03758e-013,3.02983e-012,4.26132e-012,2.23221e-012,4.62166e-013,1.16702e-014,3.16013e-013,3.20621e-012,1.20861e-011,1.69985e-011,8.90434e-012,1.84359e-012,1.84864e-014,5.00586e-013,5.07885e-012,1.91452e-011,2.69268e-011,1.41051e-011,2.92037e-012,1.16697e-014,3.16e-013,3.20608e-012,1.20856e-011,1.69978e-011,8.90399e-012,1.84352e-012,2.92534e-015,7.92141e-014,8.03692e-013,3.02959e-012,4.26098e-012,2.23203e-012,4.62129e-013,2.99768e-016,8.11731e-015,8.23568e-014,3.10451e-013,4.36636e-013,2.28723e-013,4.73558e-014
