gridnumber,capital,dist[0 0 00],dist[0 0 01],dist[0 0 02],dist[0 0 10],dist[0 0 11],dist[0 0 12],dist[0 0 20],dist[0 0 21],dist[0 0 22],dist[0 1 00],dist[0 1 01],dist[0 1 02],dist[0 1 10],dist[0 1 11],dist[0 1 12],dist[0 1 20],dist[0 1 21],dist[0 1 22],dist[0 2 00],dist[0 2 01],dist[0 2 02],dist[0 2 10],dist[0 2 11],dist[0 2 12],dist[0 2 20],dist[0 2 21],dist[0 2 22],dist[1 0 00],dist[1 0 01],dist[1 0 02],dist[1 0 10],dist[1 0 11],dist[1 0 12],dist[1 0 20],dist[1 0 21],dist[1 0 22],dist[1 1 00],dist[1 1 01],dist[1 1 02],dist[1 1 10],dist[1 1 11],dist[1 1 12],dist[1 1 20],dist[1 1 21],dist[1 1 22],dist[1 2 00],dist[1 2 01],dist[1 2 02],dist[1 2 10],dist[1 2 11],dist[1 2 12],dist[1 2 20],dist[1 2 21],dist[1 2 22],dist[2 0 00],dist[2 0 01],dist[2 0 02],dist[2 0 10],dist[2 0 11],dist[2 0 12],dist[2 0 20],dist[2 0 21],dist[2 0 22],dist[2 1 00],dist[2 1 01],dist[2 1 02],dist[2 1 10],dist[2 1 11],dist[2 1 12],dist[2 1 20],dist[2 1 21],dist[2 1 22],dist[2 2 00],dist[2 2 01],dist[2 2 02],dist[2 2 10],dist[2 2 11],dist[2 2 12],dist[2 2 20],dist[2 2 21],dist[2 2 22]
0,0,0.0252735,0.0059515,0,0.000153941,3.62522e-005,0,0,0,0,0.00788978,0.0229747,0.00788866,4.80555e-005,0.000139941,4.8052e-005,0,0,0,0,0.00595233,0.0252726,0,3.62548e-005,0.000153939,0,0,0,0.0135471,0.00319007,0,0.0178568,0.00420505,0,0.000153941,3.62522e-005,0,0.00422913,0.0123149,0.00422841,0.00557443,0.0162327,0.00557376,4.80555e-005,0.000139941,4.8052e-005,0,0.00319061,0.0135466,0,0.00420555,0.0178563,0,3.62548e-005,0.000153939,0,0,0,0.0101643,0.00239349,0,0.0152631,0.00359426,0,0,0,0,0.00317308,0.00923977,0.00317255,0.00476475,0.0138749,0.00476416,0,0,0,0,0.00239389,0.0101639,0,0.0035947,0.0152627
1,0.0572595,0.00950041,0.00223553,0,0.000333316,7.84901e-005,0,0,0,0,0.00296751,0.00863477,0.00296316,0.000104054,0.000303,0.000104038,0,0,0,0,0.00223878,0.00949716,0,7.8502e-005,0.000333304,0,0,0,0.00259043,0.000608867,0,0.00921071,0.00216804,0,0.000403467,9.50104e-005,0,0.000809853,0.00235374,0.00080704,0.00287631,0.00837212,0.00287371,0.000125953,0.000366771,0.000125936,0,0.000610971,0.00258833,0,0.00216998,0.00920878,0,9.50232e-005,0.000403455,0,0,0,0.0019679,0.000462558,0,0.00786583,0.00185146,0,0,0,0,0.000615216,0.00178811,0.00061311,0.00245635,0.00714966,0.00245409,0,0,0,0,0.000464132,0.00196633,0,0.00185315,0.00786414
2,0.116568,0.00853404,0.00201001,0,0.00301033,0.000708873,0,0,0,0,0.00266463,0.00775728,0.00266427,0.000939766,0.00273652,0.000939605,0,0,0,0,0.00201029,0.00853376,0,0.000708994,0.00301021,0,0,0,0.00155501,0.000367498,0,0.00877515,0.00206556,0,0.00399752,0.000941345,0,0.000484828,0.00141406,0.000487134,0.00274064,0.00797585,0.00273788,0.00124794,0.00363393,0.00124775,0,0.000365775,0.00155673,0,0.00206763,0.00877308,0,0.000941489,0.00399738,0,0,0,0.00118475,0.000279967,0,0.0103596,0.00243892,0,0,0,0,0.000369402,0.00107734,0.000371107,0.003235,0.00941646,0.00323277,0,0,0,0,0.000278692,0.00118602,0,0.00244059,0.010358
3,0.177999,0.00613473,0.00143561,0,0.00242339,0.000570332,0,0,0,0,0.0019357,0.0055569,0.00190293,0.000757073,0.00220246,0.00075597,0,0,0,0,0.00146011,0.00611024,0,0.000571157,0.00242257,0,0,0,0.00080535,0.000193193,0,0.00659698,0.00153868,0,0.00321913,0.0007577,0,0.00024897,0.000734201,0.000256116,0.00208753,0.0059701,0.00203951,0.0010055,0.00292581,0.00100432,0,0.000187852,0.000810691,0,0.00157457,0.00656109,0,0.000758576,0.00321825,0,0,0,0.00061928,0.000148407,0,0.00793884,0.00185754,0,0,0,0,0.000191629,0.000564402,0.000196742,0.00250115,0.00719495,0.00246216,0,0,0,0,0.000144585,0.000623102,0,0.00188668,0.0079097
4,0.241629,0.00502712,0.00117971,0,0.00265494,0.000624001,0,0,0,0,0.00159512,0.00454428,0.00156387,0.000830503,0.00241188,0.000827103,0,0,0,0,0.00120307,0.00500376,0,0.000626542,0.0026524,0,0,0,0.000461632,0.000108312,0,0.00553752,0.0012994,0,0.00353503,0.000830863,0,0.000144585,0.000419207,0.000143565,0.00176021,0.0050025,0.00172257,0.00110564,0.00321155,0.00110129,0,0.000109075,0.00046087,0,0.00132753,0.00550939,0,0.000834114,0.00353178,0,0,0,0.000357816,8.39506e-005,0,0.00732425,0.00171976,0,0,0,0,0.000112187,0.000324813,0.000111275,0.00231344,0.00663134,0.0022797,0,0,0,0,8.46322e-005,0.000357135,0,0.00174498,0.00729903
5,0.307536,0.00307647,0.000799165,0,0.00207856,0.00058742,0,0,0,0,0.000937475,0.00281215,0.00106042,0.000616035,0.00191262,0.000780082,0,0,0,0,0.000707272,0.00316837,0,0.000464808,0.00220117,0,0,0,0.000238432,5.4784e-005,0,0.00338677,0.000882122,0,0.00277269,0.000783981,0,7.52793e-005,0.000216031,7.25993e-005,0.00103116,0.00309642,0.00117053,0.000821615,0.00255144,0.00104111,0,5.67871e-005,0.000236429,0,0.000777956,0.00349094,0,0.000619921,0.00293675,0,0,0,0.000184399,4.24024e-005,0,0.00497064,0.00134418,0,0,0,0,5.8207e-005,0.000167084,5.61918e-005,0.0014953,0.00455768,0.00178431,0,0,0,0,4.39087e-005,0.000182893,0,0.00112817,0.00518665
6,0.375801,0.00197177,0.000476166,0,0.00150826,0.00036774,0,0,0,0,0.000599426,0.00180749,0.000631211,0.000465069,0.00137562,0.000487609,0,0,0,0,0.000452409,0.00199553,0,0.000350893,0.00152511,0,0,0,0.000131438,2.99972e-005,0,0.00217417,0.000526444,0,0.00201345,0.000490928,0,4.14349e-005,0.000119174,3.97476e-005,0.000658792,0.00199506,0.000697865,0.000620914,0.00183631,0.000650951,0,3.12583e-005,0.000130177,0,0.00049724,0.00220337,0,0.000468477,0.0020359,0,0,0,0.000101604,2.32308e-005,0,0.00337843,0.000820675,0,0,0,0,3.19533e-005,9.21974e-005,3.07819e-005,0.00103254,0.00309091,0.00108804,0,0,0,0,2.41063e-005,0.000100729,0,0.000779196,0.00341991
7,0.44651,0.0012063,0.000262104,0,0.00101675,0.000204827,0,0,0,0,0.000367428,0.00110807,0.000346928,0.000325513,0.000919636,0.000270946,0,0,0,0,0.000277427,0.00119097,0,0.000245611,0.000975965,0,0,0,6.69669e-005,1.54781e-005,0,0.00133405,0.000290577,0,0.001358,0.000273452,0,2.08366e-005,6.09755e-005,2.05102e-005,0.000404275,0.00122744,0.000384609,0.000434895,0.00122817,0.000361722,0,1.57221e-005,6.67229e-005,0,0.000305276,0.00131935,0,0.000328143,0.00130331,0,0,0,5.18044e-005,1.20119e-005,0,0.00217124,0.000454919,0,0,0,0,1.60359e-005,4.72493e-005,1.59169e-005,0.000676905,0.00198046,0.000601957,0,0,0,0,1.21009e-005,5.17154e-005,0,0.000510937,0.00211522
8,0.519749,0.000713605,0.000146713,0,0.000631968,0.000116717,0,0,0,0,0.000220997,0.00065268,0.000194061,0.000208101,0.00056686,0.000154229,0,0,0,0,0.000166846,0.000693472,0,0.000156982,0.000591703,0,0,0,3.35183e-005,7.80784e-006,0,0.000792209,0.000163303,0,0.00084426,0.000155831,0,1.03511e-005,3.0592e-005,1.03466e-005,0.000244099,0.000725781,0.000216002,0.000278103,0.000757194,0.000205913,0,7.81126e-006,3.35148e-005,0,0.000184303,0.000771208,0,0.000209787,0.000790303,0,0,0,2.60019e-005,6.0812e-006,0,0.00131957,0.000257348,0,0,0,0,7.9776e-006,2.37822e-005,8.05845e-006,0.000421121,0.00119576,0.000340231,0,0,0,0,6.02077e-006,2.60623e-005,0,0.000317807,0.00125911
9,0.595608,0.000411642,8.32164e-005,0,0.000377056,6.80847e-005,0,0,0,0,0.00012871,0.000375402,0.000110055,0.00012575,0.000336766,8.99476e-005,0,0,0,0,9.71599e-005,0.000397699,0,9.4844e-005,0.000350297,0,0,0,1.76813e-005,4.0888e-006,0,0.000457371,9.27766e-005,0,0.000503799,9.0914e-005,0,5.47609e-006,1.61249e-005,5.41788e-006,0.000142256,0.000417833,0.000122698,0.000168078,0.000449911,0.000120107,0,4.13231e-006,1.76378e-005,0,0.000107395,0.000442753,0,0.000126768,0.000467944,0,0,0,1.37214e-005,3.18966e-006,0,0.000774977,0.000148112,0,0,0,0,4.2177e-006,1.25441e-005,4.22647e-006,0.000250242,0.000699624,0.000195776,0,0,0,0,3.18311e-006,1.3728e-005,0,0.000188821,0.000734268
