gridnumber,capital,policy[0 0 0],policy[0 0 1],policy[0 0 2],policy[0 0 3],policy[0 0 4],policy[0 0 5],policy[0 0 6],policy[0 1 0],policy[0 1 1],policy[0 1 2],policy[0 1 3],policy[0 1 4],policy[0 1 5],policy[0 1 6],policy[0 2 0],policy[0 2 1],policy[0 2 2],policy[0 2 3],policy[0 2 4],policy[0 2 5],policy[0 2 6],policy[0 3 0],policy[0 3 1],policy[0 3 2],policy[0 3 3],policy[0 3 4],policy[0 3 5],policy[0 3 6],policy[0 4 0],policy[0 4 1],policy[0 4 2],policy[0 4 3],policy[0 4 4],policy[0 4 5],policy[0 4 6],policy[0 5 0],policy[0 5 1],policy[0 5 2],policy[0 5 3],policy[0 5 4],policy[0 5 5],policy[0 5 6],policy[0 6 0],policy[0 6 1],policy[0 6 2],policy[0 6 3],policy[0 6 4],policy[0 6 5],policy[0 6 6],policy[1 0 0],policy[1 0 1],policy[1 0 2],policy[1 0 3],policy[1 0 4],policy[1 0 5],policy[1 0 6],policy[1 1 0],policy[1 1 1],policy[1 1 2],policy[1 1 3],policy[1 1 4],policy[1 1 5],policy[1 1 6],policy[1 2 0],policy[1 2 1],policy[1 2 2],policy[1 2 3],policy[1 2 4],policy[1 2 5],policy[1 2 6],policy[1 3 0],policy[1 3 1],policy[1 3 2],policy[1 3 3],policy[1 3 4],policy[1 3 5],policy[1 3 6],policy[1 4 0],policy[1 4 1],policy[1 4 2],policy[1 4 3],policy[1 4 4],policy[1 4 5],policy[1 4 6],policy[1 5 0],policy[1 5 1],policy[1 5 2],policy[1 5 3],policy[1 5 4],policy[1 5 5],policy[1 5 6],policy[1 6 0],policy[1 6 1],policy[1 6 2],policy[1 6 3],policy[1 6 4],policy[1 6 5],policy[1 6 6],policy[2 0 0],policy[2 0 1],policy[2 0 2],policy[2 0 3],policy[2 0 4],policy[2 0 5],policy[2 0 6],policy[2 1 0],policy[2 1 1],policy[2 1 2],policy[2 1 3],policy[2 1 4],policy[2 1 5],policy[2 1 6],policy[2 2 0],policy[2 2 1],policy[2 2 2],policy[2 2 3],policy[2 2 4],policy[2 2 5],policy[2 2 6],policy[2 3 0],policy[2 3 1],policy[2 3 2],policy[2 3 3],policy[2 3 4],policy[2 3 5],policy[2 3 6],policy[2 4 0],policy[2 4 1],policy[2 4 2],policy[2 4 3],policy[2 4 4],policy[2 4 5],policy[2 4 6],policy[2 5 0],policy[2 5 1],policy[2 5 2],policy[2 5 3],policy[2 5 4],policy[2 5 5],policy[2 5 6],policy[2 6 0],policy[2 6 1],policy[2 6 2],policy[2 6 3],policy[2 6 4],policy[2 6 5],policy[2 6 6],policy[3 0 0],policy[3 0 1],policy[3 0 2],policy[3 0 3],policy[3 0 4],policy[3 0 5],policy[3 0 6],policy[3 1 0],policy[3 1 1],policy[3 1 2],policy[3 1 3],policy[3 1 4],policy[3 1 5],policy[3 1 6],policy[3 2 0],policy[3 2 1],policy[3 2 2],policy[3 2 3],policy[3 2 4],policy[3 2 5],policy[3 2 6],policy[3 3 0],policy[3 3 1],policy[3 3 2],policy[3 3 3],policy[3 3 4],policy[3 3 5],policy[3 3 6],policy[3 4 0],policy[3 4 1],policy[3 4 2],policy[3 4 3],policy[3 4 4],policy[3 4 5],policy[3 4 6],policy[3 5 0],policy[3 5 1],policy[3 5 2],policy[3 5 3],policy[3 5 4],policy[3 5 5],policy[3 5 6],policy[3 6 0],policy[3 6 1],policy[3 6 2],policy[3 6 3],policy[3 6 4],policy[3 6 5],policy[3 6 6],policy[4 0 0],policy[4 0 1],policy[4 0 2],policy[4 0 3],policy[4 0 4],policy[4 0 5],policy[4 0 6],policy[4 1 0],policy[4 1 1],policy[4 1 2],policy[4 1 3],policy[4 1 4],policy[4 1 5],policy[4 1 6],policy[4 2 0],policy[4 2 1],policy[4 2 2],policy[4 2 3],policy[4 2 4],policy[4 2 5],policy[4 2 6],policy[4 3 0],policy[4 3 1],policy[4 3 2],policy[4 3 3],policy[4 3 4],policy[4 3 5],policy[4 3 6],policy[4 4 0],policy[4 4 1],policy[4 4 2],policy[4 4 3],policy[4 4 4],policy[4 4 5],policy[4 4 6],policy[4 5 0],policy[4 5 1],policy[4 5 2],policy[4 5 3],policy[4 5 4],policy[4 5 5],policy[4 5 6],policy[4 6 0],policy[4 6 1],policy[4 6 2],policy[4 6 3],policy[4 6 4],policy[4 6 5],policy[4 6 6],policy[5 0 0],policy[5 0 1],policy[5 0 2],policy[5 0 3],policy[5 0 4],policy[5 0 5],policy[5 0 6],policy[5 1 0],policy[5 1 1],policy[5 1 2],policy[5 1 3],policy[5 1 4],policy[5 1 5],policy[5 1 6],policy[5 2 0],policy[5 2 1],policy[5 2 2],policy[5 2 3],policy[5 2 4],policy[5 2 5],policy[5 2 6],policy[5 3 0],policy[5 3 1],policy[5 3 2],policy[5 3 3],policy[5 3 4],policy[5 3 5],policy[5 3 6],policy[5 4 0],policy[5 4 1],policy[5 4 2],policy[5 4 3],policy[5 4 4],policy[5 4 5],policy[5 4 6],policy[5 5 0],policy[5 5 1],policy[5 5 2],policy[5 5 3],policy[5 5 4],policy[5 5 5],policy[5 5 6],policy[5 6 0],policy[5 6 1],policy[5 6 2],policy[5 6 3],policy[5 6 4],policy[5 6 5],policy[5 6 6],policy[6 0 0],policy[6 0 1],policy[6 0 2],policy[6 0 3],policy[6 0 4],policy[6 0 5],policy[6 0 6],policy[6 1 0],policy[6 1 1],policy[6 1 2],policy[6 1 3],policy[6 1 4],policy[6 1 5],policy[6 1 6],policy[6 2 0],policy[6 2 1],policy[6 2 2],policy[6 2 3],policy[6 2 4],policy[6 2 5],policy[6 2 6],policy[6 3 0],policy[6 3 1],policy[6 3 2],policy[6 3 3],policy[6 3 4],policy[6 3 5],policy[6 3 6],policy[6 4 0],policy[6 4 1],policy[6 4 2],policy[6 4 3],policy[6 4 4],policy[6 4 5],policy[6 4 6],policy[6 5 0],policy[6 5 1],policy[6 5 2],policy[6 5 3],policy[6 5 4],policy[6 5 5],policy[6 5 6],policy[6 6 0],policy[6 6 1],policy[6 6 2],policy[6 6 3],policy[6 6 4],policy[6 6 5],policy[6 6 6]
0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.031055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0.0627127,0.0195087,0.0195087,0.0195087,0.0195087,0.0195087,0.0195087,0.0195087,0.0195087,0.0195087,0.0195087,0.0195087,0.0195087,0.0195087,0.0195087,0.0195087,0.0195087,0.0195087,0.0195087,0.0195087,0.0195087,0.0195087,0.0195087,0.0195087,0.0195087,0.0195087,0.0195087,0.0195087,0.0195087,0.0195087,0.0195087,0.0195087,0.0195087,0.0195087,0.0195087,0.0195087,0.0195087,0.0195087,0.0195087,0.0195087,0.0195087,0.0195087,0.0195087,0.0195087,0.0195087,0.0195087,0.0195087,0.0195087,0.0195087,0.0195087,0.0199755,0.0199755,0.0199755,0.0199755,0.0199755,0.0199755,0.0199755,0.0199755,0.0199755,0.0199755,0.0199755,0.0199755,0.0199755,0.0199755,0.0199755,0.0199755,0.0199755,0.0199755,0.0199755,0.0199755,0.0199755,0.0199755,0.0199755,0.0199755,0.0199755,0.0199755,0.0199755,0.0199755,0.0199755,0.0199755,0.0199755,0.0199755,0.0199755,0.0199755,0.0199755,0.0199755,0.0199755,0.0199755,0.0199755,0.0199755,0.0199755,0.0199755,0.0199755,0.0199755,0.0199755,0.0199755,0.0199755,0.0199755,0.0199755,0.0204423,0.0204423,0.0204423,0.0204423,0.0204423,0.0204423,0.0204423,0.0204423,0.0204423,0.0204423,0.0204423,0.0204423,0.0204423,0.0204423,0.0204423,0.0204423,0.0204423,0.0204423,0.0204423,0.0204423,0.0204423,0.0204423,0.0204423,0.0204423,0.0204423,0.0204423,0.0204423,0.0204423,0.0204423,0.0204423,0.0204423,0.0204423,0.0204423,0.0204423,0.0204423,0.0204423,0.0204423,0.0204423,0.0204423,0.0204423,0.0204423,0.0204423,0.0204423,0.0204423,0.0204423,0.0204423,0.0204423,0.0204423,0.0204423,0.0209091,0.0209091,0.0209091,0.0209091,0.0209091,0.0209091,0.0209091,0.0209091,0.0209091,0.0209091,0.0209091,0.0209091,0.0209091,0.0209091,0.0209091,0.0209091,0.0209091,0.0209091,0.0209091,0.0209091,0.0209091,0.0209091,0.0209091,0.0209091,0.0209091,0.0209091,0.0209091,0.0209091,0.0209091,0.0209091,0.0209091,0.0209091,0.0209091,0.0209091,0.0209091,0.0209091,0.0209091,0.0209091,0.0209091,0.0209091,0.0209091,0.0209091,0.0209091,0.0209091,0.0209091,0.0209091,0.0209091,0.0209091,0.0209091,0.0213758,0.0213758,0.0213758,0.0213758,0.0213758,0.0213758,0.0213758,0.0213758,0.0213758,0.0213758,0.0213758,0.0213758,0.0213758,0.0213758,0.0213758,0.0213758,0.0213758,0.0213758,0.0213758,0.0213758,0.0213758,0.0213758,0.0213758,0.0213758,0.0213758,0.0213758,0.0213758,0.0213758,0.0213758,0.0213758,0.0213758,0.0213758,0.0213758,0.0213758,0.0213758,0.0213758,0.0213758,0.0213758,0.0213758,0.0213758,0.0213758,0.0213758,0.0213758,0.0213758,0.0213758,0.0213758,0.0213758,0.0213758,0.0213758,0.0218426,0.0218426,0.0218426,0.0218426,0.0218426,0.0218426,0.0218426,0.0218426,0.0218426,0.0218426,0.0218426,0.0218426,0.0218426,0.0218426,0.0218426,0.0218426,0.0218426,0.0218426,0.0218426,0.0218426,0.0218426,0.0218426,0.0218426,0.0218426,0.0218426,0.0218426,0.0218426,0.0218426,0.0218426,0.0218426,0.0218426,0.0218426,0.0218426,0.0218426,0.0218426,0.0218426,0.0218426,0.0218426,0.0218426,0.0218426,0.0218426,0.0218426,0.0218426,0.0218426,0.0218426,0.0218426,0.0218426,0.0218426,0.0218426,0.0223094,0.0223094,0.0223094,0.0223094,0.0223094,0.0223094,0.0223094,0.0223094,0.0223094,0.0223094,0.0223094,0.0223094,0.0223094,0.0223094,0.0223094,0.0223094,0.0223094,0.0223094,0.0223094,0.0223094,0.0223094,0.0223094,0.0223094,0.0223094,0.0223094,0.0223094,0.0223094,0.0223094,0.0223094,0.0223094,0.0223094,0.0223094,0.0223094,0.0223094,0.0223094,0.0223094,0.0223094,0.0223094,0.0223094,0.0223094,0.0223094,0.0223094,0.0223094,0.0223094,0.0223094,0.0223094,0.0223094,0.0223094,0.0223094
3,0.0949849,0.041871,0.041871,0.041871,0.041871,0.041871,0.041871,0.041871,0.041871,0.041871,0.041871,0.041871,0.041871,0.041871,0.041871,0.041871,0.041871,0.041871,0.041871,0.041871,0.041871,0.041871,0.041871,0.041871,0.041871,0.041871,0.041871,0.041871,0.041871,0.041871,0.041871,0.041871,0.041871,0.041871,0.041871,0.041871,0.041871,0.041871,0.041871,0.041871,0.041871,0.041871,0.041871,0.041871,0.041871,0.041871,0.041871,0.041871,0.041871,0.041871,0.0424834,0.0424834,0.0424834,0.0424834,0.0424834,0.0424834,0.0424834,0.0424834,0.0424834,0.0424834,0.0424834,0.0424834,0.0424834,0.0424834,0.0424834,0.0424834,0.0424834,0.0424834,0.0424834,0.0424834,0.0424834,0.0424834,0.0424834,0.0424834,0.0424834,0.0424834,0.0424834,0.0424834,0.0424834,0.0424834,0.0424834,0.0424834,0.0424834,0.0424834,0.0424834,0.0424834,0.0424834,0.0424834,0.0424834,0.0424834,0.0424834,0.0424834,0.0424834,0.0424834,0.0424834,0.0424834,0.0424834,0.0424834,0.0424834,0.0430958,0.0430958,0.0430958,0.0430958,0.0430958,0.0430958,0.0430958,0.0430958,0.0430958,0.0430958,0.0430958,0.0430958,0.0430958,0.0430958,0.0430958,0.0430958,0.0430958,0.0430958,0.0430958,0.0430958,0.0430958,0.0430958,0.0430958,0.0430958,0.0430958,0.0430958,0.0430958,0.0430958,0.0430958,0.0430958,0.0430958,0.0430958,0.0430958,0.0430958,0.0430958,0.0430958,0.0430958,0.0430958,0.0430958,0.0430958,0.0430958,0.0430958,0.0430958,0.0430958,0.0430958,0.0430958,0.0430958,0.0430958,0.0430958,0.0437082,0.0437082,0.0437082,0.0437082,0.0437082,0.0437082,0.0437082,0.0437082,0.0437082,0.0437082,0.0437082,0.0437082,0.0437082,0.0437082,0.0437082,0.0437082,0.0437082,0.0437082,0.0437082,0.0437082,0.0437082,0.0437082,0.0437082,0.0437082,0.0437082,0.0437082,0.0437082,0.0437082,0.0437082,0.0437082,0.0437082,0.0437082,0.0437082,0.0437082,0.0437082,0.0437082,0.0437082,0.0437082,0.0437082,0.0437082,0.0437082,0.0437082,0.0437082,0.0437082,0.0437082,0.0437082,0.0437082,0.0437082,0.0437082,0.0443206,0.0443206,0.0443206,0.0443206,0.0443206,0.0443206,0.0443206,0.0443206,0.0443206,0.0443206,0.0443206,0.0443206,0.0443206,0.0443206,0.0443206,0.0443206,0.0443206,0.0443206,0.0443206,0.0443206,0.0443206,0.0443206,0.0443206,0.0443206,0.0443206,0.0443206,0.0443206,0.0443206,0.0443206,0.0443206,0.0443206,0.0443206,0.0443206,0.0443206,0.0443206,0.0443206,0.0443206,0.0443206,0.0443206,0.0443206,0.0443206,0.0443206,0.0443206,0.0443206,0.0443206,0.0443206,0.0443206,0.0443206,0.0443206,0.0449331,0.0449331,0.0449331,0.0449331,0.0449331,0.0449331,0.0449331,0.0449331,0.0449331,0.0449331,0.0449331,0.0449331,0.0449331,0.0449331,0.0449331,0.0449331,0.0449331,0.0449331,0.0449331,0.0449331,0.0449331,0.0449331,0.0449331,0.0449331,0.0449331,0.0449331,0.0449331,0.0449331,0.0449331,0.0449331,0.0449331,0.0449331,0.0449331,0.0449331,0.0449331,0.0449331,0.0449331,0.0449331,0.0449331,0.0449331,0.0449331,0.0449331,0.0449331,0.0449331,0.0449331,0.0449331,0.0449331,0.0449331,0.0449331,0.0455455,0.0455455,0.0455455,0.0455455,0.0455455,0.0455455,0.0455455,0.0455455,0.0455455,0.0455455,0.0455455,0.0455455,0.0455455,0.0455455,0.0455455,0.0455455,0.0455455,0.0455455,0.0455455,0.0455455,0.0455455,0.0455455,0.0455455,0.0455455,0.0455455,0.0455455,0.0455455,0.0455455,0.0455455,0.0455455,0.0455455,0.0455455,0.0455455,0.0455455,0.0455455,0.0455455,0.0455455,0.0455455,0.0455455,0.0455455,0.0455455,0.0455455,0.0455455,0.0455455,0.0455455,0.0455455,0.0455455,0.0455455,0.0455455
4,0.127884,0.0631495,0.0631495,0.0631495,0.0631495,0.0631495,0.0631495,0.0631495,0.0631495,0.0631495,0.0631495,0.0631495,0.0631495,0.0631495,0.0631495,0.0631495,0.0631495,0.0631495,0.0631495,0.0631495,0.0631495,0.0631495,0.0631495,0.0631495,0.0631495,0.0631495,0.0631495,0.0631495,0.0631495,0.0631495,0.0631495,0.0631495,0.0631495,0.0631495,0.0631495,0.0631495,0.0631495,0.0631495,0.0631495,0.0631495,0.0631495,0.0631495,0.0631495,0.0631495,0.0631495,0.0631495,0.0631495,0.0631495,0.0631495,0.0631495,0.0640968,0.0640968,0.0640968,0.0640968,0.0640968,0.0640968,0.0640968,0.0640968,0.0640968,0.0640968,0.0640968,0.0640968,0.0640968,0.0640968,0.0640968,0.0640968,0.0640968,0.0640968,0.0640968,0.0640968,0.0640968,0.0640968,0.0640968,0.0640968,0.0640968,0.0640968,0.0640968,0.0640968,0.0640968,0.0640968,0.0640968,0.0640968,0.0640968,0.0640968,0.0640968,0.0640968,0.0640968,0.0640968,0.0640968,0.0640968,0.0640968,0.0640968,0.0640968,0.0640968,0.0640968,0.0640968,0.0640968,0.0640968,0.0640968,0.0650441,0.0650441,0.0650441,0.0650441,0.0650441,0.0650441,0.0650441,0.0650441,0.0650441,0.0650441,0.0650441,0.0650441,0.0650441,0.0650441,0.0650441,0.0650441,0.0650441,0.0650441,0.0650441,0.0650441,0.0650441,0.0650441,0.0650441,0.0650441,0.0650441,0.0650441,0.0650441,0.0650441,0.0650441,0.0650441,0.0650441,0.0650441,0.0650441,0.0650441,0.0650441,0.0650441,0.0650441,0.0650441,0.0650441,0.0650441,0.0650441,0.0650441,0.0650441,0.0650441,0.0650441,0.0650441,0.0650441,0.0650441,0.0650441,0.0659914,0.0659914,0.0659914,0.0659914,0.0659914,0.0659914,0.0659914,0.0659914,0.0659914,0.0659914,0.0659914,0.0659914,0.0659914,0.0659914,0.0659914,0.0659914,0.0659914,0.0659914,0.0659914,0.0659914,0.0659914,0.0659914,0.0659914,0.0659914,0.0659914,0.0659914,0.0659914,0.0659914,0.0659914,0.0659914,0.0659914,0.0659914,0.0659914,0.0659914,0.0659914,0.0659914,0.0659914,0.0659914,0.0659914,0.0659914,0.0659914,0.0659914,0.0659914,0.0659914,0.0659914,0.0659914,0.0659914,0.0659914,0.0659914,0.0669388,0.0669388,0.0669388,0.0669388,0.0669388,0.0669388,0.0669388,0.0669388,0.0669388,0.0669388,0.0669388,0.0669388,0.0669388,0.0669388,0.0669388,0.0669388,0.0669388,0.0669388,0.0669388,0.0669388,0.0669388,0.0669388,0.0669388,0.0669388,0.0669388,0.0669388,0.0669388,0.0669388,0.0669388,0.0669388,0.0669388,0.0669388,0.0669388,0.0669388,0.0669388,0.0669388,0.0669388,0.0669388,0.0669388,0.0669388,0.0669388,0.0669388,0.0669388,0.0669388,0.0669388,0.0669388,0.0669388,0.0669388,0.0669388,0.0678861,0.0678861,0.0678861,0.0678861,0.0678861,0.0678861,0.0678861,0.0678861,0.0678861,0.0678861,0.0678861,0.0678861,0.0678861,0.0678861,0.0678861,0.0678861,0.0678861,0.0678861,0.0678861,0.0678861,0.0678861,0.0678861,0.0678861,0.0678861,0.0678861,0.0678861,0.0678861,0.0678861,0.0678861,0.0678861,0.0678861,0.0678861,0.0678861,0.0678861,0.0678861,0.0678861,0.0678861,0.0678861,0.0678861,0.0678861,0.0678861,0.0678861,0.0678861,0.0678861,0.0678861,0.0678861,0.0678861,0.0678861,0.0678861,0.0688334,0.0688334,0.0688334,0.0688334,0.0688334,0.0688334,0.0688334,0.0688334,0.0688334,0.0688334,0.0688334,0.0688334,0.0688334,0.0688334,0.0688334,0.0688334,0.0688334,0.0688334,0.0688334,0.0688334,0.0688334,0.0688334,0.0688334,0.0688334,0.0688334,0.0688334,0.0688334,0.0688334,0.0688334,0.0688334,0.0688334,0.0688334,0.0688334,0.0688334,0.0688334,0.0688334,0.0688334,0.0688334,0.0688334,0.0688334,0.0688334,0.0688334,0.0688334,0.0688334,0.0688334,0.0688334,0.0688334,0.0688334,0.0688334
5,0.161421,0.0880052,0.0880052,0.0880052,0.0880052,0.0880052,0.0880052,0.0880052,0.0880052,0.0880052,0.0880052,0.0880052,0.0880052,0.0880052,0.0880052,0.0880052,0.0880052,0.0880052,0.0880052,0.0880052,0.0880052,0.0880052,0.0880052,0.0880052,0.0880052,0.0880052,0.0880052,0.0880052,0.0880052,0.0880052,0.0880052,0.0880052,0.0880052,0.0880052,0.0880052,0.0880052,0.0880052,0.0880052,0.0880052,0.0880052,0.0880052,0.0880052,0.0880052,0.0880052,0.0880052,0.0880052,0.0880052,0.0880052,0.0880052,0.0880052,0.0892009,0.0892009,0.0892009,0.0892009,0.0892009,0.0892009,0.0892009,0.0892009,0.0892009,0.0892009,0.0892009,0.0892009,0.0892009,0.0892009,0.0892009,0.0892009,0.0892009,0.0892009,0.0892009,0.0892009,0.0892009,0.0892009,0.0892009,0.0892009,0.0892009,0.0892009,0.0892009,0.0892009,0.0892009,0.0892009,0.0892009,0.0892009,0.0892009,0.0892009,0.0892009,0.0892009,0.0892009,0.0892009,0.0892009,0.0892009,0.0892009,0.0892009,0.0892009,0.0892009,0.0892009,0.0892009,0.0892009,0.0892009,0.0892009,0.0903967,0.0903967,0.0903967,0.0903967,0.0903967,0.0903967,0.0903967,0.0903967,0.0903967,0.0903967,0.0903967,0.0903967,0.0903967,0.0903967,0.0903967,0.0903967,0.0903967,0.0903967,0.0903967,0.0903967,0.0903967,0.0903967,0.0903967,0.0903967,0.0903967,0.0903967,0.0903967,0.0903967,0.0903967,0.0903967,0.0903967,0.0903967,0.0903967,0.0903967,0.0903967,0.0903967,0.0903967,0.0903967,0.0903967,0.0903967,0.0903967,0.0903967,0.0903967,0.0903967,0.0903967,0.0903967,0.0903967,0.0903967,0.0903967,0.0915924,0.0915924,0.0915924,0.0915924,0.0915924,0.0915924,0.0915924,0.0915924,0.0915924,0.0915924,0.0915924,0.0915924,0.0915924,0.0915924,0.0915924,0.0915924,0.0915924,0.0915924,0.0915924,0.0915924,0.0915924,0.0915924,0.0915924,0.0915924,0.0915924,0.0915924,0.0915924,0.0915924,0.0915924,0.0915924,0.0915924,0.0915924,0.0915924,0.0915924,0.0915924,0.0915924,0.0915924,0.0915924,0.0915924,0.0915924,0.0915924,0.0915924,0.0915924,0.0915924,0.0915924,0.0915924,0.0915924,0.0915924,0.0915924,0.0927882,0.0927882,0.0927882,0.0927882,0.0927882,0.0927882,0.0927882,0.0927882,0.0927882,0.0927882,0.0927882,0.0927882,0.0927882,0.0927882,0.0927882,0.0927882,0.0927882,0.0927882,0.0927882,0.0927882,0.0927882,0.0927882,0.0927882,0.0927882,0.0927882,0.0927882,0.0927882,0.0927882,0.0927882,0.0927882,0.0927882,0.0927882,0.0927882,0.0927882,0.0927882,0.0927882,0.0927882,0.0927882,0.0927882,0.0927882,0.0927882,0.0927882,0.0927882,0.0927882,0.0927882,0.0927882,0.0927882,0.0927882,0.0927882,0.093984,0.093984,0.093984,0.093984,0.093984,0.093984,0.093984,0.093984,0.093984,0.093984,0.093984,0.093984,0.093984,0.093984,0.093984,0.093984,0.093984,0.093984,0.093984,0.093984,0.093984,0.093984,0.093984,0.093984,0.093984,0.093984,0.093984,0.093984,0.093984,0.093984,0.093984,0.093984,0.093984,0.093984,0.093984,0.093984,0.093984,0.093984,0.093984,0.093984,0.093984,0.093984,0.093984,0.093984,0.093984,0.093984,0.093984,0.093984,0.093984,0.0951822,0.0951822,0.0951822,0.0951822,0.0951822,0.0951822,0.0951822,0.0951822,0.0951822,0.0951822,0.0951822,0.0951822,0.0951822,0.0951822,0.0951822,0.0951822,0.0951822,0.0951822,0.0951822,0.0951822,0.0951822,0.0951822,0.0951822,0.0951822,0.0951822,0.0951822,0.0951822,0.0951822,0.0951822,0.0951822,0.0951822,0.0951822,0.0951822,0.0951822,0.0951822,0.0951822,0.0951822,0.0951822,0.0951822,0.0951822,0.0951822,0.0951822,0.0951822,0.0951822,0.0951822,0.0951822,0.0951822,0.0951822,0.0951822
