gridnumber,capital,dist[0 0 00],dist[0 0 01],dist[0 0 02],dist[0 0 10],dist[0 0 11],dist[0 0 12],dist[0 0 20],dist[0 0 21],dist[0 0 22],dist[0 1 00],dist[0 1 01],dist[0 1 02],dist[0 1 10],dist[0 1 11],dist[0 1 12],dist[0 1 20],dist[0 1 21],dist[0 1 22],dist[0 2 00],dist[0 2 01],dist[0 2 02],dist[0 2 10],dist[0 2 11],dist[0 2 12],dist[0 2 20],dist[0 2 21],dist[0 2 22],dist[1 0 00],dist[1 0 01],dist[1 0 02],dist[1 0 10],dist[1 0 11],dist[1 0 12],dist[1 0 20],dist[1 0 21],dist[1 0 22],dist[1 1 00],dist[1 1 01],dist[1 1 02],dist[1 1 10],dist[1 1 11],dist[1 1 12],dist[1 1 20],dist[1 1 21],dist[1 1 22],dist[1 2 00],dist[1 2 01],dist[1 2 02],dist[1 2 10],dist[1 2 11],dist[1 2 12],dist[1 2 20],dist[1 2 21],dist[1 2 22],dist[2 0 00],dist[2 0 01],dist[2 0 02],dist[2 0 10],dist[2 0 11],dist[2 0 12],dist[2 0 20],dist[2 0 21],dist[2 0 22],dist[2 1 00],dist[2 1 01],dist[2 1 02],dist[2 1 10],dist[2 1 11],dist[2 1 12],dist[2 1 20],dist[2 1 21],dist[2 1 22],dist[2 2 00],dist[2 2 01],dist[2 2 02],dist[2 2 10],dist[2 2 11],dist[2 2 12],dist[2 2 20],dist[2 2 21],dist[2 2 22]
10,0.833427,4.16354e-005,2.23838e-005,8.15803e-006,4.95711e-005,2.66186e-005,9.69013e-006,2.64058e-005,1.41739e-005,5.15755e-006,2.75296e-005,3.54304e-005,2.66191e-005,3.27867e-005,4.21633e-005,3.16352e-005,1.74666e-005,2.24566e-005,1.68411e-005,8.52774e-006,2.28263e-005,4.08232e-005,1.01577e-005,2.71783e-005,4.85439e-005,5.41151e-006,1.44778e-005,2.58479e-005,1.76121e-005,9.47899e-006,3.45828e-006,5.44657e-005,2.92609e-005,1.06574e-005,7.38905e-005,3.9668e-005,1.44367e-005,1.16417e-005,1.49942e-005,1.12788e-005,3.60198e-005,4.6335e-005,3.47848e-005,4.88745e-005,6.28429e-005,4.7137e-005,3.60561e-006,9.65532e-006,1.72884e-005,1.11588e-005,2.98611e-005,5.3364e-005,1.51422e-005,4.05124e-005,7.23406e-005,3.55392e-006,1.91559e-006,6.99767e-007,2.22212e-005,1.19476e-005,4.35492e-006,9.18371e-005,4.93131e-005,1.7951e-005,2.34814e-006,3.02763e-006,2.28091e-006,1.46925e-005,1.89101e-005,1.4209e-005,6.07422e-005,7.81125e-005,5.86054e-005,7.27067e-007,1.94827e-006,3.49395e-006,4.55123e-006,1.21825e-005,2.179e-005,1.88187e-005,5.03515e-005,8.99311e-005
11,0.937629,1.9224e-005,1.03377e-005,3.7702e-006,2.29181e-005,1.23229e-005,4.49125e-006,1.22181e-005,6.57077e-006,2.39442e-006,1.27115e-005,1.63587e-005,1.22979e-005,1.51525e-005,1.95045e-005,1.46547e-005,8.07702e-006,1.04e-005,7.81355e-006,3.93813e-006,1.05387e-005,1.88551e-005,4.69338e-006,1.25648e-005,2.24741e-005,2.5014e-006,6.69881e-006,1.19831e-005,8.12588e-006,4.37137e-006,1.59535e-006,2.51619e-005,1.35283e-005,4.93169e-006,3.41785e-005,1.83794e-005,6.69793e-006,5.37299e-006,6.91519e-006,5.20211e-006,1.66377e-005,2.14114e-005,1.60899e-005,2.25956e-005,2.90905e-005,2.18562e-005,1.66474e-006,4.45441e-006,7.97346e-006,5.15412e-006,1.37945e-005,2.46733e-005,6.99816e-006,1.87387e-005,3.35189e-005,1.63943e-006,8.82797e-007,3.22519e-007,1.02573e-005,5.51539e-006,2.01153e-006,4.24636e-005,2.28333e-005,8.32182e-006,1.08378e-006,1.39567e-006,1.05116e-006,6.78275e-006,8.72789e-006,6.56125e-006,2.80745e-005,3.61396e-005,2.71537e-005,3.35764e-007,8.98649e-007,1.61033e-006,2.10147e-006,5.62304e-006,1.00597e-005,8.69568e-006,2.32807e-005,4.16423e-005
12,1.04629,9.00439e-006,4.86044e-006,1.77688e-006,1.07595e-005,5.81125e-006,2.12382e-006,5.74264e-006,3.10296e-006,1.13397e-006,5.94614e-006,7.6768e-006,5.78993e-006,7.10244e-006,9.17767e-006,6.92168e-006,3.78987e-006,4.89987e-006,3.69587e-006,1.84031e-006,4.93635e-006,8.86504e-006,2.19721e-006,5.8991e-006,1.05983e-005,1.17214e-006,3.14864e-006,5.65878e-006,3.79972e-006,2.05054e-006,7.49915e-007,1.17992e-005,6.37037e-006,2.32837e-006,1.60571e-005,8.67476e-006,3.17023e-006,2.50974e-006,3.23862e-006,2.4431e-006,7.79047e-006,1.00616e-005,7.58786e-006,1.05979e-005,1.3699e-005,1.03323e-005,7.76974e-007,2.08292e-006,3.74027e-006,2.41064e-006,6.46884e-006,1.16185e-005,3.27809e-006,8.80384e-006,1.58202e-005,7.65505e-007,4.13188e-007,1.51204e-007,4.80274e-006,2.59206e-006,9.47606e-007,1.99383e-005,1.07694e-005,3.93586e-006,5.05652e-007,6.52433e-007,4.92446e-007,3.17179e-006,4.09421e-006,3.08773e-006,1.3161e-005,1.70077e-005,1.28273e-005,1.56566e-007,4.19606e-007,7.53725e-007,9.81738e-007,2.63291e-006,4.72776e-006,4.07136e-006,1.09316e-005,1.96406e-005
13,1.15961,4.19881e-006,2.25106e-006,8.18301e-007,5.01639e-006,2.6907e-006,9.77363e-007,2.67767e-006,1.43681e-006,5.2178e-007,2.7784e-006,3.56888e-006,2.67321e-006,3.31792e-006,4.26617e-006,3.19415e-006,1.77059e-006,2.27798e-006,1.70549e-006,8.61012e-007,2.30217e-006,4.10498e-006,1.02762e-006,2.75084e-006,4.90599e-006,5.48214e-007,1.46845e-006,2.6196e-006,1.77249e-006,9.50116e-007,3.45642e-007,5.50097e-006,2.94962e-006,1.07174e-006,7.48673e-006,4.01669e-006,1.45879e-006,1.17319e-006,1.5061e-006,1.1287e-006,3.63934e-006,4.6768e-006,3.50199e-006,4.95106e-006,6.36835e-006,4.76794e-006,3.63707e-007,9.71736e-007,1.73281e-006,1.12751e-006,3.01637e-006,5.37846e-006,1.53314e-006,4.10567e-006,7.32339e-006,3.57396e-007,1.91633e-007,6.97852e-008,2.23942e-006,1.20043e-006,4.36402e-007,9.29605e-006,4.98651e-006,1.81126e-006,2.36582e-007,3.03654e-007,2.27771e-007,1.48198e-006,1.90324e-006,1.42558e-006,6.14834e-006,7.90613e-006,5.9195e-006,7.33631e-008,1.95915e-007,3.49536e-007,4.59303e-007,1.22783e-006,2.18911e-006,1.90418e-006,5.09772e-006,9.09191e-006
14,1.27778,2.01747e-006,1.10967e-006,4.12777e-007,2.42094e-006,1.34036e-006,5.00616e-007,1.29501e-006,7.1903e-007,2.69001e-007,1.32539e-006,1.73353e-006,1.33447e-006,1.58674e-006,2.08708e-006,1.61563e-006,8.47903e-007,1.11805e-006,8.67526e-007,4.0909e-007,1.10526e-006,2.02557e-006,4.88888e-007,1.32633e-006,2.4467e-006,2.61033e-007,7.09494e-007,1.31252e-006,8.48895e-007,4.64454e-007,1.72179e-007,2.64898e-006,1.46212e-006,5.45083e-007,3.61785e-006,2.00654e-006,7.50204e-007,5.58716e-007,7.27508e-007,5.57459e-007,1.73813e-006,2.28012e-006,1.76052e-006,2.36972e-006,3.12173e-006,2.42005e-006,1.72689e-007,4.65064e-007,8.47774e-007,5.35991e-007,1.45124e-006,2.66895e-006,7.29764e-007,1.98208e-006,3.66275e-006,1.70678e-007,9.28635e-008,3.42942e-008,1.0753e-006,5.90947e-007,2.19711e-007,4.48744e-006,2.48526e-006,9.28389e-007,1.12546e-007,1.45879e-007,1.11219e-007,7.06645e-007,9.23557e-007,7.10456e-007,2.94084e-006,3.86923e-006,2.99595e-006,3.48328e-008,9.35082e-008,1.69495e-007,2.18164e-007,5.89096e-007,1.0787e-006,9.06014e-007,2.45848e-006,4.5366e-006
15,1.40101,9.42014e-007,5.02273e-007,1.81739e-007,1.12765e-006,6.02022e-007,2.17725e-007,6.02914e-007,3.22135e-007,1.16495e-007,6.24349e-007,7.98757e-007,5.9495e-007,7.4681e-007,9.57126e-007,7.12976e-007,3.99123e-007,5.12026e-007,3.81507e-007,1.93676e-007,5.1656e-007,9.15791e-007,2.31464e-007,6.18465e-007,1.09747e-006,1.23648e-007,3.30696e-007,5.872e-007,3.9745e-007,2.11767e-007,7.66689e-008,1.23486e-006,6.58765e-007,2.3828e-007,1.68462e-006,8.99806e-007,3.25407e-007,2.63555e-007,3.36791e-007,2.50905e-007,8.18146e-007,1.04755e-006,7.80203e-007,1.11539e-006,1.43036e-006,1.06564e-006,8.18052e-008,2.17915e-007,3.86167e-007,2.53687e-007,6.77204e-007,1.20101e-006,3.45606e-007,9.23982e-007,1.64025e-006,8.02562e-008,4.27567e-008,1.5495e-008,5.02121e-007,2.67654e-007,9.68454e-008,2.0902e-006,1.11602e-006,4.03619e-007,5.32354e-008,6.79832e-008,5.06831e-008,3.32841e-007,4.25682e-007,3.17035e-007,1.38421e-006,1.77424e-006,1.32172e-006,1.65313e-008,4.3997e-008,7.79795e-008,1.03263e-007,2.75335e-007,4.88021e-007,4.28993e-007,1.14639e-006,2.03446e-006
16,1.52952,4.54172e-007,2.41829e-007,8.74049e-008,5.43453e-007,2.8992e-007,1.04765e-007,2.90644e-007,1.55221e-007,5.60947e-008,3.01142e-007,3.84865e-007,2.86276e-007,3.59974e-007,4.61145e-007,3.43201e-007,1.92414e-007,2.46803e-007,1.83764e-007,9.34412e-008,2.49054e-007,4.40911e-007,1.11576e-007,2.9807e-007,5.28492e-007,5.96073e-008,1.59425e-007,2.82927e-007,1.91798e-007,1.02005e-007,3.68815e-008,5.95069e-007,3.17122e-007,1.14595e-007,8.12e-007,4.33469e-007,1.56644e-007,1.27261e-007,1.62382e-007,1.20768e-007,3.94374e-007,5.04582e-007,3.75384e-007,5.37679e-007,6.89321e-007,5.13159e-007,3.95179e-008,1.0516e-007,1.86006e-007,1.22305e-007,3.2635e-007,5.7813e-007,1.66601e-007,4.45385e-007,7.90127e-007,3.88107e-008,2.06295e-008,7.46491e-009,2.42051e-007,1.28836e-007,4.65636e-008,1.00741e-006,5.37504e-007,1.94236e-007,2.57639e-008,3.28387e-008,2.44332e-008,1.60521e-007,2.05066e-007,1.5251e-007,6.67245e-007,8.54907e-007,6.36298e-007,8.00522e-009,2.12762e-008,3.76238e-008,4.98166e-008,1.3273e-007,2.34905e-007,2.06802e-007,5.52543e-007,9.79802e-007
17,1.66353,2.17052e-007,1.14854e-007,4.13174e-008,2.58992e-007,1.37081e-007,4.92533e-008,1.38441e-007,7.33043e-008,2.63293e-008,1.44204e-007,1.83392e-007,1.3561e-007,1.71993e-007,2.18941e-007,1.61759e-007,9.19106e-008,1.17075e-007,8.64879e-008,4.48072e-008,1.1903e-007,2.09386e-007,5.34089e-008,1.42055e-007,2.49862e-007,2.85311e-008,7.59396e-008,1.33603e-007,9.19522e-008,4.86649e-008,1.75281e-008,2.83842e-007,1.50191e-007,5.39881e-008,3.8684e-007,2.04798e-007,7.3568e-008,6.11041e-008,7.76748e-008,5.74945e-008,1.88546e-007,2.3987e-007,1.77266e-007,2.56852e-007,3.2709e-007,2.41644e-007,1.89938e-008,5.0419e-008,8.87323e-008,5.85684e-008,1.55672e-007,2.7378e-007,7.97434e-008,2.12189e-007,3.73274e-007,1.87012e-008,9.90628e-009,3.57423e-009,1.15684e-007,6.12047e-008,2.20194e-008,4.80099e-007,2.54129e-007,9.13064e-008,1.24271e-008,1.57994e-008,1.17141e-008,7.68651e-008,9.77313e-008,7.22676e-008,3.18816e-007,4.05877e-007,2.99875e-007,3.86374e-009,1.02528e-008,1.80652e-008,2.38862e-008,6.3439e-008,1.11583e-007,9.89973e-008,2.63333e-007,4.63204e-007
18,1.80327,1.0632e-007,5.58912e-008,2.00079e-008,1.26392e-007,6.64802e-008,2.37652e-008,6.74821e-008,3.55164e-008,1.26917e-008,7.07853e-008,8.95542e-008,6.58126e-008,8.40956e-008,1.06543e-007,7.82296e-008,4.48817e-008,5.69138e-008,4.17871e-008,2.20271e-008,5.83078e-008,1.01885e-007,2.61471e-008,6.93309e-008,1.21159e-007,1.39483e-008,3.70203e-008,6.47215e-008,4.52014e-008,2.37623e-008,8.51849e-009,1.38724e-007,7.29313e-008,2.60847e-008,1.88645e-007,9.92604e-008,3.54751e-008,3.01039e-008,3.8059e-008,2.79999e-008,9.23351e-008,1.16883e-007,8.58403e-008,1.25486e-007,1.59068e-007,1.16792e-007,9.37283e-009,2.47848e-008,4.33245e-008,2.87218e-008,7.60875e-008,1.32931e-007,3.90053e-008,1.03485e-007,1.80889e-007,9.23685e-009,4.86032e-009,1.74593e-009,5.66822e-008,2.97901e-008,1.0665e-008,2.34275e-007,1.23237e-007,4.40538e-008,6.15192e-009,7.77782e-009,5.73309e-009,3.77425e-008,4.77352e-008,3.50791e-008,1.55868e-007,1.97498e-007,1.45017e-007,1.916e-009,5.06386e-009,8.86325e-009,1.17465e-008,3.10845e-008,5.43063e-008,4.84599e-008,1.28511e-007,2.24596e-007
19,1.94901,5.22449e-008,2.73965e-008,9.78662e-009,6.19123e-008,3.24837e-008,1.15902e-008,3.30289e-008,1.73391e-008,6.18493e-009,3.48085e-008,4.39579e-008,3.22224e-008,4.12264e-008,5.2128e-008,3.81847e-008,2.19857e-008,2.7822e-008,2.038e-008,1.08367e-008,2.86532e-008,4.9938e-008,1.28253e-008,3.39618e-008,5.9199e-008,6.83692e-009,1.81195e-008,3.15966e-008,2.22829e-008,1.16847e-008,4.17913e-009,6.80308e-008,3.56778e-008,1.27351e-008,9.23584e-008,4.84742e-008,1.72926e-008,1.48506e-008,1.87419e-008,1.37512e-008,4.53154e-008,5.72556e-008,4.19469e-008,6.1487e-008,7.77841e-008,5.69775e-008,4.62555e-009,1.2219e-008,2.13022e-008,1.41029e-008,3.73148e-008,6.50261e-008,1.91237e-008,5.06656e-008,8.83358e-008,4.5747e-009,2.40076e-009,8.60207e-010,2.78574e-008,1.4605e-008,5.21746e-009,1.14754e-007,6.02136e-008,2.14841e-008,3.04899e-009,3.84786e-009,2.82796e-009,1.85623e-008,2.34351e-008,1.71779e-008,7.64092e-008,9.66249e-008,7.07813e-008,9.49958e-010,2.50817e-009,4.37753e-009,5.77962e-009,1.52778e-008,2.66224e-008,2.37693e-008,6.29486e-008,1.09734e-007
20,2.10098,2.6063e-008,1.35695e-008,4.82289e-009,3.07911e-008,1.60502e-008,5.69799e-009,1.64135e-008,8.56352e-009,3.03942e-009,1.74056e-008,2.1853e-008,1.59149e-008,2.05453e-008,2.58463e-008,1.88148e-008,1.09463e-008,1.3787e-008,1.00378e-008,5.42817e-009,1.42939e-008,2.47333e-008,6.40065e-009,1.68912e-008,2.92475e-008,3.4083e-009,9.00501e-009,1.56032e-008,1.11507e-008,5.80304e-009,2.06509e-009,3.38716e-008,1.7642e-008,6.26548e-009,4.59099e-008,2.39441e-008,8.49908e-009,7.45056e-009,9.34361e-009,6.81007e-009,2.26118e-008,2.84139e-008,2.06839e-008,3.06238e-008,3.85529e-008,2.8067e-008,2.32517e-009,6.1143e-009,1.05794e-008,7.0483e-009,1.85789e-008,3.21519e-008,9.53728e-009,2.51866e-008,4.36291e-008,2.29955e-009,1.19734e-009,4.269e-010,1.38991e-008,7.23416e-009,2.57125e-009,5.7069e-008,2.97518e-008,1.05622e-008,1.53679e-009,1.92654e-009,1.40646e-009,9.28371e-009,1.16513e-008,8.48453e-009,3.80767e-008,4.79084e-008,3.48766e-008,4.79822e-010,1.26068e-009,2.18329e-009,2.89576e-009,7.62254e-009,1.31862e-008,1.18615e-008,3.13069e-008,5.42145e-008
