gridnumber,capital,VF[0 0],VF[0 1],VF[0 2],VF[1 0],VF[1 1],VF[1 2],VF[2 0],VF[2 1],VF[2 2],VF[3 0],VF[3 1],VF[3 2],VF[4 0],VF[4 1],VF[4 2]
143,97.9173,-7.65094,-7.64101,-7.62743,-7.63482,-7.62499,-7.61153,-7.61482,-7.60513,-7.59182,-7.59066,-7.58136,-7.56804,-7.56253,-7.55356,-7.54031
144,100.834,-7.55851,-7.54869,-7.53525,-7.54298,-7.53325,-7.51993,-7.5237,-7.51409,-7.50094,-7.50041,-7.49118,-7.47802,-7.47327,-7.46437,-7.45127
145,103.835,-7.46683,-7.45713,-7.44383,-7.45187,-7.44225,-7.42907,-7.43329,-7.42377,-7.41076,-7.41085,-7.40169,-7.38868,-7.38466,-7.37584,-7.36288
146,106.925,-7.37592,-7.36633,-7.35317,-7.3615,-7.352,-7.33895,-7.34359,-7.33418,-7.3213,-7.32199,-7.31289,-7.30004,-7.29671,-7.28797,-7.27517
147,110.105,-7.28577,-7.2763,-7.26328,-7.27188,-7.26249,-7.24957,-7.25462,-7.24531,-7.23257,-7.23381,-7.22479,-7.2121,-7.20943,-7.20077,-7.18812
148,113.379,-7.19639,-7.18703,-7.17415,-7.18302,-7.17373,-7.16095,-7.16639,-7.15718,-7.14456,-7.14635,-7.13739,-7.12486,-7.12283,-7.11424,-7.10174
149,116.748,-7.10779,-7.09854,-7.0858,-7.0949,-7.08573,-7.07309,-7.07889,-7.06978,-7.0573,-7.05959,-7.05071,-7.03832,-7.03691,-7.02839,-7.01605
150,120.216,-7.01996,-7.01082,-6.99822,-7.00755,-6.99848,-6.98598,-6.99213,-6.98312,-6.97077,-6.97354,-6.96473,-6.95249,-6.95167,-6.94323,-6.93104
151,123.786,-6.93291,-6.92388,-6.91142,-6.92097,-6.912,-6.89964,-6.90611,-6.8972,-6.88499,-6.88821,-6.87948,-6.86738,-6.86715,-6.85877,-6.84672
152,127.461,-6.84665,-6.83773,-6.82541,-6.83515,-6.82629,-6.81406,-6.82084,-6.81203,-6.79996,-6.8036,-6.79495,-6.78299,-6.78332,-6.77499,-6.76311
153,131.243,-6.76117,-6.75236,-6.74017,-6.7501,-6.74135,-6.72925,-6.73632,-6.72761,-6.71568,-6.71971,-6.71115,-6.69933,-6.7002,-6.69193,-6.6802
154,135.136,-6.67647,-6.66777,-6.65571,-6.66582,-6.65717,-6.64522,-6.65256,-6.64395,-6.63215,-6.63656,-6.62809,-6.6164,-6.61778,-6.60957,-6.59799
155,139.143,-6.59257,-6.58398,-6.57204,-6.58231,-6.57378,-6.56195,-6.56955,-6.56105,-6.54937,-6.55414,-6.54575,-6.53421,-6.53607,-6.52792,-6.51648
156,143.267,-6.50946,-6.50097,-6.48916,-6.49958,-6.49115,-6.47946,-6.4873,-6.4789,-6.46736,-6.47246,-6.46416,-6.45276,-6.45508,-6.44699,-6.43569
157,147.512,-6.42713,-6.41876,-6.40708,-6.41763,-6.40931,-6.39773,-6.40581,-6.39752,-6.3861,-6.39153,-6.38331,-6.37204,-6.3748,-6.36679,-6.35562
158,151.882,-6.3456,-6.33733,-6.32578,-6.33646,-6.32824,-6.31679,-6.32509,-6.31689,-6.30561,-6.31134,-6.30322,-6.29207,-6.29524,-6.2873,-6.27626
159,156.38,-6.26486,-6.2567,-6.24528,-6.25607,-6.24795,-6.23663,-6.24513,-6.23703,-6.22588,-6.2319,-6.22387,-6.21285,-6.2164,-6.20854,-6.19764
160,161.009,-6.18492,-6.17687,-6.16556,-6.17646,-6.16844,-6.15725,-6.16593,-6.15794,-6.1469,-6.1532,-6.14527,-6.13438,-6.13829,-6.13051,-6.11973
161,165.774,-6.10577,-6.09782,-6.08664,-6.09763,-6.08972,-6.07864,-6.08751,-6.07961,-6.06869,-6.07526,-6.06742,-6.05666,-6.0609,-6.05321,-6.04256
162,170.679,-6.02741,-6.01957,-6.00851,-6.01959,-6.01177,-6.00082,-6.00985,-6.00205,-5.99125,-5.99806,-5.99032,-5.97968,-5.98425,-5.97663,-5.96611
163,175.728,-5.94984,-5.94211,-5.93117,-5.94232,-5.9346,-5.92378,-5.93295,-5.92525,-5.91457,-5.92162,-5.91397,-5.90346,-5.90833,-5.90079,-5.8904
164,180.924,-5.87307,-5.86543,-5.85463,-5.86584,-5.85821,-5.84751,-5.85683,-5.84923,-5.83867,-5.84593,-5.83837,-5.82798,-5.83314,-5.82568,-5.81542
165,186.273,-5.79709,-5.78955,-5.77887,-5.79013,-5.78261,-5.77203,-5.78147,-5.77397,-5.76352,-5.77099,-5.76352,-5.75325,-5.75868,-5.75131,-5.74117
166,191.779,-5.72189,-5.71445,-5.7039,-5.71521,-5.70778,-5.69733,-5.70688,-5.69947,-5.68915,-5.6968,-5.68942,-5.67926,-5.68496,-5.67767,-5.66766
167,197.446,-5.64748,-5.64014,-5.62972,-5.64106,-5.63373,-5.6234,-5.63305,-5.62574,-5.61553,-5.62337,-5.61608,-5.60603,-5.61198,-5.60478,-5.59488
168,203.279,-5.57387,-5.56662,-5.55632,-5.56769,-5.56045,-5.55024,-5.55999,-5.55278,-5.54268,-5.55068,-5.54348,-5.53355,-5.53973,-5.53262,-5.52284
169,209.282,-5.50103,-5.49388,-5.4837,-5.49509,-5.48795,-5.47786,-5.4877,-5.48057,-5.4706,-5.47875,-5.47164,-5.46182,-5.46821,-5.46119,-5.45152
170,215.462,-5.42898,-5.42192,-5.41187,-5.42327,-5.41623,-5.40626,-5.41617,-5.40913,-5.39927,-5.40756,-5.40055,-5.39084,-5.39744,-5.39049,-5.38094
171,221.823,-5.3577,-5.35074,-5.34081,-5.35222,-5.34527,-5.33542,-5.34539,-5.33845,-5.32871,-5.33712,-5.3302,-5.3206,-5.32739,-5.32053,-5.31109
172,228.37,-5.28721,-5.28033,-5.27053,-5.28194,-5.27508,-5.26535,-5.27538,-5.26853,-5.2589,-5.26743,-5.2606,-5.25111,-5.25808,-5.25131,-5.24197
173,235.11,-5.21749,-5.2107,-5.20102,-5.21243,-5.20566,-5.19604,-5.20612,-5.19936,-5.18985,-5.19849,-5.19174,-5.18236,-5.1895,-5.18281,-5.17357
174,242.046,-5.14854,-5.14185,-5.13228,-5.14368,-5.137,-5.1275,-5.13762,-5.13095,-5.12155,-5.13028,-5.12363,-5.11435,-5.12165,-5.11504,-5.10591
175,249.186,-5.08036,-5.07375,-5.06431,-5.07569,-5.06909,-5.05972,-5.06987,-5.06329,-5.054,-5.06282,-5.05625,-5.04708,-5.05452,-5.048,-5.03897
176,256.535,-5.01294,-5.00643,-4.9971,-5.00846,-5.00195,-4.99269,-5.00287,-4.99637,-4.9872,-4.99609,-4.98962,-4.98055,-4.98812,-4.98168,-4.97276
177,264.1,-4.94629,-4.93986,-4.93065,-4.94198,-4.93556,-4.92642,-4.93661,-4.9302,-4.92114,-4.9301,-4.92371,-4.91475,-4.92245,-4.91608,-4.90726
178,271.886,-4.88039,-4.87405,-4.86496,-4.87625,-4.86992,-4.86089,-4.8711,-4.86478,-4.85583,-4.86485,-4.85854,-4.84968,-4.85749,-4.85121,-4.84249
179,279.901,-4.81525,-4.809,-4.80002,-4.81128,-4.80503,-4.79612,-4.80632,-4.80009,-4.79125,-4.80032,-4.7941,-4.78535,-4.79325,-4.78705,-4.77844
180,288.15,-4.75086,-4.74469,-4.73583,-4.74704,-4.74089,-4.73208,-4.74229,-4.73614,-4.72741,-4.73652,-4.73039,-4.72173,-4.72973,-4.72362,-4.7151
181,296.641,-4.68721,-4.68113,-4.67239,-4.68355,-4.67748,-4.66879,-4.67898,-4.67292,-4.6643,-4.67345,-4.6674,-4.65885,-4.66693,-4.6609,-4.65248
182,305.381,-4.62431,-4.61832,-4.60969,-4.6208,-4.61481,-4.60623,-4.61641,-4.61043,-4.60192,-4.61109,-4.60513,-4.59669,-4.60483,-4.59888,-4.59057
183,314.377,-4.56215,-4.55624,-4.54773,-4.55877,-4.55287,-4.54441,-4.55456,-4.54867,-4.54027,-4.54946,-4.54358,-4.53524,-4.54345,-4.53758,-4.52937
184,323.636,-4.50072,-4.4949,-4.48651,-4.49748,-4.49167,-4.48333,-4.49344,-4.48763,-4.47934,-4.48854,-4.48275,-4.47452,-4.48277,-4.47699,-4.46888
185,333.167,-4.44003,-4.4343,-4.42603,-4.43692,-4.4312,-4.42297,-4.43304,-4.42732,-4.41915,-4.42833,-4.42263,-4.41452,-4.42279,-4.4171,-4.4091
186,342.977,-4.38007,-4.37443,-4.36629,-4.37708,-4.37145,-4.36335,-4.37336,-4.36773,-4.35968,-4.36884,-4.36323,-4.35524,-4.36352,-4.35793,-4.35003
187,353.075,-4.32084,-4.31529,-4.3073,-4.31797,-4.31243,-4.30446,-4.3144,-4.30886,-4.30094,-4.31006,-4.30454,-4.29668,-4.30495,-4.29945,-4.29168
188,363.469,-4.26233,-4.25688,-4.24906,-4.25958,-4.25414,-4.24634,-4.25615,-4.25072,-4.24296,-4.25199,-4.24657,-4.23887,-4.24709,-4.24169,-4.23408
189,374.167,-4.20457,-4.19921,-4.19159,-4.20193,-4.19658,-4.18897,-4.19863,-4.1933,-4.18573,-4.19464,-4.18932,-4.18181,-4.18993,-4.18464,-4.17721
190,385.179,-4.14754,-4.14228,-4.13491,-4.14501,-4.13976,-4.1324,-4.14185,-4.13661,-4.12929,-4.13801,-4.1328,-4.12553,-4.1335,-4.12831,-4.12112
191,396.513,-4.09126,-4.08614,-4.07903,-4.08883,-4.08373,-4.07662,-4.08579,-4.08071,-4.07364,-4.08212,-4.07706,-4.07004,-4.07779,-4.07276,-4.06581
192,408.179,-4.03574,-4.03083,-4.02394,-4.03341,-4.02852,-4.02163,-4.0305,-4.02563,-4.01877,-4.02698,-4.02214,-4.0153,-4.02283,-4.01802,-4.01124
193,420.188,-3.98105,-3.97635,-3.96985,-3.97882,-3.97413,-3.96763,-3.97604,-3.97136,-3.96487,-3.97267,-3.96801,-3.96158,-3.9687,-3.96407,-3.95773
194,432.548,-3.92725,-3.92274,-3.91745,-3.92512,-3.92062,-3.91536,-3.92245,-3.91796,-3.91275,-3.91923,-3.91475,-3.90961,-3.91543,-3.91097,-3.90592
195,445.271,-3.87437,-3.87068,-3.86594,-3.87233,-3.86867,-3.86393,-3.86978,-3.86615,-3.86142,-3.8667,-3.86308,-3.85839,-3.86307,-3.85952,-3.85482
196,458.366,-3.82277,-3.82014,-3.81463,-3.82081,-3.81822,-3.81269,-3.81838,-3.81581,-3.81028,-3.81543,-3.81291,-3.80735,-3.81195,-3.80949,-3.80394
197,471.845,-3.77305,-3.76994,-3.76341,-3.7712,-3.76809,-3.76159,-3.76891,-3.76578,-3.75933,-3.76613,-3.76298,-3.7566,-3.76287,-3.75968,-3.75342
198,485.719,-3.72561,-3.72218,-3.71583,-3.72388,-3.72043,-3.71408,-3.72174,-3.71827,-3.71191,-3.71915,-3.71566,-3.7093,-3.71613,-3.7126,-3.70623
199,500,-3.67956,-3.67477,-3.66705,-3.67787,-3.67308,-3.66535,-3.67578,-3.67097,-3.66323,-3.67326,-3.66842,-3.66068,-3.6703,-3.66542,-3.65768
