gridnumber,capital,VF[0 0],VF[0 1],VF[0 2],VF[0 3],VF[0 4],VF[1 0],VF[1 1],VF[1 2],VF[1 3],VF[1 4],VF[2 0],VF[2 1],VF[2 2],VF[2 3],VF[2 4],VF[3 0],VF[3 1],VF[3 2],VF[3 3],VF[3 4],VF[4 0],VF[4 1],VF[4 2],VF[4 3],VF[4 4]
87,18.1442,-14677.7,-14677.7,-14677.7,-14677.7,-14677.7,-14583.4,-14583.4,-14583.4,-14583.4,-14583.4,-14376.5,-14376.5,-14376.5,-14376.5,-14376.5,-13897.5,-13897.5,-13897.5,-13897.5,-13897.5,-9265.95,-9265.95,-9265.95,-9265.94,-9265.94
88,18.7228,-14677.7,-14677.7,-14677.7,-14677.7,-14677.7,-14583.4,-14583.4,-14583.4,-14583.4,-14583.4,-14376.5,-14376.5,-14376.5,-14376.5,-14376.5,-13897.4,-13897.4,-13897.4,-13897.4,-13897.4,-9265.93,-9265.93,-9265.93,-9265.93,-9265.92
89,19.3184,-14677.7,-14677.7,-14677.7,-14677.7,-14677.7,-14583.4,-14583.4,-14583.4,-14583.4,-14583.4,-14376.4,-14376.4,-14376.4,-14376.4,-14376.4,-13897.4,-13897.4,-13897.4,-13897.4,-13897.4,-9265.91,-9265.91,-9265.91,-9265.91,-9265.91
90,19.9314,-14677.7,-14677.7,-14677.7,-14677.7,-14677.7,-14583.4,-14583.4,-14583.4,-14583.4,-14583.4,-14376.4,-14376.4,-14376.4,-14376.4,-14376.4,-13897.4,-13897.4,-13897.4,-13897.4,-13897.4,-9265.9,-9265.9,-9265.9,-9265.89,-9265.89
91,20.5623,-14677.7,-14677.7,-14677.7,-14677.7,-14677.7,-14583.4,-14583.4,-14583.4,-14583.4,-14583.4,-14376.4,-14376.4,-14376.4,-14376.4,-14376.4,-13897.4,-13897.4,-13897.4,-13897.4,-13897.4,-9265.88,-9265.88,-9265.88,-9265.88,-9265.88
92,21.2118,-14677.7,-14677.7,-14677.7,-14677.7,-14677.7,-14583.4,-14583.4,-14583.4,-14583.4,-14583.4,-14376.4,-14376.4,-14376.4,-14376.4,-14376.4,-13897.4,-13897.4,-13897.4,-13897.4,-13897.4,-9265.86,-9265.86,-9265.86,-9265.86,-9265.86
93,21.8803,-14677.7,-14677.7,-14677.7,-14677.7,-14677.7,-14583.4,-14583.4,-14583.4,-14583.4,-14583.4,-14376.4,-14376.4,-14376.4,-14376.4,-14376.4,-13897.4,-13897.4,-13897.4,-13897.4,-13897.4,-9265.85,-9265.85,-9265.85,-9265.85,-9265.84
94,22.5684,-14677.7,-14677.7,-14677.7,-14677.7,-14677.7,-14583.3,-14583.3,-14583.3,-14583.3,-14583.3,-14376.4,-14376.4,-14376.4,-14376.4,-14376.4,-13897.4,-13897.4,-13897.4,-13897.4,-13897.4,-9265.83,-9265.83,-9265.83,-9265.83,-9265.83
95,23.2766,-14677.7,-14677.7,-14677.7,-14677.7,-14677.7,-14583.3,-14583.3,-14583.3,-14583.3,-14583.3,-14376.4,-14376.4,-14376.4,-14376.4,-14376.4,-13897.4,-13897.4,-13897.4,-13897.4,-13897.4,-9265.82,-9265.82,-9265.82,-9265.81,-9265.81
96,24.0056,-14677.7,-14677.7,-14677.7,-14677.7,-14677.7,-14583.3,-14583.3,-14583.3,-14583.3,-14583.3,-14376.4,-14376.4,-14376.4,-14376.4,-14376.4,-13897.4,-13897.4,-13897.4,-13897.4,-13897.4,-9265.8,-9265.8,-9265.8,-9265.8,-9265.8
97,24.756,-14677.7,-14677.7,-14677.7,-14677.7,-14677.7,-14583.3,-14583.3,-14583.3,-14583.3,-14583.3,-14376.4,-14376.4,-14376.4,-14376.4,-14376.4,-13897.4,-13897.4,-13897.4,-13897.4,-13897.4,-9265.79,-9265.79,-9265.78,-9265.78,-9265.78
98,25.5283,-14677.7,-14677.7,-14677.7,-14677.7,-14677.7,-14583.3,-14583.3,-14583.3,-14583.3,-14583.3,-14376.4,-14376.4,-14376.4,-14376.4,-14376.4,-13897.4,-13897.4,-13897.4,-13897.4,-13897.4,-9265.77,-9265.77,-9265.77,-9265.77,-9265.77
99,26.3233,-14677.6,-14677.6,-14677.6,-14677.6,-14677.6,-14583.3,-14583.3,-14583.3,-14583.3,-14583.3,-14376.4,-14376.4,-14376.4,-14376.4,-14376.4,-13897.4,-13897.4,-13897.4,-13897.4,-13897.4,-9265.76,-9265.76,-9265.75,-9265.75,-9265.75
100,27.1416,-14677.6,-14677.6,-14677.6,-14677.6,-14677.6,-14583.3,-14583.3,-14583.3,-14583.3,-14583.3,-14376.4,-14376.4,-14376.4,-14376.4,-14376.4,-13897.4,-13897.4,-13897.4,-13897.4,-13897.4,-9265.74,-9265.74,-9265.74,-9265.74,-9265.74
101,27.9838,-14677.6,-14677.6,-14677.6,-14677.6,-14677.6,-14583.3,-14583.3,-14583.3,-14583.3,-14583.3,-14376.4,-14376.4,-14376.4,-14376.4,-14376.4,-13897.4,-13897.4,-13897.4,-13897.4,-13897.4,-9265.73,-9265.73,-9265.72,-9265.72,-9265.72
102,28.8508,-14677.6,-14677.6,-14677.6,-14677.6,-14677.6,-14583.3,-14583.3,-14583.3,-14583.3,-14583.3,-14376.4,-14376.4,-14376.4,-14376.4,-14376.4,-13897.3,-13897.3,-13897.3,-13897.3,-13897.3,-9265.71,-9265.71,-9265.71,-9265.71,-9265.71
103,29.7431,-14677.6,-14677.6,-14677.6,-14677.6,-14677.6,-14583.3,-14583.3,-14583.3,-14583.3,-14583.3,-14376.3,-14376.3,-14376.3,-14376.3,-14376.3,-13897.3,-13897.3,-13897.3,-13897.3,-13897.3,-9265.7,-9265.7,-9265.7,-9265.69,-9265.69
104,30.6616,-14677.6,-14677.6,-14677.6,-14677.6,-14677.6,-14583.3,-14583.3,-14583.3,-14583.3,-14583.3,-14376.3,-14376.3,-14376.3,-14376.3,-14376.3,-13897.3,-13897.3,-13897.3,-13897.3,-13897.3,-9265.68,-9265.68,-9265.68,-9265.68,-9265.68
105,31.607,-14677.6,-14677.6,-14677.6,-14677.6,-14677.6,-14583.3,-14583.3,-14583.3,-14583.3,-14583.3,-14376.3,-14376.3,-14376.3,-14376.3,-14376.3,-13897.3,-13897.3,-13897.3,-13897.3,-13897.3,-9265.67,-9265.67,-9265.67,-9265.66,-9265.66
106,32.5802,-14677.6,-14677.6,-14677.6,-14677.6,-14677.6,-14583.3,-14583.3,-14583.3,-14583.3,-14583.3,-14376.3,-14376.3,-14376.3,-14376.3,-14376.3,-13897.3,-13897.3,-13897.3,-13897.3,-13897.3,-9265.65,-9265.65,-9265.65,-9265.65,-9265.65
107,33.5818,-14677.6,-14677.6,-14677.6,-14677.6,-14677.6,-14583.3,-14583.3,-14583.3,-14583.3,-14583.3,-14376.3,-14376.3,-14376.3,-14376.3,-14376.3,-13897.3,-13897.3,-13897.3,-13897.3,-13897.3,-9265.64,-9265.64,-9265.64,-9265.64,-9265.63
108,34.6128,-14677.6,-14677.6,-14677.6,-14677.6,-14677.6,-14583.3,-14583.3,-14583.3,-14583.3,-14583.3,-14376.3,-14376.3,-14376.3,-14376.3,-14376.3,-13897.3,-13897.3,-13897.3,-13897.3,-13897.3,-9265.63,-9265.63,-9265.62,-9265.62,-9265.62
109,35.674,-14677.6,-14677.6,-14677.6,-14677.6,-14677.6,-14583.2,-14583.2,-14583.2,-14583.2,-14583.2,-14376.3,-14376.3,-14376.3,-14376.3,-14376.3,-13897.3,-13897.3,-13897.3,-13897.3,-13897.3,-9265.61,-9265.61,-9265.61,-9265.61,-9265.61
110,36.7663,-14677.6,-14677.6,-14677.6,-14677.6,-14677.6,-14583.2,-14583.2,-14583.2,-14583.2,-14583.2,-14376.3,-14376.3,-14376.3,-14376.3,-14376.3,-13897.3,-13897.3,-13897.3,-13897.3,-13897.3,-9265.6,-9265.6,-9265.6,-9265.6,-9265.59
111,37.8906,-14677.6,-14677.6,-14677.6,-14677.6,-14677.6,-14583.2,-14583.2,-14583.2,-14583.2,-14583.2,-14376.3,-14376.3,-14376.3,-14376.3,-14376.3,-13897.3,-13897.3,-13897.3,-13897.3,-13897.3,-9265.59,-9265.59,-9265.58,-9265.58,-9265.58
112,39.0479,-14677.6,-14677.6,-14677.6,-14677.6,-14677.6,-14583.2,-14583.2,-14583.2,-14583.2,-14583.2,-14376.3,-14376.3,-14376.3,-14376.3,-14376.3,-13897.3,-13897.3,-13897.3,-13897.3,-13897.3,-9265.57,-9265.57,-9265.57,-9265.57,-9265.57
113,40.239,-14677.6,-14677.6,-14677.6,-14677.6,-14677.6,-14583.2,-14583.2,-14583.2,-14583.2,-14583.2,-14376.3,-14376.3,-14376.3,-14376.3,-14376.3,-13897.3,-13897.3,-13897.3,-13897.3,-13897.3,-9265.56,-9265.56,-9265.56,-9265.56,-9265.55
114,41.4651,-14677.6,-14677.6,-14677.6,-14677.6,-14677.6,-14583.2,-14583.2,-14583.2,-14583.2,-14583.2,-14376.3,-14376.3,-14376.3,-14376.3,-14376.3,-13897.3,-13897.3,-13897.3,-13897.3,-13897.3,-9265.55,-9265.55,-9265.54,-9265.54,-9265.54
115,42.7271,-14677.5,-14677.5,-14677.5,-14677.5,-14677.5,-14583.2,-14583.2,-14583.2,-14583.2,-14583.2,-14376.3,-14376.3,-14376.3,-14376.3,-14376.3,-13897.3,-13897.3,-13897.3,-13897.3,-13897.3,-9265.53,-9265.53,-9265.53,-9265.53,-9265.53
116,44.0261,-14677.5,-14677.5,-14677.5,-14677.5,-14677.5,-14583.2,-14583.2,-14583.2,-14583.2,-14583.2,-14376.3,-14376.3,-14376.3,-14376.3,-14376.3,-13897.3,-13897.3,-13897.3,-13897.3,-13897.3,-9265.52,-9265.52,-9265.52,-9265.52,-9265.52
117,45.3631,-14677.5,-14677.5,-14677.5,-14677.5,-14677.5,-14583.2,-14583.2,-14583.2,-14583.2,-14583.2,-14376.3,-14376.3,-14376.3,-14376.3,-14376.3,-13897.3,-13897.3,-13897.3,-13897.3,-13897.3,-9265.51,-9265.51,-9265.51,-9265.5,-9265.5
118,46.7394,-14677.5,-14677.5,-14677.5,-14677.5,-14677.5,-14583.2,-14583.2,-14583.2,-14583.2,-14583.2,-14376.3,-14376.3,-14376.3,-14376.3,-14376.3,-13897.3,-13897.3,-13897.3,-13897.3,-13897.3,-9265.5,-9265.5,-9265.49,-9265.49,-9265.49
119,48.1559,-14677.5,-14677.5,-14677.5,-14677.5,-14677.5,-14583.2,-14583.2,-14583.2,-14583.2,-14583.2,-14376.3,-14376.3,-14376.3,-14376.3,-14376.3,-13897.3,-13897.3,-13897.3,-13897.3,-13897.3,-9265.48,-9265.48,-9265.48,-9265.48,-9265.48
120,49.614,-14677.5,-14677.5,-14677.5,-14677.5,-14677.5,-14583.2,-14583.2,-14583.2,-14583.2,-14583.2,-14376.3,-14376.3,-14376.3,-14376.3,-14376.3,-13897.2,-13897.2,-13897.2,-13897.2,-13897.2,-9265.47,-9265.47,-9265.47,-9265.47,-9265.47
121,51.1148,-14677.5,-14677.5,-14677.5,-14677.5,-14677.5,-14583.2,-14583.2,-14583.2,-14583.2,-14583.2,-14376.2,-14376.2,-14376.2,-14376.2,-14376.2,-13897.2,-13897.2,-13897.2,-13897.2,-13897.2,-9265.46,-9265.46,-9265.46,-9265.46,-9265.45
122,52.6596,-14677.5,-14677.5,-14677.5,-14677.5,-14677.5,-14583.2,-14583.2,-14583.2,-14583.2,-14583.2,-14376.2,-14376.2,-14376.2,-14376.2,-14376.2,-13897.2,-13897.2,-13897.2,-13897.2,-13897.2,-9265.45,-9265.45,-9265.45,-9265.44,-9265.44
123,54.2497,-14677.5,-14677.5,-14677.5,-14677.5,-14677.5,-14583.2,-14583.2,-14583.2,-14583.2,-14583.2,-14376.2,-14376.2,-14376.2,-14376.2,-14376.2,-13897.2,-13897.2,-13897.2,-13897.2,-13897.2,-9265.44,-9265.43,-9265.43,-9265.43,-9265.43
124,55.8863,-14677.5,-14677.5,-14677.5,-14677.5,-14677.5,-14583.2,-14583.2,-14583.2,-14583.2,-14583.2,-14376.2,-14376.2,-14376.2,-14376.2,-14376.2,-13897.2,-13897.2,-13897.2,-13897.2,-13897.2,-9265.42,-9265.42,-9265.42,-9265.42,-9265.42
125,57.5709,-14677.5,-14677.5,-14677.5,-14677.5,-14677.5,-14583.2,-14583.2,-14583.2,-14583.2,-14583.2,-14376.2,-14376.2,-14376.2,-14376.2,-14376.2,-13897.2,-13897.2,-13897.2,-13897.2,-13897.2,-9265.41,-9265.41,-9265.41,-9265.41,-9265.41
126,59.3049,-14677.5,-14677.5,-14677.5,-14677.5,-14677.5,-14583.2,-14583.2,-14583.2,-14583.2,-14583.2,-14376.2,-14376.2,-14376.2,-14376.2,-14376.2,-13897.2,-13897.2,-13897.2,-13897.2,-13897.2,-9265.4,-9265.4,-9265.4,-9265.4,-9265.4
127,61.0897,-14677.5,-14677.5,-14677.5,-14677.5,-14677.5,-14583.2,-14583.2,-14583.2,-14583.2,-14583.2,-14376.2,-14376.2,-14376.2,-14376.2,-14376.2,-13897.2,-13897.2,-13897.2,-13897.2,-13897.2,-9265.39,-9265.39,-9265.39,-9265.39,-9265.38
128,62.9268,-14677.5,-14677.5,-14677.5,-14677.5,-14677.5,-14583.2,-14583.1,-14583.1,-14583.1,-14583.1,-14376.2,-14376.2,-14376.2,-14376.2,-14376.2,-13897.2,-13897.2,-13897.2,-13897.2,-13897.2,-9265.38,-9265.38,-9265.38,-9265.38,-9265.37
129,64.8177,-14677.5,-14677.5,-14677.5,-14677.5,-14677.5,-14583.1,-14583.1,-14583.1,-14583.1,-14583.1,-14376.2,-14376.2,-14376.2,-14376.2,-14376.2,-13897.2,-13897.2,-13897.2,-13897.2,-13897.2,-9265.37,-9265.37,-9265.37,-9265.36,-9265.36
130,66.7641,-14677.5,-14677.5,-14677.5,-14677.5,-14677.5,-14583.1,-14583.1,-14583.1,-14583.1,-14583.1,-14376.2,-14376.2,-14376.2,-14376.2,-14376.2,-13897.2,-13897.2,-13897.2,-13897.2,-13897.2,-9265.36,-9265.36,-9265.36,-9265.35,-9265.35
131,68.7675,-14677.5,-14677.5,-14677.5,-14677.5,-14677.5,-14583.1,-14583.1,-14583.1,-14583.1,-14583.1,-14376.2,-14376.2,-14376.2,-14376.2,-14376.2,-13897.2,-13897.2,-13897.2,-13897.2,-13897.2,-9265.35,-9265.35,-9265.34,-9265.34,-9265.34
132,70.8295,-14677.5,-14677.5,-14677.5,-14677.5,-14677.5,-14583.1,-14583.1,-14583.1,-14583.1,-14583.1,-14376.2,-14376.2,-14376.2,-14376.2,-14376.2,-13897.2,-13897.2,-13897.2,-13897.2,-13897.2,-9265.34,-9265.33,-9265.33,-9265.33,-9265.33
133,72.9521,-14677.5,-14677.5,-14677.5,-14677.5,-14677.5,-14583.1,-14583.1,-14583.1,-14583.1,-14583.1,-14376.2,-14376.2,-14376.2,-14376.2,-14376.2,-13897.2,-13897.2,-13897.2,-13897.2,-13897.2,-9265.32,-9265.32,-9265.32,-9265.32,-9265.32
134,75.1368,-14677.5,-14677.5,-14677.5,-14677.5,-14677.5,-14583.1,-14583.1,-14583.1,-14583.1,-14583.1,-14376.2,-14376.2,-14376.2,-14376.2,-14376.2,-13897.2,-13897.2,-13897.2,-13897.2,-13897.2,-9265.31,-9265.31,-9265.31,-9265.31,-9265.31
135,77.3855,-14677.5,-14677.5,-14677.5,-14677.5,-14677.5,-14583.1,-14583.1,-14583.1,-14583.1,-14583.1,-14376.2,-14376.2,-14376.2,-14376.2,-14376.2,-13897.2,-13897.2,-13897.2,-13897.2,-13897.2,-9265.3,-9265.3,-9265.3,-9265.3,-9265.3
136,79.7002,-14677.5,-14677.4,-14677.4,-14677.4,-14677.4,-14583.1,-14583.1,-14583.1,-14583.1,-14583.1,-14376.2,-14376.2,-14376.2,-14376.2,-14376.2,-13897.2,-13897.2,-13897.2,-13897.2,-13897.2,-9265.29,-9265.29,-9265.29,-9265.29,-9265.29
137,82.0826,-14677.4,-14677.4,-14677.4,-14677.4,-14677.4,-14583.1,-14583.1,-14583.1,-14583.1,-14583.1,-14376.2,-14376.2,-14376.2,-14376.2,-14376.2,-13897.2,-13897.2,-13897.2,-13897.2,-13897.2,-9265.28,-9265.28,-9265.28,-9265.28,-9265.28
138,84.5349,-14677.4,-14677.4,-14677.4,-14677.4,-14677.4,-14583.1,-14583.1,-14583.1,-14583.1,-14583.1,-14376.2,-14376.2,-14376.2,-14376.2,-14376.2,-13897.2,-13897.2,-13897.2,-13897.2,-13897.2,-9265.27,-9265.27,-9265.27,-9265.27,-9265.27
139,87.0591,-14677.4,-14677.4,-14677.4,-14677.4,-14677.4,-14583.1,-14583.1,-14583.1,-14583.1,-14583.1,-14376.2,-14376.2,-14376.2,-14376.2,-14376.2,-13897.2,-13897.2,-13897.2,-13897.2,-13897.2,-9265.26,-9265.26,-9265.26,-9265.26,-9265.26
140,89.6572,-14677.4,-14677.4,-14677.4,-14677.4,-14677.4,-14583.1,-14583.1,-14583.1,-14583.1,-14583.1,-14376.2,-14376.2,-14376.2,-14376.2,-14376.2,-13897.2,-13897.2,-13897.2,-13897.2,-13897.2,-9265.25,-9265.25,-9265.25,-9265.25,-9265.25
141,92.3314,-14677.4,-14677.4,-14677.4,-14677.4,-14677.4,-14583.1,-14583.1,-14583.1,-14583.1,-14583.1,-14376.2,-14376.2,-14376.2,-14376.2,-14376.2,-13897.2,-13897.2,-13897.2,-13897.2,-13897.2,-9265.24,-9265.24,-9265.24,-9265.24,-9265.24
142,95.084,-14677.4,-14677.4,-14677.4,-14677.4,-14677.4,-14583.1,-14583.1,-14583.1,-14583.1,-14583.1,-14376.2,-14376.2,-14376.2,-14376.2,-14376.2,-13897.2,-13897.2,-13897.2,-13897.2,-13897.2,-9265.24,-9265.24,-9265.23,-9265.23,-9265.23
143,97.9173,-14677.4,-14677.4,-14677.4,-14677.4,-14677.4,-14583.1,-14583.1,-14583.1,-14583.1,-14583.1,-14376.2,-14376.2,-14376.2,-14376.2,-14376.2,-13897.2,-13897.2,-13897.2,-13897.1,-13897.1,-9265.23,-9265.23,-9265.22,-9265.22,-9265.22
144,100.834,-14677.4,-14677.4,-14677.4,-14677.4,-14677.4,-14583.1,-14583.1,-14583.1,-14583.1,-14583.1,-14376.2,-14376.2,-14376.2,-14376.1,-14376.1,-13897.1,-13897.1,-13897.1,-13897.1,-13897.1,-9265.22,-9265.22,-9265.22,-9265.21,-9265.21
145,103.835,-14677.4,-14677.4,-14677.4,-14677.4,-14677.4,-14583.1,-14583.1,-14583.1,-14583.1,-14583.1,-14376.1,-14376.1,-14376.1,-14376.1,-14376.1,-13897.1,-13897.1,-13897.1,-13897.1,-13897.1,-9265.21,-9265.21,-9265.21,-9265.21,-9265.2
146,106.925,-14677.4,-14677.4,-14677.4,-14677.4,-14677.4,-14583.1,-14583.1,-14583.1,-14583.1,-14583.1,-14376.1,-14376.1,-14376.1,-14376.1,-14376.1,-13897.1,-13897.1,-13897.1,-13897.1,-13897.1,-9265.2,-9265.2,-9265.2,-9265.2,-9265.2
147,110.105,-14677.4,-14677.4,-14677.4,-14677.4,-14677.4,-14583.1,-14583.1,-14583.1,-14583.1,-14583.1,-14376.1,-14376.1,-14376.1,-14376.1,-14376.1,-13897.1,-13897.1,-13897.1,-13897.1,-13897.1,-9265.19,-9265.19,-9265.19,-9265.19,-9265.19
148,113.379,-14677.4,-14677.4,-14677.4,-14677.4,-14677.4,-14583.1,-14583.1,-14583.1,-14583.1,-14583.1,-14376.1,-14376.1,-14376.1,-14376.1,-14376.1,-13897.1,-13897.1,-13897.1,-13897.1,-13897.1,-9265.18,-9265.18,-9265.18,-9265.18,-9265.18
149,116.748,-14677.4,-14677.4,-14677.4,-14677.4,-14677.4,-14583.1,-14583.1,-14583.1,-14583.1,-14583.1,-14376.1,-14376.1,-14376.1,-14376.1,-14376.1,-13897.1,-13897.1,-13897.1,-13897.1,-13897.1,-9265.17,-9265.17,-9265.17,-9265.17,-9265.17
150,120.216,-14677.4,-14677.4,-14677.4,-14677.4,-14677.4,-14583.1,-14583.1,-14583.1,-14583.1,-14583.1,-14376.1,-14376.1,-14376.1,-14376.1,-14376.1,-13897.1,-13897.1,-13897.1,-13897.1,-13897.1,-9265.16,-9265.16,-9265.16,-9265.16,-9265.16
151,123.786,-14677.4,-14677.4,-14677.4,-14677.4,-14677.4,-14583.1,-14583.1,-14583.1,-14583.1,-14583.1,-14376.1,-14376.1,-14376.1,-14376.1,-14376.1,-13897.1,-13897.1,-13897.1,-13897.1,-13897.1,-9265.16,-9265.16,-9265.15,-9265.15,-9265.15
152,127.461,-14677.4,-14677.4,-14677.4,-14677.4,-14677.4,-14583.1,-14583.1,-14583.1,-14583.1,-14583.1,-14376.1,-14376.1,-14376.1,-14376.1,-14376.1,-13897.1,-13897.1,-13897.1,-13897.1,-13897.1,-9265.15,-9265.15,-9265.15,-9265.15,-9265.14
153,131.243,-14677.4,-14677.4,-14677.4,-14677.4,-14677.4,-14583.1,-14583.1,-14583.1,-14583.1,-14583.1,-14376.1,-14376.1,-14376.1,-14376.1,-14376.1,-13897.1,-13897.1,-13897.1,-13897.1,-13897.1,-9265.14,-9265.14,-9265.14,-9265.14,-9265.14
154,135.136,-14677.4,-14677.4,-14677.4,-14677.4,-14677.4,-14583.1,-14583.1,-14583.1,-14583.1,-14583.1,-14376.1,-14376.1,-14376.1,-14376.1,-14376.1,-13897.1,-13897.1,-13897.1,-13897.1,-13897.1,-9265.13,-9265.13,-9265.13,-9265.13,-9265.13
155,139.143,-14677.4,-14677.4,-14677.4,-14677.4,-14677.4,-14583,-14583,-14583,-14583,-14583,-14376.1,-14376.1,-14376.1,-14376.1,-14376.1,-13897.1,-13897.1,-13897.1,-13897.1,-13897.1,-9265.12,-9265.12,-9265.12,-9265.12,-9265.12
156,143.267,-14677.4,-14677.4,-14677.4,-14677.4,-14677.4,-14583,-14583,-14583,-14583,-14583,-14376.1,-14376.1,-14376.1,-14376.1,-14376.1,-13897.1,-13897.1,-13897.1,-13897.1,-13897.1,-9265.12,-9265.11,-9265.11,-9265.11,-9265.11
157,147.512,-14677.4,-14677.4,-14677.4,-14677.4,-14677.4,-14583,-14583,-14583,-14583,-14583,-14376.1,-14376.1,-14376.1,-14376.1,-14376.1,-13897.1,-13897.1,-13897.1,-13897.1,-13897.1,-9265.11,-9265.11,-9265.11,-9265.11,-9265.1
158,151.882,-14677.4,-14677.4,-14677.4,-14677.4,-14677.4,-14583,-14583,-14583,-14583,-14583,-14376.1,-14376.1,-14376.1,-14376.1,-14376.1,-13897.1,-13897.1,-13897.1,-13897.1,-13897.1,-9265.1,-9265.1,-9265.1,-9265.1,-9265.1
159,156.38,-14677.4,-14677.4,-14677.4,-14677.4,-14677.4,-14583,-14583,-14583,-14583,-14583,-14376.1,-14376.1,-14376.1,-14376.1,-14376.1,-13897.1,-13897.1,-13897.1,-13897.1,-13897.1,-9265.09,-9265.09,-9265.09,-9265.09,-9265.09
160,161.009,-14677.4,-14677.4,-14677.4,-14677.4,-14677.4,-14583,-14583,-14583,-14583,-14583,-14376.1,-14376.1,-14376.1,-14376.1,-14376.1,-13897.1,-13897.1,-13897.1,-13897.1,-13897.1,-9265.08,-9265.08,-9265.08,-9265.08,-9265.08
161,165.774,-14677.4,-14677.4,-14677.4,-14677.4,-14677.4,-14583,-14583,-14583,-14583,-14583,-14376.1,-14376.1,-14376.1,-14376.1,-14376.1,-13897.1,-13897.1,-13897.1,-13897.1,-13897.1,-9265.08,-9265.08,-9265.08,-9265.08,-9265.07
162,170.679,-14677.4,-14677.4,-14677.4,-14677.4,-14677.4,-14583,-14583,-14583,-14583,-14583,-14376.1,-14376.1,-14376.1,-14376.1,-14376.1,-13897.1,-13897.1,-13897.1,-13897.1,-13897.1,-9265.07,-9265.07,-9265.07,-9265.07,-9265.07
163,175.728,-14677.4,-14677.4,-14677.4,-14677.4,-14677.4,-14583,-14583,-14583,-14583,-14583,-14376.1,-14376.1,-14376.1,-14376.1,-14376.1,-13897.1,-13897.1,-13897.1,-13897.1,-13897.1,-9265.06,-9265.06,-9265.06,-9265.06,-9265.06
164,180.924,-14677.4,-14677.4,-14677.4,-14677.4,-14677.4,-14583,-14583,-14583,-14583,-14583,-14376.1,-14376.1,-14376.1,-14376.1,-14376.1,-13897.1,-13897.1,-13897.1,-13897.1,-13897.1,-9265.06,-9265.06,-9265.05,-9265.05,-9265.05
165,186.273,-14677.4,-14677.4,-14677.4,-14677.4,-14677.4,-14583,-14583,-14583,-14583,-14583,-14376.1,-14376.1,-14376.1,-14376.1,-14376.1,-13897.1,-13897.1,-13897.1,-13897.1,-13897.1,-9265.05,-9265.05,-9265.05,-9265.05,-9265.05
166,191.779,-14677.4,-14677.4,-14677.4,-14677.4,-14677.4,-14583,-14583,-14583,-14583,-14583,-14376.1,-14376.1,-14376.1,-14376.1,-14376.1,-13897.1,-13897.1,-13897.1,-13897.1,-13897.1,-9265.04,-9265.04,-9265.04,-9265.04,-9265.04
167,197.446,-14677.3,-14677.3,-14677.3,-14677.3,-14677.3,-14583,-14583,-14583,-14583,-14583,-14376.1,-14376.1,-14376.1,-14376.1,-14376.1,-13897.1,-13897.1,-13897.1,-13897.1,-13897.1,-9265.03,-9265.03,-9265.03,-9265.03,-9265.03
168,203.279,-14677.3,-14677.3,-14677.3,-14677.3,-14677.3,-14583,-14583,-14583,-14583,-14583,-14376.1,-14376.1,-14376.1,-14376.1,-14376.1,-13897.1,-13897.1,-13897.1,-13897.1,-13897.1,-9265.03,-9265.03,-9265.03,-9265.03,-9265.02
169,209.282,-14677.3,-14677.3,-14677.3,-14677.3,-14677.3,-14583,-14583,-14583,-14583,-14583,-14376.1,-14376.1,-14376.1,-14376.1,-14376.1,-13897.1,-13897.1,-13897.1,-13897.1,-13897.1,-9265.02,-9265.02,-9265.02,-9265.02,-9265.02
170,215.462,-14677.3,-14677.3,-14677.3,-14677.3,-14677.3,-14583,-14583,-14583,-14583,-14583,-14376.1,-14376.1,-14376.1,-14376.1,-14376.1,-13897.1,-13897.1,-13897.1,-13897.1,-13897.1,-9265.01,-9265.01,-9265.01,-9265.01,-9265.01
171,221.823,-14677.3,-14677.3,-14677.3,-14677.3,-14677.3,-14583,-14583,-14583,-14583,-14583,-14376.1,-14376.1,-14376.1,-14376.1,-14376.1,-13897.1,-13897.1,-13897.1,-13897.1,-13897.1,-9265.01,-9265.01,-9265.01,-9265.01,-9265.01
172,228.37,-14677.3,-14677.3,-14677.3,-14677.3,-14677.3,-14583,-14583,-14583,-14583,-14583,-14376.1,-14376.1,-14376.1,-14376.1,-14376.1,-13897.1,-13897.1,-13897.1,-13897.1,-13897.1,-9265,-9265,-9265,-9265,-9265
173,235.11,-14677.3,-14677.3,-14677.3,-14677.3,-14677.3,-14583,-14583,-14583,-14583,-14583,-14376.1,-14376.1,-14376.1,-14376.1,-14376.1,-13897.1,-13897.1,-13897.1,-13897.1,-13897.1,-9265,-9264.99,-9264.99,-9264.99,-9264.99
174,242.046,-14677.3,-14677.3,-14677.3,-14677.3,-14677.3,-14583,-14583,-14583,-14583,-14583,-14376.1,-14376.1,-14376.1,-14376.1,-14376.1,-13897.1,-13897.1,-13897.1,-13897.1,-13897.1,-9264.99,-9264.99,-9264.99,-9264.99,-9264.99
175,249.186,-14677.3,-14677.3,-14677.3,-14677.3,-14677.3,-14583,-14583,-14583,-14583,-14583,-14376.1,-14376.1,-14376.1,-14376.1,-14376.1,-13897.1,-13897.1,-13897.1,-13897.1,-13897.1,-9264.98,-9264.98,-9264.98,-9264.98,-9264.98
