gridnumber,capital,VF[0 0 00],VF[0 0 01],VF[0 0 02],VF[0 0 10],VF[0 0 11],VF[0 0 12],VF[0 0 20],VF[0 0 21],VF[0 0 22],VF[0 1 00],VF[0 1 01],VF[0 1 02],VF[0 1 10],VF[0 1 11],VF[0 1 12],VF[0 1 20],VF[0 1 21],VF[0 1 22],VF[0 2 00],VF[0 2 01],VF[0 2 02],VF[0 2 10],VF[0 2 11],VF[0 2 12],VF[0 2 20],VF[0 2 21],VF[0 2 22],VF[1 0 00],VF[1 0 01],VF[1 0 02],VF[1 0 10],VF[1 0 11],VF[1 0 12],VF[1 0 20],VF[1 0 21],VF[1 0 22],VF[1 1 00],VF[1 1 01],VF[1 1 02],VF[1 1 10],VF[1 1 11],VF[1 1 12],VF[1 1 20],VF[1 1 21],VF[1 1 22],VF[1 2 00],VF[1 2 01],VF[1 2 02],VF[1 2 10],VF[1 2 11],VF[1 2 12],VF[1 2 20],VF[1 2 21],VF[1 2 22],VF[2 0 00],VF[2 0 01],VF[2 0 02],VF[2 0 10],VF[2 0 11],VF[2 0 12],VF[2 0 20],VF[2 0 21],VF[2 0 22],VF[2 1 00],VF[2 1 01],VF[2 1 02],VF[2 1 10],VF[2 1 11],VF[2 1 12],VF[2 1 20],VF[2 1 21],VF[2 1 22],VF[2 2 00],VF[2 2 01],VF[2 2 02],VF[2 2 10],VF[2 2 11],VF[2 2 12],VF[2 2 20],VF[2 2 21],VF[2 2 22]
20,1.10891,-6.7814,-6.7814,-6.7814,-6.77531,-6.531,-6.531,-6.49216,-6.49216,-6.49216,-6.7814,-6.7814,-6.7814,-6.77531,-6.531,-6.531,-6.49216,-6.49216,-6.49216,-6.7814,-6.7814,-6.7814,-6.77531,-6.531,-6.531,-6.49216,-6.49216,-6.49216,-6.7814,-6.7814,-6.7814,-6.5518,-6.531,-6.531,-6.2913,-6.2913,-6.2913,-6.7814,-6.7814,-6.7814,-6.5518,-6.531,-6.531,-6.2913,-6.2913,-6.2913,-6.7814,-6.7814,-6.7814,-6.5518,-6.531,-6.531,-6.2913,-6.2913,-6.2913,-6.7814,-6.7814,-6.7814,-6.34647,-6.531,-6.531,-6.10495,-6.10495,-6.10495,-6.7814,-6.7814,-6.7814,-6.34647,-6.531,-6.531,-6.10495,-6.10495,-6.10495,-6.7814,-6.7814,-6.7814,-6.34647,-6.531,-6.531,-6.10495,-6.10495,-6.10495
21,1.18117,-6.70278,-6.70278,-6.70278,-6.71213,-6.45961,-6.45961,-6.43563,-6.43563,-6.43563,-6.70278,-6.70278,-6.70278,-6.71213,-6.45961,-6.45961,-6.43563,-6.43563,-6.43563,-6.70278,-6.70278,-6.70278,-6.71213,-6.45961,-6.45961,-6.43563,-6.43563,-6.43563,-6.70278,-6.70278,-6.70278,-6.48034,-6.45961,-6.45961,-6.22666,-6.22666,-6.22666,-6.70278,-6.70278,-6.70278,-6.48034,-6.45961,-6.45961,-6.22666,-6.22666,-6.22666,-6.70278,-6.70278,-6.70278,-6.48034,-6.45961,-6.45961,-6.22666,-6.22666,-6.22666,-6.70278,-6.70278,-6.70278,-6.26799,-6.45961,-6.45961,-6.0333,-6.0333,-6.0333,-6.70278,-6.70278,-6.70278,-6.26799,-6.45961,-6.45961,-6.0333,-6.0333,-6.0333,-6.70278,-6.70278,-6.70278,-6.26799,-6.45961,-6.45961,-6.0333,-6.0333,-6.0333
22,1.25537,-6.62456,-6.62456,-6.62456,-6.64883,-6.38833,-6.38833,-6.3788,-6.3788,-6.3788,-6.62456,-6.62456,-6.62456,-6.64883,-6.38833,-6.38833,-6.3788,-6.3788,-6.3788,-6.62456,-6.62456,-6.62456,-6.64883,-6.38833,-6.38833,-6.3788,-6.3788,-6.3788,-6.62456,-6.62456,-6.62456,-6.40903,-6.38833,-6.38833,-6.16192,-6.16192,-6.16192,-6.62456,-6.62456,-6.62456,-6.40903,-6.38833,-6.38833,-6.16192,-6.16192,-6.16192,-6.62456,-6.62456,-6.62456,-6.40903,-6.38833,-6.38833,-6.16192,-6.16192,-6.16192,-6.62456,-6.62456,-6.62456,-6.1898,-6.38833,-6.38833,-5.96176,-5.96176,-5.96176,-6.62456,-6.62456,-6.62456,-6.1898,-6.38833,-6.38833,-5.96176,-5.96176,-5.96176,-6.62456,-6.62456,-6.62456,-6.1898,-6.38833,-6.38833,-5.96176,-5.96176,-5.96176
23,1.33154,-6.54671,-6.54671,-6.54671,-6.58541,-6.31715,-6.31715,-6.3217,-6.3217,-6.3217,-6.54671,-6.54671,-6.54671,-6.58541,-6.31715,-6.31715,-6.3217,-6.3217,-6.3217,-6.54671,-6.54671,-6.54671,-6.58541,-6.31715,-6.31715,-6.3217,-6.3217,-6.3217,-6.54671,-6.54671,-6.54671,-6.33783,-6.31715,-6.31715,-6.09708,-6.09708,-6.09708,-6.54671,-6.54671,-6.54671,-6.33783,-6.31715,-6.31715,-6.09708,-6.09708,-6.09708,-6.54671,-6.54671,-6.54671,-6.33783,-6.31715,-6.31715,-6.09708,-6.09708,-6.09708,-6.54671,-6.54671,-6.54671,-6.11189,-6.31715,-6.31715,-5.89034,-5.89034,-5.89034,-6.54671,-6.54671,-6.54671,-6.11189,-6.31715,-6.31715,-5.89034,-5.89034,-5.89034,-6.54671,-6.54671,-6.54671,-6.11189,-6.31715,-6.31715,-5.89034,-5.89034,-5.89034
24,1.40974,-6.46917,-6.46917,-6.46917,-6.52192,-6.25825,-6.24606,-6.26431,-6.26431,-6.26431,-6.46917,-6.46917,-6.46917,-6.52192,-6.25825,-6.24606,-6.26431,-6.26431,-6.26431,-6.46917,-6.46917,-6.46917,-6.52192,-6.25825,-6.24606,-6.26431,-6.26431,-6.26431,-6.46917,-6.46917,-6.46917,-6.26672,-6.24603,-6.24606,-6.03214,-6.03214,-6.03214,-6.46917,-6.46917,-6.46917,-6.26672,-6.24603,-6.24606,-6.03214,-6.03214,-6.03214,-6.46917,-6.46917,-6.46917,-6.26672,-6.24603,-6.24606,-6.03214,-6.03214,-6.03214,-6.46917,-6.46917,-6.46917,-6.03426,-6.23381,-6.24606,-5.81901,-5.81901,-5.81901,-6.46917,-6.46917,-6.46917,-6.03426,-6.23381,-6.24606,-5.81901,-5.81901,-5.81901,-6.46917,-6.46917,-6.46917,-6.03426,-6.23381,-6.24606,-5.81901,-5.81901,-5.81901
25,1.49003,-6.39193,-6.39193,-6.39193,-6.45857,-6.19753,-6.17505,-6.2069,-6.2069,-6.2069,-6.39193,-6.39193,-6.39193,-6.45857,-6.19753,-6.17505,-6.2069,-6.2069,-6.2069,-6.39193,-6.39193,-6.39193,-6.45857,-6.19753,-6.17505,-6.2069,-6.2069,-6.2069,-6.39193,-6.39193,-6.39193,-6.19569,-6.17491,-6.17505,-5.96713,-5.96713,-5.96713,-6.39193,-6.39193,-6.39193,-6.19569,-6.17491,-6.17505,-5.96713,-5.96713,-5.96713,-6.39193,-6.39193,-6.39193,-6.19569,-6.17491,-6.17505,-5.96713,-5.96713,-5.96713,-6.39193,-6.39193,-6.39193,-5.9569,-6.15229,-6.17505,-5.74779,-5.74779,-5.74779,-6.39193,-6.39193,-6.39193,-5.9569,-6.15229,-6.17505,-5.74779,-5.74779,-5.74779,-6.39193,-6.39193,-6.39193,-5.9569,-6.15229,-6.17505,-5.74779,-5.74779,-5.74779
26,1.57247,-6.31498,-6.31498,-6.31498,-6.39509,-6.13502,-6.10412,-6.14924,-6.14924,-6.14924,-6.31498,-6.31498,-6.31498,-6.39509,-6.13502,-6.10412,-6.14924,-6.14924,-6.14924,-6.31498,-6.31498,-6.31498,-6.39509,-6.13502,-6.10412,-6.14924,-6.14924,-6.14924,-6.31498,-6.31498,-6.31498,-6.12472,-6.10379,-6.10412,-5.90207,-5.90207,-5.90207,-6.31498,-6.31498,-6.31498,-6.12472,-6.10379,-6.10412,-5.90207,-5.90207,-5.90207,-6.31498,-6.31498,-6.31498,-6.12472,-6.10379,-6.10412,-5.90207,-5.90207,-5.90207,-6.31498,-6.31498,-6.31498,-5.87981,-6.07282,-6.10412,-5.67666,-5.67666,-5.67666,-6.31498,-6.31498,-6.31498,-5.87981,-6.07282,-6.10412,-5.67666,-5.67666,-5.67666,-6.31498,-6.31498,-6.31498,-5.87981,-6.07282,-6.10412,-5.67666,-5.67666,-5.67666
27,1.6571,-6.23828,-6.23828,-6.23828,-6.33148,-6.07022,-6.03325,-6.0913,-6.0913,-6.0913,-6.23828,-6.23828,-6.23828,-6.33148,-6.07022,-6.03325,-6.0913,-6.0913,-6.0913,-6.23828,-6.23828,-6.23828,-6.33148,-6.07022,-6.03325,-6.0913,-6.0913,-6.0913,-6.23828,-6.23828,-6.23828,-6.05384,-6.03272,-6.03325,-5.83692,-5.83692,-5.83692,-6.23828,-6.23828,-6.23828,-6.05384,-6.03272,-6.03325,-5.83692,-5.83692,-5.83692,-6.23828,-6.23828,-6.23828,-6.05384,-6.03272,-6.03325,-5.83692,-5.83692,-5.83692,-6.23828,-6.23828,-6.23828,-5.80301,-5.99567,-6.03325,-5.60562,-5.60562,-5.60562,-6.23828,-6.23828,-6.23828,-5.80301,-5.99567,-6.03325,-5.60562,-5.60562,-5.60562,-6.23828,-6.23828,-6.23828,-5.80301,-5.99567,-6.03325,-5.60562,-5.60562,-5.60562
28,1.74398,-6.16183,-6.16183,-6.16183,-6.26774,-6.00569,-5.96244,-6.03307,-6.03307,-6.03307,-6.16183,-6.16183,-6.16183,-6.26774,-6.00569,-5.96244,-6.03307,-6.03307,-6.03307,-6.16183,-6.16183,-6.16183,-6.26774,-6.00569,-5.96244,-6.03307,-6.03307,-6.03307,-6.16183,-6.16183,-6.16183,-5.98304,-5.96168,-5.96244,-5.77171,-5.77171,-5.77171,-6.16183,-6.16183,-6.16183,-5.98304,-5.96168,-5.96244,-5.77171,-5.77171,-5.77171,-6.16183,-6.16183,-6.16183,-5.98304,-5.96168,-5.96244,-5.77171,-5.77171,-5.77171,-6.16183,-6.16183,-6.16183,-5.72652,-5.9183,-5.96244,-5.53469,-5.53469,-5.53469,-6.16183,-6.16183,-6.16183,-5.72652,-5.9183,-5.96244,-5.53469,-5.53469,-5.53469,-6.16183,-6.16183,-6.16183,-5.72652,-5.9183,-5.96244,-5.53469,-5.53469,-5.53469
29,1.83319,-6.08559,-6.08559,-6.08559,-6.20386,-5.9414,-5.89169,-5.97459,-5.97459,-5.97459,-6.08559,-6.08559,-6.08559,-6.20386,-5.9414,-5.89169,-5.97459,-5.97459,-5.97459,-6.08559,-6.08559,-6.08559,-6.20386,-5.9414,-5.89169,-5.97459,-5.97459,-5.97459,-6.08559,-6.08559,-6.08559,-5.91231,-5.89065,-5.89169,-5.70645,-5.70645,-5.70645,-6.08559,-6.08559,-6.08559,-5.91231,-5.89065,-5.89169,-5.70645,-5.70645,-5.70645,-6.08559,-6.08559,-6.08559,-5.91231,-5.89065,-5.89169,-5.70645,-5.70645,-5.70645,-6.08559,-6.08559,-6.08559,-5.65038,-5.84072,-5.89169,-5.46387,-5.46387,-5.46387,-6.08559,-6.08559,-6.08559,-5.65038,-5.84072,-5.89169,-5.46387,-5.46387,-5.46387,-6.08559,-6.08559,-6.08559,-5.65038,-5.84072,-5.89169,-5.46387,-5.46387,-5.46387
30,1.92478,-6.00958,-6.00958,-6.00958,-6.13984,-5.87446,-5.821,-5.91588,-5.91588,-5.91588,-6.00958,-6.00958,-6.00958,-6.13984,-5.87446,-5.821,-5.91588,-5.91588,-5.91588,-6.00958,-6.00958,-6.00958,-6.13984,-5.87446,-5.821,-5.91588,-5.91588,-5.91588,-6.00958,-6.00958,-6.00958,-5.84168,-5.81966,-5.821,-5.64112,-5.64112,-5.64112,-6.00958,-6.00958,-6.00958,-5.84168,-5.81966,-5.821,-5.64112,-5.64112,-5.64112,-6.00958,-6.00958,-6.00958,-5.84168,-5.81966,-5.821,-5.64112,-5.64112,-5.64112,-6.00958,-6.00958,-6.00958,-5.57448,-5.76586,-5.821,-5.39318,-5.39318,-5.39318,-6.00958,-6.00958,-6.00958,-5.57448,-5.76586,-5.821,-5.39318,-5.39318,-5.39318,-6.00958,-6.00958,-6.00958,-5.57448,-5.76586,-5.821,-5.39318,-5.39318,-5.39318
31,2.01881,-5.93377,-5.93377,-5.93377,-6.07571,-5.81059,-5.75036,-5.85707,-5.85707,-5.85707,-5.93377,-5.93377,-5.93377,-6.07571,-5.81059,-5.75036,-5.85707,-5.85707,-5.85707,-5.93377,-5.93377,-5.93377,-6.07571,-5.81059,-5.75036,-5.85707,-5.85707,-5.85707,-5.93377,-5.93377,-5.93377,-5.77115,-5.74868,-5.75036,-5.57573,-5.57573,-5.57573,-5.93377,-5.93377,-5.93377,-5.77115,-5.74868,-5.75036,-5.57573,-5.57573,-5.57573,-5.93377,-5.93377,-5.93377,-5.77115,-5.74868,-5.75036,-5.57573,-5.57573,-5.57573,-5.93377,-5.93377,-5.93377,-5.49884,-5.68815,-5.75036,-5.32262,-5.32262,-5.32262,-5.93377,-5.93377,-5.93377,-5.49884,-5.68815,-5.75036,-5.32262,-5.32262,-5.32262,-5.93377,-5.93377,-5.93377,-5.49884,-5.68815,-5.75036,-5.32262,-5.32262,-5.32262
32,2.11535,-5.85815,-5.85815,-5.85815,-6.01146,-5.74094,-5.6798,-5.79813,-5.79813,-5.79813,-5.85815,-5.85815,-5.85815,-6.01146,-5.74094,-5.6798,-5.79813,-5.79813,-5.79813,-5.85815,-5.85815,-5.85815,-6.01146,-5.74094,-5.6798,-5.79813,-5.79813,-5.79813,-5.85815,-5.85815,-5.85815,-5.70069,-5.67779,-5.6798,-5.51031,-5.51031,-5.51031,-5.85815,-5.85815,-5.85815,-5.70069,-5.67779,-5.6798,-5.51031,-5.51031,-5.51031,-5.85815,-5.85815,-5.85815,-5.70069,-5.67779,-5.6798,-5.51031,-5.51031,-5.51031,-5.85815,-5.85815,-5.85815,-5.42345,-5.61609,-5.6798,-5.25219,-5.25219,-5.25219,-5.85815,-5.85815,-5.85815,-5.42345,-5.61609,-5.6798,-5.25219,-5.25219,-5.25219,-5.85815,-5.85815,-5.85815,-5.42345,-5.61609,-5.6798,-5.25219,-5.25219,-5.25219
33,2.21446,-5.78274,-5.78274,-5.78274,-5.94725,-5.67131,-5.6093,-5.73896,-5.73896,-5.73896,-5.78274,-5.78274,-5.78274,-5.94725,-5.67131,-5.6093,-5.73896,-5.73896,-5.73896,-5.78274,-5.78274,-5.78274,-5.94725,-5.67131,-5.6093,-5.73896,-5.73896,-5.73896,-5.78274,-5.78274,-5.78274,-5.63031,-5.60696,-5.6093,-5.44491,-5.44491,-5.44491,-5.78274,-5.78274,-5.78274,-5.63031,-5.60696,-5.6093,-5.44491,-5.44491,-5.44491,-5.78274,-5.78274,-5.78274,-5.63031,-5.60696,-5.6093,-5.44491,-5.44491,-5.44491,-5.78274,-5.78274,-5.78274,-5.34831,-5.54413,-5.6093,-5.1819,-5.1819,-5.1819,-5.78274,-5.78274,-5.78274,-5.34831,-5.54413,-5.6093,-5.1819,-5.1819,-5.1819,-5.78274,-5.78274,-5.78274,-5.34831,-5.54413,-5.6093,-5.1819,-5.1819,-5.1819
34,2.31622,-5.70752,-5.70752,-5.70752,-5.88299,-5.60482,-5.53887,-5.67957,-5.67957,-5.67957,-5.70752,-5.70752,-5.70752,-5.88299,-5.60482,-5.53887,-5.67957,-5.67957,-5.67957,-5.70752,-5.70752,-5.70752,-5.88299,-5.60482,-5.53887,-5.67957,-5.67957,-5.67957,-5.70752,-5.70752,-5.70752,-5.56002,-5.53616,-5.53887,-5.37951,-5.37951,-5.37951,-5.70752,-5.70752,-5.70752,-5.56002,-5.53616,-5.53887,-5.37951,-5.37951,-5.37951,-5.70752,-5.70752,-5.70752,-5.56002,-5.53616,-5.53887,-5.37951,-5.37951,-5.37951,-5.70752,-5.70752,-5.70752,-5.27343,-5.46925,-5.53887,-5.11176,-5.11176,-5.11176,-5.70752,-5.70752,-5.70752,-5.27343,-5.46925,-5.53887,-5.11176,-5.11176,-5.11176,-5.70752,-5.70752,-5.70752,-5.27343,-5.46925,-5.53887,-5.11176,-5.11176,-5.11176
35,2.42069,-5.63248,-5.63248,-5.63248,-5.81863,-5.53528,-5.46851,-5.61996,-5.61996,-5.61996,-5.63248,-5.63248,-5.63248,-5.81863,-5.53528,-5.46851,-5.61996,-5.61996,-5.61996,-5.63248,-5.63248,-5.63248,-5.81863,-5.53528,-5.46851,-5.61996,-5.61996,-5.61996,-5.63248,-5.63248,-5.63248,-5.48982,-5.46544,-5.46851,-5.31409,-5.31409,-5.31409,-5.63248,-5.63248,-5.63248,-5.48982,-5.46544,-5.46851,-5.31409,-5.31409,-5.31409,-5.63248,-5.63248,-5.63248,-5.48982,-5.46544,-5.46851,-5.31409,-5.31409,-5.31409,-5.63248,-5.63248,-5.63248,-5.19883,-5.39742,-5.46851,-5.04177,-5.04177,-5.04177,-5.63248,-5.63248,-5.63248,-5.19883,-5.39742,-5.46851,-5.04177,-5.04177,-5.04177,-5.63248,-5.63248,-5.63248,-5.19883,-5.39742,-5.46851,-5.04177,-5.04177,-5.04177
36,2.52795,-5.55763,-5.55763,-5.55763,-5.75418,-5.46899,-5.39822,-5.56015,-5.56015,-5.56015,-5.55763,-5.55763,-5.55763,-5.75418,-5.46899,-5.39822,-5.56015,-5.56015,-5.56015,-5.55763,-5.55763,-5.55763,-5.75418,-5.46899,-5.39822,-5.56015,-5.56015,-5.56015,-5.55763,-5.55763,-5.55763,-5.41972,-5.39475,-5.39822,-5.24866,-5.24866,-5.24866,-5.55763,-5.55763,-5.55763,-5.41972,-5.39475,-5.39822,-5.24866,-5.24866,-5.24866,-5.55763,-5.55763,-5.55763,-5.41972,-5.39475,-5.39822,-5.24866,-5.24866,-5.24866,-5.55763,-5.55763,-5.55763,-5.1245,-5.32257,-5.39822,-4.97195,-4.97195,-4.97195,-5.55763,-5.55763,-5.55763,-5.1245,-5.32257,-5.39822,-4.97195,-4.97195,-4.97195,-5.55763,-5.55763,-5.55763,-5.1245,-5.32257,-5.39822,-4.97195,-4.97195,-4.97195
37,2.63807,-5.48302,-5.48302,-5.48302,-5.68963,-5.4061,-5.328,-5.50014,-5.50014,-5.50014,-5.48302,-5.48302,-5.48302,-5.68963,-5.4061,-5.328,-5.50014,-5.50014,-5.50014,-5.48302,-5.48302,-5.48302,-5.68963,-5.4061,-5.328,-5.50014,-5.50014,-5.50014,-5.48302,-5.48302,-5.48302,-5.34972,-5.32409,-5.328,-5.18323,-5.18323,-5.18323,-5.48302,-5.48302,-5.48302,-5.34972,-5.32409,-5.328,-5.18323,-5.18323,-5.18323,-5.48302,-5.48302,-5.48302,-5.34972,-5.32409,-5.328,-5.18323,-5.18323,-5.18323,-5.48302,-5.48302,-5.48302,-5.05044,-5.24457,-5.328,-4.90236,-4.90236,-4.90236,-5.48302,-5.48302,-5.48302,-5.05044,-5.24457,-5.328,-4.90236,-4.90236,-4.90236,-5.48302,-5.48302,-5.48302,-5.05044,-5.24457,-5.328,-4.90236,-4.90236,-4.90236
38,2.75112,-5.40861,-5.40861,-5.40861,-5.625,-5.34011,-5.25786,-5.43996,-5.43996,-5.43996,-5.40861,-5.40861,-5.40861,-5.625,-5.34011,-5.25786,-5.43996,-5.43996,-5.43996,-5.40861,-5.40861,-5.40861,-5.625,-5.34011,-5.25786,-5.43996,-5.43996,-5.43996,-5.40861,-5.40861,-5.40861,-5.27983,-5.25353,-5.25786,-5.11781,-5.11781,-5.11781,-5.40861,-5.40861,-5.40861,-5.27983,-5.25353,-5.25786,-5.11781,-5.11781,-5.11781,-5.40861,-5.40861,-5.40861,-5.27983,-5.25353,-5.25786,-5.11781,-5.11781,-5.11781,-5.40861,-5.40861,-5.40861,-4.97666,-5.16968,-5.25786,-4.83297,-4.83297,-4.83297,-5.40861,-5.40861,-5.40861,-4.97666,-5.16968,-5.25786,-4.83297,-4.83297,-4.83297,-5.40861,-5.40861,-5.40861,-4.97666,-5.16968,-5.25786,-4.83297,-4.83297,-4.83297
39,2.8672,-5.33439,-5.33439,-5.33439,-5.56029,-5.27423,-5.18781,-5.37977,-5.37977,-5.37977,-5.33439,-5.33439,-5.33439,-5.56029,-5.27423,-5.18781,-5.37977,-5.37977,-5.37977,-5.33439,-5.33439,-5.33439,-5.56029,-5.27423,-5.18781,-5.37977,-5.37977,-5.37977,-5.33439,-5.33439,-5.33439,-5.21007,-5.18303,-5.18781,-5.05242,-5.05242,-5.05242,-5.33439,-5.33439,-5.33439,-5.21007,-5.18303,-5.18781,-5.05242,-5.05242,-5.05242,-5.33439,-5.33439,-5.33439,-5.21007,-5.18303,-5.18781,-5.05242,-5.05242,-5.05242,-5.33439,-5.33439,-5.33439,-4.90318,-5.09482,-5.18781,-4.76377,-4.76377,-4.76377,-5.33439,-5.33439,-5.33439,-4.90318,-5.09482,-5.18781,-4.76377,-4.76377,-4.76377,-5.33439,-5.33439,-5.33439,-4.90318,-5.09482,-5.18781,-4.76377,-4.76377,-4.76377
40,2.98637,-5.26037,-5.26037,-5.26037,-5.49551,-5.20508,-5.11785,-5.31948,-5.31948,-5.31948,-5.26037,-5.26037,-5.26037,-5.49551,-5.20508,-5.11785,-5.31948,-5.31948,-5.31948,-5.26037,-5.26037,-5.26037,-5.49551,-5.20508,-5.11785,-5.31948,-5.31948,-5.31948,-5.26037,-5.26037,-5.26037,-5.14044,-5.11265,-5.11785,-4.98706,-4.98706,-4.98706,-5.26037,-5.26037,-5.26037,-5.14044,-5.11265,-5.11785,-4.98706,-4.98706,-4.98706,-5.26037,-5.26037,-5.26037,-5.14044,-5.11265,-5.11785,-4.98706,-4.98706,-4.98706,-5.26037,-5.26037,-5.26037,-4.83,-5.0233,-5.11785,-4.69477,-4.69477,-4.69477,-5.26037,-5.26037,-5.26037,-4.83,-5.0233,-5.11785,-4.69477,-4.69477,-4.69477,-5.26037,-5.26037,-5.26037,-4.83,-5.0233,-5.11785,-4.69477,-4.69477,-4.69477
41,3.10872,-5.18656,-5.18656,-5.18656,-5.43069,-5.13599,-5.048,-5.25904,-5.25904,-5.25904,-5.18656,-5.18656,-5.18656,-5.43069,-5.13599,-5.048,-5.25904,-5.25904,-5.25904,-5.18656,-5.18656,-5.18656,-5.43069,-5.13599,-5.048,-5.25904,-5.25904,-5.25904,-5.18656,-5.18656,-5.18656,-5.07095,-5.04236,-5.048,-4.92175,-4.92175,-4.92175,-5.18656,-5.18656,-5.18656,-5.07095,-5.04236,-5.048,-4.92175,-4.92175,-4.92175,-5.18656,-5.18656,-5.18656,-5.07095,-5.04236,-5.048,-4.92175,-4.92175,-4.92175,-5.18656,-5.18656,-5.18656,-4.75725,-4.95192,-5.048,-4.62599,-4.62599,-4.62599,-5.18656,-5.18656,-5.18656,-4.75725,-4.95192,-5.048,-4.62599,-4.62599,-4.62599,-5.18656,-5.18656,-5.18656,-4.75725,-4.95192,-5.048,-4.62599,-4.62599,-4.62599
42,3.23433,-5.11296,-5.11296,-5.11296,-5.36581,-5.06695,-4.97826,-5.19845,-5.19845,-5.19845,-5.11296,-5.11296,-5.11296,-5.36581,-5.06695,-4.97826,-5.19845,-5.19845,-5.19845,-5.11296,-5.11296,-5.11296,-5.36581,-5.06695,-4.97826,-5.19845,-5.19845,-5.19845,-5.11296,-5.11296,-5.11296,-5.0016,-4.97218,-4.97826,-4.85648,-4.85648,-4.85648,-5.11296,-5.11296,-5.11296,-5.0016,-4.97218,-4.97826,-4.85648,-4.85648,-4.85648,-5.11296,-5.11296,-5.11296,-5.0016,-4.97218,-4.97826,-4.85648,-4.85648,-4.85648,-5.11296,-5.11296,-5.11296,-4.68484,-4.88069,-4.97826,-4.55743,-4.55743,-4.55743,-5.11296,-5.11296,-5.11296,-4.68484,-4.88069,-4.97826,-4.55743,-4.55743,-4.55743,-5.11296,-5.11296,-5.11296,-4.68484,-4.88069,-4.97826,-4.55743,-4.55743,-4.55743
43,3.3633,-5.03956,-5.03956,-5.03956,-5.30089,-5.0016,-4.90864,-5.13775,-5.13775,-5.13775,-5.03956,-5.03956,-5.03956,-5.30089,-5.0016,-4.90864,-5.13775,-5.13775,-5.13775,-5.03956,-5.03956,-5.03956,-5.30089,-5.0016,-4.90864,-5.13775,-5.13775,-5.13775,-5.03956,-5.03956,-5.03956,-4.93241,-4.90206,-4.90864,-4.79127,-4.79127,-4.79127,-5.03956,-5.03956,-5.03956,-4.93241,-4.90206,-4.90864,-4.79127,-4.79127,-4.79127,-5.03956,-5.03956,-5.03956,-4.93241,-4.90206,-4.90864,-4.79127,-4.79127,-4.79127,-5.03956,-5.03956,-5.03956,-4.61276,-4.80619,-4.90864,-4.48912,-4.48912,-4.48912,-5.03956,-5.03956,-5.03956,-4.61276,-4.80619,-4.90864,-4.48912,-4.48912,-4.48912,-5.03956,-5.03956,-5.03956,-4.61276,-4.80619,-4.90864,-4.48912,-4.48912,-4.48912
44,3.4957,-4.96638,-4.96638,-4.96638,-5.23595,-4.93273,-4.83914,-5.07694,-5.07694,-5.07694,-4.96638,-4.96638,-4.96638,-5.23595,-4.93273,-4.83914,-5.07694,-5.07694,-5.07694,-4.96638,-4.96638,-4.96638,-5.23595,-4.93273,-4.83914,-5.07694,-5.07694,-5.07694,-4.96638,-4.96638,-4.96638,-4.86338,-4.83211,-4.83914,-4.72615,-4.72615,-4.72615,-4.96638,-4.96638,-4.96638,-4.86338,-4.83211,-4.83914,-4.72615,-4.72615,-4.72615,-4.96638,-4.96638,-4.96638,-4.86338,-4.83211,-4.83914,-4.72615,-4.72615,-4.72615,-4.96638,-4.96638,-4.96638,-4.54101,-4.73524,-4.83914,-4.42105,-4.42105,-4.42105,-4.96638,-4.96638,-4.96638,-4.54101,-4.73524,-4.83914,-4.42105,-4.42105,-4.42105,-4.96638,-4.96638,-4.96638,-4.54101,-4.73524,-4.83914,-4.42105,-4.42105,-4.42105
45,3.63164,-4.89343,-4.89343,-4.89343,-5.171,-4.86765,-4.76978,-5.01603,-5.01603,-5.01603,-4.89343,-4.89343,-4.89343,-5.171,-4.86765,-4.76978,-5.01603,-5.01603,-5.01603,-4.89343,-4.89343,-4.89343,-5.171,-4.86765,-4.76978,-5.01603,-5.01603,-5.01603,-4.89343,-4.89343,-4.89343,-4.79454,-4.76225,-4.76978,-4.66112,-4.66112,-4.66112,-4.89343,-4.89343,-4.89343,-4.79454,-4.76225,-4.76978,-4.66112,-4.66112,-4.66112,-4.89343,-4.89343,-4.89343,-4.79454,-4.76225,-4.76978,-4.66112,-4.66112,-4.66112,-4.89343,-4.89343,-4.89343,-4.4696,-4.66098,-4.76978,-4.35325,-4.35325,-4.35325,-4.89343,-4.89343,-4.89343,-4.4696,-4.66098,-4.76978,-4.35325,-4.35325,-4.35325,-4.89343,-4.89343,-4.89343,-4.4696,-4.66098,-4.76978,-4.35325,-4.35325,-4.35325
46,3.7712,-4.82071,-4.82071,-4.82071,-5.10616,-4.79899,-4.70057,-4.95503,-4.95503,-4.95503,-4.82071,-4.82071,-4.82071,-5.10616,-4.79899,-4.70057,-4.95503,-4.95503,-4.95503,-4.82071,-4.82071,-4.82071,-5.10616,-4.79899,-4.70057,-4.95503,-4.95503,-4.95503,-4.82071,-4.82071,-4.82071,-4.72588,-4.69257,-4.70057,-4.59618,-4.59618,-4.59618,-4.82071,-4.82071,-4.82071,-4.72588,-4.69257,-4.70057,-4.59618,-4.59618,-4.59618,-4.82071,-4.82071,-4.82071,-4.72588,-4.69257,-4.70057,-4.59618,-4.59618,-4.59618,-4.82071,-4.82071,-4.82071,-4.39855,-4.59037,-4.70057,-4.28571,-4.28571,-4.28571,-4.82071,-4.82071,-4.82071,-4.39855,-4.59037,-4.70057,-4.28571,-4.28571,-4.28571,-4.82071,-4.82071,-4.82071,-4.39855,-4.59037,-4.70057,-4.28571,-4.28571,-4.28571
