gridnumber,capital,dist[0 0],dist[0 1],dist[0 2],dist[0 3],dist[0 4],dist[0 5],dist[0 6],dist[1 0],dist[1 1],dist[1 2],dist[1 3],dist[1 4],dist[1 5],dist[1 6],dist[2 0],dist[2 1],dist[2 2],dist[2 3],dist[2 4],dist[2 5],dist[2 6],dist[3 0],dist[3 1],dist[3 2],dist[3 3],dist[3 4],dist[3 5],dist[3 6],dist[4 0],dist[4 1],dist[4 2],dist[4 3],dist[4 4],dist[4 5],dist[4 6],dist[5 0],dist[5 1],dist[5 2],dist[5 3],dist[5 4],dist[5 5],dist[5 6],dist[6 0],dist[6 1],dist[6 2],dist[6 3],dist[6 4],dist[6 5],dist[6 6]
0,0,1.49832e-005,0.000110934,0.000323731,0.000356225,0.000147154,2.25311e-005,1.28113e-006,0.000146207,0.00108251,0.00315899,0.00347607,0.00143594,0.000219861,1.25013e-005,0.000583236,0.00431823,0.0126015,0.0138664,0.0057281,0.000877047,4.98691e-005,0.000923904,0.00684051,0.0199621,0.0219658,0.00907389,0.00138933,7.89976e-005,0.000583236,0.00431823,0.0126015,0.0138664,0.0057281,0.000877047,4.98691e-005,0.000146207,0.00108251,0.00315899,0.00347607,0.00143594,0.000219861,1.25013e-005,1.49832e-005,0.000110934,0.000323731,0.000356225,0.000147154,2.25311e-005,1.28113e-006
1,0.0185364,2.31475e-006,2.22214e-005,8.38143e-005,0.000120036,6.50642e-005,1.31947e-005,1.01023e-006,2.25875e-005,0.000216838,0.000817867,0.00117133,0.000634902,0.000128755,9.85789e-006,9.0104e-005,0.00086499,0.00326255,0.00467254,0.00253269,0.000513617,3.93241e-005,0.000142734,0.00137023,0.00516821,0.00740177,0.00401203,0.00081362,6.22934e-005,9.0104e-005,0.00086499,0.00326255,0.00467254,0.00253269,0.000513617,3.93241e-005,2.25875e-005,0.000216838,0.000817867,0.00117133,0.000634902,0.000128755,9.85789e-006,2.31475e-006,2.22214e-005,8.38143e-005,0.000120036,6.50642e-005,1.31947e-005,1.01023e-006
2,0.0372875,3.20532e-006,3.24653e-005,0.000128132,0.000190727,0.000106755,2.22246e-005,1.73843e-006,3.12778e-005,0.000316799,0.00125032,0.00186113,0.00104172,0.000216869,1.69638e-005,0.00012477,0.00126374,0.00498766,0.00742424,0.00415554,0.000865113,6.76702e-005,0.000197648,0.00200189,0.00790096,0.0117607,0.00658279,0.00137043,0.000107196,0.00012477,0.00126374,0.00498766,0.00742424,0.00415554,0.000865113,6.76702e-005,3.12778e-005,0.000316799,0.00125032,0.00186113,0.00104172,0.000216869,1.69638e-005,3.20532e-006,3.24653e-005,0.000128132,0.000190727,0.000106755,2.22246e-005,1.73843e-006
3,0.0562558,2.06409e-006,2.06308e-005,8.05692e-005,0.000118904,6.60964e-005,1.3685e-005,1.06578e-006,2.01416e-005,0.000201317,0.000786201,0.00116027,0.000644974,0.00013354,1.04e-005,8.03468e-005,0.000803073,0.00313623,0.00462845,0.00257287,0.000532703,4.14867e-005,0.000127277,0.00127215,0.00496811,0.00733192,0.00407568,0.000843855,6.57191e-005,8.03468e-005,0.000803073,0.00313623,0.00462845,0.00257287,0.000532703,4.14867e-005,2.01416e-005,0.000201317,0.000786201,0.00116027,0.000644974,0.00013354,1.04e-005,2.06409e-006,2.06308e-005,8.05692e-005,0.000118904,6.60964e-005,1.3685e-005,1.06578e-006
4,0.0754439,1.51219e-006,1.47164e-005,5.6237e-005,8.15343e-005,4.46842e-005,9.14877e-006,7.06218e-007,1.47561e-005,0.000143604,0.000548765,0.000795618,0.000436032,8.92745e-005,6.89133e-006,5.88636e-005,0.00057285,0.00218908,0.0031738,0.00173938,0.000356125,2.74902e-005,9.32458e-005,0.000907451,0.00346772,0.00502762,0.00275535,0.000564137,4.35473e-005,5.88636e-005,0.00057285,0.00218908,0.0031738,0.00173938,0.000356125,2.74902e-005,1.47561e-005,0.000143604,0.000548765,0.000795618,0.000436032,8.92745e-005,6.89133e-006,1.51219e-006,1.47164e-005,5.6237e-005,8.15343e-005,4.46842e-005,9.14877e-006,7.06218e-007
5,0.0948544,1.57289e-006,1.54584e-005,5.92994e-005,8.59931e-005,4.70386e-005,9.60269e-006,7.38813e-007,1.53484e-005,0.000150845,0.000578648,0.000839127,0.000459007,9.37038e-005,7.20939e-006,6.12261e-005,0.000601735,0.00230829,0.00334736,0.00183102,0.000373794,2.8759e-005,9.69883e-005,0.000953208,0.00365656,0.00530256,0.00290052,0.000592127,4.55571e-005,6.12261e-005,0.000601735,0.00230829,0.00334736,0.00183102,0.000373794,2.8759e-005,1.53484e-005,0.000150845,0.000578648,0.000839127,0.000459007,9.37038e-005,7.20939e-006,1.57289e-006,1.54584e-005,5.92994e-005,8.59931e-005,4.70386e-005,9.60269e-006,7.38813e-007
6,0.11449,1.75454e-006,1.91344e-005,8.26241e-005,0.000137278,8.7694e-005,2.135e-005,2.01644e-006,1.7121e-005,0.000186715,0.000806253,0.00133957,0.000855726,0.000208335,1.96766e-005,6.82972e-005,0.000744827,0.00321622,0.00534369,0.00341358,0.000831069,7.8492e-005,0.00010819,0.00117988,0.00509482,0.00846494,0.00540745,0.0013165,0.000124339,6.82972e-005,0.000744827,0.00321622,0.00534369,0.00341358,0.000831069,7.8492e-005,1.7121e-005,0.000186715,0.000806253,0.00133957,0.000855726,0.000208335,1.96766e-005,1.75454e-006,1.91344e-005,8.26241e-005,0.000137278,8.7694e-005,2.135e-005,2.01644e-006
7,0.134352,1.50653e-006,1.68784e-005,7.54553e-005,0.000130601,8.72316e-005,2.22297e-005,2.19749e-006,1.47009e-005,0.000164701,0.000736299,0.00127441,0.000851213,0.000216919,2.14433e-005,5.86432e-005,0.000657009,0.00293717,0.00508376,0.00339557,0.000865311,8.55394e-005,9.28967e-005,0.00104077,0.00465277,0.00805318,0.00537893,0.00137074,0.000135503,5.86432e-005,0.000657009,0.00293717,0.00508376,0.00339557,0.000865311,8.55394e-005,1.47009e-005,0.000164701,0.000736299,0.00127441,0.000851213,0.000216919,2.14433e-005,1.50653e-006,1.68784e-005,7.54553e-005,0.000130601,8.72316e-005,2.22297e-005,2.19749e-006
8,0.154445,1.18491e-006,1.30935e-005,5.79449e-005,9.96709e-005,6.63994e-005,1.69243e-005,1.67662e-006,1.15625e-005,0.000127767,0.000565431,0.000972597,0.000647931,0.000165148,1.63606e-005,4.61238e-005,0.000509676,0.00225556,0.00387979,0.00258466,0.000658794,6.52642e-005,7.30647e-005,0.000807378,0.00357304,0.00614597,0.00409436,0.0010436,0.000103385,4.61238e-005,0.000509676,0.00225556,0.00387979,0.00258466,0.000658794,6.52642e-005,1.15625e-005,0.000127767,0.000565431,0.000972597,0.000647931,0.000165148,1.63606e-005,1.18491e-006,1.30935e-005,5.79449e-005,9.96709e-005,6.63994e-005,1.69243e-005,1.67662e-006
9,0.174771,1.03689e-006,1.13005e-005,4.88214e-005,8.12735e-005,5.20902e-005,1.27378e-005,1.20937e-006,1.01181e-005,0.000110271,0.000476403,0.000793074,0.000508301,0.000124297,1.18011e-005,4.03619e-005,0.000439883,0.00190042,0.00316365,0.00202766,0.000495832,4.70758e-005,6.39373e-005,0.000696819,0.00301046,0.00501154,0.00321202,0.000785447,7.45728e-005,4.03619e-005,0.000439883,0.00190042,0.00316365,0.00202766,0.000495832,4.70758e-005,1.01181e-005,0.000110271,0.000476403,0.000793074,0.000508301,0.000124297,1.18011e-005,1.03689e-006,1.13005e-005,4.88214e-005,8.12735e-005,5.20902e-005,1.27378e-005,1.20937e-006
