gridnumber,capital,dist[0 0 00],dist[0 0 01],dist[0 0 02],dist[0 0 10],dist[0 0 11],dist[0 0 12],dist[0 0 20],dist[0 0 21],dist[0 0 22],dist[0 1 00],dist[0 1 01],dist[0 1 02],dist[0 1 10],dist[0 1 11],dist[0 1 12],dist[0 1 20],dist[0 1 21],dist[0 1 22],dist[0 2 00],dist[0 2 01],dist[0 2 02],dist[0 2 10],dist[0 2 11],dist[0 2 12],dist[0 2 20],dist[0 2 21],dist[0 2 22],dist[1 0 00],dist[1 0 01],dist[1 0 02],dist[1 0 10],dist[1 0 11],dist[1 0 12],dist[1 0 20],dist[1 0 21],dist[1 0 22],dist[1 1 00],dist[1 1 01],dist[1 1 02],dist[1 1 10],dist[1 1 11],dist[1 1 12],dist[1 1 20],dist[1 1 21],dist[1 1 22],dist[1 2 00],dist[1 2 01],dist[1 2 02],dist[1 2 10],dist[1 2 11],dist[1 2 12],dist[1 2 20],dist[1 2 21],dist[1 2 22],dist[2 0 00],dist[2 0 01],dist[2 0 02],dist[2 0 10],dist[2 0 11],dist[2 0 12],dist[2 0 20],dist[2 0 21],dist[2 0 22],dist[2 1 00],dist[2 1 01],dist[2 1 02],dist[2 1 10],dist[2 1 11],dist[2 1 12],dist[2 1 20],dist[2 1 21],dist[2 1 22],dist[2 2 00],dist[2 2 01],dist[2 2 02],dist[2 2 10],dist[2 2 11],dist[2 2 12],dist[2 2 20],dist[2 2 21],dist[2 2 22]
0,0,0.0250283,0.00588696,0,0.000152432,3.58789e-005,0,0,0,0,0.00781935,0.0227465,0.00780305,4.75991e-005,0.000138555,4.7557e-005,0,0,0,0,0.00589914,0.0250162,0,3.59104e-005,0.0001524,0,0,0,0.0134163,0.00315479,0,0.0176831,0.00416015,0,0.000152432,3.58789e-005,0,0.00419234,0.0121924,0.0041816,0.00552371,0.0160716,0.00551421,4.75991e-005,0.000138555,4.7557e-005,0,0.00316282,0.0134083,0,0.00416725,0.017676,0,3.59104e-005,0.0001524,0,0,0,0.0100661,0.00236702,0,0.0151146,0.00355582,0,0,0,0,0.00314547,0.00914785,0.00313743,0.00472148,0.0137372,0.00471318,0,0,0,0,0.00237303,0.0100601,0,0.00356203,0.0151084
1,0.0572595,0.00941521,0.00220759,0,0.000330314,7.76862e-005,0,0,0,0,0.00294849,0.00855048,0.00292606,0.000103203,0.000300193,0.000102972,0,0,0,0,0.00222435,0.00939845,0,7.78593e-005,0.000330141,0,0,0,0.00256144,0.000598866,0,0.00913393,0.00214335,0,0.000399775,9.40375e-005,0,0.000804013,0.00232447,0.000793756,0.00285854,0.00829673,0.00284092,0.000124892,0.000363333,0.000124645,0,0.000606532,0.00255377,0,0.00215651,0.00912077,0,9.4222e-005,0.000399591,0,0,0,0.00194599,0.000455006,0,0.00779954,0.00183027,0,0,0,0,0.000610793,0.00176599,0.00060308,0.0024409,0.00708468,0.00242595,0,0,0,0,0.000460771,0.00194022,0,0.00184144,0.00778837
2,0.116568,0.00852665,0.00197887,0,0.00298438,0.000701601,0,0,0,0,0.00271731,0.00769807,0.00262299,0.000933283,0.00271142,0.000929961,0,0,0,0,0.00204937,0.00845616,0,0.000704084,0.0029819,0,0,0,0.00148548,0.000357222,0,0.00883881,0.0020378,0,0.00396203,0.000931703,0,0.0004582,0.00135519,0.000473576,0.00283396,0.00796394,0.00270102,0.00123858,0.00360006,0.00123496,0,0.00034573,0.00149697,0,0.00213716,0.00873945,0,0.000934408,0.00395932,0,0,0,0.00113336,0.000272222,0,0.0103777,0.00240825,0,0,0,0,0.000350012,0.00103356,0.000360888,0.00330058,0.00937593,0.00319207,0,0,0,0,0.000264093,0.00114148,0,0.00248936,0.0102966
3,0.177999,0.00611956,0.00140121,0,0.00241126,0.000564748,0,0,0,0,0.00199899,0.00547758,0.00185743,0.000756625,0.00218834,0.000748552,0,0,0,0,0.00150701,0.00601376,0,0.000570782,0.00240523,0,0,0,0.000823988,0.000194968,0,0.00656047,0.00149451,0,0.00320312,0.000750468,0,0.000257357,0.000748819,0.000258446,0.00215812,0.00585776,0.00198112,0.00100451,0.00290756,0.000994714,0,0.000194154,0.000824802,0,0.0016268,0.00642817,0,0.00075779,0.0031958,0,0,0,0.000633043,0.000149555,0,0.00789778,0.0018164,0,0,0,0,0.000198185,0.000574846,0.000198249,0.00255743,0.00709107,0.00240774,0,0,0,0,0.000149508,0.000633091,0,0.00192829,0.00778589
4,0.241629,0.00454482,0.00116255,0,0.00233838,0.000613374,0,0,0,0,0.00133616,0.00420542,0.00154182,0.000712226,0.00213719,0.00081399,0,0,0,0,0.00100883,0.00469854,0,0.000537314,0.00241444,0,0,0,0.000495771,0.00011661,0,0.0049334,0.00127069,0,0.00311354,0.000816791,0,0.000153795,0.000451675,0.000154553,0.00143974,0.00457485,0.00168529,0.000948708,0.00284527,0.00108394,0,0.000116043,0.000496338,0,0.00108716,0.00511693,0,0.000715713,0.00321462,0,0,0,0.000381797,9.0043e-005,0,0.0065014,0.00168588,0,0,0,0,0.000118091,0.000348166,0.000119343,0.00193029,0.00599445,0.00223647,0,0,0,0,8.9107e-005,0.000382733,0,0.00145704,0.00673024
5,0.307536,0.00307002,0.000765598,0,0.00205056,0.000525227,0,0,0,0,0.000921243,0.00282392,0.00101521,0.000623987,0.00187602,0.000696796,0,0,0,0,0.000695368,0.00314025,0,0.000470807,0.00210498,0,0,0,0.000280058,6.55428e-005,0,0.00333955,0.000835732,0,0.00273552,0.000700764,0,8.71774e-005,0.00025488,8.68666e-005,0.000998067,0.00307564,0.00110822,0.000832536,0.00250255,0.000929677,0,6.57751e-005,0.000279826,0,0.000753403,0.00342188,0,0.000628158,0.00280813,0,0,0,0.000215292,5.04486e-005,0,0.00490529,0.00124038,0,0,0,0,6.68894e-005,0.000196058,6.68616e-005,0.00147834,0.00450388,0.00164514,0,0,0,0,5.04694e-005,0.000215271,0,0.00111571,0.00502996
6,0.375801,0.00207105,0.000467833,0,0.00149258,0.000319456,0,0,0,0,0.000634795,0.00189657,0.000619632,0.000470555,0.00135546,0.000422898,0,0,0,0,0.000479166,0.00205971,0,0.000355076,0.00145696,0,0,0,0.000171283,4.03665e-005,0,0.00225948,0.000510524,0,0.00199204,0.000426211,0,5.30866e-005,0.000156089,5.35022e-005,0.00069062,0.00207107,0.000676159,0.00062814,0.00180892,0.000564219,0,4.00558e-005,0.000171594,0,0.000521333,0.00224867,0,0.000473987,0.00194426,0,0,0,0.000131706,3.10674e-005,0,0.00343192,0.000756221,0,0,0,0,4.07472e-005,0.000120094,4.11769e-005,0.0010646,0.00313193,0.00100135,0,0,0,0,3.07462e-005,0.000132028,0,0.000803496,0.00338465
7,0.44651,0.00133961,0.000294777,0,0.00103402,0.000208241,0,0,0,0,0.000411219,0.00122693,0.000390279,0.000333287,0.000933001,0.000275483,0,0,0,0,0.000310428,0.00132396,0,0.000251445,0.00099082,0,0,0,9.73501e-005,2.33517e-005,0,0.00146803,0.000323066,0,0.00138053,0.000277876,0,2.97963e-005,8.90519e-005,3.09545e-005,0.0004491,0.0013461,0.000427719,0.000445107,0.00124553,0.000367602,0,2.24861e-005,9.82158e-005,0,0.000339046,0.00145205,0,0.000335806,0.0013226,0,0,0,7.49485e-005,1.80038e-005,0,0.00229868,0.000485014,0,0,0,0,2.2874e-005,6.86236e-005,2.38652e-005,0.000721632,0.00209131,0.000641897,0,0,0,0,1.72629e-005,7.56894e-005,0,0.00054461,0.00223909
8,0.519749,0.000853846,0.000190239,0,0.000688245,0.000140511,0,0,0,0,0.000261436,0.000782462,0.000251914,0.000223029,0.000619603,0.000185934,0,0,0,0,0.000197357,0.000846729,0,0.000168237,0.000660519,0,0,0,5.5481e-005,1.34166e-005,0,0.000939339,0.000209539,0,0.000919063,0.000187538,0,1.68679e-005,5.08551e-005,1.77855e-005,0.000286472,0.000861934,0.000277463,0.000297928,0.000827309,0.000248162,0,1.27307e-005,5.61668e-005,0,0.000216272,0.000932606,0,0.000224734,0.000881867,0,0,0,4.2784e-005,1.03687e-005,0,0.00149931,0.000320382,0,0,0,0,1.29584e-005,3.92642e-005,1.3745e-005,0.000471506,0.0013628,0.000424102,0,0,0,0,9.78069e-006,4.3372e-005,0,0.000355813,0.00146388
9,0.595608,0.000537433,0.000122877,0,0.000446941,9.46362e-005,0,0,0,0,0.000163082,0.000493667,0.00016276,0.000143935,0.000402926,0.00012529,0,0,0,0,0.000123118,0.000537192,0,0.000108572,0.000433006,0,0,0,3.2484e-005,7.89446e-006,0,0.000592295,0.000135724,0,0.000596924,0.000126337,0,9.83371e-006,2.98144e-005,1.04655e-005,0.0001789,0.000544868,0.000179774,0.000192303,0.000538076,0.000167258,0,7.42225e-006,3.29563e-005,0,0.000135071,0.000592948,0,0.000145056,0.000578205,0,0,0,2.50664e-005,6.10958e-006,0,0.000959308,0.000211404,0,0,0,0,7.55313e-006,2.304e-005,8.0993e-006,0.000299463,0.000873553,0.00027995,0,0,0,0,5.70136e-006,2.54746e-005,0,0.000225988,0.000944723
