gridnumber,capital,VF[0 0],VF[0 1],VF[0 2],VF[0 3],VF[0 4],VF[0 5],VF[0 6],VF[1 0],VF[1 1],VF[1 2],VF[1 3],VF[1 4],VF[1 5],VF[1 6],VF[2 0],VF[2 1],VF[2 2],VF[2 3],VF[2 4],VF[2 5],VF[2 6],VF[3 0],VF[3 1],VF[3 2],VF[3 3],VF[3 4],VF[3 5],VF[3 6],VF[4 0],VF[4 1],VF[4 2],VF[4 3],VF[4 4],VF[4 5],VF[4 6],VF[5 0],VF[5 1],VF[5 2],VF[5 3],VF[5 4],VF[5 5],VF[5 6],VF[6 0],VF[6 1],VF[6 2],VF[6 3],VF[6 4],VF[6 5],VF[6 6]
10,0.205331,-98.3686,-98.1868,-97.9652,-97.721,-97.4877,-97.2835,-97.0792,-87.3732,-87.2607,-87.1237,-86.9726,-86.8145,-86.6564,-86.4984,-77.9232,-77.8446,-77.7488,-77.6432,-77.5326,-77.4221,-77.3115,-69.711,-69.6525,-69.5812,-69.5027,-69.4206,-69.3384,-69.2563,-62.5545,-62.5136,-62.4638,-62.4089,-62.3514,-62.294,-62.2365,-56.3042,-56.2734,-56.2359,-56.1945,-56.1513,-56.108,-56.0647,-50.7383,-50.7154,-50.6876,-50.657,-50.625,-50.5929,-50.5609
11,0.226131,-93.2542,-93.169,-93.0737,-92.9086,-92.7086,-92.4785,-92.2335,-83.6766,-83.6219,-83.5607,-83.4546,-83.326,-83.1782,-83.0207,-75.2421,-75.196,-75.1442,-75.0547,-74.957,-74.8472,-74.7304,-67.7591,-67.7285,-67.6942,-67.6349,-67.5632,-67.4808,-67.3931,-61.1613,-61.1372,-61.1102,-61.0636,-61.0073,-60.9426,-60.8736,-55.255,-55.2369,-55.2179,-55.1853,-55.1459,-55.1006,-55.0524,-49.9613,-49.9479,-49.9328,-49.9068,-49.8754,-49.8393,-49.8009
12,0.247171,-89.2047,-89.0506,-88.8965,-88.7424,-88.584,-88.4166,-88.2405,-80.7126,-80.5896,-80.4666,-80.3437,-80.2172,-80.0969,-79.9735,-73.0186,-72.9273,-72.8361,-72.7449,-72.6511,-72.552,-72.4477,-66.1071,-66.0386,-65.9701,-65.9016,-65.8317,-65.7649,-65.6945,-59.9403,-59.891,-59.8417,-59.7923,-59.7416,-59.6881,-59.6317,-54.3461,-54.3084,-54.2708,-54.2332,-54.1944,-54.1536,-54.1105,-49.2677,-49.2394,-49.2111,-49.1828,-49.1537,-49.1229,-49.0905
13,0.268455,-85.6489,-85.459,-85.2691,-85.0792,-84.8972,-84.7152,-84.5214,-78.0451,-77.8843,-77.7236,-77.5628,-77.4088,-77.2547,-77.0906,-70.9764,-70.857,-70.7375,-70.618,-70.5035,-70.389,-70.267,-64.5947,-64.5031,-64.4114,-64.3197,-64.2318,-64.1439,-64.0504,-58.779,-58.711,-58.643,-58.575,-58.5098,-58.4446,-58.3751,-53.4715,-53.419,-53.3665,-53.314,-53.2637,-53.2133,-53.1597,-48.5992,-48.5594,-48.5197,-48.48,-48.442,-48.4039,-48.3634
14,0.289985,-82.3939,-82.1888,-81.9961,-81.8108,-81.6256,-81.4403,-81.2551,-75.4555,-75.302,-75.1517,-74.995,-74.8384,-74.6817,-74.525,-68.9953,-68.8806,-68.7683,-68.6512,-68.5341,-68.417,-68.2998,-63.0941,-63.0042,-62.9161,-62.8243,-62.7325,-62.6407,-62.5489,-57.616,-57.5483,-57.482,-57.4129,-57.3439,-57.2748,-57.2057,-52.5873,-52.5345,-52.4827,-52.4288,-52.3748,-52.3209,-52.2669,-47.9185,-47.8756,-47.8348,-47.7932,-47.7517,-47.7101,-47.6686
15,0.311765,-79.4424,-79.2473,-79.0522,-78.8571,-78.662,-78.4669,-78.2911,-73.0786,-72.9337,-72.7888,-72.6438,-72.4989,-72.354,-72.209,-67.1574,-67.0471,-66.9369,-66.8267,-66.7165,-66.6063,-66.4961,-61.6743,-61.5855,-61.4966,-61.4078,-61.3189,-61.2301,-61.1412,-56.5296,-56.4569,-56.3841,-56.3114,-56.2386,-56.1711,-56.1037,-51.7391,-51.6823,-51.626,-51.5723,-51.5186,-51.465,-51.4113,-47.2622,-47.2184,-47.1747,-47.1309,-47.0872,-47.0434,-46.9997
16,0.333798,-76.6137,-76.4634,-76.313,-76.1626,-76.0084,-75.8542,-75.6768,-70.8249,-70.7131,-70.6013,-70.4895,-70.3748,-70.2601,-70.1282,-65.4265,-65.3306,-65.2347,-65.1389,-65.0407,-64.951,-64.8478,-60.279,-60.2064,-60.1351,-60.0638,-59.9906,-59.9175,-59.8334,-55.4492,-55.3905,-55.3319,-55.2732,-55.213,-55.1528,-55.0836,-50.8902,-50.8435,-50.7968,-50.7501,-50.7022,-50.6543,-50.5991,-46.5936,-46.5573,-46.5211,-46.4849,-46.4477,-46.4105,-46.3678
17,0.356085,-74.0989,-73.9834,-73.8499,-73.7093,-73.5577,-73.3991,-73.2332,-68.8288,-68.7309,-68.6177,-68.505,-68.391,-68.2716,-68.1468,-63.8313,-63.7546,-63.6661,-63.5728,-63.4723,-63.367,-63.2569,-59.0046,-58.9422,-58.87,-58.7939,-58.712,-58.6325,-58.5497,-54.4351,-54.387,-54.3315,-54.273,-54.21,-54.1439,-54.0749,-50.0866,-50.048,-50.0033,-49.9563,-49.9056,-49.8526,-49.7971,-45.9566,-45.9264,-45.8915,-45.8547,-45.8151,-45.7736,-45.7302
18,0.378631,-71.9866,-71.8273,-71.651,-71.4679,-71.2849,-71.1018,-70.9187,-67.159,-67.0234,-66.8733,-66.7175,-66.5616,-66.4058,-66.2544,-62.4438,-62.3335,-62.2116,-62.0849,-61.9583,-61.8316,-61.705,-57.8949,-57.805,-57.7055,-57.6022,-57.4989,-57.3956,-57.2923,-53.54,-53.47,-53.3926,-53.3123,-53.2319,-53.1516,-53.0712,-49.3738,-49.3171,-49.2544,-49.1893,-49.1242,-49.0591,-48.994,-45.387,-45.3399,-45.2903,-45.2387,-45.1871,-45.1355,-45.0839
19,0.401438,-69.89,-69.7317,-69.5701,-69.4149,-69.2629,-69.1108,-68.9588,-65.4457,-65.3054,-65.1623,-65.0248,-64.8901,-64.7555,-64.6208,-61.0219,-60.9079,-60.7915,-60.6797,-60.5702,-60.4607,-60.3512,-56.7489,-56.6552,-56.5596,-56.4678,-56.3779,-56.2879,-56.198,-52.6164,-52.5375,-52.4599,-52.3869,-52.3154,-52.2439,-52.1724,-48.6256,-48.565,-48.5031,-48.4437,-48.3855,-48.3272,-48.269,-44.792,-44.7414,-44.6897,-44.6401,-44.5915,-44.5429,-44.4958
20,0.424509,-67.9835,-67.8294,-67.6753,-67.5256,-67.396,-67.2664,-67.1553,-63.7985,-63.6721,-63.5458,-63.4194,-63.3041,-63.1888,-63.0899,-59.658,-59.5554,-59.4528,-59.3502,-59.2566,-59.1629,-59.0826,-55.6376,-55.5526,-55.4675,-55.3825,-55.303,-55.2272,-55.1607,-51.7136,-51.6412,-51.5687,-51.4962,-51.4285,-51.3673,-51.3138,-47.8955,-47.8365,-47.7775,-47.7185,-47.6653,-47.6153,-47.5714,-44.1979,-44.1509,-44.1038,-44.0568,-44.0128,-43.9709,-43.9341
21,0.447848,-66.2001,-66.0601,-65.9136,-65.7605,-65.601,-65.4404,-65.2889,-62.2659,-62.1523,-62.0334,-61.9092,-61.7797,-61.645,-61.5129,-58.3922,-58.291,-58.1914,-58.0897,-57.9836,-57.8732,-57.7649,-54.5887,-54.5103,-54.4282,-54.3425,-54.2531,-54.16,-54.0688,-50.8536,-50.7861,-50.7155,-50.6418,-50.5649,-50.4849,-50.4065,-47.1935,-47.1382,-47.0802,-47.0197,-46.9566,-46.8909,-46.8279,-43.6251,-43.5807,-43.5342,-43.4857,-43.4351,-43.3825,-43.3309
22,0.471456,-64.398,-64.2928,-64.1875,-64.0822,-63.964,-63.8396,-63.68,-60.744,-60.6589,-60.5738,-60.4887,-60.3932,-60.2926,-60.1636,-57.1281,-57.0528,-56.9776,-56.9024,-56.8186,-56.7359,-56.6299,-53.5327,-53.4693,-53.406,-53.3446,-53.2775,-53.207,-53.1164,-49.9728,-49.9216,-49.8703,-49.819,-49.7615,-49.7009,-49.6231,-46.4684,-46.4259,-46.3834,-46.3409,-46.2932,-46.243,-46.1786,-43.0296,-42.9952,-42.9608,-42.9264,-42.8878,-42.8472,-42.795
23,0.495339,-62.9137,-62.7833,-62.6559,-62.5224,-62.3768,-62.2312,-62.0765,-59.4794,-59.3629,-59.2521,-59.143,-59.024,-58.905,-58.7786,-56.0671,-55.9713,-55.8777,-55.7796,-55.6727,-55.5657,-55.4543,-52.6362,-52.5545,-52.4746,-52.391,-52.2997,-52.2109,-52.1194,-49.2205,-49.1539,-49.0889,-49.0208,-48.9465,-48.8722,-48.7933,-45.8455,-45.7902,-45.7361,-45.6795,-45.6177,-45.5559,-45.4903,-42.5186,-42.4715,-42.4255,-42.3774,-42.3263,-42.276,-42.2225
24,0.519498,-61.3954,-61.3036,-61.1912,-61.0493,-60.9014,-60.7536,-60.6057,-58.1894,-58.1088,-58.0101,-57.8853,-57.7576,-57.6369,-57.5162,-54.9574,-54.8894,-54.806,-54.7007,-54.591,-54.4814,-54.3717,-51.6931,-51.6347,-51.5631,-51.4728,-51.3786,-51.2845,-51.1907,-48.4267,-48.3789,-48.3203,-48.2463,-48.1692,-48.0921,-48.0151,-45.1846,-45.1446,-45.0955,-45.0336,-44.969,-44.9045,-44.84,-41.9732,-41.9391,-41.8972,-41.8444,-41.7894,-41.7344,-41.6794
25,0.543937,-60.1051,-59.9474,-59.8037,-59.6657,-59.5474,-59.446,-59.3361,-57.0914,-56.9499,-56.821,-56.6972,-56.5911,-56.5002,-56.4017,-54.0014,-53.8806,-53.7706,-53.6649,-53.5744,-53.4968,-53.4127,-50.8787,-50.7748,-50.682,-50.5892,-50.5114,-50.4446,-50.3723,-47.7437,-47.6533,-47.5726,-47.4951,-47.4309,-47.3758,-47.3161,-44.6129,-44.5372,-44.4696,-44.4031,-44.3489,-44.3024,-44.252,-41.4931,-41.4312,-41.3759,-41.3206,-41.2742,-41.2345,-41.1913
26,0.568659,-58.811,-58.6533,-58.506,-58.3641,-58.2278,-58.0969,-57.9714,-55.9568,-55.8175,-55.6831,-55.5537,-55.4292,-55.3098,-55.1953,-53.014,-52.8947,-52.7796,-52.6688,-52.5623,-52.46,-52.362,-50.0336,-49.9307,-49.8315,-49.7359,-49.644,-49.5558,-49.4713,-47.0307,-46.9411,-46.8547,-46.7715,-46.6915,-46.6181,-46.5481,-44.0111,-43.9355,-43.8626,-43.7923,-43.7248,-43.6611,-43.6016,-40.986,-40.9237,-40.8637,-40.8059,-40.7503,-40.697,-40.6458
27,0.593667,-57.5692,-57.4126,-57.2654,-57.1254,-56.9908,-56.8561,-56.7215,-54.8462,-54.7124,-54.586,-54.4595,-54.3379,-54.2163,-54.0947,-52.0477,-51.9286,-51.8194,-51.7103,-51.6053,-51.5004,-51.3954,-49.2003,-49.1,-49.0056,-48.9112,-48.8204,-48.7296,-48.6388,-46.3236,-46.2361,-46.1535,-46.0709,-45.9914,-45.9119,-45.8329,-43.411,-43.3367,-43.2666,-43.1964,-43.1289,-43.0615,-42.994,-40.482,-40.4182,-40.3588,-40.3007,-40.2448,-40.189,-40.1332
28,0.618966,-56.294,-56.1677,-56.0498,-55.9342,-55.8217,-55.7091,-55.5809,-53.7188,-53.6108,-53.5101,-53.4093,-53.3061,-53.2029,-53.0853,-51.0622,-50.9637,-50.8753,-50.7884,-50.6995,-50.6105,-50.5091,-48.3504,-48.2652,-48.1892,-48.1139,-48.0368,-47.9596,-47.8718,-45.5917,-45.5204,-45.4539,-45.3874,-45.3192,-45.2511,-45.1735,-42.7869,-42.7262,-42.6696,-42.6129,-42.5549,-42.4969,-42.4308,-39.9558,-39.9034,-39.8544,-39.8055,-39.7565,-39.7083,-39.6533
29,0.644557,-55.1113,-55.0051,-54.9097,-54.8089,-54.7054,-54.5916,-54.4778,-52.6609,-52.5688,-52.4861,-52.3986,-52.3088,-52.2047,-52.1007,-50.1378,-50.0538,-49.9783,-49.9006,-49.8234,-49.7341,-49.6447,-47.5499,-47.4771,-47.4117,-47.3429,-47.2753,-47.197,-47.1187,-44.8966,-44.8352,-44.78,-44.7217,-44.6618,-44.5924,-44.523,-42.1912,-42.1387,-42.0914,-42.0416,-41.9903,-41.9309,-41.8716,-39.452,-39.4065,-39.3656,-39.3224,-39.278,-39.2265,-39.1752
30,0.670445,-54.0621,-53.9492,-53.8389,-53.7232,-53.5994,-53.4742,-53.3468,-51.7209,-51.6224,-51.5273,-51.4276,-51.321,-51.2097,-51.0938,-49.3184,-49.2297,-49.1432,-49.0524,-48.9552,-48.8588,-48.7589,-46.8328,-46.7551,-46.6792,-46.5997,-46.5146,-46.4287,-46.3403,-44.2705,-44.2046,-44.1403,-44.0729,-44.0007,-43.9254,-43.8469,-41.6549,-41.596,-41.5396,-41.4816,-41.4196,-41.3549,-41.2875,-38.9944,-38.9452,-38.8973,-38.847,-38.7932,-38.737,-38.6785
31,0.696632,-53.0357,-52.9324,-52.8052,-52.6781,-52.551,-52.4359,-52.3438,-50.8109,-50.717,-50.6056,-50.4973,-50.389,-50.2897,-50.2062,-48.5148,-48.4338,-48.3341,-48.2344,-48.1347,-48.0433,-47.9683,-46.1247,-46.053,-45.9649,-45.8768,-45.7887,-45.7079,-45.6417,-43.6555,-43.5919,-43.5149,-43.4399,-43.3649,-43.2962,-43.2385,-41.1229,-41.0683,-41.001,-40.9338,-40.8687,-40.8094,-40.7595,-38.5377,-38.492,-38.4357,-38.3794,-38.3231,-38.2715,-38.2282
32,0.723123,-52.0057,-51.9074,-51.8014,-51.6799,-51.5636,-51.4576,-51.35,-49.8998,-49.8108,-49.7148,-49.6063,-49.5065,-49.4156,-49.3203,-47.6991,-47.6208,-47.5364,-47.4397,-47.3471,-47.2627,-47.1742,-45.4037,-45.3345,-45.2599,-45.1744,-45.0926,-45.018,-44.9398,-43.0264,-42.9647,-42.8982,-42.822,-42.7519,-42.6882,-42.6213,-40.5765,-40.5234,-40.466,-40.4003,-40.3373,-40.2807,-40.2229,-38.069,-38.0232,-37.975,-37.9197,-37.8667,-37.8185,-37.7679
33,0.749921,-51.0921,-50.9773,-50.8575,-50.7328,-50.6105,-50.4932,-50.381,-49.0827,-48.9769,-48.8666,-48.7516,-48.6397,-48.5362,-48.4371,-46.962,-46.8684,-46.7707,-46.669,-46.5693,-46.4737,-46.3821,-44.7508,-44.6678,-44.5811,-44.4908,-44.4024,-44.3175,-44.2363,-42.4545,-42.3802,-42.3028,-42.2221,-42.1431,-42.0695,-41.9997,-40.0787,-40.0146,-39.9476,-39.8779,-39.8095,-39.7439,-39.6811,-37.6418,-37.5857,-37.5271,-37.4666,-37.4088,-37.3534,-37.3004
34,0.77703,-50.1894,-50.072,-49.9471,-49.8223,-49.7024,-49.5874,-49.4699,-48.2617,-48.1521,-48.0357,-47.9193,-47.8075,-47.7035,-47.5994,-46.2235,-46.1271,-46.0246,-45.9221,-45.8236,-45.7292,-45.6327,-44.0938,-44.0077,-43.9163,-43.8249,-43.7371,-43.6529,-43.5669,-41.8762,-41.7991,-41.7172,-41.6352,-41.5565,-41.4809,-41.406,-39.5741,-39.5073,-39.4363,-39.3654,-39.2972,-39.2317,-39.1649,-37.2065,-37.1478,-37.0855,-37.0232,-36.9634,-36.9067,-36.85
35,0.804452,-49.3039,-49.1817,-49.0597,-48.9377,-48.8206,-48.7084,-48.601,-47.4522,-47.3399,-47.2276,-47.1153,-47.0075,-46.9042,-46.8101,-45.4964,-45.3959,-45.2962,-45.1966,-45.1009,-45.0092,-44.9215,-43.4453,-43.3538,-43.2648,-43.1758,-43.0904,-43.0085,-42.9302,-41.3012,-41.2213,-41.1413,-41.0614,-40.9846,-40.911,-40.8407,-39.0708,-39.0013,-38.9318,-38.8623,-38.7956,-38.7317,-38.6705,-36.7699,-36.7088,-36.6477,-36.5866,-36.5279,-36.4717,-36.4179
36,0.832192,-48.4411,-48.3142,-48.1947,-48.08,-47.9749,-47.8745,-47.7717,-46.67,-46.5551,-46.4445,-46.3385,-46.2412,-46.1484,-46.0535,-44.7908,-44.6842,-44.5855,-44.4908,-44.404,-44.3211,-44.2362,-42.8134,-42.7177,-42.6276,-42.5427,-42.4649,-42.3906,-42.3145,-40.7389,-40.6563,-40.5768,-40.5005,-40.4306,-40.3639,-40.2955,-38.5795,-38.5047,-38.4353,-38.3687,-38.3077,-38.2494,-38.1898,-36.3396,-36.276,-36.2148,-36.1561,-36.1023,-36.0509,-35.9983
37,0.860254,-47.5604,-47.4519,-47.3511,-47.255,-47.1636,-47.0722,-46.9737,-45.8659,-45.7672,-45.6729,-45.583,-45.4975,-45.4119,-45.3198,-44.0616,-43.9698,-43.8846,-43.8044,-43.728,-43.6516,-43.5694,-42.1581,-42.0759,-41.9972,-41.925,-41.8565,-41.7881,-41.7143,-40.1557,-40.0846,-40.0166,-39.9519,-39.8902,-39.8286,-39.7622,-38.0671,-38.0026,-37.9409,-37.8839,-37.8299,-37.7759,-37.7177,-35.8901,-35.8345,-35.7819,-35.7317,-35.684,-35.6363,-35.5849
38,0.888641,-46.7554,-46.6537,-46.548,-46.457,-46.3661,-46.2752,-46.1843,-45.122,-45.031,-44.9335,-44.849,-44.7645,-44.68,-44.5955,-43.387,-43.302,-43.2114,-43.1358,-43.0601,-42.9844,-42.9088,-41.5509,-41.4747,-41.3932,-41.3225,-41.2544,-41.1865,-41.1186,-39.6151,-39.5468,-39.476,-39.4146,-39.3532,-39.2918,-39.2304,-37.5887,-37.5286,-37.4643,-37.4085,-37.3533,-37.2994,-37.2455,-35.4709,-35.4179,-35.3612,-35.3134,-35.2657,-35.2179,-35.1702
39,0.917356,-45.955,-45.8611,-45.7696,-45.68,-45.588,-45.4868,-45.3903,-44.3867,-44.303,-44.2193,-44.1356,-44.0496,-43.9551,-43.865,-42.718,-42.6399,-42.5618,-42.4848,-42.408,-42.3235,-42.2429,-40.9473,-40.8773,-40.8072,-40.7371,-40.6652,-40.589,-40.5165,-39.0756,-39.0122,-38.9494,-38.8883,-38.8256,-38.7567,-38.6909,-37.1095,-37.0538,-36.9981,-36.9424,-36.8853,-36.8226,-36.7646,-35.0498,-35.0005,-34.9512,-34.9019,-34.8522,-34.7982,-34.7468
40,0.946404,-45.2003,-45.1078,-45.0159,-44.9271,-44.8383,-44.745,-44.6402,-43.6903,-43.6076,-43.5249,-43.4422,-43.3595,-43.2726,-43.175,-42.0842,-42.007,-41.9297,-41.8525,-41.7769,-41.6989,-41.6114,-40.3736,-40.3041,-40.2346,-40.1651,-40.0956,-40.0226,-39.9436,-38.5614,-38.4983,-38.4353,-38.3726,-38.3117,-38.2477,-38.1759,-36.6505,-36.595,-36.5394,-36.4839,-36.4283,-36.3699,-36.3044,-34.6455,-34.5962,-34.5469,-34.4976,-34.4483,-34.3965,-34.3399
41,0.975789,-44.4875,-44.3889,-44.2903,-44.1955,-44.1014,-44.0027,-43.9063,-43.0328,-42.9446,-42.8568,-42.7689,-42.681,-42.5889,-42.499,-41.4839,-41.4016,-41.3192,-41.2369,-41.1546,-41.0713,-40.9903,-39.8284,-39.7539,-39.6795,-39.6051,-39.5307,-39.4528,-39.3781,-38.0713,-38.0037,-37.9362,-37.8686,-37.8013,-37.7328,-37.666,-36.2116,-36.1519,-36.0923,-36.0326,-35.9729,-35.9104,-35.8493,-34.2577,-34.2047,-34.1516,-34.0986,-34.0456,-33.99,-33.9357
42,1.00551,-43.7762,-43.6792,-43.5844,-43.4871,-43.3877,-43.2796,-43.1759,-42.3775,-42.2878,-42.2028,-42.1138,-42.0206,-41.9192,-41.8218,-40.881,-40.7996,-40.72,-40.6366,-40.5493,-40.4555,-40.3676,-39.279,-39.2052,-39.1331,-39.0575,-38.9783,-38.8921,-38.8098,-37.5758,-37.5085,-37.4428,-37.3739,-37.3018,-37.2243,-37.1515,-35.7671,-35.7076,-35.6494,-35.5884,-35.5246,-35.4552,-35.3885,-33.8642,-33.8112,-33.7594,-33.7052,-33.6484,-33.5865,-33.5272
43,1.03558,-43.0937,-43.005,-42.9073,-42.8005,-42.6951,-42.5902,-42.4853,-41.7447,-41.6616,-41.5718,-41.4757,-41.3775,-41.2793,-41.1811,-40.298,-40.2229,-40.1401,-40.0496,-39.9572,-39.8647,-39.7757,-38.7467,-38.6785,-38.6034,-38.5212,-38.4373,-38.3535,-38.2696,-37.0939,-37.0317,-36.9631,-36.8881,-36.8115,-36.735,-36.6601,-35.3357,-35.2788,-35.2179,-35.1514,-35.0835,-35.0156,-34.9477,-33.4802,-33.4306,-33.3764,-33.3171,-33.2566,-33.196,-33.1355
44,1.066,-42.4225,-42.3347,-42.2403,-42.1323,-42.0268,-41.9234,-41.8265,-41.1223,-41.0402,-40.9518,-40.854,-40.7566,-40.6592,-40.5679,-39.7223,-39.6479,-39.5678,-39.4762,-39.3845,-39.2929,-39.2086,-38.2199,-38.1521,-38.0791,-37.9956,-37.9122,-37.8288,-37.7506,-36.6158,-36.5538,-36.4871,-36.4108,-36.3346,-36.2584,-36.1869,-34.907,-34.8502,-34.789,-34.721,-34.6533,-34.5855,-34.522,-33.0991,-33.0485,-32.9948,-32.9343,-32.8737,-32.8131,-32.7563
