gridnumber,capital,Portfolio[0 0],Portfolio[0 1],Portfolio[0 2],Portfolio[0 3],Portfolio[0 4],Portfolio[1 0],Portfolio[1 1],Portfolio[1 2],Portfolio[1 3],Portfolio[1 4],Portfolio[2 0],Portfolio[2 1],Portfolio[2 2],Portfolio[2 3],Portfolio[2 4],Portfolio[3 0],Portfolio[3 1],Portfolio[3 2],Portfolio[3 3],Portfolio[3 4],Portfolio[4 0],Portfolio[4 1],Portfolio[4 2],Portfolio[4 3],Portfolio[4 4]
131,18.2513,0.08,0.22,0.36,0.48,0.6,0.06,0.24,0.36,0.48,0.58,0.08,0.22,0.34,0.46,0.58,0.06,0.22,0.34,0.48,0.6,0.06,0.2,0.32,0.46,0.58
132,18.6366,0.08,0.22,0.36,0.48,0.6,0.06,0.24,0.36,0.48,0.58,0.08,0.22,0.34,0.46,0.58,0.06,0.22,0.34,0.48,0.6,0.06,0.2,0.34,0.46,0.58
133,19.0294,0.1,0.22,0.36,0.48,0.6,0.06,0.24,0.36,0.48,0.58,0.08,0.22,0.34,0.46,0.58,0.08,0.22,0.34,0.48,0.6,0.06,0.2,0.34,0.46,0.58
134,19.4298,0.1,0.22,0.36,0.48,0.6,0.08,0.24,0.36,0.48,0.58,0.08,0.22,0.34,0.46,0.58,0.08,0.2,0.34,0.48,0.6,0.06,0.22,0.34,0.46,0.58
135,19.838,0.1,0.22,0.36,0.48,0.6,0.08,0.22,0.36,0.48,0.58,0.08,0.22,0.34,0.46,0.58,0.08,0.2,0.34,0.48,0.6,0.06,0.22,0.34,0.46,0.58
136,20.2541,0.1,0.22,0.34,0.48,0.6,0.08,0.22,0.36,0.48,0.58,0.08,0.22,0.34,0.46,0.58,0.08,0.2,0.34,0.46,0.6,0.06,0.22,0.34,0.46,0.58
137,20.6782,0.1,0.22,0.34,0.48,0.6,0.08,0.22,0.36,0.48,0.6,0.08,0.22,0.34,0.46,0.58,0.08,0.2,0.34,0.46,0.6,0.04,0.22,0.34,0.46,0.58
138,21.1107,0.1,0.22,0.34,0.48,0.6,0.08,0.22,0.36,0.48,0.6,0.08,0.22,0.34,0.46,0.58,0.08,0.2,0.34,0.46,0.58,0.06,0.22,0.34,0.46,0.58
139,21.5515,0.1,0.22,0.34,0.48,0.6,0.08,0.22,0.36,0.48,0.6,0.06,0.22,0.34,0.46,0.58,0.08,0.2,0.34,0.46,0.58,0.06,0.22,0.34,0.48,0.58
140,22.0008,0.1,0.22,0.34,0.48,0.6,0.08,0.22,0.36,0.48,0.6,0.06,0.22,0.34,0.46,0.58,0.08,0.2,0.34,0.46,0.58,0.06,0.22,0.34,0.46,0.58
141,22.4589,0.1,0.22,0.34,0.48,0.6,0.08,0.22,0.36,0.48,0.6,0.06,0.22,0.34,0.46,0.58,0.08,0.2,0.34,0.46,0.58,0.06,0.22,0.34,0.46,0.6
142,22.9259,0.1,0.22,0.34,0.46,0.58,0.08,0.22,0.36,0.48,0.6,0.06,0.24,0.36,0.46,0.58,0.08,0.2,0.34,0.46,0.58,0.06,0.22,0.34,0.46,0.6
143,23.4019,0.1,0.22,0.34,0.46,0.58,0.08,0.22,0.36,0.48,0.6,0.06,0.24,0.36,0.46,0.58,0.08,0.2,0.34,0.46,0.58,0.06,0.22,0.34,0.46,0.6
144,23.8872,0.1,0.22,0.34,0.46,0.58,0.08,0.22,0.34,0.48,0.6,0.06,0.22,0.36,0.46,0.58,0.08,0.22,0.34,0.46,0.58,0.08,0.2,0.34,0.46,0.58
145,24.3818,0.1,0.22,0.34,0.46,0.58,0.1,0.22,0.34,0.48,0.6,0.08,0.24,0.36,0.46,0.58,0.08,0.22,0.34,0.46,0.58,0.08,0.2,0.34,0.46,0.58
146,24.8861,0.1,0.22,0.34,0.46,0.58,0.1,0.22,0.34,0.46,0.6,0.08,0.24,0.36,0.48,0.58,0.08,0.22,0.34,0.46,0.58,0.08,0.2,0.34,0.46,0.58
147,25.4002,0.1,0.22,0.34,0.46,0.58,0.1,0.22,0.34,0.48,0.6,0.08,0.22,0.36,0.48,0.58,0.08,0.22,0.34,0.46,0.56,0.08,0.2,0.34,0.46,0.58
148,25.9243,0.1,0.22,0.34,0.46,0.58,0.1,0.22,0.34,0.48,0.6,0.08,0.22,0.36,0.48,0.58,0.08,0.22,0.34,0.46,0.58,0.08,0.2,0.34,0.46,0.58
149,26.4585,0.1,0.22,0.34,0.46,0.58,0.1,0.22,0.34,0.46,0.58,0.08,0.22,0.36,0.48,0.58,0.08,0.22,0.34,0.46,0.58,0.08,0.2,0.32,0.46,0.58
150,27.0031,0.1,0.22,0.34,0.46,0.58,0.1,0.22,0.34,0.46,0.58,0.08,0.22,0.36,0.48,0.58,0.08,0.22,0.34,0.46,0.58,0.08,0.2,0.32,0.46,0.58
151,27.5583,0.1,0.22,0.34,0.46,0.58,0.1,0.22,0.34,0.46,0.58,0.08,0.22,0.36,0.48,0.58,0.06,0.22,0.34,0.46,0.58,0.08,0.2,0.32,0.46,0.58
152,28.1242,0.1,0.22,0.34,0.46,0.58,0.1,0.22,0.34,0.46,0.58,0.08,0.22,0.36,0.48,0.58,0.06,0.22,0.34,0.46,0.56,0.08,0.2,0.32,0.46,0.58
153,28.7011,0.1,0.22,0.34,0.46,0.58,0.1,0.22,0.34,0.46,0.58,0.08,0.22,0.34,0.46,0.58,0.06,0.22,0.34,0.46,0.58,0.08,0.2,0.32,0.46,0.58
154,29.2893,0.1,0.22,0.34,0.46,0.58,0.1,0.22,0.34,0.46,0.58,0.08,0.22,0.34,0.46,0.58,0.06,0.22,0.36,0.46,0.58,0.08,0.2,0.32,0.44,0.56
155,29.8888,0.1,0.22,0.34,0.46,0.58,0.1,0.22,0.34,0.46,0.58,0.08,0.22,0.34,0.46,0.58,0.06,0.24,0.36,0.46,0.58,0.08,0.2,0.32,0.44,0.56
156,30.5,0.1,0.22,0.34,0.46,0.56,0.1,0.22,0.34,0.46,0.58,0.08,0.22,0.34,0.46,0.58,0.06,0.22,0.36,0.46,0.58,0.08,0.22,0.32,0.44,0.56
157,31.123,0.1,0.22,0.34,0.46,0.56,0.1,0.22,0.34,0.46,0.58,0.1,0.22,0.34,0.46,0.58,0.08,0.22,0.36,0.46,0.58,0.08,0.22,0.34,0.44,0.56
158,31.7582,0.1,0.22,0.34,0.46,0.56,0.1,0.22,0.34,0.46,0.58,0.1,0.22,0.34,0.46,0.58,0.08,0.22,0.36,0.46,0.58,0.08,0.22,0.34,0.44,0.56
159,32.4056,0.1,0.22,0.34,0.46,0.56,0.1,0.22,0.34,0.46,0.58,0.1,0.22,0.34,0.46,0.58,0.08,0.22,0.36,0.46,0.58,0.08,0.22,0.34,0.44,0.56
160,33.0656,0.1,0.22,0.34,0.46,0.56,0.1,0.22,0.34,0.46,0.58,0.1,0.22,0.34,0.46,0.58,0.08,0.22,0.36,0.46,0.58,0.08,0.22,0.34,0.44,0.56
161,33.7385,0.1,0.22,0.34,0.46,0.56,0.1,0.22,0.34,0.46,0.58,0.1,0.22,0.34,0.46,0.58,0.08,0.22,0.34,0.46,0.58,0.06,0.22,0.34,0.46,0.56
162,34.4244,0.08,0.22,0.34,0.46,0.56,0.1,0.22,0.34,0.46,0.56,0.1,0.22,0.34,0.46,0.58,0.08,0.22,0.34,0.46,0.58,0.06,0.22,0.34,0.46,0.56
163,35.1236,0.08,0.22,0.34,0.46,0.56,0.1,0.22,0.34,0.46,0.56,0.1,0.22,0.34,0.46,0.58,0.08,0.22,0.34,0.46,0.58,0.06,0.22,0.34,0.46,0.56
164,35.8364,0.08,0.22,0.34,0.46,0.56,0.1,0.22,0.34,0.46,0.56,0.1,0.22,0.34,0.46,0.58,0.08,0.22,0.34,0.46,0.58,0.06,0.22,0.34,0.46,0.56
165,36.563,0.08,0.22,0.34,0.46,0.56,0.1,0.22,0.34,0.46,0.56,0.1,0.22,0.34,0.46,0.58,0.08,0.22,0.34,0.46,0.58,0.06,0.22,0.34,0.46,0.56
166,37.3037,0.08,0.22,0.34,0.46,0.56,0.1,0.22,0.34,0.46,0.56,0.1,0.22,0.34,0.46,0.58,0.08,0.22,0.34,0.46,0.58,0.06,0.22,0.34,0.46,0.56
167,38.0588,0.08,0.22,0.34,0.46,0.56,0.1,0.22,0.34,0.46,0.56,0.1,0.22,0.34,0.46,0.58,0.08,0.22,0.34,0.46,0.58,0.06,0.22,0.34,0.46,0.56
168,38.8286,0.08,0.22,0.34,0.46,0.56,0.1,0.22,0.34,0.46,0.56,0.1,0.22,0.34,0.46,0.58,0.08,0.22,0.34,0.46,0.58,0.08,0.22,0.34,0.46,0.56
169,39.6132,0.08,0.22,0.34,0.46,0.56,0.1,0.22,0.34,0.46,0.56,0.1,0.22,0.34,0.46,0.56,0.1,0.22,0.34,0.46,0.58,0.08,0.22,0.34,0.46,0.56
170,40.4132,0.08,0.22,0.34,0.46,0.56,0.1,0.22,0.34,0.46,0.56,0.1,0.22,0.34,0.46,0.56,0.1,0.22,0.34,0.46,0.58,0.08,0.22,0.34,0.46,0.56
171,41.2286,0.08,0.22,0.34,0.46,0.56,0.1,0.22,0.34,0.46,0.56,0.1,0.22,0.34,0.46,0.56,0.1,0.22,0.34,0.46,0.58,0.08,0.22,0.34,0.46,0.56
172,42.0599,0.08,0.2,0.32,0.46,0.56,0.1,0.22,0.34,0.46,0.56,0.1,0.22,0.34,0.44,0.56,0.1,0.22,0.34,0.46,0.58,0.08,0.22,0.34,0.46,0.56
173,42.9073,0.08,0.2,0.32,0.44,0.56,0.08,0.22,0.34,0.44,0.56,0.1,0.22,0.34,0.44,0.56,0.1,0.22,0.34,0.46,0.58,0.08,0.22,0.34,0.46,0.56
174,43.7712,0.08,0.2,0.32,0.44,0.56,0.08,0.22,0.34,0.44,0.56,0.1,0.22,0.34,0.44,0.56,0.1,0.22,0.34,0.46,0.58,0.08,0.22,0.34,0.46,0.58
175,44.6518,0.08,0.2,0.32,0.44,0.56,0.08,0.22,0.34,0.44,0.56,0.1,0.22,0.34,0.44,0.56,0.1,0.22,0.34,0.46,0.58,0.08,0.22,0.34,0.46,0.58
176,45.5495,0.08,0.2,0.32,0.44,0.56,0.08,0.22,0.34,0.44,0.56,0.1,0.22,0.34,0.44,0.56,0.1,0.22,0.34,0.46,0.56,0.08,0.22,0.34,0.46,0.58
177,46.4647,0.08,0.2,0.32,0.44,0.56,0.08,0.22,0.34,0.44,0.56,0.1,0.22,0.34,0.44,0.56,0.1,0.22,0.34,0.46,0.56,0.08,0.2,0.34,0.46,0.58
178,47.3976,0.08,0.2,0.34,0.44,0.56,0.08,0.22,0.34,0.44,0.56,0.1,0.22,0.34,0.44,0.56,0.1,0.22,0.34,0.46,0.56,0.08,0.2,0.34,0.46,0.58
179,48.3486,0.08,0.2,0.34,0.44,0.56,0.08,0.22,0.32,0.44,0.56,0.1,0.22,0.34,0.44,0.56,0.1,0.22,0.34,0.46,0.56,0.08,0.2,0.34,0.46,0.58
180,49.318,0.08,0.2,0.34,0.44,0.56,0.08,0.2,0.32,0.44,0.56,0.1,0.22,0.34,0.44,0.56,0.1,0.22,0.34,0.44,0.56,0.1,0.22,0.34,0.46,0.58
181,50.3063,0.08,0.2,0.34,0.44,0.56,0.08,0.2,0.32,0.44,0.56,0.1,0.22,0.34,0.44,0.56,0.1,0.22,0.34,0.44,0.56,0.1,0.22,0.34,0.46,0.56
182,51.3138,0.08,0.2,0.34,0.44,0.56,0.08,0.2,0.32,0.44,0.56,0.1,0.22,0.34,0.44,0.56,0.1,0.22,0.34,0.44,0.56,0.1,0.22,0.34,0.46,0.56
183,52.3408,0.08,0.2,0.34,0.44,0.56,0.08,0.2,0.32,0.44,0.56,0.08,0.22,0.34,0.44,0.56,0.1,0.22,0.34,0.44,0.56,0.1,0.22,0.34,0.46,0.56
184,53.3878,0.08,0.2,0.34,0.44,0.56,0.08,0.2,0.32,0.44,0.56,0.08,0.22,0.34,0.44,0.56,0.1,0.22,0.34,0.44,0.56,0.1,0.22,0.34,0.46,0.56
185,54.4551,0.08,0.2,0.34,0.44,0.56,0.08,0.2,0.32,0.44,0.56,0.08,0.22,0.34,0.44,0.56,0.1,0.22,0.34,0.44,0.56,0.1,0.22,0.32,0.46,0.56
186,55.543,0.08,0.2,0.34,0.44,0.56,0.08,0.2,0.32,0.44,0.56,0.08,0.22,0.34,0.44,0.56,0.1,0.22,0.34,0.44,0.56,0.1,0.22,0.32,0.46,0.56
187,56.6522,0.08,0.2,0.34,0.44,0.56,0.08,0.2,0.32,0.44,0.56,0.08,0.22,0.32,0.44,0.56,0.1,0.22,0.34,0.44,0.56,0.1,0.22,0.32,0.44,0.56
188,57.7828,0.08,0.2,0.34,0.44,0.56,0.08,0.2,0.32,0.44,0.56,0.08,0.22,0.32,0.44,0.56,0.1,0.22,0.34,0.44,0.56,0.1,0.22,0.32,0.44,0.56
189,58.9354,0.08,0.2,0.34,0.44,0.56,0.08,0.2,0.32,0.44,0.56,0.08,0.2,0.32,0.44,0.56,0.1,0.22,0.34,0.44,0.56,0.1,0.22,0.32,0.44,0.54
190,60.1103,0.08,0.2,0.34,0.44,0.56,0.08,0.2,0.32,0.44,0.56,0.08,0.2,0.32,0.44,0.56,0.1,0.22,0.34,0.44,0.56,0.1,0.22,0.32,0.44,0.54
191,61.3081,0.08,0.2,0.34,0.44,0.56,0.08,0.2,0.34,0.44,0.56,0.08,0.2,0.32,0.44,0.56,0.1,0.22,0.34,0.44,0.56,0.1,0.22,0.32,0.44,0.54
192,62.5291,0.08,0.2,0.34,0.44,0.56,0.08,0.2,0.34,0.44,0.56,0.08,0.2,0.32,0.44,0.56,0.1,0.22,0.34,0.44,0.56,0.1,0.22,0.32,0.44,0.54
193,63.7738,0.08,0.2,0.34,0.44,0.56,0.08,0.2,0.34,0.44,0.56,0.08,0.2,0.32,0.44,0.56,0.1,0.22,0.34,0.44,0.56,0.1,0.22,0.32,0.44,0.54
194,65.0427,0.08,0.2,0.32,0.44,0.56,0.08,0.2,0.34,0.44,0.56,0.08,0.2,0.32,0.44,0.56,0.08,0.22,0.34,0.44,0.56,0.1,0.22,0.32,0.44,0.54
195,66.3362,0.08,0.2,0.32,0.44,0.56,0.08,0.2,0.34,0.44,0.56,0.08,0.2,0.32,0.44,0.56,0.08,0.22,0.32,0.44,0.56,0.1,0.22,0.32,0.44,0.54
196,67.6548,0.08,0.2,0.32,0.44,0.56,0.08,0.2,0.34,0.44,0.56,0.08,0.2,0.32,0.44,0.56,0.08,0.22,0.32,0.44,0.56,0.1,0.22,0.32,0.44,0.54
197,68.9989,0.08,0.2,0.32,0.44,0.56,0.08,0.2,0.32,0.44,0.56,0.08,0.2,0.32,0.44,0.56,0.08,0.22,0.32,0.44,0.56,0.1,0.22,0.32,0.44,0.54
198,70.3692,0.08,0.2,0.32,0.44,0.56,0.08,0.2,0.32,0.44,0.56,0.08,0.2,0.32,0.44,0.56,0.08,0.2,0.32,0.44,0.56,0.1,0.22,0.32,0.44,0.54
199,71.7661,0.08,0.2,0.32,0.44,0.54,0.08,0.2,0.32,0.44,0.56,0.08,0.2,0.32,0.44,0.56,0.08,0.2,0.32,0.44,0.56,0.1,0.22,0.32,0.44,0.54
200,73.1901,0.08,0.2,0.32,0.44,0.54,0.08,0.2,0.32,0.44,0.56,0.08,0.2,0.32,0.44,0.56,0.08,0.2,0.32,0.44,0.56,0.1,0.22,0.32,0.44,0.54
201,74.6417,0.1,0.2,0.32,0.44,0.54,0.08,0.2,0.32,0.44,0.56,0.08,0.2,0.32,0.44,0.56,0.08,0.2,0.32,0.44,0.56,0.1,0.22,0.32,0.44,0.54
202,76.1215,0.1,0.2,0.32,0.44,0.54,0.08,0.2,0.32,0.44,0.56,0.08,0.2,0.32,0.44,0.56,0.08,0.2,0.32,0.44,0.56,0.1,0.22,0.32,0.44,0.54
203,77.6301,0.1,0.2,0.32,0.44,0.54,0.08,0.2,0.32,0.44,0.56,0.08,0.2,0.32,0.44,0.56,0.08,0.2,0.32,0.44,0.56,0.1,0.22,0.32,0.44,0.54
204,79.1679,0.1,0.2,0.32,0.42,0.54,0.08,0.2,0.32,0.44,0.54,0.08,0.2,0.32,0.44,0.56,0.08,0.2,0.32,0.44,0.56,0.08,0.22,0.32,0.44,0.54
205,80.7355,0.1,0.2,0.32,0.42,0.54,0.08,0.2,0.32,0.44,0.54,0.08,0.2,0.32,0.44,0.56,0.08,0.2,0.32,0.44,0.56,0.08,0.22,0.32,0.44,0.54
206,82.3336,0.1,0.2,0.32,0.42,0.54,0.08,0.2,0.32,0.44,0.54,0.08,0.2,0.32,0.44,0.56,0.08,0.2,0.32,0.44,0.56,0.08,0.22,0.32,0.44,0.54
207,83.9627,0.1,0.2,0.32,0.42,0.54,0.08,0.2,0.32,0.44,0.54,0.08,0.2,0.32,0.44,0.56,0.08,0.2,0.32,0.44,0.56,0.08,0.2,0.32,0.44,0.54
208,85.6234,0.1,0.2,0.32,0.42,0.54,0.08,0.2,0.32,0.44,0.54,0.08,0.2,0.32,0.44,0.56,0.08,0.2,0.32,0.44,0.56,0.08,0.2,0.32,0.44,0.54
209,87.3164,0.1,0.2,0.32,0.42,0.54,0.08,0.2,0.32,0.44,0.54,0.08,0.2,0.32,0.44,0.56,0.08,0.2,0.32,0.44,0.56,0.08,0.2,0.32,0.44,0.54
210,89.0422,0.1,0.2,0.32,0.42,0.54,0.08,0.2,0.32,0.42,0.54,0.08,0.2,0.32,0.44,0.54,0.08,0.2,0.32,0.44,0.56,0.08,0.2,0.32,0.44,0.54
211,90.8015,0.1,0.2,0.32,0.42,0.54,0.08,0.2,0.32,0.42,0.54,0.08,0.2,0.32,0.44,0.54,0.08,0.2,0.32,0.44,0.56,0.08,0.2,0.32,0.44,0.54
212,92.5949,0.1,0.2,0.32,0.42,0.54,0.08,0.2,0.32,0.42,0.54,0.08,0.2,0.32,0.44,0.54,0.08,0.2,0.32,0.44,0.56,0.08,0.2,0.32,0.44,0.54
213,94.4232,0.1,0.2,0.32,0.42,0.54,0.08,0.2,0.32,0.42,0.54,0.08,0.2,0.32,0.44,0.54,0.08,0.2,0.32,0.44,0.56,0.08,0.2,0.32,0.44,0.54
214,96.2869,0.1,0.2,0.32,0.42,0.54,0.1,0.2,0.32,0.42,0.54,0.08,0.2,0.32,0.44,0.54,0.08,0.2,0.32,0.44,0.54,0.08,0.2,0.32,0.44,0.54
215,98.1869,0.1,0.2,0.32,0.42,0.54,0.1,0.2,0.32,0.42,0.54,0.08,0.2,0.32,0.44,0.54,0.08,0.2,0.32,0.44,0.54,0.08,0.2,0.32,0.44,0.54
216,100.124,0.1,0.2,0.32,0.42,0.54,0.1,0.2,0.32,0.42,0.54,0.08,0.2,0.32,0.44,0.54,0.08,0.2,0.32,0.44,0.54,0.08,0.2,0.32,0.44,0.54
217,102.098,0.1,0.2,0.32,0.42,0.54,0.1,0.2,0.32,0.42,0.54,0.08,0.2,0.32,0.42,0.54,0.08,0.2,0.32,0.44,0.54,0.08,0.2,0.32,0.44,0.54
218,104.111,0.1,0.2,0.32,0.42,0.54,0.1,0.2,0.32,0.42,0.54,0.08,0.2,0.32,0.42,0.54,0.08,0.2,0.32,0.44,0.54,0.08,0.2,0.32,0.44,0.54
219,106.163,0.1,0.2,0.32,0.42,0.54,0.1,0.2,0.32,0.42,0.54,0.08,0.2,0.32,0.42,0.54,0.08,0.2,0.32,0.44,0.54,0.08,0.2,0.32,0.44,0.54
220,108.254,0.1,0.2,0.32,0.42,0.54,0.1,0.2,0.32,0.42,0.54,0.08,0.2,0.32,0.42,0.54,0.08,0.2,0.32,0.44,0.54,0.08,0.2,0.32,0.44,0.54
221,110.386,0.1,0.2,0.32,0.42,0.54,0.1,0.2,0.32,0.42,0.54,0.08,0.2,0.32,0.42,0.54,0.08,0.2,0.32,0.44,0.54,0.08,0.2,0.32,0.44,0.54
222,112.56,0.1,0.2,0.32,0.42,0.54,0.1,0.2,0.32,0.42,0.54,0.08,0.2,0.32,0.42,0.54,0.08,0.2,0.32,0.44,0.54,0.08,0.2,0.32,0.44,0.54
223,114.776,0.1,0.22,0.32,0.42,0.54,0.1,0.2,0.32,0.42,0.54,0.08,0.2,0.32,0.42,0.54,0.08,0.2,0.32,0.44,0.54,0.08,0.2,0.32,0.44,0.54
224,117.034,0.1,0.22,0.32,0.42,0.54,0.1,0.2,0.32,0.42,0.54,0.08,0.2,0.32,0.42,0.54,0.08,0.2,0.32,0.42,0.54,0.08,0.2,0.32,0.44,0.54
225,119.337,0.1,0.22,0.32,0.42,0.54,0.1,0.2,0.32,0.42,0.54,0.08,0.2,0.32,0.42,0.54,0.08,0.2,0.32,0.42,0.54,0.08,0.2,0.32,0.44,0.54
226,121.684,0.1,0.22,0.32,0.42,0.54,0.1,0.2,0.32,0.42,0.54,0.08,0.2,0.32,0.42,0.54,0.08,0.2,0.32,0.42,0.54,0.08,0.2,0.32,0.44,0.54
227,124.077,0.1,0.22,0.32,0.42,0.54,0.1,0.2,0.32,0.42,0.54,0.1,0.2,0.32,0.42,0.54,0.08,0.2,0.32,0.42,0.54,0.08,0.2,0.32,0.44,0.54
228,126.517,0.1,0.22,0.32,0.42,0.54,0.1,0.2,0.32,0.42,0.54,0.1,0.2,0.32,0.42,0.54,0.08,0.2,0.32,0.42,0.54,0.08,0.2,0.32,0.44,0.54
229,129.003,0.1,0.22,0.32,0.42,0.54,0.1,0.2,0.32,0.42,0.54,0.1,0.2,0.32,0.42,0.54,0.08,0.2,0.32,0.42,0.54,0.08,0.2,0.32,0.44,0.54
230,131.538,0.1,0.22,0.32,0.42,0.54,0.1,0.2,0.32,0.42,0.54,0.1,0.2,0.32,0.42,0.54,0.08,0.2,0.32,0.42,0.54,0.08,0.2,0.32,0.44,0.54
231,134.122,0.1,0.22,0.32,0.42,0.54,0.1,0.2,0.32,0.42,0.54,0.1,0.2,0.32,0.42,0.54,0.08,0.2,0.32,0.42,0.54,0.08,0.2,0.32,0.42,0.54
232,136.757,0.1,0.22,0.32,0.42,0.54,0.1,0.2,0.32,0.42,0.54,0.1,0.2,0.32,0.42,0.54,0.08,0.2,0.32,0.42,0.54,0.08,0.2,0.32,0.42,0.54
233,139.442,0.1,0.22,0.32,0.42,0.54,0.1,0.2,0.32,0.42,0.54,0.1,0.2,0.32,0.42,0.54,0.08,0.2,0.32,0.42,0.54,0.08,0.2,0.32,0.42,0.54
234,142.18,0.1,0.22,0.32,0.42,0.54,0.1,0.2,0.32,0.42,0.54,0.1,0.2,0.32,0.42,0.54,0.08,0.2,0.32,0.42,0.54,0.08,0.2,0.32,0.42,0.54
235,144.97,0.1,0.22,0.32,0.42,0.54,0.1,0.2,0.32,0.42,0.54,0.1,0.2,0.32,0.42,0.54,0.08,0.2,0.32,0.42,0.54,0.08,0.2,0.32,0.42,0.54
236,147.815,0.1,0.22,0.32,0.42,0.54,0.1,0.2,0.32,0.42,0.54,0.1,0.2,0.32,0.42,0.54,0.08,0.2,0.32,0.42,0.54,0.08,0.2,0.32,0.42,0.54
237,150.715,0.1,0.22,0.32,0.42,0.54,0.1,0.2,0.32,0.42,0.54,0.1,0.2,0.32,0.42,0.54,0.08,0.2,0.32,0.42,0.54,0.08,0.2,0.32,0.42,0.54
238,153.671,0.1,0.22,0.32,0.42,0.54,0.1,0.2,0.32,0.42,0.54,0.1,0.2,0.32,0.42,0.54,0.08,0.2,0.32,0.42,0.54,0.08,0.2,0.32,0.42,0.54
239,156.685,0.1,0.22,0.32,0.42,0.54,0.1,0.2,0.32,0.42,0.54,0.1,0.2,0.32,0.42,0.54,0.1,0.2,0.32,0.42,0.54,0.08,0.2,0.32,0.42,0.54
240,159.757,0.1,0.22,0.32,0.42,0.54,0.1,0.2,0.32,0.42,0.54,0.1,0.2,0.32,0.42,0.54,0.1,0.2,0.32,0.42,0.54,0.08,0.2,0.32,0.42,0.54
241,162.889,0.1,0.22,0.32,0.42,0.54,0.1,0.2,0.32,0.42,0.54,0.1,0.2,0.32,0.42,0.54,0.1,0.2,0.32,0.42,0.54,0.08,0.2,0.32,0.42,0.54
242,166.082,0.1,0.22,0.32,0.42,0.54,0.1,0.22,0.32,0.42,0.54,0.1,0.2,0.32,0.42,0.54,0.1,0.2,0.32,0.42,0.54,0.08,0.2,0.32,0.42,0.54
243,169.336,0.1,0.22,0.32,0.42,0.52,0.1,0.22,0.32,0.42,0.54,0.1,0.2,0.32,0.42,0.54,0.1,0.2,0.32,0.42,0.54,0.08,0.2,0.32,0.42,0.54
244,172.654,0.1,0.22,0.32,0.42,0.52,0.1,0.22,0.32,0.42,0.54,0.1,0.2,0.32,0.42,0.54,0.1,0.2,0.32,0.42,0.54,0.08,0.2,0.32,0.42,0.54
245,176.036,0.1,0.22,0.32,0.42,0.52,0.1,0.22,0.32,0.42,0.54,0.1,0.2,0.32,0.42,0.54,0.1,0.2,0.32,0.42,0.54,0.08,0.2,0.32,0.42,0.54
246,179.484,0.1,0.22,0.32,0.42,0.52,0.1,0.22,0.32,0.42,0.54,0.1,0.2,0.32,0.42,0.54,0.1,0.2,0.32,0.42,0.54,0.08,0.2,0.32,0.42,0.54
247,182.999,0.1,0.22,0.32,0.42,0.52,0.1,0.22,0.32,0.42,0.54,0.1,0.2,0.32,0.42,0.54,0.1,0.2,0.32,0.42,0.54,0.08,0.2,0.32,0.42,0.54
248,186.582,0.1,0.22,0.32,0.42,0.52,0.1,0.22,0.32,0.42,0.54,0.1,0.2,0.32,0.42,0.54,0.1,0.2,0.32,0.42,0.54,0.08,0.2,0.32,0.42,0.54
249,190.234,0.1,0.22,0.32,0.42,0.52,0.1,0.22,0.32,0.42,0.52,0.1,0.2,0.32,0.42,0.54,0.1,0.2,0.32,0.42,0.54,0.08,0.2,0.32,0.42,0.54
250,193.958,0.1,0.22,0.32,0.42,0.52,0.1,0.22,0.32,0.42,0.52,0.1,0.2,0.32,0.42,0.54,0.1,0.2,0.32,0.42,0.54,0.08,0.2,0.32,0.42,0.54
251,197.753,0.1,0.22,0.32,0.42,0.52,0.1,0.22,0.32,0.42,0.52,0.1,0.2,0.32,0.42,0.54,0.1,0.2,0.32,0.42,0.54,0.1,0.2,0.32,0.42,0.54
252,201.623,0.1,0.22,0.32,0.42,0.52,0.1,0.22,0.32,0.42,0.52,0.1,0.2,0.32,0.42,0.54,0.1,0.2,0.32,0.42,0.54,0.1,0.2,0.32,0.42,0.54
253,205.567,0.1,0.22,0.32,0.42,0.52,0.1,0.22,0.32,0.42,0.52,0.1,0.2,0.32,0.42,0.54,0.1,0.2,0.32,0.42,0.54,0.1,0.2,0.32,0.42,0.54
254,209.588,0.1,0.22,0.32,0.42,0.52,0.1,0.22,0.32,0.42,0.52,0.1,0.2,0.32,0.42,0.52,0.1,0.2,0.32,0.42,0.54,0.1,0.2,0.32,0.42,0.54
255,213.687,0.1,0.22,0.32,0.42,0.52,0.1,0.22,0.32,0.42,0.52,0.1,0.2,0.32,0.42,0.52,0.1,0.2,0.32,0.42,0.54,0.1,0.2,0.32,0.42,0.54
256,217.866,0.1,0.22,0.32,0.42,0.52,0.1,0.22,0.32,0.42,0.52,0.1,0.2,0.32,0.42,0.52,0.1,0.2,0.32,0.42,0.54,0.1,0.2,0.32,0.42,0.54
257,222.125,0.1,0.22,0.32,0.42,0.52,0.1,0.22,0.32,0.42,0.52,0.1,0.2,0.32,0.42,0.52,0.1,0.2,0.32,0.42,0.54,0.1,0.2,0.32,0.42,0.54
258,226.468,0.1,0.22,0.32,0.42,0.52,0.1,0.22,0.32,0.42,0.52,0.1,0.2,0.32,0.42,0.52,0.1,0.2,0.32,0.42,0.54,0.1,0.2,0.32,0.42,0.54
