gridnumber,capital,dist[0 0],dist[0 1],dist[0 2],dist[0 3],dist[0 4],dist[1 0],dist[1 1],dist[1 2],dist[1 3],dist[1 4],dist[2 0],dist[2 1],dist[2 2],dist[2 3],dist[2 4],dist[3 0],dist[3 1],dist[3 2],dist[3 3],dist[3 4],dist[4 0],dist[4 1],dist[4 2],dist[4 3],dist[4 4]
16,0.939934,7.6554e-007,2.76997e-006,4.38791e-006,2.76997e-006,7.6554e-007,1.48366e-006,5.36836e-006,8.50402e-006,5.36836e-006,1.48366e-006,1.14389e-006,4.13897e-006,6.55653e-006,4.13897e-006,1.14389e-006,3.40856e-007,1.23333e-006,1.95372e-006,1.23333e-006,3.40856e-007,4.21901e-008,1.52657e-007,2.41825e-007,1.52657e-007,4.21901e-008
17,1.01437,2.23376e-006,8.08249e-006,1.28035e-005,8.08249e-006,2.23376e-006,4.2988e-006,1.55545e-005,2.46398e-005,1.55545e-005,4.2988e-006,3.39624e-006,1.22887e-005,1.94665e-005,1.22887e-005,3.39624e-006,1.1087e-006,4.01164e-006,6.35483e-006,4.01164e-006,1.1087e-006,1.63048e-007,5.8996e-007,9.34555e-007,5.8996e-007,1.63048e-007
18,1.09098,6.37047e-006,2.30504e-005,3.65142e-005,2.30504e-005,6.37047e-006,1.17745e-005,4.2604e-005,6.74891e-005,4.2604e-005,1.17745e-005,8.50314e-006,3.07672e-005,4.87382e-005,3.07672e-005,8.50314e-006,2.43205e-006,8.79996e-006,1.394e-005,8.79996e-006,2.43205e-006,3.35385e-007,1.21353e-006,1.92236e-006,1.21353e-006,3.35385e-007
19,1.16984,1.0382e-005,3.75656e-005,5.95076e-005,3.75656e-005,1.0382e-005,2.01004e-005,7.273e-005,0.000115211,7.273e-005,2.01004e-005,1.57589e-005,5.70208e-005,9.03266e-005,5.70208e-005,1.57589e-005,5.08546e-006,1.84009e-005,2.91488e-005,1.84009e-005,5.08546e-006,7.73082e-007,2.79726e-006,4.43115e-006,2.79726e-006,7.73082e-007
20,1.25101,2.62793e-005,9.50873e-005,0.000150628,9.50873e-005,2.62793e-005,5.29996e-005,0.00019177,0.000303783,0.00019177,5.29996e-005,4.07569e-005,0.000147472,0.00023361,0.000147472,4.07569e-005,1.14468e-005,4.14181e-005,6.56104e-005,4.14181e-005,1.14468e-005,1.37597e-006,4.97871e-006,7.88677e-006,4.97871e-006,1.37597e-006
21,1.33455,4.1092e-005,0.000148684,0.000235531,0.000148684,4.1092e-005,8.34886e-005,0.000302089,0.000478539,0.000302089,8.34886e-005,6.63729e-005,0.000240159,0.000380435,0.000240159,6.63729e-005,1.98064e-005,7.1666e-005,0.000113526,7.1666e-005,1.98064e-005,2.47689e-006,8.9622e-006,1.4197e-005,8.9622e-006,2.47689e-006
22,1.42055,5.92671e-005,0.000214448,0.000339707,0.000214448,5.92671e-005,0.000135301,0.000489563,0.000775517,0.000489563,0.000135301,0.000119921,0.000433914,0.000687363,0.000433914,0.000119921,3.82448e-005,0.000138382,0.000219211,0.000138382,3.82448e-005,4.68502e-006,1.69519e-005,2.68536e-005,1.69519e-005,4.68502e-006
23,1.50907,9.28697e-005,0.000336033,0.00053231,0.000336033,9.28697e-005,0.000219762,0.000795172,0.00125963,0.000795172,0.000219762,0.000202322,0.000732068,0.00115967,0.000732068,0.000202322,6.69519e-005,0.000242254,0.000383754,0.000242254,6.69519e-005,8.39623e-006,3.03803e-005,4.81254e-005,3.03803e-005,8.39623e-006
24,1.60018,0.000120065,0.000434435,0.000688188,0.000434435,0.000120065,0.00028955,0.00104769,0.00165964,0.00104769,0.00028955,0.000278519,0.00100777,0.00159641,0.00100777,0.000278519,9.89631e-005,0.000358081,0.000567236,0.000358081,9.89631e-005,1.35671e-005,4.90902e-005,7.77638e-005,4.90902e-005,1.35671e-005
25,1.69396,0.000143201,0.000518149,0.0008208,0.000518149,0.000143201,0.000367143,0.00132844,0.00210439,0.00132844,0.000367143,0.000374205,0.001354,0.00214486,0.001354,0.000374205,0.000140824,0.000509549,0.000807176,0.000509549,0.000140824,2.05426e-005,7.43298e-005,0.000117746,7.43298e-005,2.05426e-005
26,1.79048,0.000177574,0.000642521,0.00101782,0.000642521,0.000177574,0.000481408,0.00174189,0.00275933,0.00174189,0.000481408,0.00052121,0.00188591,0.00298747,0.00188591,0.00052121,0.000208492,0.000754391,0.00119503,0.000754391,0.000208492,3.21561e-005,0.000116351,0.000184312,0.000116351,3.21561e-005
27,1.88984,0.000193933,0.000701714,0.00111158,0.000701714,0.000193933,0.000557996,0.00201901,0.00319832,0.00201901,0.000557996,0.000632436,0.00228836,0.00362499,0.00228836,0.000632436,0.000259763,0.000939908,0.00148891,0.000939908,0.000259763,4.06373e-005,0.000147039,0.000232924,0.000147039,4.06373e-005
28,1.99211,0.000210243,0.000760728,0.00120507,0.000760728,0.000210243,0.000617527,0.00223441,0.00353953,0.00223441,0.000617527,0.000740023,0.00267764,0.00424166,0.00267764,0.000740023,0.000332099,0.00120164,0.00190352,0.00120164,0.000332099,5.81684e-005,0.000210472,0.000333409,0.000210472,5.81684e-005
29,2.09737,0.000220481,0.000797772,0.00126375,0.000797772,0.000220481,0.000678704,0.00245577,0.00389019,0.00245577,0.000678704,0.00085633,0.00309848,0.00490831,0.00309848,0.00085633,0.000406631,0.00147132,0.00233072,0.00147132,0.000406631,7.55982e-005,0.000273539,0.000433313,0.000273539,7.55982e-005
30,2.20572,0.000228785,0.000827819,0.00131135,0.000827819,0.000228785,0.000743272,0.0026894,0.00426028,0.0026894,0.000743272,0.000992197,0.00359009,0.00568707,0.00359009,0.000992197,0.000495136,0.00179157,0.00283802,0.00179157,0.000495136,9.61434e-005,0.000347878,0.000551074,0.000347878,9.61434e-005
31,2.31725,0.000231506,0.000837663,0.00132694,0.000837663,0.000231506,0.000785279,0.0028414,0.00450105,0.0028414,0.000785279,0.00107325,0.00388338,0.00615166,0.00388338,0.00107325,0.000540818,0.00195686,0.00309985,0.00195686,0.000540818,0.000106933,0.000386918,0.000612917,0.000386918,0.000106933
32,2.43204,0.00022995,0.000832035,0.00131803,0.000832035,0.00022995,0.000784963,0.00284025,0.00449924,0.00284025,0.000784963,0.00111142,0.00402148,0.00637043,0.00402148,0.00111142,0.00059911,0.00216778,0.00343397,0.00216778,0.00059911,0.000128753,0.00046587,0.000737985,0.00046587,0.000128753
33,2.5502,0.000215611,0.000780153,0.00123584,0.000780153,0.000215611,0.000743924,0.00269176,0.00426401,0.00269176,0.000743924,0.00108849,0.0039385,0.00623897,0.0039385,0.00108849,0.0006233,0.0022553,0.00357262,0.0022553,0.0006233,0.00014478,0.000523861,0.000829848,0.000523861,0.00014478
34,2.67182,0.000210329,0.000761038,0.00120556,0.000761038,0.000210329,0.000766813,0.00277458,0.00439521,0.00277458,0.000766813,0.00116886,0.0042293,0.00669963,0.0042293,0.00116886,0.000681527,0.00246599,0.00390637,0.00246599,0.000681527,0.000159014,0.000575365,0.000911435,0.000575365,0.000159014
35,2.797,0.000199572,0.000722117,0.00114391,0.000722117,0.000199572,0.000760473,0.00275164,0.00435887,0.00275164,0.000760473,0.00121204,0.00438554,0.00694713,0.00438554,0.00121204,0.000736722,0.0026657,0.00422274,0.0026657,0.000736722,0.000180703,0.000653842,0.00103575,0.000653842,0.000180703
36,2.92586,0.000185649,0.00067174,0.0010641,0.00067174,0.000185649,0.000707242,0.00255903,0.00405376,0.00255903,0.000707242,0.00113583,0.00410982,0.00651036,0.00410982,0.00113583,0.000711209,0.00257339,0.0040765,0.00257339,0.000711209,0.000184601,0.000667946,0.00105809,0.000667946,0.000184601
37,3.05848,0.000177224,0.000641254,0.00101581,0.000641254,0.000177224,0.000681935,0.00246746,0.00390871,0.00246746,0.000681935,0.0011239,0.00406665,0.00644198,0.00406665,0.0011239,0.000728275,0.00263514,0.00417432,0.00263514,0.000728275,0.000193492,0.000700118,0.00110906,0.000700118,0.000193492
38,3.195,0.000166188,0.000601321,0.000952553,0.000601321,0.000166188,0.000658629,0.00238313,0.00377512,0.00238313,0.000658629,0.00111575,0.00403715,0.00639524,0.00403715,0.00111575,0.000739937,0.00267734,0.00424117,0.00267734,0.000739937,0.000202953,0.000734349,0.00116328,0.000734349,0.000202953
39,3.33551,0.000153462,0.000555276,0.000879612,0.000555276,0.000153462,0.000612745,0.00221711,0.00351213,0.00221711,0.000612745,0.00104809,0.00379232,0.00600741,0.00379232,0.00104809,0.000713121,0.0025803,0.00408746,0.0025803,0.000713121,0.000204992,0.000741727,0.00117497,0.000741727,0.000204992
40,3.48015,0.000132986,0.000481187,0.000762248,0.000481187,0.000132986,0.000538738,0.00194933,0.00308794,0.00194933,0.000538738,0.000951694,0.00344354,0.00545491,0.00344354,0.000951694,0.000674246,0.00243964,0.00386464,0.00243964,0.000674246,0.000200677,0.000726116,0.00115024,0.000726116,0.000200677
41,3.62902,0.000125482,0.000454034,0.000719235,0.000454034,0.000125482,0.000515635,0.00186574,0.00295551,0.00186574,0.000515635,0.000922269,0.00333707,0.00528625,0.00333707,0.000922269,0.00066407,0.00240282,0.00380631,0.00240282,0.00066407,0.000203029,0.000734625,0.00116372,0.000734625,0.000203029
42,3.78225,0.000115618,0.000418344,0.000662699,0.000418344,0.000115618,0.000487838,0.00176516,0.00279619,0.00176516,0.000487838,0.000887414,0.00321096,0.00508647,0.00321096,0.000887414,0.000641713,0.00232193,0.00367817,0.00232193,0.000641713,0.00019769,0.000715307,0.00113312,0.000715307,0.00019769
43,3.93998,0.000104074,0.000376573,0.000596529,0.000376573,0.000104074,0.000438269,0.0015858,0.00251207,0.0015858,0.000438269,0.000813314,0.00294284,0.00466174,0.00294284,0.000813314,0.000611811,0.00221373,0.00350677,0.00221373,0.000611811,0.000195619,0.000707813,0.00112125,0.000707813,0.000195619
44,4.10232,9.41248e-005,0.000340574,0.000539504,0.000340574,9.41248e-005,0.000393003,0.00142201,0.00225261,0.00142201,0.000393003,0.000720672,0.00260763,0.00413074,0.00260763,0.000720672,0.000544091,0.0019687,0.00311861,0.0019687,0.000544091,0.000179095,0.000648023,0.00102653,0.000648023,0.000179095
45,4.26943,8.33015e-005,0.000301412,0.000477467,0.000301412,8.33015e-005,0.0003613,0.0013073,0.0020709,0.0013073,0.0003613,0.000683784,0.00247415,0.00391931,0.00247415,0.000683784,0.000523571,0.00189445,0.003001,0.00189445,0.000523571,0.000173384,0.000627359,0.0009938,0.000627359,0.000173384
46,4.44143,7.52131e-005,0.000272145,0.000431106,0.000272145,7.52131e-005,0.00032898,0.00119036,0.00188564,0.00119036,0.00032898,0.000638062,0.00230872,0.00365724,0.00230872,0.000638062,0.000501888,0.001816,0.00287672,0.001816,0.000501888,0.000167276,0.000605261,0.000958793,0.000605261,0.000167276
47,4.61847,6.29835e-005,0.000227895,0.000361008,0.000227895,6.29835e-005,0.000277735,0.00100494,0.00159192,0.00100494,0.000277735,0.00054733,0.00198042,0.00313718,0.00198042,0.00054733,0.000440133,0.00159255,0.00252275,0.00159255,0.000440133,0.000151736,0.000549032,0.000869721,0.000549032,0.000151736
48,4.8007,5.99969e-005,0.000217088,0.000343889,0.000217088,5.99969e-005,0.000259772,0.00093994,0.00148896,0.00093994,0.000259772,0.00049763,0.00180059,0.00285231,0.00180059,0.00049763,0.000393332,0.0014232,0.0022545,0.0014232,0.000393332,0.000134878,0.000488031,0.00077309,0.000488031,0.000134878
49,4.98827,5.27698e-005,0.000190939,0.000302466,0.000190939,5.27698e-005,0.000233381,0.000844447,0.00133769,0.000844447,0.000233381,0.000455907,0.00164962,0.00261317,0.00164962,0.000455907,0.000368155,0.00133211,0.00211019,0.00133211,0.000368155,0.000130469,0.000472079,0.000747821,0.000472079,0.000130469
50,5.18134,4.73128e-005,0.000171193,0.000271187,0.000171193,4.73128e-005,0.000211138,0.000763967,0.0012102,0.000763967,0.000211138,0.000416241,0.0015061,0.00238581,0.0015061,0.000416241,0.000335734,0.0012148,0.00192436,0.0012148,0.000335734,0.00011701,0.000423379,0.000670675,0.000423379,0.00011701
51,5.38006,4.14728e-005,0.000150062,0.000237713,0.000150062,4.14728e-005,0.000185508,0.000671228,0.00106329,0.000671228,0.000185508,0.000366205,0.00132505,0.00209901,0.00132505,0.000366205,0.000295363,0.00106872,0.00169296,0.00106872,0.000295363,0.000102935,0.000372452,0.000590001,0.000372452,0.000102935
52,5.58461,3.58785e-005,0.00012982,0.000205648,0.00012982,3.58785e-005,0.000157875,0.000571244,0.000904908,0.000571244,0.000157875,0.000313916,0.00113585,0.0017993,0.00113585,0.000313916,0.000262002,0.000948008,0.00150174,0.000948008,0.000262002,9.60522e-005,0.000347548,0.000550551,0.000347548,9.60522e-005
53,5.79515,3.11583e-005,0.000112741,0.000178593,0.000112741,3.11583e-005,0.000138178,0.000499974,0.000792009,0.000499974,0.000138178,0.000277963,0.00100576,0.00159323,0.00100576,0.000277963,0.000235331,0.000851506,0.00134887,0.000851506,0.000235331,8.6898e-005,0.000314425,0.000498081,0.000314425,8.6898e-005
54,6.01186,2.75349e-005,9.96302e-005,0.000157824,9.96302e-005,2.75349e-005,0.000126051,0.000456095,0.0007225,0.000456095,0.000126051,0.000255263,0.000923625,0.00146311,0.000923625,0.000255263,0.000211616,0.000765697,0.00121294,0.000765697,0.000211616,7.57212e-005,0.000273984,0.000434018,0.000273984,7.57212e-005
55,6.23493,2.41549e-005,8.74005e-005,0.000138451,8.74005e-005,2.41549e-005,0.000110439,0.000399603,0.000633011,0.000399603,0.000110439,0.000226558,0.000819763,0.00129859,0.000819763,0.000226558,0.000191187,0.000691777,0.00109584,0.000691777,0.000191187,6.95654e-005,0.00025171,0.000398734,0.00025171,6.95654e-005
56,6.46452,2.12313e-005,7.68219e-005,0.000121694,7.68219e-005,2.12313e-005,9.58762e-005,0.000346912,0.000549542,0.000346912,9.58762e-005,0.000192721,0.000697327,0.00110464,0.000697327,0.000192721,0.000159408,0.000576791,0.000913695,0.000576791,0.000159408,5.7318e-005,0.000207395,0.000328535,0.000207395,5.7318e-005
57,6.70085,1.77552e-005,6.42441e-005,0.000101769,6.42441e-005,1.77552e-005,8.04353e-005,0.000291041,0.000461038,0.000291041,8.04353e-005,0.000164,0.000593406,0.000940015,0.000593406,0.000164,0.000139415,0.00050445,0.000799099,0.00050445,0.000139415,5.15844e-005,0.000186649,0.000295671,0.000186649,5.15844e-005
58,6.94411,1.57929e-005,5.71439e-005,9.05216e-005,5.71439e-005,1.57929e-005,7.10156e-005,0.000256958,0.000407047,0.000256958,7.10156e-005,0.000145384,0.000526046,0.000833309,0.000526046,0.000145384,0.000124995,0.000452274,0.000716447,0.000452274,0.000124995,4.71115e-005,0.000170465,0.000270033,0.000170465,4.71115e-005
59,7.19449,1.35397e-005,4.89912e-005,7.7607e-005,4.89912e-005,1.35397e-005,6.08899e-005,0.00022032,0.000349008,0.00022032,6.08899e-005,0.000123168,0.000445661,0.000705971,0.000445661,0.000123168,0.000104888,0.00037952,0.000601197,0.00037952,0.000104888,3.96124e-005,0.000143331,0.00022705,0.000143331,3.96124e-005
60,7.45221,1.17361e-005,4.24652e-005,6.72691e-005,4.24652e-005,1.17361e-005,5.29174e-005,0.000191472,0.000303311,0.000191472,5.29174e-005,0.000107434,0.000388732,0.00061579,0.000388732,0.000107434,9.10089e-005,0.0003293,0.000521644,0.0003293,9.10089e-005,3.37525e-005,0.000122128,0.000193463,0.000122128,3.37525e-005
61,7.71748,1.01487e-005,3.67213e-005,5.81701e-005,3.67213e-005,1.01487e-005,4.58196e-005,0.00016579,0.000262628,0.00016579,4.58196e-005,9.24204e-005,0.000334407,0.000529734,0.000334407,9.24204e-005,7.72115e-005,0.000279377,0.00044256,0.000279377,7.72115e-005,2.81741e-005,0.000101943,0.000161488,0.000101943,2.81741e-005
62,7.99052,8.86251e-006,3.20675e-005,5.07981e-005,3.20675e-005,8.86251e-006,3.9938e-005,0.000144509,0.000228916,0.000144509,3.9938e-005,8.12637e-005,0.000294039,0.000465786,0.000294039,8.12637e-005,6.8897e-005,0.000249292,0.000394903,0.000249292,6.8897e-005,2.52673e-005,9.14254e-005,0.000144827,9.14254e-005,2.52673e-005
63,8.27157,7.50334e-006,2.71495e-005,4.30076e-005,2.71495e-005,7.50334e-006,3.3748e-005,0.000122111,0.000193437,0.000122111,3.3748e-005,6.89915e-005,0.000249634,0.000395445,0.000249634,6.89915e-005,5.92378e-005,0.000214342,0.000339539,0.000214342,5.92378e-005,2.21299e-005,8.00733e-005,0.000126844,8.00733e-005,2.21299e-005
64,8.56085,6.37457e-006,2.30653e-005,3.65377e-005,2.30653e-005,6.37457e-006,2.88607e-005,0.000104428,0.000165424,0.000104428,2.88607e-005,5.95729e-005,0.000215554,0.00034146,0.000215554,5.95729e-005,5.14328e-005,0.000186101,0.000294802,0.000186101,5.14328e-005,1.92975e-005,6.98247e-005,0.000110609,6.98247e-005,1.92975e-005
65,8.85861,5.50551e-006,1.99207e-005,3.15564e-005,1.99207e-005,5.50551e-006,2.46843e-005,8.93157e-005,0.000141485,8.93157e-005,2.46843e-005,5.05062e-005,0.000182748,0.000289491,0.000182748,5.05062e-005,4.36794e-005,0.000158046,0.000250361,0.000158046,4.36794e-005,1.65678e-005,5.99479e-005,9.49634e-005,5.99479e-005,1.65678e-005
66,9.16509,4.69571e-006,1.69906e-005,2.69148e-005,1.69906e-005,4.69571e-006,2.10746e-005,7.62548e-005,0.000120795,7.62548e-005,2.10746e-005,4.24479e-005,0.00015359,0.000243303,0.00015359,4.24479e-005,3.57602e-005,0.000129392,0.00020497,0.000129392,3.57602e-005,1.33093e-005,4.81575e-005,7.62863e-005,4.81575e-005,1.33093e-005
67,9.48056,4.14834e-006,1.50101e-005,2.37774e-005,1.50101e-005,4.14834e-006,1.84256e-005,6.66699e-005,0.000105612,6.66699e-005,1.84256e-005,3.6298e-005,0.000131338,0.000208052,0.000131338,3.6298e-005,2.97741e-005,0.000107732,0.000170659,0.000107732,2.97741e-005,1.07485e-005,3.88915e-005,6.1608e-005,3.88915e-005,1.07485e-005
68,9.80527,3.45997e-006,1.25193e-005,1.98318e-005,1.25193e-005,3.45997e-006,1.54158e-005,5.57794e-005,8.83601e-005,5.57794e-005,1.54158e-005,3.10465e-005,0.000112336,0.000177952,0.000112336,3.10465e-005,2.60052e-005,9.40952e-005,0.000149056,9.40952e-005,2.60052e-005,9.46591e-006,3.42508e-005,5.42566e-005,3.42508e-005,9.46591e-006
69,10.1395,3.01198e-006,1.08983e-005,1.72641e-005,1.08983e-005,3.01198e-006,1.34833e-005,4.87869e-005,7.72833e-005,4.87869e-005,1.34833e-005,2.71135e-005,9.81054e-005,0.000155409,9.81054e-005,2.71135e-005,2.27684e-005,8.23834e-005,0.000130504,8.23834e-005,2.27684e-005,8.42296e-006,3.0477e-005,4.82787e-005,3.0477e-005,8.42296e-006
70,10.4835,2.56168e-006,9.26898e-006,1.4683e-005,9.26898e-006,2.56168e-006,1.14984e-005,4.16051e-005,6.59066e-005,4.16051e-005,1.14984e-005,2.32158e-005,8.40024e-005,0.000133068,8.40024e-005,2.32158e-005,1.95217e-005,7.06359e-005,0.000111894,7.06359e-005,1.95217e-005,7.15479e-006,2.58884e-005,4.10097e-005,2.58884e-005,7.15479e-006
71,10.8376,2.20435e-006,7.97607e-006,1.26349e-005,7.97607e-006,2.20435e-006,9.66785e-006,3.49815e-005,5.54141e-005,3.49815e-005,9.66785e-006,1.89942e-005,6.87274e-005,0.000108871,6.87274e-005,1.89942e-005,1.57732e-005,5.70726e-005,9.04087e-005,5.70726e-005,1.57732e-005,5.84737e-006,2.11577e-005,3.35159e-005,2.11577e-005,5.84737e-006
72,11.2021,1.83163e-006,6.62742e-006,1.04985e-005,6.62742e-006,1.83163e-006,8.1588e-006,2.95212e-005,4.67646e-005,2.95212e-005,8.1588e-006,1.62377e-005,5.87534e-005,9.30713e-005,5.87534e-005,1.62377e-005,1.33686e-005,4.83718e-005,7.66258e-005,4.83718e-005,1.33686e-005,4.81091e-006,1.74074e-005,2.75751e-005,1.74074e-005,4.81091e-006
73,11.5773,1.49641e-006,5.4145e-006,8.5771e-006,5.4145e-006,1.49641e-006,6.74479e-006,2.44049e-005,3.86597e-005,2.44049e-005,6.74479e-006,1.36533e-005,4.94022e-005,7.8258e-005,4.94022e-005,1.36533e-005,1.14607e-005,4.14686e-005,6.56904e-005,4.14686e-005,1.14607e-005,4.18057e-006,1.51267e-005,2.39622e-005,1.51267e-005,4.18057e-006
74,11.9634,1.31022e-006,4.74082e-006,7.50992e-006,4.74082e-006,1.31022e-006,5.76608e-006,2.08635e-005,3.30499e-005,2.08635e-005,5.76608e-006,1.1331e-005,4.09992e-005,6.49468e-005,4.09992e-005,1.1331e-005,9.21343e-006,3.33372e-005,5.28094e-005,3.33372e-005,9.21343e-006,3.26244e-006,1.18046e-005,1.86996e-005,1.18046e-005,3.26244e-006
75,12.3609,1.09196e-006,3.95107e-006,6.25888e-006,3.95107e-006,1.09196e-006,4.74621e-006,1.71734e-005,2.72043e-005,1.71734e-005,4.74621e-006,9.38191e-006,3.39468e-005,5.37751e-005,3.39468e-005,9.38191e-006,7.78756e-006,2.81779e-005,4.46367e-005,2.81779e-005,7.78756e-006,2.81473e-006,1.01846e-005,1.61335e-005,1.01846e-005,2.81473e-006
76,12.77,9.01187e-007,3.26079e-006,5.16542e-006,3.26079e-006,9.01187e-007,3.95123e-006,1.42968e-005,2.26476e-005,1.42968e-005,3.95123e-006,7.75415e-006,2.8057e-005,4.44451e-005,2.8057e-005,7.75415e-006,6.34892e-006,2.29725e-005,3.63907e-005,2.29725e-005,6.34892e-006,2.28936e-006,8.28367e-006,1.31222e-005,8.28367e-006,2.28936e-006
77,13.1911,7.54775e-007,2.73102e-006,4.32621e-006,2.73102e-006,7.54775e-007,3.26742e-006,1.18226e-005,1.87282e-005,1.18226e-005,3.26742e-006,6.41792e-006,2.32221e-005,3.67862e-005,2.32221e-005,6.41792e-006,5.29744e-006,1.91679e-005,3.03638e-005,1.91679e-005,5.29744e-006,1.91952e-006,6.94546e-006,1.10023e-005,6.94546e-006,1.91952e-006
78,13.6246,6.41465e-007,2.32103e-006,3.67674e-006,2.32103e-006,6.41465e-007,2.75502e-006,9.96858e-006,1.57912e-005,9.96858e-006,2.75502e-006,5.34568e-006,1.93424e-005,3.06403e-005,1.93424e-005,5.34568e-006,4.37756e-006,1.58394e-005,2.50913e-005,1.58394e-005,4.37756e-006,1.59928e-006,5.78673e-006,9.16676e-006,5.78673e-006,1.59928e-006
79,14.0707,5.31677e-007,1.92378e-006,3.04746e-006,1.92378e-006,5.31677e-007,2.2707e-006,8.21614e-006,1.30152e-005,8.21614e-006,2.2707e-006,4.39586e-006,1.59057e-005,2.51962e-005,1.59057e-005,4.39586e-006,3.5676e-006,1.29087e-005,2.04487e-005,1.29087e-005,3.5676e-006,1.2706e-006,4.59746e-006,7.28283e-006,4.59746e-006,1.2706e-006
