gridnumber,capital,VF[0 0],VF[0 1],VF[0 2],VF[0 3],VF[0 4],VF[1 0],VF[1 1],VF[1 2],VF[1 3],VF[1 4],VF[2 0],VF[2 1],VF[2 2],VF[2 3],VF[2 4],VF[3 0],VF[3 1],VF[3 2],VF[3 3],VF[3 4],VF[4 0],VF[4 1],VF[4 2],VF[4 3],VF[4 4]
117,45.3631,-10.4418,-10.4418,-10.4418,-10.4392,-10.431,-10.4017,-10.4017,-10.4017,-10.3993,-10.3912,-10.3524,-10.3524,-10.3524,-10.3501,-10.3425,-10.2936,-10.2936,-10.2936,-10.2917,-10.2841,-10.2254,-10.2254,-10.2254,-10.2237,-10.2164
118,46.7394,-10.3348,-10.3348,-10.3348,-10.3322,-10.324,-10.2959,-10.2959,-10.2959,-10.2935,-10.2855,-10.2481,-10.2481,-10.2481,-10.2458,-10.2383,-10.1911,-10.1911,-10.1911,-10.1892,-10.1817,-10.1249,-10.1249,-10.1249,-10.1233,-10.1161
119,48.1559,-10.2281,-10.2281,-10.2281,-10.2255,-10.2174,-10.1904,-10.1904,-10.1904,-10.1881,-10.1801,-10.1441,-10.1441,-10.1441,-10.1418,-10.1343,-10.0889,-10.0889,-10.0889,-10.0869,-10.0795,-10.0247,-10.0247,-10.0247,-10.0231,-10.0159
120,49.614,-10.1217,-10.1217,-10.1217,-10.1192,-10.1112,-10.0853,-10.0853,-10.0853,-10.0829,-10.075,-10.0403,-10.0403,-10.0403,-10.0381,-10.0307,-9.98685,-9.98685,-9.98685,-9.98487,-9.9776,-9.92468,-9.92468,-9.92468,-9.923,-9.91588
121,51.1148,-10.0158,-10.0158,-10.0158,-10.0133,-10.0053,-9.98049,-9.98049,-9.98049,-9.97815,-9.97033,-9.93693,-9.93693,-9.93693,-9.93469,-9.92735,-9.88508,-9.88508,-9.88508,-9.88311,-9.87593,-9.82485,-9.82485,-9.82485,-9.82317,-9.81611
122,52.6596,-9.91031,-9.91031,-9.91031,-9.90781,-9.8999,-9.87611,-9.87611,-9.87611,-9.87376,-9.86602,-9.83391,-9.83391,-9.83391,-9.8317,-9.82439,-9.78362,-9.78362,-9.78362,-9.78166,-9.77457,-9.72526,-9.72526,-9.72526,-9.72361,-9.71661
123,54.2497,-9.80523,-9.80523,-9.80523,-9.80274,-9.7949,-9.77212,-9.77212,-9.77212,-9.76978,-9.7621,-9.73124,-9.73124,-9.73124,-9.72906,-9.72177,-9.68252,-9.68252,-9.68252,-9.68056,-9.67355,-9.62597,-9.62597,-9.62597,-9.62433,-9.61741
124,55.8863,-9.7006,-9.7006,-9.7006,-9.69813,-9.69035,-9.66856,-9.66856,-9.66856,-9.66622,-9.65861,-9.62898,-9.62898,-9.62898,-9.62682,-9.61954,-9.58177,-9.58177,-9.58177,-9.57982,-9.57286,-9.527,-9.527,-9.527,-9.52535,-9.51851
125,57.5709,-9.59644,-9.59644,-9.59644,-9.59398,-9.58627,-9.56543,-9.56543,-9.56543,-9.5631,-9.55556,-9.52712,-9.52712,-9.52712,-9.52497,-9.51771,-9.48139,-9.48139,-9.48139,-9.47945,-9.47253,-9.42837,-9.42837,-9.42837,-9.42669,-9.41992
126,59.3049,-9.49276,-9.49276,-9.49276,-9.49031,-9.48267,-9.46276,-9.46276,-9.46276,-9.46044,-9.45295,-9.42567,-9.42567,-9.42567,-9.42354,-9.4163,-9.38139,-9.38139,-9.38139,-9.37946,-9.37258,-9.33007,-9.33007,-9.33007,-9.32838,-9.32167
127,61.0897,-9.38957,-9.38957,-9.38957,-9.38714,-9.37956,-9.36056,-9.36056,-9.36056,-9.35824,-9.35081,-9.32467,-9.32467,-9.32467,-9.32255,-9.31533,-9.28179,-9.28179,-9.28179,-9.27987,-9.27303,-9.23213,-9.23213,-9.23213,-9.23044,-9.22377
128,62.9268,-9.28689,-9.28689,-9.28689,-9.28448,-9.27697,-9.25884,-9.25884,-9.25884,-9.25654,-9.24916,-9.22411,-9.22411,-9.22411,-9.222,-9.21481,-9.1826,-9.1826,-9.1826,-9.18069,-9.1739,-9.13457,-9.13457,-9.13457,-9.13287,-9.12625
129,64.8177,-9.18473,-9.18473,-9.18473,-9.18233,-9.17489,-9.15761,-9.15761,-9.15761,-9.15532,-9.14801,-9.12402,-9.12402,-9.12402,-9.12192,-9.11476,-9.08384,-9.08384,-9.08384,-9.08193,-9.07519,-9.03738,-9.03738,-9.03738,-9.03569,-9.0291
130,66.7641,-9.08311,-9.08311,-9.08311,-9.08073,-9.07336,-9.05689,-9.05689,-9.05689,-9.05462,-9.04736,-9.02442,-9.02442,-9.02442,-9.02232,-9.01522,-8.98554,-8.98554,-8.98554,-8.98362,-8.97693,-8.94059,-8.94059,-8.94059,-8.93891,-8.93236
131,68.7675,-8.98204,-8.98204,-8.98204,-8.97968,-8.97238,-8.9567,-8.9567,-8.9567,-8.95444,-8.94725,-8.92531,-8.92531,-8.92531,-8.92322,-8.91618,-8.88771,-8.88771,-8.88771,-8.88577,-8.87913,-8.84422,-8.84422,-8.84422,-8.84252,-8.83604
132,70.8295,-8.88154,-8.88154,-8.88154,-8.87918,-8.87196,-8.85705,-8.85705,-8.85705,-8.85481,-8.84767,-8.82671,-8.82671,-8.82671,-8.82462,-8.81765,-8.79035,-8.79035,-8.79035,-8.7884,-8.7818,-8.74828,-8.74828,-8.74828,-8.74656,-8.74015
133,72.9521,-8.7816,-8.7816,-8.7816,-8.77926,-8.77211,-8.75795,-8.75795,-8.75795,-8.75572,-8.74864,-8.72864,-8.72864,-8.72864,-8.72655,-8.71964,-8.69348,-8.69348,-8.69348,-8.69154,-8.68496,-8.65278,-8.65278,-8.65278,-8.65106,-8.6447
134,75.1368,-8.68226,-8.68226,-8.68226,-8.67993,-8.67286,-8.65942,-8.65942,-8.65942,-8.6572,-8.65018,-8.63109,-8.63109,-8.63109,-8.62901,-8.62216,-8.59711,-8.59711,-8.59711,-8.59519,-8.58863,-8.55774,-8.55774,-8.55774,-8.55602,-8.54972
135,77.3855,-8.58351,-8.58351,-8.58351,-8.58119,-8.5742,-8.56146,-8.56146,-8.56146,-8.55925,-8.5523,-8.5341,-8.5341,-8.5341,-8.53202,-8.52523,-8.50126,-8.50126,-8.50126,-8.49935,-8.49281,-8.46318,-8.46318,-8.46318,-8.46147,-8.45521
136,79.7002,-8.48538,-8.48538,-8.48538,-8.48307,-8.47616,-8.46408,-8.46408,-8.46408,-8.4619,-8.455,-8.43766,-8.43766,-8.43766,-8.4356,-8.42886,-8.40593,-8.40593,-8.40593,-8.40403,-8.39751,-8.36911,-8.36911,-8.36911,-8.36741,-8.3612
137,82.0826,-8.38787,-8.38787,-8.38787,-8.38557,-8.37873,-8.36731,-8.36731,-8.36731,-8.36514,-8.35831,-8.3418,-8.3418,-8.3418,-8.33974,-8.33307,-8.31114,-8.31114,-8.31114,-8.30925,-8.30276,-8.27554,-8.27554,-8.27554,-8.27385,-8.26768
138,84.5349,-8.29099,-8.29099,-8.29099,-8.28871,-8.28194,-8.27114,-8.27114,-8.27114,-8.26898,-8.26223,-8.24652,-8.24652,-8.24652,-8.24447,-8.23786,-8.21689,-8.21689,-8.21689,-8.21503,-8.20856,-8.18248,-8.18248,-8.18248,-8.1808,-8.17468
139,87.0591,-8.19475,-8.19475,-8.19475,-8.19248,-8.1858,-8.1756,-8.1756,-8.1756,-8.17345,-8.16677,-8.15183,-8.15183,-8.15183,-8.1498,-8.14324,-8.12321,-8.12321,-8.12321,-8.12136,-8.11492,-8.08995,-8.08995,-8.08995,-8.08828,-8.08219
140,89.6572,-8.09916,-8.09916,-8.09916,-8.09691,-8.0903,-8.08069,-8.08069,-8.08069,-8.07855,-8.07194,-8.05775,-8.05775,-8.05775,-8.05573,-8.04923,-8.03011,-8.03011,-8.03011,-8.02827,-8.02186,-7.99795,-7.99795,-7.99795,-7.99629,-7.99024
141,92.3314,-8.00424,-8.00424,-8.00424,-8.00201,-7.99546,-7.98641,-7.98641,-7.98641,-7.98428,-7.97775,-7.96427,-7.96427,-7.96427,-7.96227,-7.95583,-7.9376,-7.9376,-7.9376,-7.93576,-7.9294,-7.90652,-7.90652,-7.90652,-7.90486,-7.89885
142,95.084,-7.90998,-7.90998,-7.90998,-7.90777,-7.9013,-7.89279,-7.89279,-7.89279,-7.89067,-7.88421,-7.87143,-7.87143,-7.87143,-7.86944,-7.86306,-7.84568,-7.84568,-7.84568,-7.84385,-7.83755,-7.81568,-7.81568,-7.81568,-7.814,-7.80802
143,97.9173,-7.8164,-7.8164,-7.8164,-7.81421,-7.80781,-7.79982,-7.79982,-7.79982,-7.79771,-7.79134,-7.77922,-7.77922,-7.77922,-7.77724,-7.77093,-7.75438,-7.75438,-7.75438,-7.75255,-7.74631,-7.7254,-7.7254,-7.7254,-7.72371,-7.71779
144,100.834,-7.72351,-7.72351,-7.72351,-7.72134,-7.71502,-7.70752,-7.70752,-7.70752,-7.70543,-7.69913,-7.68765,-7.68765,-7.68765,-7.68569,-7.67944,-7.66369,-7.66369,-7.66369,-7.66186,-7.65569,-7.63572,-7.63572,-7.63572,-7.63403,-7.62814
145,103.835,-7.63132,-7.63132,-7.63132,-7.62916,-7.62291,-7.6159,-7.6159,-7.6159,-7.61382,-7.60759,-7.59674,-7.59674,-7.59674,-7.59479,-7.5886,-7.57363,-7.57363,-7.57363,-7.5718,-7.5657,-7.54663,-7.54663,-7.54663,-7.54496,-7.5391
146,106.925,-7.53982,-7.53982,-7.53982,-7.53769,-7.53151,-7.52496,-7.52496,-7.52496,-7.52289,-7.51674,-7.50649,-7.50649,-7.50649,-7.50454,-7.49842,-7.4842,-7.4842,-7.4842,-7.48238,-7.47635,-7.45815,-7.45815,-7.45815,-7.45649,-7.45066
147,110.105,-7.44904,-7.44904,-7.44904,-7.44692,-7.44081,-7.43471,-7.43471,-7.43471,-7.43265,-7.42658,-7.4169,-7.4169,-7.4169,-7.41497,-7.40892,-7.39541,-7.39541,-7.39541,-7.39361,-7.38763,-7.37028,-7.37028,-7.37028,-7.36863,-7.36284
148,113.379,-7.35897,-7.35897,-7.35897,-7.35687,-7.35084,-7.34516,-7.34516,-7.34516,-7.34312,-7.33712,-7.328,-7.328,-7.328,-7.32607,-7.32009,-7.30728,-7.30728,-7.30728,-7.30549,-7.29957,-7.28304,-7.28304,-7.28304,-7.2814,-7.27564
149,116.748,-7.26962,-7.26962,-7.26962,-7.26754,-7.26158,-7.25631,-7.25631,-7.25631,-7.25428,-7.24836,-7.23977,-7.23977,-7.23977,-7.23786,-7.23195,-7.21981,-7.21981,-7.21981,-7.21802,-7.21218,-7.19642,-7.19642,-7.19642,-7.1948,-7.18908
150,120.216,-7.181,-7.181,-7.181,-7.17894,-7.17305,-7.16818,-7.16818,-7.16818,-7.16616,-7.16031,-7.15224,-7.15224,-7.15224,-7.15034,-7.14449,-7.133,-7.133,-7.133,-7.13123,-7.12544,-7.11044,-7.11044,-7.11044,-7.10884,-7.10315
151,123.786,-7.09311,-7.09311,-7.09311,-7.09107,-7.08525,-7.08076,-7.08076,-7.08076,-7.07876,-7.07299,-7.06541,-7.06541,-7.06541,-7.06351,-7.05774,-7.04687,-7.04687,-7.04687,-7.04511,-7.03938,-7.02512,-7.02512,-7.02512,-7.02352,-7.01788
152,127.461,-7.00596,-7.00596,-7.00596,-7.00394,-6.9982,-6.99407,-6.99407,-6.99407,-6.99208,-6.98638,-6.97928,-6.97928,-6.97928,-6.97739,-6.97169,-6.96141,-6.96141,-6.96141,-6.95967,-6.95401,-6.94045,-6.94045,-6.94045,-6.93886,-6.93326
153,131.243,-6.91955,-6.91955,-6.91955,-6.91756,-6.91188,-6.9081,-6.9081,-6.9081,-6.90613,-6.9005,-6.89385,-6.89385,-6.89385,-6.89198,-6.88635,-6.87665,-6.87665,-6.87665,-6.87491,-6.86931,-6.85645,-6.85645,-6.85645,-6.85486,-6.84931
154,135.136,-6.8339,-6.8339,-6.8339,-6.83192,-6.82631,-6.82287,-6.82287,-6.82287,-6.82092,-6.81535,-6.80915,-6.80915,-6.80915,-6.80729,-6.80173,-6.79257,-6.79257,-6.79257,-6.79084,-6.78532,-6.77312,-6.77312,-6.77312,-6.77153,-6.76604
155,139.143,-6.74899,-6.74899,-6.74899,-6.74703,-6.7415,-6.73837,-6.73837,-6.73837,-6.73644,-6.73095,-6.72516,-6.72516,-6.72516,-6.72331,-6.71783,-6.7092,-6.7092,-6.7092,-6.70747,-6.70202,-6.69046,-6.69046,-6.69046,-6.68888,-6.68344
156,143.267,-6.66484,-6.66484,-6.66484,-6.6629,-6.65743,-6.65461,-6.65461,-6.65461,-6.6527,-6.64728,-6.64189,-6.64189,-6.64189,-6.64006,-6.63465,-6.62652,-6.62652,-6.62652,-6.62481,-6.61942,-6.60848,-6.60848,-6.60848,-6.6069,-6.60153
157,147.512,-6.58144,-6.58144,-6.58144,-6.57953,-6.57413,-6.5716,-6.5716,-6.5716,-6.56971,-6.56435,-6.55936,-6.55936,-6.55936,-6.55753,-6.55219,-6.54456,-6.54456,-6.54456,-6.54285,-6.53753,-6.52718,-6.52718,-6.52718,-6.52561,-6.52031
158,151.882,-6.49881,-6.49881,-6.49881,-6.49691,-6.49159,-6.48934,-6.48934,-6.48934,-6.48747,-6.48218,-6.47755,-6.47755,-6.47755,-6.47574,-6.47047,-6.46331,-6.46331,-6.46331,-6.46161,-6.45635,-6.44658,-6.44658,-6.44658,-6.44502,-6.43977
159,156.38,-6.41694,-6.41694,-6.41694,-6.41507,-6.40981,-6.40783,-6.40783,-6.40783,-6.40597,-6.40075,-6.39648,-6.39648,-6.39648,-6.39469,-6.38949,-6.38277,-6.38277,-6.38277,-6.38108,-6.37589,-6.36666,-6.36666,-6.36666,-6.36512,-6.35993
160,161.009,-6.33584,-6.33584,-6.33584,-6.33398,-6.32879,-6.32707,-6.32707,-6.32707,-6.32524,-6.32008,-6.31615,-6.31615,-6.31615,-6.31437,-6.30924,-6.30295,-6.30295,-6.30295,-6.30127,-6.29615,-6.28745,-6.28745,-6.28745,-6.28591,-6.28079
161,165.774,-6.25551,-6.25551,-6.25551,-6.25367,-6.24855,-6.24707,-6.24707,-6.24707,-6.24525,-6.24016,-6.23656,-6.23656,-6.23656,-6.23479,-6.22973,-6.22386,-6.22386,-6.22386,-6.22219,-6.21714,-6.20894,-6.20894,-6.20894,-6.20741,-6.20235
162,170.679,-6.17594,-6.17594,-6.17594,-6.17413,-6.16907,-6.16782,-6.16782,-6.16782,-6.16603,-6.161,-6.15772,-6.15772,-6.15772,-6.15596,-6.15097,-6.14549,-6.14549,-6.14549,-6.14383,-6.13885,-6.13114,-6.13114,-6.13114,-6.12961,-6.12462
163,175.728,-6.09715,-6.09715,-6.09715,-6.09535,-6.09036,-6.08934,-6.08934,-6.08934,-6.08756,-6.0826,-6.07961,-6.07961,-6.07961,-6.07787,-6.07295,-6.06786,-6.06786,-6.06786,-6.06621,-6.06128,-6.05404,-6.05404,-6.05404,-6.05252,-6.04759
164,180.924,-6.01913,-6.01913,-6.01913,-6.01735,-6.01242,-6.01161,-6.01161,-6.01161,-6.00986,-6.00496,-6.00226,-6.00226,-6.00226,-6.00053,-5.99567,-5.99095,-5.99095,-5.99095,-5.98931,-5.98445,-5.97766,-5.97766,-5.97766,-5.97614,-5.97128
165,186.273,-5.94188,-5.94188,-5.94188,-5.94012,-5.93526,-5.93465,-5.93465,-5.93465,-5.93291,-5.92808,-5.92565,-5.92565,-5.92565,-5.92394,-5.91915,-5.91477,-5.91477,-5.91477,-5.91315,-5.90835,-5.90199,-5.90199,-5.90199,-5.90048,-5.89568
166,191.779,-5.8654,-5.8654,-5.8654,-5.86366,-5.85886,-5.85845,-5.85845,-5.85845,-5.85673,-5.85196,-5.8498,-5.8498,-5.8498,-5.8481,-5.84337,-5.83933,-5.83933,-5.83933,-5.83772,-5.83298,-5.82703,-5.82703,-5.82703,-5.82553,-5.82079
167,197.446,-5.7897,-5.7897,-5.7897,-5.78798,-5.78323,-5.78301,-5.78301,-5.78301,-5.78131,-5.7766,-5.77469,-5.77469,-5.77469,-5.77302,-5.76834,-5.76463,-5.76463,-5.76463,-5.76302,-5.75835,-5.7528,-5.7528,-5.7528,-5.7513,-5.74663
168,203.279,-5.71476,-5.71476,-5.71476,-5.71307,-5.70838,-5.70834,-5.70834,-5.70834,-5.70666,-5.702,-5.70034,-5.70034,-5.70034,-5.69868,-5.69406,-5.69066,-5.69066,-5.69066,-5.68907,-5.68446,-5.67928,-5.67928,-5.67928,-5.6778,-5.67318
169,209.282,-5.6406,-5.6406,-5.6406,-5.63892,-5.6343,-5.63443,-5.63443,-5.63443,-5.63277,-5.62816,-5.62673,-5.62673,-5.62673,-5.62509,-5.62053,-5.61743,-5.61743,-5.61743,-5.61585,-5.6113,-5.60649,-5.60649,-5.60649,-5.60501,-5.60046
170,215.462,-5.56721,-5.56721,-5.56721,-5.56556,-5.56098,-5.56128,-5.56128,-5.56128,-5.55963,-5.55509,-5.55388,-5.55388,-5.55388,-5.55226,-5.54775,-5.54493,-5.54493,-5.54493,-5.54337,-5.53887,-5.53441,-5.53441,-5.53441,-5.53294,-5.52845
171,221.823,-5.49459,-5.49459,-5.49459,-5.49295,-5.48844,-5.48889,-5.48889,-5.48889,-5.48726,-5.48277,-5.48178,-5.48178,-5.48178,-5.48017,-5.47572,-5.47318,-5.47318,-5.47318,-5.47162,-5.46719,-5.46306,-5.46306,-5.46306,-5.4616,-5.45716
172,228.37,-5.42274,-5.42274,-5.42274,-5.42112,-5.41666,-5.41726,-5.41726,-5.41726,-5.41565,-5.41122,-5.41043,-5.41043,-5.41043,-5.40884,-5.40444,-5.40216,-5.40216,-5.40216,-5.40061,-5.39623,-5.39243,-5.39243,-5.39243,-5.39098,-5.3866
173,235.11,-5.35166,-5.35166,-5.35166,-5.35006,-5.34565,-5.34639,-5.34639,-5.34639,-5.3448,-5.34042,-5.33982,-5.33982,-5.33982,-5.33825,-5.3339,-5.33187,-5.33187,-5.33187,-5.33034,-5.32602,-5.32253,-5.32253,-5.32253,-5.32108,-5.31676
174,242.046,-5.28134,-5.28134,-5.28134,-5.27976,-5.27541,-5.27627,-5.27627,-5.27627,-5.27471,-5.27038,-5.26996,-5.26996,-5.26996,-5.26841,-5.26411,-5.26232,-5.26232,-5.26232,-5.26081,-5.25654,-5.25334,-5.25334,-5.25334,-5.25191,-5.24764
175,249.186,-5.21178,-5.21178,-5.21178,-5.21022,-5.20592,-5.20692,-5.20692,-5.20692,-5.20537,-5.20109,-5.20085,-5.20085,-5.20085,-5.19932,-5.19507,-5.19351,-5.19351,-5.19351,-5.19201,-5.18779,-5.18488,-5.18488,-5.18488,-5.18345,-5.17924
176,256.535,-5.14299,-5.14299,-5.14299,-5.14145,-5.1372,-5.13831,-5.13831,-5.13831,-5.13678,-5.13256,-5.13248,-5.13248,-5.13248,-5.13097,-5.12677,-5.12543,-5.12543,-5.12543,-5.12394,-5.11978,-5.11713,-5.11713,-5.11713,-5.11572,-5.11156
177,264.1,-5.07495,-5.07495,-5.07495,-5.07343,-5.06923,-5.07046,-5.07046,-5.07046,-5.06895,-5.06477,-5.06486,-5.06486,-5.06486,-5.06336,-5.05922,-5.05808,-5.05808,-5.05808,-5.05661,-5.05249,-5.05011,-5.05011,-5.05011,-5.04871,-5.0446
178,271.886,-5.00767,-5.00767,-5.00767,-5.00617,-5.00202,-5.00335,-5.00335,-5.00335,-5.00186,-4.99774,-4.99797,-4.99797,-4.99797,-4.9965,-4.9924,-4.99146,-4.99146,-4.99146,-4.99,-4.98594,-4.9838,-4.9838,-4.9838,-4.98241,-4.97835
179,279.901,-4.94114,-4.94114,-4.94114,-4.93966,-4.93556,-4.93699,-4.93699,-4.93699,-4.93552,-4.93145,-4.93183,-4.93183,-4.93183,-4.93037,-4.92632,-4.92557,-4.92557,-4.92557,-4.92413,-4.92012,-4.91821,-4.91821,-4.91821,-4.91683,-4.91282
180,288.15,-4.87536,-4.87536,-4.87536,-4.87389,-4.86985,-4.87138,-4.87138,-4.87138,-4.86992,-4.8659,-4.86641,-4.86641,-4.86641,-4.86497,-4.86097,-4.8604,-4.8604,-4.8604,-4.85898,-4.85501,-4.85333,-4.85333,-4.85333,-4.85196,-4.84801
181,296.641,-4.81032,-4.81032,-4.81032,-4.80888,-4.80489,-4.8065,-4.8065,-4.8065,-4.80506,-4.80109,-4.80173,-4.80173,-4.80173,-4.80031,-4.79636,-4.79596,-4.79596,-4.79596,-4.79455,-4.79064,-4.78917,-4.78917,-4.78917,-4.78781,-4.78391
182,305.381,-4.74603,-4.74603,-4.74603,-4.74461,-4.74067,-4.74236,-4.74236,-4.74236,-4.74094,-4.73702,-4.73778,-4.73778,-4.73778,-4.73637,-4.73248,-4.73224,-4.73224,-4.73224,-4.73085,-4.72698,-4.72571,-4.72571,-4.72571,-4.72437,-4.72051
183,314.377,-4.68248,-4.68248,-4.68248,-4.68107,-4.67718,-4.67895,-4.67895,-4.67895,-4.67755,-4.67368,-4.67456,-4.67456,-4.67456,-4.67316,-4.66932,-4.66923,-4.66923,-4.66923,-4.66786,-4.66404,-4.66297,-4.66297,-4.66297,-4.66163,-4.65783
184,323.636,-4.61966,-4.61966,-4.61966,-4.61827,-4.61443,-4.61627,-4.61627,-4.61627,-4.61489,-4.61107,-4.61205,-4.61205,-4.61205,-4.61068,-4.60688,-4.60694,-4.60694,-4.60694,-4.60558,-4.60181,-4.60092,-4.60092,-4.60092,-4.5996,-4.59585
185,333.167,-4.55757,-4.55757,-4.55757,-4.5562,-4.55241,-4.55432,-4.55432,-4.55432,-4.55295,-4.54918,-4.55027,-4.55027,-4.55027,-4.54891,-4.54516,-4.54536,-4.54536,-4.54536,-4.54402,-4.54029,-4.53958,-4.53958,-4.53958,-4.53827,-4.53456
186,342.977,-4.49621,-4.49621,-4.49621,-4.49486,-4.49111,-4.49309,-4.49309,-4.49309,-4.49174,-4.48802,-4.4892,-4.4892,-4.4892,-4.48786,-4.48415,-4.48448,-4.48448,-4.48448,-4.48316,-4.47948,-4.47894,-4.47894,-4.47894,-4.47763,-4.47398
187,353.075,-4.43557,-4.43557,-4.43557,-4.43424,-4.43054,-4.43258,-4.43258,-4.43258,-4.43124,-4.42757,-4.42884,-4.42884,-4.42884,-4.42752,-4.42386,-4.42431,-4.42431,-4.42431,-4.423,-4.41937,-4.41899,-4.41899,-4.41899,-4.4177,-4.41409
188,363.469,-4.37565,-4.37565,-4.37565,-4.37433,-4.37069,-4.37278,-4.37278,-4.37278,-4.37146,-4.36783,-4.36919,-4.36919,-4.36919,-4.36788,-4.36427,-4.36484,-4.36484,-4.36484,-4.36355,-4.35996,-4.35973,-4.35973,-4.35973,-4.35845,-4.35489
189,374.167,-4.31645,-4.31645,-4.31645,-4.31514,-4.31154,-4.31368,-4.31368,-4.31368,-4.31238,-4.3088,-4.31024,-4.31024,-4.31024,-4.30895,-4.30538,-4.30607,-4.30607,-4.30607,-4.30479,-4.30125,-4.30116,-4.30116,-4.30116,-4.2999,-4.29638
190,385.179,-4.25795,-4.25795,-4.25795,-4.25666,-4.25311,-4.2553,-4.2553,-4.2553,-4.25401,-4.25048,-4.25199,-4.25199,-4.25199,-4.25071,-4.2472,-4.24799,-4.24799,-4.24799,-4.24672,-4.24323,-4.24327,-4.24327,-4.24327,-4.24203,-4.23856
191,396.513,-4.20015,-4.20015,-4.20015,-4.19888,-4.19538,-4.19761,-4.19761,-4.19761,-4.19634,-4.19285,-4.19444,-4.19444,-4.19444,-4.19317,-4.1897,-4.19059,-4.19059,-4.19059,-4.18934,-4.18589,-4.18607,-4.18607,-4.18607,-4.18483,-4.18141
192,408.179,-4.14305,-4.14305,-4.14305,-4.1418,-4.13834,-4.14061,-4.14061,-4.14061,-4.13936,-4.13592,-4.13757,-4.13757,-4.13757,-4.13632,-4.1329,-4.13388,-4.13388,-4.13388,-4.13265,-4.12924,-4.12954,-4.12954,-4.12954,-4.12832,-4.12494
193,420.188,-4.08665,-4.08665,-4.08665,-4.08542,-4.08203,-4.08431,-4.08431,-4.08431,-4.08308,-4.07971,-4.08139,-4.08139,-4.08139,-4.08016,-4.07681,-4.07785,-4.07785,-4.07785,-4.07663,-4.0733,-4.07368,-4.07368,-4.07368,-4.07248,-4.06917
194,432.548,-4.03094,-4.03094,-4.03094,-4.02972,-4.02642,-4.02869,-4.02869,-4.02869,-4.02747,-4.02419,-4.02589,-4.02589,-4.02589,-4.02467,-4.0214,-4.02249,-4.02249,-4.02249,-4.02129,-4.01804,-4.01849,-4.01849,-4.01849,-4.0173,-4.01408
195,445.271,-3.97591,-3.97591,-3.97591,-3.97472,-3.97155,-3.97375,-3.97375,-3.97375,-3.97257,-3.96941,-3.97106,-3.97106,-3.97106,-3.96988,-3.96673,-3.9678,-3.9678,-3.9678,-3.96663,-3.9635,-3.96396,-3.96396,-3.96396,-3.96281,-3.95969
196,458.366,-3.92156,-3.92156,-3.92156,-3.92045,-3.91811,-3.91949,-3.91949,-3.91949,-3.91838,-3.91608,-3.91691,-3.91691,-3.91691,-3.9158,-3.91355,-3.91378,-3.91378,-3.91378,-3.91268,-3.91045,-3.9101,-3.9101,-3.9101,-3.90901,-3.9068
197,471.845,-3.86792,-3.86792,-3.86792,-3.86726,-3.86597,-3.86593,-3.86593,-3.86593,-3.86527,-3.86402,-3.86346,-3.86346,-3.86346,-3.86279,-3.86159,-3.86046,-3.86046,-3.86046,-3.85978,-3.85866,-3.85693,-3.85693,-3.85693,-3.85626,-3.85521
198,485.719,-3.81765,-3.81765,-3.81765,-3.81722,-3.81593,-3.81584,-3.81584,-3.81584,-3.81539,-3.8141,-3.81359,-3.81359,-3.81359,-3.81311,-3.81182,-3.81088,-3.81088,-3.81088,-3.81037,-3.80907,-3.80772,-3.80772,-3.80772,-3.80717,-3.80585
199,500,-3.7715,-3.7715,-3.7715,-3.76971,-3.76708,-3.76973,-3.76973,-3.76973,-3.76792,-3.76529,-3.76754,-3.76754,-3.76754,-3.7657,-3.76306,-3.76489,-3.76489,-3.76489,-3.76305,-3.76038,-3.76179,-3.76179,-3.76179,-3.75995,-3.75723
