gridnumber,capital,VF[0 0],VF[0 1],VF[0 2],VF[0 3],VF[0 4],VF[0 5],VF[0 6],VF[1 0],VF[1 1],VF[1 2],VF[1 3],VF[1 4],VF[1 5],VF[1 6],VF[2 0],VF[2 1],VF[2 2],VF[2 3],VF[2 4],VF[2 5],VF[2 6],VF[3 0],VF[3 1],VF[3 2],VF[3 3],VF[3 4],VF[3 5],VF[3 6],VF[4 0],VF[4 1],VF[4 2],VF[4 3],VF[4 4],VF[4 5],VF[4 6],VF[5 0],VF[5 1],VF[5 2],VF[5 3],VF[5 4],VF[5 5],VF[5 6],VF[6 0],VF[6 1],VF[6 2],VF[6 3],VF[6 4],VF[6 5],VF[6 6]
0,0,-16.1646,-16.1646,-16.1646,-16.1646,-16.1646,-16.1646,-16.1646,-14.5666,-14.5666,-14.5666,-14.5667,-14.5667,-14.5667,-14.5667,-13.4251,-13.4251,-13.4251,-13.4251,-13.4251,-13.4251,-13.4251,-12.5736,-12.5736,-12.5736,-12.5736,-12.5736,-12.5736,-12.5737,-11.8312,-11.8312,-11.8312,-11.8312,-11.8312,-11.8312,-11.8312,-11.1257,-11.1257,-11.1257,-11.1257,-11.1257,-11.1256,-11.1256,-10.4263,-10.4263,-10.4263,-10.4262,-10.4262,-10.426,-10.4258
1,0.0185364,-15.9312,-15.8671,-15.8045,-15.7435,-15.6848,-15.6288,-15.5755,-14.4376,-14.4017,-14.3666,-14.3322,-14.2989,-14.2671,-14.2367,-13.3538,-13.3338,-13.3142,-13.2949,-13.2761,-13.2581,-13.2409,-12.5268,-12.5136,-12.5004,-12.4873,-12.4742,-12.4616,-12.4492,-11.795,-11.7845,-11.7739,-11.7634,-11.753,-11.7431,-11.7334,-11.0957,-11.0869,-11.0782,-11.0694,-11.0607,-11.0523,-11.044,-10.4008,-10.3935,-10.3862,-10.3788,-10.3713,-10.3641,-10.357
2,0.0372875,-15.7151,-15.5982,-15.487,-15.381,-15.2812,-15.1881,-15.1013,-14.3161,-14.2497,-14.1859,-14.1246,-14.0665,-14.0118,-13.9605,-13.2858,-13.2482,-13.2119,-13.1768,-13.1433,-13.1116,-13.0816,-12.481,-12.4545,-12.428,-12.4022,-12.3772,-12.3527,-12.3289,-11.7584,-11.7376,-11.7168,-11.6961,-11.6756,-11.6559,-11.6368,-11.0653,-11.0477,-11.0303,-11.0129,-10.9956,-10.9787,-10.9623,-10.3753,-10.3605,-10.3458,-10.331,-10.3164,-10.3021,-10.2882
3,0.0562558,-15.5146,-15.3546,-15.2074,-15.0668,-14.9371,-14.8215,-14.7142,-14.2017,-14.1093,-14.0232,-13.94,-13.8625,-13.7926,-13.7272,-13.221,-13.168,-13.1182,-13.0696,-13.0238,-12.979,-12.9327,-12.4347,-12.3957,-12.3579,-12.3191,-12.2818,-12.2465,-12.2118,-11.7221,-11.6908,-11.66,-11.629,-11.5984,-11.5695,-11.5415,-11.0347,-11.0084,-10.9825,-10.956,-10.9306,-10.9063,-10.8825,-10.3495,-10.3273,-10.3057,-10.2832,-10.2613,-10.2408,-10.2208
4,0.0754439,-15.3356,-15.1377,-14.9574,-14.7929,-14.6439,-14.5103,-14.3943,-14.0982,-13.9821,-13.8747,-13.7752,-13.684,-13.6011,-13.5284,-13.1616,-13.0942,-13.0311,-12.9669,-12.9009,-12.84,-12.7852,-12.391,-12.339,-12.2877,-12.2374,-12.1883,-12.1418,-12.0982,-11.6869,-11.645,-11.6034,-11.5622,-11.5223,-11.4835,-11.4478,-11.0052,-10.9696,-10.9348,-10.9004,-10.8666,-10.8339,-10.8033,-10.3248,-10.2949,-10.265,-10.2364,-10.2079,-10.1798,-10.1532
5,0.0948544,-15.1383,-14.9267,-14.732,-14.5529,-14.3934,-14.2524,-14.1272,-13.9824,-13.8562,-13.7381,-13.6277,-13.5278,-13.4383,-13.3578,-13.0944,-13.0201,-12.9406,-12.8591,-12.7847,-12.7126,-12.6464,-12.3392,-12.2787,-12.2177,-12.157,-12.0978,-12.042,-11.9879,-11.645,-11.5959,-11.5463,-11.4961,-11.4476,-11.4005,-11.3553,-10.9694,-10.9284,-10.8867,-10.8447,-10.8032,-10.763,-10.7242,-10.2943,-10.2593,-10.2249,-10.1892,-10.1535,-10.1187,-10.0848
6,0.11449,-14.9657,-14.7422,-14.5294,-14.3415,-14.1747,-14.0294,-13.9068,-13.8797,-13.7443,-13.6131,-13.495,-13.3884,-13.2942,-13.2136,-13.034,-12.9451,-12.8487,-12.7587,-12.6722,-12.5902,-12.5159,-12.2902,-12.221,-12.1487,-12.0777,-12.0089,-11.9432,-11.8827,-11.6053,-11.549,-11.4892,-11.4307,-11.373,-11.3173,-11.2662,-10.9361,-10.8889,-10.8387,-10.7889,-10.7393,-10.6918,-10.6475,-10.2655,-10.2265,-10.184,-10.1412,-10.0985,-10.0568,-10.0187
7,0.134352,-14.8229,-14.5733,-14.3492,-14.1544,-13.9859,-13.8374,-13.7153,-13.7935,-13.6404,-13.4999,-13.3753,-13.2657,-13.154,-13.0402,-12.9795,-12.8682,-12.7627,-12.6612,-12.5645,-12.4704,-12.3865,-12.247,-12.1642,-12.0807,-12,-11.9223,-11.8462,-11.7772,-11.5698,-11.5021,-11.4332,-11.3655,-11.2998,-11.2353,-11.1764,-10.9066,-10.8496,-10.791,-10.733,-10.6765,-10.621,-10.5701,-10.241,-10.1932,-10.143,-10.0929,-10.0439,-9.99629,-9.95226
8,0.154445,-14.7024,-14.4306,-14.1891,-13.988,-13.8187,-13.6746,-13.5511,-13.7199,-13.5512,-13.3978,-13.2671,-13.1368,-13.0034,-12.8836,-12.9275,-12.8027,-12.6799,-12.5657,-12.4581,-12.3566,-12.2626,-12.2078,-12.1122,-12.0152,-11.9233,-11.836,-11.7528,-11.6735,-11.5384,-11.4594,-11.3783,-11.3007,-11.2267,-11.1557,-11.0873,-10.8801,-10.8134,-10.7439,-10.6774,-10.6135,-10.5522,-10.4933,-10.2193,-10.1627,-10.1027,-10.0448,-9.98992,-9.93702,-9.88605
9,0.174771,-14.5597,-14.2764,-14.0396,-13.8396,-13.6712,-13.5297,-13.408,-13.6319,-13.4536,-13.3009,-13.156,-13.0003,-12.8625,-12.7406,-12.8622,-12.7249,-12.5962,-12.4719,-12.3542,-12.2451,-12.1474,-12.1594,-12.0519,-11.948,-11.8474,-11.7507,-11.6588,-11.575,-11.4981,-11.4088,-11.3214,-11.2364,-11.1539,-11.0749,-11.0026,-10.8463,-10.7702,-10.6954,-10.6221,-10.5509,-10.4826,-10.4194,-10.1904,-10.1251,-10.06,-9.99735,-9.93603,-9.87691,-9.82167
