gridnumber,capital,policy[0 0],policy[0 1],policy[0 2],policy[0 3],policy[0 4],policy[0 5],policy[0 6],policy[1 0],policy[1 1],policy[1 2],policy[1 3],policy[1 4],policy[1 5],policy[1 6],policy[2 0],policy[2 1],policy[2 2],policy[2 3],policy[2 4],policy[2 5],policy[2 6],policy[3 0],policy[3 1],policy[3 2],policy[3 3],policy[3 4],policy[3 5],policy[3 6],policy[4 0],policy[4 1],policy[4 2],policy[4 3],policy[4 4],policy[4 5],policy[4 6],policy[5 0],policy[5 1],policy[5 2],policy[5 3],policy[5 4],policy[5 5],policy[5 6],policy[6 0],policy[6 1],policy[6 2],policy[6 3],policy[6 4],policy[6 5],policy[6 6]
10,0.195332,0.0606973,0.0842953,0.117728,0.163139,0.222176,0.297329,0.391736,0.0605206,0.0840987,0.117491,0.162879,0.221851,0.296957,0.391273,0.0603432,0.0839032,0.117253,0.162619,0.221526,0.296585,0.390825,0.0601646,0.0837083,0.117015,0.162358,0.221199,0.296222,0.390376,0.0599853,0.0835147,0.116775,0.162097,0.220872,0.295867,0.389926,0.059805,0.0833217,0.116535,0.161836,0.220556,0.295511,0.389475,0.0596237,0.0831297,0.116294,0.161574,0.220254,0.295154,0.389022
11,0.216131,0.074628,0.100021,0.134165,0.18046,0.239836,0.315443,0.409991,0.0744638,0.0997862,0.133929,0.180179,0.239495,0.315054,0.409517,0.0742988,0.0995506,0.133691,0.179898,0.239153,0.314666,0.409057,0.0741328,0.0993139,0.133453,0.179616,0.23881,0.314288,0.408596,0.0739664,0.0990767,0.133214,0.179334,0.238468,0.313911,0.408133,0.0737988,0.0988384,0.132975,0.179052,0.238153,0.313534,0.407668,0.0736306,0.0985993,0.132734,0.178772,0.237838,0.313157,0.407202
12,0.237172,0.0900611,0.1158,0.151248,0.198052,0.257822,0.33379,0.428504,0.0898277,0.115554,0.150987,0.197744,0.257473,0.333381,0.428022,0.0895953,0.115307,0.150725,0.197436,0.257122,0.332975,0.427552,0.0893635,0.115059,0.150463,0.197127,0.256771,0.332576,0.427081,0.0891328,0.114811,0.150201,0.196818,0.256435,0.332178,0.426607,0.0889027,0.114562,0.149939,0.196509,0.256109,0.331778,0.426131,0.0886736,0.114319,0.149676,0.196207,0.255782,0.331378,0.425655
13,0.258456,0.105683,0.132399,0.168702,0.215882,0.27615,0.352356,0.447287,0.105438,0.132145,0.168424,0.215552,0.275788,0.351924,0.446797,0.105191,0.13189,0.168145,0.215221,0.275424,0.3515,0.446315,0.104943,0.131634,0.167866,0.21489,0.275063,0.351081,0.44583,0.104694,0.131378,0.167586,0.214559,0.274718,0.350661,0.445345,0.104444,0.13112,0.167305,0.214234,0.274374,0.35024,0.444857,0.104193,0.130862,0.167024,0.213927,0.274029,0.349817,0.444373
14,0.279986,0.121805,0.149542,0.186491,0.234024,0.294767,0.371143,0.466339,0.121542,0.149265,0.186187,0.233679,0.294388,0.370688,0.465839,0.12128,0.148987,0.185884,0.233333,0.294008,0.37025,0.465339,0.121017,0.148709,0.18558,0.232985,0.293637,0.369814,0.464838,0.120754,0.148431,0.185276,0.232638,0.293276,0.369378,0.464335,0.12049,0.148151,0.184972,0.232317,0.292914,0.36894,0.46383,0.120226,0.147872,0.184671,0.231999,0.29255,0.368501,0.463335
15,0.301766,0.138634,0.167134,0.20456,0.252519,0.313656,0.390186,0.485639,0.138348,0.166843,0.20423,0.252162,0.313259,0.389717,0.485123,0.13806,0.166551,0.2039,0.251804,0.312862,0.389264,0.484606,0.137772,0.166258,0.203569,0.251445,0.312477,0.38881,0.484086,0.137483,0.165964,0.203237,0.251097,0.312094,0.388355,0.483565,0.137194,0.165669,0.202908,0.250766,0.311711,0.387898,0.483043,0.136903,0.165373,0.202592,0.250434,0.311327,0.38744,0.482532
16,0.323799,0.155909,0.185129,0.222912,0.271365,0.332798,0.409481,0.505182,0.155601,0.184814,0.222562,0.270995,0.332381,0.408999,0.504646,0.155292,0.184499,0.222211,0.270625,0.331966,0.408532,0.504107,0.154981,0.184184,0.221858,0.270255,0.331561,0.408064,0.503566,0.154668,0.183868,0.221505,0.269903,0.331156,0.407594,0.503024,0.154357,0.183553,0.221166,0.269554,0.330749,0.407121,0.502481,0.15405,0.183241,0.220845,0.269205,0.330342,0.406648,0.501942
17,0.346087,0.173741,0.203444,0.241614,0.290531,0.352179,0.429046,0.524951,0.173436,0.203101,0.24125,0.290145,0.351738,0.428557,0.524386,0.173131,0.202757,0.240885,0.289758,0.351306,0.428079,0.523819,0.172823,0.202412,0.240518,0.289379,0.35088,0.4276,0.523251,0.172515,0.202066,0.240153,0.289013,0.350453,0.427119,0.522681,0.172205,0.201723,0.23982,0.288644,0.350023,0.426635,0.522117,0.171893,0.201393,0.239487,0.288275,0.349593,0.426151,0.521555
18,0.368632,0.192049,0.222055,0.260708,0.309989,0.371799,0.448905,0.544926,0.191706,0.221691,0.260335,0.309584,0.371334,0.448407,0.544336,0.191363,0.221326,0.25996,0.309179,0.370889,0.447916,0.543744,0.191019,0.220959,0.259584,0.308787,0.370445,0.447423,0.543149,0.190676,0.220591,0.259227,0.3084,0.370001,0.446929,0.542552,0.190332,0.220238,0.258879,0.308011,0.369556,0.446432,0.541973,0.189996,0.219907,0.25853,0.307622,0.369109,0.44594,0.541395
19,0.391439,0.210624,0.24105,0.280177,0.329722,0.391692,0.469051,0.565118,0.210257,0.240674,0.279791,0.329297,0.391214,0.468542,0.564511,0.209889,0.240296,0.279404,0.328875,0.390753,0.468033,0.563901,0.209519,0.239917,0.279021,0.328465,0.39029,0.467522,0.563287,0.209149,0.239539,0.278654,0.328055,0.389826,0.46701,0.562671,0.208785,0.239197,0.278286,0.327643,0.38936,0.466496,0.562087,0.208445,0.238855,0.277918,0.32723,0.388893,0.465992,0.5615
20,0.414511,0.229573,0.260479,0.299967,0.349713,0.411853,0.489463,0.585563,0.229191,0.260095,0.299561,0.349265,0.411361,0.488937,0.584949,0.228808,0.259709,0.299153,0.348826,0.410885,0.48841,0.584333,0.228423,0.259323,0.29876,0.348394,0.410407,0.48788,0.583713,0.228037,0.258956,0.298374,0.34796,0.409927,0.487349,0.583098,0.22768,0.258597,0.297987,0.347525,0.409445,0.486816,0.582499,0.227336,0.25824,0.297599,0.347089,0.408962,0.486297,0.581898
21,0.437849,0.248976,0.280302,0.320052,0.369958,0.4323,0.510135,0.606317,0.248586,0.279903,0.319626,0.369485,0.431802,0.509588,0.605689,0.248194,0.279505,0.319201,0.369033,0.431316,0.509039,0.605058,0.2478,0.27911,0.318792,0.368584,0.430827,0.508488,0.604423,0.247416,0.278732,0.318384,0.368136,0.430336,0.507936,0.603794,0.247058,0.278353,0.317974,0.367686,0.429843,0.507383,0.603172,0.2467,0.277974,0.317563,0.367234,0.42935,0.506834,0.602547
22,0.461458,0.268823,0.300451,0.340417,0.390496,0.453066,0.531052,0.627337,0.268422,0.300031,0.339969,0.390011,0.452558,0.530475,0.626686,0.26802,0.299611,0.339528,0.389544,0.452056,0.529896,0.626032,0.267618,0.299205,0.339097,0.389074,0.451552,0.529315,0.625375,0.267235,0.298808,0.338666,0.388604,0.451046,0.528733,0.624726,0.266857,0.298409,0.338233,0.388132,0.450539,0.528159,0.624078,0.266478,0.29801,0.337799,0.387659,0.450037,0.52759,0.623428
23,0.485341,0.289043,0.320907,0.361053,0.411314,0.474128,0.552185,0.648599,0.288623,0.320468,0.360582,0.410815,0.473608,0.551586,0.647922,0.288201,0.320029,0.360128,0.410331,0.473087,0.550985,0.647243,0.287788,0.319609,0.359679,0.409846,0.472565,0.550381,0.646561,0.28739,0.31919,0.359229,0.409359,0.472041,0.549775,0.645893,0.286989,0.318769,0.358777,0.408869,0.471515,0.549194,0.645222,0.286588,0.318347,0.358324,0.408378,0.471001,0.548612,0.644548
24,0.5095,0.309583,0.34166,0.381986,0.43243,0.495471,0.573574,0.6701,0.30914,0.341199,0.381497,0.431923,0.494933,0.572963,0.6694,0.308697,0.340746,0.381028,0.431428,0.494393,0.572349,0.668697,0.308273,0.340305,0.380559,0.430931,0.49385,0.571731,0.667992,0.307854,0.339863,0.38009,0.430433,0.493306,0.571114,0.667306,0.307433,0.33942,0.379618,0.429931,0.492761,0.570519,0.666616,0.307011,0.338975,0.379145,0.429429,0.492229,0.569923,0.665922
25,0.533939,0.33044,0.362704,0.403216,0.453877,0.517086,0.595257,0.691851,0.329977,0.36222,0.402713,0.453361,0.516525,0.594632,0.691131,0.329518,0.361756,0.402228,0.45285,0.515961,0.594005,0.690408,0.329078,0.361298,0.40174,0.452337,0.515396,0.593374,0.689687,0.328637,0.360838,0.401251,0.451822,0.514829,0.592748,0.688984,0.328195,0.360376,0.40076,0.451305,0.514266,0.592133,0.688277,0.327751,0.359912,0.400267,0.450796,0.513708,0.591516,0.687567
26,0.558661,0.351611,0.384065,0.424748,0.475634,0.538958,0.617234,0.71387,0.351127,0.383564,0.424234,0.475105,0.53837,0.61659,0.713134,0.350656,0.383086,0.423735,0.474576,0.53778,0.615942,0.712396,0.350196,0.382608,0.423232,0.474044,0.537187,0.615291,0.711661,0.349734,0.382128,0.422728,0.473511,0.536592,0.614648,0.710935,0.34927,0.381647,0.422221,0.472975,0.53601,0.614009,0.710205,0.348804,0.381163,0.421713,0.472454,0.535432,0.613367,0.709471
27,0.58367,0.373098,0.405738,0.446607,0.497687,0.561074,0.639481,0.736167,0.372593,0.405224,0.446085,0.49714,0.560467,0.638811,0.735408,0.372113,0.40473,0.445571,0.496591,0.559855,0.638139,0.734645,0.371636,0.404233,0.445056,0.496039,0.559241,0.637464,0.73389,0.371157,0.403734,0.444538,0.495486,0.558623,0.636798,0.733139,0.370677,0.403233,0.444018,0.494932,0.558037,0.636131,0.732384,0.370194,0.40273,0.443502,0.494393,0.557447,0.635462,0.731626
28,0.608968,0.394924,0.427728,0.468802,0.520027,0.583473,0.66198,0.758721,0.394407,0.427205,0.468269,0.519457,0.582855,0.661283,0.757937,0.393912,0.426696,0.467737,0.518885,0.582234,0.660582,0.75715,0.393415,0.426185,0.467203,0.51831,0.581609,0.659878,0.756372,0.392916,0.425671,0.466666,0.517734,0.580986,0.659193,0.755596,0.392415,0.425155,0.466128,0.517164,0.580379,0.658504,0.754815,0.391911,0.424638,0.465602,0.516601,0.579769,0.657811,0.754033
29,0.634559,0.417076,0.45006,0.491307,0.54264,0.606194,0.68473,0.781532,0.416547,0.449528,0.490758,0.542046,0.605555,0.68401,0.780723,0.416036,0.449004,0.490206,0.54145,0.604913,0.683287,0.77991,0.415522,0.448477,0.489652,0.54085,0.604268,0.682566,0.779113,0.415005,0.447948,0.489096,0.540249,0.60363,0.681865,0.778315,0.414486,0.447416,0.488539,0.539664,0.602999,0.681159,0.777511,0.413967,0.44689,0.488001,0.539081,0.602366,0.68045,0.776712
30,0.660447,0.439567,0.472729,0.514116,0.565525,0.629197,0.707761,0.804609,0.43903,0.472185,0.513546,0.564913,0.628535,0.707025,0.803776,0.438506,0.471642,0.512974,0.564297,0.627869,0.706284,0.80294,0.437978,0.471095,0.512399,0.563678,0.627201,0.705549,0.80213,0.43745,0.470547,0.511823,0.563057,0.62654,0.704826,0.801315,0.43692,0.469996,0.511251,0.562461,0.62588,0.704099,0.800494,0.436391,0.469461,0.51069,0.561862,0.625218,0.703368,0.799684
31,0.686635,0.462417,0.495716,0.53722,0.588712,0.652468,0.731084,0.827966,0.46187,0.495155,0.536627,0.588083,0.651777,0.730327,0.827116,0.461326,0.494592,0.536032,0.587452,0.651083,0.729565,0.826266,0.46078,0.494026,0.535433,0.586817,0.650386,0.728812,0.825443,0.460232,0.493458,0.534832,0.586186,0.649704,0.728065,0.824616,0.459682,0.492889,0.534245,0.585569,0.649019,0.727314,0.823783,0.459144,0.49234,0.533664,0.584949,0.64833,0.726559,0.822964
32,0.713126,0.485591,0.519018,0.560611,0.612212,0.675999,0.754689,0.851626,0.485031,0.518437,0.559999,0.611562,0.675282,0.753908,0.850766,0.484468,0.517853,0.559383,0.610909,0.674562,0.753123,0.849908,0.483902,0.517266,0.558763,0.610253,0.673842,0.752347,0.849066,0.483335,0.516677,0.558142,0.609605,0.673141,0.751574,0.848219,0.482764,0.516096,0.557547,0.608963,0.672436,0.750796,0.847367,0.482216,0.515526,0.556948,0.608318,0.671728,0.750017,0.846532
33,0.739924,0.509093,0.542629,0.58431,0.636002,0.69981,0.77857,0.875597,0.508514,0.542027,0.58368,0.635328,0.699073,0.777762,0.874717,0.507931,0.541422,0.583049,0.634651,0.698332,0.77695,0.873842,0.507346,0.540813,0.582413,0.63397,0.697596,0.776154,0.872978,0.506759,0.540203,0.581781,0.633297,0.696877,0.775356,0.872109,0.506176,0.539609,0.581163,0.632623,0.696153,0.774553,0.871236,0.505609,0.539019,0.580542,0.631947,0.695426,0.773752,0.870381
34,0.767033,0.532918,0.566549,0.60833,0.660069,0.723922,0.802727,0.899859,0.532319,0.565927,0.607679,0.659362,0.723167,0.801894,0.898957,0.531716,0.565302,0.607024,0.658653,0.722408,0.801056,0.898063,0.531111,0.564674,0.606367,0.657941,0.721657,0.800244,0.897176,0.530502,0.564045,0.605717,0.657247,0.720915,0.799428,0.896284,0.529908,0.563437,0.605074,0.656549,0.720168,0.798606,0.89539,0.529322,0.562828,0.604429,0.655848,0.719418,0.797793,0.894511
35,0.794456,0.557065,0.590787,0.632649,0.6844,0.74834,0.827176,0.92441,0.556446,0.590146,0.631973,0.683669,0.747562,0.826324,0.923485,0.555824,0.589502,0.631293,0.682935,0.74678,0.825471,0.922569,0.555199,0.588854,0.630611,0.682204,0.746009,0.824646,0.921657,0.55457,0.588211,0.629936,0.681494,0.745242,0.823816,0.92074,0.553965,0.587581,0.629263,0.680779,0.74447,0.822981,0.919823,0.553358,0.586949,0.628586,0.680061,0.743695,0.822158,0.918914
36,0.822196,0.581539,0.615344,0.657252,0.709034,0.773051,0.851942,0.949249,0.580901,0.61468,0.656544,0.708287,0.772248,0.851078,0.948298,0.580259,0.614013,0.655834,0.707536,0.77144,0.850216,0.947357,0.579613,0.613342,0.65512,0.706792,0.770646,0.84937,0.946416,0.578971,0.612681,0.654425,0.706061,0.769851,0.848519,0.945469,0.578345,0.612025,0.653726,0.705326,0.769051,0.847662,0.944527,0.577716,0.611367,0.653024,0.704586,0.76825,0.846823,0.943587
37,0.850258,0.606339,0.640205,0.68213,0.733992,0.798049,0.87703,0.974369,0.605679,0.639515,0.681398,0.733225,0.797218,0.876145,0.97339,0.605015,0.638821,0.680662,0.732453,0.796382,0.875265,0.97242,0.604347,0.638125,0.679927,0.731691,0.79557,0.874396,0.971447,0.603688,0.637439,0.679216,0.730936,0.794754,0.873522,0.970467,0.603037,0.636753,0.678499,0.730177,0.793933,0.872644,0.969499,0.602383,0.636063,0.677778,0.729414,0.793122,0.871785,0.968533
38,0.878644,0.631456,0.665357,0.707318,0.759262,0.823345,0.902424,0.999765,0.63077,0.664636,0.706569,0.75847,0.822492,0.901515,0.998752,0.630082,0.663911,0.705815,0.757675,0.82164,0.900616,0.997757,0.629389,0.663184,0.705067,0.756891,0.820816,0.899723,0.996756,0.628707,0.662479,0.704335,0.756109,0.819986,0.898825,0.995748,0.628026,0.661769,0.703598,0.755322,0.81915,0.897926,0.994763,0.627343,0.661055,0.702857,0.754534,0.818326,0.897042,0.993777
39,0.90736,0.656875,0.690799,0.73284,0.784832,0.848969,0.928121,1.02544,0.656159,0.690056,0.73207,0.784013,0.848103,0.927189,1.0244,0.65544,0.689308,0.731296,0.78319,0.847239,0.926268,1.02339,0.654717,0.688564,0.730531,0.782386,0.846392,0.925349,1.02237,0.654017,0.687842,0.729774,0.78158,0.845539,0.924425,1.02134,0.653312,0.687116,0.729013,0.780768,0.84468,0.923504,1.02034,0.652604,0.686386,0.728248,0.77996,0.84384,0.92259,1.01932
40,0.936408,0.68259,0.716572,0.758683,0.810705,0.874922,0.954122,1.05144,0.681851,0.715812,0.757889,0.809862,0.874034,0.953164,1.05038,0.681108,0.715048,0.757091,0.809016,0.873152,0.952217,1.04934,0.680367,0.714292,0.756305,0.808195,0.872281,0.951269,1.04829,0.679649,0.713548,0.755521,0.807369,0.871404,0.950316,1.04724,0.678926,0.712799,0.754733,0.806537,0.870524,0.949369,1.0462,0.678199,0.712047,0.753942,0.805716,0.869663,0.948427,1.04515
41,0.965793,0.708636,0.742687,0.784837,0.8369,0.901192,0.98042,1.07774,0.70788,0.741905,0.784016,0.836038,0.90028,0.979433,1.07665,0.707119,0.741118,0.78319,0.835176,0.899378,0.978459,1.07558,0.706365,0.740343,0.782384,0.834334,0.898483,0.977482,1.0745,0.705625,0.739573,0.781576,0.833488,0.897582,0.976498,1.07342,0.70488,0.738799,0.780762,0.832636,0.896681,0.975529,1.07235,0.704131,0.73802,0.779952,0.831799,0.895796,0.97456,1.07127
42,0.995519,0.73503,0.769125,0.811305,0.863429,0.927779,1.00702,1.10433,0.734252,0.768317,0.810459,0.862546,0.926843,1.006,1.10321,0.733469,0.767505,0.80961,0.861668,0.925919,1.005,1.10211,0.732696,0.766707,0.808785,0.860803,0.924998,1.004,1.10099,0.73193,0.76591,0.807956,0.859932,0.924072,1.00299,1.09988,0.73116,0.765108,0.80712,0.859057,0.923149,1.00199,1.09879,0.730386,0.764305,0.806295,0.858201,0.922235,1.001,1.09768
43,1.02559,0.761755,0.79588,0.838101,0.890288,0.954683,1.03392,1.13121,0.760951,0.795044,0.837234,0.889381,0.953721,1.03288,1.13007,0.760142,0.794203,0.836368,0.888483,0.952773,1.03185,1.12893,0.759348,0.793387,0.835521,0.887593,0.951824,1.03083,1.12779,0.758555,0.792567,0.834669,0.886698,0.950869,1.02979,1.12666,0.757758,0.791741,0.833812,0.885801,0.949922,1.02877,1.12555,0.756959,0.790922,0.83297,0.884923,0.948981,1.02775,1.12442
44,1.05601,0.788803,0.822958,0.865235,0.917474,0.981901,1.06114,1.1584,0.787972,0.822099,0.864346,0.916542,0.980911,1.06007,1.15724,0.787135,0.82124,0.863462,0.915623,0.979937,1.05902,1.15609,0.786321,0.820402,0.86259,0.914708,0.978959,1.05796,1.15493,0.785503,0.81956,0.861714,0.913788,0.977976,1.0569,1.15378,0.784681,0.818712,0.860832,0.912871,0.977006,1.05584,1.15265,0.783862,0.817877,0.859971,0.911966,0.976037,1.05478,1.15151
45,1.08678,0.816178,0.850377,0.892705,0.944987,1.00943,1.08867,1.18593,0.815322,0.849497,0.891791,0.944031,1.00841,1.08758,1.18475,0.814464,0.84862,0.890886,0.943089,1.00742,1.08649,1.18358,0.813628,0.847758,0.88999,0.942148,1.00641,1.08539,1.18241,0.812787,0.846892,0.889088,0.941202,1.0054,1.08429,1.18125,0.81194,0.846019,0.888185,0.940262,1.00441,1.0832,1.18009,0.811104,0.845164,0.887301,0.93933,1.00341,1.08211,1.17892
46,1.1179,0.843894,0.87814,0.920509,0.97283,1.03729,1.1165,1.21381,0.843014,0.877235,0.91957,0.971847,1.03624,1.11537,1.21261,0.842137,0.876337,0.918644,0.97088,1.03522,1.11425,1.21142,0.841277,0.87545,0.917723,0.969912,1.03418,1.11312,1.21022,0.840412,0.874557,0.916796,0.968937,1.03314,1.11199,1.20903,0.83954,0.87366,0.915872,0.967975,1.03212,1.11089,1.20783,0.838686,0.872785,0.914962,0.967015,1.03109,1.10977,1.20663
47,1.14939,0.871955,0.906241,0.94865,1.001,1.06547,1.14464,1.24203,0.871051,0.90531,0.947686,0.999989,1.06439,1.14348,1.2408,0.870153,0.904391,0.946738,0.998998,1.06333,1.14234,1.23957,0.869268,0.903479,0.945791,0.998002,1.06227,1.14118,1.23834,0.868376,0.902561,0.944837,0.996999,1.0612,1.14005,1.23712,0.86748,0.901644,0.943893,0.996014,1.06014,1.13892,1.23589,0.866606,0.900744,0.942956,0.995026,1.05907,1.13778,1.23466
48,1.18124,0.900361,0.934684,0.977131,1.0295,1.09396,1.17312,1.27056,0.899432,0.933728,0.97614,1.02846,1.09285,1.17194,1.2693,0.898512,0.932788,0.975169,1.02745,1.09176,1.17078,1.26804,0.897601,0.93185,0.974195,1.02642,1.09065,1.16961,1.26678,0.896684,0.930907,0.973214,1.02539,1.08955,1.16846,1.26553,0.895766,0.92997,0.972247,1.02438,1.08845,1.1673,1.26428,0.894868,0.929044,0.971283,1.02336,1.08735,1.16615,1.26303
49,1.21346,0.929114,0.963475,1.00595,1.05834,1.12276,1.20196,1.29941,0.928159,0.962493,1.00493,1.05727,1.12162,1.20076,1.29813,0.927218,0.961531,1.00394,1.05622,1.12049,1.19958,1.29685,0.926281,0.960567,1.00294,1.05517,1.11935,1.19838,1.29555,0.925339,0.959597,1.00193,1.0541,1.11822,1.19721,1.29429,0.924402,0.958639,1.00094,1.05305,1.11711,1.19603,1.29302,0.923478,0.957686,0.999943,1.05199,1.11599,1.19484,1.29175
50,1.24606,0.958219,0.992615,1.03512,1.0875,1.15188,1.23115,1.32861,0.957238,0.991607,1.03407,1.0864,1.15072,1.22994,1.32731,0.956276,0.990621,1.03305,1.08531,1.14957,1.22872,1.326,0.955314,0.98963,1.03202,1.08421,1.14841,1.2275,1.32469,0.954345,0.988633,1.03098,1.08312,1.14727,1.22629,1.3234,0.953388,0.987652,1.02996,1.08203,1.14613,1.22508,1.3221,0.952437,0.986671,1.02893,1.08094,1.14499,1.22386,1.32081
51,1.27903,0.987681,1.02211,1.06462,1.11697,1.18136,1.26069,1.35816,0.986674,1.02107,1.06355,1.11584,1.18018,1.25944,1.35684,0.985689,1.02006,1.06249,1.11472,1.17901,1.2582,1.35551,0.9847,1.01904,1.06142,1.11359,1.17783,1.25694,1.35418,0.983705,1.01801,1.06035,1.11246,1.17667,1.25571,1.35286,0.982726,1.01701,1.05929,1.11135,1.17551,1.25446,1.35153,0.981747,1.01599,1.05823,1.11024,1.17434,1.25322,1.35022
