gridnumber,capital,policy[0 0],policy[0 1],policy[0 2],policy[0 3],policy[0 4],policy[1 0],policy[1 1],policy[1 2],policy[1 3],policy[1 4],policy[2 0],policy[2 1],policy[2 2],policy[2 3],policy[2 4],policy[3 0],policy[3 1],policy[3 2],policy[3 3],policy[3 4],policy[4 0],policy[4 1],policy[4 2],policy[4 3],policy[4 4]
20,1.25101,0.79746,0.79746,0.79746,0.79746,0.79746,0.789055,0.789055,0.789055,0.789055,0.789055,0.780564,0.780564,0.780564,0.780564,0.780564,0.772693,0.772693,0.772693,0.772693,0.772693,0.7659,0.7659,0.7659,0.7659,0.7659
21,1.33455,0.845152,0.845152,0.845152,0.845152,0.845152,0.835487,0.835487,0.835487,0.835487,0.835487,0.825706,0.825706,0.825706,0.825706,0.825706,0.816579,0.816579,0.816579,0.816579,0.816579,0.808631,0.808631,0.808631,0.808631,0.808631
22,1.42055,0.894674,0.894674,0.894674,0.894674,0.894674,0.883555,0.883555,0.883555,0.883555,0.883555,0.872319,0.872319,0.872319,0.872319,0.872319,0.861897,0.861897,0.861897,0.861897,0.861897,0.852748,0.852748,0.852748,0.852748,0.852748
23,1.50907,0.946133,0.946133,0.946133,0.946133,0.946133,0.933505,0.933505,0.933505,0.933505,0.933505,0.920706,0.920706,0.920706,0.920706,0.920706,0.908754,0.908754,0.908754,0.908754,0.908754,0.89826,0.89826,0.89826,0.89826,0.89826
24,1.60018,0.999942,0.999942,0.999942,0.999942,0.999942,0.985764,0.985764,0.985764,0.985764,0.985764,0.971135,0.971135,0.971135,0.971135,0.971135,0.957344,0.957344,0.957344,0.957344,0.957344,0.94524,0.94524,0.94524,0.94524,0.94524
25,1.69396,1.05605,1.05605,1.05605,1.05605,1.05605,1.04012,1.04012,1.04012,1.04012,1.04012,1.0236,1.0236,1.0236,1.0236,1.0236,1.00798,1.00798,1.00798,1.00798,1.00798,0.99428,0.99428,0.99428,0.99428,0.99428
26,1.79048,1.11423,1.11423,1.11423,1.11423,1.11423,1.09664,1.09664,1.09664,1.09664,1.09664,1.07837,1.07837,1.07837,1.07837,1.07837,1.06089,1.06089,1.06089,1.06089,1.06089,1.04527,1.04527,1.04527,1.04527,1.04527
27,1.88984,1.17443,1.17443,1.17443,1.17443,1.17443,1.15524,1.15524,1.15524,1.15524,1.15524,1.13514,1.13514,1.13514,1.13514,1.13514,1.11571,1.11571,1.11571,1.11571,1.11571,1.0982,1.0982,1.0982,1.0982,1.0982
28,1.99211,1.23711,1.23711,1.23711,1.23711,1.23711,1.2165,1.2165,1.2165,1.2165,1.2165,1.19432,1.19432,1.19432,1.19432,1.19432,1.17251,1.17251,1.17251,1.17251,1.17251,1.1532,1.1532,1.1532,1.1532,1.1532
29,2.09737,1.30312,1.30312,1.30312,1.30312,1.30312,1.28057,1.28057,1.28057,1.28057,1.28057,1.25632,1.25632,1.25632,1.25632,1.25632,1.23261,1.23261,1.23261,1.23261,1.23261,1.21093,1.21093,1.21093,1.21093,1.21093
30,2.20572,1.37206,1.37206,1.37206,1.37206,1.37206,1.34758,1.34758,1.34758,1.34758,1.34758,1.32126,1.32126,1.32126,1.32126,1.32126,1.29522,1.29522,1.29522,1.29522,1.29522,1.27118,1.27118,1.27118,1.27118,1.27118
31,2.31725,1.44364,1.44364,1.44364,1.44364,1.44364,1.41728,1.41728,1.41728,1.41728,1.41728,1.38882,1.38882,1.38882,1.38882,1.38882,1.36046,1.36046,1.36046,1.36046,1.36046,1.33393,1.33393,1.33393,1.33393,1.33393
32,2.43204,1.51771,1.51771,1.51771,1.51771,1.51771,1.4898,1.4898,1.4898,1.4898,1.4898,1.45924,1.45924,1.45924,1.45924,1.45924,1.42849,1.42849,1.42849,1.42849,1.42849,1.40019,1.40019,1.40019,1.40019,1.40019
33,2.5502,1.59493,1.59493,1.59493,1.59493,1.59493,1.56529,1.56529,1.56529,1.56529,1.56529,1.53273,1.53273,1.53273,1.53273,1.53273,1.49966,1.49966,1.49966,1.49966,1.49966,1.46908,1.46908,1.46908,1.46908,1.46908
34,2.67182,1.67645,1.67645,1.67645,1.67645,1.67645,1.6446,1.6446,1.6446,1.6446,1.6446,1.6095,1.6095,1.6095,1.6095,1.6095,1.57432,1.57432,1.57432,1.57432,1.57432,1.5411,1.5411,1.5411,1.5411,1.5411
35,2.797,1.76067,1.76067,1.76067,1.76067,1.76067,1.72757,1.72757,1.72757,1.72757,1.72757,1.69062,1.69062,1.69062,1.69062,1.69062,1.65285,1.65285,1.65285,1.65285,1.65285,1.61677,1.61677,1.61677,1.61677,1.61677
36,2.92586,1.84764,1.84764,1.84764,1.84764,1.84764,1.81332,1.81332,1.81332,1.81332,1.81332,1.77471,1.77471,1.77471,1.77471,1.77471,1.73471,1.73471,1.73471,1.73471,1.73471,1.69642,1.69642,1.69642,1.69642,1.69642
37,3.05848,1.93869,1.93869,1.93869,1.93869,1.93869,1.90202,1.90202,1.90202,1.90202,1.90202,1.86164,1.86164,1.86164,1.86164,1.86164,1.81973,1.81973,1.81973,1.81973,1.81973,1.77882,1.77882,1.77882,1.77882,1.77882
38,3.195,2.03419,2.03419,2.03419,2.03419,2.03419,1.99569,1.99569,1.99569,1.99569,1.99569,1.95292,1.95292,1.95292,1.95292,1.95292,1.90861,1.90861,1.90861,1.90861,1.90861,1.86588,1.86588,1.86588,1.86588,1.86588
39,3.33551,2.13299,2.13299,2.13299,2.13299,2.13299,2.09344,2.09344,2.09344,2.09344,2.09344,2.04858,2.04858,2.04858,2.04858,2.04858,2.00176,2.00176,2.00176,2.00176,2.00176,1.95679,1.95679,1.95679,1.95679,1.95679
40,3.48015,2.23456,2.23456,2.23456,2.23456,2.23456,2.19377,2.19377,2.19377,2.19377,2.19377,2.14786,2.14786,2.14786,2.14786,2.14786,2.09882,2.09882,2.09882,2.09882,2.09882,2.05141,2.05141,2.05141,2.05141,2.05141
41,3.62902,2.34018,2.34018,2.34018,2.34018,2.34018,2.29806,2.29806,2.29806,2.29806,2.29806,2.25063,2.25063,2.25063,2.25063,2.25063,2.20012,2.20012,2.20012,2.20012,2.20012,2.15025,2.15025,2.15025,2.15025,2.15025
42,3.78225,2.45122,2.45122,2.45122,2.45122,2.45122,2.40791,2.40791,2.40791,2.40791,2.40791,2.358,2.358,2.358,2.358,2.358,2.30512,2.30512,2.30512,2.30512,2.30512,2.25348,2.25348,2.25348,2.25348,2.25348
43,3.93998,2.56606,2.56606,2.56606,2.56606,2.56606,2.52155,2.52155,2.52155,2.52155,2.52155,2.47046,2.47046,2.47046,2.47046,2.47046,2.41577,2.41577,2.41577,2.41577,2.41577,2.36159,2.36159,2.36159,2.36159,2.36159
44,4.10232,2.68417,2.68417,2.68417,2.68417,2.68417,2.6383,2.6383,2.6383,2.6383,2.6383,2.58639,2.58639,2.58639,2.58639,2.58639,2.53099,2.53099,2.53099,2.53099,2.53099,2.47517,2.47517,2.47517,2.47517,2.47517
45,4.26943,2.80693,2.80693,2.80693,2.80693,2.80693,2.75989,2.75989,2.75989,2.75989,2.75989,2.70612,2.70612,2.70612,2.70612,2.70612,2.64914,2.64914,2.64914,2.64914,2.64914,2.59277,2.59277,2.59277,2.59277,2.59277
46,4.44143,2.9347,2.9347,2.9347,2.9347,2.9347,2.88722,2.88722,2.88722,2.88722,2.88722,2.83194,2.83194,2.83194,2.83194,2.83194,2.77258,2.77258,2.77258,2.77258,2.77258,2.71422,2.71422,2.71422,2.71422,2.71422
47,4.61847,3.06717,3.06717,3.06717,3.06717,3.06717,3.01896,3.01896,3.01896,3.01896,3.01896,2.96323,2.96323,2.96323,2.96323,2.96323,2.90266,2.90266,2.90266,2.90266,2.90266,2.84143,2.84143,2.84143,2.84143,2.84143
48,4.8007,3.20368,3.20368,3.20368,3.20368,3.20368,3.15436,3.15436,3.15436,3.15436,3.15436,3.09757,3.09757,3.09757,3.09757,3.09757,3.03638,3.03638,3.03638,3.03638,3.03638,2.97432,2.97432,2.97432,2.97432,2.97432
49,4.98827,3.34512,3.34512,3.34512,3.34512,3.34512,3.29499,3.29499,3.29499,3.29499,3.29499,3.23663,3.23663,3.23663,3.23663,3.23663,3.17383,3.17383,3.17383,3.17383,3.17383,3.11134,3.11134,3.11134,3.11134,3.11134
50,5.18134,3.49202,3.49202,3.49202,3.49202,3.49202,3.44119,3.44119,3.44119,3.44119,3.44119,3.38234,3.38234,3.38234,3.38234,3.38234,3.31843,3.31843,3.31843,3.31843,3.31843,3.25376,3.25376,3.25376,3.25376,3.25376
51,5.38006,3.64383,3.64383,3.64383,3.64383,3.64383,3.59218,3.59218,3.59218,3.59218,3.59218,3.53262,3.53262,3.53262,3.53262,3.53262,3.46818,3.46818,3.46818,3.46818,3.46818,3.40271,3.40271,3.40271,3.40271,3.40271
52,5.58461,3.80059,3.80059,3.80059,3.80059,3.80059,3.7483,3.7483,3.7483,3.7483,3.7483,3.68748,3.68748,3.68748,3.68748,3.68748,3.62154,3.62154,3.62154,3.62154,3.62154,3.55607,3.55607,3.55607,3.55607,3.55607
53,5.79515,3.96268,3.96268,3.96268,3.96268,3.96268,3.91011,3.91011,3.91011,3.91011,3.91011,3.84873,3.84873,3.84873,3.84873,3.84873,3.78158,3.78158,3.78158,3.78158,3.78158,3.71461,3.71461,3.71461,3.71461,3.71461
54,6.01186,4.13051,4.13051,4.13051,4.13051,4.13051,4.07757,4.07757,4.07757,4.07757,4.07757,4.01617,4.01617,4.01617,4.01617,4.01617,3.94929,3.94929,3.94929,3.94929,3.94929,3.8809,3.8809,3.8809,3.8809,3.8809
55,6.23493,4.3044,4.3044,4.3044,4.3044,4.3044,4.25068,4.25068,4.25068,4.25068,4.25068,4.18862,4.18862,4.18862,4.18862,4.18862,4.12142,4.12142,4.12142,4.12142,4.12142,4.05302,4.05302,4.05302,4.05302,4.05302
56,6.46452,4.48397,4.48397,4.48397,4.48397,4.48397,4.42957,4.42957,4.42957,4.42957,4.42957,4.36657,4.36657,4.36657,4.36657,4.36657,4.29792,4.29792,4.29792,4.29792,4.29792,4.22885,4.22885,4.22885,4.22885,4.22885
57,6.70085,4.66918,4.66918,4.66918,4.66918,4.66918,4.61462,4.61462,4.61462,4.61462,4.61462,4.5511,4.5511,4.5511,4.5511,4.5511,4.48174,4.48174,4.48174,4.48174,4.48174,4.41149,4.41149,4.41149,4.41149,4.41149
58,6.94411,4.86031,4.86031,4.86031,4.86031,4.86031,4.8056,4.8056,4.8056,4.8056,4.8056,4.74192,4.74192,4.74192,4.74192,4.74192,4.67259,4.67259,4.67259,4.67259,4.67259,4.60228,4.60228,4.60228,4.60228,4.60228
59,7.19449,5.05808,5.05808,5.05808,5.05808,5.05808,5.00308,5.00308,5.00308,5.00308,5.00308,4.93902,4.93902,4.93902,4.93902,4.93902,4.86908,4.86908,4.86908,4.86908,4.86908,4.79807,4.79807,4.79807,4.79807,4.79807
60,7.45221,5.26231,5.26231,5.26231,5.26231,5.26231,5.20696,5.20696,5.20696,5.20696,5.20696,5.14265,5.14265,5.14265,5.14265,5.14265,5.0723,5.0723,5.0723,5.0723,5.0723,5.00041,5.00041,5.00041,5.00041,5.00041
61,7.71748,5.47321,5.47321,5.47321,5.47321,5.47321,5.41745,5.41745,5.41745,5.41745,5.41745,5.35296,5.35296,5.35296,5.35296,5.35296,5.28274,5.28274,5.28274,5.28274,5.28274,5.21119,5.21119,5.21119,5.21119,5.21119
62,7.99052,5.69143,5.69143,5.69143,5.69143,5.69143,5.63528,5.63528,5.63528,5.63528,5.63528,5.57034,5.57034,5.57034,5.57034,5.57034,5.50002,5.50002,5.50002,5.50002,5.50002,5.42868,5.42868,5.42868,5.42868,5.42868
63,8.27157,5.91664,5.91664,5.91664,5.91664,5.91664,5.86035,5.86035,5.86035,5.86035,5.86035,5.79491,5.79491,5.79491,5.79491,5.79491,5.7241,5.7241,5.7241,5.7241,5.7241,5.65236,5.65236,5.65236,5.65236,5.65236
64,8.56085,6.1484,6.1484,6.1484,6.1484,6.1484,6.09221,6.09221,6.09221,6.09221,6.09221,6.02689,6.02689,6.02689,6.02689,6.02689,5.95567,5.95567,5.95567,5.95567,5.95567,5.8835,5.8835,5.8835,5.8835,5.8835
65,8.85861,6.38765,6.38765,6.38765,6.38765,6.38765,6.33124,6.33124,6.33124,6.33124,6.33124,6.26582,6.26582,6.26582,6.26582,6.26582,6.19469,6.19469,6.19469,6.19469,6.19469,6.12258,6.12258,6.12258,6.12258,6.12258
66,9.16509,6.63518,6.63518,6.63518,6.63518,6.63518,6.57844,6.57844,6.57844,6.57844,6.57844,6.51285,6.51285,6.51285,6.51285,6.51285,6.44165,6.44165,6.44165,6.44165,6.44165,6.3694,6.3694,6.3694,6.3694,6.3694
67,9.48056,6.8904,6.8904,6.8904,6.8904,6.8904,6.83348,6.83348,6.83348,6.83348,6.83348,6.76779,6.76779,6.76779,6.76779,6.76779,6.69657,6.69657,6.69657,6.69657,6.69657,6.62426,6.62426,6.62426,6.62426,6.62426
68,9.80527,7.15361,7.15361,7.15361,7.15361,7.15361,7.09662,7.09662,7.09662,7.09662,7.09662,7.03065,7.03065,7.03065,7.03065,7.03065,6.95929,6.95929,6.95929,6.95929,6.95929,6.8873,6.8873,6.8873,6.8873,6.8873
69,10.1395,7.42566,7.42566,7.42566,7.42566,7.42566,7.36867,7.36867,7.36867,7.36867,7.36867,7.30243,7.30243,7.30243,7.30243,7.30243,7.23063,7.23063,7.23063,7.23063,7.23063,7.15858,7.15858,7.15858,7.15858,7.15858
70,10.4835,7.7063,7.7063,7.7063,7.7063,7.7063,7.64922,7.64922,7.64922,7.64922,7.64922,7.58299,7.58299,7.58299,7.58299,7.58299,7.51099,7.51099,7.51099,7.51099,7.51099,7.43843,7.43843,7.43843,7.43843,7.43843
71,10.8376,7.99524,7.99524,7.99524,7.99524,7.99524,7.93798,7.93798,7.93798,7.93798,7.93798,7.87185,7.87185,7.87185,7.87185,7.87185,7.80001,7.80001,7.80001,7.80001,7.80001,7.72721,7.72721,7.72721,7.72721,7.72721
72,11.2021,8.29319,8.29319,8.29319,8.29319,8.29319,8.23589,8.23589,8.23589,8.23589,8.23589,8.16978,8.16978,8.16978,8.16978,8.16978,8.09806,8.09806,8.09806,8.09806,8.09806,8.02539,8.02539,8.02539,8.02539,8.02539
73,11.5773,8.60098,8.60098,8.60098,8.60098,8.60098,8.54369,8.54369,8.54369,8.54369,8.54369,8.47743,8.47743,8.47743,8.47743,8.47743,8.40567,8.40567,8.40567,8.40567,8.40567,8.33328,8.33328,8.33328,8.33328,8.33328
74,11.9634,8.91848,8.91848,8.91848,8.91848,8.91848,8.86109,8.86109,8.86109,8.86109,8.86109,8.79466,8.79466,8.79466,8.79466,8.79466,8.72283,8.72283,8.72283,8.72283,8.72283,8.65057,8.65057,8.65057,8.65057,8.65057
75,12.3609,9.24521,9.24521,9.24521,9.24521,9.24521,9.18791,9.18791,9.18791,9.18791,9.18791,9.12161,9.12161,9.12161,9.12161,9.12161,9.04985,9.04985,9.04985,9.04985,9.04985,8.97758,8.97758,8.97758,8.97758,8.97758
76,12.77,9.58222,9.58222,9.58222,9.58222,9.58222,9.5253,9.5253,9.5253,9.5253,9.5253,9.45941,9.45941,9.45941,9.45941,9.45941,9.38773,9.38773,9.38773,9.38773,9.38773,9.31524,9.31524,9.31524,9.31524,9.31524
77,13.1911,9.93017,9.93017,9.93017,9.93017,9.93017,9.8733,9.8733,9.8733,9.8733,9.8733,9.80746,9.80746,9.80746,9.80746,9.80746,9.73594,9.73594,9.73594,9.73594,9.73594,9.66368,9.66368,9.66368,9.66368,9.66368
78,13.6246,10.2889,10.2889,10.2889,10.2889,10.2889,10.2318,10.2318,10.2318,10.2318,10.2318,10.1658,10.1658,10.1658,10.1658,10.1658,10.0943,10.0943,10.0943,10.0943,10.0943,10.0225,10.0225,10.0225,10.0225,10.0225
79,14.0707,10.6585,10.6585,10.6585,10.6585,10.6585,10.6015,10.6015,10.6015,10.6015,10.6015,10.5356,10.5356,10.5356,10.5356,10.5356,10.4643,10.4643,10.4643,10.4643,10.4643,10.3925,10.3925,10.3925,10.3925,10.3925
80,14.5299,11.0394,11.0394,11.0394,11.0394,11.0394,10.9824,10.9824,10.9824,10.9824,10.9824,10.9166,10.9166,10.9166,10.9166,10.9166,10.8455,10.8455,10.8455,10.8455,10.8455,10.7738,10.7738,10.7738,10.7738,10.7738
81,15.0026,11.4323,11.4323,11.4323,11.4323,11.4323,11.3751,11.3751,11.3751,11.3751,11.3751,11.3092,11.3092,11.3092,11.3092,11.3092,11.2382,11.2382,11.2382,11.2382,11.2382,11.1667,11.1667,11.1667,11.1667,11.1667
82,15.4891,11.8375,11.8375,11.8375,11.8375,11.8375,11.7802,11.7802,11.7802,11.7802,11.7802,11.7143,11.7143,11.7143,11.7143,11.7143,11.6433,11.6433,11.6433,11.6433,11.6433,11.5721,11.5721,11.5721,11.5721,11.5721
83,15.9899,12.2551,12.2551,12.2551,12.2551,12.2551,12.1979,12.1979,12.1979,12.1979,12.1979,12.1321,12.1321,12.1321,12.1321,12.1321,12.0612,12.0612,12.0612,12.0612,12.0612,11.9902,11.9902,11.9902,11.9902,11.9902
84,16.5054,12.6852,12.6852,12.6852,12.6852,12.6852,12.6282,12.6282,12.6282,12.6282,12.6282,12.5626,12.5626,12.5626,12.5626,12.5626,12.4918,12.4918,12.4918,12.4918,12.4918,12.4206,12.4206,12.4206,12.4206,12.4206
85,17.036,13.1282,13.1282,13.1282,13.1282,13.1282,13.0714,13.0714,13.0714,13.0714,13.0714,13.006,13.006,13.006,13.006,13.006,12.9353,12.9353,12.9353,12.9353,12.9353,12.8641,12.8641,12.8641,12.8641,12.8641
86,17.5821,13.5852,13.5852,13.5852,13.5852,13.5852,13.5285,13.5285,13.5285,13.5285,13.5285,13.4632,13.4632,13.4632,13.4632,13.4632,13.3926,13.3926,13.3926,13.3926,13.3926,13.3217,13.3217,13.3217,13.3217,13.3217
87,18.1442,14.057,14.057,14.057,14.057,14.057,14,14,14,14,14,13.9345,13.9345,13.9345,13.9345,13.9345,13.8639,13.8639,13.8639,13.8639,13.8639,13.793,13.793,13.793,13.793,13.793
88,18.7228,14.5427,14.5427,14.5427,14.5427,14.5427,14.4859,14.4859,14.4859,14.4859,14.4859,14.4204,14.4204,14.4204,14.4204,14.4204,14.3496,14.3496,14.3496,14.3496,14.3496,14.2787,14.2787,14.2787,14.2787,14.2787
89,19.3184,15.0425,15.0425,15.0425,15.0425,15.0425,14.9858,14.9858,14.9858,14.9858,14.9858,14.9205,14.9205,14.9205,14.9205,14.9205,14.8501,14.8501,14.8501,14.8501,14.8501,14.7795,14.7795,14.7795,14.7795,14.7795
90,19.9314,15.5572,15.5572,15.5572,15.5572,15.5572,15.5007,15.5007,15.5007,15.5007,15.5007,15.4357,15.4357,15.4357,15.4357,15.4357,15.3657,15.3657,15.3657,15.3657,15.3657,15.2957,15.2957,15.2957,15.2957,15.2957
91,20.5623,16.0883,16.0883,16.0883,16.0883,16.0883,16.032,16.032,16.032,16.032,16.032,15.9672,15.9672,15.9672,15.9672,15.9672,15.8974,15.8974,15.8974,15.8974,15.8974,15.8274,15.8274,15.8274,15.8274,15.8274
92,21.2118,16.636,16.636,16.636,16.636,16.636,16.5798,16.5798,16.5798,16.5798,16.5798,16.515,16.515,16.515,16.515,16.515,16.4452,16.4452,16.4452,16.4452,16.4452,16.3752,16.3752,16.3752,16.3752,16.3752
93,21.8803,17.1998,17.1998,17.1998,17.1998,17.1998,17.1438,17.1438,17.1438,17.1438,17.1438,17.079,17.079,17.079,17.079,17.079,17.0091,17.0091,17.0091,17.0091,17.0091,16.9393,16.9393,16.9393,16.9393,16.9393
94,22.5684,17.7797,17.7797,17.7797,17.7797,17.7797,17.7239,17.7239,17.7239,17.7239,17.7239,17.6596,17.6596,17.6596,17.6596,17.6596,17.5901,17.5901,17.5901,17.5901,17.5901,17.5206,17.5206,17.5206,17.5206,17.5206
95,23.2766,18.3774,18.3774,18.3774,18.3774,18.3774,18.3217,18.3217,18.3217,18.3217,18.3217,18.2579,18.2579,18.2579,18.2579,18.2579,18.189,18.189,18.189,18.189,18.189,18.1198,18.1198,18.1198,18.1198,18.1198
96,24.0056,18.9945,18.9945,18.9945,18.9945,18.9945,18.9387,18.9387,18.9387,18.9387,18.9387,18.8748,18.8748,18.8748,18.8748,18.8748,18.8059,18.8059,18.8059,18.8059,18.8059,18.7368,18.7368,18.7368,18.7368,18.7368
97,24.756,19.6305,19.6305,19.6305,19.6305,19.6305,19.5745,19.5745,19.5745,19.5745,19.5745,19.5102,19.5102,19.5102,19.5102,19.5102,19.4409,19.4409,19.4409,19.4409,19.4409,19.3718,19.3718,19.3718,19.3718,19.3718
98,25.5283,20.2847,20.2847,20.2847,20.2847,20.2847,20.2287,20.2287,20.2287,20.2287,20.2287,20.1644,20.1644,20.1644,20.1644,20.1644,20.0953,20.0953,20.0953,20.0953,20.0953,20.0266,20.0266,20.0266,20.0266,20.0266
99,26.3233,20.9578,20.9578,20.9578,20.9578,20.9578,20.9021,20.9021,20.9021,20.9021,20.9021,20.8382,20.8382,20.8382,20.8382,20.8382,20.7695,20.7695,20.7695,20.7695,20.7695,20.701,20.701,20.701,20.701,20.701
100,27.1416,21.6516,21.6516,21.6516,21.6516,21.6516,21.5963,21.5963,21.5963,21.5963,21.5963,21.5327,21.5327,21.5327,21.5327,21.5327,21.4642,21.4642,21.4642,21.4642,21.4642,21.3957,21.3957,21.3957,21.3957,21.3957
101,27.9838,22.3675,22.3675,22.3675,22.3675,22.3675,22.3121,22.3121,22.3121,22.3121,22.3121,22.2485,22.2485,22.2485,22.2485,22.2485,22.1801,22.1801,22.1801,22.1801,22.1801,22.1116,22.1116,22.1116,22.1116,22.1116
102,28.8508,23.1053,23.1053,23.1053,23.1053,23.1053,23.0495,23.0495,23.0495,23.0495,23.0495,22.9857,22.9857,22.9857,22.9857,22.9857,22.9172,22.9172,22.9172,22.9172,22.9172,22.849,22.849,22.849,22.849,22.849
103,29.7431,23.8642,23.8642,23.8642,23.8642,23.8642,23.8085,23.8085,23.8085,23.8085,23.8085,23.7448,23.7448,23.7448,23.7448,23.7448,23.6763,23.6763,23.6763,23.6763,23.6763,23.6081,23.6081,23.6081,23.6081,23.6081
