gridnumber,capital,policy[0 0],policy[0 1],policy[0 2],policy[0 3],policy[0 4],policy[0 5],policy[0 6],policy[1 0],policy[1 1],policy[1 2],policy[1 3],policy[1 4],policy[1 5],policy[1 6],policy[2 0],policy[2 1],policy[2 2],policy[2 3],policy[2 4],policy[2 5],policy[2 6],policy[3 0],policy[3 1],policy[3 2],policy[3 3],policy[3 4],policy[3 5],policy[3 6],policy[4 0],policy[4 1],policy[4 2],policy[4 3],policy[4 4],policy[4 5],policy[4 6],policy[5 0],policy[5 1],policy[5 2],policy[5 3],policy[5 4],policy[5 5],policy[5 6],policy[6 0],policy[6 1],policy[6 2],policy[6 3],policy[6 4],policy[6 5],policy[6 6]
10,0.195332,0.0448943,0.0742214,0.112741,0.161626,0.223171,0.300371,0.396694,0.044892,0.0742194,0.112739,0.161624,0.22317,0.300369,0.396693,0.0448898,0.0742175,0.112737,0.161623,0.223169,0.300368,0.396692,0.0448877,0.0742157,0.112735,0.161621,0.223167,0.300367,0.396691,0.0449388,0.0742705,0.112794,0.161683,0.223231,0.300432,0.39674,0.0451237,0.074439,0.112973,0.161839,0.223392,0.300596,0.396891,0.045322,0.0746785,0.113182,0.16209,0.223601,0.30081,0.397042
11,0.216131,0.05976,0.0904061,0.1294,0.178981,0.240999,0.318632,0.415234,0.0597578,0.0904042,0.129399,0.17898,0.240998,0.318631,0.415233,0.0597557,0.0904023,0.129397,0.178978,0.240996,0.318629,0.415232,0.0597537,0.0904006,0.129395,0.178977,0.240995,0.318628,0.415231,0.05983,0.0904641,0.129461,0.179045,0.241065,0.318701,0.415286,0.0600321,0.0906915,0.129661,0.179219,0.241244,0.318847,0.415454,0.0602657,0.0909353,0.129895,0.179446,0.241476,0.319067,0.415621
12,0.237172,0.0755176,0.107051,0.146667,0.196607,0.25905,0.337155,0.434042,0.0755156,0.107049,0.146666,0.196605,0.259049,0.337153,0.43404,0.0755136,0.107047,0.146664,0.196604,0.259047,0.337152,0.434039,0.0755118,0.107046,0.146662,0.196602,0.259046,0.337151,0.434038,0.0755276,0.10708,0.146699,0.19664,0.259105,0.337231,0.434119,0.0755796,0.107115,0.146735,0.196755,0.259203,0.337392,0.434283,0.0756135,0.10715,0.146886,0.196832,0.259462,0.337634,0.434467
13,0.258456,0.0921311,0.124052,0.164362,0.214655,0.277563,0.35593,0.453128,0.0921292,0.12405,0.164361,0.214654,0.277561,0.355928,0.453127,0.0921274,0.124048,0.164359,0.214652,0.27756,0.355927,0.453125,0.0921256,0.124047,0.164357,0.214651,0.277559,0.355926,0.453124,0.0922215,0.124145,0.164439,0.214734,0.277644,0.356013,0.453213,0.0924743,0.124405,0.164689,0.214946,0.277861,0.356233,0.453347,0.0927662,0.124705,0.16498,0.215285,0.278144,0.356387,0.453594
14,0.279986,0.109197,0.141546,0.18234,0.233085,0.296344,0.374991,0.472465,0.109195,0.141544,0.182339,0.233083,0.296342,0.37499,0.472464,0.109193,0.141543,0.182337,0.233082,0.296341,0.374989,0.472463,0.109191,0.141541,0.182336,0.23308,0.29634,0.374988,0.472462,0.109276,0.141629,0.182425,0.233172,0.296433,0.375083,0.472558,0.109576,0.141853,0.182651,0.233403,0.296621,0.375227,0.472704,0.109899,0.142211,0.183013,0.233705,0.296834,0.375492,0.472971
15,0.301766,0.126613,0.159624,0.20064,0.251754,0.315443,0.394378,0.49206,0.126611,0.159623,0.200639,0.251752,0.315442,0.394377,0.492059,0.126609,0.159621,0.200637,0.251751,0.315441,0.394375,0.492058,0.126608,0.159619,0.200636,0.25175,0.315439,0.394374,0.492057,0.126723,0.159715,0.200734,0.251849,0.315541,0.394477,0.492161,0.127027,0.160055,0.20103,0.252098,0.315797,0.394737,0.492372,0.127377,0.16042,0.201377,0.252423,0.31613,0.394997,0.492608
16,0.323799,0.14461,0.178003,0.219362,0.270824,0.334831,0.414016,0.511936,0.144608,0.178002,0.21936,0.270823,0.33483,0.414015,0.511935,0.144607,0.178,0.219359,0.270821,0.334828,0.414014,0.511934,0.144605,0.177999,0.219357,0.27082,0.334827,0.414013,0.511933,0.144707,0.178102,0.219464,0.270928,0.334937,0.414123,0.512046,0.14507,0.178416,0.219731,0.2712,0.335157,0.414346,0.512273,0.145459,0.178783,0.22008,0.271554,0.335405,0.414598,0.512442
17,0.346087,0.16313,0.196675,0.238447,0.290246,0.354484,0.433939,0.532122,0.163129,0.196674,0.238445,0.290245,0.354483,0.433938,0.53212,0.163127,0.196672,0.238444,0.290243,0.354481,0.433937,0.532119,0.163126,0.196671,0.238443,0.290242,0.35448,0.433936,0.532118,0.163208,0.196755,0.238527,0.290329,0.354598,0.434054,0.532239,0.163346,0.196896,0.23867,0.290532,0.354774,0.434234,0.53242,0.163877,0.19735,0.239043,0.290854,0.355099,0.434563,0.532754
18,0.368632,0.181953,0.215813,0.257769,0.309979,0.374435,0.454156,0.552573,0.181951,0.215812,0.257767,0.309977,0.374434,0.454155,0.552571,0.18195,0.21581,0.257766,0.309976,0.374433,0.454154,0.55257,0.181948,0.215809,0.257765,0.309975,0.374431,0.454153,0.552569,0.182036,0.215929,0.257886,0.310099,0.374557,0.45428,0.552698,0.182185,0.21611,0.258068,0.310287,0.374747,0.454472,0.552892,0.182393,0.216261,0.25822,0.310442,0.375001,0.454727,0.55315
19,0.391439,0.201125,0.235328,0.277612,0.330038,0.394737,0.47464,0.573296,0.201124,0.235326,0.27761,0.330037,0.394735,0.474638,0.573295,0.201122,0.235325,0.277609,0.330035,0.394734,0.474637,0.573294,0.201121,0.235324,0.277608,0.330034,0.394733,0.474636,0.573293,0.201216,0.23542,0.277738,0.330167,0.394867,0.474772,0.57343,0.201376,0.235646,0.278002,0.330433,0.395137,0.475044,0.573637,0.201794,0.2361,0.278298,0.330733,0.395441,0.47535,0.574016
20,0.414511,0.220753,0.25509,0.297737,0.350369,0.415305,0.495406,0.594306,0.220752,0.255089,0.297735,0.350368,0.415303,0.495405,0.594305,0.22075,0.255087,0.297734,0.350366,0.415302,0.495403,0.594304,0.220749,0.255086,0.297733,0.350365,0.415301,0.495402,0.594303,0.220885,0.255222,0.297872,0.350506,0.415444,0.495546,0.594448,0.221228,0.255565,0.298222,0.350789,0.41573,0.495836,0.594668,0.221674,0.255909,0.298466,0.351107,0.416053,0.496161,0.59507
21,0.437849,0.240716,0.275362,0.318226,0.370988,0.436172,0.516484,0.6156,0.240715,0.27536,0.318225,0.370987,0.43617,0.516483,0.615599,0.240714,0.275359,0.318224,0.370986,0.436169,0.516482,0.615597,0.240712,0.275358,0.318222,0.370984,0.436168,0.516481,0.615597,0.240856,0.275504,0.31837,0.371134,0.436319,0.516634,0.615751,0.241146,0.275799,0.318668,0.37136,0.436546,0.516864,0.615983,0.241472,0.276131,0.319003,0.371775,0.436963,0.517286,0.616409
22,0.461458,0.260976,0.295952,0.339009,0.391999,0.45735,0.537878,0.637168,0.260974,0.29595,0.339008,0.391998,0.457349,0.537877,0.637167,0.260973,0.295949,0.339007,0.391997,0.457347,0.537876,0.637166,0.260971,0.295948,0.339005,0.391996,0.457346,0.537875,0.637165,0.261126,0.296103,0.339162,0.392154,0.457506,0.538036,0.637328,0.261359,0.296336,0.339397,0.392392,0.457666,0.538197,0.637491,0.261787,0.29653,0.339593,0.392591,0.457946,0.538481,0.637777
23,0.485341,0.281793,0.316912,0.360069,0.413289,0.4788,0.559539,0.659028,0.281792,0.316911,0.360068,0.413287,0.478799,0.559538,0.659027,0.281791,0.316909,0.360067,0.413286,0.478798,0.559537,0.659026,0.281789,0.316908,0.360066,0.413285,0.478797,0.559536,0.659025,0.281952,0.317073,0.360231,0.413452,0.478965,0.559706,0.659197,0.28228,0.317403,0.360479,0.413703,0.479218,0.559962,0.659454,0.282648,0.317775,0.360935,0.414164,0.479682,0.560432,0.659928
24,0.5095,0.302878,0.338178,0.381496,0.43489,0.500563,0.581499,0.681138,0.302877,0.338176,0.381495,0.434888,0.500562,0.581498,0.681137,0.302876,0.338175,0.381494,0.434887,0.500561,0.581497,0.681136,0.302874,0.338174,0.381493,0.434886,0.50056,0.581496,0.681135,0.303047,0.338347,0.381667,0.435062,0.500737,0.581675,0.681315,0.303394,0.338694,0.382018,0.435414,0.501093,0.582033,0.681586,0.303784,0.339084,0.382413,0.435811,0.501494,0.582437,0.682083
25,0.533939,0.324388,0.359722,0.403265,0.456807,0.522671,0.603785,0.703565,0.324386,0.35972,0.403264,0.456805,0.52267,0.603784,0.703564,0.324385,0.359719,0.403263,0.456804,0.522669,0.603783,0.703563,0.324384,0.359718,0.403262,0.456803,0.522668,0.603782,0.703562,0.324565,0.3599,0.403445,0.456988,0.522855,0.60397,0.703752,0.324837,0.360173,0.403721,0.457266,0.523136,0.604253,0.704036,0.325201,0.360537,0.404228,0.457776,0.523652,0.604772,0.704416
26,0.558661,0.346151,0.381643,0.42534,0.479007,0.545081,0.626359,0.726311,0.34615,0.381642,0.425339,0.479006,0.54508,0.626358,0.72631,0.346148,0.381641,0.425338,0.479005,0.545079,0.626357,0.726309,0.346147,0.38164,0.425337,0.479004,0.545078,0.626356,0.726308,0.346146,0.381686,0.425384,0.4791,0.545273,0.626553,0.726507,0.34624,0.381734,0.425528,0.479489,0.545567,0.626849,0.726806,0.346287,0.381925,0.426061,0.479877,0.546107,0.627393,0.727205
27,0.58367,0.368205,0.403919,0.447739,0.501539,0.567771,0.649232,0.749338,0.368204,0.403918,0.447738,0.501538,0.56777,0.649231,0.749337,0.368203,0.403917,0.447737,0.501537,0.567769,0.64923,0.749336,0.368202,0.403915,0.447736,0.501536,0.567768,0.649229,0.749335,0.3684,0.404116,0.447938,0.501739,0.567972,0.649436,0.749542,0.368599,0.404418,0.448242,0.502045,0.56828,0.649746,0.749854,0.36895,0.404821,0.4488,0.502606,0.568846,0.650315,0.750427
28,0.608968,0.39071,0.426515,0.470444,0.524443,0.590787,0.672393,0.77262,0.390709,0.426514,0.470443,0.524442,0.590786,0.672392,0.772619,0.390708,0.426513,0.470442,0.524441,0.590785,0.672391,0.772618,0.390707,0.426512,0.470441,0.52444,0.590784,0.67239,0.772618,0.390916,0.426722,0.470652,0.524653,0.590999,0.672605,0.772834,0.39123,0.427038,0.47097,0.524974,0.591322,0.672929,0.77316,0.391808,0.427619,0.471553,0.525562,0.591914,0.673523,0.773758
29,0.634559,0.41352,0.449443,0.493465,0.547637,0.614147,0.695851,0.796196,0.413518,0.449442,0.493463,0.547636,0.614146,0.69585,0.796195,0.413517,0.44944,0.493462,0.547635,0.614145,0.695849,0.796194,0.413516,0.449439,0.493461,0.547634,0.614144,0.695848,0.796193,0.413734,0.449659,0.493682,0.547856,0.614368,0.696073,0.796419,0.414173,0.4501,0.494126,0.54819,0.614705,0.696411,0.79676,0.414666,0.450596,0.494625,0.548803,0.615323,0.696863,0.797044
30,0.660447,0.436689,0.472676,0.516867,0.571116,0.6378,0.719636,0.820117,0.436688,0.472675,0.516866,0.571115,0.637799,0.719635,0.820116,0.436686,0.472674,0.516865,0.571114,0.637798,0.719634,0.820115,0.436685,0.472673,0.516864,0.571113,0.637797,0.719633,0.820114,0.436914,0.472902,0.517095,0.571344,0.63803,0.719868,0.82035,0.437372,0.473362,0.517443,0.571693,0.638382,0.720222,0.820586,0.437887,0.473879,0.518083,0.572332,0.63885,0.720516,0.821
31,0.686635,0.460174,0.496245,0.540622,0.594958,0.661771,0.743741,0.844351,0.460173,0.496244,0.540621,0.594957,0.66177,0.74374,0.84435,0.460172,0.496242,0.54062,0.594955,0.661769,0.74374,0.844349,0.460171,0.496241,0.540619,0.594955,0.661768,0.743739,0.844348,0.460409,0.496481,0.540859,0.595197,0.662012,0.743983,0.844594,0.460886,0.496961,0.54122,0.595561,0.662377,0.74435,0.844963,0.461423,0.497501,0.541883,0.59623,0.663048,0.745024,0.845456
32,0.713126,0.483958,0.520227,0.56461,0.619152,0.686041,0.768127,0.868886,0.483957,0.520226,0.564609,0.619151,0.68604,0.768126,0.868885,0.483956,0.520225,0.564608,0.61915,0.686039,0.768125,0.868884,0.483955,0.520224,0.564607,0.619149,0.686038,0.768125,0.868883,0.48414,0.520411,0.564794,0.619337,0.686227,0.768315,0.869074,0.484574,0.520725,0.565107,0.619653,0.686544,0.768633,0.869266,0.484884,0.521164,0.565358,0.619905,0.686797,0.768887,0.86965
33,0.739924,0.508136,0.544527,0.588958,0.643649,0.710635,0.792824,0.893729,0.508134,0.544526,0.588957,0.643648,0.710634,0.792823,0.893728,0.508133,0.544525,0.588956,0.643647,0.710633,0.792822,0.893727,0.508132,0.544524,0.588955,0.643646,0.710632,0.792821,0.893727,0.50839,0.544783,0.589217,0.643908,0.710895,0.793085,0.893925,0.508778,0.545171,0.58961,0.644301,0.711157,0.793349,0.894258,0.50949,0.54569,0.589937,0.644629,0.711618,0.793811,0.894723
34,0.767033,0.532798,0.569057,0.613732,0.668474,0.735564,0.817869,0.918875,0.532797,0.569056,0.613731,0.668473,0.735563,0.817868,0.918874,0.532795,0.569055,0.61373,0.668472,0.735562,0.817867,0.918873,0.532794,0.569054,0.613729,0.668471,0.735561,0.817866,0.918872,0.533064,0.569322,0.614,0.668743,0.735834,0.818141,0.919148,0.53347,0.569726,0.614407,0.669152,0.736244,0.818553,0.919561,0.534212,0.570467,0.615154,0.669697,0.736585,0.818896,0.919906
35,0.794456,0.557565,0.594003,0.63879,0.693616,0.760812,0.843241,0.944338,0.557564,0.594002,0.638789,0.693615,0.760811,0.84324,0.944337,0.557563,0.594001,0.638788,0.693614,0.76081,0.843239,0.944336,0.557562,0.594,0.638787,0.693613,0.760809,0.843238,0.944336,0.557839,0.594281,0.639068,0.693895,0.761092,0.843523,0.944622,0.558256,0.594703,0.639491,0.694319,0.761518,0.84395,0.945051,0.559022,0.595479,0.640055,0.694884,0.761872,0.844306,0.945409
36,0.822196,0.582662,0.619367,0.66419,0.719076,0.786382,0.868934,0.970148,0.582661,0.619366,0.664189,0.719075,0.786381,0.868933,0.970147,0.58266,0.619365,0.664188,0.719074,0.78638,0.868932,0.970146,0.582659,0.619364,0.664188,0.719073,0.786379,0.868931,0.970145,0.582946,0.619654,0.664479,0.719365,0.786672,0.869152,0.970367,0.583379,0.620091,0.664918,0.719805,0.786966,0.869521,0.970737,0.58374,0.620454,0.665283,0.72017,0.78748,0.870037,0.971256
37,0.850258,0.608355,0.645023,0.689926,0.744881,0.812294,0.894947,0.996248,0.608353,0.645022,0.689925,0.74488,0.812293,0.894946,0.996247,0.608352,0.645021,0.689924,0.744879,0.812292,0.894945,0.996246,0.608351,0.64502,0.689923,0.744878,0.812292,0.894944,0.996245,0.608653,0.645321,0.690225,0.745181,0.812596,0.895173,0.996475,0.608954,0.645622,0.690678,0.745636,0.813052,0.895555,0.996858,0.609481,0.64615,0.691056,0.746016,0.813433,0.89609,0.997395
38,0.878644,0.634288,0.671035,0.71596,0.77104,0.838552,0.921276,1.02268,0.634287,0.671034,0.715959,0.771039,0.838551,0.921275,1.02268,0.634286,0.671033,0.715958,0.771038,0.83855,0.921274,1.02267,0.634285,0.671032,0.715957,0.771037,0.838549,0.921273,1.02267,0.63444,0.671188,0.716191,0.771272,0.838785,0.92151,1.02283,0.634595,0.6715,0.716581,0.771664,0.839179,0.921904,1.02331,0.634984,0.671968,0.717129,0.772214,0.83973,0.922457,1.02362
39,0.90736,0.660577,0.697372,0.742345,0.797531,0.865147,0.947952,1.04954,0.660576,0.697371,0.742344,0.79753,0.865146,0.947951,1.04954,0.660575,0.69737,0.742343,0.797529,0.865145,0.94795,1.04954,0.660574,0.697369,0.742342,0.797528,0.865145,0.947949,1.04954,0.660654,0.697449,0.742503,0.797771,0.865388,0.948194,1.0497,0.660734,0.69769,0.742989,0.798177,0.865796,0.948603,1.0502,0.660814,0.698335,0.743557,0.798746,0.866366,0.949176,1.05053
40,0.936408,0.687248,0.724011,0.769125,0.824377,0.892069,0.974984,1.07667,0.687247,0.72401,0.769124,0.824376,0.892068,0.974983,1.07667,0.687246,0.724009,0.769123,0.824375,0.892067,0.974983,1.07667,0.687245,0.724009,0.769122,0.824374,0.892066,0.974982,1.07667,0.687494,0.724258,0.769372,0.824626,0.892318,0.97515,1.07684,0.687909,0.724674,0.769791,0.825046,0.892738,0.975657,1.07717,0.688241,0.725257,0.770377,0.825634,0.893327,0.975994,1.07768
41,0.965793,0.714166,0.751038,0.796236,0.851585,0.919314,1.00233,1.10409,0.714165,0.751037,0.796235,0.851584,0.919313,1.00233,1.10409,0.714164,0.751036,0.796234,0.851583,0.919312,1.00233,1.10409,0.714163,0.751035,0.796234,0.851582,0.919311,1.00233,1.10409,0.714506,0.75138,0.796492,0.851842,0.919484,1.0025,1.10426,0.715021,0.751898,0.797098,0.852275,0.920005,1.00285,1.10444,0.71545,0.752329,0.79753,0.852883,0.920352,1.00337,1.10488
42,0.995519,0.741443,0.778459,0.823708,0.879137,0.946926,1.03001,1.13188,0.741442,0.778458,0.823707,0.879136,0.946925,1.03001,1.13188,0.741441,0.778457,0.823706,0.879136,0.946925,1.03001,1.13188,0.74144,0.778457,0.823706,0.879135,0.946924,1.03001,1.13188,0.741618,0.778634,0.823883,0.879313,0.947103,1.03019,1.13206,0.741795,0.778811,0.824062,0.879491,0.947282,1.03037,1.13224,0.741972,0.778989,0.82424,0.879669,0.947461,1.03055,1.13242
43,1.02559,0.769193,0.806222,0.851565,0.906987,0.974924,1.05813,1.16001,0.769192,0.806221,0.851564,0.906986,0.974923,1.05813,1.16001,0.769191,0.80622,0.851563,0.906985,0.974922,1.05813,1.16001,0.76919,0.806219,0.851562,0.906984,0.974921,1.05813,1.16001,0.769373,0.80631,0.851653,0.907076,0.975013,1.05822,1.1601,0.769556,0.806585,0.85193,0.907351,0.97529,1.0585,1.16038,0.769738,0.806768,0.852113,0.907535,0.975475,1.05868,1.16056
44,1.05601,0.797266,0.83437,0.879768,0.935194,1.00324,1.08653,1.18843,0.797265,0.834369,0.879767,0.935193,1.00323,1.08652,1.18843,0.797264,0.834368,0.879766,0.935192,1.00323,1.08652,1.18843,0.797263,0.834368,0.879765,0.935191,1.00323,1.08652,1.18843,0.797452,0.834557,0.879954,0.935285,1.00333,1.08662,1.18852,0.79783,0.834936,0.880142,0.935569,1.00342,1.08671,1.18862,0.798397,0.83522,0.880616,0.935759,1.0038,1.08681,1.18871
45,1.08678,0.825717,0.862904,0.908235,0.963865,1.03188,1.11525,1.21726,0.825716,0.862903,0.908234,0.963864,1.03188,1.11525,1.21726,0.825715,0.862902,0.908233,0.963863,1.03188,1.11525,1.21726,0.825714,0.862902,0.908232,0.963862,1.03188,1.11525,1.21726,0.825909,0.863096,0.908427,0.964058,1.03208,1.11544,1.21746,0.8263,0.863487,0.908622,0.964254,1.03227,1.11564,1.21765,0.826593,0.86378,0.90911,0.964449,1.03247,1.11584,1.21785
46,1.1179,0.854601,0.891723,0.937091,0.99286,1.06096,1.14438,1.24649,0.8546,0.891722,0.93709,0.992859,1.06096,1.14438,1.24649,0.854599,0.891721,0.937089,0.992858,1.06096,1.14438,1.24649,0.854599,0.89172,0.937088,0.992858,1.06096,1.14438,1.24649,0.854799,0.89192,0.93729,0.993059,1.06116,1.14448,1.24659,0.854999,0.892119,0.937492,0.99326,1.06136,1.14478,1.2469,0.8552,0.892319,0.937693,0.993461,1.06156,1.14498,1.2471
47,1.14939,0.88379,0.920845,0.966474,1.02213,1.09036,1.17381,1.27604,0.88379,0.920844,0.966473,1.02213,1.09036,1.17381,1.27604,0.883789,0.920843,0.966472,1.02213,1.09036,1.17381,1.27604,0.883788,0.920842,0.966471,1.02213,1.09036,1.17381,1.27604,0.883993,0.921048,0.966678,1.02234,1.09057,1.17402,1.27625,0.884197,0.921254,0.966885,1.02254,1.09078,1.17422,1.27645,0.884402,0.921459,0.967092,1.02275,1.09098,1.17443,1.27666
48,1.18124,0.913177,0.950477,0.996161,1.05184,1.12011,1.20363,1.30596,0.913176,0.950476,0.99616,1.05184,1.12011,1.20363,1.30595,0.913175,0.950475,0.996159,1.05184,1.12011,1.20363,1.30595,0.913174,0.950474,0.996158,1.05184,1.12011,1.20363,1.30595,0.913386,0.950688,0.99637,1.05205,1.12032,1.20384,1.30617,0.913597,0.950901,0.996582,1.05227,1.12053,1.20406,1.30638,0.913808,0.951115,0.996794,1.05248,1.12075,1.20427,1.3066
49,1.21346,0.943076,0.980566,1.02608,1.08194,1.15026,1.23385,1.33624,0.943075,0.980565,1.02608,1.08194,1.15026,1.23385,1.33624,0.943074,0.980564,1.02608,1.08194,1.15026,1.23385,1.33624,0.943073,0.980563,1.02608,1.08194,1.15026,1.23385,1.33624,0.943182,0.980672,1.02619,1.08205,1.15037,1.23396,1.33635,0.943512,0.981001,1.02651,1.08238,1.1507,1.23429,1.33668,0.943732,0.98122,1.02673,1.0826,1.15092,1.23451,1.3369
50,1.24606,0.973584,1.01088,1.05647,1.11238,1.18075,1.26444,1.36689,0.973583,1.01088,1.05647,1.11238,1.18074,1.26444,1.36689,0.973582,1.01088,1.05647,1.11238,1.18074,1.26444,1.36689,0.973582,1.01088,1.05647,1.11238,1.18074,1.26444,1.36689,0.973694,1.01099,1.05658,1.11249,1.18086,1.26455,1.367,0.974032,1.01132,1.05692,1.11283,1.18119,1.26489,1.36734,0.974257,1.01155,1.05715,1.11306,1.18142,1.26512,1.36757
51,1.27903,1.00429,1.04153,1.08729,1.14322,1.21163,1.2954,1.39792,1.00429,1.04153,1.08729,1.14322,1.21163,1.2954,1.39792,1.00429,1.04153,1.08729,1.14322,1.21163,1.29539,1.39792,1.00429,1.04153,1.08729,1.14322,1.21163,1.29539,1.39792,1.00441,1.04164,1.0874,1.14333,1.21175,1.29551,1.39804,1.00475,1.04199,1.08775,1.14368,1.21209,1.29586,1.39839,1.00498,1.04222,1.08798,1.14391,1.21233,1.29609,1.39862
52,1.31239,1.03523,1.07267,1.11845,1.17444,1.24292,1.32674,1.42933,1.03523,1.07267,1.11845,1.17444,1.24292,1.32674,1.42933,1.03523,1.07266,1.11844,1.17444,1.24291,1.32674,1.42933,1.03523,1.07266,1.11844,1.17444,1.24291,1.32673,1.42933,1.03534,1.07278,1.11856,1.17455,1.24303,1.32685,1.42945,1.0357,1.07314,1.11892,1.17491,1.24339,1.32721,1.42981,1.03594,1.07338,1.11916,1.17515,1.24363,1.32745,1.43005
