gridnumber,capital,dist[0 0],dist[0 1],dist[0 2],dist[1 0],dist[1 1],dist[1 2],dist[2 0],dist[2 1],dist[2 2],dist[3 0],dist[3 1],dist[3 2],dist[4 0],dist[4 1],dist[4 2]
42,3.78225,5.37089e-031,6.6658e-031,5.37089e-031,8.86426e-031,1.10014e-030,8.86426e-031,5.08022e-031,6.30505e-031,5.08022e-031,9.06349e-032,1.12487e-031,9.06349e-032,5.08823e-033,6.31499e-033,5.08823e-033
43,3.93998,2.30682e-030,2.86299e-030,2.30682e-030,5.09467e-030,6.32298e-030,5.09467e-030,3.93899e-030,4.88867e-030,3.93899e-030,9.42383e-031,1.16959e-030,9.42383e-031,7.00078e-032,8.68864e-032,7.00078e-032
44,4.10232,2.67538e-029,3.3204e-029,2.67538e-029,3.68192e-029,4.56962e-029,3.68192e-029,1.65352e-029,2.05218e-029,1.65352e-029,2.36865e-030,2.93972e-030,2.36865e-030,1.33824e-031,1.66089e-031,1.33824e-031
45,4.26943,5.13141e-029,6.36857e-029,5.13141e-029,8.60683e-029,1.06819e-028,8.60683e-029,5.00173e-029,6.20763e-029,5.00173e-029,8.93886e-030,1.1094e-029,8.93886e-030,4.94235e-031,6.13393e-031,4.94235e-031
46,4.44143,1.42535e-028,1.76899e-028,1.42535e-028,2.92892e-028,3.63507e-028,2.92892e-028,2.07588e-028,2.57637e-028,2.07588e-028,4.40553e-029,5.46769e-029,4.40553e-029,2.78247e-030,3.45332e-030,2.78247e-030
47,4.61847,2.48804e-028,3.0879e-028,2.48804e-028,5.74337e-028,7.12808e-028,5.74337e-028,4.61035e-028,5.72189e-028,4.61035e-028,1.1685e-028,1.45022e-028,1.1685e-028,1.022e-029,1.26841e-029,1.022e-029
48,4.8007,6.86052e-028,8.51457e-028,6.86052e-028,1.45789e-027,1.80938e-027,1.45789e-027,1.32495e-027,1.64439e-027,1.32495e-027,4.4736e-028,5.55217e-028,4.4736e-028,4.97546e-029,6.17502e-029,4.97546e-029
49,4.98827,1.64571e-027,2.04248e-027,1.64571e-027,3.27777e-027,4.06803e-027,3.27777e-027,2.86469e-027,3.55535e-027,2.86469e-027,9.64156e-028,1.19661e-027,9.64156e-028,1.07593e-028,1.33534e-028,1.07593e-028
50,5.18134,4.04073e-027,5.01494e-027,4.04073e-027,7.10624e-027,8.81953e-027,7.10624e-027,4.99682e-027,6.20154e-027,4.99682e-027,1.41767e-027,1.75947e-027,1.41767e-027,1.70075e-028,2.11079e-028,1.70075e-028
51,5.38006,1.2823e-026,1.59146e-026,1.2823e-026,2.83781e-026,3.52199e-026,2.83781e-026,2.1855e-026,2.71242e-026,2.1855e-026,5.38451e-027,6.6827e-027,5.38451e-027,4.98784e-028,6.19039e-028,4.98784e-028
52,5.58461,2.02464e-026,2.51277e-026,2.02464e-026,4.46262e-026,5.53855e-026,4.46262e-026,4.0619e-026,5.04121e-026,4.0619e-026,1.34998e-026,1.67546e-026,1.34998e-026,1.548e-027,1.92122e-027,1.548e-027
53,5.79515,7.72831e-026,9.59158e-026,7.72831e-026,1.52504e-025,1.89272e-025,1.52504e-025,1.36295e-025,1.69155e-025,1.36295e-025,4.96799e-026,6.16576e-026,4.96799e-026,6.5895e-027,8.1782e-027,6.5895e-027
54,6.01186,1.61176e-025,2.00035e-025,1.61176e-025,3.56757e-025,4.4277e-025,3.56757e-025,3.11749e-025,3.86911e-025,3.11749e-025,9.73056e-026,1.20766e-025,9.73056e-026,1.06609e-026,1.32312e-026,1.06609e-026
55,6.23493,3.12621e-025,3.87993e-025,3.12621e-025,6.72446e-025,8.3457e-025,6.72446e-025,5.49502e-025,6.81985e-025,5.49502e-025,1.70358e-025,2.11431e-025,1.70358e-025,2.40303e-026,2.98239e-026,2.40303e-026
56,6.46452,6.97839e-025,8.66086e-025,6.97839e-025,1.47366e-024,1.82896e-024,1.47366e-024,1.301e-024,1.61467e-024,1.301e-024,4.68959e-025,5.82024e-025,4.68959e-025,7.14688e-026,8.86996e-026,7.14688e-026
57,6.70085,9.8337e-025,1.22046e-024,9.8337e-025,2.2952e-024,2.84857e-024,2.2952e-024,2.21728e-024,2.75186e-024,2.21728e-024,7.81358e-025,9.69741e-025,7.81358e-025,9.60033e-026,1.19149e-025,9.60033e-026
58,6.94411,1.77736e-024,2.20587e-024,1.77736e-024,3.86849e-024,4.80117e-024,3.86849e-024,3.31444e-024,4.11354e-024,3.31444e-024,1.05881e-024,1.31408e-024,1.05881e-024,1.40697e-025,1.74618e-025,1.40697e-025
59,7.19449,3.22958e-024,4.00823e-024,3.22958e-024,7.15387e-024,8.87864e-024,7.15387e-024,6.81036e-024,8.45232e-024,6.81036e-024,2.72431e-024,3.38113e-024,2.72431e-024,4.64641e-025,5.76664e-025,4.64641e-025
60,7.45221,5.22368e-024,6.4831e-024,5.22368e-024,1.33521e-023,1.65712e-023,1.33521e-023,1.51021e-023,1.87432e-023,1.51021e-023,6.73321e-024,8.35657e-024,6.73321e-024,1.14752e-024,1.42418e-024,1.14752e-024
61,7.71748,1.16995e-023,1.45202e-023,1.16995e-023,3.74135e-023,4.64337e-023,3.74135e-023,5.11778e-023,6.35166e-023,5.11778e-023,2.32116e-023,2.88079e-023,2.32116e-023,3.27904e-024,4.06961e-024,3.27904e-024
62,7.99052,3.43492e-023,4.26307e-023,3.43492e-023,1.03096e-022,1.27953e-022,1.03096e-022,1.06629e-022,1.32337e-022,1.06629e-022,3.6151e-023,4.48669e-023,3.6151e-023,4.42618e-024,5.49332e-024,4.42618e-024
63,8.27157,3.76172e-023,4.66866e-023,3.76172e-023,1.04869e-022,1.30153e-022,1.04869e-022,1.10888e-022,1.37623e-022,1.10888e-022,4.15087e-023,5.15163e-023,4.15087e-023,6.27679e-024,7.79011e-024,6.27679e-024
64,8.56085,6.0107e-023,7.45986e-023,6.0107e-023,1.66468e-022,2.06602e-022,1.66468e-022,1.81312e-022,2.25026e-022,1.81312e-022,7.54043e-023,9.35841e-023,7.54043e-023,1.33806e-023,1.66066e-023,1.33806e-023
65,8.85861,9.3969e-023,1.16625e-022,9.3969e-023,2.44016e-022,3.02848e-022,2.44016e-022,2.68784e-022,3.33587e-022,2.68784e-022,1.19996e-022,1.48926e-022,1.19996e-022,2.2191e-023,2.75412e-023,2.2191e-023
66,9.16509,1.95014e-022,2.42031e-022,1.95014e-022,4.5852e-022,5.69067e-022,4.5852e-022,4.62657e-022,5.74202e-022,4.62657e-022,1.98767e-022,2.46689e-022,1.98767e-022,4.06628e-023,5.04664e-023,4.06628e-023
67,9.48056,3.91606e-022,4.86021e-022,3.91606e-022,8.48305e-022,1.05283e-021,8.48305e-022,7.83707e-022,9.72657e-022,7.83707e-022,3.07788e-022,3.81994e-022,3.07788e-022,5.78061e-023,7.1743e-023,5.78061e-023
68,9.80527,6.96174e-022,8.64019e-022,6.96174e-022,1.75393e-021,2.1768e-021,1.75393e-021,1.77863e-021,2.20745e-021,1.77863e-021,6.67103e-022,8.27939e-022,6.67103e-022,9.91363e-023,1.23038e-022,9.91363e-023
69,10.1395,1.17397e-021,1.45701e-021,1.17397e-021,3.38531e-021,4.20149e-021,3.38531e-021,3.8859e-021,4.82278e-021,3.8859e-021,1.55022e-021,1.92397e-021,1.55022e-021,2.17178e-022,2.69538e-022,2.17178e-022
70,10.4835,2.34646e-021,2.91218e-021,2.34646e-021,6.65186e-021,8.2556e-021,6.65186e-021,7.25141e-021,8.9997e-021,7.25141e-021,2.75362e-021,3.4175e-021,2.75362e-021,3.79865e-022,4.7145e-022,3.79865e-022
71,10.8376,3.57923e-021,4.44217e-021,3.57923e-021,1.06785e-020,1.32531e-020,1.06785e-020,1.25506e-020,1.55765e-020,1.25506e-020,5.53642e-021,6.87123e-021,5.53642e-021,1.05551e-021,1.30998e-021,1.05551e-021
72,11.2021,5.44963e-021,6.76352e-021,5.44963e-021,1.61473e-020,2.00403e-020,1.61473e-020,1.8658e-020,2.31564e-020,1.8658e-020,8.22434e-021,1.02072e-020,8.22434e-021,1.56553e-021,1.94297e-021,1.56553e-021
73,11.5773,8.93207e-021,1.10856e-020,8.93207e-021,2.49984e-020,3.10254e-020,2.49984e-020,2.74644e-020,3.40859e-020,2.74644e-020,1.17424e-020,1.45735e-020,1.17424e-020,2.19261e-021,2.72124e-021,2.19261e-021
74,11.9634,1.32763e-020,1.64772e-020,1.32763e-020,3.66444e-020,4.54793e-020,3.66444e-020,4.04921e-020,5.02546e-020,4.04921e-020,1.71339e-020,2.12648e-020,1.71339e-020,3.02578e-021,3.75529e-021,3.02578e-021
75,12.3609,2.08287e-020,2.58504e-020,2.08287e-020,5.73656e-020,7.11963e-020,5.73656e-020,6.21902e-020,7.7184e-020,6.21902e-020,2.53482e-020,3.14596e-020,2.53482e-020,4.31013e-021,5.34929e-021,4.31013e-021
76,12.77,3.33919e-020,4.14426e-020,3.33919e-020,8.73482e-020,1.08408e-019,8.73482e-020,9.1221e-020,1.13214e-019,9.1221e-020,3.6391e-020,4.51647e-020,3.6391e-020,6.14089e-021,7.62144e-021,6.14089e-021
77,13.1911,5.2995e-020,6.5772e-020,5.2995e-020,1.42669e-019,1.77066e-019,1.42669e-019,1.5453e-019,1.91786e-019,1.5453e-019,6.5499e-020,8.12905e-020,6.5499e-020,1.32833e-020,1.64858e-020,1.32833e-020
78,13.6246,8.24483e-020,1.02326e-019,8.24483e-020,2.24896e-019,2.79118e-019,2.24896e-019,2.47677e-019,3.07391e-019,2.47677e-019,1.06231e-019,1.31843e-019,1.06231e-019,2.1149e-020,2.62479e-020,2.1149e-020
79,14.0707,1.32688e-019,1.64679e-019,1.32688e-019,3.73583e-019,4.63652e-019,3.73583e-019,4.30367e-019,5.34127e-019,4.30367e-019,1.86801e-019,2.31838e-019,1.86801e-019,3.13331e-020,3.88874e-020,3.13331e-020
80,14.5299,2.28294e-019,2.83335e-019,2.28294e-019,6.40672e-019,7.95136e-019,6.40672e-019,7.62897e-019,9.46829e-019,7.62897e-019,3.59738e-019,4.4647e-019,3.59738e-019,7.05537e-020,8.75639e-020,7.05537e-020
81,15.0026,3.35365e-019,4.1622e-019,3.35365e-019,9.74858e-019,1.20989e-018,9.74858e-019,1.2091e-018,1.50061e-018,1.2091e-018,5.8626e-019,7.27605e-019,5.8626e-019,1.1567e-019,1.43558e-019,1.1567e-019
82,15.4891,5.18306e-019,6.43268e-019,5.18306e-019,1.49497e-018,1.8554e-018,1.49497e-018,1.83414e-018,2.27635e-018,1.83414e-018,8.81663e-019,1.09423e-018,8.81663e-019,1.74857e-019,2.17014e-019,1.74857e-019
83,15.9899,8.08339e-019,1.00323e-018,8.08339e-019,2.32261e-018,2.88259e-018,2.32261e-018,2.83889e-018,3.52334e-018,2.83889e-018,1.33848e-018,1.66118e-018,1.33848e-018,2.56445e-019,3.18273e-019,2.56445e-019
84,16.5054,1.12781e-018,1.39972e-018,1.12781e-018,3.5134e-018,4.36047e-018,3.5134e-018,4.45701e-018,5.53159e-018,4.45701e-018,2.12764e-018,2.64061e-018,2.12764e-018,4.24066e-019,5.26306e-019,4.24066e-019
85,17.036,1.8263e-018,2.26662e-018,1.8263e-018,5.37193e-018,6.66708e-018,5.37193e-018,6.48597e-018,8.04971e-018,6.48597e-018,3.01907e-018,3.74696e-018,3.01907e-018,5.98641e-019,7.42971e-019,5.98641e-019
86,17.5821,2.90294e-018,3.60283e-018,2.90294e-018,8.38699e-018,1.04091e-017,8.38699e-018,9.85892e-018,1.22359e-017,9.85892e-018,4.40107e-018,5.46215e-018,4.40107e-018,7.89401e-019,9.79723e-019,7.89401e-019
87,18.1442,4.45292e-018,5.5265e-018,4.45292e-018,1.29305e-017,1.6048e-017,1.29305e-017,1.53168e-017,1.90096e-017,1.53168e-017,6.89149e-018,8.55301e-018,6.89149e-018,1.28591e-018,1.59594e-018,1.28591e-018
88,18.7228,7.55022e-018,9.37055e-018,7.55022e-018,2.007e-017,2.49088e-017,2.007e-017,2.2884e-017,2.84013e-017,2.2884e-017,1.04246e-017,1.29379e-017,1.04246e-017,2.01945e-018,2.50633e-018,2.01945e-018
89,19.3184,1.07192e-017,1.33036e-017,1.07192e-017,2.97877e-017,3.69694e-017,2.97877e-017,3.46528e-017,4.30075e-017,3.46528e-017,1.58975e-017,1.97303e-017,1.58975e-017,3.10351e-018,3.85175e-018,3.10351e-018
90,19.9314,1.49531e-017,1.85583e-017,1.49531e-017,4.31667e-017,5.3574e-017,4.31667e-017,5.20689e-017,6.46226e-017,5.20689e-017,2.4734e-017,3.06973e-017,2.4734e-017,4.8906e-018,6.0697e-018,4.8906e-018
91,20.5623,2.19293e-017,2.72164e-017,2.19293e-017,6.27045e-017,7.78224e-017,6.27045e-017,7.67781e-017,9.5289e-017,7.67781e-017,3.79778e-017,4.71342e-017,3.79778e-017,8.17332e-018,1.01439e-017,8.17332e-018
92,21.2118,3.16649e-017,3.92992e-017,3.16649e-017,9.25573e-017,1.14873e-016,9.25573e-017,1.16273e-016,1.44306e-016,1.16273e-016,5.93368e-017,7.36428e-017,5.93368e-017,1.31279e-017,1.62931e-017,1.31279e-017
93,21.8803,4.5914e-017,5.69838e-017,4.5914e-017,1.36745e-016,1.69714e-016,1.36745e-016,1.71946e-016,2.13402e-016,1.71946e-016,8.66527e-017,1.07544e-016,8.66527e-017,1.87722e-017,2.32981e-017,1.87722e-017
94,22.5684,6.86831e-017,8.52424e-017,6.86831e-017,2.0459e-016,2.53916e-016,2.0459e-016,2.60306e-016,3.23065e-016,2.60306e-016,1.32377e-016,1.64292e-016,1.32377e-016,2.8636e-017,3.554e-017,2.8636e-017
95,23.2766,9.89431e-017,1.22798e-016,9.89431e-017,2.9518e-016,3.66347e-016,2.9518e-016,3.77779e-016,4.6886e-016,3.77779e-016,1.96277e-016,2.43598e-016,1.96277e-016,4.33837e-017,5.38433e-017,4.33837e-017
96,24.0056,1.50661e-016,1.86985e-016,1.50661e-016,4.4997e-016,5.58456e-016,4.4997e-016,5.69065e-016,7.06264e-016,5.69065e-016,2.84851e-016,3.53527e-016,2.84851e-016,5.96704e-017,7.40567e-017,5.96704e-017
97,24.756,2.18638e-016,2.7135e-016,2.18638e-016,6.54201e-016,8.11926e-016,6.54201e-016,8.34211e-016,1.03534e-015,8.34211e-016,4.20904e-016,5.22382e-016,4.20904e-016,8.92541e-017,1.10773e-016,8.92541e-017
98,25.5283,3.23644e-016,4.01674e-016,3.23644e-016,9.67354e-016,1.20058e-015,9.67354e-016,1.22948e-015,1.52591e-015,1.22948e-015,6.16563e-016,7.65214e-016,6.16563e-016,1.29841e-016,1.61145e-016,1.29841e-016
99,26.3233,4.62115e-016,5.73529e-016,4.62115e-016,1.39821e-015,1.73532e-015,1.39821e-015,1.77606e-015,2.20426e-015,1.77606e-015,8.92593e-016,1.10779e-015,8.92593e-016,1.89887e-016,2.35668e-016,1.89887e-016
100,27.1416,6.46933e-016,8.02906e-016,6.46933e-016,2.01593e-015,2.50197e-015,2.01593e-015,2.58943e-015,3.21373e-015,2.58943e-015,1.30193e-015,1.61582e-015,1.30193e-015,2.78881e-016,3.46118e-016,2.78881e-016
101,27.9838,8.79319e-016,1.09132e-015,8.79319e-016,2.71603e-015,3.37086e-015,2.71603e-015,3.58324e-015,4.44714e-015,3.58324e-015,1.88272e-015,2.33664e-015,1.88272e-015,4.19338e-016,5.20438e-016,4.19338e-016
102,28.8508,1.25873e-015,1.5622e-015,1.25873e-015,3.90516e-015,4.84669e-015,3.90516e-015,5.11946e-015,6.35374e-015,5.11946e-015,2.67723e-015,3.3227e-015,2.67723e-015,6.05747e-016,7.5179e-016,6.05747e-016
103,29.7431,1.7617e-015,2.18644e-015,1.7617e-015,5.44137e-015,6.75327e-015,5.44137e-015,7.18507e-015,8.91737e-015,7.18507e-015,3.80359e-015,4.72062e-015,3.80359e-015,8.69993e-016,1.07974e-015,8.69993e-016
104,30.6616,2.43799e-015,3.02579e-015,2.43799e-015,7.64017e-015,9.48219e-015,7.64017e-015,1.01856e-014,1.26414e-014,1.01856e-014,5.45957e-015,6.77586e-015,5.45957e-015,1.27661e-015,1.58439e-015,1.27661e-015
105,31.607,3.38805e-015,4.2049e-015,3.38805e-015,1.04505e-014,1.29701e-014,1.04505e-014,1.40949e-014,1.74931e-014,1.40949e-014,7.75285e-015,9.62203e-015,7.75285e-015,1.84293e-015,2.28725e-015,1.84293e-015
106,32.5802,4.84485e-015,6.01292e-015,4.84485e-015,1.48809e-014,1.84687e-014,1.48809e-014,1.97121e-014,2.44646e-014,1.97121e-014,1.06917e-014,1.32694e-014,1.06917e-014,2.55737e-015,3.17394e-015,2.55737e-015
107,33.5818,6.71558e-015,8.33469e-015,6.71558e-015,2.12926e-014,2.64261e-014,2.12926e-014,2.88465e-014,3.58013e-014,2.88465e-014,1.57801e-014,1.95847e-014,1.57801e-014,3.74502e-015,4.64793e-015,3.74502e-015
108,34.6128,9.35704e-015,1.1613e-014,9.35704e-015,2.94639e-014,3.65676e-014,2.94639e-014,4.0289e-014,5.00026e-014,4.0289e-014,2.24045e-014,2.78061e-014,2.24045e-014,5.34521e-015,6.63393e-015,5.34521e-015
109,35.674,1.36342e-014,1.69214e-014,1.36342e-014,4.36402e-014,5.41618e-014,4.36402e-014,5.93871e-014,7.37051e-014,5.93871e-014,3.23955e-014,4.0206e-014,3.23955e-014,7.63147e-015,9.47139e-015,7.63147e-015
110,36.7663,1.78778e-014,2.21881e-014,1.78778e-014,5.72191e-014,7.10144e-014,5.72191e-014,7.89917e-014,9.80364e-014,7.89917e-014,4.36159e-014,5.41316e-014,4.36159e-014,1.03375e-014,1.28298e-014,1.03375e-014
111,37.8906,2.56957e-014,3.18908e-014,2.56957e-014,8.38982e-014,1.04126e-013,8.38982e-014,1.16806e-013,1.44968e-013,1.16806e-013,6.4112e-014,7.95692e-014,6.4112e-014,1.49541e-014,1.85595e-014,1.49541e-014
112,39.0479,3.54036e-014,4.39393e-014,3.54036e-014,1.13296e-013,1.40611e-013,1.13296e-013,1.56271e-013,1.93948e-013,1.56271e-013,8.66576e-014,1.0755e-013,8.66576e-014,2.07222e-014,2.57183e-014,2.07222e-014
113,40.239,4.70552e-014,5.84001e-014,4.70552e-014,1.5325e-013,1.90198e-013,1.5325e-013,2.13253e-013,2.64668e-013,2.13253e-013,1.1905e-013,1.47753e-013,1.1905e-013,2.88119e-014,3.57584e-014,2.88119e-014
114,41.4651,6.66188e-014,8.26804e-014,6.66188e-014,2.06777e-013,2.5663e-013,2.06777e-013,2.75607e-013,3.42055e-013,2.75607e-013,1.52288e-013,1.89004e-013,1.52288e-013,3.78694e-014,4.69995e-014,3.78694e-014
115,42.7271,8.82187e-014,1.09488e-013,8.82187e-014,2.76627e-013,3.43321e-013,2.76627e-013,3.81657e-013,4.73674e-013,3.81657e-013,2.17919e-013,2.70459e-013,2.17919e-013,5.46895e-014,6.78749e-014,5.46895e-014
116,44.0261,1.25581e-013,1.55858e-013,1.25581e-013,4.01907e-013,4.98805e-013,4.01907e-013,5.53758e-013,6.87267e-013,5.53758e-013,3.11288e-013,3.86338e-013,3.11288e-013,7.69236e-014,9.54696e-014,7.69236e-014
117,45.3631,1.7028e-013,2.11334e-013,1.7028e-013,5.44038e-013,6.75204e-013,5.44038e-013,7.62216e-013,9.45983e-013,7.62216e-013,4.39432e-013,5.45378e-013,4.39432e-013,1.10359e-013,1.36966e-013,1.10359e-013
118,46.7394,2.41196e-013,2.99348e-013,2.41196e-013,7.62857e-013,9.46779e-013,7.62857e-013,1.0398e-012,1.29049e-012,1.0398e-012,5.83182e-013,7.23785e-013,5.83182e-013,1.45045e-013,1.80015e-013,1.45045e-013
119,48.1559,3.17799e-013,3.94419e-013,3.17799e-013,1.0322e-012,1.28105e-012,1.0322e-012,1.46513e-012,1.81836e-012,1.46513e-012,8.36875e-013,1.03864e-012,8.36875e-013,2.06868e-013,2.56743e-013,2.06868e-013
120,49.614,4.53849e-013,5.6327e-013,4.53849e-013,1.48848e-012,1.84735e-012,1.48848e-012,2.09839e-012,2.60431e-012,2.09839e-012,1.18547e-012,1.47129e-012,1.18547e-012,2.89767e-013,3.59629e-013,2.89767e-013
121,51.1148,6.13034e-013,7.60835e-013,6.13034e-013,1.96429e-012,2.43788e-012,1.96429e-012,2.71326e-012,3.36742e-012,2.71326e-012,1.52468e-012,1.89227e-012,1.52468e-012,3.76431e-013,4.67188e-013,3.76431e-013
122,52.6596,8.52073e-013,1.05751e-012,8.52073e-013,2.75887e-012,3.42402e-012,2.75887e-012,3.86782e-012,4.80034e-012,3.86782e-012,2.18895e-012,2.7167e-012,2.18895e-012,5.38024e-013,6.67739e-013,5.38024e-013
123,54.2497,1.14557e-012,1.42176e-012,1.14557e-012,3.63416e-012,4.51034e-012,3.63416e-012,4.97248e-012,6.17133e-012,4.97248e-012,2.7948e-012,3.46862e-012,2.7948e-012,7.01847e-013,8.71059e-013,7.01847e-013
124,55.8863,1.55435e-012,1.9291e-012,1.55435e-012,5.04473e-012,6.261e-012,5.04473e-012,7.07594e-012,8.78193e-012,7.07594e-012,4.03288e-012,5.0052e-012,4.03288e-012,1.00177e-012,1.2433e-012,1.00177e-012
125,57.5709,2.09852e-012,2.60447e-012,2.09852e-012,6.85633e-012,8.50937e-012,6.85633e-012,9.65787e-012,1.19864e-011,9.65787e-012,5.49629e-012,6.82143e-012,5.49629e-012,1.35848e-012,1.686e-012,1.35848e-012
126,59.3049,2.87596e-012,3.56935e-012,2.87596e-012,9.28245e-012,1.15204e-011,9.28245e-012,1.29852e-011,1.61159e-011,1.29852e-011,7.40774e-012,9.19372e-012,7.40774e-012,1.85469e-012,2.30186e-012,1.85469e-012
127,61.0897,3.92644e-012,4.87309e-012,3.92644e-012,1.28115e-011,1.59003e-011,1.28115e-011,1.79788e-011,2.23135e-011,1.79788e-011,1.01865e-011,1.26425e-011,1.01865e-011,2.50155e-012,3.10467e-012,2.50155e-012
128,62.9268,5.22455e-012,6.48417e-012,5.22455e-012,1.71935e-011,2.13388e-011,1.71935e-011,2.44188e-011,3.03061e-011,2.44188e-011,1.39896e-011,1.73624e-011,1.39896e-011,3.48471e-012,4.32486e-012,3.48471e-012
