gridnumber,capital,Port[0 0],Port[0 1],Port[0 2],Port[0 3],Port[0 4],Port[1 0],Port[1 1],Port[1 2],Port[1 3],Port[1 4],Port[2 0],Port[2 1],Port[2 2],Port[2 3],Port[2 4],Port[3 0],Port[3 1],Port[3 2],Port[3 3],Port[3 4],Port[4 0],Port[4 1],Port[4 2],Port[4 3],Port[4 4]
79,14.0707,0.02,0.12,0.2,0.28,0.36,0.02,0.1,0.18,0.26,0.32,0.04,0.12,0.16,0.24,0.34,0,0.1,0.16,0.26,0.36,0,0.08,0.18,0.24,0.32
80,14.5299,0.02,0.12,0.2,0.28,0.36,0.02,0.1,0.2,0.28,0.32,0.02,0.12,0.18,0.24,0.34,0.02,0.1,0.16,0.26,0.36,0,0.08,0.18,0.24,0.32
81,15.0026,0.04,0.12,0.2,0.28,0.36,0.02,0.1,0.2,0.28,0.32,0.02,0.12,0.16,0.24,0.34,0.02,0.12,0.16,0.26,0.36,0,0.08,0.18,0.26,0.32
82,15.4891,0.04,0.12,0.2,0.28,0.36,0.02,0.1,0.2,0.28,0.34,0.02,0.12,0.16,0.24,0.34,0.02,0.12,0.16,0.26,0.34,0,0.08,0.18,0.26,0.34
83,15.9899,0.04,0.12,0.2,0.28,0.34,0.02,0.1,0.2,0.28,0.36,0.02,0.12,0.18,0.24,0.32,0.04,0.12,0.16,0.24,0.34,0,0.08,0.18,0.26,0.34
84,16.5054,0.04,0.12,0.18,0.28,0.34,0.02,0.1,0.2,0.28,0.36,0.02,0.12,0.18,0.26,0.32,0.04,0.12,0.14,0.24,0.34,0,0.08,0.18,0.26,0.34
85,17.036,0.04,0.12,0.18,0.28,0.34,0.02,0.1,0.2,0.28,0.36,0.02,0.1,0.18,0.26,0.32,0.04,0.12,0.14,0.24,0.34,0,0.08,0.16,0.26,0.36
86,17.5821,0.04,0.14,0.18,0.28,0.34,0.02,0.1,0.2,0.28,0.36,0.02,0.1,0.18,0.26,0.32,0.04,0.12,0.14,0.24,0.34,0,0.1,0.16,0.26,0.36
87,18.1442,0.06,0.14,0.18,0.28,0.34,0.02,0.12,0.2,0.28,0.34,0.02,0.1,0.18,0.26,0.32,0.04,0.12,0.16,0.24,0.32,0.02,0.1,0.16,0.26,0.36
88,18.7228,0.06,0.14,0.18,0.28,0.34,0.04,0.12,0.2,0.28,0.34,0.02,0.1,0.18,0.26,0.32,0.02,0.12,0.16,0.24,0.32,0.02,0.1,0.16,0.26,0.34
89,19.3184,0.06,0.14,0.18,0.26,0.34,0.04,0.12,0.2,0.28,0.34,0.02,0.1,0.2,0.26,0.32,0.02,0.12,0.16,0.24,0.32,0.02,0.12,0.16,0.24,0.34
90,19.9314,0.06,0.14,0.18,0.26,0.32,0.04,0.12,0.18,0.28,0.34,0.02,0.1,0.2,0.28,0.34,0.02,0.12,0.16,0.24,0.32,0.04,0.12,0.16,0.24,0.34
91,20.5623,0.06,0.12,0.18,0.26,0.32,0.04,0.12,0.18,0.28,0.34,0.02,0.1,0.2,0.28,0.34,0.02,0.12,0.18,0.24,0.32,0.04,0.12,0.14,0.24,0.34
92,21.2118,0.06,0.12,0.18,0.26,0.32,0.04,0.12,0.18,0.28,0.32,0.02,0.1,0.2,0.28,0.34,0.02,0.1,0.18,0.26,0.32,0.04,0.12,0.14,0.24,0.32
93,21.8803,0.06,0.12,0.18,0.26,0.32,0.04,0.12,0.18,0.28,0.32,0.02,0.1,0.2,0.28,0.34,0.02,0.1,0.18,0.26,0.32,0.04,0.12,0.14,0.24,0.32
94,22.5684,0.06,0.12,0.18,0.26,0.32,0.04,0.12,0.18,0.28,0.32,0.02,0.1,0.2,0.28,0.34,0.02,0.1,0.18,0.26,0.32,0.04,0.12,0.14,0.24,0.32
95,23.2766,0.06,0.12,0.16,0.26,0.32,0.06,0.12,0.18,0.26,0.3,0.02,0.1,0.2,0.28,0.32,0.02,0.1,0.18,0.26,0.32,0.02,0.12,0.16,0.24,0.32
96,24.0056,0.06,0.12,0.16,0.26,0.32,0.06,0.12,0.18,0.26,0.3,0.04,0.12,0.18,0.28,0.32,0.02,0.1,0.18,0.26,0.32,0.02,0.12,0.16,0.24,0.32
97,24.756,0.06,0.1,0.16,0.26,0.32,0.06,0.1,0.18,0.26,0.3,0.04,0.12,0.18,0.28,0.3,0.02,0.1,0.18,0.26,0.32,0.02,0.12,0.16,0.24,0.32
98,25.5283,0.06,0.12,0.16,0.26,0.32,0.06,0.1,0.18,0.26,0.3,0.04,0.12,0.18,0.28,0.3,0.02,0.1,0.18,0.26,0.32,0.02,0.1,0.16,0.24,0.32
99,26.3233,0.06,0.14,0.16,0.26,0.32,0.06,0.1,0.18,0.26,0.3,0.04,0.1,0.18,0.28,0.3,0.02,0.1,0.18,0.26,0.3,0.02,0.1,0.16,0.24,0.32
100,27.1416,0.06,0.14,0.16,0.26,0.32,0.06,0.1,0.18,0.26,0.32,0.04,0.1,0.18,0.26,0.3,0.02,0.1,0.18,0.28,0.3,0.02,0.1,0.18,0.24,0.32
101,27.9838,0.06,0.14,0.16,0.24,0.32,0.06,0.1,0.16,0.26,0.32,0.04,0.1,0.18,0.26,0.3,0.02,0.1,0.18,0.28,0.3,0.02,0.1,0.18,0.26,0.32
102,28.8508,0.06,0.14,0.16,0.24,0.32,0.06,0.1,0.16,0.26,0.32,0.04,0.1,0.18,0.26,0.3,0.02,0.1,0.18,0.28,0.3,0.02,0.1,0.18,0.26,0.3
103,29.7431,0.06,0.14,0.16,0.24,0.32,0.06,0.1,0.16,0.26,0.32,0.06,0.1,0.18,0.26,0.3,0.02,0.1,0.18,0.28,0.3,0.02,0.1,0.18,0.26,0.3
104,30.6616,0.06,0.14,0.16,0.24,0.32,0.06,0.1,0.16,0.26,0.32,0.06,0.1,0.18,0.26,0.3,0.04,0.1,0.18,0.28,0.3,0.02,0.1,0.18,0.26,0.3
105,31.607,0.06,0.14,0.18,0.24,0.32,0.06,0.1,0.16,0.24,0.32,0.06,0.1,0.18,0.26,0.3,0.04,0.1,0.18,0.26,0.3,0.02,0.1,0.18,0.26,0.3
106,32.5802,0.06,0.14,0.18,0.24,0.32,0.06,0.12,0.16,0.24,0.32,0.06,0.1,0.18,0.26,0.3,0.04,0.1,0.18,0.26,0.28,0.02,0.1,0.18,0.26,0.3
107,33.5818,0.06,0.14,0.18,0.24,0.32,0.06,0.14,0.16,0.24,0.32,0.06,0.1,0.16,0.26,0.3,0.04,0.1,0.18,0.26,0.28,0.02,0.1,0.18,0.26,0.3
108,34.6128,0.06,0.12,0.18,0.24,0.32,0.06,0.12,0.16,0.24,0.32,0.06,0.1,0.16,0.26,0.3,0.04,0.1,0.18,0.26,0.3,0.02,0.1,0.18,0.26,0.3
109,35.674,0.06,0.12,0.18,0.24,0.32,0.06,0.12,0.16,0.24,0.32,0.06,0.08,0.16,0.26,0.3,0.04,0.1,0.18,0.26,0.3,0.02,0.1,0.18,0.26,0.3
110,36.7663,0.06,0.12,0.18,0.24,0.32,0.06,0.12,0.16,0.24,0.32,0.06,0.08,0.16,0.24,0.3,0.04,0.08,0.18,0.26,0.3,0.02,0.1,0.18,0.28,0.3
111,37.8906,0.06,0.12,0.18,0.24,0.32,0.06,0.12,0.16,0.24,0.32,0.06,0.08,0.16,0.24,0.3,0.06,0.08,0.18,0.26,0.3,0.04,0.1,0.18,0.26,0.3
112,39.0479,0.06,0.12,0.18,0.24,0.32,0.06,0.12,0.16,0.24,0.32,0.06,0.08,0.16,0.24,0.3,0.06,0.08,0.18,0.26,0.3,0.04,0.1,0.18,0.26,0.28
113,40.239,0.04,0.1,0.18,0.24,0.32,0.06,0.12,0.16,0.24,0.32,0.06,0.1,0.16,0.24,0.3,0.06,0.08,0.16,0.26,0.3,0.04,0.1,0.18,0.26,0.28
114,41.4651,0.04,0.1,0.18,0.24,0.32,0.06,0.12,0.18,0.24,0.32,0.06,0.12,0.16,0.24,0.32,0.06,0.08,0.16,0.26,0.3,0.04,0.1,0.18,0.26,0.28
115,42.7271,0.04,0.1,0.18,0.24,0.32,0.06,0.1,0.18,0.24,0.32,0.06,0.1,0.16,0.24,0.32,0.06,0.08,0.16,0.26,0.3,0.04,0.1,0.18,0.26,0.28
116,44.0261,0.04,0.1,0.18,0.24,0.32,0.06,0.1,0.18,0.24,0.32,0.06,0.1,0.16,0.24,0.32,0.06,0.08,0.16,0.24,0.3,0.04,0.1,0.18,0.26,0.28
117,45.3631,0.04,0.1,0.18,0.24,0.32,0.06,0.1,0.18,0.24,0.32,0.06,0.1,0.16,0.24,0.32,0.06,0.08,0.16,0.24,0.3,0.04,0.08,0.18,0.26,0.28
118,46.7394,0.04,0.12,0.18,0.24,0.32,0.06,0.1,0.18,0.24,0.32,0.06,0.1,0.16,0.24,0.32,0.06,0.08,0.16,0.24,0.3,0.04,0.08,0.18,0.26,0.28
119,48.1559,0.04,0.12,0.18,0.24,0.32,0.06,0.1,0.18,0.24,0.32,0.06,0.1,0.16,0.24,0.32,0.06,0.08,0.16,0.24,0.3,0.06,0.08,0.16,0.24,0.3
120,49.614,0.04,0.12,0.18,0.24,0.32,0.04,0.1,0.18,0.24,0.32,0.06,0.1,0.16,0.24,0.32,0.06,0.08,0.16,0.24,0.3,0.06,0.08,0.16,0.24,0.3
121,51.1148,0.04,0.12,0.18,0.24,0.32,0.04,0.1,0.18,0.24,0.32,0.06,0.1,0.16,0.24,0.32,0.06,0.1,0.16,0.24,0.3,0.06,0.08,0.16,0.22,0.3
122,52.6596,0.04,0.12,0.18,0.24,0.32,0.04,0.1,0.18,0.24,0.32,0.06,0.1,0.16,0.24,0.32,0.06,0.1,0.16,0.24,0.3,0.06,0.08,0.16,0.22,0.3
123,54.2497,0.04,0.12,0.18,0.24,0.32,0.04,0.1,0.18,0.24,0.32,0.06,0.1,0.16,0.24,0.32,0.06,0.1,0.16,0.24,0.3,0.06,0.08,0.16,0.24,0.3
124,55.8863,0.04,0.12,0.18,0.24,0.32,0.04,0.1,0.18,0.24,0.32,0.06,0.1,0.16,0.24,0.32,0.06,0.1,0.16,0.24,0.3,0.06,0.08,0.16,0.24,0.3
125,57.5709,0.04,0.12,0.18,0.24,0.32,0.04,0.1,0.18,0.24,0.32,0.06,0.1,0.18,0.24,0.32,0.06,0.1,0.16,0.24,0.3,0.06,0.08,0.16,0.24,0.3
126,59.3049,0.04,0.12,0.18,0.24,0.32,0.04,0.1,0.18,0.24,0.32,0.06,0.1,0.18,0.24,0.32,0.06,0.1,0.16,0.24,0.3,0.06,0.08,0.16,0.24,0.3
127,61.0897,0.04,0.12,0.18,0.24,0.32,0.04,0.1,0.18,0.24,0.32,0.04,0.1,0.18,0.24,0.32,0.06,0.1,0.16,0.24,0.3,0.06,0.08,0.16,0.24,0.3
128,62.9268,0.04,0.12,0.18,0.24,0.32,0.04,0.12,0.18,0.24,0.32,0.04,0.1,0.18,0.24,0.32,0.06,0.1,0.16,0.24,0.3,0.06,0.08,0.16,0.24,0.3
129,64.8177,0.04,0.12,0.18,0.24,0.32,0.04,0.12,0.18,0.24,0.32,0.04,0.1,0.18,0.24,0.32,0.06,0.1,0.16,0.24,0.32,0.06,0.08,0.16,0.24,0.3
130,66.7641,0.04,0.12,0.18,0.24,0.32,0.04,0.12,0.18,0.24,0.32,0.04,0.1,0.18,0.24,0.32,0.06,0.1,0.16,0.24,0.32,0.06,0.08,0.16,0.24,0.3
131,68.7675,0.04,0.12,0.18,0.24,0.32,0.04,0.12,0.18,0.24,0.32,0.04,0.1,0.18,0.24,0.32,0.06,0.1,0.16,0.24,0.32,0.06,0.08,0.16,0.24,0.3
132,70.8295,0.04,0.12,0.18,0.24,0.32,0.04,0.12,0.18,0.24,0.32,0.04,0.1,0.18,0.24,0.32,0.06,0.1,0.16,0.24,0.32,0.06,0.08,0.16,0.24,0.3
133,72.9521,0.04,0.12,0.18,0.24,0.3,0.04,0.12,0.18,0.24,0.32,0.04,0.1,0.18,0.24,0.32,0.06,0.1,0.16,0.24,0.32,0.06,0.08,0.16,0.24,0.3
134,75.1368,0.04,0.12,0.18,0.24,0.3,0.04,0.12,0.18,0.24,0.3,0.04,0.1,0.18,0.24,0.32,0.04,0.1,0.16,0.24,0.32,0.06,0.1,0.16,0.24,0.3
135,77.3855,0.04,0.12,0.18,0.24,0.3,0.04,0.12,0.18,0.24,0.3,0.04,0.1,0.18,0.24,0.3,0.04,0.1,0.18,0.24,0.32,0.06,0.1,0.16,0.24,0.3
136,79.7002,0.04,0.12,0.18,0.24,0.28,0.04,0.12,0.18,0.24,0.3,0.04,0.1,0.18,0.24,0.3,0.04,0.1,0.18,0.24,0.3,0.06,0.1,0.16,0.24,0.3
137,82.0826,0.04,0.12,0.18,0.24,0.28,0.04,0.12,0.18,0.24,0.28,0.04,0.12,0.18,0.24,0.3,0.04,0.1,0.18,0.24,0.3,0.06,0.1,0.16,0.24,0.3
138,84.5349,0.04,0.12,0.18,0.22,0.28,0.04,0.12,0.18,0.24,0.28,0.04,0.12,0.18,0.24,0.28,0.04,0.1,0.18,0.24,0.3,0.06,0.1,0.16,0.24,0.3
139,87.0591,0.04,0.12,0.18,0.22,0.28,0.04,0.12,0.18,0.24,0.28,0.04,0.12,0.18,0.24,0.28,0.04,0.1,0.18,0.24,0.28,0.06,0.1,0.16,0.24,0.28
140,89.6572,0.04,0.12,0.18,0.22,0.28,0.04,0.12,0.18,0.24,0.28,0.04,0.12,0.18,0.24,0.28,0.04,0.1,0.18,0.24,0.28,0.06,0.1,0.16,0.24,0.28
141,92.3314,0.04,0.12,0.18,0.22,0.28,0.04,0.12,0.18,0.24,0.28,0.04,0.12,0.18,0.24,0.28,0.04,0.1,0.18,0.24,0.28,0.04,0.1,0.16,0.24,0.28
142,95.084,0.04,0.12,0.18,0.22,0.3,0.04,0.12,0.18,0.24,0.28,0.04,0.12,0.18,0.24,0.28,0.04,0.1,0.18,0.24,0.28,0.04,0.1,0.16,0.24,0.28
143,97.9173,0.04,0.12,0.18,0.22,0.3,0.04,0.12,0.18,0.22,0.28,0.04,0.12,0.18,0.24,0.28,0.04,0.1,0.18,0.24,0.28,0.04,0.1,0.16,0.24,0.28
144,100.834,0.04,0.12,0.18,0.22,0.3,0.04,0.12,0.18,0.22,0.28,0.04,0.12,0.18,0.24,0.26,0.04,0.1,0.18,0.24,0.28,0.04,0.1,0.16,0.24,0.28
