gridnumber,capital,VF[0 0 00],VF[0 0 01],VF[0 0 02],VF[0 0 10],VF[0 0 11],VF[0 0 12],VF[0 0 20],VF[0 0 21],VF[0 0 22],VF[0 1 00],VF[0 1 01],VF[0 1 02],VF[0 1 10],VF[0 1 11],VF[0 1 12],VF[0 1 20],VF[0 1 21],VF[0 1 22],VF[0 2 00],VF[0 2 01],VF[0 2 02],VF[0 2 10],VF[0 2 11],VF[0 2 12],VF[0 2 20],VF[0 2 21],VF[0 2 22],VF[1 0 00],VF[1 0 01],VF[1 0 02],VF[1 0 10],VF[1 0 11],VF[1 0 12],VF[1 0 20],VF[1 0 21],VF[1 0 22],VF[1 1 00],VF[1 1 01],VF[1 1 02],VF[1 1 10],VF[1 1 11],VF[1 1 12],VF[1 1 20],VF[1 1 21],VF[1 1 22],VF[1 2 00],VF[1 2 01],VF[1 2 02],VF[1 2 10],VF[1 2 11],VF[1 2 12],VF[1 2 20],VF[1 2 21],VF[1 2 22],VF[2 0 00],VF[2 0 01],VF[2 0 02],VF[2 0 10],VF[2 0 11],VF[2 0 12],VF[2 0 20],VF[2 0 21],VF[2 0 22],VF[2 1 00],VF[2 1 01],VF[2 1 02],VF[2 1 10],VF[2 1 11],VF[2 1 12],VF[2 1 20],VF[2 1 21],VF[2 1 22],VF[2 2 00],VF[2 2 01],VF[2 2 02],VF[2 2 10],VF[2 2 11],VF[2 2 12],VF[2 2 20],VF[2 2 21],VF[2 2 22]
10,0.674183,-7.32046,-7.32046,-7.32046,-7.10593,-7.0134,-7.0134,-6.78226,-6.78226,-6.78226,-7.32046,-7.32046,-7.32046,-7.10593,-7.0134,-7.0134,-6.78226,-6.78226,-6.78226,-7.32046,-7.32046,-7.32046,-7.10593,-7.0134,-7.0134,-6.78226,-6.78226,-6.78226,-7.32046,-7.32046,-7.32046,-7.02507,-7.0134,-7.0134,-6.71093,-6.71093,-6.71093,-7.32046,-7.32046,-7.32046,-7.02507,-7.0134,-7.0134,-6.71093,-6.71093,-6.71093,-7.32046,-7.32046,-7.32046,-7.02507,-7.0134,-7.0134,-6.71093,-6.71093,-6.71093,-7.32046,-7.32046,-7.32046,-6.94654,-7.0134,-7.0134,-6.64167,-6.64167,-6.64167,-7.32046,-7.32046,-7.32046,-6.94654,-7.0134,-7.0134,-6.64167,-6.64167,-6.64167,-7.32046,-7.32046,-7.32046,-6.94654,-7.0134,-7.0134,-6.64167,-6.64167,-6.64167
11,0.75557,-7.2103,-7.2103,-7.2103,-7.01487,-6.916,-6.916,-6.70201,-6.70201,-6.70201,-7.2103,-7.2103,-7.2103,-7.01487,-6.916,-6.916,-6.70201,-6.70201,-6.70201,-7.2103,-7.2103,-7.2103,-7.01487,-6.916,-6.916,-6.70201,-6.70201,-6.70201,-7.2103,-7.2103,-7.2103,-6.92758,-6.916,-6.916,-6.62463,-6.62463,-6.62463,-7.2103,-7.2103,-7.2103,-6.92758,-6.916,-6.916,-6.62463,-6.62463,-6.62463,-7.2103,-7.2103,-7.2103,-6.92758,-6.916,-6.916,-6.62463,-6.62463,-6.62463,-7.2103,-7.2103,-7.2103,-6.84313,-6.916,-6.916,-6.54988,-6.54988,-6.54988,-7.2103,-7.2103,-7.2103,-6.84313,-6.916,-6.916,-6.54988,-6.54988,-6.54988,-7.2103,-7.2103,-7.2103,-6.84313,-6.916,-6.916,-6.54988,-6.54988,-6.54988
12,0.839869,-7.10144,-7.10144,-7.10144,-6.9239,-6.81913,-6.81913,-6.62141,-6.62141,-6.62141,-7.10144,-7.10144,-7.10144,-6.9239,-6.81913,-6.81913,-6.62141,-6.62141,-6.62141,-7.10144,-7.10144,-7.10144,-6.9239,-6.81913,-6.81913,-6.62141,-6.62141,-6.62141,-7.10144,-7.10144,-7.10144,-6.8305,-6.81913,-6.81913,-6.53831,-6.53831,-6.53831,-7.10144,-7.10144,-7.10144,-6.8305,-6.81913,-6.81913,-6.53831,-6.53831,-6.53831,-7.10144,-7.10144,-7.10144,-6.8305,-6.81913,-6.81913,-6.53831,-6.53831,-6.53831,-7.10144,-7.10144,-7.10144,-6.74046,-6.81913,-6.81913,-6.45819,-6.45819,-6.45819,-7.10144,-7.10144,-7.10144,-6.74046,-6.81913,-6.81913,-6.45819,-6.45819,-6.45819,-7.10144,-7.10144,-7.10144,-6.74046,-6.81913,-6.81913,-6.45819,-6.45819,-6.45819
13,0.927185,-6.99387,-6.99387,-6.99387,-6.83303,-6.72263,-6.72263,-6.54063,-6.54063,-6.54063,-6.99387,-6.99387,-6.99387,-6.83303,-6.72263,-6.72263,-6.54063,-6.54063,-6.54063,-6.99387,-6.99387,-6.99387,-6.83303,-6.72263,-6.72263,-6.54063,-6.54063,-6.54063,-6.99387,-6.99387,-6.99387,-6.73383,-6.72263,-6.72263,-6.45211,-6.45211,-6.45211,-6.99387,-6.99387,-6.99387,-6.73383,-6.72263,-6.72263,-6.45211,-6.45211,-6.45211,-6.99387,-6.99387,-6.99387,-6.73383,-6.72263,-6.72263,-6.45211,-6.45211,-6.45211,-6.99387,-6.99387,-6.99387,-6.63834,-6.72263,-6.72263,-6.36653,-6.36653,-6.36653,-6.99387,-6.99387,-6.99387,-6.63834,-6.72263,-6.72263,-6.36653,-6.36653,-6.36653,-6.99387,-6.99387,-6.99387,-6.63834,-6.72263,-6.72263,-6.36653,-6.36653,-6.36653
14,1.01763,-6.88722,-6.88722,-6.88722,-6.7423,-6.62658,-6.62658,-6.45988,-6.45988,-6.45988,-6.88722,-6.88722,-6.88722,-6.7423,-6.62658,-6.62658,-6.45988,-6.45988,-6.45988,-6.88722,-6.88722,-6.88722,-6.7423,-6.62658,-6.62658,-6.45988,-6.45988,-6.45988,-6.88722,-6.88722,-6.88722,-6.63745,-6.62658,-6.62658,-6.36571,-6.36571,-6.36571,-6.88722,-6.88722,-6.88722,-6.63745,-6.62658,-6.62658,-6.36571,-6.36571,-6.36571,-6.88722,-6.88722,-6.88722,-6.63745,-6.62658,-6.62658,-6.36571,-6.36571,-6.36571,-6.88722,-6.88722,-6.88722,-6.53677,-6.62658,-6.62658,-6.27486,-6.27486,-6.27486,-6.88722,-6.88722,-6.88722,-6.53677,-6.62658,-6.62658,-6.27486,-6.27486,-6.27486,-6.88722,-6.88722,-6.88722,-6.53677,-6.62658,-6.62658,-6.27486,-6.27486,-6.27486
15,1.1113,-6.78144,-6.78144,-6.78144,-6.65158,-6.53085,-6.53085,-6.37873,-6.37873,-6.37873,-6.78144,-6.78144,-6.78144,-6.65158,-6.53085,-6.53085,-6.37873,-6.37873,-6.37873,-6.78144,-6.78144,-6.78144,-6.65158,-6.53085,-6.53085,-6.37873,-6.37873,-6.37873,-6.78144,-6.78144,-6.78144,-6.54138,-6.53085,-6.53085,-6.27912,-6.27912,-6.27912,-6.78144,-6.78144,-6.78144,-6.54138,-6.53085,-6.53085,-6.27912,-6.27912,-6.27912,-6.78144,-6.78144,-6.78144,-6.54138,-6.53085,-6.53085,-6.27912,-6.27912,-6.27912,-6.78144,-6.78144,-6.78144,-6.43564,-6.53085,-6.53085,-6.1832,-6.1832,-6.1832,-6.78144,-6.78144,-6.78144,-6.43564,-6.53085,-6.53085,-6.1832,-6.1832,-6.1832,-6.78144,-6.78144,-6.78144,-6.43564,-6.53085,-6.53085,-6.1832,-6.1832,-6.1832
16,1.20833,-6.67646,-6.67646,-6.67646,-6.56113,-6.43537,-6.43537,-6.29719,-6.29719,-6.29719,-6.67646,-6.67646,-6.67646,-6.56113,-6.43537,-6.43537,-6.29719,-6.29719,-6.29719,-6.67646,-6.67646,-6.67646,-6.56113,-6.43537,-6.43537,-6.29719,-6.29719,-6.29719,-6.67646,-6.67646,-6.67646,-6.44552,-6.43537,-6.43537,-6.19235,-6.19235,-6.19235,-6.67646,-6.67646,-6.67646,-6.44552,-6.43537,-6.43537,-6.19235,-6.19235,-6.19235,-6.67646,-6.67646,-6.67646,-6.44552,-6.43537,-6.43537,-6.19235,-6.19235,-6.19235,-6.67646,-6.67646,-6.67646,-6.33491,-6.43537,-6.43537,-6.09155,-6.09155,-6.09155,-6.67646,-6.67646,-6.67646,-6.33491,-6.43537,-6.43537,-6.09155,-6.09155,-6.09155,-6.67646,-6.67646,-6.67646,-6.33491,-6.43537,-6.43537,-6.09155,-6.09155,-6.09155
17,1.30884,-6.57213,-6.57213,-6.57213,-6.47083,-6.34011,-6.34011,-6.21529,-6.21529,-6.21529,-6.57213,-6.57213,-6.57213,-6.47083,-6.34011,-6.34011,-6.21529,-6.21529,-6.21529,-6.57213,-6.57213,-6.57213,-6.47083,-6.34011,-6.34011,-6.21529,-6.21529,-6.21529,-6.57213,-6.57213,-6.57213,-6.34986,-6.34011,-6.34011,-6.10541,-6.10541,-6.10541,-6.57213,-6.57213,-6.57213,-6.34986,-6.34011,-6.34011,-6.10541,-6.10541,-6.10541,-6.57213,-6.57213,-6.57213,-6.34986,-6.34011,-6.34011,-6.10541,-6.10541,-6.10541,-6.57213,-6.57213,-6.57213,-6.23452,-6.34011,-6.34011,-5.99988,-5.99988,-5.99988,-6.57213,-6.57213,-6.57213,-6.23452,-6.34011,-6.34011,-5.99988,-5.99988,-5.99988,-6.57213,-6.57213,-6.57213,-6.23452,-6.34011,-6.34011,-5.99988,-5.99988,-5.99988
18,1.41294,-6.46841,-6.46841,-6.46841,-6.38048,-6.24504,-6.24504,-6.13305,-6.13305,-6.13305,-6.46841,-6.46841,-6.46841,-6.38048,-6.24504,-6.24504,-6.13305,-6.13305,-6.13305,-6.46841,-6.46841,-6.46841,-6.38048,-6.24504,-6.24504,-6.13305,-6.13305,-6.13305,-6.46841,-6.46841,-6.46841,-6.25434,-6.24504,-6.24504,-6.01828,-6.01828,-6.01828,-6.46841,-6.46841,-6.46841,-6.25434,-6.24504,-6.24504,-6.01828,-6.01828,-6.01828,-6.46841,-6.46841,-6.46841,-6.25434,-6.24504,-6.24504,-6.01828,-6.01828,-6.01828,-6.46841,-6.46841,-6.46841,-6.13445,-6.24504,-6.24504,-5.90816,-5.90816,-5.90816,-6.46841,-6.46841,-6.46841,-6.13445,-6.24504,-6.24504,-5.90816,-5.90816,-5.90816,-6.46841,-6.46841,-6.46841,-6.13445,-6.24504,-6.24504,-5.90816,-5.90816,-5.90816
19,1.52076,-6.36523,-6.36523,-6.36523,-6.29007,-6.15019,-6.15019,-6.05048,-6.05048,-6.05048,-6.36523,-6.36523,-6.36523,-6.29007,-6.15019,-6.15019,-6.05048,-6.05048,-6.05048,-6.36523,-6.36523,-6.36523,-6.29007,-6.15019,-6.15019,-6.05048,-6.05048,-6.05048,-6.36523,-6.36523,-6.36523,-6.15896,-6.15019,-6.15019,-5.93097,-5.93097,-5.93097,-6.36523,-6.36523,-6.36523,-6.15896,-6.15019,-6.15019,-5.93097,-5.93097,-5.93097,-6.36523,-6.36523,-6.36523,-6.15896,-6.15019,-6.15019,-5.93097,-5.93097,-5.93097,-6.36523,-6.36523,-6.36523,-6.03466,-6.15019,-6.15019,-5.81641,-5.81641,-5.81641,-6.36523,-6.36523,-6.36523,-6.03466,-6.15019,-6.15019,-5.81641,-5.81641,-5.81641,-6.36523,-6.36523,-6.36523,-6.03466,-6.15019,-6.15019,-5.81641,-5.81641,-5.81641
20,1.63244,-6.26253,-6.26253,-6.26253,-6.19958,-6.05546,-6.05546,-5.96756,-5.96756,-5.96756,-6.26253,-6.26253,-6.26253,-6.19958,-6.05546,-6.05546,-5.96756,-5.96756,-5.96756,-6.26253,-6.26253,-6.26253,-6.19958,-6.05546,-6.05546,-5.96756,-5.96756,-5.96756,-6.26253,-6.26253,-6.26253,-6.06369,-6.05546,-6.05546,-5.84346,-5.84346,-5.84346,-6.26253,-6.26253,-6.26253,-6.06369,-6.05546,-6.05546,-5.84346,-5.84346,-5.84346,-6.26253,-6.26253,-6.26253,-6.06369,-6.05546,-6.05546,-5.84346,-5.84346,-5.84346,-6.26253,-6.26253,-6.26253,-5.93514,-6.05546,-6.05546,-5.72463,-5.72463,-5.72463,-6.26253,-6.26253,-6.26253,-5.93514,-6.05546,-6.05546,-5.72463,-5.72463,-5.72463,-6.26253,-6.26253,-6.26253,-5.93514,-6.05546,-6.05546,-5.72463,-5.72463,-5.72463
21,1.74812,-6.16027,-6.16027,-6.16027,-6.10902,-5.96087,-5.96087,-5.8845,-5.8845,-5.8845,-6.16027,-6.16027,-6.16027,-6.10902,-5.96087,-5.96087,-5.8845,-5.8845,-5.8845,-6.16027,-6.16027,-6.16027,-6.10902,-5.96087,-5.96087,-5.8845,-5.8845,-5.8845,-6.16027,-6.16027,-6.16027,-5.96852,-5.96087,-5.96087,-5.75578,-5.75578,-5.75578,-6.16027,-6.16027,-6.16027,-5.96852,-5.96087,-5.96087,-5.75578,-5.75578,-5.75578,-6.16027,-6.16027,-6.16027,-5.96852,-5.96087,-5.96087,-5.75578,-5.75578,-5.75578,-6.16027,-6.16027,-6.16027,-5.83588,-5.96087,-5.96087,-5.63282,-5.63282,-5.63282,-6.16027,-6.16027,-6.16027,-5.83588,-5.96087,-5.96087,-5.63282,-5.63282,-5.63282,-6.16027,-6.16027,-6.16027,-5.83588,-5.96087,-5.96087,-5.63282,-5.63282,-5.63282
22,1.86794,-6.05844,-6.05844,-6.05844,-6.01838,-5.86637,-5.86637,-5.80124,-5.80124,-5.80124,-6.05844,-6.05844,-6.05844,-6.01838,-5.86637,-5.86637,-5.80124,-5.80124,-5.80124,-6.05844,-6.05844,-6.05844,-6.01838,-5.86637,-5.86637,-5.80124,-5.80124,-5.80124,-6.05844,-6.05844,-6.05844,-5.87345,-5.86637,-5.86637,-5.66794,-5.66794,-5.66794,-6.05844,-6.05844,-6.05844,-5.87345,-5.86637,-5.86637,-5.66794,-5.66794,-5.66794,-6.05844,-6.05844,-6.05844,-5.87345,-5.86637,-5.86637,-5.66794,-5.66794,-5.66794,-6.05844,-6.05844,-6.05844,-5.73685,-5.86637,-5.86637,-5.541,-5.541,-5.541,-6.05844,-6.05844,-6.05844,-5.73685,-5.86637,-5.86637,-5.541,-5.541,-5.541,-6.05844,-6.05844,-6.05844,-5.73685,-5.86637,-5.86637,-5.541,-5.541,-5.541
23,1.99205,-5.95698,-5.95698,-5.95698,-5.92767,-5.77197,-5.77197,-5.71765,-5.71765,-5.71765,-5.95698,-5.95698,-5.95698,-5.92767,-5.77197,-5.77197,-5.71765,-5.71765,-5.71765,-5.95698,-5.95698,-5.95698,-5.92767,-5.77197,-5.77197,-5.71765,-5.71765,-5.71765,-5.95698,-5.95698,-5.95698,-5.77847,-5.77197,-5.77197,-5.57994,-5.57994,-5.57994,-5.95698,-5.95698,-5.95698,-5.77847,-5.77197,-5.77197,-5.57994,-5.57994,-5.57994,-5.95698,-5.95698,-5.95698,-5.77847,-5.77197,-5.77197,-5.57994,-5.57994,-5.57994,-5.95698,-5.95698,-5.95698,-5.63807,-5.77197,-5.77197,-5.44918,-5.44918,-5.44918,-5.95698,-5.95698,-5.95698,-5.63807,-5.77197,-5.77197,-5.44918,-5.44918,-5.44918,-5.95698,-5.95698,-5.95698,-5.63807,-5.77197,-5.77197,-5.44918,-5.44918,-5.44918
24,2.1206,-5.85589,-5.85589,-5.85589,-5.83688,-5.69119,-5.67767,-5.63376,-5.63376,-5.63376,-5.85589,-5.85589,-5.85589,-5.83688,-5.69119,-5.67767,-5.63376,-5.63376,-5.63376,-5.85589,-5.85589,-5.85589,-5.83688,-5.69119,-5.67767,-5.63376,-5.63376,-5.63376,-5.85589,-5.85589,-5.85589,-5.68359,-5.67762,-5.67767,-5.49181,-5.49181,-5.49181,-5.85589,-5.85589,-5.85589,-5.68359,-5.67762,-5.67767,-5.49181,-5.49181,-5.49181,-5.85589,-5.85589,-5.85589,-5.68359,-5.67762,-5.67767,-5.49181,-5.49181,-5.49181,-5.85589,-5.85589,-5.85589,-5.53953,-5.66429,-5.67767,-5.35737,-5.35737,-5.35737,-5.85589,-5.85589,-5.85589,-5.53953,-5.66429,-5.67767,-5.35737,-5.35737,-5.35737,-5.85589,-5.85589,-5.85589,-5.53953,-5.66429,-5.67767,-5.35737,-5.35737,-5.35737
