gridnumber,capital,policy[0],policy[1],policy[2],policy[3],policy[4],policy[5],policy[6]
323,64.4573,33.4825,33.4825,33.4825,33.4825,33.4825,33.4825,33.4825
324,65.2226,33.88,33.88,33.88,33.88,33.88,33.88,33.88
325,65.9968,34.2821,34.2821,34.2821,34.2821,34.2821,34.2821,34.2821
326,66.7799,34.6889,34.6889,34.6889,34.6889,34.6889,34.6889,34.6889
327,67.5721,35.1004,35.1004,35.1004,35.1004,35.1004,35.1004,35.1004
328,68.3735,35.5167,35.5167,35.5167,35.5167,35.5167,35.5167,35.5167
329,69.1841,35.9378,35.9378,35.9378,35.9378,35.9378,35.9378,35.9378
330,70.0042,36.3638,36.3638,36.3638,36.3638,36.3638,36.3638,36.3638
331,70.8337,36.7947,36.7947,36.7947,36.7947,36.7947,36.7947,36.7947
332,71.6729,37.2306,37.2306,37.2306,37.2306,37.2306,37.2306,37.2306
333,72.5218,37.6716,37.6715,37.6716,37.6716,37.6716,37.6715,37.6716
334,73.3805,38.1176,38.1176,38.1176,38.1176,38.1176,38.1176,38.1176
335,74.2492,38.5688,38.5688,38.5688,38.5688,38.5688,38.5688,38.5688
336,75.1279,39.0253,39.0253,39.0253,39.0253,39.0253,39.0253,39.0253
337,76.0168,39.487,39.487,39.487,39.487,39.487,39.487,39.487
338,76.916,39.9541,39.9541,39.9541,39.9541,39.9541,39.9541,39.9541
339,77.8256,40.4266,40.4266,40.4266,40.4266,40.4266,40.4266,40.4266
340,78.7458,40.9046,40.9046,40.9046,40.9046,40.9046,40.9046,40.9046
341,79.6766,41.3881,41.3881,41.3881,41.3881,41.3881,41.3881,41.3881
342,80.6182,41.8773,41.8772,41.8773,41.8773,41.8773,41.8772,41.8773
343,81.5708,42.372,42.372,42.372,42.372,42.372,42.372,42.372
344,82.5343,42.8726,42.8725,42.8726,42.8726,42.8726,42.8725,42.8726
345,83.509,43.3789,43.3789,43.3789,43.3789,43.3789,43.3789,43.3789
346,84.495,43.8911,43.891,43.8911,43.8911,43.8911,43.891,43.8911
347,85.4925,44.4092,44.4092,44.4092,44.4092,44.4092,44.4092,44.4092
348,86.5014,44.9333,44.9333,44.9333,44.9333,44.9333,44.9333,44.9333
349,87.5221,45.4635,45.4635,45.4635,45.4635,45.4635,45.4635,45.4635
350,88.5546,45.9998,45.9998,45.9998,45.9998,45.9998,45.9998,45.9998
351,89.5991,46.5423,46.5423,46.5424,46.5423,46.5424,46.5423,46.5423
352,90.6556,47.0912,47.0912,47.0912,47.0912,47.0912,47.0912,47.0912
353,91.7245,47.6464,47.6464,47.6464,47.6464,47.6464,47.6464,47.6464
354,92.8056,48.208,48.208,48.208,48.208,48.208,48.208,48.208
355,93.8993,48.7761,48.7761,48.7761,48.7761,48.7761,48.7761,48.7761
356,95.0057,49.3508,49.3508,49.3508,49.3508,49.3508,49.3508,49.3508
357,96.1249,49.9322,49.9322,49.9322,49.9322,49.9322,49.9322,49.9322
358,97.2571,50.5203,50.5203,50.5203,50.5203,50.5203,50.5203,50.5203
359,98.4024,51.1152,51.1152,51.1152,51.1152,51.1152,51.1152,51.1152
360,99.5609,51.717,51.717,51.717,51.717,51.717,51.717,51.717
361,100.733,52.3258,52.3258,52.3258,52.3258,52.3258,52.3258,52.3258
362,101.918,52.9416,52.9416,52.9416,52.9416,52.9416,52.9416,52.9416
363,103.118,53.5646,53.5646,53.5646,53.5646,53.5646,53.5646,53.5646
364,104.331,54.1948,54.1948,54.1948,54.1948,54.1948,54.1948,54.1948
365,105.558,54.8323,54.8323,54.8323,54.8323,54.8323,54.8323,54.8323
366,106.8,55.4772,55.4771,55.4772,55.4772,55.4772,55.4771,55.4772
367,108.055,56.1295,56.1295,56.1295,56.1295,56.1295,56.1295,56.1295
368,109.326,56.7894,56.7894,56.7894,56.7894,56.7894,56.7894,56.7894
369,110.611,57.4569,57.4569,57.4569,57.4569,57.4569,57.4569,57.4569
370,111.911,58.1322,58.1322,58.1322,58.1322,58.1322,58.1322,58.1322
371,113.226,58.8153,58.8153,58.8153,58.8153,58.8153,58.8153,58.8153
372,114.556,59.5063,59.5063,59.5063,59.5063,59.5063,59.5063,59.5063
373,115.902,60.2054,60.2053,60.2054,60.2054,60.2054,60.2053,60.2054
374,117.263,60.9125,60.9125,60.9125,60.9125,60.9125,60.9125,60.9125
375,118.64,61.6278,61.6278,61.6278,61.6278,61.6278,61.6278,61.6278
376,120.033,62.3514,62.3514,62.3514,62.3514,62.3514,62.3514,62.3514
377,121.442,63.0834,63.0834,63.0834,63.0834,63.0834,63.0834,63.0834
378,122.868,63.8238,63.8238,63.8238,63.8238,63.8238,63.8238,63.8238
379,124.31,64.5729,64.5729,64.5729,64.5729,64.5729,64.5729,64.5729
380,125.769,65.3306,65.3306,65.3306,65.3306,65.3306,65.3306,65.3306
381,127.244,66.0971,66.0971,66.0971,66.0971,66.0971,66.0971,66.0971
382,128.737,66.8725,66.8725,66.8725,66.8725,66.8725,66.8725,66.8725
383,130.247,67.6568,67.6568,67.6568,67.6568,67.6568,67.6568,67.6568
384,131.774,68.4503,68.4503,68.4503,68.4503,68.4503,68.4503,68.4503
385,133.32,69.2529,69.2529,69.2529,69.2529,69.2529,69.2529,69.2529
386,134.883,70.0649,70.0648,70.0649,70.0649,70.0649,70.0648,70.0649
387,136.464,70.8862,70.8862,70.8862,70.8862,70.8862,70.8862,70.8862
388,138.063,71.7171,71.717,71.7171,71.7171,71.7171,71.717,71.7171
389,139.681,72.5575,72.5575,72.5576,72.5575,72.5576,72.5575,72.5575
390,141.318,73.4078,73.4078,73.4078,73.4078,73.4078,73.4078,73.4078
391,142.974,74.2678,74.2678,74.2679,74.2678,74.2679,74.2678,74.2678
392,144.649,75.1379,75.1379,75.1379,75.1379,75.1379,75.1379,75.1379
393,146.343,76.018,76.018,76.018,76.018,76.018,76.018,76.018
394,148.057,76.9083,76.9083,76.9083,76.9083,76.9083,76.9083,76.9083
395,149.791,77.8089,77.8089,77.8089,77.8089,77.8089,77.8089,77.8089
396,151.545,78.72,78.72,78.72,78.72,78.72,78.72,78.72
397,153.319,79.6416,79.6416,79.6416,79.6416,79.6416,79.6416,79.6416
398,155.114,80.5739,80.5739,80.5739,80.5739,80.5739,80.5739,80.5739
399,156.929,81.517,81.517,81.517,81.517,81.517,81.517,81.517
400,158.766,82.471,82.471,82.471,82.471,82.471,82.471,82.471
401,160.624,83.4361,83.4361,83.4361,83.4361,83.4361,83.4361,83.4361
402,162.503,84.4123,84.4123,84.4124,84.4123,84.4124,84.4123,84.4123
403,164.404,85.3999,85.3999,85.3999,85.3999,85.3999,85.3999,85.3999
404,166.328,86.3989,86.3989,86.3989,86.3989,86.3989,86.3989,86.3989
405,168.273,87.4095,87.4095,87.4095,87.4095,87.4095,87.4095,87.4095
406,170.241,88.4318,88.4318,88.4318,88.4318,88.4318,88.4318,88.4318
407,172.232,89.4659,89.4659,89.4659,89.4659,89.4659,89.4659,89.4659
408,174.246,90.512,90.512,90.512,90.512,90.512,90.512,90.512
409,176.283,91.5703,91.5702,91.5703,91.5703,91.5703,91.5702,91.5703
410,178.344,92.6407,92.6407,92.6408,92.6407,92.6408,92.6407,92.6407
411,180.428,93.7236,93.7236,93.7236,93.7236,93.7236,93.7236,93.7236
412,182.537,94.8191,94.8191,94.8191,94.8191,94.8191,94.8191,94.8191
413,184.671,95.9272,95.9272,95.9272,95.9272,95.9272,95.9272,95.9272
414,186.829,97.0482,97.0481,97.0482,97.0482,97.0482,97.0481,97.0482
415,189.012,98.1821,98.1821,98.1821,98.1821,98.1821,98.1821,98.1821
416,191.22,99.3292,99.3292,99.3292,99.3292,99.3292,99.3292,99.3292
417,193.454,100.49,100.49,100.49,100.49,100.49,100.49,100.49
418,195.713,101.663,101.663,101.663,101.663,101.663,101.663,101.663
419,197.999,102.851,102.851,102.851,102.851,102.851,102.851,102.851
420,200.312,104.052,104.052,104.052,104.052,104.052,104.052,104.052
421,202.651,105.267,105.267,105.267,105.267,105.267,105.267,105.267
422,205.017,106.496,106.496,106.496,106.496,106.496,106.496,106.496
423,207.411,107.74,107.74,107.74,107.74,107.74,107.74,107.74
424,209.832,108.997,108.997,108.998,108.997,108.998,108.997,108.997
425,212.282,110.27,110.27,110.27,110.27,110.27,110.27,110.27
426,214.76,111.557,111.557,111.557,111.557,111.557,111.557,111.557
427,217.266,112.859,112.859,112.859,112.859,112.859,112.859,112.859
428,219.802,114.176,114.176,114.176,114.176,114.176,114.176,114.176
429,222.367,115.509,115.509,115.509,115.509,115.509,115.509,115.509
430,224.962,116.856,116.856,116.856,116.856,116.856,116.856,116.856
431,227.586,118.22,118.22,118.22,118.22,118.22,118.22,118.22
432,230.242,119.599,119.599,119.599,119.599,119.599,119.599,119.599
433,232.928,120.994,120.994,120.994,120.994,120.994,120.994,120.994
434,235.645,122.406,122.406,122.406,122.406,122.406,122.406,122.406
435,238.393,123.833,123.833,123.833,123.833,123.833,123.833,123.833
436,241.174,125.278,125.278,125.278,125.278,125.278,125.278,125.278
437,243.986,126.739,126.739,126.739,126.739,126.739,126.739,126.739
438,246.831,128.217,128.217,128.217,128.217,128.217,128.217,128.217
439,249.709,129.712,129.712,129.712,129.712,129.712,129.712,129.712
440,252.621,131.224,131.224,131.224,131.224,131.224,131.224,131.224
441,255.566,132.754,132.754,132.754,132.754,132.754,132.754,132.754
442,258.545,134.301,134.301,134.301,134.301,134.301,134.301,134.301
443,261.559,135.867,135.867,135.867,135.867,135.867,135.867,135.867
444,264.608,137.451,137.451,137.451,137.451,137.451,137.451,137.451
445,267.692,139.053,139.053,139.053,139.053,139.053,139.053,139.053
446,270.812,140.673,140.673,140.673,140.673,140.673,140.673,140.673
447,273.968,142.313,142.313,142.313,142.313,142.313,142.313,142.313
448,277.16,143.971,143.971,143.971,143.971,143.971,143.971,143.971
449,280.39,145.649,145.649,145.649,145.649,145.649,145.649,145.649
450,283.657,147.346,147.346,147.346,147.346,147.346,147.346,147.346
451,286.962,149.062,149.062,149.062,149.062,149.062,149.062,149.062
452,290.305,150.799,150.799,150.799,150.799,150.799,150.799,150.799
453,293.686,152.555,152.555,152.555,152.555,152.555,152.555,152.555
454,297.107,154.332,154.332,154.332,154.332,154.332,154.332,154.332
455,300.568,156.13,156.13,156.13,156.13,156.13,156.13,156.13
456,304.069,157.948,157.948,157.949,157.948,157.949,157.948,157.948
457,307.61,159.788,159.788,159.788,159.788,159.788,159.788,159.788
458,311.192,161.649,161.649,161.649,161.649,161.649,161.649,161.649
459,314.816,163.531,163.531,163.531,163.531,163.531,163.531,163.531
460,318.482,165.435,165.435,165.435,165.435,165.435,165.435,165.435
461,322.19,167.362,167.362,167.362,167.362,167.362,167.362,167.362
462,325.941,169.31,169.31,169.31,169.31,169.31,169.31,169.31
463,329.736,171.281,171.281,171.281,171.281,171.281,171.281,171.281
464,333.574,173.275,173.275,173.275,173.275,173.275,173.275,173.275
465,337.457,175.292,175.292,175.292,175.292,175.292,175.292,175.292
466,341.385,177.333,177.333,177.333,177.333,177.333,177.333,177.333
467,345.359,179.397,179.397,179.397,179.397,179.397,179.397,179.397
468,349.379,181.485,181.485,181.485,181.485,181.485,181.485,181.485
469,353.445,183.597,183.597,183.597,183.597,183.597,183.597,183.597
470,357.558,185.734,185.734,185.734,185.734,185.734,185.734,185.734
471,361.719,187.895,187.895,187.895,187.895,187.895,187.895,187.895
472,365.928,190.081,190.081,190.081,190.081,190.081,190.081,190.081
473,370.186,192.293,192.293,192.293,192.293,192.293,192.293,192.293
474,374.493,194.531,194.53,194.531,194.531,194.531,194.53,194.531
475,378.85,196.794,196.794,196.794,196.794,196.794,196.794,196.794
476,383.258,199.083,199.083,199.083,199.083,199.083,199.083,199.083
477,387.717,201.399,201.399,201.399,201.399,201.399,201.399,201.399
478,392.227,203.742,203.742,203.742,203.742,203.742,203.742,203.742
479,396.79,206.112,206.112,206.112,206.112,206.112,206.112,206.112
480,401.405,208.51,208.51,208.51,208.51,208.51,208.51,208.51
481,406.074,210.935,210.935,210.935,210.935,210.935,210.935,210.935
482,410.797,213.388,213.388,213.388,213.388,213.388,213.388,213.388
483,415.575,215.87,215.87,215.87,215.87,215.87,215.87,215.87
484,420.408,218.381,218.381,218.381,218.381,218.381,218.381,218.381
485,425.297,220.92,220.92,220.92,220.92,220.92,220.92,220.92
486,430.242,223.489,223.489,223.489,223.489,223.489,223.489,223.489
487,435.245,226.088,226.088,226.088,226.088,226.088,226.088,226.088
488,440.306,228.717,228.717,228.717,228.717,228.717,228.717,228.717
489,445.426,231.376,231.376,231.377,231.376,231.377,231.376,231.376
490,450.605,234.067,234.067,234.067,234.067,234.067,234.067,234.067
491,455.844,236.788,236.788,236.788,236.788,236.788,236.788,236.788
492,461.143,239.541,239.541,239.541,239.541,239.541,239.541,239.541
493,466.504,242.326,242.326,242.326,242.326,242.326,242.326,242.326
494,471.927,245.143,245.143,245.143,245.143,245.143,245.143,245.143
495,477.413,247.992,247.992,247.992,247.992,247.992,247.992,247.992
496,482.963,250.875,250.875,250.875,250.875,250.875,250.875,250.875
497,488.577,253.791,253.791,253.791,253.791,253.791,253.791,253.791
498,494.255,256.741,256.741,256.741,256.741,256.741,256.741,256.741
499,500,259.725,259.725,259.725,259.725,259.725,259.725,259.725
