gridnumber,capital,VF[0],VF[1],VF[2],VF[3],VF[4],VF[5],VF[6]
450,283.657,-0.0141603,-0.0138278,-0.0135059,-0.0131948,-0.0128931,-0.0126002,-0.0123158
451,286.962,-0.0138396,-0.0135146,-0.0131999,-0.0128959,-0.0126009,-0.0123146,-0.0120367
452,290.305,-0.0135262,-0.0132085,-0.0129008,-0.0126037,-0.0123154,-0.0120355,-0.0117639
453,293.686,-0.0132198,-0.0129093,-0.0126085,-0.0123181,-0.0120363,-0.0117627,-0.0114972
454,297.107,-0.0129203,-0.0126168,-0.0123229,-0.0120389,-0.0117635,-0.0114961,-0.0112366
455,300.568,-0.0126276,-0.0123309,-0.0120436,-0.0117661,-0.0114969,-0.0112355,-0.0109818
456,304.069,-0.0123415,-0.0120515,-0.0117707,-0.0114994,-0.0112363,-0.0109808,-0.0107329
457,307.61,-0.0120619,-0.0117785,-0.0115039,-0.0112388,-0.0109816,-0.0107319,-0.0104895
458,311.192,-0.0117886,-0.0115115,-0.0112432,-0.0109841,-0.0107326,-0.0104886,-0.0102517
459,314.816,-0.0115215,-0.0112507,-0.0109884,-0.0107351,-0.0104893,-0.0102508,-0.0100192
460,318.482,-0.0112604,-0.0109957,-0.0107393,-0.0104917,-0.0102515,-0.0100184,-0.00979203
461,322.19,-0.0110052,-0.0107465,-0.0104959,-0.0102539,-0.0100191,-0.0097912,-0.00956998
462,325.941,-0.0107558,-0.0105029,-0.010258,-0.0100214,-0.00979193,-0.00956917,-0.00935295
463,329.736,-0.010512,-0.0102648,-0.0100254,-0.00979422,-0.0095699,-0.00935217,-0.00914083
464,333.574,-0.0102738,-0.0100321,-0.00979815,-0.00957215,-0.0093529,-0.00914008,-0.00893351
465,337.457,-0.0100409,-0.00980471,-0.00957601,-0.00935511,-0.0091408,-0.00893279,-0.00873089
466,341.385,-0.00981328,-0.00958243,-0.00935889,-0.00914297,-0.00893351,-0.0087302,-0.00853285
467,345.359,-0.00959082,-0.00936518,-0.00914668,-0.00893564,-0.0087309,-0.00853218,-0.00833929
468,349.379,-0.00937339,-0.00915284,-0.00893927,-0.008733,-0.00853288,-0.00833865,-0.00815012
469,353.445,-0.00916088,-0.00894531,-0.00873656,-0.00853494,-0.00833935,-0.0081495,-0.00796523
470,357.558,-0.00895317,-0.00874247,-0.00853844,-0.00834137,-0.00815019,-0.00796464,-0.00778452
471,361.719,-0.00875017,-0.00854422,-0.00834479,-0.00815218,-0.00796532,-0.00778395,-0.00760791
472,365.928,-0.00855176,-0.00835046,-0.00815553,-0.00796727,-0.00778463,-0.00760736,-0.0074353
473,370.186,-0.00835783,-0.00816108,-0.00797056,-0.00778655,-0.00760803,-0.00743477,-0.00726659
474,374.493,-0.0081683,-0.00797599,-0.00778977,-0.00760992,-0.00743543,-0.00726609,-0.00710171
475,378.85,-0.00798305,-0.00779509,-0.00761307,-0.00743728,-0.00726674,-0.00710122,-0.00694056
476,383.258,-0.007802,-0.00761828,-0.00744038,-0.00726856,-0.00710187,-0.00694009,-0.00678306
477,387.717,-0.00762504,-0.00744548,-0.00727159,-0.00710365,-0.00694074,-0.00678261,-0.00662913
478,392.227,-0.00745209,-0.00727658,-0.00710663,-0.00694248,-0.00678325,-0.0066287,-0.00647869
479,396.79,-0.00728306,-0.00711151,-0.0069454,-0.00678496,-0.00662933,-0.00647827,-0.00633165
480,401.405,-0.00711785,-0.00695018,-0.00678782,-0.00663101,-0.00647889,-0.00633125,-0.00618795
481,406.074,-0.00695638,-0.0067925,-0.00663381,-0.00648055,-0.00633187,-0.00618756,-0.0060475
482,410.797,-0.00679857,-0.00663839,-0.00648329,-0.00633349,-0.00618817,-0.00604713,-0.00591024
483,415.575,-0.00664433,-0.00648777,-0.00633618,-0.00618976,-0.00604773,-0.00590988,-0.00577608
484,420.408,-0.00649358,-0.00634057,-0.00619239,-0.00604929,-0.00591047,-0.00577574,-0.00564497
485,425.297,-0.00634625,-0.00619669,-0.00605187,-0.005912,-0.00577632,-0.00564464,-0.00551682
486,430.242,-0.00620226,-0.00605608,-0.00591453,-0.00577783,-0.00564521,-0.00551651,-0.00539159
487,435.245,-0.00606152,-0.00591865,-0.0057803,-0.00564669,-0.00551708,-0.00539128,-0.00526919
488,440.306,-0.00592397,-0.00578433,-0.00564911,-0.00551852,-0.00539184,-0.00526889,-0.00514956
489,445.426,-0.00578954,-0.00565306,-0.0055209,-0.00539326,-0.00526945,-0.00514928,-0.00503264
490,450.605,-0.00565816,-0.00552476,-0.00539559,-0.00527084,-0.00514982,-0.00503237,-0.00491838
491,455.844,-0.00552975,-0.00539937,-0.00527312,-0.00515119,-0.00503291,-0.00491812,-0.00480671
492,461.143,-0.00540425,-0.00527681,-0.00515342,-0.00503425,-0.00491865,-0.00480646,-0.00469757
493,466.504,-0.00528159,-0.00515704,-0.00503644,-0.00491997,-0.00480698,-0.00469733,-0.0045909
494,471.927,-0.00516171,-0.00503998,-0.00492211,-0.00480827,-0.00469784,-0.00459067,-0.00448665
495,477.413,-0.00504455,-0.00492557,-0.00481037,-0.00469911,-0.00459118,-0.00448643,-0.00438476
496,482.963,-0.00493004,-0.00481376,-0.00470116,-0.00459242,-0.00448693,-0.00438455,-0.00428517
497,488.577,-0.00481813,-0.00470448,-0.00459443,-0.00448814,-0.00438504,-0.00428496,-0.00418773
498,494.255,-0.00470876,-0.00459767,-0.00449011,-0.00438623,-0.00428545,-0.00418751,-0.0040915
499,500,-0.00460186,-0.00449329,-0.00438816,-0.00428662,-0.00418798,-0.00409074,-0.00399416
