gridnumber,capital,VF[0 0],VF[0 1],VF[0 2],VF[0 3],VF[0 4],VF[0 5],VF[0 6],VF[1 0],VF[1 1],VF[1 2],VF[1 3],VF[1 4],VF[1 5],VF[1 6],VF[2 0],VF[2 1],VF[2 2],VF[2 3],VF[2 4],VF[2 5],VF[2 6],VF[3 0],VF[3 1],VF[3 2],VF[3 3],VF[3 4],VF[3 5],VF[3 6],VF[4 0],VF[4 1],VF[4 2],VF[4 3],VF[4 4],VF[4 5],VF[4 6],VF[5 0],VF[5 1],VF[5 2],VF[5 3],VF[5 4],VF[5 5],VF[5 6],VF[6 0],VF[6 1],VF[6 2],VF[6 3],VF[6 4],VF[6 5],VF[6 6]
20,0.414511,-33.9401,-32.6743,-31.3236,-29.8808,-28.3402,-26.6995,-24.9575,-33.8958,-32.6277,-31.2744,-29.828,-28.2842,-26.6398,-24.8934,-33.8517,-32.5813,-31.2253,-29.776,-28.2291,-26.5802,-24.8293,-33.8075,-32.5349,-31.177,-29.7246,-28.174,-26.5206,-24.7652,-33.7636,-32.4895,-31.1294,-29.6735,-28.1192,-26.4613,-24.7019,-33.7207,-32.4446,-31.0818,-29.6223,-28.0643,-26.4019,-24.6395,-33.6783,-32.3999,-31.0344,-29.5713,-28.0096,-26.3439,-24.5772
21,0.437849,-33.474,-32.2433,-30.9277,-29.5174,-28.0103,-26.4002,-24.6898,-33.4273,-32.1944,-30.8764,-29.4628,-27.9529,-26.339,-24.6246,-33.3807,-32.146,-30.8253,-29.4093,-27.8961,-26.2781,-24.5594,-33.3342,-32.0978,-30.7754,-29.3561,-27.8394,-26.2173,-24.4944,-33.2884,-32.0508,-30.7257,-29.3033,-27.7829,-26.1567,-24.4301,-33.2435,-32.0039,-30.6761,-29.2506,-27.7264,-26.0964,-24.3665,-33.1988,-31.9571,-30.6265,-29.1979,-27.6701,-26.0372,-24.3031
22,0.461458,-33.0163,-31.8195,-30.5367,-29.1584,-27.6831,-26.1037,-24.4238,-32.9672,-31.7687,-30.4833,-29.1023,-27.6242,-26.0413,-24.3574,-32.9184,-31.718,-30.4306,-29.0474,-27.5659,-25.9791,-24.2911,-32.8696,-31.6682,-30.3788,-28.9926,-27.5075,-25.9168,-24.2248,-32.8221,-31.6191,-30.3272,-28.938,-27.4494,-25.8548,-24.1597,-32.7749,-31.5701,-30.2756,-28.8835,-27.3912,-25.7936,-24.095,-32.7278,-31.5211,-30.2241,-28.829,-27.3337,-25.733,-24.0304
23,0.485341,-32.5664,-31.4021,-30.1505,-28.8036,-27.3584,-25.8093,-24.1591,-32.5151,-31.3492,-30.0953,-28.746,-27.2982,-25.7456,-24.0916,-32.4639,-31.2965,-30.0411,-28.6895,-27.2383,-25.6821,-24.0241,-32.4133,-31.245,-29.9873,-28.6329,-27.1783,-25.6185,-23.9567,-32.3639,-31.1938,-29.9337,-28.5766,-27.1186,-25.5552,-23.8907,-32.3144,-31.1426,-29.8802,-28.5203,-27.0589,-25.493,-23.8249,-32.2651,-31.0916,-29.8268,-28.4642,-27.0002,-25.4311,-23.7592
24,0.5095,-32.124,-30.9905,-29.7691,-28.4525,-27.0365,-25.517,-23.8958,-32.0704,-30.9355,-29.712,-28.3935,-26.9748,-25.452,-23.8271,-32.0171,-30.8812,-29.6563,-28.3352,-26.9133,-25.3871,-23.7586,-31.965,-30.8278,-29.6006,-28.2769,-26.8518,-25.3222,-23.6902,-31.9133,-30.7746,-29.5452,-28.2189,-26.7905,-25.2577,-23.6232,-31.8617,-30.7214,-29.4898,-28.1609,-26.7294,-25.1944,-23.5563,-31.8102,-30.6684,-29.4345,-28.1031,-26.6695,-25.1312,-23.4895
25,0.533939,-31.6886,-30.5847,-29.3922,-28.1047,-26.7171,-25.2266,-23.6338,-31.633,-30.5277,-29.3336,-28.0443,-26.654,-25.1603,-23.5641,-31.5778,-30.4719,-29.2761,-27.9843,-26.5909,-25.0941,-23.4944,-31.5238,-30.4165,-29.2186,-27.9244,-26.528,-25.0279,-23.4252,-31.4701,-30.3613,-29.1614,-27.8646,-26.4652,-24.9624,-23.3572,-31.4163,-30.3062,-29.1042,-27.8049,-26.403,-24.8978,-23.2893,-31.3627,-30.2512,-29.0471,-27.7459,-26.3416,-24.8333,-23.2214
26,0.558661,-31.26,-30.1843,-29.0197,-27.7602,-26.4003,-24.938,-23.3732,-31.2023,-30.1255,-28.9596,-27.6984,-26.3356,-24.8704,-23.3024,-31.1456,-30.0681,-28.9003,-27.6367,-26.2712,-24.8029,-23.2319,-31.0896,-30.0108,-28.8411,-27.5752,-26.2067,-24.7355,-23.1621,-31.0338,-29.9537,-28.7821,-27.5138,-26.1425,-24.6691,-23.0932,-30.9781,-29.8966,-28.7231,-27.4524,-26.0793,-24.6032,-23.0244,-30.9225,-29.8397,-28.6643,-27.3922,-26.0165,-24.5375,-22.9557
27,0.58367,-30.8379,-29.7892,-28.6514,-27.419,-26.0859,-24.6513,-23.1148,-30.7783,-29.7288,-28.5898,-27.3556,-26.0199,-24.5824,-23.0432,-30.72,-29.6696,-28.5288,-27.2924,-25.954,-24.5137,-22.9717,-30.6621,-29.6104,-28.4678,-27.2292,-25.8882,-24.4451,-22.9011,-30.6043,-29.5515,-28.407,-27.1662,-25.8226,-24.3777,-22.8313,-30.5466,-29.4926,-28.3463,-27.1035,-25.7585,-24.3107,-22.7615,-30.489,-29.4338,-28.2861,-27.042,-25.6946,-24.2438,-22.6918
28,0.608968,-30.422,-29.3991,-28.287,-27.0809,-25.7742,-24.3664,-22.858,-30.3606,-29.3372,-28.224,-27.016,-25.707,-24.2964,-22.7854,-30.3007,-29.2762,-28.1613,-26.9512,-25.6399,-24.2265,-22.713,-30.2408,-29.2152,-28.0986,-26.8865,-25.5729,-24.1568,-22.6416,-30.1811,-29.1544,-28.0361,-26.822,-25.5065,-24.0888,-22.5708,-30.1215,-29.0937,-27.9737,-26.7581,-25.441,-24.0208,-22.5001,-30.0619,-29.0332,-27.9122,-26.6951,-25.3757,-23.9529,-22.4296
29,0.634559,-30.0119,-29.0137,-27.9265,-26.7459,-25.4655,-24.0839,-22.6026,-29.949,-28.9504,-27.862,-26.6795,-25.397,-24.013,-22.5291,-29.8872,-28.8876,-27.7976,-26.6132,-25.3286,-23.9421,-22.4557,-29.8255,-28.8248,-27.7332,-26.547,-25.2603,-23.8717,-22.3836,-29.7639,-28.7623,-27.6691,-26.4809,-25.1928,-23.8025,-22.3119,-29.7025,-28.6998,-27.6051,-26.416,-25.1261,-23.7334,-22.2402,-29.6414,-28.6379,-27.5425,-26.3516,-25.0595,-23.6644,-22.169
30,0.660447,-29.6074,-28.6329,-27.5698,-26.4138,-25.1592,-23.8037,-22.3486,-29.5431,-28.5681,-27.5037,-26.346,-25.0894,-23.7317,-22.2741,-29.4795,-28.5036,-27.4377,-26.2783,-25.0197,-23.6598,-22.1999,-29.4159,-28.4391,-27.3717,-26.2106,-24.9501,-23.5885,-22.1271,-29.3527,-28.3748,-27.306,-26.1432,-24.8817,-23.5182,-22.0545,-29.2896,-28.3106,-27.2408,-26.0772,-24.8137,-23.448,-21.9819,-29.2269,-28.2475,-27.1766,-26.0113,-24.7458,-23.3779,-21.9101
31,0.686635,-29.2082,-28.2565,-27.2167,-26.0848,-24.8553,-23.5254,-22.096,-29.1424,-28.1902,-27.149,-26.0156,-24.7842,-23.4523,-22.0207,-29.077,-28.124,-27.0815,-25.9464,-24.7133,-23.3793,-21.9457,-29.0119,-28.0578,-27.0139,-25.8773,-24.6424,-23.3072,-21.872,-28.947,-27.9919,-26.9466,-25.8089,-24.5731,-23.2359,-21.7985,-28.8821,-27.9261,-26.8804,-25.7415,-24.5039,-23.1646,-21.7251,-28.8182,-27.8618,-26.8148,-25.6741,-24.4348,-23.0935,-21.6527
32,0.713126,-28.814,-27.8845,-26.8671,-25.7587,-24.5537,-23.2489,-21.8448,-28.7469,-27.8165,-26.7979,-25.688,-24.4814,-23.1748,-21.7686,-28.6799,-27.7487,-26.7289,-25.6175,-24.4093,-23.1008,-21.693,-28.6131,-27.6809,-26.6599,-25.547,-24.3374,-23.0279,-21.6187,-28.5465,-27.6133,-26.5912,-25.4776,-24.267,-22.9556,-21.5445,-28.4799,-27.5464,-26.5241,-25.4088,-24.1967,-22.8833,-21.4704,-28.4148,-27.4805,-26.4572,-25.3403,-24.1264,-22.8113,-21.3976
33,0.739924,-28.4251,-27.5166,-26.521,-25.4354,-24.2545,-22.9743,-21.5957,-28.3563,-27.447,-26.4504,-25.3634,-24.1811,-22.8992,-21.5188,-28.2878,-27.3776,-26.3801,-25.2915,-24.1078,-22.8242,-21.4427,-28.2192,-27.3082,-26.3098,-25.2199,-24.0351,-22.7505,-21.3675,-28.1509,-27.239,-26.2401,-25.1497,-23.9635,-22.6772,-21.2925,-28.0831,-27.171,-26.1716,-25.0798,-23.892,-22.604,-21.2176,-28.0165,-27.1035,-26.1031,-25.0101,-23.8206,-22.5312,-21.1442
34,0.767033,-28.0408,-27.1526,-26.1785,-25.115,-23.9576,-22.7016,-21.3482,-27.9705,-27.0815,-26.1066,-25.0419,-23.8831,-22.6255,-21.2705,-27.9003,-27.0105,-26.0349,-24.969,-23.8087,-22.5496,-21.1937,-27.8301,-26.9396,-25.9632,-24.8962,-23.7351,-22.4752,-21.1177,-27.7602,-26.869,-25.8925,-24.825,-23.6625,-22.401,-21.0419,-27.6913,-26.7999,-25.8225,-24.754,-23.5899,-22.3268,-20.9664,-27.623,-26.7309,-25.7527,-24.683,-23.5174,-22.2534,-20.8923
35,0.794456,-27.6611,-26.7925,-25.8394,-24.7979,-23.6631,-22.4308,-21.102,-27.5891,-26.7199,-25.7661,-24.7236,-23.5875,-22.3538,-21.0235,-27.5174,-26.6475,-25.693,-24.6495,-23.512,-22.2771,-20.9461,-27.4456,-26.5751,-25.62,-24.5758,-23.4376,-22.2018,-20.8694,-27.3741,-26.5034,-25.5483,-24.5035,-23.3639,-22.1266,-20.7928,-27.3041,-26.4328,-25.477,-24.4312,-23.2902,-22.0515,-20.7168,-27.2343,-26.3623,-25.4059,-24.359,-23.2167,-21.9775,-20.6419
36,0.822196,-27.2857,-26.4361,-25.5035,-24.4836,-23.3709,-22.1618,-20.8572,-27.2122,-26.3621,-25.429,-24.4082,-23.2943,-22.0839,-20.778,-27.1389,-26.2882,-25.3546,-24.3329,-23.2177,-22.0065,-20.7,-27.0656,-26.2144,-25.2803,-24.2583,-23.1425,-21.9305,-20.6225,-26.9929,-26.1417,-25.2076,-24.1848,-23.0678,-21.8547,-20.5451,-26.9215,-26.0697,-25.1351,-24.1113,-22.9931,-21.7789,-20.4687,-26.8502,-25.9978,-25.0627,-24.038,-22.9188,-21.7045,-20.3931
37,0.850258,-26.9144,-26.0835,-25.171,-24.1721,-23.081,-21.8951,-20.6138,-26.8395,-26.0081,-25.0952,-24.0955,-23.0033,-21.8164,-20.5338,-26.7647,-25.9328,-25.0196,-24.0191,-22.9258,-21.7386,-20.4553,-26.69,-25.8576,-24.9443,-23.9436,-22.8499,-21.6617,-20.3771,-26.6162,-25.7839,-24.8705,-23.869,-22.7742,-21.585,-20.2991,-26.5434,-25.7105,-24.7967,-23.7944,-22.6986,-21.5084,-20.2221,-26.4706,-25.6373,-24.7231,-23.72,-22.6239,-21.4333,-20.1459
38,0.878644,-26.5473,-25.7345,-24.8417,-23.8633,-22.7935,-21.6304,-20.3719,-26.471,-25.6578,-24.7647,-23.7856,-22.7148,-21.551,-20.2912,-26.3948,-25.5812,-24.6879,-23.7081,-22.6367,-21.4724,-20.2121,-26.3186,-25.5047,-24.6117,-23.6318,-22.56,-21.3947,-20.1333,-26.2439,-25.4301,-24.5367,-23.5561,-22.4835,-21.3172,-20.0546,-26.1696,-25.3554,-24.4617,-23.4805,-22.4071,-21.24,-19.9774,-26.0955,-25.281,-24.3869,-23.4051,-22.3318,-21.1642,-19.9006
39,0.90736,-26.1843,-25.3892,-24.5156,-23.5572,-22.5085,-21.3676,-20.1314,-26.1066,-25.3112,-24.4374,-23.4785,-22.4291,-21.2873,-20.0503,-26.029,-25.2334,-24.3594,-23.3999,-22.3503,-21.2082,-19.971,-25.9515,-25.156,-24.2823,-23.3228,-22.2727,-21.1296,-19.8916,-25.8758,-25.0801,-24.2062,-23.2461,-22.1953,-21.0513,-19.8125,-25.8003,-25.0042,-24.13,-23.1694,-22.118,-20.9736,-19.735,-25.7248,-24.9286,-24.0541,-23.0933,-22.042,-20.897,-19.6576
40,0.936408,-25.8252,-25.0475,-24.1925,-23.2538,-22.226,-21.1066,-19.8933,-25.7463,-24.9683,-24.1132,-23.1741,-22.1457,-21.0255,-19.8117,-25.6674,-24.8892,-24.0341,-23.0946,-22.0662,-20.9457,-19.7317,-25.5889,-24.811,-23.9562,-23.0167,-21.9877,-20.8664,-19.6518,-25.512,-24.7339,-23.8789,-22.9389,-21.9094,-20.7873,-19.5722,-25.4352,-24.6569,-23.8017,-22.8613,-21.8313,-20.7092,-19.4941,-25.3585,-24.5802,-23.7248,-22.7845,-21.7547,-20.6318,-19.4162
41,0.965793,-25.4702,-24.7093,-23.8725,-22.9531,-21.9457,-20.8473,-19.6566,-25.39,-24.6289,-23.7922,-22.8724,-21.8645,-20.7655,-19.5746,-25.3099,-24.5487,-23.7119,-22.7921,-21.7844,-20.6852,-19.494,-25.2305,-24.4696,-23.6333,-22.7132,-21.705,-20.6052,-19.4135,-25.1523,-24.3914,-23.5549,-22.6346,-21.6258,-20.5254,-19.3336,-25.0743,-24.3134,-23.4767,-22.5559,-21.5471,-20.4467,-19.255,-24.9963,-24.2355,-23.399,-22.4786,-21.4697,-20.3687,-19.1765
42,0.995519,-25.1191,-24.3745,-23.5556,-22.655,-21.6676,-20.5899,-19.4214,-25.0376,-24.293,-23.4742,-22.5733,-21.5856,-20.5074,-19.339,-24.9563,-24.2117,-23.3931,-22.4923,-21.5047,-20.4266,-19.2579,-24.876,-24.1318,-23.3135,-22.4125,-21.4246,-20.3459,-19.1768,-24.7967,-24.0527,-23.2342,-22.3329,-21.3446,-20.2654,-19.0966,-24.7174,-23.9736,-23.1549,-22.2534,-21.2653,-20.1863,-19.0174,-24.6383,-23.8948,-23.0766,-22.1754,-21.1871,-20.1076,-18.9384
43,1.02559,-24.7716,-24.0432,-23.2417,-22.3594,-21.3916,-20.3344,-19.1877,-24.689,-23.9606,-23.1593,-22.2769,-21.3088,-20.2513,-19.1049,-24.6065,-23.8782,-23.0774,-22.1952,-21.2274,-20.1699,-19.0233,-24.5254,-23.7978,-22.9969,-22.1145,-21.1464,-20.0885,-18.9418,-24.445,-23.7175,-22.9166,-22.034,-21.0657,-20.0074,-18.8612,-24.3646,-23.6374,-22.8363,-21.9537,-20.9859,-19.9279,-18.7816,-24.2844,-23.558,-22.7574,-21.875,-20.9069,-19.8485,-18.7021
