gridnumber,capital,VF[0 0],VF[0 1],VF[0 2],VF[1 0],VF[1 1],VF[1 2],VF[2 0],VF[2 1],VF[2 2],VF[3 0],VF[3 1],VF[3 2],VF[4 0],VF[4 1],VF[4 2]
17,1.01437,-20.9068,-20.9003,-20.8898,-20.4062,-20.4006,-20.3909,-19.8453,-19.8405,-19.8316,-19.2422,-19.2386,-19.2312,-18.6167,-18.6144,-18.608
18,1.09098,-20.8135,-20.8066,-20.7955,-20.3235,-20.3173,-20.3072,-19.7729,-19.7678,-19.7586,-19.1797,-19.1758,-19.1677,-18.5629,-18.5603,-18.5534
19,1.16984,-20.7201,-20.7129,-20.701,-20.2405,-20.2341,-20.2232,-19.7,-19.6948,-19.6851,-19.1165,-19.1124,-19.104,-18.5084,-18.5057,-18.4984
20,1.25101,-20.6268,-20.6191,-20.6065,-20.1571,-20.1505,-20.1391,-19.6268,-19.6212,-19.6111,-19.0526,-19.0483,-19.0394,-18.4532,-18.4501,-18.4426
21,1.33455,-20.5332,-20.5252,-20.5123,-20.0733,-20.0664,-20.0546,-19.553,-19.547,-19.5365,-18.9883,-18.9836,-18.9743,-18.3975,-18.3941,-18.3861
22,1.42055,-20.4395,-20.4312,-20.4179,-19.9892,-19.9819,-19.9698,-19.4787,-19.4725,-19.4614,-18.9233,-18.9184,-18.9086,-18.3409,-18.3374,-18.3291
23,1.50907,-20.3456,-20.3371,-20.3233,-19.9047,-19.8971,-19.8846,-19.4036,-19.3973,-19.3859,-18.8576,-18.8524,-18.8423,-18.2838,-18.2799,-18.2712
24,1.60018,-20.2516,-20.2428,-20.2287,-19.82,-19.8119,-19.799,-19.3281,-19.3215,-19.3097,-18.7912,-18.7857,-18.7754,-18.226,-18.2219,-18.2128
25,1.69396,-20.1573,-20.1482,-20.1339,-19.7348,-19.7265,-19.713,-19.2522,-19.245,-19.233,-18.7243,-18.7185,-18.7076,-18.1673,-18.1631,-18.1537
26,1.79048,-20.0629,-20.0534,-20.0388,-19.6491,-19.6406,-19.6268,-19.1757,-19.1683,-19.1558,-18.6567,-18.6507,-18.6395,-18.1081,-18.1036,-18.0939
27,1.88984,-19.9683,-19.9584,-19.9434,-19.563,-19.5543,-19.5402,-19.0986,-19.091,-19.0781,-18.5883,-18.5821,-18.5708,-18.0482,-18.0435,-18.0334
28,1.99211,-19.8734,-19.8633,-19.8478,-19.4764,-19.4675,-19.4532,-19.0209,-19.0132,-18.9999,-18.5194,-18.5129,-18.5012,-17.9874,-17.9826,-17.9722
29,2.09737,-19.7781,-19.7678,-19.7519,-19.3894,-19.3803,-19.3656,-18.9425,-18.9346,-18.9212,-18.4499,-18.4432,-18.431,-17.9261,-17.9208,-17.9102
30,2.20572,-19.6826,-19.672,-19.6558,-19.302,-19.2926,-19.2777,-18.8637,-18.8555,-18.8418,-18.3796,-18.3727,-18.3602,-17.8641,-17.8586,-17.8475
31,2.31725,-19.5866,-19.5759,-19.5595,-19.2142,-19.2044,-19.1892,-18.7844,-18.7759,-18.7617,-18.3085,-18.3015,-18.2886,-17.8011,-17.7955,-17.7842
32,2.43204,-19.4904,-19.4796,-19.4629,-19.1259,-19.1158,-19.1002,-18.7043,-18.6957,-18.6811,-18.2368,-18.2295,-18.2165,-17.7375,-17.7316,-17.72
33,2.5502,-19.394,-19.383,-19.3661,-19.037,-19.0269,-19.0108,-18.6236,-18.6148,-18.6,-18.1646,-18.1569,-18.1435,-17.6732,-17.667,-17.655
34,2.67182,-19.2971,-19.286,-19.2689,-18.9477,-18.9374,-18.9211,-18.5423,-18.5332,-18.5182,-18.0916,-18.0836,-18.0699,-17.6081,-17.6018,-17.5896
35,2.797,-19.2,-19.1886,-19.1713,-18.8578,-18.8474,-18.831,-18.4605,-18.4511,-18.4359,-18.0177,-18.0097,-17.9958,-17.5422,-17.5357,-17.5234
36,2.92586,-19.1025,-19.0908,-19.0734,-18.7675,-18.757,-18.7403,-18.3781,-18.3684,-18.3531,-17.9432,-17.935,-17.921,-17.4757,-17.4689,-17.4562
37,3.05848,-19.0047,-18.9927,-18.975,-18.6767,-18.666,-18.6491,-18.2951,-18.2853,-18.2696,-17.8682,-17.8597,-17.8454,-17.4083,-17.4014,-17.3883
38,3.195,-18.9064,-18.8943,-18.8763,-18.5855,-18.5744,-18.5574,-18.2114,-18.2015,-18.1854,-17.7924,-17.7837,-17.769,-17.3402,-17.3331,-17.3198
39,3.33551,-18.8078,-18.7954,-18.7772,-18.4937,-18.4823,-18.4652,-18.127,-18.117,-18.1007,-17.7159,-17.7071,-17.692,-17.2712,-17.2639,-17.2504
40,3.48015,-18.7087,-18.6963,-18.6777,-18.4015,-18.3899,-18.3725,-18.0421,-18.0319,-18.0154,-17.6385,-17.6296,-17.6144,-17.2016,-17.194,-17.1803
41,3.62902,-18.6092,-18.5967,-18.5778,-18.3086,-18.297,-18.2792,-17.9565,-17.9461,-17.9295,-17.5605,-17.5513,-17.536,-17.1311,-17.1234,-17.1093
42,3.78225,-18.5094,-18.4968,-18.4778,-18.2153,-18.2036,-18.1855,-17.8703,-17.8596,-17.8429,-17.4818,-17.4723,-17.4568,-17.0599,-17.052,-17.0377
43,3.93998,-18.4091,-18.3964,-18.3773,-18.1215,-18.1096,-18.0914,-17.7836,-17.7726,-17.7557,-17.4025,-17.3927,-17.3769,-16.9878,-16.9797,-16.9654
44,4.10232,-18.3085,-18.2957,-18.2765,-18.0271,-18.0151,-17.9968,-17.6962,-17.6851,-17.6679,-17.3224,-17.3125,-17.2964,-16.9152,-16.9067,-16.8923
45,4.26943,-18.2075,-18.1945,-18.1752,-17.9322,-17.9201,-17.9016,-17.6082,-17.597,-17.5795,-17.2416,-17.2316,-17.2154,-16.8417,-16.8331,-16.8183
46,4.44143,-18.106,-18.093,-18.0735,-17.8367,-17.8245,-17.8059,-17.5196,-17.5083,-17.4905,-17.16,-17.1499,-17.1336,-16.7673,-16.7587,-16.7436
47,4.61847,-18.0042,-17.991,-17.9714,-17.7409,-17.7284,-17.7097,-17.4302,-17.4189,-17.401,-17.0777,-17.0675,-17.0511,-16.6921,-16.6835,-16.6683
48,4.8007,-17.902,-17.8886,-17.8688,-17.6445,-17.6318,-17.613,-17.3403,-17.3288,-17.3109,-16.9948,-16.9844,-16.9677,-16.6163,-16.6073,-16.5921
49,4.98827,-17.7994,-17.7857,-17.7659,-17.5476,-17.5347,-17.5158,-17.2498,-17.2381,-17.2201,-16.9113,-16.9006,-16.8837,-16.5397,-16.5305,-16.515
50,5.18134,-17.6963,-17.6825,-17.6625,-17.4502,-17.4372,-17.418,-17.1587,-17.1467,-17.1286,-16.8269,-16.8162,-16.7989,-16.4623,-16.453,-16.4371
51,5.38006,-17.5929,-17.5789,-17.5588,-17.3523,-17.3392,-17.3198,-17.067,-17.0548,-17.0365,-16.7418,-16.731,-16.7136,-16.3841,-16.3746,-16.3586
52,5.58461,-17.4891,-17.475,-17.4548,-17.2538,-17.2407,-17.221,-16.9747,-16.9624,-16.9439,-16.656,-16.645,-16.6276,-16.305,-16.2955,-16.2794
53,5.79515,-17.3848,-17.3707,-17.3502,-17.1549,-17.1416,-17.1218,-16.8818,-16.8695,-16.8506,-16.5695,-16.5584,-16.5409,-16.2254,-16.2155,-16.1994
54,6.01186,-17.2801,-17.2659,-17.2453,-17.0554,-17.0421,-17.0221,-16.7883,-16.7759,-16.7568,-16.4825,-16.4711,-16.4535,-16.145,-16.135,-16.1186
55,6.23493,-17.175,-17.1607,-17.14,-16.9554,-16.942,-16.922,-16.6942,-16.6817,-16.6625,-16.3948,-16.3833,-16.3654,-16.0639,-16.0537,-16.0371
56,6.46452,-17.0695,-17.0552,-17.0343,-16.8549,-16.8415,-16.8214,-16.5994,-16.5869,-16.5677,-16.3064,-16.2948,-16.2767,-15.9819,-15.9717,-15.955
57,6.70085,-16.9636,-16.9492,-16.9282,-16.7539,-16.7404,-16.7203,-16.5041,-16.4915,-16.4722,-16.2173,-16.2056,-16.1873,-15.8991,-15.8889,-15.8721
58,6.94411,-16.8573,-16.8428,-16.8217,-16.6525,-16.6389,-16.6187,-16.4081,-16.3954,-16.3762,-16.1274,-16.1157,-16.0974,-15.8157,-15.8053,-15.7885
59,7.19449,-16.7505,-16.7361,-16.7148,-16.5506,-16.5368,-16.5166,-16.3117,-16.2988,-16.2795,-16.0369,-16.0251,-16.0068,-15.7315,-15.7209,-15.704
60,7.45221,-16.6434,-16.6289,-16.6076,-16.4482,-16.4343,-16.414,-16.2148,-16.2017,-16.1823,-15.9457,-15.9339,-15.9155,-15.6468,-15.636,-15.6188
61,7.71748,-16.5359,-16.5214,-16.5001,-16.3454,-16.3314,-16.3109,-16.1173,-16.104,-16.0845,-15.854,-15.8419,-15.8235,-15.5612,-15.5502,-15.5328
62,7.99052,-16.4281,-16.4136,-16.3922,-16.2421,-16.2279,-16.2075,-16.0192,-16.0059,-15.9862,-15.7617,-15.7494,-15.7309,-15.4749,-15.4639,-15.4463
63,8.27157,-16.32,-16.3054,-16.284,-16.1384,-16.1241,-16.1036,-15.9206,-15.9072,-15.8874,-15.6688,-15.6563,-15.6376,-15.3878,-15.3768,-15.3592
64,8.56085,-16.2115,-16.1968,-16.1754,-16.0343,-16.02,-15.9993,-15.8214,-15.808,-15.7881,-15.5752,-15.5628,-15.5438,-15.3,-15.2889,-15.2713
65,8.85861,-16.1025,-16.0879,-16.0664,-15.9297,-15.9153,-15.8946,-15.7217,-15.7084,-15.6882,-15.481,-15.4686,-15.4495,-15.2117,-15.2004,-15.1828
66,9.16509,-15.9934,-15.9786,-15.9571,-15.8247,-15.8103,-15.7895,-15.6216,-15.6081,-15.588,-15.3863,-15.3738,-15.3545,-15.1228,-15.1114,-15.0936
67,9.48056,-15.8839,-15.869,-15.8475,-15.7192,-15.7048,-15.6839,-15.5208,-15.5074,-15.4872,-15.2908,-15.2784,-15.2591,-15.0332,-15.0217,-15.0038
68,9.80527,-15.774,-15.759,-15.7376,-15.6133,-15.5989,-15.5779,-15.4196,-15.4061,-15.3859,-15.1949,-15.1823,-15.1631,-14.9429,-14.9314,-14.9132
69,10.1395,-15.6638,-15.6488,-15.6274,-15.5071,-15.4926,-15.4715,-15.318,-15.3044,-15.2842,-15.0983,-15.0857,-15.0665,-14.8518,-14.8403,-14.8221
70,10.4835,-15.5533,-15.5382,-15.5168,-15.4004,-15.3859,-15.3647,-15.2158,-15.2022,-15.182,-15.0013,-14.9885,-14.9693,-14.7602,-14.7486,-14.7304
71,10.8376,-15.4425,-15.4274,-15.4059,-15.2933,-15.2788,-15.2577,-15.1133,-15.0995,-15.0794,-14.9038,-14.8908,-14.8716,-14.6679,-14.6562,-14.6381
72,11.2021,-15.3314,-15.3162,-15.2948,-15.1859,-15.1714,-15.1503,-15.0103,-14.9965,-14.9762,-14.8057,-14.7926,-14.7734,-14.5751,-14.5633,-14.5451
73,11.5773,-15.22,-15.2048,-15.1833,-15.0781,-15.0637,-15.0425,-14.9069,-14.893,-14.8727,-14.7071,-14.694,-14.6747,-14.4818,-14.4698,-14.4516
74,11.9634,-15.1083,-15.0931,-15.0716,-14.97,-14.9556,-14.9344,-14.8031,-14.789,-14.7688,-14.608,-14.5949,-14.5754,-14.3879,-14.3758,-14.3576
75,12.3609,-14.9965,-14.9813,-14.9598,-14.8616,-14.8472,-14.8261,-14.6988,-14.6847,-14.6645,-14.5084,-14.4953,-14.4757,-14.2934,-14.2813,-14.2629
76,12.77,-14.8843,-14.8692,-14.8476,-14.7529,-14.7385,-14.7174,-14.5942,-14.5801,-14.5598,-14.4083,-14.3952,-14.3755,-14.1983,-14.1863,-14.1677
77,13.1911,-14.772,-14.7569,-14.7353,-14.6439,-14.6295,-14.6085,-14.4892,-14.4751,-14.4548,-14.3077,-14.2947,-14.275,-14.1027,-14.0906,-14.072
78,13.6246,-14.6594,-14.6443,-14.6228,-14.5347,-14.5203,-14.4993,-14.3838,-14.3698,-14.3494,-14.2068,-14.1937,-14.1741,-14.0065,-13.9945,-13.9759
79,14.0707,-14.5467,-14.5316,-14.51,-14.4252,-14.4107,-14.3898,-14.2781,-14.2641,-14.2437,-14.1054,-14.0924,-14.0728,-13.9099,-13.8979,-13.8793
80,14.5299,-14.4337,-14.4186,-14.3971,-14.3154,-14.3009,-14.28,-14.172,-14.1581,-14.1376,-14.0037,-13.9906,-13.971,-13.8129,-13.8008,-13.7822
81,15.0026,-14.3206,-14.3055,-14.284,-14.2055,-14.1908,-14.17,-14.0657,-14.0517,-14.0312,-13.9015,-13.8885,-13.8689,-13.7154,-13.7032,-13.6847
82,15.4891,-14.2073,-14.1922,-14.1707,-14.0952,-14.0806,-14.0597,-13.959,-13.945,-13.9246,-13.799,-13.7859,-13.7664,-13.6175,-13.6052,-13.5867
83,15.9899,-14.0939,-14.0788,-14.0573,-13.9848,-13.9701,-13.9493,-13.8521,-13.8381,-13.8177,-13.6962,-13.683,-13.6635,-13.5191,-13.5067,-13.4882
84,16.5054,-13.9803,-13.9652,-13.9437,-13.8741,-13.8594,-13.8386,-13.7449,-13.7309,-13.7105,-13.5931,-13.5797,-13.5603,-13.4204,-13.4078,-13.3893
85,17.036,-13.8666,-13.8516,-13.8301,-13.7633,-13.7485,-13.7278,-13.6374,-13.6235,-13.6031,-13.4895,-13.4761,-13.4567,-13.3211,-13.3086,-13.29
86,17.5821,-13.7527,-13.7378,-13.7164,-13.6522,-13.6376,-13.6168,-13.5297,-13.5159,-13.4956,-13.3857,-13.3723,-13.3528,-13.2215,-13.209,-13.1903
87,18.1442,-13.6388,-13.6239,-13.6026,-13.5411,-13.5264,-13.5058,-13.4218,-13.4079,-13.3878,-13.2816,-13.2682,-13.2487,-13.1215,-13.109,-13.0902
88,18.7228,-13.5248,-13.51,-13.4888,-13.4297,-13.4152,-13.3946,-13.3137,-13.2999,-13.2798,-13.1771,-13.1638,-13.1443,-13.0211,-13.0086,-12.9899
89,19.3184,-13.4108,-13.3961,-13.375,-13.3183,-13.3039,-13.2833,-13.2054,-13.1916,-13.1716,-13.0725,-13.0591,-13.0397,-12.9204,-12.908,-12.8893
90,19.9314,-13.2967,-13.2821,-13.2611,-13.2068,-13.1924,-13.1719,-13.0969,-13.0832,-13.0633,-12.9675,-12.9543,-12.9349,-12.8194,-12.807,-12.7885
91,20.5623,-13.1826,-13.168,-13.1471,-13.0952,-13.0809,-13.0604,-12.9883,-12.9746,-12.9548,-12.8624,-12.8492,-12.8298,-12.7181,-12.7058,-12.6873
92,21.2118,-13.0685,-13.054,-13.0332,-12.9836,-12.9693,-12.9489,-12.8796,-12.8659,-12.8462,-12.7571,-12.744,-12.7245,-12.6166,-12.6043,-12.5859
93,21.8803,-12.9544,-12.9401,-12.9193,-12.8719,-12.8577,-12.8373,-12.7708,-12.7571,-12.7375,-12.6516,-12.6385,-12.6192,-12.5148,-12.5026,-12.4842
94,22.5684,-12.8404,-12.8261,-12.8055,-12.7603,-12.7461,-12.7258,-12.662,-12.6482,-12.6287,-12.5459,-12.5329,-12.5137,-12.4128,-12.4005,-12.3823
95,23.2766,-12.7265,-12.7122,-12.6917,-12.6486,-12.6346,-12.6143,-12.5531,-12.5393,-12.5199,-12.4402,-12.4272,-12.4082,-12.3107,-12.2983,-12.2802
96,24.0056,-12.6126,-12.5984,-12.578,-12.5369,-12.523,-12.5028,-12.4441,-12.4304,-12.4111,-12.3343,-12.3214,-12.3025,-12.2084,-12.1959,-12.1779
97,24.756,-12.4988,-12.4847,-12.4644,-12.4253,-12.4114,-12.3913,-12.3352,-12.3215,-12.3022,-12.2284,-12.2156,-12.1967,-12.1059,-12.0935,-12.0755
98,25.5283,-12.3852,-12.371,-12.3508,-12.3138,-12.3,-12.2799,-12.2262,-12.2126,-12.1934,-12.1224,-12.1096,-12.0908,-12.0033,-11.991,-11.973
99,26.3233,-12.2716,-12.2575,-12.2374,-12.2024,-12.1885,-12.1686,-12.1173,-12.1037,-12.0845,-12.0163,-12.0036,-11.9849,-11.9006,-11.8883,-11.8703
100,27.1416,-12.1582,-12.1442,-12.1242,-12.091,-12.0772,-12.0574,-12.0084,-11.9949,-11.9758,-11.9102,-11.8975,-11.8789,-11.7978,-11.7855,-11.7675
101,27.9838,-12.0449,-12.031,-12.0111,-11.9797,-11.966,-11.9463,-11.8995,-11.8861,-11.867,-11.8042,-11.7915,-11.773,-11.6949,-11.6826,-11.6646
102,28.8508,-11.9318,-11.9179,-11.8982,-11.8686,-11.8549,-11.8354,-11.7907,-11.7774,-11.7583,-11.6982,-11.6854,-11.667,-11.592,-11.5797,-11.5617
103,29.7431,-11.8189,-11.8051,-11.7855,-11.7575,-11.744,-11.7245,-11.682,-11.6687,-11.6497,-11.5922,-11.5794,-11.5611,-11.489,-11.4768,-11.4588
104,30.6616,-11.7061,-11.6925,-11.673,-11.6467,-11.6332,-11.6138,-11.5734,-11.5602,-11.5413,-11.4862,-11.4734,-11.4552,-11.3859,-11.3738,-11.3558
105,31.607,-11.5937,-11.5801,-11.5607,-11.536,-11.5226,-11.5033,-11.4649,-11.4518,-11.4329,-11.3802,-11.3675,-11.3494,-11.2829,-11.2708,-11.253
106,32.5802,-11.4814,-11.4679,-11.4487,-11.4255,-11.4121,-11.393,-11.3566,-11.3435,-11.3247,-11.2744,-11.2616,-11.2437,-11.1798,-11.1678,-11.1501
107,33.5818,-11.3694,-11.356,-11.3369,-11.3152,-11.3019,-11.2829,-11.2484,-11.2354,-11.2167,-11.1686,-11.1559,-11.1381,-11.0768,-11.0648,-11.0472
108,34.6128,-11.2577,-11.2443,-11.2254,-11.2051,-11.1919,-11.1731,-11.1404,-11.1274,-11.1089,-11.0629,-11.0503,-11.0326,-10.9738,-10.9619,-10.9444
109,35.674,-11.1463,-11.133,-11.1142,-11.0953,-11.0822,-11.0635,-11.0325,-11.0197,-11.0012,-10.9574,-10.9449,-10.9273,-10.8709,-10.8591,-10.8417
110,36.7663,-11.0351,-11.0219,-11.0033,-10.9857,-10.9727,-10.9542,-10.9249,-10.9121,-10.8938,-10.8521,-10.8397,-10.822,-10.7681,-10.7563,-10.7391
111,37.8906,-10.9243,-10.9112,-10.8927,-10.8764,-10.8635,-10.8452,-10.8175,-10.8048,-10.7866,-10.747,-10.7346,-10.717,-10.6654,-10.6537,-10.6366
112,39.0479,-10.8138,-10.8008,-10.7825,-10.7674,-10.7546,-10.7365,-10.7103,-10.6978,-10.6797,-10.642,-10.6298,-10.6122,-10.5629,-10.5512,-10.5342
113,40.239,-10.7037,-10.6908,-10.6726,-10.6587,-10.646,-10.628,-10.6034,-10.591,-10.573,-10.5373,-10.5251,-10.5076,-10.4605,-10.4489,-10.432
114,41.4651,-10.594,-10.5811,-10.5631,-10.5503,-10.5378,-10.52,-10.4968,-10.4844,-10.4667,-10.4327,-10.4206,-10.4032,-10.3583,-10.3467,-10.33
115,42.7271,-10.4846,-10.4719,-10.454,-10.4423,-10.4299,-10.4122,-10.3905,-10.3782,-10.3607,-10.3285,-10.3164,-10.2991,-10.2563,-10.2448,-10.2282
116,44.0261,-10.3756,-10.363,-10.3454,-10.3347,-10.3224,-10.3049,-10.2845,-10.2723,-10.255,-10.2244,-10.2125,-10.1953,-10.1545,-10.143,-10.1266
117,45.3631,-10.2671,-10.2546,-10.2371,-10.2275,-10.2153,-10.198,-10.1789,-10.1668,-10.1496,-10.1207,-10.1089,-10.0918,-10.053,-10.0415,-10.0252
118,46.7394,-10.159,-10.1466,-10.1293,-10.1207,-10.1086,-10.0914,-10.0736,-10.0616,-10.0446,-10.0173,-10.0056,-9.98861,-9.95173,-9.94035,-9.9241
119,48.1559,-10.0514,-10.0391,-10.0219,-10.0143,-10.0023,-9.98531,-9.96874,-9.95687,-9.94004,-9.91418,-9.90263,-9.88581,-9.85072,-9.83947,-9.82326
120,49.614,-9.94432,-9.93206,-9.91509,-9.90843,-9.89653,-9.87966,-9.86426,-9.85251,-9.83586,-9.81147,-9.8,-9.78335,-9.75003,-9.73888,-9.72271
121,51.1148,-9.83772,-9.82554,-9.80873,-9.803,-9.79118,-9.77448,-9.76022,-9.7486,-9.73212,-9.70913,-9.69775,-9.68129,-9.64966,-9.63858,-9.62249
122,52.6596,-9.73162,-9.71954,-9.70288,-9.69805,-9.6863,-9.66977,-9.65663,-9.64514,-9.62881,-9.60721,-9.59591,-9.57964,-9.54966,-9.53865,-9.52263
123,54.2497,-9.62606,-9.61406,-9.59756,-9.59359,-9.58192,-9.56553,-9.5535,-9.54214,-9.52594,-9.5057,-9.49449,-9.4784,-9.45002,-9.43908,-9.42317
124,55.8863,-9.52105,-9.50912,-9.49278,-9.48966,-9.47804,-9.4618,-9.45086,-9.4396,-9.42352,-9.40461,-9.3935,-9.37757,-9.35075,-9.33989,-9.32409
125,57.5709,-9.41658,-9.40475,-9.38855,-9.38624,-9.37469,-9.35859,-9.3487,-9.33755,-9.32159,-9.30395,-9.29296,-9.27716,-9.25187,-9.24109,-9.22542
126,59.3049,-9.31268,-9.30094,-9.28488,-9.28335,-9.27189,-9.25592,-9.24704,-9.23599,-9.22016,-9.20376,-9.19287,-9.17721,-9.15341,-9.14269,-9.12714
127,61.0897,-9.20936,-9.19772,-9.1818,-9.18102,-9.16963,-9.15381,-9.14589,-9.13494,-9.11923,-9.10404,-9.09326,-9.07772,-9.05537,-9.04472,-9.02931
128,62.9268,-9.10662,-9.0951,-9.07931,-9.07924,-9.06794,-9.05226,-9.04526,-9.03441,-9.01885,-9.0048,-8.99414,-8.97873,-8.95776,-8.94721,-8.93194
129,64.8177,-9.00449,-8.99307,-8.97742,-8.97803,-8.96683,-8.95129,-8.9452,-8.93443,-8.919,-8.90606,-8.89551,-8.88024,-8.86061,-8.85017,-8.83503
130,66.7641,-8.90297,-8.89166,-8.87615,-8.87741,-8.8663,-8.8509,-8.8457,-8.835,-8.81972,-8.80785,-8.7974,-8.78228,-8.76394,-8.75358,-8.73857
131,68.7675,-8.80207,-8.79086,-8.7755,-8.77739,-8.76636,-8.75112,-8.74676,-8.73613,-8.72099,-8.71016,-8.69982,-8.68482,-8.66775,-8.65748,-8.6426
132,70.8295,-8.7018,-8.69069,-8.67548,-8.67797,-8.66704,-8.65194,-8.64839,-8.63783,-8.62285,-8.61301,-8.60277,-8.58789,-8.57203,-8.56187,-8.54712
133,72.9521,-8.60218,-8.59116,-8.57611,-8.57917,-8.56832,-8.55339,-8.55061,-8.54013,-8.52528,-8.5164,-8.50627,-8.49151,-8.47681,-8.46676,-8.45216
134,75.1368,-8.50321,-8.49229,-8.47739,-8.48099,-8.47023,-8.45546,-8.45342,-8.44302,-8.42832,-8.42037,-8.41032,-8.39569,-8.38211,-8.37216,-8.35772
135,77.3855,-8.4049,-8.39408,-8.37933,-8.38345,-8.37277,-8.35816,-8.35685,-8.34651,-8.33196,-8.32491,-8.31496,-8.30044,-8.28795,-8.27809,-8.26381
136,79.7002,-8.30725,-8.29653,-8.28194,-8.28656,-8.27597,-8.26152,-8.26088,-8.25063,-8.23622,-8.23002,-8.22017,-8.20578,-8.19432,-8.18458,-8.17044
137,82.0826,-8.21028,-8.19967,-8.18524,-8.19033,-8.17983,-8.16553,-8.16555,-8.15539,-8.14112,-8.13574,-8.12598,-8.11173,-8.10125,-8.09163,-8.07761
138,84.5349,-8.114,-8.1035,-8.08922,-8.09475,-8.08436,-8.07021,-8.07085,-8.06077,-8.04665,-8.04205,-8.0324,-8.01828,-8.00875,-7.99924,-7.98535
139,87.0591,-8.01842,-8.00802,-7.99389,-7.99985,-7.98956,-7.97556,-7.97679,-7.96679,-7.95282,-7.949,-7.93943,-7.92545,-7.91682,-7.90743,-7.89366
140,89.6572,-7.92353,-7.91325,-7.89925,-7.90563,-7.89544,-7.88158,-7.88339,-7.87347,-7.85966,-7.85657,-7.84707,-7.83325,-7.82548,-7.81621,-7.80256
141,92.3314,-7.82935,-7.81918,-7.80532,-7.81209,-7.80202,-7.78829,-7.79065,-7.7808,-7.76715,-7.76479,-7.75535,-7.74169,-7.73475,-7.72558,-7.71206
142,95.084,-7.73589,-7.72583,-7.71211,-7.71925,-7.70928,-7.69569,-7.69858,-7.68881,-7.67532,-7.67364,-7.66427,-7.65076,-7.64463,-7.63556,-7.62216
