gridnumber,capital,policy[0 0 00],policy[0 0 01],policy[0 0 02],policy[0 0 10],policy[0 0 11],policy[0 0 12],policy[0 0 20],policy[0 0 21],policy[0 0 22],policy[0 1 00],policy[0 1 01],policy[0 1 02],policy[0 1 10],policy[0 1 11],policy[0 1 12],policy[0 1 20],policy[0 1 21],policy[0 1 22],policy[0 2 00],policy[0 2 01],policy[0 2 02],policy[0 2 10],policy[0 2 11],policy[0 2 12],policy[0 2 20],policy[0 2 21],policy[0 2 22],policy[1 0 00],policy[1 0 01],policy[1 0 02],policy[1 0 10],policy[1 0 11],policy[1 0 12],policy[1 0 20],policy[1 0 21],policy[1 0 22],policy[1 1 00],policy[1 1 01],policy[1 1 02],policy[1 1 10],policy[1 1 11],policy[1 1 12],policy[1 1 20],policy[1 1 21],policy[1 1 22],policy[1 2 00],policy[1 2 01],policy[1 2 02],policy[1 2 10],policy[1 2 11],policy[1 2 12],policy[1 2 20],policy[1 2 21],policy[1 2 22],policy[2 0 00],policy[2 0 01],policy[2 0 02],policy[2 0 10],policy[2 0 11],policy[2 0 12],policy[2 0 20],policy[2 0 21],policy[2 0 22],policy[2 1 00],policy[2 1 01],policy[2 1 02],policy[2 1 10],policy[2 1 11],policy[2 1 12],policy[2 1 20],policy[2 1 21],policy[2 1 22],policy[2 2 00],policy[2 2 01],policy[2 2 02],policy[2 2 10],policy[2 2 11],policy[2 2 12],policy[2 2 20],policy[2 2 21],policy[2 2 22]
12,0.839869,0.667782,0.667782,0.667782,0.583648,0.725017,0.726421,0.656164,0.656164,0.656164,0.667782,0.667782,0.667782,0.583648,0.725017,0.726421,0.656164,0.656164,0.656164,0.667782,0.667782,0.667782,0.583648,0.725017,0.726421,0.656164,0.656164,0.656164,0.667782,0.667782,0.667782,0.732667,0.726509,0.726421,0.805841,0.805841,0.805841,0.667782,0.667782,0.667782,0.732667,0.726509,0.726421,0.805841,0.805841,0.805841,0.667782,0.667782,0.667782,0.732667,0.726509,0.726421,0.805841,0.805841,0.805841,0.667782,0.667782,0.667782,0.882605,0.728002,0.726421,0.956687,0.956687,0.956687,0.667782,0.667782,0.667782,0.882605,0.728002,0.726421,0.956687,0.956687,0.956687,0.667782,0.667782,0.667782,0.882605,0.728002,0.726421,0.956687,0.956687,0.956687
13,0.927185,0.747373,0.747373,0.747373,0.648586,0.800377,0.806581,0.721416,0.721416,0.721416,0.747373,0.747373,0.747373,0.648586,0.800377,0.806581,0.721416,0.721416,0.721416,0.747373,0.747373,0.747373,0.648586,0.800377,0.806581,0.721416,0.721416,0.721416,0.747373,0.747373,0.747373,0.813621,0.807002,0.806581,0.887244,0.887244,0.887244,0.747373,0.747373,0.747373,0.813621,0.807002,0.806581,0.887244,0.887244,0.887244,0.747373,0.747373,0.747373,0.813621,0.807002,0.806581,0.887244,0.887244,0.887244,0.747373,0.747373,0.747373,0.979755,0.813626,0.806581,1.05446,1.05446,1.05446,0.747373,0.747373,0.747373,0.979755,0.813626,0.806581,1.05446,1.05446,1.05446,0.747373,0.747373,0.747373,0.979755,0.813626,0.806581,1.05446,1.05446,1.05446
14,1.01763,0.830286,0.830286,0.830286,0.716071,0.879731,0.889978,0.789168,0.789168,0.789168,0.830286,0.830286,0.830286,0.716071,0.879731,0.889978,0.789168,0.789168,0.789168,0.830286,0.830286,0.830286,0.716071,0.879731,0.889978,0.789168,0.789168,0.789168,0.830286,0.830286,0.830286,0.897725,0.890684,0.889978,0.971924,0.971924,0.971924,0.830286,0.830286,0.830286,0.897725,0.890684,0.889978,0.971924,0.971924,0.971924,0.830286,0.830286,0.830286,0.897725,0.890684,0.889978,0.971924,0.971924,0.971924,0.830286,0.830286,0.830286,1.08088,0.901638,0.889978,1.15603,1.15603,1.15603,0.830286,0.830286,0.830286,1.08088,0.901638,0.889978,1.15603,1.15603,1.15603,0.830286,0.830286,0.830286,1.08088,0.901638,0.889978,1.15603,1.15603,1.15603
15,1.1113,0.916576,0.916576,0.916576,0.786159,0.952392,0.976696,0.859592,0.859592,0.859592,0.916576,0.916576,0.916576,0.786159,0.952392,0.976696,0.859592,0.859592,0.859592,0.916576,0.916576,0.916576,0.786159,0.952392,0.976696,0.859592,0.859592,0.859592,0.916576,0.916576,0.916576,0.985192,0.978412,0.976696,1.05993,1.05993,1.05993,0.916576,0.916576,0.916576,0.985192,0.978412,0.976696,1.05993,1.05993,1.05993,0.916576,0.916576,0.916576,0.985192,0.978412,0.976696,1.05993,1.05993,1.05993,0.916576,0.916576,0.916576,1.18599,1.00443,0.976696,1.26144,1.26144,1.26144,0.916576,0.916576,0.916576,1.18599,1.00443,0.976696,1.26144,1.26144,1.26144,0.916576,0.916576,0.916576,1.18599,1.00443,0.976696,1.26144,1.26144,1.26144
16,1.20833,1.00633,1.00633,1.00633,0.858943,1.03217,1.06683,0.932843,0.932843,0.932843,1.00633,1.00633,1.00633,0.858943,1.03217,1.06683,0.932843,0.932843,0.932843,1.00633,1.00633,1.00633,0.858943,1.03217,1.06683,0.932843,0.932843,0.932843,1.00633,1.00633,1.00633,1.07619,1.06929,1.06683,1.15132,1.15132,1.15132,1.00633,1.00633,1.00633,1.07619,1.06929,1.06683,1.15132,1.15132,1.15132,1.00633,1.00633,1.00633,1.07619,1.06929,1.06683,1.15132,1.15132,1.15132,1.00633,1.00633,1.00633,1.29513,1.10641,1.06683,1.37079,1.37079,1.37079,1.00633,1.00633,1.00633,1.29513,1.10641,1.06683,1.37079,1.37079,1.37079,1.00633,1.00633,1.00633,1.29513,1.10641,1.06683,1.37079,1.37079,1.37079
17,1.30884,1.09964,1.09964,1.09964,0.934537,1.11395,1.16047,1.00898,1.00898,1.00898,1.09964,1.09964,1.09964,0.934537,1.11395,1.16047,1.00898,1.00898,1.00898,1.09964,1.09964,1.09964,0.934537,1.11395,1.16047,1.00898,1.00898,1.00898,1.09964,1.09964,1.09964,1.17075,1.16377,1.16047,1.24615,1.24615,1.24615,1.09964,1.09964,1.09964,1.17075,1.16377,1.16047,1.24615,1.24615,1.24615,1.09964,1.09964,1.09964,1.17075,1.16377,1.16047,1.24615,1.24615,1.24615,1.09964,1.09964,1.09964,1.40845,1.2136,1.16047,1.48432,1.48432,1.48432,1.09964,1.09964,1.09964,1.40845,1.2136,1.16047,1.48432,1.48432,1.48432,1.09964,1.09964,1.09964,1.40845,1.2136,1.16047,1.48432,1.48432,1.48432
18,1.41294,1.1966,1.1966,1.1966,1.01317,1.20017,1.25774,1.08808,1.08808,1.08808,1.1966,1.1966,1.1966,1.01317,1.20017,1.25774,1.08808,1.08808,1.08808,1.1966,1.1966,1.1966,1.01317,1.20017,1.25774,1.08808,1.08808,1.08808,1.1966,1.1966,1.1966,1.26892,1.26177,1.25774,1.34453,1.34453,1.34453,1.1966,1.1966,1.1966,1.26892,1.26177,1.25774,1.34453,1.34453,1.34453,1.1966,1.1966,1.1966,1.26892,1.26177,1.25774,1.34453,1.34453,1.34453,1.1966,1.1966,1.1966,1.52612,1.32342,1.25774,1.60222,1.60222,1.60222,1.1966,1.1966,1.1966,1.52612,1.32342,1.25774,1.60222,1.60222,1.60222,1.1966,1.1966,1.1966,1.52612,1.32342,1.25774,1.60222,1.60222,1.60222
19,1.52076,1.29732,1.29732,1.29732,1.09496,1.29399,1.35874,1.17016,1.17016,1.17016,1.29732,1.29732,1.29732,1.09496,1.29399,1.35874,1.17016,1.17016,1.17016,1.29732,1.29732,1.29732,1.09496,1.29399,1.35874,1.17016,1.17016,1.17016,1.29732,1.29732,1.29732,1.37083,1.36321,1.35874,1.4466,1.4466,1.4466,1.29732,1.29732,1.29732,1.37083,1.36321,1.35874,1.4466,1.4466,1.4466,1.29732,1.29732,1.29732,1.37083,1.36321,1.35874,1.4466,1.4466,1.4466,1.29732,1.29732,1.29732,1.64822,1.43251,1.35874,1.72454,1.72454,1.72454,1.29732,1.29732,1.29732,1.64822,1.43251,1.35874,1.72454,1.72454,1.72454,1.29732,1.29732,1.29732,1.64822,1.43251,1.35874,1.72454,1.72454,1.72454
20,1.63244,1.40193,1.40193,1.40193,1.17986,1.38833,1.4636,1.25529,1.25529,1.25529,1.40193,1.40193,1.40193,1.17986,1.38833,1.4636,1.25529,1.25529,1.25529,1.40193,1.40193,1.40193,1.17986,1.38833,1.4636,1.25529,1.25529,1.25529,1.40193,1.40193,1.40193,1.47661,1.46874,1.4636,1.55259,1.55259,1.55259,1.40193,1.40193,1.40193,1.47661,1.46874,1.4636,1.55259,1.55259,1.55259,1.40193,1.40193,1.40193,1.47661,1.46874,1.4636,1.55259,1.55259,1.55259,1.40193,1.40193,1.40193,1.77478,1.54926,1.4636,1.85137,1.85137,1.85137,1.40193,1.40193,1.40193,1.77478,1.54926,1.4636,1.85137,1.85137,1.85137,1.40193,1.40193,1.40193,1.77478,1.54926,1.4636,1.85137,1.85137,1.85137
21,1.74812,1.51054,1.51054,1.51054,1.26799,1.48863,1.57245,1.34359,1.34359,1.34359,1.51054,1.51054,1.51054,1.26799,1.48863,1.57245,1.34359,1.34359,1.34359,1.51054,1.51054,1.51054,1.26799,1.48863,1.57245,1.34359,1.34359,1.34359,1.51054,1.51054,1.51054,1.58639,1.57811,1.57245,1.66259,1.66259,1.66259,1.51054,1.51054,1.51054,1.58639,1.57811,1.57245,1.66259,1.66259,1.66259,1.51054,1.51054,1.51054,1.58639,1.57811,1.57245,1.66259,1.66259,1.66259,1.51054,1.51054,1.51054,1.90609,1.66771,1.57245,1.98295,1.98295,1.98295,1.51054,1.51054,1.51054,1.90609,1.66771,1.57245,1.98295,1.98295,1.98295,1.51054,1.51054,1.51054,1.90609,1.66771,1.57245,1.98295,1.98295,1.98295
22,1.86794,1.62328,1.62328,1.62328,1.35944,1.59242,1.68541,1.43519,1.43519,1.43519,1.62328,1.62328,1.62328,1.35944,1.59242,1.68541,1.43519,1.43519,1.43519,1.62328,1.62328,1.62328,1.35944,1.59242,1.68541,1.43519,1.43519,1.43519,1.62328,1.62328,1.62328,1.70022,1.69163,1.68541,1.77665,1.77665,1.77665,1.62328,1.62328,1.62328,1.70022,1.69163,1.68541,1.77665,1.77665,1.77665,1.62328,1.62328,1.62328,1.70022,1.69163,1.68541,1.77665,1.77665,1.77665,1.62328,1.62328,1.62328,2.04242,1.79097,1.68541,2.11953,2.11953,2.11953,1.62328,1.62328,1.62328,2.04242,1.79097,1.68541,2.11953,2.11953,2.11953,1.62328,1.62328,1.62328,2.04242,1.79097,1.68541,2.11953,2.11953,2.11953
23,1.99205,1.7403,1.7403,1.7403,1.45435,1.70322,1.80262,1.53027,1.53027,1.53027,1.7403,1.7403,1.7403,1.45435,1.70322,1.80262,1.53027,1.53027,1.53027,1.7403,1.7403,1.7403,1.45435,1.70322,1.80262,1.53027,1.53027,1.53027,1.7403,1.7403,1.7403,1.81824,1.80919,1.80262,1.89492,1.89492,1.89492,1.7403,1.7403,1.7403,1.81824,1.80919,1.80262,1.89492,1.89492,1.89492,1.7403,1.7403,1.7403,1.81824,1.80919,1.80262,1.89492,1.89492,1.89492,1.7403,1.7403,1.7403,2.18391,1.91532,1.80262,2.26123,2.26123,2.26123,1.7403,1.7403,1.7403,2.18391,1.91532,1.80262,2.26123,2.26123,2.26123,1.7403,1.7403,1.7403,2.18391,1.91532,1.80262,2.26123,2.26123,2.26123
24,2.1206,1.86173,1.86173,1.86173,1.55284,1.81817,1.92424,1.62897,1.62897,1.62897,1.86173,1.86173,1.86173,1.55284,1.81817,1.92424,1.62897,1.62897,1.62897,1.86173,1.86173,1.86173,1.55284,1.81817,1.92424,1.62897,1.62897,1.62897,1.86173,1.86173,1.86173,1.9407,1.93116,1.92424,2.01764,2.01764,2.01764,1.86173,1.86173,1.86173,1.9407,1.93116,1.92424,2.01764,2.01764,2.01764,1.86173,1.86173,1.86173,1.9407,1.93116,1.92424,2.01764,2.01764,2.01764,1.86173,1.86173,1.86173,2.33069,2.04431,1.92424,2.40818,2.40818,2.40818,1.86173,1.86173,1.86173,2.33069,2.04431,1.92424,2.40818,2.40818,2.40818,1.86173,1.86173,1.86173,2.33069,2.04431,1.92424,2.40818,2.40818,2.40818
25,2.25375,1.98772,1.98772,1.98772,1.65498,1.93743,2.0504,1.73132,1.73132,1.73132,1.98772,1.98772,1.98772,1.65498,1.93743,2.0504,1.73132,1.73132,1.73132,1.98772,1.98772,1.98772,1.65498,1.93743,2.0504,1.73132,1.73132,1.73132,1.98772,1.98772,1.98772,2.06782,2.05769,2.0504,2.14499,2.14499,2.14499,1.98772,1.98772,1.98772,2.06782,2.05769,2.0504,2.14499,2.14499,2.14499,1.98772,1.98772,1.98772,2.06782,2.05769,2.0504,2.14499,2.14499,2.14499,1.98772,1.98772,1.98772,2.48293,2.17812,2.0504,2.56051,2.56051,2.56051,1.98772,1.98772,1.98772,2.48293,2.17812,2.0504,2.56051,2.56051,2.56051,1.98772,1.98772,1.98772,2.48293,2.17812,2.0504,2.56051,2.56051,2.56051
26,2.39167,2.11843,2.11843,2.11843,1.76085,2.06113,2.18128,1.83742,1.83742,1.83742,2.11843,2.11843,2.11843,1.76085,2.06113,2.18128,1.83742,1.83742,1.83742,2.11843,2.11843,2.11843,1.76085,2.06113,2.18128,1.83742,1.83742,1.83742,2.11843,2.11843,2.11843,2.19973,2.18893,2.18128,2.27708,2.27708,2.27708,2.11843,2.11843,2.11843,2.19973,2.18893,2.18128,2.27708,2.27708,2.27708,2.11843,2.11843,2.11843,2.19973,2.18893,2.18128,2.27708,2.27708,2.27708,2.11843,2.11843,2.11843,2.64084,2.3169,2.18128,2.7185,2.7185,2.7185,2.11843,2.11843,2.11843,2.64084,2.3169,2.18128,2.7185,2.7185,2.7185,2.11843,2.11843,2.11843,2.64084,2.3169,2.18128,2.7185,2.7185,2.7185
27,2.53452,2.25402,2.25402,2.25402,1.87062,2.18944,2.31702,1.94746,1.94746,1.94746,2.25402,2.25402,2.25402,1.87062,2.18944,2.31702,1.94746,1.94746,1.94746,2.25402,2.25402,2.25402,1.87062,2.18944,2.31702,1.94746,1.94746,1.94746,2.25402,2.25402,2.25402,2.33655,2.32505,2.31702,2.41404,2.41404,2.41404,2.25402,2.25402,2.25402,2.33655,2.32505,2.31702,2.41404,2.41404,2.41404,2.25402,2.25402,2.25402,2.33655,2.32505,2.31702,2.41404,2.41404,2.41404,2.25402,2.25402,2.25402,2.80462,2.46083,2.31702,2.88241,2.88241,2.88241,2.25402,2.25402,2.25402,2.80462,2.46083,2.31702,2.88241,2.88241,2.88241,2.25402,2.25402,2.25402,2.80462,2.46083,2.31702,2.88241,2.88241,2.88241
28,2.68248,2.39466,2.39466,2.39466,1.98458,2.32251,2.45778,2.06164,2.06164,2.06164,2.39466,2.39466,2.39466,1.98458,2.32251,2.45778,2.06164,2.06164,2.06164,2.39466,2.39466,2.39466,1.98458,2.32251,2.45778,2.06164,2.06164,2.06164,2.39466,2.39466,2.39466,2.47844,2.46622,2.45778,2.55601,2.55601,2.55601,2.39466,2.39466,2.39466,2.47844,2.46622,2.45778,2.55601,2.55601,2.55601,2.39466,2.39466,2.39466,2.47844,2.46622,2.45778,2.55601,2.55601,2.55601,2.39466,2.39466,2.39466,2.97447,2.61009,2.45778,3.05242,3.05242,3.05242,2.39466,2.39466,2.39466,2.97447,2.61009,2.45778,3.05242,3.05242,3.05242,2.39466,2.39466,2.39466,2.97447,2.61009,2.45778,3.05242,3.05242,3.05242
29,2.83574,2.54047,2.54047,2.54047,2.10284,2.46051,2.60374,2.18009,2.18009,2.19028,2.54047,2.54047,2.54047,2.10284,2.46051,2.60374,2.18009,2.18009,2.19028,2.54047,2.54047,2.54047,2.10284,2.46051,2.60374,2.18009,2.18009,2.19028,2.54047,2.54047,2.54047,2.6256,2.6126,2.60374,2.70323,2.70323,2.70309,2.54047,2.54047,2.54047,2.6256,2.6126,2.60374,2.70323,2.70323,2.70309,2.54047,2.54047,2.54047,2.6256,2.6126,2.60374,2.70323,2.70323,2.70309,2.54047,2.54047,2.54047,3.1506,2.76486,2.60374,3.22869,3.22869,3.21792,2.54047,2.54047,2.54047,3.1506,2.76486,2.60374,3.22869,3.22869,3.21792,2.54047,2.54047,2.54047,3.1506,2.76486,2.60374,3.22869,3.22869,3.21792
