gridnumber,capital,policy[0 0],policy[0 1],policy[0 2],policy[0 3],policy[0 4],policy[1 0],policy[1 1],policy[1 2],policy[1 3],policy[1 4],policy[2 0],policy[2 1],policy[2 2],policy[2 3],policy[2 4],policy[3 0],policy[3 1],policy[3 2],policy[3 3],policy[3 4],policy[4 0],policy[4 1],policy[4 2],policy[4 3],policy[4 4]
97,24.756,20.493,20.493,20.493,20.493,20.493,20.4354,20.4354,20.4354,20.4354,20.4354,20.3672,20.3672,20.3672,20.3672,20.3672,20.2913,20.2913,20.2913,20.2913,20.2913,20.213,20.213,20.213,20.213,20.213
98,25.5283,21.1859,21.1859,21.1859,21.1859,21.1859,21.1285,21.1285,21.1285,21.1285,21.1285,21.0607,21.0607,21.0607,21.0607,21.0607,20.9852,20.9852,20.9852,20.9852,20.9852,20.9075,20.9075,20.9075,20.9075,20.9075
99,26.3233,21.8998,21.8998,21.8998,21.8998,21.8998,21.8427,21.8427,21.8427,21.8427,21.8427,21.7751,21.7751,21.7751,21.7751,21.7751,21.6999,21.6999,21.6999,21.6999,21.6999,21.6224,21.6224,21.6224,21.6224,21.6224
100,27.1416,22.6353,22.6353,22.6353,22.6353,22.6353,22.5784,22.5784,22.5784,22.5784,22.5784,22.5111,22.5111,22.5111,22.5111,22.5111,22.4361,22.4361,22.4361,22.4361,22.4361,22.3588,22.3588,22.3588,22.3588,22.3588
101,27.9838,23.3926,23.3926,23.3926,23.3926,23.3926,23.3362,23.3362,23.3362,23.3362,23.3362,23.2693,23.2693,23.2693,23.2693,23.2693,23.1947,23.1947,23.1947,23.1947,23.1947,23.1176,23.1176,23.1176,23.1176,23.1176
102,28.8508,24.1725,24.1725,24.1725,24.1725,24.1725,24.1166,24.1166,24.1166,24.1166,24.1166,24.0504,24.0504,24.0504,24.0504,24.0504,23.9766,23.9766,23.9766,23.9766,23.9766,23.9001,23.9001,23.9001,23.9001,23.9001
103,29.7431,24.9759,24.9759,24.9759,24.9759,24.9759,24.9202,24.9202,24.9202,24.9202,24.9202,24.8545,24.8545,24.8545,24.8545,24.8545,24.7814,24.7814,24.7814,24.7814,24.7814,24.7059,24.7059,24.7059,24.7059,24.7059
104,30.6616,25.8039,25.8039,25.8039,25.8039,25.8039,25.7484,25.7484,25.7484,25.7484,25.7484,25.6827,25.6827,25.6827,25.6827,25.6827,25.6098,25.6098,25.6098,25.6098,25.6098,25.5346,25.5346,25.5346,25.5346,25.5346
105,31.607,26.657,26.657,26.657,26.657,26.657,26.6016,26.6016,26.6016,26.6016,26.6016,26.5361,26.5361,26.5361,26.5361,26.5361,26.4631,26.4631,26.4631,26.4631,26.4631,26.3879,26.3879,26.3879,26.3879,26.3879
106,32.5802,27.5355,27.5355,27.5355,27.5355,27.5355,27.4805,27.4805,27.4805,27.4805,27.4805,27.4152,27.4152,27.4152,27.4152,27.4152,27.3423,27.3423,27.3423,27.3423,27.3423,27.2672,27.2672,27.2672,27.2672,27.2672
107,33.5818,28.4404,28.4404,28.4404,28.4404,28.4404,28.3857,28.3857,28.3857,28.3857,28.3857,28.3207,28.3207,28.3207,28.3207,28.3207,28.2481,28.2481,28.2481,28.2481,28.2481,28.1733,28.1733,28.1733,28.1733,28.1733
108,34.6128,29.3726,29.3726,29.3726,29.3726,29.3726,29.3181,29.3181,29.3181,29.3181,29.3181,29.2534,29.2534,29.2534,29.2534,29.2534,29.1812,29.1812,29.1812,29.1812,29.1812,29.1068,29.1068,29.1068,29.1068,29.1068
109,35.674,30.3327,30.3327,30.3327,30.3327,30.3327,30.2783,30.2783,30.2783,30.2783,30.2783,30.2139,30.2139,30.2139,30.2139,30.2139,30.1421,30.1421,30.1421,30.1421,30.1421,30.0681,30.0681,30.0681,30.0681,30.0681
110,36.7663,31.3214,31.3214,31.3214,31.3214,31.3214,31.2672,31.2672,31.2672,31.2672,31.2672,31.2031,31.2031,31.2031,31.2031,31.2031,31.1317,31.1317,31.1317,31.1317,31.1317,31.0581,31.0581,31.0581,31.0581,31.0581
111,37.8906,32.3396,32.3396,32.3396,32.3396,32.3396,32.2856,32.2856,32.2856,32.2856,32.2856,32.2217,32.2217,32.2217,32.2217,32.2217,32.1508,32.1508,32.1508,32.1508,32.1508,32.0777,32.0777,32.0777,32.0777,32.0777
112,39.0479,33.3882,33.3882,33.3882,33.3882,33.3882,33.3344,33.3344,33.3344,33.3344,33.3344,33.2708,33.2708,33.2708,33.2708,33.2708,33.2002,33.2002,33.2002,33.2002,33.2002,33.1275,33.1275,33.1275,33.1275,33.1275
113,40.239,34.4679,34.4679,34.4679,34.4679,34.4679,34.4145,34.4145,34.4145,34.4145,34.4145,34.3513,34.3513,34.3513,34.3513,34.3513,34.2809,34.2809,34.2809,34.2809,34.2809,34.2086,34.2086,34.2086,34.2086,34.2086
114,41.4651,35.5799,35.5799,35.5799,35.5799,35.5799,35.5268,35.5268,35.5268,35.5268,35.5268,35.4639,35.4639,35.4639,35.4639,35.4639,35.3939,35.3939,35.3939,35.3939,35.3939,35.3218,35.3218,35.3218,35.3218,35.3218
115,42.7271,36.7251,36.7251,36.7251,36.7251,36.7251,36.6722,36.6722,36.6722,36.6722,36.6722,36.6095,36.6095,36.6095,36.6095,36.6095,36.5397,36.5397,36.5397,36.5397,36.5397,36.4677,36.4677,36.4677,36.4677,36.4677
116,44.0261,37.9046,37.9046,37.9046,37.9046,37.9046,37.8518,37.8518,37.8518,37.8518,37.8518,37.7892,37.7892,37.7892,37.7892,37.7892,37.7196,37.7196,37.7196,37.7196,37.7196,37.6477,37.6477,37.6477,37.6477,37.6477
117,45.3631,39.1193,39.1193,39.1193,39.1193,39.1193,39.0667,39.0667,39.0667,39.0667,39.0667,39.0044,39.0044,39.0044,39.0044,39.0044,38.935,38.935,38.935,38.935,38.935,38.8635,38.8635,38.8635,38.8635,38.8635
118,46.7394,40.3697,40.3697,40.3697,40.3697,40.3697,40.3175,40.3175,40.3175,40.3175,40.3175,40.2557,40.2557,40.2557,40.2557,40.2557,40.1867,40.1867,40.1867,40.1867,40.1867,40.1155,40.1155,40.1155,40.1155,40.1155
119,48.1559,41.6569,41.6569,41.6569,41.6569,41.6569,41.6051,41.6051,41.6051,41.6051,41.6051,41.5436,41.5436,41.5436,41.5436,41.5436,41.4749,41.4749,41.4749,41.4749,41.4749,41.404,41.404,41.404,41.404,41.404
120,49.614,42.9825,42.9825,42.9825,42.9825,42.9825,42.9306,42.9306,42.9306,42.9306,42.9306,42.8693,42.8693,42.8693,42.8693,42.8693,42.8009,42.8009,42.8009,42.8009,42.8009,42.7305,42.7305,42.7305,42.7305,42.7305
121,51.1148,44.3476,44.3476,44.3476,44.3476,44.3476,44.2957,44.2957,44.2957,44.2957,44.2957,44.2343,44.2343,44.2343,44.2343,44.2343,44.1661,44.1661,44.1661,44.1661,44.1661,44.096,44.096,44.096,44.096,44.096
122,52.6596,45.7535,45.7535,45.7535,45.7535,45.7535,45.7015,45.7015,45.7015,45.7015,45.7015,45.6402,45.6402,45.6402,45.6402,45.6402,45.572,45.572,45.572,45.572,45.572,45.5019,45.5019,45.5019,45.5019,45.5019
123,54.2497,47.201,47.201,47.201,47.201,47.201,47.1492,47.1492,47.1492,47.1492,47.1492,47.088,47.088,47.088,47.088,47.088,47.0199,47.0199,47.0199,47.0199,47.0199,46.9498,46.9498,46.9498,46.9498,46.9498
124,55.8863,48.6916,48.6916,48.6916,48.6916,48.6916,48.6399,48.6399,48.6399,48.6399,48.6399,48.5789,48.5789,48.5789,48.5789,48.5789,48.511,48.511,48.511,48.511,48.511,48.441,48.441,48.441,48.441,48.441
125,57.5709,50.2263,50.2263,50.2263,50.2263,50.2263,50.1748,50.1748,50.1748,50.1748,50.1748,50.114,50.114,50.114,50.114,50.114,50.0464,50.0464,50.0464,50.0464,50.0464,49.9767,49.9767,49.9767,49.9767,49.9767
126,59.3049,51.8066,51.8066,51.8066,51.8066,51.8066,51.7552,51.7552,51.7552,51.7552,51.7552,51.6945,51.6945,51.6945,51.6945,51.6945,51.6272,51.6272,51.6272,51.6272,51.6272,51.5579,51.5579,51.5579,51.5579,51.5579
127,61.0897,53.4339,53.4339,53.4339,53.4339,53.4339,53.3826,53.3826,53.3826,53.3826,53.3826,53.3221,53.3221,53.3221,53.3221,53.3221,53.2549,53.2549,53.2549,53.2549,53.2549,53.1858,53.1858,53.1858,53.1858,53.1858
128,62.9268,55.1097,55.1097,55.1097,55.1097,55.1097,55.0585,55.0585,55.0585,55.0585,55.0585,54.9981,54.9981,54.9981,54.9981,54.9981,54.931,54.931,54.931,54.931,54.931,54.8619,54.8619,54.8619,54.8619,54.8619
129,64.8177,56.8351,56.8351,56.8351,56.8351,56.8351,56.7841,56.7841,56.7841,56.7841,56.7841,56.7238,56.7238,56.7238,56.7238,56.7238,56.6568,56.6568,56.6568,56.6568,56.6568,56.5878,56.5878,56.5878,56.5878,56.5878
130,66.7641,58.6116,58.6116,58.6116,58.6116,58.6116,58.5607,58.5607,58.5607,58.5607,58.5607,58.5005,58.5005,58.5005,58.5005,58.5005,58.4338,58.4338,58.4338,58.4338,58.4338,58.3651,58.3651,58.3651,58.3651,58.3651
131,68.7675,60.4406,60.4406,60.4406,60.4406,60.4406,60.3899,60.3899,60.3899,60.3899,60.3899,60.3299,60.3299,60.3299,60.3299,60.3299,60.2633,60.2633,60.2633,60.2633,60.2633,60.1949,60.1949,60.1949,60.1949,60.1949
132,70.8295,62.3237,62.3237,62.3237,62.3237,62.3237,62.2731,62.2731,62.2731,62.2731,62.2731,62.2132,62.2132,62.2132,62.2132,62.2132,62.1467,62.1467,62.1467,62.1467,62.1467,62.0786,62.0786,62.0786,62.0786,62.0786
133,72.9521,64.2626,64.2626,64.2626,64.2626,64.2626,64.212,64.212,64.212,64.212,64.212,64.1522,64.1522,64.1522,64.1522,64.1522,64.0858,64.0858,64.0858,64.0858,64.0858,64.0178,64.0178,64.0178,64.0178,64.0178
134,75.1368,66.2588,66.2588,66.2588,66.2588,66.2588,66.2084,66.2084,66.2084,66.2084,66.2084,66.1488,66.1488,66.1488,66.1488,66.1488,66.0825,66.0825,66.0825,66.0825,66.0825,66.0145,66.0145,66.0145,66.0145,66.0145
135,77.3855,68.3142,68.3142,68.3142,68.3142,68.3142,68.264,68.264,68.264,68.264,68.264,68.2045,68.2045,68.2045,68.2045,68.2045,68.1383,68.1383,68.1383,68.1383,68.1383,68.0704,68.0704,68.0704,68.0704,68.0704
136,79.7002,70.4303,70.4303,70.4303,70.4303,70.4303,70.3802,70.3802,70.3802,70.3802,70.3802,70.3209,70.3209,70.3209,70.3209,70.3209,70.2548,70.2548,70.2548,70.2548,70.2548,70.1871,70.1871,70.1871,70.1871,70.1871
137,82.0826,72.6088,72.6088,72.6088,72.6088,72.6088,72.5589,72.5589,72.5589,72.5589,72.5589,72.4997,72.4997,72.4997,72.4997,72.4997,72.4338,72.4338,72.4338,72.4338,72.4338,72.3662,72.3662,72.3662,72.3662,72.3662
138,84.5349,74.8516,74.8516,74.8516,74.8516,74.8516,74.8018,74.8018,74.8018,74.8018,74.8018,74.7428,74.7428,74.7428,74.7428,74.7428,74.677,74.677,74.677,74.677,74.677,74.6095,74.6095,74.6095,74.6095,74.6095
139,87.0591,77.1606,77.1606,77.1606,77.1606,77.1606,77.1108,77.1108,77.1108,77.1108,77.1108,77.0519,77.0519,77.0519,77.0519,77.0519,76.9864,76.9864,76.9864,76.9864,76.9864,76.919,76.919,76.919,76.919,76.919
140,89.6572,79.5376,79.5376,79.5376,79.5376,79.5376,79.4879,79.4879,79.4879,79.4879,79.4879,79.4292,79.4292,79.4292,79.4292,79.4292,79.3638,79.3638,79.3638,79.3638,79.3638,79.2967,79.2967,79.2967,79.2967,79.2967
141,92.3314,81.9846,81.9846,81.9846,81.9846,81.9846,81.935,81.935,81.935,81.935,81.935,81.8764,81.8764,81.8764,81.8764,81.8764,81.8113,81.8113,81.8113,81.8113,81.8113,81.7444,81.7444,81.7444,81.7444,81.7444
142,95.084,84.5037,84.5037,84.5037,84.5037,84.5037,84.4542,84.4542,84.4542,84.4542,84.4542,84.3957,84.3957,84.3957,84.3957,84.3957,84.3306,84.3306,84.3306,84.3306,84.3306,84.2637,84.2637,84.2637,84.2637,84.2637
143,97.9173,87.0971,87.0971,87.0971,87.0971,87.0971,87.0477,87.0477,87.0477,87.0477,87.0477,86.9892,86.9892,86.9892,86.9892,86.9892,86.9241,86.9241,86.9241,86.9241,86.9241,86.8572,86.8572,86.8572,86.8572,86.8572
144,100.834,89.7665,89.7665,89.7665,89.7665,89.7665,89.7174,89.7174,89.7174,89.7174,89.7174,89.6592,89.6592,89.6592,89.6592,89.6592,89.5942,89.5942,89.5942,89.5942,89.5942,89.5273,89.5273,89.5273,89.5273,89.5273
145,103.835,92.514,92.514,92.514,92.514,92.514,92.4651,92.4651,92.4651,92.4651,92.4651,92.4072,92.4072,92.4072,92.4072,92.4072,92.3426,92.3426,92.3426,92.3426,92.3426,92.2761,92.2761,92.2761,92.2761,92.2761
146,106.925,95.3424,95.3424,95.3424,95.3424,95.3424,95.2934,95.2934,95.2934,95.2934,95.2934,95.2356,95.2356,95.2356,95.2356,95.2356,95.1713,95.1713,95.1713,95.1713,95.1713,95.1052,95.1052,95.1052,95.1052,95.1052
147,110.105,98.2546,98.2546,98.2546,98.2546,98.2546,98.2055,98.2055,98.2055,98.2055,98.2055,98.1475,98.1475,98.1475,98.1475,98.1475,98.0831,98.0831,98.0831,98.0831,98.0831,98.017,98.017,98.017,98.017,98.017
148,113.379,101.253,101.253,101.253,101.253,101.253,101.204,101.204,101.204,101.204,101.204,101.146,101.146,101.146,101.146,101.146,101.081,101.081,101.081,101.081,101.081,101.015,101.015,101.015,101.015,101.015
149,116.748,104.339,104.339,104.339,104.339,104.339,104.29,104.29,104.29,104.29,104.29,104.232,104.232,104.232,104.232,104.232,104.168,104.168,104.168,104.168,104.168,104.102,104.102,104.102,104.102,104.102
150,120.216,107.516,107.516,107.516,107.516,107.516,107.467,107.467,107.467,107.467,107.467,107.41,107.41,107.41,107.41,107.41,107.346,107.346,107.346,107.346,107.346,107.28,107.28,107.28,107.28,107.28
151,123.786,110.787,110.787,110.787,110.787,110.787,110.738,110.738,110.738,110.738,110.738,110.681,110.681,110.681,110.681,110.681,110.617,110.617,110.617,110.617,110.617,110.551,110.551,110.551,110.551,110.551
152,127.461,114.154,114.154,114.154,114.154,114.154,114.105,114.105,114.105,114.105,114.105,114.048,114.048,114.048,114.048,114.048,113.984,113.984,113.984,113.984,113.984,113.918,113.918,113.918,113.918,113.918
153,131.243,117.62,117.62,117.62,117.62,117.62,117.571,117.571,117.571,117.571,117.571,117.514,117.514,117.514,117.514,117.514,117.45,117.45,117.45,117.45,117.45,117.384,117.384,117.384,117.384,117.384
154,135.136,121.188,121.188,121.188,121.188,121.188,121.139,121.139,121.139,121.139,121.139,121.082,121.082,121.082,121.082,121.082,121.018,121.018,121.018,121.018,121.018,120.952,120.952,120.952,120.952,120.952
155,139.143,124.861,124.861,124.861,124.861,124.861,124.813,124.813,124.813,124.813,124.813,124.755,124.755,124.755,124.755,124.755,124.691,124.691,124.691,124.691,124.691,124.625,124.625,124.625,124.625,124.625
156,143.267,128.643,128.643,128.643,128.643,128.643,128.594,128.594,128.594,128.594,128.594,128.537,128.537,128.537,128.537,128.537,128.473,128.473,128.473,128.473,128.473,128.407,128.407,128.407,128.407,128.407
157,147.512,132.536,132.536,132.536,132.536,132.536,132.487,132.487,132.487,132.487,132.487,132.429,132.429,132.429,132.429,132.429,132.365,132.365,132.365,132.365,132.365,132.3,132.3,132.3,132.3,132.3
158,151.882,136.543,136.543,136.543,136.543,136.543,136.494,136.494,136.494,136.494,136.494,136.437,136.437,136.437,136.437,136.437,136.373,136.373,136.373,136.373,136.373,136.307,136.307,136.307,136.307,136.307
159,156.38,140.668,140.668,140.668,140.668,140.668,140.619,140.619,140.619,140.619,140.619,140.562,140.562,140.562,140.562,140.562,140.498,140.498,140.498,140.498,140.498,140.433,140.433,140.433,140.433,140.433
160,161.009,144.915,144.915,144.915,144.915,144.915,144.866,144.866,144.866,144.866,144.866,144.809,144.809,144.809,144.809,144.809,144.745,144.745,144.745,144.745,144.745,144.68,144.68,144.68,144.68,144.68
161,165.774,149.286,149.286,149.286,149.286,149.286,149.237,149.237,149.237,149.237,149.237,149.18,149.18,149.18,149.18,149.18,149.117,149.117,149.117,149.117,149.117,149.052,149.052,149.052,149.052,149.052
162,170.679,153.786,153.786,153.786,153.786,153.786,153.738,153.738,153.738,153.738,153.738,153.68,153.68,153.68,153.68,153.68,153.617,153.617,153.617,153.617,153.617,153.552,153.552,153.552,153.552,153.552
163,175.728,158.418,158.418,158.418,158.418,158.418,158.37,158.37,158.37,158.37,158.37,158.313,158.313,158.313,158.313,158.313,158.249,158.249,158.249,158.249,158.249,158.184,158.184,158.184,158.184,158.184
164,180.924,163.187,163.187,163.187,163.187,163.187,163.139,163.139,163.139,163.139,163.139,163.081,163.081,163.081,163.081,163.081,163.018,163.018,163.018,163.018,163.018,162.953,162.953,162.953,162.953,162.953
165,186.273,168.096,168.096,168.096,168.096,168.096,168.047,168.047,168.047,168.047,168.047,167.99,167.99,167.99,167.99,167.99,167.927,167.927,167.927,167.927,167.927,167.862,167.862,167.862,167.862,167.862
166,191.779,173.149,173.149,173.149,173.149,173.149,173.101,173.101,173.101,173.101,173.101,173.043,173.043,173.043,173.043,173.043,172.98,172.98,172.98,172.98,172.98,172.915,172.915,172.915,172.915,172.915
167,197.446,178.351,178.351,178.351,178.351,178.351,178.302,178.302,178.302,178.302,178.302,178.245,178.245,178.245,178.245,178.245,178.182,178.182,178.182,178.182,178.182,178.117,178.117,178.117,178.117,178.117
168,203.279,183.705,183.705,183.705,183.705,183.705,183.657,183.657,183.657,183.657,183.657,183.6,183.6,183.6,183.6,183.6,183.537,183.537,183.537,183.537,183.537,183.471,183.471,183.471,183.471,183.471
169,209.282,189.217,189.217,189.217,189.217,189.217,189.169,189.169,189.169,189.169,189.169,189.112,189.112,189.112,189.112,189.112,189.049,189.049,189.049,189.049,189.049,188.983,188.983,188.983,188.983,188.983
170,215.462,194.89,194.89,194.89,194.89,194.89,194.842,194.842,194.842,194.842,194.842,194.785,194.785,194.785,194.785,194.785,194.722,194.722,194.722,194.722,194.722,194.657,194.657,194.657,194.657,194.657
171,221.823,200.73,200.73,200.73,200.73,200.73,200.682,200.682,200.682,200.682,200.682,200.625,200.625,200.625,200.625,200.625,200.562,200.562,200.562,200.562,200.562,200.498,200.498,200.498,200.498,200.498
172,228.37,206.742,206.742,206.742,206.742,206.742,206.694,206.694,206.694,206.694,206.694,206.637,206.637,206.637,206.637,206.637,206.574,206.574,206.574,206.574,206.574,206.51,206.51,206.51,206.51,206.51
173,235.11,212.93,212.93,212.93,212.93,212.93,212.882,212.882,212.882,212.882,212.882,212.826,212.826,212.826,212.826,212.826,212.763,212.763,212.763,212.763,212.763,212.698,212.698,212.698,212.698,212.698
174,242.046,219.3,219.3,219.3,219.3,219.3,219.252,219.252,219.252,219.252,219.252,219.196,219.196,219.196,219.196,219.196,219.133,219.133,219.133,219.133,219.133,219.068,219.068,219.068,219.068,219.068
175,249.186,225.857,225.857,225.857,225.857,225.857,225.809,225.809,225.809,225.809,225.809,225.753,225.753,225.753,225.753,225.753,225.69,225.69,225.69,225.69,225.69,225.626,225.626,225.626,225.626,225.626
176,256.535,232.607,232.607,232.607,232.607,232.607,232.559,232.559,232.559,232.559,232.559,232.502,232.502,232.502,232.502,232.502,232.44,232.44,232.44,232.44,232.44,232.375,232.375,232.375,232.375,232.375
177,264.1,239.554,239.554,239.554,239.554,239.554,239.506,239.506,239.506,239.506,239.506,239.45,239.45,239.45,239.45,239.45,239.387,239.387,239.387,239.387,239.387,239.323,239.323,239.323,239.323,239.323
178,271.886,246.706,246.706,246.706,246.706,246.706,246.658,246.658,246.658,246.658,246.658,246.601,246.601,246.601,246.601,246.601,246.539,246.539,246.539,246.539,246.539,246.475,246.475,246.475,246.475,246.475
179,279.901,254.067,254.067,254.067,254.067,254.067,254.019,254.019,254.019,254.019,254.019,253.963,253.963,253.963,253.963,253.963,253.9,253.9,253.9,253.9,253.9,253.836,253.836,253.836,253.836,253.836
180,288.15,261.644,261.644,261.644,261.644,261.644,261.597,261.597,261.597,261.597,261.597,261.54,261.54,261.54,261.54,261.54,261.477,261.477,261.477,261.477,261.477,261.413,261.413,261.413,261.413,261.413
181,296.641,269.444,269.444,269.444,269.444,269.444,269.396,269.396,269.396,269.396,269.396,269.339,269.339,269.339,269.339,269.339,269.277,269.277,269.277,269.277,269.277,269.212,269.212,269.212,269.212,269.212
182,305.381,277.472,277.472,277.472,277.472,277.472,277.424,277.424,277.424,277.424,277.424,277.368,277.368,277.368,277.368,277.368,277.305,277.305,277.305,277.305,277.305,277.24,277.24,277.24,277.24,277.24
183,314.377,285.736,285.736,285.736,285.736,285.736,285.688,285.688,285.688,285.688,285.688,285.631,285.631,285.631,285.631,285.631,285.568,285.568,285.568,285.568,285.568,285.504,285.504,285.504,285.504,285.504
184,323.636,294.242,294.242,294.242,294.242,294.242,294.194,294.194,294.194,294.194,294.194,294.137,294.137,294.137,294.137,294.137,294.074,294.074,294.074,294.074,294.074,294.009,294.009,294.009,294.009,294.009
185,333.167,302.997,302.997,302.997,302.997,302.997,302.948,302.948,302.948,302.948,302.948,302.892,302.892,302.892,302.892,302.892,302.829,302.829,302.829,302.829,302.829,302.764,302.764,302.764,302.764,302.764
186,342.977,312.008,312.008,312.008,312.008,312.008,311.959,311.959,311.959,311.959,311.959,311.902,311.902,311.902,311.902,311.902,311.839,311.839,311.839,311.839,311.839,311.775,311.775,311.775,311.775,311.775
187,353.075,321.282,321.282,321.282,321.282,321.282,321.233,321.233,321.233,321.233,321.233,321.177,321.177,321.177,321.177,321.177,321.113,321.113,321.113,321.113,321.113,321.049,321.049,321.049,321.049,321.049
188,363.469,330.826,330.826,330.826,330.826,330.826,330.778,330.778,330.778,330.778,330.778,330.721,330.721,330.721,330.721,330.721,330.657,330.657,330.657,330.657,330.657,330.593,330.593,330.593,330.593,330.593
189,374.167,340.648,340.648,340.648,340.648,340.648,340.6,340.6,340.6,340.6,340.6,340.543,340.543,340.543,340.543,340.543,340.479,340.479,340.479,340.479,340.479,340.415,340.415,340.415,340.415,340.415
190,385.179,350.755,350.755,350.755,350.755,350.755,350.706,350.706,350.706,350.706,350.706,350.649,350.649,350.649,350.649,350.649,350.586,350.586,350.586,350.586,350.586,350.521,350.521,350.521,350.521,350.521
191,396.513,361.153,361.153,361.153,361.153,361.153,361.105,361.105,361.105,361.105,361.105,361.047,361.047,361.047,361.047,361.047,360.984,360.984,360.984,360.984,360.984,360.918,360.918,360.918,360.918,360.918
192,408.179,371.85,371.85,371.85,371.85,371.85,371.801,371.801,371.801,371.801,371.801,371.743,371.743,371.743,371.743,371.743,371.678,371.678,371.678,371.678,371.678,371.613,371.613,371.613,371.613,371.613
193,420.188,382.851,382.851,382.851,382.851,382.851,382.802,382.802,382.802,382.802,382.802,382.743,382.743,382.743,382.743,382.743,382.678,382.678,382.678,382.678,382.678,382.611,382.611,382.611,382.611,382.611
194,432.548,394.161,394.161,394.161,394.161,394.161,394.111,394.111,394.111,394.111,394.111,394.051,394.051,394.051,394.051,394.051,393.985,393.985,393.985,393.985,393.985,393.917,393.917,393.917,393.917,393.917
195,445.271,405.768,405.768,405.768,405.768,405.768,405.717,405.717,405.717,405.717,405.717,405.656,405.656,405.656,405.656,405.656,405.588,405.588,405.588,405.588,405.588,405.518,405.518,405.518,405.518,405.518
196,458.366,417.66,417.66,417.66,417.66,417.66,417.609,417.609,417.609,417.609,417.609,417.548,417.548,417.548,417.548,417.548,417.478,417.478,417.478,417.478,417.478,417.406,417.406,417.406,417.406,417.406
197,471.845,429.857,429.857,429.857,429.857,429.857,429.805,429.805,429.805,429.805,429.805,429.743,429.743,429.743,429.743,429.743,429.672,429.672,429.672,429.672,429.672,429.598,429.598,429.598,429.598,429.598
198,485.719,442.408,442.408,442.408,442.408,442.408,442.355,442.355,442.355,442.355,442.355,442.291,442.291,442.291,442.291,442.291,442.221,442.221,442.221,442.221,442.221,442.148,442.148,442.148,442.148,442.148
199,500,455.373,455.373,455.373,455.373,455.373,455.316,455.316,455.316,455.316,455.316,455.25,455.25,455.25,455.25,455.25,455.177,455.177,455.177,455.177,455.177,455.103,455.103,455.103,455.103,455.103
