gridnumber,capital,dist[0 0],dist[0 1],dist[0 2],dist[1 0],dist[1 1],dist[1 2],dist[2 0],dist[2 1],dist[2 2],dist[3 0],dist[3 1],dist[3 2],dist[4 0],dist[4 1],dist[4 2]
10,0.535792,0.000466711,0.000579233,0.000466711,0.0021377,0.0026531,0.0021377,0.00391678,0.0048611,0.00391678,0.00259876,0.00322532,0.00259876,0.000653478,0.000811029,0.000653478
11,0.598381,0.00041098,0.000510066,0.00041098,0.00193571,0.0024024,0.00193571,0.00378808,0.00470137,0.00378808,0.00277551,0.00344468,0.00277551,0.000790684,0.000981316,0.000790684
12,0.662804,0.000381748,0.000473786,0.000381748,0.0017843,0.00221449,0.0017843,0.00351313,0.00436013,0.00351313,0.00261939,0.00325091,0.00261939,0.000770434,0.000956183,0.000770434
13,0.729114,0.000337682,0.000419097,0.000337682,0.00160754,0.00199512,0.00160754,0.00322891,0.00400739,0.00322891,0.00243904,0.00302708,0.00243904,0.000708356,0.000879138,0.000708356
14,0.797368,0.000314286,0.000390059,0.000314286,0.00148183,0.0018391,0.00148183,0.00298511,0.00370481,0.00298511,0.00233796,0.00290164,0.00233796,0.000740441,0.000918959,0.000740441
15,0.867622,0.000287711,0.000357077,0.000287711,0.00137799,0.00171022,0.00137799,0.00281348,0.0034918,0.00281348,0.00221424,0.00274808,0.00221424,0.000699729,0.000868431,0.000699729
16,0.939934,0.000251867,0.000312591,0.000251867,0.0012324,0.00152952,0.0012324,0.00261995,0.00325161,0.00261995,0.00214425,0.00266123,0.00214425,0.000692829,0.000859867,0.000692829
17,1.01437,0.000231849,0.000287747,0.000231849,0.00112832,0.00140036,0.00112832,0.00236995,0.00294134,0.00236995,0.00192765,0.0023924,0.00192765,0.000625465,0.000776263,0.000625465
18,1.09098,0.000223379,0.000277236,0.000223379,0.00106614,0.00132318,0.00106614,0.00223792,0.00277748,0.00223792,0.00186349,0.00231278,0.00186349,0.000641933,0.000796701,0.000641933
19,1.16984,0.000202156,0.000250895,0.000202156,0.000979885,0.00121613,0.000979885,0.00208134,0.00258314,0.00208134,0.00177927,0.00220824,0.00177927,0.000646584,0.000802473,0.000646584
20,1.25101,0.000181595,0.000225377,0.000181595,0.000905517,0.00112383,0.000905517,0.00195065,0.00242094,0.00195065,0.00167347,0.00207693,0.00167347,0.000601221,0.000746174,0.000601221
21,1.33455,0.00017639,0.000218917,0.00017639,0.000863835,0.0010721,0.000863835,0.00186574,0.00231556,0.00186574,0.00161753,0.00200752,0.00161753,0.000586031,0.000727321,0.000586031
22,1.42055,0.000156369,0.000194069,0.000156369,0.000761854,0.000945534,0.000761854,0.00167066,0.00207345,0.00167066,0.00149749,0.00185854,0.00149749,0.000568596,0.000705682,0.000568596
23,1.50907,0.000140132,0.000173918,0.000140132,0.000700228,0.000869051,0.000700228,0.00154669,0.0019196,0.00154669,0.00136832,0.00169821,0.00136832,0.000505829,0.000627783,0.000505829
24,1.60018,0.000134548,0.000166987,0.000134548,0.000660804,0.000820122,0.000660804,0.00144052,0.00178783,0.00144052,0.00128496,0.00159476,0.00128496,0.000490123,0.00060829,0.000490123
25,1.69396,0.000124575,0.000154609,0.000124575,0.000617429,0.00076629,0.000617429,0.00136412,0.001693,0.00136412,0.00123323,0.00153056,0.00123323,0.00047691,0.000591891,0.00047691
26,1.79048,0.000117062,0.000145285,0.000117062,0.000567729,0.000704606,0.000567729,0.00124507,0.00154526,0.00124507,0.00113124,0.00140398,0.00113124,0.00044077,0.000547038,0.00044077
27,1.88984,0.00010065,0.000124917,0.00010065,0.000507125,0.000629391,0.000507125,0.00114347,0.00141916,0.00114347,0.0010572,0.00131209,0.0010572,0.000416763,0.000517243,0.000416763
28,1.99211,9.70346e-005,0.000120429,9.70346e-005,0.000478267,0.000593575,0.000478267,0.00104889,0.00130178,0.00104889,0.000945334,0.00117325,0.000945334,0.000365396,0.000453492,0.000365396
29,2.09737,8.84208e-005,0.000109739,8.84208e-005,0.000439931,0.000545997,0.000439931,0.000976198,0.00121156,0.000976198,0.000898626,0.00111528,0.000898626,0.000358959,0.000445503,0.000358959
30,2.20572,7.86529e-005,9.76158e-005,7.86529e-005,0.000391899,0.000486384,0.000391899,0.000881255,0.00109372,0.000881255,0.000821334,0.00101935,0.000821334,0.000329661,0.000409141,0.000329661
31,2.31725,7.36977e-005,9.1466e-005,7.36977e-005,0.000369917,0.000459102,0.000369917,0.000834133,0.00103524,0.000834133,0.000770224,0.000955922,0.000770224,0.000302352,0.000375249,0.000302352
32,2.43204,6.82856e-005,8.4749e-005,6.82856e-005,0.000340926,0.000423122,0.000340926,0.000763356,0.000947399,0.000763356,0.000705802,0.000875969,0.000705802,0.000280391,0.000347993,0.000280391
33,2.5502,6.29502e-005,7.81273e-005,6.29502e-005,0.000312755,0.00038816,0.000312755,0.000702206,0.000871505,0.000702206,0.000655223,0.000813195,0.000655223,0.000263449,0.000326965,0.000263449
34,2.67182,5.42944e-005,6.73846e-005,5.42944e-005,0.000268671,0.000333447,0.000268671,0.000609676,0.000756666,0.000609676,0.000574757,0.000713329,0.000574757,0.000231262,0.000287019,0.000231262
35,2.797,5.11725e-005,6.351e-005,5.11725e-005,0.000255425,0.000317007,0.000255425,0.000577613,0.000716874,0.000577613,0.000543319,0.000674312,0.000543319,0.000220878,0.000274131,0.000220878
36,2.92586,4.78509e-005,5.93875e-005,4.78509e-005,0.000236088,0.000293008,0.000236088,0.000525202,0.000651826,0.000525202,0.000489415,0.000607412,0.000489415,0.000199436,0.00024752,0.000199436
37,3.05848,4.27771e-005,5.30905e-005,4.27771e-005,0.00020986,0.000260457,0.00020986,0.000464623,0.000576641,0.000464623,0.000429615,0.000533194,0.000429615,0.000172617,0.000214234,0.000172617
38,3.195,4.02506e-005,4.99549e-005,4.02506e-005,0.000198914,0.000246871,0.000198914,0.000448126,0.000556168,0.000448126,0.000421438,0.000523045,0.000421438,0.000170234,0.000211277,0.000170234
39,3.33551,3.54863e-005,4.40419e-005,3.54863e-005,0.000173111,0.000214848,0.000173111,0.000385695,0.000478685,0.000385695,0.000359544,0.000446228,0.000359544,0.000144536,0.000179383,0.000144536
40,3.48015,3.16634e-005,3.92974e-005,3.16634e-005,0.000156218,0.000193881,0.000156218,0.000351017,0.000435646,0.000351017,0.000328992,0.000408311,0.000328992,0.000132554,0.000164513,0.000132554
41,3.62902,2.91156e-005,3.61353e-005,2.91156e-005,0.000143308,0.000177859,0.000143308,0.000322152,0.000399822,0.000322152,0.000305215,0.000378802,0.000305215,0.000126061,0.000156454,0.000126061
42,3.78225,2.68322e-005,3.33014e-005,2.68322e-005,0.000132888,0.000164927,0.000132888,0.000299811,0.000372094,0.000299811,0.000278326,0.00034543,0.000278326,0.000109966,0.000136478,0.000109966
43,3.93998,2.36933e-005,2.94056e-005,2.36933e-005,0.000115663,0.000143549,0.000115663,0.000256112,0.000317859,0.000256112,0.000237881,0.000295233,0.000237881,9.60754e-005,0.000119239,9.60754e-005
44,4.10232,2.13335e-005,2.64769e-005,2.13335e-005,0.000102563,0.00012729,0.000102563,0.000223879,0.000277856,0.000223879,0.000207852,0.000257964,0.000207852,8.54595e-005,0.000106063,8.54595e-005
45,4.26943,1.92935e-005,2.39452e-005,1.92935e-005,9.30008e-005,0.000115423,9.30008e-005,0.000201779,0.000250427,0.000201779,0.000182843,0.000226926,0.000182843,7.21336e-005,8.95248e-005,7.21336e-005
46,4.44143,1.71596e-005,2.12968e-005,1.71596e-005,8.49588e-005,0.000105442,8.49588e-005,0.000190924,0.000236955,0.000190924,0.000177941,0.000220842,0.000177941,7.11779e-005,8.83387e-005,7.11779e-005
47,4.61847,1.60848e-005,1.99628e-005,1.60848e-005,7.71585e-005,9.57612e-005,7.71585e-005,0.000169908,0.000210872,0.000169908,0.000156783,0.000194583,0.000156783,6.23523e-005,7.73853e-005,6.23523e-005
48,4.8007,1.3958e-005,1.73232e-005,1.3958e-005,6.75558e-005,8.38433e-005,6.75558e-005,0.000149405,0.000185426,0.000149405,0.000137929,0.000171183,0.000137929,5.47491e-005,6.79489e-005,5.47491e-005
49,4.98827,1.27812e-005,1.58627e-005,1.27812e-005,6.12738e-005,7.60467e-005,6.12738e-005,0.000133604,0.000165815,0.000133604,0.0001221,0.000151538,0.0001221,4.86766e-005,6.04123e-005,4.86766e-005
50,5.18134,1.10103e-005,1.36649e-005,1.10103e-005,5.20401e-005,6.45867e-005,5.20401e-005,0.000112784,0.000139976,0.000112784,0.00010428,0.000129421,0.00010428,4.24462e-005,5.26798e-005,4.24462e-005
51,5.38006,1.01799e-005,1.26342e-005,1.01799e-005,4.8362e-005,6.0022e-005,4.8362e-005,0.000104808,0.000130077,0.000104808,9.56021e-005,0.000118651,9.56021e-005,3.82056e-005,4.74168e-005,3.82056e-005
52,5.58461,8.83747e-006,1.09682e-005,8.83747e-006,4.16849e-005,5.1735e-005,4.16849e-005,8.99278e-005,0.000111609,8.99278e-005,8.13932e-005,0.000101017,8.13932e-005,3.18832e-005,3.95701e-005,3.18832e-005
53,5.79515,7.83685e-006,9.72629e-006,7.83685e-006,3.72326e-005,4.62092e-005,3.72326e-005,8.01937e-005,9.95281e-005,8.01937e-005,7.18637e-005,8.91898e-005,7.18637e-005,2.78483e-005,3.45624e-005,2.78483e-005
54,6.01186,7.27734e-006,9.03188e-006,7.27734e-006,3.44239e-005,4.27234e-005,3.44239e-005,7.29396e-005,9.0525e-005,7.29396e-005,6.46234e-005,8.02038e-005,6.46234e-005,2.50405e-005,3.10776e-005,2.50405e-005
55,6.23493,6.32258e-006,7.84693e-006,6.32258e-006,2.97135e-005,3.68774e-005,2.97135e-005,6.35715e-005,7.88984e-005,6.35715e-005,5.75099e-005,7.13754e-005,5.75099e-005,2.28232e-005,2.83258e-005,2.28232e-005
56,6.46452,5.6354e-006,6.99407e-006,5.6354e-006,2.68354e-005,3.33054e-005,2.68354e-005,5.80883e-005,7.20933e-005,5.80883e-005,5.20745e-005,6.46295e-005,5.20745e-005,1.99722e-005,2.47874e-005,1.99722e-005
57,6.70085,4.94849e-006,6.14156e-006,4.94849e-006,2.30095e-005,2.8557e-005,2.30095e-005,4.81801e-005,5.97962e-005,4.81801e-005,4.22465e-005,5.24319e-005,4.22465e-005,1.62255e-005,2.01374e-005,1.62255e-005
58,6.94411,4.42159e-006,5.48761e-006,4.42159e-006,2.07856e-005,2.5797e-005,2.07856e-005,4.35493e-005,5.40488e-005,4.35493e-005,3.80602e-005,4.72364e-005,3.80602e-005,1.47055e-005,1.8251e-005,1.47055e-005
59,7.19449,3.83414e-006,4.75854e-006,3.83414e-006,1.7533e-005,2.17601e-005,1.7533e-005,3.6725e-005,4.55793e-005,3.6725e-005,3.26265e-005,4.04926e-005,3.26265e-005,1.27126e-005,1.57776e-005,1.27126e-005
60,7.45221,3.34465e-006,4.15103e-006,3.34465e-006,1.55159e-005,1.92567e-005,1.55159e-005,3.2645e-005,4.05156e-005,3.2645e-005,2.86667e-005,3.55782e-005,2.86667e-005,1.09143e-005,1.35457e-005,1.09143e-005
61,7.71748,3.02063e-006,3.74889e-006,3.02063e-006,1.37863e-005,1.71101e-005,1.37863e-005,2.84713e-005,3.53356e-005,2.84713e-005,2.46035e-005,3.05353e-005,2.46035e-005,9.27135e-006,1.15066e-005,9.27135e-006
62,7.99052,2.55933e-006,3.17637e-006,2.55933e-006,1.1722e-005,1.45481e-005,1.1722e-005,2.44176e-005,3.03046e-005,2.44176e-005,2.13116e-005,2.64497e-005,2.13116e-005,8.09665e-006,1.00487e-005,8.09665e-006
63,8.27157,2.34673e-006,2.91251e-006,2.34673e-006,1.06219e-005,1.31828e-005,1.06219e-005,2.18183e-005,2.70786e-005,2.18183e-005,1.88811e-005,2.34332e-005,1.88811e-005,7.2005e-006,8.93651e-006,7.2005e-006
64,8.56085,2.02528e-006,2.51357e-006,2.02528e-006,9.34715e-006,1.16007e-005,9.34715e-006,1.93495e-005,2.40146e-005,1.93495e-005,1.66955e-005,2.07207e-005,1.66955e-005,6.32526e-006,7.85026e-006,6.32526e-006
65,8.85861,1.71925e-006,2.13375e-006,1.71925e-006,7.85267e-006,9.74593e-006,7.85267e-006,1.61247e-005,2.00123e-005,1.61247e-005,1.37982e-005,1.71249e-005,1.37982e-005,5.15743e-006,6.40086e-006,5.15743e-006
66,9.16509,1.55452e-006,1.92931e-006,1.55452e-006,6.95848e-006,8.63614e-006,6.95848e-006,1.42059e-005,1.76309e-005,1.42059e-005,1.22602e-005,1.52161e-005,1.22602e-005,4.63261e-006,5.74951e-006,4.63261e-006
67,9.48056,1.36174e-006,1.69005e-006,1.36174e-006,6.14606e-006,7.62785e-006,6.14606e-006,1.23793e-005,1.53639e-005,1.23793e-005,1.05197e-005,1.3056e-005,1.05197e-005,3.99509e-006,4.95829e-006,3.99509e-006
68,9.80527,1.11736e-006,1.38676e-006,1.11736e-006,5.04155e-006,6.25705e-006,5.04155e-006,1.03076e-005,1.27928e-005,1.03076e-005,8.76328e-006,1.08761e-005,8.76328e-006,3.2145e-006,3.9895e-006,3.2145e-006
69,10.1395,9.81832e-007,1.21855e-006,9.81832e-007,4.38533e-006,5.44261e-006,4.38533e-006,8.8486e-006,1.0982e-005,8.8486e-006,7.41713e-006,9.20537e-006,7.41713e-006,2.69991e-006,3.35085e-006,2.69991e-006
70,10.4835,8.41528e-007,1.04442e-006,8.41528e-007,3.76421e-006,4.67175e-006,3.76421e-006,7.65482e-006,9.50037e-006,7.65482e-006,6.477e-006,8.03859e-006,6.477e-006,2.36313e-006,2.93288e-006,2.36313e-006
71,10.8376,7.24721e-007,8.99449e-007,7.24721e-007,3.26577e-006,4.05314e-006,3.26577e-006,6.63912e-006,8.23979e-006,6.63912e-006,5.60641e-006,6.95809e-006,5.60641e-006,2.06605e-006,2.56417e-006,2.06605e-006
72,11.2021,6.23515e-007,7.73842e-007,6.23515e-007,2.73383e-006,3.39295e-006,2.73383e-006,5.44238e-006,6.75452e-006,5.44238e-006,4.57093e-006,5.67296e-006,4.57093e-006,1.69272e-006,2.10083e-006,1.69272e-006
73,11.5773,5.48659e-007,6.80939e-007,5.48659e-007,2.431e-006,3.01711e-006,2.431e-006,4.83345e-006,5.99878e-006,4.83345e-006,4.04423e-006,5.01928e-006,4.04423e-006,1.50186e-006,1.86396e-006,1.50186e-006
74,11.9634,4.6316e-007,5.74826e-007,4.6316e-007,2.00656e-006,2.49034e-006,2.00656e-006,3.95462e-006,4.90807e-006,3.95462e-006,3.31749e-006,4.11732e-006,3.31749e-006,1.23722e-006,1.53551e-006,1.23722e-006
75,12.3609,4.06474e-007,5.04474e-007,4.06474e-007,1.79669e-006,2.22986e-006,1.79669e-006,3.53853e-006,4.39165e-006,3.53853e-006,2.90282e-006,3.60268e-006,2.90282e-006,1.04977e-006,1.30286e-006,1.04977e-006
76,12.77,3.37786e-007,4.19225e-007,3.37786e-007,1.4735e-006,1.82876e-006,1.4735e-006,2.89728e-006,3.5958e-006,2.89728e-006,2.37018e-006,2.94163e-006,2.37018e-006,8.46013e-007,1.04998e-006,8.46013e-007
77,13.1911,2.88224e-007,3.57714e-007,2.88224e-007,1.25461e-006,1.55709e-006,1.25461e-006,2.42798e-006,3.01336e-006,2.42798e-006,1.94846e-006,2.41822e-006,1.94846e-006,6.89606e-007,8.55868e-007,6.89606e-007
78,13.6246,2.36686e-007,2.9375e-007,2.36686e-007,1.03439e-006,1.28378e-006,1.03439e-006,2.072e-006,2.57155e-006,2.072e-006,1.73073e-006,2.148e-006,1.73073e-006,6.20296e-007,7.69848e-007,6.20296e-007
79,14.0707,2.03945e-007,2.53116e-007,2.03945e-007,8.75909e-007,1.08709e-006,8.75909e-007,1.70135e-006,2.11154e-006,1.70135e-006,1.37996e-006,1.71266e-006,1.37996e-006,4.89947e-007,6.08072e-007,4.89947e-007
80,14.5299,1.78297e-007,2.21283e-007,1.78297e-007,7.55213e-007,9.37293e-007,7.55213e-007,1.4286e-006,1.77303e-006,1.4286e-006,1.13347e-006,1.40674e-006,1.13347e-006,4.01635e-007,4.98468e-007,4.01635e-007
81,15.0026,1.45078e-007,1.80056e-007,1.45078e-007,6.16845e-007,7.65565e-007,6.16845e-007,1.1802e-006,1.46474e-006,1.1802e-006,9.53334e-007,1.18318e-006,9.53334e-007,3.4382e-007,4.26714e-007,3.4382e-007
82,15.4891,1.24287e-007,1.54253e-007,1.24287e-007,5.34412e-007,6.63257e-007,5.34412e-007,1.03165e-006,1.28038e-006,1.03165e-006,8.33185e-007,1.03406e-006,8.33185e-007,2.95431e-007,3.66659e-007,2.95431e-007
83,15.9899,1.04419e-007,1.29594e-007,1.04419e-007,4.47422e-007,5.55294e-007,4.47422e-007,8.61408e-007,1.06909e-006,8.61408e-007,6.8289e-007,8.47532e-007,6.8289e-007,2.34252e-007,2.9073e-007,2.34252e-007
84,16.5054,8.5531e-008,1.06152e-007,8.5531e-008,3.62451e-007,4.49836e-007,3.62451e-007,6.87205e-007,8.52888e-007,6.87205e-007,5.44754e-007,6.76092e-007,5.44754e-007,1.91227e-007,2.37331e-007,1.91227e-007
85,17.036,7.40288e-008,9.18769e-008,7.40288e-008,3.13562e-007,3.8916e-007,3.13562e-007,5.92475e-007,7.35319e-007,5.92475e-007,4.69695e-007,5.82937e-007,4.69695e-007,1.65926e-007,2.0593e-007,1.65926e-007
86,17.5821,5.93879e-008,7.37061e-008,5.93879e-008,2.49916e-007,3.1017e-007,2.49916e-007,4.73587e-007,5.87767e-007,4.73587e-007,3.74859e-007,4.65236e-007,3.74859e-007,1.29483e-007,1.60701e-007,1.29483e-007
87,18.1442,5.1443e-008,6.38457e-008,5.1443e-008,2.12581e-007,2.63834e-007,2.12581e-007,3.97221e-007,4.9299e-007,3.97221e-007,3.13823e-007,3.89485e-007,3.13823e-007,1.09384e-007,1.35757e-007,1.09384e-007
88,18.7228,4.25513e-008,5.28103e-008,4.25513e-008,1.7558e-007,2.17912e-007,1.7558e-007,3.26634e-007,4.05385e-007,3.26634e-007,2.57113e-007,3.19102e-007,2.57113e-007,9.00608e-008,1.11774e-007,9.00608e-008
89,19.3184,3.40831e-008,4.23004e-008,3.40831e-008,1.41838e-007,1.76035e-007,1.41838e-007,2.67535e-007,3.32036e-007,2.67535e-007,2.11246e-007,2.62176e-007,2.11246e-007,7.3057e-008,9.06709e-008,7.3057e-008
90,19.9314,2.93032e-008,3.63681e-008,2.93032e-008,1.21318e-007,1.50567e-007,1.21318e-007,2.24428e-007,2.78537e-007,2.24428e-007,1.74784e-007,2.16924e-007,1.74784e-007,6.03608e-008,7.49135e-008,6.03608e-008
91,20.5623,2.41975e-008,3.00315e-008,2.41975e-008,9.99964e-008,1.24105e-007,9.99964e-008,1.84643e-007,2.2916e-007,1.84643e-007,1.43475e-007,1.78067e-007,1.43475e-007,4.95452e-008,6.14903e-008,4.95452e-008
92,21.2118,1.99574e-008,2.47691e-008,1.99574e-008,8.31931e-008,1.03251e-007,8.31931e-008,1.54339e-007,1.9155e-007,1.54339e-007,1.19111e-007,1.47828e-007,1.19111e-007,4.04178e-008,5.01624e-008,4.04178e-008
93,21.8803,1.59005e-008,1.9734e-008,1.59005e-008,6.62925e-008,8.22753e-008,6.62925e-008,1.23891e-007,1.53761e-007,1.23891e-007,9.60007e-008,1.19146e-007,9.60007e-008,3.2574e-008,4.04274e-008,3.2574e-008
94,22.5684,1.2947e-008,1.60685e-008,1.2947e-008,5.34849e-008,6.63799e-008,5.34849e-008,9.91751e-008,1.23086e-007,9.91751e-008,7.63433e-008,9.47494e-008,7.63433e-008,2.57697e-008,3.19827e-008,2.57697e-008
95,23.2766,1.07331e-008,1.33208e-008,1.07331e-008,4.42469e-008,5.49147e-008,4.42469e-008,8.24468e-008,1.02324e-007,8.24468e-008,6.40784e-008,7.95274e-008,6.40784e-008,2.17582e-008,2.7004e-008,2.17582e-008
96,24.0056,8.75216e-009,1.08623e-008,8.75216e-009,3.55864e-008,4.41662e-008,3.55864e-008,6.53975e-008,8.11646e-008,6.53975e-008,5.04731e-008,6.26421e-008,5.04731e-008,1.71307e-008,2.12609e-008,1.71307e-008
97,24.756,7.21972e-009,8.96037e-009,7.21972e-009,2.94737e-008,3.65797e-008,2.94737e-008,5.34624e-008,6.6352e-008,5.34624e-008,4.01066e-008,4.97761e-008,4.01066e-008,1.32298e-008,1.64194e-008,1.32298e-008
98,25.5283,5.94482e-009,7.37809e-009,5.94482e-009,2.37154e-008,2.94332e-008,2.37154e-008,4.24404e-008,5.26727e-008,4.24404e-008,3.1947e-008,3.96493e-008,3.1947e-008,1.06477e-008,1.32148e-008,1.06477e-008
99,26.3233,4.79826e-009,5.9551e-009,4.79826e-009,1.89536e-008,2.35232e-008,1.89536e-008,3.43388e-008,4.26178e-008,3.43388e-008,2.6365e-008,3.27215e-008,2.6365e-008,8.96218e-009,1.11229e-008,8.96218e-009
100,27.1416,3.80251e-009,4.71929e-009,3.80251e-009,1.54503e-008,1.91754e-008,1.54503e-008,2.80547e-008,3.48186e-008,2.80547e-008,2.10298e-008,2.61e-008,2.10298e-008,6.88248e-009,8.54182e-009,6.88248e-009
101,27.9838,3.21953e-009,3.99575e-009,3.21953e-009,1.26762e-008,1.57325e-008,1.26762e-008,2.24638e-008,2.78798e-008,2.24638e-008,1.67093e-008,2.07379e-008,1.67093e-008,5.4943e-009,6.81896e-009,5.4943e-009
102,28.8508,2.48451e-009,3.08351e-009,2.48451e-009,9.76149e-009,1.2115e-008,9.76149e-009,1.7627e-008,2.18769e-008,1.7627e-008,1.33496e-008,1.65682e-008,1.33496e-008,4.39924e-009,5.45989e-009,4.39924e-009
103,29.7431,2.07167e-009,2.57115e-009,2.07167e-009,8.23312e-009,1.02181e-008,8.23312e-009,1.45251e-008,1.8027e-008,1.45251e-008,1.07484e-008,1.33398e-008,1.07484e-008,3.49094e-009,4.3326e-009,3.49094e-009
104,30.6616,1.65093e-009,2.04897e-009,1.65093e-009,6.50291e-009,8.07074e-009,6.50291e-009,1.14127e-008,1.41643e-008,1.14127e-008,8.37324e-009,1.0392e-008,8.37324e-009,2.71659e-009,3.37155e-009,2.71659e-009
105,31.607,1.27766e-009,1.58569e-009,1.27766e-009,5.09898e-009,6.32833e-009,5.09898e-009,9.17427e-009,1.13862e-008,9.17427e-009,6.86766e-009,8.52343e-009,6.86766e-009,2.22424e-009,2.7605e-009,2.22424e-009
106,32.5802,1.03506e-009,1.28461e-009,1.03506e-009,4.12692e-009,5.12191e-009,4.12692e-009,7.34119e-009,9.11113e-009,7.34119e-009,5.44433e-009,6.75694e-009,5.44433e-009,1.77899e-009,2.2079e-009,1.77899e-009
107,33.5818,8.1021e-010,1.00555e-009,8.1021e-010,3.21195e-009,3.98633e-009,3.21195e-009,5.6697e-009,7.03664e-009,5.6697e-009,4.13629e-009,5.13354e-009,4.13629e-009,1.32082e-009,1.63927e-009,1.32082e-009
108,34.6128,6.76476e-010,8.39572e-010,6.76476e-010,2.67027e-009,3.31407e-009,2.67027e-009,4.65302e-009,5.77485e-009,4.65302e-009,3.36294e-009,4.17374e-009,3.36294e-009,1.07864e-009,1.33869e-009,1.07864e-009
109,35.674,5.16791e-010,6.41388e-010,5.16791e-010,2.0605e-009,2.55727e-009,2.0605e-009,3.65492e-009,4.53611e-009,3.65492e-009,2.68338e-009,3.33034e-009,2.68338e-009,8.71183e-010,1.08122e-009,8.71183e-010
110,36.7663,4.03366e-010,5.00616e-010,4.03366e-010,1.60138e-009,1.98747e-009,1.60138e-009,2.82112e-009,3.50128e-009,2.82112e-009,2.07498e-009,2.57525e-009,2.07498e-009,6.79269e-010,8.43039e-010,6.79269e-010
111,37.8906,3.13405e-010,3.88966e-010,3.13405e-010,1.2405e-009,1.53958e-009,1.2405e-009,2.19102e-009,2.71926e-009,2.19102e-009,1.60364e-009,1.99027e-009,1.60364e-009,5.1496e-010,6.39116e-010,5.1496e-010
112,39.0479,2.4902e-010,3.09058e-010,2.4902e-010,9.83569e-010,1.2207e-009,9.83569e-010,1.73627e-009,2.15488e-009,1.73627e-009,1.27013e-009,1.57636e-009,1.27013e-009,4.06758e-010,5.04826e-010,4.06758e-010
113,40.239,1.97534e-010,2.45159e-010,1.97534e-010,7.77459e-010,9.64902e-010,7.77459e-010,1.36555e-009,1.69478e-009,1.36555e-009,9.93439e-010,1.23295e-009,9.93439e-010,3.16599e-010,3.9293e-010,3.16599e-010
114,41.4651,1.57018e-010,1.94874e-010,1.57018e-010,6.25629e-010,7.76466e-010,6.25629e-010,1.1011e-009,1.36657e-009,1.1011e-009,7.90743e-010,9.81389e-010,7.90743e-010,2.47187e-010,3.06783e-010,2.47187e-010
115,42.7271,1.23773e-010,1.53614e-010,1.23773e-010,4.81862e-010,5.98037e-010,4.81862e-010,8.44631e-010,1.04827e-009,8.44631e-010,6.15724e-010,7.64173e-010,6.15724e-010,1.95563e-010,2.42713e-010,1.95563e-010
116,44.0261,9.60286e-011,1.19181e-010,9.60286e-011,3.79312e-010,4.70763e-010,3.79312e-010,6.67306e-010,8.28192e-010,6.67306e-010,4.81093e-010,5.97083e-010,4.81093e-010,1.49356e-010,1.85365e-010,1.49356e-010
117,45.3631,7.53429e-011,9.35078e-011,7.53429e-011,2.95933e-010,3.67282e-010,2.95933e-010,5.21851e-010,6.47668e-010,5.21851e-010,3.80539e-010,4.72286e-010,3.80539e-010,1.19428e-010,1.48221e-010,1.19428e-010
118,46.7394,5.9986e-011,7.44485e-011,5.9986e-011,2.32768e-010,2.88888e-010,2.32768e-010,4.00343e-010,4.96864e-010,4.00343e-010,2.8361e-010,3.51987e-010,2.8361e-010,8.85108e-011,1.0985e-010,8.85108e-011
