gridnumber,capital,dist[0 0],dist[0 1],dist[0 2],dist[0 3],dist[0 4],dist[0 5],dist[0 6],dist[1 0],dist[1 1],dist[1 2],dist[1 3],dist[1 4],dist[1 5],dist[1 6],dist[2 0],dist[2 1],dist[2 2],dist[2 3],dist[2 4],dist[2 5],dist[2 6],dist[3 0],dist[3 1],dist[3 2],dist[3 3],dist[3 4],dist[3 5],dist[3 6],dist[4 0],dist[4 1],dist[4 2],dist[4 3],dist[4 4],dist[4 5],dist[4 6],dist[5 0],dist[5 1],dist[5 2],dist[5 3],dist[5 4],dist[5 5],dist[5 6],dist[6 0],dist[6 1],dist[6 2],dist[6 3],dist[6 4],dist[6 5],dist[6 6]
0,0,1.75901e-005,0.000135992,0.000418195,0.000491319,0.000220242,3.73236e-005,2.41149e-006,0.000171653,0.00132707,0.00408094,0.00479452,0.00214922,0.000364221,2.35325e-005,0.00068474,0.00529382,0.0162793,0.0191258,0.00857348,0.00145291,9.38735e-005,0.0010847,0.00838595,0.025788,0.0302973,0.0135813,0.00230156,0.000148705,0.00068474,0.00529382,0.0162793,0.0191258,0.00857348,0.00145291,9.38735e-005,0.000171653,0.00132707,0.00408094,0.00479452,0.00214922,0.000364221,2.35325e-005,1.75901e-005,0.000135992,0.000418195,0.000491319,0.000220242,3.73236e-005,2.41149e-006
1,0.0185364,5.43021e-006,5.38224e-005,0.000208698,0.000306151,0.000169349,3.4925e-005,2.71135e-006,5.29905e-005,0.000525224,0.00203657,0.00298756,0.00165258,0.000340815,2.64586e-005,0.000211385,0.00209517,0.0081241,0.0119177,0.00659232,0.00135954,0.000105546,0.000334854,0.00331897,0.0128694,0.0188788,0.0104429,0.00215366,0.000167195,0.000211385,0.00209517,0.0081241,0.0119177,0.00659232,0.00135954,0.000105546,5.29905e-005,0.000525224,0.00203657,0.00298756,0.00165258,0.000340815,2.64586e-005,5.43021e-006,5.38224e-005,0.000208698,0.000306151,0.000169349,3.4925e-005,2.71135e-006
2,0.0372875,4.06022e-006,4.06793e-005,0.000159376,0.000236422,0.000132496,2.7773e-005,2.20383e-006,3.96215e-005,0.000396967,0.00155527,0.00230712,0.00129295,0.000271022,2.1506e-005,0.000158054,0.00158354,0.00620413,0.00920334,0.00515773,0.00108113,8.57898e-005,0.000250374,0.00250849,0.00982796,0.014579,0.00817036,0.00171262,0.0001359,0.000158054,0.00158354,0.00620413,0.00920334,0.00515773,0.00108113,8.57898e-005,3.96215e-005,0.000396967,0.00155527,0.00230712,0.00129295,0.000271022,2.1506e-005,4.06022e-006,4.06793e-005,0.000159376,0.000236422,0.000132496,2.7773e-005,2.20383e-006
3,0.0562558,3.18999e-006,3.52861e-005,0.000155526,0.000265225,0.000174585,4.38866e-005,4.28401e-006,3.11294e-005,0.000344338,0.00151769,0.00258819,0.00170368,0.000428265,4.18054e-005,0.000124179,0.0013736,0.00605423,0.0103246,0.00679616,0.0017084,0.000166766,0.000196711,0.00217592,0.00959051,0.0163551,0.0107658,0.00270627,0.000264174,0.000124179,0.0013736,0.00605423,0.0103246,0.00679616,0.0017084,0.000166766,3.11294e-005,0.000344338,0.00151769,0.00258819,0.00170368,0.000428265,4.18054e-005,3.18999e-006,3.52861e-005,0.000155526,0.000265225,0.000174585,4.38866e-005,4.28401e-006
4,0.0754439,2.39032e-006,2.70071e-005,0.00012047,0.000206377,0.000135657,3.39103e-005,3.28239e-006,2.33258e-005,0.000263548,0.00117561,0.00201392,0.00132381,0.000330912,3.20311e-005,9.30491e-005,0.00105132,0.00468961,0.00803374,0.00528081,0.00132004,0.000127775,0.000147399,0.0016654,0.00742881,0.0127263,0.00836533,0.00209108,0.000202409,9.30491e-005,0.00105132,0.00468961,0.00803374,0.00528081,0.00132004,0.000127775,2.33258e-005,0.000263548,0.00117561,0.00201392,0.00132381,0.000330912,3.20311e-005,2.39032e-006,2.70071e-005,0.00012047,0.000206377,0.000135657,3.39103e-005,3.28239e-006
5,0.0948544,1.84466e-006,2.12893e-005,9.77172e-005,0.00017332,0.000118398,3.07895e-005,3.09974e-006,1.8001e-005,0.000207751,0.00095357,0.00169134,0.00115538,0.000300459,3.02487e-005,7.18079e-005,0.00082874,0.00380389,0.00674693,0.00460895,0.00119856,0.000120665,0.000113751,0.00131281,0.00602574,0.0106878,0.00730103,0.00189864,0.000191146,7.18079e-005,0.00082874,0.00380389,0.00674693,0.00460895,0.00119856,0.000120665,1.8001e-005,0.000207751,0.00095357,0.00169134,0.00115538,0.000300459,3.02487e-005,1.84466e-006,2.12893e-005,9.77172e-005,0.00017332,0.000118398,3.07895e-005,3.09974e-006
6,0.11449,1.3282e-006,1.61286e-005,7.78633e-005,0.000145579,0.000105325,2.92483e-005,3.19469e-006,1.29612e-005,0.000157391,0.000759825,0.00142063,0.00102781,0.000285418,3.11753e-005,5.17036e-005,0.000627848,0.00303102,0.00566703,0.00410003,0.00113856,0.000124361,8.19036e-005,0.000994574,0.00480144,0.00897713,0.00649486,0.0018036,0.000197001,5.17036e-005,0.000627848,0.00303102,0.00566703,0.00410003,0.00113856,0.000124361,1.29612e-005,0.000157391,0.000759825,0.00142063,0.00102781,0.000285418,3.11753e-005,1.3282e-006,1.61286e-005,7.78633e-005,0.000145579,0.000105325,2.92483e-005,3.19469e-006
7,0.134352,1.00358e-006,1.24529e-005,6.16541e-005,0.000119023,8.97297e-005,2.62458e-005,3.0622e-006,9.79337e-006,0.000121521,0.000601649,0.00116148,0.000875623,0.000256118,2.98823e-005,3.90668e-005,0.000484759,0.00240004,0.00463327,0.00349295,0.00102168,0.000119204,6.18857e-005,0.000767906,0.00380191,0.00733957,0.00553319,0.00161845,0.000188831,3.90668e-005,0.000484759,0.00240004,0.00463327,0.00349295,0.00102168,0.000119204,9.79337e-006,0.000121521,0.000601649,0.00116148,0.000875623,0.000256118,2.98823e-005,1.00358e-006,1.24529e-005,6.16541e-005,0.000119023,8.97297e-005,2.62458e-005,3.0622e-006
8,0.154445,7.83332e-007,9.90144e-006,4.98209e-005,9.75738e-005,7.44968e-005,2.20307e-005,2.59536e-006,7.64412e-006,9.66228e-005,0.000486176,0.00095217,0.000726974,0.000214986,2.53267e-005,3.04932e-005,0.000385438,0.00193941,0.00379831,0.00289997,0.000857602,0.000101031,4.83042e-005,0.000610573,0.00307221,0.0060169,0.00459385,0.00135853,0.000160043,3.04932e-005,0.000385438,0.00193941,0.00379831,0.00289997,0.000857602,0.000101031,7.64412e-006,9.66228e-005,0.000486176,0.00095217,0.000726974,0.000214986,2.53267e-005,7.83332e-007,9.90144e-006,4.98209e-005,9.75738e-005,7.44968e-005,2.20307e-005,2.59536e-006
9,0.174771,5.72617e-007,7.4708e-006,3.90349e-005,7.97165e-005,6.35607e-005,1.96152e-005,2.40882e-006,5.58786e-006,7.29035e-005,0.000380921,0.00077791,0.000620255,0.000191415,2.35064e-005,2.22906e-005,0.00029082,0.00151953,0.00310317,0.00247426,0.000763573,9.37695e-005,3.53105e-005,0.000460687,0.00240709,0.00491572,0.00391948,0.00120958,0.00014854,2.22906e-005,0.00029082,0.00151953,0.00310317,0.00247426,0.000763573,9.37695e-005,5.58786e-006,7.29035e-005,0.000380921,0.00077791,0.000620255,0.000191415,2.35064e-005,5.72617e-007,7.4708e-006,3.90349e-005,7.97165e-005,6.35607e-005,1.96152e-005,2.40882e-006
