gridnumber,capital,dist[0 0 00],dist[0 0 01],dist[0 0 02],dist[0 0 10],dist[0 0 11],dist[0 0 12],dist[0 0 20],dist[0 0 21],dist[0 0 22],dist[0 1 00],dist[0 1 01],dist[0 1 02],dist[0 1 10],dist[0 1 11],dist[0 1 12],dist[0 1 20],dist[0 1 21],dist[0 1 22],dist[0 2 00],dist[0 2 01],dist[0 2 02],dist[0 2 10],dist[0 2 11],dist[0 2 12],dist[0 2 20],dist[0 2 21],dist[0 2 22],dist[1 0 00],dist[1 0 01],dist[1 0 02],dist[1 0 10],dist[1 0 11],dist[1 0 12],dist[1 0 20],dist[1 0 21],dist[1 0 22],dist[1 1 00],dist[1 1 01],dist[1 1 02],dist[1 1 10],dist[1 1 11],dist[1 1 12],dist[1 1 20],dist[1 1 21],dist[1 1 22],dist[1 2 00],dist[1 2 01],dist[1 2 02],dist[1 2 10],dist[1 2 11],dist[1 2 12],dist[1 2 20],dist[1 2 21],dist[1 2 22],dist[2 0 00],dist[2 0 01],dist[2 0 02],dist[2 0 10],dist[2 0 11],dist[2 0 12],dist[2 0 20],dist[2 0 21],dist[2 0 22],dist[2 1 00],dist[2 1 01],dist[2 1 02],dist[2 1 10],dist[2 1 11],dist[2 1 12],dist[2 1 20],dist[2 1 21],dist[2 1 22],dist[2 2 00],dist[2 2 01],dist[2 2 02],dist[2 2 10],dist[2 2 11],dist[2 2 12],dist[2 2 20],dist[2 2 21],dist[2 2 22]
0,0,0.0256747,0.00604641,0,0.000156383,3.68286e-005,0,0,0,0,0.00801465,0.0233398,0.00801447,4.88167e-005,0.000142162,4.88161e-005,0,0,0,0,0.00604654,0.0256746,0,3.68291e-005,0.000156383,0,0,0,0.0137622,0.00324101,0,0.0181402,0.00427205,0,0.000156383,3.68286e-005,0,0.00429604,0.0125107,0.00429593,0.00566268,0.0164906,0.00566257,4.88167e-005,0.000142162,4.88161e-005,0,0.00324109,0.0137621,0,0.00427213,0.0181402,0,3.68291e-005,0.000156383,0,0,0,0.0103257,0.0024317,0,0.0155054,0.00365154,0,0,0,0,0.00322329,0.00938667,0.00322321,0.00484018,0.0140953,0.00484008,0,0,0,0,0.00243176,0.0103256,0,0.00365161,0.0155053
1,0.0572595,0.00964451,0.00227083,0,0.000338585,7.97365e-005,0,0,0,0,0.0030111,0.00876703,0.00300996,0.000105693,0.000307793,0.00010569,0,0,0,0,0.00227168,0.00964366,0,7.9739e-005,0.000338582,0,0,0,0.00262735,0.000618429,0,0.00935278,0.00220233,0,0.00040985,9.65196e-005,0,0.000820471,0.00238814,0.00081972,0.00291983,0.00850202,0.00291917,0.000127939,0.000372578,0.000127936,0,0.00061899,0.00262679,0,0.00220282,0.00935229,0,9.65222e-005,0.000409847,0,0,0,0.001996,0.000469823,0,0.0079871,0.00188074,0,0,0,0,0.000623307,0.00181427,0.000622745,0.00249348,0.00726055,0.00249291,0,0,0,0,0.000470243,0.00199558,0,0.00188117,0.00798667
2,0.116568,0.0086763,0.00204352,0,0.00305787,0.000720122,0,0,0,0,0.00270829,0.00788737,0.00270867,0.000954558,0.00277978,0.000954516,0,0,0,0,0.00204323,0.00867659,0,0.000720153,0.00305784,0,0,0,0.00158756,0.000374391,0,0.00891501,0.00209927,0,0.00406067,0.000956283,0,0.000495163,0.00144355,0.000496258,0.00278319,0.00810403,0.00278256,0.00126759,0.00369139,0.00126755,0,0.000373573,0.00158838,0,0.00209974,0.00891454,0,0.000956319,0.00406064,0,0,0,0.00120941,0.000285204,0,0.0105248,0.00247843,0,0,0,0,0.000377227,0.0010997,0.000378039,0.00328562,0.00956746,0.00328515,0,0,0,0,0.000284596,0.00121002,0,0.00247879,0.0105244
3,0.177999,0.00621119,0.00145936,0,0.00246098,0.000579478,0,0,0,0,0.00194575,0.00563977,0.00193438,0.000768377,0.00223703,0.000768093,0,0,0,0,0.00146786,0.00620269,0,0.00057969,0.00246076,0,0,0,0.000822492,0.000193625,0,0.00667127,0.00156696,0,0.00326924,0.000769819,0,0.000256866,0.000747586,0.000256649,0.00209094,0.0060565,0.00207699,0.00102069,0.00297178,0.00102039,0,0.000193788,0.00082233,0,0.00157738,0.00666085,0,0.000770043,0.00326901,0,0,0,0.000632225,0.000148818,0,0.00803994,0.00189002,0,0,0,0,0.000197479,0.000574614,0.000197257,0.00251665,0.00730218,0.00250522,0,0,0,0,0.000148984,0.000632059,0,0.00189857,0.0080314
4,0.241629,0.00512479,0.00121165,0,0.00268096,0.000634392,0,0,0,0,0.00159597,0.00466208,0.00160609,0.000836108,0.00243764,0.000840929,0,0,0,0,0.00120409,0.00513235,0,0.000630789,0.00268456,0,0,0,0.000417441,9.81685e-005,0,0.00570141,0.00134846,0,0.00356884,0.000844492,0,0.000130366,0.000379436,0.00013012,0.00177505,0.00518709,0.00178743,0.00111303,0.00324491,0.00111943,0,9.83523e-005,0.000417257,0,0.00133921,0.00571067,0,0.000839707,0.00357363,0,0,0,0.000325534,7.65737e-005,0,0.00748022,0.00176947,0,0,0,0,0.000101644,0.000295915,0.000101496,0.00233044,0.0068038,0.00234552,0,0,0,0,7.66837e-005,0.000325424,0,0.0017582,0.00749149
5,0.307536,0.00337521,0.000801276,0,0.00254866,0.000608847,0,0,0,0,0.00105035,0.0030709,0.00106217,0.000792603,0.00231902,0.000807149,0,0,0,0,0.000792438,0.00338405,0,0.000597974,0.00255953,0,0,0,0.000168443,3.96837e-005,0,0.00378217,0.000897807,0,0.00340148,0.000812608,0,5.25377e-005,0.000153167,5.26003e-005,0.00117692,0.00344125,0.00119013,0.00105782,0.003095,0.00107728,0,3.96369e-005,0.00016849,0,0.000887936,0.00379204,0,0.000798064,0.00341603,0,0,0,0.000132215,3.11459e-005,0,0.00579165,0.00137898,0,0,0,0,4.12349e-005,0.000120228,4.12835e-005,0.00180171,0.00526969,0.00182804,0,0,0,0,3.11096e-005,0.000132251,0,0.0013593,0.00581133
6,0.375801,0.0019923,0.00046187,0,0.00174077,0.00039975,0,0,0,0,0.000622637,0.00181115,0.000612079,0.000546048,0.00158084,0.000529706,0,0,0,0,0.000469761,0.00198441,0,0.000411965,0.00172856,0,0,0,6.16093e-005,1.4542e-005,0,0.00224646,0.000520919,0,0.00232504,0.000533893,0,1.91861e-005,5.60495e-005,1.92754e-005,0.000701928,0.00204233,0.000690333,0.000729338,0.00211142,0.000707457,0,1.44752e-005,6.1676e-005,0,0.000529585,0.0022378,0,0.000550247,0.00230869,0,0,0,4.90352e-005,1.1576e-005,0,0.00368404,0.000850044,0,0,0,0,1.52654e-005,4.4615e-005,1.5344e-005,0.00115342,0.00334738,0.00112644,0,0,0,0,1.15173e-005,4.90939e-005,0,0.000870209,0.00366388
7,0.44651,0.00100759,0.000236867,0,0.000981806,0.000229979,0,0,0,0,0.000314234,0.0009163,0.000313955,0.00030736,0.00089176,0.000304821,0,0,0,0,0.000237075,0.00100738,0,0.000231876,0.000979908,0,0,0,1.62384e-005,3.84027e-006,0,0.00114078,0.000268241,0,0.00131201,0.000307319,0,5.04406e-006,1.47853e-005,5.0903e-006,0.000355674,0.00103752,0.00035554,0.00041074,0.00119167,0.000407331,0,3.80571e-006,1.6273e-005,0,0.000268342,0.00114068,0,0.000309867,0.00130946,0,0,0,1.33199e-005,3.15178e-006,0,0.00197607,0.000463694,0,0,0,0,4.13407e-006,1.21311e-005,4.1777e-006,0.00061746,0.00179593,0.000614598,0,0,0,0,3.11917e-006,1.33525e-005,0,0.000465833,0.00197393
8,0.519749,0.000441862,0.000104264,0,0.000470734,0.000110755,0,0,0,0,0.000137475,0.00040212,0.0001382,0.000147018,0.000427863,0.000146803,0,0,0,0,0.000103722,0.000442404,0,0.000110915,0.000470574,0,0,0,3.30475e-006,7.8469e-007,0,0.000500005,0.000118011,0,0.00062931,0.000148063,0,1.0204e-006,3.01488e-006,1.04011e-006,0.000155515,0.00045508,0.000156422,0.000196547,0.000571993,0.000196254,0,7.6996e-007,3.31948e-006,0,0.000117333,0.000500683,0,0.000148282,0.000629091,0,0,0,2.8436e-006,6.75991e-007,0,0.000909752,0.000214342,0,0,0,0,8.76537e-007,2.59559e-006,8.96027e-007,0.000283616,0.000827387,0.000284107,0,0,0,0,6.61424e-007,2.85817e-006,0,0.000213975,0.000910119
9,0.595608,0.00016056,3.79294e-005,0,0.00018396,4.33374e-005,0,0,0,0,4.99146e-005,0.000146155,5.02752e-005,5.74084e-005,0.000167246,5.74435e-005,0,0,0,0,3.76598e-005,0.00016083,0,4.33111e-005,0.000183986,0,0,0,4.72439e-007,1.13498e-007,0,0.000181099,4.27916e-005,0,0.000246011,5.79548e-005,0,1.43396e-007,4.33368e-007,1.50441e-007,5.62806e-005,0.000164869,5.67201e-005,7.67742e-005,0.000223658,7.68188e-005,0,1.08232e-007,4.77706e-007,0,4.24631e-005,0.000181427,0,5.79215e-005,0.000246044,0,0,0,4.38564e-007,1.05519e-007,0,0.000344081,8.11613e-005,0,0,0,0,1.32822e-007,4.02572e-007,1.39865e-007,0.00010719,0.000312998,0.000107579,0,0,0,0,1.00255e-007,4.43828e-007,0,8.08707e-005,0.000344372
