gridnumber,capital,policy[0 0],policy[0 1],policy[0 2],policy[0 3],policy[0 4],policy[0 5],policy[0 6],policy[1 0],policy[1 1],policy[1 2],policy[1 3],policy[1 4],policy[1 5],policy[1 6],policy[2 0],policy[2 1],policy[2 2],policy[2 3],policy[2 4],policy[2 5],policy[2 6],policy[3 0],policy[3 1],policy[3 2],policy[3 3],policy[3 4],policy[3 5],policy[3 6],policy[4 0],policy[4 1],policy[4 2],policy[4 3],policy[4 4],policy[4 5],policy[4 6],policy[5 0],policy[5 1],policy[5 2],policy[5 3],policy[5 4],policy[5 5],policy[5 6],policy[6 0],policy[6 1],policy[6 2],policy[6 3],policy[6 4],policy[6 5],policy[6 6]
10,0.195332,0.0591097,0.0813771,0.11338,0.157504,0.215043,0.289431,0.383113,0.0591099,0.0813775,0.11338,0.157504,0.215044,0.289432,0.383113,0.0589257,0.0811732,0.113149,0.157226,0.214718,0.289048,0.382657,0.0587406,0.0809692,0.112917,0.156948,0.21439,0.288664,0.382199,0.0585551,0.0807662,0.112685,0.156671,0.214062,0.288279,0.38174,0.0583689,0.0805636,0.112452,0.156392,0.213732,0.287894,0.381305,0.058182,0.0803616,0.112217,0.156114,0.213401,0.287515,0.38087
11,0.216131,0.0727407,0.0966756,0.129623,0.174474,0.232601,0.307383,0.401391,0.072741,0.096676,0.129624,0.174474,0.232601,0.307383,0.401392,0.0725557,0.0964304,0.129374,0.174169,0.232266,0.306976,0.400926,0.0723696,0.0961833,0.129124,0.173863,0.231929,0.306566,0.400458,0.0721832,0.0959355,0.128874,0.173557,0.231591,0.306156,0.399993,0.0719959,0.0956862,0.128623,0.173251,0.231251,0.305745,0.399547,0.0718081,0.0954359,0.128371,0.172945,0.230911,0.30535,0.399098
12,0.237172,0.087522,0.112113,0.146366,0.1917,0.250504,0.325557,0.419939,0.0875224,0.112113,0.146367,0.1917,0.250505,0.325557,0.419939,0.0872862,0.111873,0.146092,0.191375,0.250153,0.325133,0.41946,0.0870502,0.111631,0.145817,0.191048,0.2498,0.324706,0.418978,0.0868149,0.111388,0.145541,0.190721,0.249447,0.324278,0.418505,0.0865798,0.111144,0.145266,0.190394,0.249093,0.323852,0.418044,0.0863452,0.1109,0.14499,0.190065,0.248737,0.323448,0.417581
13,0.258456,0.102774,0.128418,0.163466,0.209261,0.268706,0.344001,0.438743,0.102775,0.128418,0.163467,0.209261,0.268706,0.344002,0.438744,0.102519,0.128152,0.163165,0.208923,0.268336,0.343562,0.438251,0.102263,0.127884,0.162862,0.208584,0.267964,0.343121,0.437756,0.102005,0.127617,0.16256,0.208244,0.267592,0.342679,0.437273,0.101745,0.127349,0.162257,0.207902,0.267219,0.342245,0.436796,0.101485,0.12708,0.161954,0.207559,0.266846,0.341823,0.436318
14,0.279986,0.118472,0.145229,0.180852,0.227217,0.287166,0.362715,0.457807,0.118472,0.145229,0.180852,0.227217,0.287167,0.362716,0.457807,0.118204,0.144938,0.180524,0.226871,0.286774,0.362259,0.457299,0.117935,0.144647,0.180195,0.226522,0.28638,0.361801,0.456789,0.117666,0.144355,0.179866,0.226173,0.285986,0.361342,0.456285,0.117397,0.144063,0.179536,0.225821,0.28559,0.360904,0.455782,0.117127,0.14377,0.179205,0.225469,0.285201,0.360474,0.455278
15,0.301766,0.135044,0.162437,0.198536,0.245573,0.305866,0.381716,0.477091,0.135044,0.162437,0.198537,0.245574,0.305866,0.381716,0.477091,0.134743,0.162122,0.198187,0.245214,0.305447,0.38125,0.476559,0.134441,0.161805,0.197836,0.244853,0.305027,0.380782,0.476024,0.134141,0.161489,0.197483,0.244492,0.304605,0.380313,0.475502,0.133842,0.161171,0.197129,0.24413,0.304182,0.379868,0.474978,0.133543,0.160853,0.196774,0.243767,0.303777,0.379425,0.474452
16,0.323799,0.15199,0.180002,0.216581,0.26428,0.324805,0.401013,0.496595,0.151991,0.180002,0.216582,0.264281,0.324806,0.401013,0.496596,0.151675,0.179661,0.216221,0.263902,0.324369,0.400537,0.49604,0.151359,0.179319,0.215863,0.263521,0.323932,0.400058,0.495484,0.151042,0.178976,0.215506,0.263141,0.323494,0.399583,0.494948,0.150724,0.178633,0.215146,0.262759,0.323058,0.399126,0.494409,0.150405,0.178289,0.214786,0.262376,0.322644,0.398668,0.493868
17,0.346087,0.169418,0.197903,0.235121,0.283269,0.344039,0.420599,0.516341,0.169419,0.197904,0.235121,0.28327,0.344039,0.4206,0.516341,0.169081,0.197538,0.234761,0.282869,0.343588,0.420108,0.515768,0.168741,0.19717,0.234398,0.282467,0.343136,0.419615,0.515199,0.168401,0.1968,0.234035,0.282064,0.342682,0.41913,0.514652,0.16806,0.196429,0.233669,0.281661,0.342237,0.418658,0.514102,0.167718,0.196056,0.233302,0.281261,0.341805,0.418184,0.51355
18,0.368632,0.187245,0.216168,0.254086,0.302511,0.363561,0.44046,0.536355,0.187246,0.216169,0.254087,0.302512,0.363562,0.440461,0.536356,0.186878,0.215798,0.253706,0.302082,0.363094,0.439955,0.535774,0.18651,0.215425,0.253325,0.301651,0.362624,0.439447,0.535198,0.186142,0.215052,0.252942,0.30122,0.362153,0.438951,0.534637,0.185772,0.214676,0.252558,0.300788,0.361705,0.438461,0.534074,0.185402,0.214299,0.252173,0.300374,0.361265,0.437971,0.533509
19,0.391439,0.205435,0.234974,0.273368,0.322013,0.383395,0.460595,0.556653,0.205435,0.234975,0.273368,0.322014,0.383396,0.460596,0.556653,0.20505,0.234601,0.272965,0.32157,0.382919,0.460074,0.556058,0.204662,0.234225,0.272561,0.321123,0.382439,0.45955,0.555473,0.204273,0.233848,0.272156,0.320676,0.381959,0.459034,0.554898,0.203882,0.233468,0.27175,0.320229,0.381503,0.45852,0.554321,0.203489,0.233087,0.271345,0.319806,0.381048,0.458003,0.553741
20,0.414511,0.224066,0.254242,0.292921,0.341829,0.403545,0.480973,0.577222,0.224067,0.254243,0.292922,0.341829,0.403546,0.480973,0.577222,0.223675,0.253848,0.292492,0.341368,0.403057,0.480426,0.576612,0.223281,0.253452,0.292061,0.340905,0.402565,0.479877,0.576014,0.222885,0.253056,0.291629,0.340441,0.402078,0.479344,0.575422,0.222486,0.252658,0.291196,0.339985,0.401608,0.478809,0.574827,0.222085,0.252258,0.290776,0.339546,0.401137,0.478273,0.57423
21,0.437849,0.243231,0.273841,0.312745,0.361951,0.423998,0.501594,0.598053,0.243232,0.273842,0.312746,0.361951,0.423999,0.501594,0.598053,0.242833,0.273423,0.312294,0.361473,0.423493,0.501025,0.597427,0.242433,0.273004,0.311841,0.360993,0.422985,0.500459,0.596816,0.242033,0.272583,0.311386,0.360511,0.422487,0.499914,0.596208,0.24163,0.272161,0.310931,0.360054,0.422001,0.499366,0.595598,0.241227,0.27174,0.310499,0.359604,0.421513,0.498816,0.594985
22,0.461458,0.26286,0.293721,0.332874,0.382401,0.444739,0.52249,0.619151,0.26286,0.293721,0.332875,0.382402,0.44474,0.52249,0.619152,0.26244,0.293275,0.332408,0.381914,0.444218,0.521908,0.618509,0.262019,0.292827,0.331938,0.381423,0.443694,0.521329,0.617886,0.261597,0.292379,0.331467,0.380932,0.443183,0.52077,0.617264,0.261173,0.291929,0.331002,0.380465,0.442679,0.520209,0.616639,0.260749,0.291494,0.330559,0.380001,0.442172,0.519645,0.616012
23,0.485341,0.282806,0.313886,0.353338,0.403186,0.465763,0.543674,0.640523,0.282807,0.313887,0.353338,0.403186,0.465764,0.543675,0.640524,0.28236,0.31342,0.352855,0.402685,0.465224,0.54308,0.639867,0.281912,0.312951,0.352369,0.402182,0.464683,0.542492,0.639232,0.281463,0.31248,0.351881,0.401684,0.464154,0.541916,0.638596,0.281013,0.312009,0.351412,0.401203,0.463626,0.541337,0.637957,0.280567,0.311565,0.350954,0.400721,0.463095,0.540757,0.637315
24,0.5095,0.303031,0.334383,0.374138,0.424286,0.487051,0.565144,0.662175,0.303032,0.334383,0.374138,0.424286,0.487052,0.565145,0.662176,0.302555,0.333901,0.373641,0.423768,0.486488,0.564533,0.661506,0.302076,0.333417,0.37314,0.423247,0.485922,0.563931,0.660857,0.301597,0.332931,0.372637,0.422737,0.485377,0.563338,0.660205,0.301117,0.332452,0.372164,0.42224,0.48483,0.562742,0.659551,0.300664,0.331997,0.371696,0.42174,0.484281,0.562143,0.658894
25,0.533939,0.323571,0.355236,0.395292,0.445687,0.508607,0.586893,0.684107,0.323571,0.355237,0.395293,0.445688,0.508608,0.586893,0.684108,0.323085,0.354739,0.394787,0.445153,0.508025,0.586264,0.683425,0.322596,0.35424,0.394279,0.444616,0.507446,0.585647,0.682761,0.322105,0.353738,0.393773,0.444093,0.506891,0.585036,0.682094,0.321615,0.353257,0.393287,0.443576,0.506333,0.584422,0.681423,0.321157,0.352789,0.392799,0.443058,0.505772,0.583805,0.680752
26,0.558661,0.344502,0.376451,0.416787,0.467386,0.530471,0.608919,0.706319,0.344502,0.376452,0.416788,0.467386,0.530471,0.608919,0.706319,0.344,0.375942,0.416262,0.466833,0.529877,0.608273,0.705621,0.343496,0.375429,0.415734,0.466277,0.529288,0.607645,0.704934,0.342989,0.374915,0.415215,0.465738,0.528714,0.607022,0.704244,0.342497,0.37443,0.414712,0.4652,0.528137,0.606394,0.703551,0.342025,0.37395,0.414208,0.46466,0.527558,0.605764,0.702861
27,0.58367,0.365806,0.398036,0.438592,0.48937,0.552631,0.631243,0.728792,0.365806,0.398037,0.438592,0.48937,0.552632,0.631244,0.728792,0.365291,0.397517,0.43805,0.488795,0.55202,0.630583,0.728074,0.364773,0.396995,0.437506,0.488218,0.551417,0.629945,0.727363,0.364252,0.396475,0.436977,0.487664,0.550824,0.629308,0.72665,0.363762,0.395976,0.436457,0.487108,0.550228,0.628667,0.725933,0.363281,0.395476,0.435935,0.486549,0.549629,0.628023,0.725227
28,0.608968,0.387505,0.419966,0.460712,0.511646,0.57508,0.653869,0.751523,0.387506,0.419966,0.460713,0.511647,0.575081,0.653869,0.751524,0.386983,0.419426,0.460154,0.511053,0.57445,0.653196,0.750786,0.386457,0.418884,0.459592,0.510463,0.573831,0.652544,0.75006,0.38593,0.418351,0.459048,0.509895,0.573219,0.651891,0.749329,0.385429,0.417834,0.458507,0.509326,0.572605,0.651233,0.748594,0.384928,0.417314,0.457964,0.508754,0.571987,0.650573,0.747879
29,0.634559,0.409575,0.442213,0.483137,0.534238,0.597819,0.67679,0.774533,0.409576,0.442213,0.483137,0.534239,0.59782,0.67679,0.774533,0.409034,0.441655,0.482558,0.533633,0.59717,0.676103,0.773782,0.408489,0.441095,0.481976,0.533032,0.596538,0.675435,0.773047,0.407952,0.44055,0.48142,0.532445,0.59591,0.674764,0.772309,0.407433,0.440014,0.480861,0.531855,0.59528,0.67409,0.771565,0.406913,0.439475,0.4803,0.531263,0.594645,0.673415,0.770845
30,0.660447,0.431975,0.464781,0.505871,0.557136,0.62086,0.700004,0.797853,0.431976,0.464782,0.505872,0.557137,0.62086,0.700005,0.797853,0.431415,0.464205,0.505275,0.55651,0.620194,0.699302,0.797096,0.430851,0.463625,0.50468,0.555893,0.619551,0.698614,0.796352,0.430301,0.463068,0.504109,0.555286,0.61891,0.697924,0.795604,0.429762,0.462512,0.503534,0.554676,0.618266,0.697229,0.794852,0.429221,0.461953,0.502957,0.554063,0.617618,0.696538,0.79412
31,0.686635,0.454702,0.487669,0.52893,0.580329,0.644215,0.723506,0.821493,0.454703,0.48767,0.52893,0.58033,0.644216,0.723506,0.821494,0.454122,0.487073,0.528318,0.579683,0.643537,0.722785,0.820727,0.453538,0.486475,0.52771,0.579051,0.642882,0.722074,0.819966,0.452976,0.485905,0.527117,0.578426,0.642226,0.72136,0.819201,0.452418,0.485333,0.526522,0.577797,0.641567,0.720643,0.818435,0.451857,0.484759,0.525924,0.577166,0.640905,0.719933,0.817688
32,0.713126,0.477756,0.510885,0.552299,0.603827,0.667888,0.747285,0.845434,0.477757,0.510886,0.5523,0.603828,0.667888,0.747286,0.845434,0.477157,0.510273,0.551667,0.603163,0.667197,0.746545,0.844653,0.476555,0.509664,0.551043,0.602519,0.666526,0.745813,0.843876,0.475981,0.509079,0.55043,0.601879,0.665853,0.745078,0.843095,0.475405,0.508491,0.549814,0.601235,0.665175,0.744338,0.842315,0.474827,0.507901,0.549195,0.600588,0.664496,0.743616,0.841553
33,0.739924,0.501148,0.534437,0.575975,0.627647,0.691869,0.771349,0.869673,0.501148,0.534437,0.575975,0.627647,0.69187,0.77135,0.869674,0.500532,0.53381,0.575322,0.626967,0.691163,0.770593,0.868878,0.499916,0.533189,0.574682,0.626313,0.690474,0.769851,0.868085,0.499328,0.532581,0.574051,0.62566,0.689783,0.769105,0.867289,0.498736,0.531971,0.573416,0.625002,0.689087,0.768354,0.866497,0.498141,0.531357,0.572778,0.624341,0.688394,0.767628,0.865717
34,0.767033,0.524884,0.558306,0.599966,0.651799,0.716157,0.795735,0.894217,0.524885,0.558307,0.599966,0.651799,0.716158,0.795736,0.894217,0.524252,0.557657,0.599294,0.651107,0.715435,0.794971,0.893407,0.523625,0.557019,0.598642,0.650439,0.714725,0.79422,0.892598,0.523016,0.556392,0.597996,0.649768,0.714012,0.793467,0.891785,0.522405,0.555762,0.597345,0.649094,0.713295,0.792707,0.890979,0.52179,0.555129,0.596691,0.648417,0.712583,0.79197,0.890182
35,0.794456,0.548955,0.582493,0.624288,0.676276,0.740744,0.820461,0.919066,0.548956,0.582493,0.624288,0.676277,0.740745,0.820461,0.919067,0.548304,0.581824,0.623601,0.67557,0.740001,0.819686,0.918241,0.547662,0.581172,0.622938,0.674885,0.739268,0.818918,0.917414,0.547034,0.580529,0.622277,0.674196,0.738532,0.818146,0.916584,0.546402,0.579881,0.621612,0.673504,0.737791,0.817372,0.915763,0.545766,0.57923,0.620944,0.67281,0.737067,0.816618,0.914947
36,0.822196,0.573356,0.607013,0.648952,0.701073,0.765624,0.8455,0.944222,0.573356,0.607013,0.648952,0.701074,0.765625,0.845501,0.944222,0.572684,0.606327,0.648251,0.700352,0.764865,0.844711,0.94338,0.572028,0.605664,0.647575,0.699647,0.76412,0.843925,0.942535,0.571382,0.605005,0.646897,0.698939,0.763371,0.843136,0.941686,0.570733,0.604342,0.646216,0.698227,0.762617,0.842349,0.940848,0.570079,0.603675,0.645531,0.69752,0.761886,0.841578,0.940012
37,0.850258,0.598095,0.631878,0.673952,0.726188,0.790836,0.870854,0.969684,0.598096,0.631878,0.673952,0.726188,0.790836,0.870855,0.969685,0.597407,0.631177,0.673237,0.725449,0.790067,0.87005,0.968823,0.596739,0.630503,0.672544,0.724723,0.78931,0.869248,0.967958,0.596077,0.629829,0.671848,0.723994,0.78855,0.868442,0.967089,0.59541,0.629151,0.671147,0.723261,0.787784,0.867641,0.96623,0.59474,0.628469,0.670445,0.722538,0.78704,0.866853,0.965371
38,0.878644,0.623185,0.657093,0.699282,0.751615,0.816391,0.896528,0.995451,0.623185,0.657094,0.699282,0.751616,0.816391,0.896529,0.995452,0.62248,0.656379,0.698551,0.750858,0.81561,0.895709,0.994569,0.621801,0.655689,0.697839,0.750114,0.814836,0.89489,0.99368,0.621122,0.654995,0.697124,0.749365,0.814058,0.894067,0.992787,0.62044,0.654298,0.696405,0.748612,0.813278,0.893251,0.991911,0.619753,0.653597,0.695689,0.747876,0.812519,0.892445,0.991032
39,0.90736,0.648628,0.682647,0.724941,0.777365,0.842275,0.922524,1.02152,0.648629,0.682647,0.724942,0.777365,0.842276,0.922524,1.02152,0.647908,0.681916,0.724194,0.776593,0.841479,0.921688,1.02062,0.647213,0.681208,0.723463,0.775834,0.840687,0.920852,1.01971,0.646517,0.680496,0.722728,0.775072,0.839892,0.92001,1.0188,0.645816,0.679779,0.721988,0.774303,0.839097,0.91918,1.0179,0.645112,0.679064,0.721258,0.773558,0.83832,0.918355,1.01701
40,0.936408,0.674418,0.708538,0.750929,0.803457,0.868487,0.948842,1.0479,0.674418,0.708538,0.75093,0.803458,0.868487,0.948843,1.0479,0.673682,0.707792,0.750166,0.802674,0.867675,0.94799,1.04698,0.67297,0.707065,0.749415,0.8019,0.866866,0.947134,1.04606,0.672253,0.706334,0.748661,0.801123,0.866053,0.946274,1.04513,0.671533,0.705599,0.747901,0.800341,0.865245,0.945426,1.04422,0.670811,0.704871,0.747159,0.799582,0.86445,0.94458,1.04331
41,0.965793,0.700551,0.73477,0.777252,0.829897,0.895031,0.975484,1.07461,0.700551,0.73477,0.777252,0.829897,0.895031,0.975485,1.07461,0.699799,0.734008,0.776473,0.829099,0.894204,0.974613,1.07367,0.699068,0.733262,0.775707,0.828307,0.893377,0.973736,1.07273,0.698334,0.732512,0.774937,0.827511,0.892546,0.972855,1.07178,0.697595,0.731757,0.774161,0.826714,0.891724,0.971988,1.07086,0.696861,0.731016,0.773409,0.825937,0.890911,0.971121,1.06993
42,0.995519,0.727032,0.761343,0.803924,0.856674,0.92191,1.00245,1.10164,0.727033,0.761343,0.803924,0.856675,0.92191,1.00245,1.10164,0.726266,0.760566,0.803132,0.85586,0.921066,1.00156,1.10069,0.725517,0.759803,0.80235,0.85505,0.920222,1.00066,1.09973,0.724765,0.759035,0.801563,0.854235,0.919373,0.999754,1.09877,0.724007,0.758263,0.800773,0.853424,0.918535,0.998868,1.09782,0.723261,0.75751,0.800005,0.852629,0.917703,0.997979,1.09687
43,1.02559,0.753867,0.788268,0.830948,0.883792,0.949126,1.02973,1.12901,0.753867,0.788268,0.830949,0.883792,0.949126,1.02973,1.12901,0.753086,0.787477,0.830141,0.882962,0.948265,1.02882,1.12803,0.752319,0.786697,0.82934,0.882134,0.947402,1.0279,1.12705,0.751549,0.785913,0.828535,0.881302,0.946534,1.02698,1.12608,0.750773,0.785124,0.827729,0.880476,0.945679,1.02607,1.12511,0.750015,0.784358,0.826943,0.879663,0.944827,1.02517,1.12413
44,1.05601,0.781059,0.81555,0.858319,0.911254,0.97668,1.05735,1.1567,0.781059,0.815551,0.85832,0.911255,0.97668,1.05735,1.1567,0.780263,0.814745,0.857496,0.910409,0.975801,1.05642,1.15571,0.77948,0.813947,0.856677,0.909563,0.974917,1.05548,1.1547,0.778692,0.813144,0.855852,0.908712,0.974029,1.05454,1.15371,0.777899,0.812339,0.855032,0.907872,0.973156,1.05362,1.15272,0.777129,0.811556,0.854228,0.907041,0.972282,1.05269,1.15173
45,1.08678,0.808613,0.843188,0.88604,0.939065,1.00457,1.0853,1.18472,0.808614,0.843188,0.88604,0.939066,1.00457,1.0853,1.18473,0.807802,0.842366,0.885201,0.938203,1.00367,1.08435,1.18371,0.807001,0.841549,0.884363,0.937339,1.00277,1.0834,1.18269,0.806195,0.840727,0.88352,0.936469,1.00186,1.08244,1.18168,0.805385,0.839907,0.882686,0.935615,1.00097,1.0815,1.18068,0.804599,0.839106,0.881863,0.934764,1.00007,1.08056,1.17968
46,1.1179,0.836529,0.87118,0.914115,0.967226,1.0328,1.1136,1.21309,0.83653,0.871181,0.914116,0.967227,1.0328,1.1136,1.21309,0.835703,0.870342,0.91326,0.966347,1.03188,1.11263,1.21207,0.834882,0.869506,0.912404,0.965464,1.03095,1.11166,1.21103,0.834057,0.868666,0.911543,0.964575,1.03002,1.11069,1.21001,0.833232,0.867831,0.910693,0.963704,1.02911,1.10972,1.209,0.832427,0.867011,0.909852,0.962832,1.0282,1.10875,1.20797
47,1.14939,0.864806,0.899533,0.942548,0.995739,1.06137,1.14225,1.24182,0.864807,0.899533,0.942548,0.995739,1.06137,1.14225,1.24182,0.863963,0.898678,0.941676,0.994841,1.06043,1.14126,1.24078,0.863124,0.897824,0.940802,0.993937,1.05948,1.14026,1.23973,0.862279,0.896964,0.939922,0.993028,1.05853,1.13926,1.23869,0.86144,0.896115,0.939057,0.992137,1.05761,1.13828,1.23766,0.860616,0.895276,0.938196,0.991244,1.05667,1.13729,1.23662
48,1.18124,0.893448,0.928248,0.971341,1.0246,1.09029,1.17123,1.27091,0.893449,0.928249,0.971342,1.0246,1.09029,1.17123,1.27091,0.892589,0.927377,0.970452,1.02368,1.08933,1.17022,1.26985,0.891731,0.926505,0.969559,1.02276,1.08837,1.1692,1.26878,0.890867,0.925627,0.968659,1.02183,1.0874,1.16819,1.26772,0.890013,0.924763,0.967778,1.02092,1.08645,1.1672,1.26667,0.88917,0.923905,0.966897,1.02,1.0855,1.16619,1.2656
49,1.21346,0.922459,0.957332,1.0005,1.05382,1.11957,1.20057,1.30034,0.92246,0.957332,1.0005,1.05382,1.11957,1.20057,1.30034,0.921584,0.956444,0.999589,1.05288,1.11859,1.19955,1.29926,0.920707,0.955552,0.998675,1.05193,1.11761,1.19851,1.29817,0.919824,0.954655,0.997755,1.05098,1.11662,1.19749,1.29709,0.918955,0.953776,0.996855,1.05005,1.11565,1.19647,1.29602,0.918094,0.952898,0.995952,1.04911,1.11467,1.19545,1.29493
50,1.24606,0.951844,0.986785,1.03002,1.08339,1.14921,1.23028,1.33013,0.951844,0.986785,1.03002,1.08339,1.14921,1.23028,1.33013,0.950952,0.98588,1.02909,1.08243,1.14821,1.22924,1.32903,0.950056,0.984969,1.02815,1.08146,1.1472,1.22819,1.32791,0.949154,0.984052,1.02721,1.08049,1.14619,1.22715,1.32682,0.948271,0.983155,1.02629,1.07954,1.1452,1.22611,1.32571,0.94739,0.982256,1.02536,1.07859,1.1442,1.22507,1.32461
51,1.27903,0.981605,1.01661,1.05989,1.11333,1.1792,1.26036,1.36027,0.981605,1.01661,1.05989,1.11333,1.1792,1.26036,1.36027,0.980696,1.01568,1.05894,1.11235,1.17818,1.2593,1.35914,0.979781,1.01475,1.05798,1.11136,1.17715,1.25823,1.35801,0.97886,1.01381,1.05702,1.11037,1.17613,1.25717,1.35689,0.97796,1.0129,1.05608,1.1094,1.17512,1.25612,1.35577,0.977058,1.01198,1.05514,1.10842,1.17411,1.25506,1.35465
