gridnumber,capital,policy[0 0],policy[0 1],policy[0 2],policy[0 3],policy[0 4],policy[0 5],policy[0 6],policy[1 0],policy[1 1],policy[1 2],policy[1 3],policy[1 4],policy[1 5],policy[1 6],policy[2 0],policy[2 1],policy[2 2],policy[2 3],policy[2 4],policy[2 5],policy[2 6],policy[3 0],policy[3 1],policy[3 2],policy[3 3],policy[3 4],policy[3 5],policy[3 6],policy[4 0],policy[4 1],policy[4 2],policy[4 3],policy[4 4],policy[4 5],policy[4 6],policy[5 0],policy[5 1],policy[5 2],policy[5 3],policy[5 4],policy[5 5],policy[5 6],policy[6 0],policy[6 1],policy[6 2],policy[6 3],policy[6 4],policy[6 5],policy[6 6]
10,0.205331,0.233178,0.264101,0.301875,0.349685,0.407819,0.480661,0.570355,0.233969,0.264875,0.302683,0.350509,0.408647,0.481492,0.571181,0.234759,0.265649,0.303491,0.351333,0.409476,0.482323,0.572007,0.23555,0.266422,0.304299,0.352158,0.410304,0.483154,0.572832,0.236341,0.267196,0.305107,0.352982,0.411132,0.483986,0.573658,0.237132,0.26797,0.305915,0.353807,0.41196,0.484817,0.574484,0.237923,0.268741,0.306723,0.354631,0.412789,0.485648,0.575309
11,0.226131,0.249398,0.279703,0.31839,0.366061,0.424683,0.49758,0.587218,0.250265,0.280565,0.319314,0.366961,0.425603,0.498494,0.588109,0.251131,0.281426,0.320238,0.367862,0.426523,0.499408,0.589001,0.251997,0.282287,0.321162,0.368763,0.427442,0.500322,0.589892,0.252863,0.283148,0.322085,0.369663,0.428362,0.501236,0.590784,0.253729,0.284009,0.323009,0.370564,0.429282,0.50215,0.591675,0.254595,0.28487,0.323933,0.371465,0.430202,0.503063,0.592567
12,0.247171,0.265497,0.295929,0.335354,0.382668,0.441881,0.51467,0.604862,0.266371,0.296887,0.336325,0.383642,0.442887,0.515669,0.605895,0.267244,0.297845,0.337296,0.384617,0.443892,0.516668,0.606928,0.268118,0.298803,0.338267,0.385591,0.444897,0.517667,0.607961,0.268983,0.299761,0.339238,0.386565,0.445902,0.518666,0.608994,0.269843,0.300719,0.340208,0.38754,0.446908,0.519669,0.610027,0.270702,0.301677,0.341179,0.388514,0.447912,0.520691,0.61106
13,0.268455,0.282002,0.313697,0.353022,0.4004,0.459992,0.532773,0.62337,0.282722,0.314485,0.353787,0.401167,0.460797,0.533709,0.624364,0.283441,0.315272,0.354552,0.401946,0.461603,0.534646,0.625358,0.28416,0.316059,0.355317,0.402729,0.462408,0.535582,0.626353,0.28488,0.316847,0.356082,0.403513,0.463214,0.536518,0.627347,0.285599,0.317634,0.35684,0.404296,0.464019,0.537455,0.628341,0.286319,0.318422,0.357598,0.40508,0.464825,0.538391,0.629335
14,0.289985,0.298648,0.330852,0.369359,0.417107,0.476728,0.550189,0.641208,0.299483,0.33184,0.370377,0.418205,0.477849,0.551323,0.642401,0.300317,0.332829,0.371394,0.419303,0.478971,0.552457,0.643594,0.301152,0.333817,0.372412,0.420402,0.480093,0.55359,0.644783,0.301986,0.334774,0.373429,0.4215,0.481215,0.554724,0.645953,0.302821,0.335732,0.374447,0.422598,0.482336,0.555858,0.647124,0.303655,0.33669,0.375465,0.423696,0.483458,0.556992,0.648294
15,0.311765,0.315018,0.347483,0.386107,0.434597,0.49414,0.567864,0.65922,0.316342,0.348728,0.387363,0.435897,0.49542,0.569132,0.660503,0.317667,0.349973,0.38862,0.437196,0.496707,0.570399,0.661786,0.318991,0.351218,0.389877,0.438495,0.497994,0.571665,0.66307,0.320316,0.352463,0.391134,0.439794,0.499281,0.572932,0.664353,0.32164,0.353708,0.392391,0.441094,0.500568,0.574199,0.665636,0.322965,0.354953,0.393648,0.442393,0.501855,0.575466,0.666919
16,0.333798,0.333189,0.364728,0.403721,0.452695,0.512135,0.585937,0.677712,0.334545,0.366047,0.40506,0.454039,0.513487,0.587267,0.679095,0.335874,0.367365,0.406399,0.455382,0.514838,0.588596,0.680477,0.337203,0.368684,0.407739,0.456726,0.51619,0.589926,0.681859,0.338531,0.370003,0.409078,0.458069,0.517541,0.591256,0.683242,0.33986,0.371322,0.410417,0.459413,0.518893,0.592586,0.684624,0.341189,0.372641,0.411757,0.460757,0.520258,0.593924,0.686006
17,0.356085,0.351434,0.382739,0.422113,0.471061,0.530723,0.604693,0.696724,0.352606,0.383985,0.423402,0.472376,0.532104,0.606104,0.698129,0.353778,0.38523,0.424695,0.473688,0.533486,0.607514,0.699534,0.35495,0.386475,0.426017,0.475001,0.534867,0.608925,0.700939,0.356122,0.387721,0.427338,0.476313,0.536248,0.610335,0.702344,0.357281,0.388966,0.42866,0.477625,0.537629,0.611746,0.703749,0.35844,0.390211,0.429981,0.478938,0.539011,0.613156,0.705154
18,0.378631,0.36859,0.400466,0.440542,0.489116,0.549383,0.623731,0.715433,0.369966,0.401883,0.442008,0.490542,0.550843,0.625216,0.716896,0.371342,0.403308,0.443474,0.491967,0.552303,0.626701,0.71836,0.372718,0.404733,0.444941,0.493392,0.553763,0.628185,0.719823,0.374093,0.406158,0.446407,0.494817,0.555224,0.62967,0.721286,0.375469,0.407584,0.447873,0.496255,0.556684,0.631154,0.72275,0.376845,0.409009,0.449306,0.497701,0.558144,0.632639,0.724229
19,0.401438,0.386988,0.418994,0.459153,0.507544,0.567988,0.642648,0.73424,0.388332,0.420442,0.460672,0.509109,0.569603,0.644287,0.735881,0.389676,0.42189,0.462191,0.510674,0.571221,0.645918,0.737521,0.39102,0.423338,0.46371,0.512239,0.572838,0.647548,0.739161,0.392364,0.424797,0.465229,0.513804,0.574455,0.649177,0.740801,0.393708,0.426299,0.466748,0.515369,0.576072,0.650806,0.742441,0.395052,0.427802,0.468267,0.516934,0.57769,0.652436,0.744081
20,0.424509,0.40476,0.437747,0.477631,0.526558,0.587455,0.662377,0.754248,0.406418,0.43944,0.47925,0.528199,0.589028,0.663928,0.755795,0.408076,0.441132,0.480868,0.529841,0.590602,0.665479,0.757341,0.409734,0.442825,0.482487,0.531482,0.592175,0.66703,0.758888,0.411392,0.444518,0.484106,0.533124,0.593749,0.66858,0.760434,0.41305,0.44621,0.485725,0.534765,0.595339,0.670131,0.76198,0.414708,0.447901,0.487344,0.536407,0.596928,0.671704,0.763527
21,0.447848,0.423347,0.456705,0.496067,0.545529,0.606342,0.681484,0.773427,0.425163,0.458503,0.497888,0.547377,0.608201,0.683335,0.775281,0.427041,0.460301,0.499709,0.549226,0.610059,0.685186,0.777138,0.428919,0.462098,0.501529,0.551074,0.611918,0.687037,0.779053,0.430796,0.463896,0.50335,0.552923,0.613776,0.688888,0.780967,0.432674,0.465694,0.505171,0.554771,0.615635,0.690739,0.782881,0.434551,0.467491,0.506992,0.55662,0.617494,0.69259,0.784796
22,0.471456,0.444107,0.47654,0.516259,0.566027,0.626798,0.701861,0.794245,0.445773,0.478105,0.517875,0.567668,0.628477,0.70362,0.79618,0.44744,0.47967,0.519492,0.569314,0.630156,0.705379,0.798114,0.449051,0.481235,0.52112,0.570967,0.631836,0.707139,0.800049,0.450643,0.4828,0.52275,0.57262,0.633515,0.708898,0.801984,0.452236,0.484365,0.524379,0.574273,0.635195,0.710658,0.803919,0.453829,0.48593,0.526008,0.575926,0.636874,0.712417,0.805828
23,0.495339,0.4632,0.495138,0.535473,0.585532,0.646193,0.721508,0.814869,0.46499,0.496951,0.537344,0.587431,0.648138,0.72344,0.816906,0.46678,0.49877,0.539215,0.589329,0.650083,0.725391,0.818943,0.46857,0.50059,0.541085,0.591228,0.652028,0.727341,0.820979,0.47036,0.502409,0.542956,0.593126,0.653973,0.729291,0.823016,0.472133,0.504229,0.54484,0.595002,0.655919,0.731242,0.825053,0.473877,0.506049,0.546739,0.596869,0.657864,0.733192,0.82709
24,0.519498,0.482516,0.51481,0.555565,0.605546,0.666596,0.742075,0.83594,0.484305,0.51676,0.557556,0.607504,0.668594,0.744036,0.837886,0.486095,0.51871,0.559548,0.609462,0.670593,0.745996,0.839832,0.487885,0.520665,0.561539,0.611419,0.672608,0.747956,0.841779,0.489675,0.522623,0.56353,0.613377,0.674623,0.749916,0.843725,0.491465,0.524581,0.565521,0.615335,0.676639,0.751892,0.845672,0.493254,0.526539,0.567512,0.617292,0.678654,0.753867,0.847618
25,0.543937,0.501358,0.534511,0.575842,0.625388,0.686993,0.762348,0.856107,0.503532,0.536692,0.578044,0.627523,0.689192,0.764551,0.858233,0.505706,0.538874,0.580245,0.629659,0.691392,0.766755,0.860363,0.50788,0.541055,0.582447,0.631794,0.693592,0.768958,0.862538,0.510053,0.543236,0.584648,0.63393,0.695792,0.771161,0.864713,0.512227,0.545454,0.586849,0.636065,0.697977,0.773364,0.866889,0.514401,0.54769,0.589051,0.6382,0.700153,0.775568,0.869064
26,0.568659,0.521486,0.554973,0.596378,0.645456,0.70752,0.783294,0.87686,0.523808,0.557357,0.598668,0.647851,0.709888,0.785693,0.879229,0.526131,0.559742,0.600958,0.650247,0.712256,0.788092,0.881598,0.528453,0.562126,0.603248,0.652643,0.714624,0.790491,0.883967,0.530776,0.56451,0.605538,0.655038,0.716992,0.79289,0.886336,0.533098,0.566895,0.607828,0.657434,0.71936,0.795289,0.888705,0.535421,0.56929,0.610118,0.65983,0.721728,0.797689,0.891065
27,0.593667,0.54244,0.576627,0.61704,0.667071,0.728937,0.805222,0.898483,0.54475,0.579012,0.619291,0.669425,0.731285,0.807606,0.900848,0.547112,0.581397,0.621547,0.671776,0.733634,0.80999,0.903214,0.549475,0.583783,0.623803,0.674126,0.735982,0.812374,0.905579,0.551838,0.586168,0.626059,0.676475,0.73833,0.814758,0.907944,0.554201,0.588553,0.628316,0.678825,0.740678,0.817142,0.91031,0.556564,0.590938,0.630572,0.681174,0.743026,0.819525,0.912675
28,0.618966,0.565443,0.599459,0.639051,0.689698,0.751241,0.827709,0.920645,0.567394,0.601288,0.640913,0.69174,0.753388,0.829935,0.922909,0.56936,0.603117,0.642775,0.693781,0.755534,0.832162,0.925173,0.571356,0.604946,0.644642,0.695823,0.757681,0.834351,0.927437,0.573352,0.606775,0.646607,0.697858,0.759827,0.836539,0.929701,0.575347,0.608604,0.648572,0.699891,0.761973,0.838728,0.931964,0.577343,0.610433,0.650537,0.701923,0.76412,0.840917,0.934228
29,0.644557,0.5864,0.618583,0.659131,0.710061,0.771999,0.848611,0.942012,0.588916,0.620948,0.661716,0.712601,0.774554,0.851155,0.94453,0.591432,0.623316,0.664301,0.71514,0.777109,0.8537,0.947071,0.593921,0.625683,0.666885,0.71768,0.779684,0.856244,0.949678,0.596192,0.628051,0.66947,0.720219,0.782259,0.858788,0.952286,0.598463,0.630418,0.672033,0.722759,0.784834,0.86135,0.954893,0.600735,0.632786,0.674582,0.725318,0.787409,0.863935,0.9575
30,0.670445,0.607309,0.639184,0.681169,0.731938,0.794229,0.870952,0.965066,0.609723,0.641699,0.683821,0.734603,0.796852,0.87353,0.967662,0.612137,0.644214,0.686473,0.737268,0.799474,0.876107,0.970259,0.61455,0.646909,0.689125,0.739933,0.802097,0.878685,0.972856,0.616964,0.649632,0.691776,0.742599,0.80472,0.881262,0.975452,0.61938,0.652354,0.694428,0.745264,0.807348,0.88384,0.978091,0.621809,0.655077,0.69708,0.747929,0.809975,0.886417,0.980736
31,0.696632,0.627948,0.66147,0.703136,0.753998,0.81627,0.892883,0.987708,0.630471,0.664299,0.705949,0.756814,0.819116,0.895729,0.990701,0.632994,0.667128,0.708763,0.759631,0.821963,0.898574,0.993694,0.635517,0.669957,0.711576,0.762447,0.824809,0.901419,0.996686,0.63804,0.672724,0.71439,0.765263,0.827655,0.904264,0.999679,0.640563,0.675479,0.717203,0.768079,0.830502,0.907109,1.00267,0.643086,0.678233,0.720016,0.770895,0.833344,0.909955,1.00566
32,0.723123,0.649015,0.683914,0.725553,0.776412,0.838899,0.915529,1.01127,0.652053,0.686832,0.728504,0.779323,0.841843,0.918482,1.01425,0.655092,0.689751,0.731455,0.782231,0.844786,0.921436,1.01723,0.658131,0.692669,0.734405,0.785139,0.847729,0.92439,1.0202,0.66117,0.695588,0.737356,0.788047,0.850673,0.927344,1.02318,0.664209,0.698513,0.740307,0.790954,0.853616,0.930297,1.02615,0.667248,0.701442,0.743257,0.793862,0.85656,0.933251,1.02913
33,0.749921,0.6725,0.706773,0.748627,0.799153,0.861931,0.938814,1.03473,0.675526,0.709748,0.751608,0.802107,0.864949,0.941752,1.03766,0.678552,0.712724,0.754578,0.805069,0.867966,0.94469,1.04057,0.681577,0.7157,0.757547,0.80806,0.870983,0.947659,1.04349,0.684603,0.718675,0.760516,0.811051,0.874001,0.95067,1.04641,0.687629,0.721651,0.763485,0.814042,0.877018,0.953681,1.04932,0.690655,0.724647,0.766454,0.817033,0.880035,0.956691,1.05224
34,0.77703,0.696159,0.730436,0.772346,0.822969,0.885828,0.962787,1.05794,0.699052,0.733366,0.775166,0.82581,0.888758,0.965774,1.0609,0.701948,0.736295,0.777968,0.828651,0.891686,0.968761,1.06386,0.704844,0.739225,0.780734,0.831491,0.894614,0.971748,1.06684,0.70774,0.742154,0.7835,0.834355,0.897541,0.974734,1.06988,0.710636,0.745084,0.786266,0.837226,0.900469,0.977746,1.07292,0.713532,0.748014,0.789032,0.840096,0.903396,0.98077,1.07596
35,0.804452,0.719874,0.754363,0.795416,0.846723,0.909606,0.987186,1.08207,0.722739,0.757218,0.798215,0.849627,0.91257,0.990248,1.08508,0.72565,0.760073,0.801013,0.852532,0.915533,0.993309,1.08809,0.728567,0.762928,0.803812,0.855436,0.918495,0.996371,1.0911,0.731485,0.765783,0.80666,0.858341,0.921454,0.999432,1.09411,0.734402,0.768638,0.809524,0.861246,0.924413,1.00249,1.09712,0.73732,0.771493,0.812387,0.864154,0.927372,1.00555,1.10012
36,0.832192,0.7428,0.776856,0.817766,0.869617,0.932603,1.01082,1.10542,0.746169,0.780048,0.821073,0.872975,0.935942,1.01418,1.10881,0.749538,0.783234,0.824379,0.876333,0.939281,1.01754,1.11219,0.752848,0.786419,0.827686,0.879691,0.942621,1.0209,1.11558,0.756149,0.789605,0.830992,0.883049,0.94596,1.02426,1.11897,0.759451,0.792791,0.834353,0.886407,0.94934,1.02762,1.12235,0.762753,0.795977,0.837745,0.889766,0.952727,1.03098,1.12574
37,0.860254,0.766737,0.799616,0.841619,0.893604,0.956595,1.03503,1.12984,0.77015,0.802977,0.845198,0.897149,0.960168,1.03848,1.13338,0.773563,0.806403,0.848777,0.900695,0.963742,1.04192,1.13692,0.776976,0.809877,0.852357,0.904241,0.967315,1.04535,1.14045,0.780226,0.813352,0.855936,0.907786,0.970889,1.04879,1.14399,0.783473,0.816827,0.859515,0.911332,0.974463,1.05223,1.14752,0.78672,0.820302,0.863073,0.914878,0.978054,1.05566,1.15106
38,0.888641,0.790138,0.823671,0.866294,0.918312,0.981546,1.05928,1.15478,0.793492,0.827187,0.869964,0.921888,0.98519,1.06283,1.15843,0.796846,0.830703,0.873635,0.925463,0.988835,1.06639,1.16199,0.8002,0.834304,0.877305,0.929039,0.992479,1.07002,1.16551,0.803555,0.837968,0.880976,0.932614,0.996124,1.07365,1.16903,0.807016,0.841632,0.884646,0.93619,0.999768,1.07728,1.17255,0.810516,0.845296,0.888316,0.939765,1.00341,1.0809,1.17606
39,0.917356,0.813688,0.848617,0.891357,0.943006,1.0067,1.08419,1.17948,0.817302,0.852399,0.895078,0.946698,1.0104,1.08794,1.18304,0.820915,0.856181,0.8988,0.950403,1.01411,1.09168,1.1866,0.824529,0.859964,0.902521,0.954109,1.01781,1.09543,1.19015,0.828142,0.863689,0.906242,0.957814,1.02152,1.09918,1.19377,0.831756,0.867409,0.909964,0.961519,1.02523,1.10293,1.19742,0.835557,0.87113,0.913685,0.965225,1.02893,1.10668,1.20107
40,0.946404,0.838988,0.874464,0.917021,0.968546,1.03202,1.1098,1.2044,0.842772,0.878143,0.920681,0.972209,1.03576,1.11359,1.20817,0.846556,0.881821,0.92434,0.975873,1.03948,1.11738,1.21193,0.85034,0.885499,0.927999,0.979553,1.04321,1.12117,1.21569,0.854124,0.88918,0.931657,0.983232,1.04693,1.12496,1.21946,0.857908,0.892877,0.935316,0.986912,1.05065,1.12875,1.22322,0.861654,0.896574,0.938975,0.990592,1.05438,1.13257,1.22739
41,0.975789,0.86557,0.900502,0.943108,0.994749,1.05826,1.13654,1.23177,0.869205,0.904148,0.946633,0.998295,1.06177,1.14013,1.23573,0.872839,0.907794,0.950139,1.00184,1.06528,1.14373,1.2397,0.876474,0.91144,0.953646,1.00539,1.06884,1.14733,1.24366,0.880108,0.915086,0.957152,1.00892,1.07241,1.15092,1.24762,0.883743,0.918721,0.960658,1.01245,1.07598,1.15452,1.25158,0.887377,0.922338,0.964165,1.01597,1.07955,1.15811,1.25555
42,1.00551,0.891436,0.926355,0.968395,1.02023,1.08386,1.16237,1.25975,0.89521,0.930082,0.972092,1.02395,1.08763,1.16606,1.26371,0.898985,0.933809,0.975789,1.02767,1.09139,1.16975,1.26766,0.902759,0.937536,0.979494,1.03139,1.09516,1.17344,1.27162,0.906534,0.941263,0.983199,1.03511,1.09894,1.17712,1.27558,0.910309,0.94499,0.986904,1.03883,1.10273,1.18081,1.27954,0.914083,0.948684,0.990609,1.04255,1.10651,1.1845,1.2835
43,1.03558,0.917779,0.952286,0.993982,1.04568,1.10943,1.18709,1.28594,0.921627,0.95607,0.997884,1.04968,1.1136,1.19123,1.29023,0.925474,0.959854,1.00179,1.05369,1.11777,1.19545,1.29436,0.929321,0.963637,1.00569,1.05769,1.12193,1.19967,1.2985,0.933168,0.967421,1.0096,1.0617,1.1261,1.20389,1.30263,0.937015,0.971205,1.01351,1.06571,1.13027,1.20811,1.30676,0.940862,0.974989,1.01742,1.06976,1.13445,1.21234,1.3109
44,1.066,0.943886,0.9777,1.01963,1.07174,1.1359,1.21351,1.31204,0.947903,0.981775,1.02383,1.07601,1.14029,1.21785,1.3163,0.951864,0.98585,1.02804,1.08028,1.14468,1.2222,1.32055,0.955826,0.989925,1.03224,1.08455,1.14907,1.22679,1.32489,0.959787,0.994,1.03645,1.08882,1.15346,1.23147,1.32928,0.963749,0.998075,1.04068,1.09309,1.15785,1.23616,1.33368,0.96771,1.00215,1.0449,1.09736,1.16219,1.24085,1.33807
45,1.09677,0.969218,1.0034,1.0459,1.09838,1.16292,1.24164,1.33881,0.973566,1.00779,1.05034,1.10291,1.16736,1.24647,1.34334,0.977914,1.01219,1.05478,1.10744,1.17179,1.25129,1.34786,0.982262,1.0166,1.05922,1.11197,1.17623,1.25611,1.35238,0.98661,1.021,1.06366,1.1165,1.18067,1.26069,1.35689,0.990958,1.0254,1.06812,1.12103,1.18511,1.26528,1.36134,0.995307,1.02981,1.07262,1.12556,1.18955,1.26986,1.36579
46,1.1279,0.995591,1.02981,1.07262,1.12557,1.18984,1.27016,1.36608,1.00006,1.03444,1.07734,1.13032,1.19443,1.27488,1.37066,1.00453,1.03909,1.08205,1.13507,1.19905,1.27959,1.37524,1.00904,1.04376,1.08677,1.13982,1.20366,1.28431,1.37982,1.01354,1.04842,1.09149,1.14457,1.20827,1.28902,1.3844,1.01805,1.05309,1.0962,1.14931,1.21288,1.29356,1.38898,1.02256,1.05776,1.10098,1.15406,1.2175,1.29809,1.39362
47,1.15939,1.02241,1.05732,1.10053,1.15361,1.21764,1.29823,1.39406,1.02705,1.06201,1.10534,1.15839,1.22228,1.30279,1.39867,1.03168,1.06672,1.11016,1.16314,1.22708,1.30736,1.40327,1.03633,1.07148,1.11498,1.16789,1.23193,1.31192,1.40787,1.04102,1.07624,1.11979,1.17263,1.23679,1.31649,1.41247,1.04572,1.08099,1.12461,1.17737,1.24164,1.32105,1.41707,1.05041,1.08575,1.12942,1.18211,1.24649,1.3257,1.42167
48,1.19124,1.04981,1.08514,1.1288,1.1815,1.24648,1.32569,1.42227,1.05463,1.09003,1.13372,1.18638,1.25147,1.3305,1.42701,1.05946,1.09492,1.13864,1.19125,1.25645,1.33531,1.43177,1.06428,1.09986,1.14356,1.19614,1.26131,1.34012,1.43653,1.06916,1.10484,1.14848,1.20102,1.26616,1.34493,1.44128,1.07405,1.10982,1.15339,1.20591,1.27102,1.34973,1.44604,1.07895,1.1148,1.15831,1.2108,1.27588,1.35454,1.4508
49,1.22346,1.07882,1.11498,1.15881,1.2116,1.27733,1.35598,1.45224,1.08354,1.11967,1.16334,1.216,1.28168,1.36026,1.4567,1.08825,1.12436,1.16787,1.22039,1.28603,1.36453,1.4611,1.09297,1.12903,1.1724,1.2248,1.29034,1.36881,1.46538,1.0977,1.13367,1.17693,1.22926,1.29457,1.37309,1.46965,1.10253,1.1383,1.18146,1.23372,1.2988,1.37737,1.47392,1.10735,1.14294,1.18599,1.23818,1.30303,1.38165,1.4782
50,1.25605,1.10806,1.14428,1.18797,1.24082,1.30622,1.38487,1.48104,1.11291,1.14893,1.1925,1.24529,1.31046,1.38916,1.48522,1.11775,1.15358,1.19703,1.24977,1.3147,1.39348,1.4894,1.1226,1.15824,1.20155,1.25424,1.31893,1.39782,1.49358,1.12744,1.16292,1.20607,1.2587,1.32318,1.40215,1.4979,1.13221,1.16762,1.21059,1.26316,1.32749,1.40649,1.5023,1.13698,1.17231,1.21512,1.26761,1.3318,1.41082,1.5067
51,1.28903,1.13792,1.17325,1.21604,1.26887,1.33337,1.4124,1.5083,1.1427,1.17819,1.22101,1.27389,1.33835,1.4174,1.51338,1.14748,1.18312,1.22596,1.27891,1.34333,1.42241,1.51846,1.15226,1.18805,1.23088,1.28393,1.3483,1.42743,1.52354,1.15704,1.19296,1.23581,1.28895,1.35328,1.43247,1.52862,1.16186,1.19784,1.24073,1.29386,1.35826,1.43751,1.53391,1.16672,1.20272,1.24566,1.29878,1.36325,1.44256,1.53935
