gridnumber,capital,VF[0],VF[1],VF[2],VF[3],VF[4],VF[5],VF[6]
35,0.794456,-74.4324,-74.9529,-74.5852,-74.2196,-73.8584,-73.4966,-73.1347
36,0.822196,-73.3604,-73.8846,-73.5131,-73.1436,-72.7786,-72.4131,-72.0475
37,0.850258,-72.302,-72.8295,-72.4543,-72.0811,-71.7126,-71.3436,-70.9746
38,0.878644,-71.2568,-71.7873,-71.4088,-71.032,-70.6603,-70.288,-69.9157
39,0.90736,-70.3059,-70.7578,-70.3761,-69.9962,-69.6213,-69.246,-68.8707
40,0.936408,-69.3149,-69.7409,-69.3563,-68.9733,-68.5956,-68.2174,-67.8395
41,0.965793,-68.3553,-68.7363,-68.349,-67.9631,-67.5828,-67.202,-66.8218
42,0.995519,-67.3712,-67.7439,-67.354,-66.9656,-66.5828,-66.1996,-65.8173
43,1.02559,-66.4182,-66.7635,-66.3713,-65.9804,-65.5954,-65.2099,-64.8258
44,1.05601,-65.5058,-65.795,-65.4006,-65.0075,-64.6204,-64.2328,-63.847
45,1.08678,-64.6533,-64.8381,-64.4418,-64.0467,-63.6576,-63.2682,-62.8809
46,1.1179,-64.2908,-63.8928,-63.4947,-63.0978,-62.707,-62.3159,-61.9271
47,1.14939,-63.3585,-62.9589,-62.5592,-62.1605,-61.7682,-61.3756,-60.9857
48,1.18124,-62.4378,-62.0362,-61.635,-61.2349,-60.8412,-60.4472,-60.0563
49,1.21346,-61.5279,-61.1245,-60.7221,-60.3208,-59.9258,-59.5306,-59.1389
50,1.24606,-60.6284,-60.2241,-59.8204,-59.418,-59.0219,-58.6257,-58.2332
51,1.27903,-59.74,-59.3343,-58.9297,-58.5264,-58.1294,-57.7323,-57.3393
52,1.31239,-58.8622,-58.4554,-58.0499,-57.6458,-57.2481,-56.8502,-56.4568
53,1.34613,-57.9948,-57.587,-57.1809,-56.7761,-56.3778,-55.9794,-55.5856
54,1.38026,-57.1378,-56.7292,-56.3225,-55.9173,-55.5185,-55.1196,-54.7257
55,1.41479,-56.291,-55.8818,-55.4747,-55.0691,-54.67,-54.2708,-53.877
56,1.44971,-55.4544,-55.0446,-54.6373,-54.2315,-53.8322,-53.4329,-53.0391
57,1.48504,-54.6278,-54.2176,-53.8103,-53.4044,-53.005,-52.6056,-52.2122
58,1.52078,-53.8112,-53.4008,-52.9934,-52.5876,-52.1883,-51.789,-51.3959
59,1.55694,-53.0043,-52.5939,-52.1867,-51.7811,-51.382,-50.9829,-50.5903
60,1.59351,-52.2073,-51.7969,-51.3899,-50.9846,-50.5859,-50.1872,-49.7952
61,1.63051,-51.4199,-51.0096,-50.6031,-50.1983,-49.7999,-49.4017,-49.0104
62,1.66794,-50.642,-50.2321,-49.8261,-49.4218,-49.024,-48.6264,-48.236
63,1.7058,-49.8736,-49.4642,-49.0588,-48.6552,-48.2581,-47.8611,-47.4717
64,1.7441,-49.1147,-48.7057,-48.3011,-47.8983,-47.502,-47.1059,-46.7174
65,1.78284,-48.365,-47.9567,-47.553,-47.1511,-46.7557,-46.3604,-45.9731
66,1.82203,-47.6245,-47.2171,-46.8142,-46.4134,-46.019,-45.6247,-45.2386
67,1.86167,-46.8932,-46.4867,-46.0849,-45.6852,-45.2918,-44.8988,-44.5139
68,1.90178,-46.1709,-45.7654,-45.3648,-44.9663,-44.5741,-44.1825,-43.7989
69,1.94235,-45.4577,-45.0532,-44.6539,-44.2567,-43.8658,-43.4757,-43.0934
70,1.98339,-44.7533,-44.3501,-43.9521,-43.5563,-43.1668,-42.7783,-42.3974
71,2.0249,-44.0577,-43.6558,-43.2592,-42.865,-42.4769,-42.0901,-41.7108
72,2.0669,-43.3709,-42.9704,-42.5754,-42.1827,-41.7962,-41.4112,-41.0334
73,2.10938,-42.6927,-42.2938,-41.9003,-41.5093,-41.1245,-40.7413,-40.3651
74,2.15235,-42.0231,-41.6258,-41.2341,-40.8448,-40.4617,-40.0804,-39.706
75,2.19582,-41.3621,-40.9664,-40.5765,-40.189,-39.8077,-39.4284,-39.0558
76,2.2398,-40.7095,-40.3156,-39.9275,-39.542,-39.1625,-38.7853,-38.4146
77,2.28428,-40.0652,-39.6732,-39.287,-38.9035,-38.526,-38.1509,-37.7821
78,2.32928,-39.4293,-39.0391,-38.655,-38.2735,-37.898,-37.5251,-37.1583
79,2.37481,-38.8016,-38.4134,-38.0313,-37.652,-37.2786,-36.9079,-36.5432
80,2.42085,-38.182,-37.7959,-37.416,-37.0388,-36.6675,-36.2991,-35.9366
81,2.46744,-37.5705,-37.1866,-36.8088,-36.4339,-36.0648,-35.6988,-35.3385
82,2.51456,-36.967,-36.5853,-36.2098,-35.8372,-35.4704,-35.1068,-34.7487
83,2.56223,-36.3715,-35.992,-35.6188,-35.2486,-34.8841,-34.523,-34.1672
84,2.61045,-35.7838,-35.4066,-35.0358,-34.668,-34.3059,-33.9473,-33.5939
85,2.65923,-35.2039,-34.8291,-34.4607,-34.0954,-33.7357,-33.3797,-33.0287
86,2.70857,-34.6317,-34.2594,-33.8935,-33.5307,-33.1735,-32.82,-32.4716
87,2.75849,-34.0672,-33.6973,-33.334,-32.9738,-32.6191,-32.2683,-31.9223
88,2.80898,-33.5103,-33.143,-32.7822,-32.4246,-32.0724,-31.7244,-31.381
89,2.86006,-32.9609,-32.5961,-32.238,-31.883,-31.5335,-31.1882,-30.8474
90,2.91173,-32.4189,-32.0568,-31.7013,-31.3491,-31.0022,-30.6596,-30.3215
91,2.964,-31.8843,-31.5249,-31.1721,-30.8226,-30.4785,-30.1387,-29.8032
92,3.01688,-31.357,-31.0003,-30.6503,-30.3036,-29.9621,-29.6252,-29.2924
93,3.07036,-30.837,-30.483,-30.1358,-29.7919,-29.4532,-29.1192,-28.7891
94,3.12447,-30.3241,-29.973,-29.6285,-29.2875,-28.9516,-28.6205,-28.2932
95,3.1792,-29.8183,-29.47,-29.1284,-28.7903,-28.4573,-28.129,-27.8046
96,3.23457,-29.3196,-28.9742,-28.6355,-28.3002,-27.9701,-27.6448,-27.3232
97,3.29058,-28.8278,-28.4853,-28.1495,-27.8172,-27.4899,-27.1676,-26.8489
98,3.34724,-28.343,-28.0034,-27.6705,-27.3412,-27.0168,-26.6975,-26.3816
99,3.40456,-27.8649,-27.5283,-27.1984,-26.8721,-26.5506,-26.2344,-25.9214
100,3.46253,-27.3937,-27.0601,-26.7331,-26.4098,-26.0913,-25.7781,-25.468
101,3.52119,-26.9291,-26.5985,-26.2746,-25.9543,-25.6388,-25.3286,-25.0215
102,3.58052,-26.4712,-26.1436,-25.8227,-25.5055,-25.193,-24.8858,-24.5817
103,3.64053,-26.0198,-25.6953,-25.3775,-25.0633,-24.7538,-24.4497,-24.1486
104,3.70125,-25.575,-25.2535,-24.9388,-24.6277,-24.3212,-24.0202,-23.7221
105,3.76266,-25.1366,-24.8182,-24.5065,-24.1985,-23.8951,-23.5972,-23.302
106,3.82479,-24.7045,-24.3893,-24.0807,-23.7758,-23.4754,-23.1806,-22.8886
107,3.88764,-24.2787,-23.9666,-23.6611,-23.3594,-23.0621,-22.7704,-22.4815
108,3.95121,-23.8592,-23.5502,-23.2479,-22.9493,-22.655,-22.3665,-22.0807
109,4.01552,-23.4459,-23.1401,-22.8408,-22.5453,-22.2542,-21.9688,-21.6862
110,4.08058,-23.0386,-22.736,-22.4399,-22.1475,-21.8595,-21.5772,-21.2978
111,4.14639,-22.6374,-22.3379,-22.045,-21.7558,-21.4708,-21.1917,-20.9154
112,4.21297,-22.2422,-21.9459,-21.6561,-21.37,-21.0882,-20.8122,-20.5391
113,4.28031,-21.8529,-21.5598,-21.2731,-20.9902,-20.7115,-20.4386,-20.1686
114,4.34843,-21.4695,-21.1795,-20.896,-20.6162,-20.3406,-20.0708,-19.804
115,4.41735,-21.0918,-20.805,-20.5246,-20.2481,-19.9755,-19.7089,-19.4452
116,4.48706,-20.7198,-20.4362,-20.159,-19.8856,-19.6162,-19.3527,-19.0922
117,4.55758,-20.3535,-20.0731,-19.7991,-19.5288,-19.2625,-19.0021,-18.7447
118,4.62892,-19.9928,-19.7156,-19.4447,-19.1776,-18.9143,-18.657,-18.4028
119,4.70108,-19.6376,-19.3636,-19.0958,-18.8319,-18.5717,-18.3175,-18.0664
120,4.77408,-19.2879,-19.0171,-18.7524,-18.4916,-18.2345,-17.9835,-17.7355
121,4.84793,-18.9436,-18.6759,-18.4144,-18.1567,-17.9028,-17.6548,-17.4099
122,4.92263,-18.6046,-18.3401,-18.0817,-17.8272,-17.5763,-17.3314,-17.0896
123,4.99819,-18.2709,-18.0096,-17.7543,-17.5029,-17.255,-17.0132,-16.7745
124,5.07463,-17.9424,-17.6842,-17.4321,-17.1838,-16.939,-16.7002,-16.4645
125,5.15196,-17.6191,-17.3641,-17.115,-16.8698,-16.6281,-16.3923,-16.1597
126,5.23019,-17.3009,-17.049,-16.803,-16.5609,-16.3222,-16.0895,-15.8599
127,5.30931,-16.9877,-16.7389,-16.496,-16.2569,-16.0213,-15.7916,-15.565
128,5.38936,-16.6794,-16.4337,-16.194,-15.958,-15.7253,-15.4986,-15.275
129,5.47033,-16.3761,-16.1335,-15.8968,-15.6638,-15.4342,-15.2105,-14.9899
130,5.55225,-16.0776,-15.8381,-15.6045,-15.3745,-15.1478,-14.9271,-14.7095
131,5.63511,-15.7839,-15.5475,-15.3169,-15.0899,-14.8663,-14.6485,-14.4338
132,5.71893,-15.4949,-15.2616,-15.034,-14.8101,-14.5894,-14.3745,-14.1627
133,5.80372,-15.2106,-14.9804,-14.7557,-14.5348,-14.3171,-14.1051,-13.8963
134,5.88949,-14.9309,-14.7037,-14.4821,-14.2641,-14.0494,-13.8402,-13.6343
135,5.97626,-14.6558,-14.4316,-14.2129,-13.9979,-13.7861,-13.5798,-13.3768
136,6.06403,-14.3852,-14.164,-13.9483,-13.7362,-13.5273,-13.3238,-13.1236
137,6.15282,-14.119,-13.9007,-13.688,-13.4788,-13.2729,-13.0722,-12.8748
138,6.24264,-13.8572,-13.6419,-13.432,-13.2258,-13.0227,-12.8248,-12.6303
139,6.3335,-13.5997,-13.3873,-13.1804,-12.977,-12.7768,-12.5817,-12.3899
140,6.42541,-13.3464,-13.137,-12.933,-12.7324,-12.5351,-12.3427,-12.1537
141,6.51839,-13.0974,-12.8909,-12.6897,-12.492,-12.2975,-12.1078,-11.9216
142,6.61244,-12.8526,-12.649,-12.4506,-12.2557,-12.0639,-11.877,-11.6935
143,6.70758,-12.6118,-12.4111,-12.2155,-12.0234,-11.8344,-11.6502,-11.4693
144,6.80383,-12.3751,-12.1772,-11.9844,-11.795,-11.6088,-11.4272,-11.2491
145,6.90119,-12.1423,-11.9473,-11.7572,-11.5706,-11.3871,-11.2082,-11.0327
146,6.99968,-11.9135,-11.7212,-11.534,-11.3501,-11.1693,-10.993,-10.8201
147,7.0993,-11.6886,-11.4991,-11.3145,-11.1334,-10.9552,-10.7815,-10.6112
148,7.20009,-11.4675,-11.2807,-11.0989,-10.9204,-10.7449,-10.5738,-10.4061
149,7.30204,-11.2501,-11.0661,-10.887,-10.7111,-10.5382,-10.3697,-10.2045
150,7.40517,-11.0365,-10.8552,-10.6787,-10.5054,-10.3352,-10.1692,-10.0065
151,7.5095,-10.8266,-10.6479,-10.474,-10.3034,-10.1357,-9.97219,-9.81205
152,7.61503,-10.6202,-10.4443,-10.273,-10.1049,-9.93979,-9.77872,-9.62105
153,7.72179,-10.4174,-10.2441,-10.0754,-9.90987,-9.74729,-9.58868,-9.43346
154,7.82979,-10.2182,-10.0474,-9.88128,-9.71829,-9.55821,-9.40202,-9.24922
155,7.93903,-10.0224,-9.85421,-9.69058,-9.53009,-9.37248,-9.2187,-9.0683
156,8.04955,-9.82995,-9.66436,-9.50323,-9.34522,-9.19006,-9.03867,-8.89063
157,8.16134,-9.6409,-9.47785,-9.3192,-9.16363,-9.0109,-8.86186,-8.71617
158,8.27443,-9.45517,-9.29462,-9.13842,-8.98528,-8.83495,-8.68823,-8.54486
159,8.38882,-9.2727,-9.11463,-8.96086,-8.81011,-8.66215,-8.51774,-8.37666
160,8.50455,-9.09344,-8.93782,-8.78645,-8.63807,-8.49246,-8.35033,-8.21151
161,8.62161,-8.91734,-8.76416,-8.61516,-8.46913,-8.32583,-8.18596,-8.04938
162,8.74003,-8.74437,-8.59358,-8.44694,-8.30322,-8.16222,-8.02458,-7.89021
163,8.85982,-8.57446,-8.42605,-8.28173,-8.14031,-8.00157,-7.86613,-7.73395
164,8.981,-8.40758,-8.26152,-8.1195,-7.98034,-7.84384,-7.71059,-7.58056
165,9.10358,-8.24368,-8.09994,-7.96019,-7.82327,-7.68899,-7.55788,-7.42999
166,9.22759,-8.08271,-7.94127,-7.80376,-7.66906,-7.53696,-7.40799,-7.2822
167,9.35303,-7.92463,-7.78546,-7.65017,-7.51765,-7.38772,-7.26085,-7.13714
168,9.47992,-7.76939,-7.63247,-7.49937,-7.36901,-7.24122,-7.11642,-6.99477
169,9.60828,-7.61695,-7.48225,-7.35131,-7.22309,-7.09741,-6.97466,-6.85504
170,9.73813,-7.46727,-7.33476,-7.20596,-7.07985,-6.95625,-6.83553,-6.71791
171,9.86949,-7.3203,-7.18995,-7.06327,-6.93925,-6.8177,-6.69898,-6.58334
172,10.0024,-7.176,-7.04779,-6.9232,-6.80123,-6.68171,-6.56497,-6.45129
173,10.1368,-7.03433,-6.90823,-6.78571,-6.66577,-6.54825,-6.43346,-6.3217
174,10.2728,-6.89525,-6.77124,-6.65075,-6.53282,-6.41728,-6.30441,-6.19455
175,10.4103,-6.75871,-6.63676,-6.51828,-6.40233,-6.28874,-6.17778,-6.06979
176,10.5494,-6.62468,-6.50476,-6.38827,-6.27427,-6.16261,-6.05352,-5.94739
177,10.6902,-6.49311,-6.3752,-6.26067,-6.1486,-6.03884,-5.9316,-5.82729
178,10.8326,-6.36397,-6.24804,-6.13544,-6.02527,-5.91739,-5.81198,-5.70947
179,10.9766,-6.23721,-6.12324,-6.01255,-5.90426,-5.79822,-5.69462,-5.59388
180,11.1223,-6.11281,-6.00077,-5.89195,-5.78552,-5.68131,-5.57948,-5.48049
181,11.2697,-5.99071,-5.88057,-5.77362,-5.66901,-5.5666,-5.46652,-5.36926
182,11.4188,-5.87088,-5.76262,-5.6575,-5.5547,-5.45406,-5.35571,-5.26015
183,11.5696,-5.75329,-5.64689,-5.54357,-5.44254,-5.34365,-5.24701,-5.15313
184,11.7222,-5.63789,-5.53332,-5.43179,-5.33251,-5.23535,-5.14039,-5.04816
185,11.8766,-5.52465,-5.42189,-5.32211,-5.22456,-5.1291,-5.0358,-4.9452
186,12.0327,-5.41354,-5.31255,-5.21451,-5.11867,-5.02488,-4.93322,-4.84422
187,12.1906,-5.30452,-5.20529,-5.10896,-5.01479,-4.92266,-4.8326,-4.74519
188,12.3504,-5.19756,-5.10005,-5.00541,-4.91289,-4.82239,-4.73392,-4.64807
189,12.512,-5.09261,-4.99681,-4.90383,-4.81295,-4.72405,-4.63714,-4.55282
190,12.6755,-4.98965,-4.89553,-4.80418,-4.71491,-4.62759,-4.54223,-4.45943
191,12.8409,-4.88864,-4.79618,-4.70645,-4.61876,-4.533,-4.44916,-4.36784
192,13.0082,-4.78956,-4.69872,-4.61058,-4.52445,-4.44023,-4.35788,-4.27803
193,13.1774,-4.69236,-4.60313,-4.51655,-4.43197,-4.34925,-4.26838,-4.18998
194,13.3486,-4.59701,-4.50937,-4.42434,-4.34126,-4.26004,-4.18062,-4.10364
195,13.5218,-4.50348,-4.41741,-4.33389,-4.25231,-4.17255,-4.09457,-4.01898
196,13.697,-4.41175,-4.32721,-4.2452,-4.16509,-4.08677,-4.01019,-3.93599
197,13.8742,-4.32178,-4.23875,-4.15821,-4.07955,-4.00266,-3.92747,-3.85462
198,14.0535,-4.23353,-4.152,-4.07292,-3.99568,-3.92018,-3.84636,-3.77485
199,14.2348,-4.14699,-4.06693,-3.98927,-3.91344,-3.83932,-3.76686,-3.69665
200,14.4183,-4.06212,-3.98351,-3.90726,-3.8328,-3.76005,-3.68891,-3.62
201,14.6039,-3.97888,-3.9017,-3.82684,-3.75375,-3.68232,-3.6125,-3.54485
202,14.7916,-3.89726,-3.82148,-3.74799,-3.67624,-3.60613,-3.5376,-3.47119
203,14.9815,-3.81723,-3.74283,-3.67068,-3.60024,-3.53143,-3.46417,-3.39899
204,15.1736,-3.73875,-3.66571,-3.59488,-3.52575,-3.4582,-3.39219,-3.32822
205,15.3679,-3.66179,-3.59009,-3.52057,-3.45271,-3.38642,-3.32164,-3.25886
206,15.5645,-3.58634,-3.51596,-3.44772,-3.38112,-3.31606,-3.25249,-3.19088
207,15.7633,-3.51237,-3.44328,-3.3763,-3.31094,-3.2471,-3.18471,-3.12425
208,15.9645,-3.43984,-3.37203,-3.30629,-3.24215,-3.1795,-3.11828,-3.05895
209,16.168,-3.36873,-3.30218,-3.23767,-3.17471,-3.11324,-3.05318,-2.99496
210,16.3738,-3.29902,-3.23371,-3.1704,-3.10862,-3.0483,-2.98937,-2.93224
211,16.5821,-3.23068,-3.16659,-3.10446,-3.04384,-2.98465,-2.92684,-2.87079
212,16.7927,-3.16369,-3.10079,-3.03982,-2.98034,-2.92227,-2.86556,-2.81056
213,17.0058,-3.09802,-3.0363,-2.97648,-2.91812,-2.86114,-2.8055,-2.75155
214,17.2213,-3.03365,-2.97309,-2.91439,-2.85713,-2.80124,-2.74665,-2.69372
215,17.4394,-2.97055,-2.91113,-2.85354,-2.79736,-2.74253,-2.68899,-2.63706
216,17.66,-2.90871,-2.8504,-2.7939,-2.73879,-2.685,-2.63248,-2.58155
217,17.8831,-2.84809,-2.79089,-2.73545,-2.68139,-2.62863,-2.57711,-2.52715
218,18.1088,-2.78868,-2.73256,-2.67818,-2.62514,-2.57339,-2.52286,-2.47386
219,18.3372,-2.73045,-2.67539,-2.62205,-2.57003,-2.51926,-2.46971,-2.42164
220,18.5681,-2.67339,-2.61937,-2.56704,-2.51602,-2.46623,-2.41763,-2.37049
221,18.8018,-2.61746,-2.56448,-2.51315,-2.4631,-2.41427,-2.36661,-2.32037
222,19.0381,-2.56265,-2.51068,-2.46033,-2.41125,-2.36336,-2.31662,-2.27127
223,19.2772,-2.50894,-2.45797,-2.40859,-2.36044,-2.31348,-2.26765,-2.22318
224,19.5191,-2.45631,-2.40631,-2.35788,-2.31067,-2.26461,-2.21967,-2.17606
225,19.7638,-2.40474,-2.3557,-2.3082,-2.2619,-2.21674,-2.17267,-2.12991
226,20.0113,-2.3542,-2.30611,-2.25953,-2.21412,-2.16984,-2.12663,-2.0847
227,20.2617,-2.30469,-2.25752,-2.21184,-2.16732,-2.12389,-2.08152,-2.04041
228,20.5149,-2.25617,-2.20991,-2.16512,-2.12146,-2.07888,-2.03734,-1.99703
229,20.7711,-2.20863,-2.16327,-2.11935,-2.07654,-2.03479,-1.99407,-1.95455
230,21.0303,-2.16205,-2.11758,-2.0745,-2.03253,-1.9916,-1.95168,-1.91293
231,21.2925,-2.11642,-2.07281,-2.03058,-1.98942,-1.9493,-1.91016,-1.87217
232,21.5577,-2.07172,-2.02895,-1.98754,-1.9472,-1.90786,-1.86949,-1.83225
233,21.826,-2.02792,-1.98599,-1.94539,-1.90584,-1.86727,-1.82966,-1.79315
234,22.0974,-1.98501,-1.9439,-1.9041,-1.86532,-1.82752,-1.79065,-1.75486
235,22.3719,-1.94298,-1.90267,-1.86365,-1.82564,-1.78858,-1.75244,-1.71736
236,22.6496,-1.9018,-1.86229,-1.82403,-1.78677,-1.75044,-1.71502,-1.68064
237,22.9306,-1.86146,-1.82273,-1.78523,-1.7487,-1.71309,-1.67838,-1.64467
238,23.2148,-1.82195,-1.78398,-1.74722,-1.71141,-1.67652,-1.64249,-1.60945
239,23.5023,-1.78325,-1.74603,-1.70999,-1.6749,-1.64069,-1.60734,-1.57496
240,23.7931,-1.74534,-1.70885,-1.67353,-1.63913,-1.60561,-1.57292,-1.54119
241,24.0873,-1.70821,-1.67244,-1.63782,-1.60411,-1.57125,-1.53922,-1.50812
242,24.3848,-1.67184,-1.63678,-1.60285,-1.56981,-1.53761,-1.50622,-1.47574
243,24.6859,-1.63622,-1.60186,-1.5686,-1.53621,-1.50466,-1.4739,-1.44403
244,24.9904,-1.60133,-1.56765,-1.53506,-1.50332,-1.4724,-1.44226,-1.41299
245,25.2985,-1.56716,-1.53415,-1.50221,-1.47111,-1.44081,-1.41127,-1.38259
246,25.6101,-1.53369,-1.50135,-1.47004,-1.43956,-1.40987,-1.38093,-1.35283
247,25.9253,-1.50092,-1.46922,-1.43854,-1.40868,-1.37958,-1.35122,-1.32368
248,26.2442,-1.46882,-1.43776,-1.4077,-1.37843,-1.34992,-1.32214,-1.29515
249,26.5668,-1.43739,-1.40695,-1.37749,-1.34881,-1.32088,-1.29366,-1.26722
250,26.8931,-1.40661,-1.37678,-1.34792,-1.31982,-1.29245,-1.26578,-1.23987
251,27.2232,-1.37647,-1.34724,-1.31896,-1.29142,-1.26461,-1.23848,-1.2131
252,27.5571,-1.34696,-1.31831,-1.2906,-1.26363,-1.23735,-1.21176,-1.18689
253,27.8949,-1.31806,-1.28999,-1.26284,-1.23641,-1.21067,-1.18559,-1.16123
254,28.2366,-1.28975,-1.26226,-1.23565,-1.20976,-1.18454,-1.15998,-1.13611
255,28.5823,-1.26204,-1.2351,-1.20904,-1.18367,-1.15897,-1.1349,-1.11152
256,28.932,-1.23491,-1.20851,-1.18298,-1.15813,-1.13393,-1.11035,-1.08745
257,29.2857,-1.20834,-1.18248,-1.15747,-1.13312,-1.10942,-1.08632,-1.06389
258,29.6435,-1.18233,-1.157,-1.13249,-1.10864,-1.08542,-1.0628,-1.04082
259,30.0055,-1.15687,-1.13204,-1.10803,-1.08467,-1.06193,-1.03977,-1.01825
260,30.3716,-1.13193,-1.10762,-1.0841,-1.06121,-1.03893,-1.01723,-0.996147
261,30.742,-1.10752,-1.0837,-1.06066,-1.03824,-1.01642,-0.995166,-0.974515
262,31.1167,-1.08362,-1.06029,-1.03772,-1.01576,-0.994386,-0.973569,-0.953342
263,31.4958,-1.06022,-1.03736,-1.01526,-0.993752,-0.972817,-0.952428,-0.932618
264,31.8792,-1.03731,-1.01493,-0.993273,-0.972208,-0.951704,-0.931736,-0.912333
265,32.267,-1.01489,-0.99296,-0.971751,-0.95112,-0.931038,-0.911483,-0.89248
266,32.6594,-0.992936,-0.971457,-0.950684,-0.930478,-0.91081,-0.891659,-0.873049
267,33.0563,-0.971446,-0.950408,-0.930062,-0.910273,-0.891011,-0.872257,-0.854031
268,33.4578,-0.950409,-0.929804,-0.909877,-0.890496,-0.871633,-0.853267,-0.835418
269,33.864,-0.929815,-0.909635,-0.890119,-0.871139,-0.852666,-0.834681,-0.817202
270,34.2748,-0.909657,-0.889893,-0.87078,-0.852192,-0.834103,-0.816491,-0.799375
271,34.6904,-0.889925,-0.870569,-0.851852,-0.833648,-0.815934,-0.798689,-0.781928
272,35.1109,-0.870611,-0.851654,-0.833325,-0.815499,-0.798153,-0.781266,-0.764854
273,35.5362,-0.851705,-0.833141,-0.815191,-0.797735,-0.78075,-0.764215,-0.748144
274,35.9664,-0.833201,-0.815021,-0.797443,-0.78035,-0.763718,-0.747528,-0.731792
275,36.4016,-0.815088,-0.797286,-0.780073,-0.763336,-0.74705,-0.731198,-0.71579
276,36.8419,-0.797361,-0.779928,-0.763073,-0.746684,-0.730738,-0.715218,-0.700131
277,37.2872,-0.78001,-0.762939,-0.746435,-0.730387,-0.714775,-0.699579,-0.684808
278,37.7377,-0.763027,-0.746312,-0.730152,-0.714439,-0.699153,-0.684275,-0.669813
279,38.1935,-0.746407,-0.730039,-0.714216,-0.698832,-0.683865,-0.669299,-0.65514
280,38.6545,-0.73014,-0.714114,-0.698621,-0.683558,-0.668905,-0.654645,-0.640782
281,39.1209,-0.71422,-0.698528,-0.683359,-0.668611,-0.654266,-0.640305,-0.626733
282,39.5926,-0.698639,-0.683275,-0.668423,-0.653985,-0.63994,-0.626273,-0.612986
283,40.0698,-0.683391,-0.668348,-0.653807,-0.639672,-0.625922,-0.612542,-0.599535
284,40.5526,-0.668468,-0.653741,-0.639505,-0.625666,-0.612205,-0.599107,-0.586373
285,41.0409,-0.653865,-0.639446,-0.625509,-0.61196,-0.598783,-0.585961,-0.573495
286,41.5349,-0.639574,-0.625457,-0.611813,-0.598549,-0.58565,-0.573098,-0.560895
287,42.0347,-0.625589,-0.611769,-0.598411,-0.585427,-0.572799,-0.560513,-0.548567
