gridnumber,capital,VF[0 0],VF[0 1],VF[0 2],VF[0 3],VF[0 4],VF[1 0],VF[1 1],VF[1 2],VF[1 3],VF[1 4],VF[2 0],VF[2 1],VF[2 2],VF[2 3],VF[2 4],VF[3 0],VF[3 1],VF[3 2],VF[3 3],VF[3 4],VF[4 0],VF[4 1],VF[4 2],VF[4 3],VF[4 4]
154,135.136,-0.00150995,-0.00150784,-0.00150363,-0.00149781,-0.00149006,-0.00149376,-0.00149163,-0.0014875,-0.00148183,-0.00147435,-0.00147501,-0.00147284,-0.00146889,-0.00146327,-0.00145636,-0.00145405,-0.0014518,-0.00144814,-0.00144299,-0.00143643,-0.00143144,-0.00142951,-0.00142629,-0.00142135,-0.0014149
155,139.143,-0.00140737,-0.00140542,-0.00140148,-0.00139604,-0.0013888,-0.00139266,-0.00139066,-0.00138681,-0.00138152,-0.00137452,-0.00137561,-0.00137361,-0.00136989,-0.00136467,-0.00135813,-0.00135655,-0.00135444,-0.00135098,-0.00134614,-0.00134002,-0.00133597,-0.0013341,-0.00133109,-0.00132643,-0.00132042
156,143.267,-0.00131146,-0.00130965,-0.00130598,-0.00130089,-0.00129413,-0.00129809,-0.00129623,-0.00129264,-0.0012877,-0.00128116,-0.0012826,-0.00128075,-0.00127727,-0.00127241,-0.00126623,-0.00126528,-0.00126333,-0.00126008,-0.00125548,-0.00124977,-0.00124656,-0.00124472,-0.00124192,-0.00123754,-0.00123194
157,147.512,-0.00122181,-0.00122014,-0.00121671,-0.00121196,-0.00120564,-0.00120968,-0.00120795,-0.00120459,-0.00119998,-0.00119387,-0.0011956,-0.00119389,-0.00119062,-0.00118609,-0.00118028,-0.00117986,-0.00117806,-0.001175,-0.00117065,-0.00116531,-0.00116284,-0.00116109,-0.00115843,-0.00115432,-0.0011491
158,151.882,-0.00113804,-0.00113649,-0.0011333,-0.00112886,-0.00112296,-0.00112703,-0.00112543,-0.00112229,-0.00111799,-0.00111228,-0.00111425,-0.00111267,-0.0011096,-0.00110538,-0.0010999,-0.00109995,-0.00109828,-0.00109541,-0.00109129,-0.00108631,-0.00108448,-0.00108283,-0.0010803,-0.00107645,-0.00107159
159,156.38,-0.00105978,-0.00105836,-0.00105538,-0.00105123,-0.00104573,-0.0010498,-0.00104832,-0.00104539,-0.00104137,-0.00103604,-0.0010382,-0.00103674,-0.00103386,-0.00102992,-0.00102479,-0.00102521,-0.00102367,-0.00102097,-0.00101707,-0.00101243,-0.00101116,-0.00100961,-0.00100719,-0.00100359,-0.000999074
160,161.009,-0.000986703,-0.000985385,-0.000982605,-0.000978749,-0.000973627,-0.000977644,-0.000976279,-0.00097355,-0.00096979,-0.000964814,-0.000967122,-0.000965759,-0.000963078,-0.000959403,-0.000954608,-0.000955332,-0.00095391,-0.000951379,-0.000947701,-0.00094336,-0.000942573,-0.000941114,-0.000938813,-0.00093545,-0.000931245
161,165.774,-0.000918473,-0.000917254,-0.000914664,-0.000911074,-0.00090631,-0.000910259,-0.000908998,-0.000906453,-0.000902941,-0.000898297,-0.000900714,-0.00089944,-0.000896944,-0.000893519,-0.000889039,-0.000890015,-0.000888702,-0.000886327,-0.000882898,-0.000878806,-0.000878432,-0.000877062,-0.000874872,-0.000871731,-0.000867821
162,170.679,-0.000854788,-0.000853662,-0.000851248,-0.000847907,-0.000843477,-0.000847342,-0.000846177,-0.000843805,-0.000840526,-0.000836193,-0.000838687,-0.000837497,-0.000835172,-0.000831982,-0.000827798,-0.000828979,-0.000827768,-0.000825541,-0.000822356,-0.00081849,-0.000818467,-0.000817183,-0.000815111,-0.000812169,-0.000808534
163,175.728,-0.000795361,-0.000794321,-0.000792072,-0.000788964,-0.000784845,-0.000788614,-0.000787538,-0.000785327,-0.000782265,-0.000778225,-0.000780767,-0.000779656,-0.000777492,-0.00077452,-0.000770615,-0.000771963,-0.000770845,-0.000768758,-0.0007658,-0.000762152,-0.000762425,-0.000761241,-0.000759295,-0.000756508,-0.000753128
164,180.924,-0.000739922,-0.000738961,-0.000736867,-0.000733975,-0.000730148,-0.000733809,-0.000732816,-0.000730756,-0.000727899,-0.000724131,-0.000726698,-0.000725666,-0.000723647,-0.00072088,-0.000717236,-0.000718717,-0.000717685,-0.00071573,-0.000712984,-0.000709542,-0.000710066,-0.000708975,-0.000707148,-0.00070451,-0.000701359
165,186.273,-0.000688216,-0.000687329,-0.000685379,-0.00068269,-0.000679133,-0.000682679,-0.000681763,-0.000679844,-0.000677179,-0.000673667,-0.000676237,-0.000675285,-0.000673404,-0.00067082,-0.00066742,-0.000669005,-0.000668054,-0.000666222,-0.000663673,-0.000660429,-0.000661164,-0.000660157,-0.000658443,-0.000655948,-0.000653011
166,191.779,-0.000640004,-0.000639186,-0.000637371,-0.00063487,-0.000631566,-0.000634991,-0.000634145,-0.000632359,-0.000629873,-0.000626601,-0.000629157,-0.000628279,-0.000626526,-0.000624115,-0.000620944,-0.000622606,-0.000621729,-0.000620013,-0.000617649,-0.000614599,-0.000615501,-0.000614573,-0.000612964,-0.000610607,-0.00060787
167,197.446,-0.000595062,-0.000594307,-0.000592618,-0.000590293,-0.000587225,-0.000590524,-0.000589744,-0.000588081,-0.000585769,-0.000582723,-0.000585243,-0.000584434,-0.000582801,-0.000580551,-0.000577594,-0.000579311,-0.000578502,-0.000576896,-0.000574697,-0.000571849,-0.000572874,-0.000572019,-0.000570511,-0.000568288,-0.000565735
168,203.279,-0.000553179,-0.000552481,-0.000550905,-0.00054875,-0.0005459,-0.000549073,-0.000548353,-0.000546805,-0.000544655,-0.000541826,-0.000544293,-0.000543547,-0.000542026,-0.000539927,-0.000537171,-0.000538923,-0.000538171,-0.000536675,-0.000534628,-0.00053197,-0.000533093,-0.000532305,-0.000530892,-0.000528819,-0.000526417
169,209.282,-0.000514155,-0.000513511,-0.00051204,-0.000510042,-0.000507397,-0.00051044,-0.000509777,-0.000508336,-0.000506339,-0.000503711,-0.000506116,-0.000505428,-0.000504012,-0.000502055,-0.000499487,-0.000501256,-0.000500554,-0.000499163,-0.000497259,-0.000494779,-0.000495978,-0.000495252,-0.000493928,-0.000492006,-0.000489737
170,215.462,-0.000477804,-0.00047721,-0.000475837,-0.000473986,-0.000471523,-0.000474445,-0.000473833,-0.000472492,-0.000470636,-0.000468197,-0.000470534,-0.000469899,-0.000468581,-0.000466756,-0.000464364,-0.000466136,-0.000465481,-0.000464188,-0.000462417,-0.000460105,-0.000461358,-0.00046069,-0.00045945,-0.000457668,-0.000455528
171,221.823,-0.00044395,-0.000443402,-0.000442122,-0.000440406,-0.000438115,-0.000440914,-0.000440349,-0.000439103,-0.000437379,-0.000435114,-0.000437377,-0.000436792,-0.000435566,-0.000433865,-0.000431636,-0.000433399,-0.00043279,-0.000431587,-0.00042994,-0.000427784,-0.000429076,-0.00042846,-0.0004273,-0.000425648,-0.00042363
172,228.37,-0.00041243,-0.000411924,-0.00041073,-0.000409141,-0.00040701,-0.000409686,-0.000409165,-0.000408006,-0.000406405,-0.000404303,-0.000406488,-0.000405949,-0.000404808,-0.000403223,-0.000401149,-0.000402891,-0.000402329,-0.00040121,-0.000399674,-0.000397665,-0.000398981,-0.000398414,-0.000397328,-0.000395797,-0.000393895
173,235.11,-0.000383089,-0.000382623,-0.000381509,-0.000380037,-0.000378055,-0.000380609,-0.000380129,-0.000379048,-0.000377565,-0.000375615,-0.000377719,-0.000377222,-0.000376161,-0.000374685,-0.000372754,-0.000374467,-0.00037395,-0.000372908,-0.000371476,-0.000369605,-0.000370932,-0.000370409,-0.000369394,-0.000367975,-0.000366189
174,242.046,-0.000355783,-0.000355352,-0.000354314,-0.000352951,-0.000351108,-0.000353542,-0.0003531,-0.000352091,-0.000350717,-0.000348905,-0.00035093,-0.000350473,-0.000349486,-0.000348112,-0.000346316,-0.000347991,-0.000347515,-0.000346546,-0.000345211,-0.000343468,-0.000344796,-0.000344314,-0.000343365,-0.000342051,-0.000340381
175,249.186,-0.000330376,-0.000329977,-0.00032901,-0.000327748,-0.000326035,-0.000328351,-0.000327943,-0.000327002,-0.000325731,-0.000324045,-0.000325992,-0.00032557,-0.000324653,-0.000323377,-0.000321711,-0.000323336,-0.000322898,-0.000321996,-0.000320752,-0.000319125,-0.000320448,-0.000320005,-0.000319118,-0.000317901,-0.000316339
176,256.535,-0.000306741,-0.000306371,-0.00030547,-0.000304302,-0.000302709,-0.000304911,-0.000304535,-0.000303658,-0.000302481,-0.000300913,-0.00030278,-0.000302392,-0.000301539,-0.000300356,-0.00029881,-0.000300382,-0.000299978,-0.00029914,-0.000297981,-0.000296461,-0.000297773,-0.000297362,-0.000296536,-0.000295408,-0.000293949
177,264.1,-0.000284758,-0.000284415,-0.000283576,-0.000282495,-0.000281015,-0.000283104,-0.000282758,-0.000281941,-0.000280851,-0.000279394,-0.000281181,-0.000280823,-0.000280031,-0.000278933,-0.000277499,-0.000279015,-0.000278644,-0.000277864,-0.000276785,-0.000275371,-0.000276659,-0.000276276,-0.000275509,-0.000274461,-0.000273102
178,271.886,-0.000264316,-0.000263998,-0.000263217,-0.000262216,-0.000260842,-0.000262823,-0.000262503,-0.000261742,-0.000260733,-0.000259379,-0.000261087,-0.000260757,-0.000260019,-0.000259002,-0.000257671,-0.000259131,-0.000258789,-0.000258065,-0.00025706,-0.000255747,-0.000257003,-0.000256646,-0.000255935,-0.000254961,-0.000253695
179,279.901,-0.00024531,-0.000245017,-0.00024429,-0.000243363,-0.000242086,-0.000243962,-0.000243668,-0.000242959,-0.000242025,-0.000240767,-0.000242396,-0.000242092,-0.000241404,-0.000240463,-0.000239226,-0.000240631,-0.000240316,-0.000239643,-0.000238708,-0.000237489,-0.000238709,-0.000238381,-0.00023772,-0.000236813,-0.000235634
180,288.15,-0.000227644,-0.000227371,-0.000226696,-0.000225838,-0.000224653,-0.000226427,-0.000226156,-0.000225495,-0.000224632,-0.000223462,-0.000225014,-0.000224735,-0.000224093,-0.000223222,-0.000222072,-0.000223421,-0.000223132,-0.000222506,-0.000221636,-0.000220504,-0.000221687,-0.000221385,-0.00022077,-0.000219925,-0.000218825
181,296.641,-0.000211225,-0.000210973,-0.000210344,-0.000209551,-0.00020845,-0.000210127,-0.000209877,-0.000209262,-0.000208463,-0.000207377,-0.000208853,-0.000208595,-0.000207998,-0.000207192,-0.000206123,-0.000207416,-0.000207149,-0.000206568,-0.000205758,-0.000204706,-0.00020585,-0.000205572,-0.000205001,-0.000204215,-0.000203187
182,305.381,-0.000195969,-0.000195736,-0.000195151,-0.000194417,-0.000193395,-0.000194979,-0.000194748,-0.000194175,-0.000193436,-0.000192428,-0.000193829,-0.000193592,-0.000193035,-0.00019229,-0.000191297,-0.000192533,-0.000192288,-0.000191748,-0.000190996,-0.000190021,-0.000191121,-0.000190865,-0.000190334,-0.000189602,-0.000188643
183,314.377,-0.000181796,-0.00018158,-0.000181036,-0.000180357,-0.000179409,-0.000180904,-0.000180689,-0.000180157,-0.000179473,-0.000178537,-0.000179866,-0.000179647,-0.000179129,-0.00017844,-0.000177517,-0.000178697,-0.000178471,-0.000177969,-0.000177273,-0.000176368,-0.000177423,-0.000177188,-0.000176695,-0.000176013,-0.000175118
184,323.636,-0.000168632,-0.000168431,-0.000167925,-0.000167297,-0.000166417,-0.000167826,-0.000167628,-0.000167132,-0.0001665,-0.000165631,-0.00016689,-0.000166689,-0.000166206,-0.000165569,-0.000164712,-0.000165836,-0.000165628,-0.000165161,-0.000164517,-0.000163676,-0.000164688,-0.000164471,-0.000164013,-0.000163379,-0.000162546
185,333.167,-0.000156406,-0.000156219,-0.000155749,-0.000155168,-0.000154351,-0.000155679,-0.000155496,-0.000155035,-0.00015445,-0.000153643,-0.000154834,-0.000154649,-0.0001542,-0.000153611,-0.000152815,-0.000153885,-0.000153693,-0.000153258,-0.000152663,-0.000151881,-0.000152849,-0.00015265,-0.000152225,-0.000151635,-0.000150862
186,342.977,-0.000145054,-0.00014488,-0.000144442,-0.000143905,-0.000143147,-0.000144397,-0.000144227,-0.000143799,-0.000143258,-0.000142509,-0.000143635,-0.000143465,-0.000143047,-0.000142502,-0.000141763,-0.00014278,-0.000142604,-0.000142198,-0.000141648,-0.000140922,-0.000141846,-0.000141663,-0.000141268,-0.000140719,-0.000140003
187,353.075,-0.000134513,-0.000134351,-0.000133945,-0.000133448,-0.000132745,-0.000133921,-0.000133764,-0.000133366,-0.000132866,-0.000132171,-0.000133234,-0.000133077,-0.000132688,-0.000132184,-0.000131499,-0.000132463,-0.000132301,-0.000131923,-0.000131415,-0.00013074,-0.000131622,-0.000131453,-0.000131087,-0.000130577,-0.000129913
188,363.469,-0.000124729,-0.000124578,-0.000124201,-0.000123741,-0.000123089,-0.000124195,-0.000124049,-0.000123679,-0.000123217,-0.000122572,-0.000123575,-0.00012343,-0.000123069,-0.000122603,-0.000121967,-0.00012288,-0.000122731,-0.000122379,-0.000121909,-0.000121283,-0.000122122,-0.000121968,-0.000121627,-0.000121153,-0.000120538
189,374.167,-0.000115647,-0.000115507,-0.000115157,-0.000114732,-0.000114127,-0.000115165,-0.000115031,-0.000114687,-0.000114259,-0.000113661,-0.000114608,-0.000114474,-0.000114137,-0.000113707,-0.000113116,-0.000113981,-0.000113844,-0.000113516,-0.000113082,-0.000112501,-0.000113298,-0.000113156,-0.000112839,-0.0001124,-0.000111829
190,385.179,-0.000107219,-0.000107089,-0.000106764,-0.000106371,-0.00010581,-0.000106785,-0.00010666,-0.00010634,-0.000105945,-0.000105391,-0.000106282,-0.000106158,-0.000105846,-0.000105448,-0.0001049,-0.000105718,-0.000105591,-0.000105287,-0.000104885,-0.000104346,-0.000105102,-0.000104972,-0.000104677,-0.000104271,-0.00010374
191,396.513,-9.93991e-005,-9.92781e-005,-9.89757e-005,-9.86126e-005,-9.80929e-005,-9.90078e-005,-9.8892e-005,-9.85949e-005,-9.82296e-005,-9.77152e-005,-9.85547e-005,-9.84402e-005,-9.81493e-005,-9.77815e-005,-9.72734e-005,-9.80457e-005,-9.79294e-005,-9.76459e-005,-9.72749e-005,-9.67742e-005,-9.74916e-005,-9.73712e-005,-9.70965e-005,-9.67215e-005,-9.62292e-005
192,408.179,-9.21436e-005,-9.20312e-005,-9.17505e-005,-9.14147e-005,-9.09332e-005,-9.17914e-005,-9.16836e-005,-9.14076e-005,-9.107e-005,-9.05933e-005,-9.13828e-005,-9.12769e-005,-9.10066e-005,-9.06666e-005,-9.01956e-005,-9.0924e-005,-9.0817e-005,-9.05534e-005,-9.02105e-005,-8.97462e-005,-9.04251e-005,-9.03144e-005,-9.00586e-005,-8.97121e-005,-8.92556e-005
193,420.188,-8.54129e-005,-8.53085e-005,-8.50479e-005,-8.47376e-005,-8.42928e-005,-8.5096e-005,-8.49957e-005,-8.47394e-005,-8.44274e-005,-8.39868e-005,-8.47276e-005,-8.46296e-005,-8.43784e-005,-8.40644e-005,-8.36287e-005,-8.43141e-005,-8.42156e-005,-8.39704e-005,-8.36539e-005,-8.32241e-005,-8.38649e-005,-8.3763e-005,-8.35249e-005,-8.32052e-005,-8.27822e-005
194,432.548,-7.91699e-005,-7.90729e-005,-7.8831e-005,-7.85458e-005,-7.81314e-005,-7.88847e-005,-7.87914e-005,-7.85534e-005,-7.82666e-005,-7.78561e-005,-7.85525e-005,-7.84619e-005,-7.82285e-005,-7.79397e-005,-7.75339e-005,-7.81799e-005,-7.80892e-005,-7.78612e-005,-7.75701e-005,-7.71697e-005,-7.77755e-005,-7.76817e-005,-7.74602e-005,-7.7166e-005,-7.67719e-005
195,445.271,-7.33797e-005,-7.32894e-005,-7.30663e-005,-7.28017e-005,-7.24421e-005,-7.31231e-005,-7.30361e-005,-7.28162e-005,-7.25505e-005,-7.21962e-005,-7.28236e-005,-7.27397e-005,-7.25239e-005,-7.22565e-005,-7.19085e-005,-7.24879e-005,-7.24043e-005,-7.21935e-005,-7.19239e-005,-7.15833e-005,-7.21238e-005,-7.20376e-005,-7.18327e-005,-7.15602e-005,-7.12285e-005
196,458.366,-6.80095e-005,-6.79285e-005,-6.77209e-005,-6.75127e-005,-6.71715e-005,-6.77786e-005,-6.77007e-005,-6.74969e-005,-6.72886e-005,-6.69481e-005,-6.75085e-005,-6.7434e-005,-6.72361e-005,-6.70262e-005,-6.66865e-005,-6.72064e-005,-6.71322e-005,-6.69413e-005,-6.67295e-005,-6.63907e-005,-6.68783e-005,-6.68021e-005,-6.66196e-005,-6.64053e-005,-6.60652e-005
197,471.845,-6.30331e-005,-6.29674e-005,-6.28335e-005,-6.25584e-005,-6.21402e-005,-6.28257e-005,-6.27602e-005,-6.2631e-005,-6.23532e-005,-6.1936e-005,-6.25828e-005,-6.25207e-005,-6.23939e-005,-6.21129e-005,-6.16967e-005,-6.23139e-005,-6.22524e-005,-6.21257e-005,-6.18408e-005,-6.14322e-005,-6.2022e-005,-6.19614e-005,-6.18305e-005,-6.15456e-005,-6.11445e-005
198,485.719,-5.85658e-005,-5.84804e-005,-5.82771e-005,-5.7949e-005,-5.74824e-005,-5.83844e-005,-5.82992e-005,-5.80951e-005,-5.77662e-005,-5.72992e-005,-5.81721e-005,-5.80871e-005,-5.78819e-005,-5.75521e-005,-5.70843e-005,-5.7932e-005,-5.78473e-005,-5.76407e-005,-5.73095e-005,-5.68407e-005,-5.7672e-005,-5.75852e-005,-5.73767e-005,-5.70437e-005,-5.65732e-005
199,500,-5.432e-005,-5.41225e-005,-5.37987e-005,-5.33398e-005,-5.27435e-005,-5.41525e-005,-5.39534e-005,-5.3629e-005,-5.31698e-005,-5.25733e-005,-5.39561e-005,-5.37551e-005,-5.343e-005,-5.29703e-005,-5.23734e-005,-5.37334e-005,-5.35299e-005,-5.32037e-005,-5.27433e-005,-5.21457e-005,-5.3489e-005,-5.32823e-005,-5.29546e-005,-5.24928e-005,-5.18939e-005
