gridnumber,capital,policy[0 0 00],policy[0 0 01],policy[0 0 02],policy[0 0 10],policy[0 0 11],policy[0 0 12],policy[0 0 20],policy[0 0 21],policy[0 0 22],policy[0 1 00],policy[0 1 01],policy[0 1 02],policy[0 1 10],policy[0 1 11],policy[0 1 12],policy[0 1 20],policy[0 1 21],policy[0 1 22],policy[0 2 00],policy[0 2 01],policy[0 2 02],policy[0 2 10],policy[0 2 11],policy[0 2 12],policy[0 2 20],policy[0 2 21],policy[0 2 22],policy[1 0 00],policy[1 0 01],policy[1 0 02],policy[1 0 10],policy[1 0 11],policy[1 0 12],policy[1 0 20],policy[1 0 21],policy[1 0 22],policy[1 1 00],policy[1 1 01],policy[1 1 02],policy[1 1 10],policy[1 1 11],policy[1 1 12],policy[1 1 20],policy[1 1 21],policy[1 1 22],policy[1 2 00],policy[1 2 01],policy[1 2 02],policy[1 2 10],policy[1 2 11],policy[1 2 12],policy[1 2 20],policy[1 2 21],policy[1 2 22],policy[2 0 00],policy[2 0 01],policy[2 0 02],policy[2 0 10],policy[2 0 11],policy[2 0 12],policy[2 0 20],policy[2 0 21],policy[2 0 22],policy[2 1 00],policy[2 1 01],policy[2 1 02],policy[2 1 10],policy[2 1 11],policy[2 1 12],policy[2 1 20],policy[2 1 21],policy[2 1 22],policy[2 2 00],policy[2 2 01],policy[2 2 02],policy[2 2 10],policy[2 2 11],policy[2 2 12],policy[2 2 20],policy[2 2 21],policy[2 2 22]
10,0.674183,0.444083,0.444083,0.444083,0.46581,0.46581,0.549731,0.602468,0.602468,0.602468,0.444083,0.444083,0.444083,0.46581,0.46581,0.549731,0.602468,0.602468,0.602468,0.444083,0.444083,0.444083,0.46581,0.46581,0.549731,0.602468,0.602468,0.602468,0.444083,0.444083,0.444083,0.580245,0.580245,0.549731,0.719456,0.719456,0.719456,0.444083,0.444083,0.444083,0.580245,0.580245,0.549731,0.719456,0.719456,0.719456,0.444083,0.444083,0.444083,0.580245,0.580245,0.549731,0.719456,0.719456,0.719456,0.444083,0.444083,0.444083,0.695715,0.695715,0.549731,0.837228,0.837228,0.837228,0.444083,0.444083,0.444083,0.695715,0.695715,0.549731,0.837228,0.837228,0.837228,0.444083,0.444083,0.444083,0.695715,0.695715,0.549731,0.837228,0.837228,0.837228
11,0.75557,0.513577,0.513577,0.513577,0.52514,0.52514,0.620571,0.66302,0.66302,0.66302,0.513577,0.513577,0.513577,0.52514,0.52514,0.620571,0.66302,0.66302,0.66302,0.513577,0.513577,0.513577,0.52514,0.52514,0.620571,0.66302,0.66302,0.66302,0.513577,0.513577,0.513577,0.65389,0.65389,0.620571,0.794769,0.794769,0.794769,0.513577,0.513577,0.513577,0.65389,0.65389,0.620571,0.794769,0.794769,0.794769,0.513577,0.513577,0.513577,0.65389,0.65389,0.620571,0.794769,0.794769,0.794769,0.513577,0.513577,0.513577,0.784831,0.784831,0.620571,0.927376,0.927376,0.927376,0.513577,0.513577,0.513577,0.784831,0.784831,0.620571,0.927376,0.927376,0.927376,0.513577,0.513577,0.513577,0.784831,0.784831,0.620571,0.927376,0.927376,0.927376
12,0.839869,0.585785,0.585785,0.585785,0.586749,0.586749,0.694545,0.726127,0.726127,0.726127,0.585785,0.585785,0.585785,0.586749,0.586749,0.694545,0.726127,0.726127,0.726127,0.585785,0.585785,0.585785,0.586749,0.586749,0.694545,0.726127,0.726127,0.726127,0.585785,0.585785,0.585785,0.731097,0.731097,0.694545,0.873077,0.873077,0.873077,0.585785,0.585785,0.585785,0.731097,0.731097,0.694545,0.873077,0.873077,0.873077,0.585785,0.585785,0.585785,0.731097,0.731097,0.694545,0.873077,0.873077,0.873077,0.585785,0.585785,0.585785,0.87767,0.87767,0.694545,1.02119,1.02119,1.02119,0.585785,0.585785,0.585785,0.87767,0.87767,0.694545,1.02119,1.02119,1.02119,0.585785,0.585785,0.585785,0.87767,0.87767,0.694545,1.02119,1.02119,1.02119
13,0.927185,0.661354,0.661354,0.661354,0.650877,0.650877,0.771647,0.791687,0.791687,0.791687,0.661354,0.661354,0.661354,0.650877,0.650877,0.771647,0.791687,0.791687,0.791687,0.661354,0.661354,0.661354,0.650877,0.650877,0.771647,0.791687,0.791687,0.791687,0.661354,0.661354,0.661354,0.811698,0.811698,0.771647,0.954575,0.954575,0.954575,0.661354,0.661354,0.661354,0.811698,0.811698,0.771647,0.954575,0.954575,0.954575,0.661354,0.661354,0.661354,0.811698,0.811698,0.771647,0.954575,0.954575,0.954575,0.661354,0.661354,0.661354,0.97422,0.97422,0.771647,1.11857,1.11857,1.11857,0.661354,0.661354,0.661354,0.97422,0.97422,0.771647,1.11857,1.11857,1.11857,0.661354,0.661354,0.661354,0.97422,0.97422,0.771647,1.11857,1.11857,1.11857
14,1.01763,0.740576,0.740576,0.740576,0.717996,0.717996,0.851871,0.859799,0.859799,0.859799,0.740576,0.740576,0.740576,0.717996,0.717996,0.851871,0.859799,0.859799,0.859799,0.740576,0.740576,0.740576,0.717996,0.717996,0.851871,0.859799,0.859799,0.859799,0.740576,0.740576,0.740576,0.895595,0.895595,0.851871,1.03929,1.03929,1.03929,0.740576,0.740576,0.740576,0.895595,0.895595,0.851871,1.03929,1.03929,1.03929,0.740576,0.740576,0.740576,0.895595,0.895595,0.851871,1.03929,1.03929,1.03929,0.740576,0.740576,0.740576,1.07444,1.07444,0.851871,1.21977,1.21977,1.21977,0.740576,0.740576,0.740576,1.07444,1.07444,0.851871,1.21977,1.21977,1.21977,0.740576,0.740576,0.740576,1.07444,1.07444,0.851871,1.21977,1.21977,1.21977
15,1.1113,0.823112,0.823112,0.823112,0.788062,0.788062,0.935613,0.930646,0.930646,0.930646,0.823112,0.823112,0.823112,0.788062,0.788062,0.935613,0.930646,0.930646,0.930646,0.823112,0.823112,0.823112,0.788062,0.788062,0.935613,0.930646,0.930646,0.930646,0.823112,0.823112,0.823112,0.982769,0.982769,0.935613,1.12721,1.12721,1.12721,0.823112,0.823112,0.823112,0.982769,0.982769,0.935613,1.12721,1.12721,1.12721,0.823112,0.823112,0.823112,0.982769,0.982769,0.935613,1.12721,1.12721,1.12721,0.823112,0.823112,0.823112,1.17858,1.17858,0.935613,1.32494,1.32494,1.32494,0.823112,0.823112,0.823112,1.17858,1.17858,0.935613,1.32494,1.32494,1.32494,0.823112,0.823112,0.823112,1.17858,1.17858,0.935613,1.32494,1.32494,1.32494
16,1.20833,0.909202,0.909202,0.909202,0.860956,0.860956,1.02285,1.00434,1.00434,1.00434,0.909202,0.909202,0.909202,0.860956,0.860956,1.02285,1.00434,1.00434,1.00434,0.909202,0.909202,0.909202,0.860956,0.860956,1.02285,1.00434,1.00434,1.00434,0.909202,0.909202,0.909202,1.07323,1.07323,1.02285,1.21855,1.21855,1.21855,0.909202,0.909202,0.909202,1.07323,1.07323,1.02285,1.21855,1.21855,1.21855,0.909202,0.909202,0.909202,1.07323,1.07323,1.02285,1.21855,1.21855,1.21855,0.909202,0.909202,0.909202,1.28701,1.28701,1.02285,1.43403,1.43403,1.43403,0.909202,0.909202,0.909202,1.28701,1.28701,1.02285,1.43403,1.43403,1.43403,0.909202,0.909202,0.909202,1.28701,1.28701,1.02285,1.43403,1.43403,1.43403
17,1.30884,0.999009,0.999009,0.999009,0.936741,0.936741,1.11362,1.0808,1.0808,1.0808,0.999009,0.999009,0.999009,0.936741,0.936741,1.11362,1.0808,1.0808,1.0808,0.999009,0.999009,0.999009,0.936741,0.936741,1.11362,1.0808,1.0808,1.0808,0.999009,0.999009,0.999009,1.1672,1.1672,1.11362,1.31345,1.31345,1.31345,0.999009,0.999009,0.999009,1.1672,1.1672,1.11362,1.31345,1.31345,1.31345,0.999009,0.999009,0.999009,1.1672,1.1672,1.11362,1.31345,1.31345,1.31345,0.999009,0.999009,0.999009,1.39982,1.39982,1.11362,1.54737,1.54737,1.54737,0.999009,0.999009,0.999009,1.39982,1.39982,1.11362,1.54737,1.54737,1.54737,0.999009,0.999009,0.999009,1.39982,1.39982,1.11362,1.54737,1.54737,1.54737
18,1.41294,1.09251,1.09251,1.09251,1.0154,1.0154,1.20806,1.16018,1.16018,1.16018,1.09251,1.09251,1.09251,1.0154,1.0154,1.20806,1.16018,1.16018,1.16018,1.09251,1.09251,1.09251,1.0154,1.0154,1.20806,1.16018,1.16018,1.16018,1.09251,1.09251,1.09251,1.26499,1.26499,1.20806,1.41187,1.41187,1.41187,1.09251,1.09251,1.09251,1.26499,1.26499,1.20806,1.41187,1.41187,1.41187,1.09251,1.09251,1.09251,1.26499,1.26499,1.20806,1.41187,1.41187,1.41187,1.09251,1.09251,1.09251,1.51704,1.51704,1.20806,1.6652,1.6652,1.6652,1.09251,1.09251,1.09251,1.51704,1.51704,1.20806,1.6652,1.6652,1.6652,1.09251,1.09251,1.09251,1.51704,1.51704,1.20806,1.6652,1.6652,1.6652
19,1.52076,1.18984,1.18984,1.18984,1.09701,1.09701,1.30627,1.24262,1.24262,1.24262,1.18984,1.18984,1.18984,1.09701,1.09701,1.30627,1.24262,1.24262,1.24262,1.18984,1.18984,1.18984,1.09701,1.09701,1.30627,1.24262,1.24262,1.24262,1.18984,1.18984,1.18984,1.36672,1.36672,1.30627,1.51406,1.51406,1.51406,1.18984,1.18984,1.18984,1.36672,1.36672,1.30627,1.51406,1.51406,1.51406,1.18984,1.18984,1.18984,1.36672,1.36672,1.30627,1.51406,1.51406,1.51406,1.18984,1.18984,1.18984,1.63876,1.63876,1.30627,1.78751,1.78751,1.78751,1.18984,1.18984,1.18984,1.63876,1.63876,1.30627,1.78751,1.78751,1.78751,1.18984,1.18984,1.18984,1.63876,1.63876,1.30627,1.78751,1.78751,1.78751
20,1.63244,1.29113,1.29113,1.29113,1.18181,1.18181,1.40829,1.3282,1.3282,1.3282,1.29113,1.29113,1.29113,1.18181,1.18181,1.40829,1.3282,1.3282,1.3282,1.29113,1.29113,1.29113,1.18181,1.18181,1.40829,1.3282,1.3282,1.3282,1.29113,1.29113,1.29113,1.47242,1.47242,1.40829,1.62032,1.62032,1.62032,1.29113,1.29113,1.29113,1.47242,1.47242,1.40829,1.62032,1.62032,1.62032,1.29113,1.29113,1.29113,1.47242,1.47242,1.40829,1.62032,1.62032,1.62032,1.29113,1.29113,1.29113,1.76514,1.76514,1.40829,1.91446,1.91446,1.91446,1.29113,1.29113,1.29113,1.76514,1.76514,1.40829,1.91446,1.91446,1.91446,1.29113,1.29113,1.29113,1.76514,1.76514,1.40829,1.91446,1.91446,1.91446
21,1.74812,1.39644,1.39644,1.39644,1.27003,1.27003,1.493,1.41694,1.41694,1.41694,1.39644,1.39644,1.39644,1.27003,1.27003,1.493,1.41694,1.41694,1.41694,1.39644,1.39644,1.39644,1.27003,1.27003,1.493,1.41694,1.41694,1.41694,1.39644,1.39644,1.39644,1.58217,1.58217,1.52104,1.73062,1.73062,1.73062,1.39644,1.39644,1.39644,1.58217,1.58217,1.52104,1.73062,1.73062,1.73062,1.39644,1.39644,1.39644,1.58217,1.58217,1.52104,1.73062,1.73062,1.73062,1.39644,1.39644,1.39644,1.89635,1.89635,1.54916,2.04618,2.04618,2.04618,1.39644,1.39644,1.39644,1.89635,1.89635,1.54916,2.04618,2.04618,2.04618,1.39644,1.39644,1.39644,1.89635,1.89635,1.54916,2.04618,2.04618,2.04618
22,1.86794,1.50593,1.50593,1.50593,1.36175,1.36175,1.57605,1.50908,1.50908,1.50908,1.50593,1.50593,1.50593,1.36175,1.36175,1.57605,1.50908,1.50908,1.50908,1.50593,1.50593,1.50593,1.36175,1.36175,1.57605,1.50908,1.50908,1.50908,1.50593,1.50593,1.50593,1.6961,1.6961,1.63953,1.84509,1.84509,1.84509,1.50593,1.50593,1.50593,1.6961,1.6961,1.63953,1.84509,1.84509,1.84509,1.50593,1.50593,1.50593,1.6961,1.6961,1.63953,1.84509,1.84509,1.84509,1.50593,1.50593,1.50593,2.03254,2.03254,1.70317,2.18284,2.18284,2.18284,1.50593,1.50593,1.50593,2.03254,2.03254,1.70317,2.18284,2.18284,2.18284,1.50593,1.50593,1.50593,2.03254,2.03254,1.70317,2.18284,2.18284,2.18284
23,1.99205,1.61977,1.61977,1.61977,1.45702,1.45702,1.67876,1.60486,1.60486,1.60486,1.61977,1.61977,1.61977,1.45702,1.45702,1.67876,1.60486,1.60486,1.60486,1.61977,1.61977,1.61977,1.45702,1.45702,1.67876,1.60486,1.60486,1.60486,1.61977,1.61977,1.61977,1.81435,1.81435,1.75736,1.96386,1.96386,1.96386,1.61977,1.61977,1.61977,1.81435,1.81435,1.75736,1.96386,1.96386,1.96386,1.61977,1.61977,1.61977,1.81435,1.81435,1.75736,1.96386,1.96386,1.96386,1.61977,1.61977,1.61977,2.17387,2.17387,1.83614,2.32458,2.32458,2.32458,1.61977,1.61977,1.61977,2.17387,2.17387,1.83614,2.32458,2.32458,2.32458,1.61977,1.61977,1.61977,2.17387,2.17387,1.83614,2.32458,2.32458,2.32458
24,2.1206,1.73804,1.73804,1.73804,1.55593,1.55593,1.75764,1.70427,1.70427,1.70427,1.73804,1.73804,1.73804,1.55593,1.55593,1.75764,1.70427,1.70427,1.70427,1.73804,1.73804,1.73804,1.55593,1.55593,1.75764,1.70427,1.70427,1.70427,1.73804,1.73804,1.73804,1.9371,1.9371,1.8874,2.08707,2.08707,2.08707,1.73804,1.73804,1.73804,1.9371,1.9371,1.8874,2.08707,2.08707,2.08707,1.73804,1.73804,1.73804,1.9371,1.9371,1.8874,2.08707,2.08707,2.08707,1.73804,1.73804,1.73804,2.32049,2.32049,2.01747,2.4716,2.4716,2.4716,1.73804,1.73804,1.73804,2.32049,2.32049,2.01747,2.4716,2.4716,2.4716,1.73804,1.73804,1.73804,2.32049,2.32049,2.01747,2.4716,2.4716,2.4716
25,2.25375,1.86092,1.86092,1.86092,1.65857,1.65857,1.86772,1.80741,1.80741,1.80741,1.86092,1.86092,1.86092,1.65857,1.65857,1.86772,1.80741,1.80741,1.80741,1.86092,1.86092,1.86092,1.65857,1.65857,1.86772,1.80741,1.80741,1.80741,1.86092,1.86092,1.86092,2.06449,2.06449,2.01407,2.21487,2.21487,2.21487,1.86092,1.86092,1.86092,2.06449,2.06449,2.01407,2.21487,2.21487,2.21487,1.86092,1.86092,1.86092,2.06449,2.06449,2.01407,2.21487,2.21487,2.21487,1.86092,1.86092,1.86092,2.47262,2.47262,2.16077,2.62404,2.62404,2.62404,1.86092,1.86092,1.86092,2.47262,2.47262,2.16077,2.62404,2.62404,2.62404,1.86092,1.86092,1.86092,2.47262,2.47262,2.16077,2.62404,2.62404,2.62404
26,2.39167,1.98857,1.98857,1.98857,1.7651,1.7651,1.98818,1.91442,1.91442,1.91442,1.98857,1.98857,1.98857,1.7651,1.7651,1.98818,1.91442,1.91442,1.91442,1.98857,1.98857,1.98857,1.7651,1.7651,1.98818,1.91442,1.91442,1.91442,1.98857,1.98857,1.98857,2.19665,2.19665,2.14381,2.34741,2.34741,2.34741,1.98857,1.98857,1.98857,2.19665,2.19665,2.14381,2.34741,2.34741,2.34741,1.98857,1.98857,1.98857,2.19665,2.19665,2.14381,2.34741,2.34741,2.34741,1.98857,1.98857,1.98857,2.63041,2.63041,2.2998,2.7821,2.7821,2.7821,1.98857,1.98857,1.98857,2.63041,2.63041,2.2998,2.7821,2.7821,2.7821,1.98857,1.98857,1.98857,2.63041,2.63041,2.2998,2.7821,2.7821,2.7821
27,2.53452,2.11399,2.12112,2.12112,1.87565,1.87565,2.10955,2.02542,2.02542,2.02542,2.11399,2.12112,2.12112,1.87565,1.87565,2.10955,2.02542,2.02542,2.02542,2.11399,2.12112,2.12112,1.87565,1.87565,2.10955,2.02542,2.02542,2.02542,2.12313,2.12112,2.12112,2.33375,2.33375,2.27938,2.48489,2.48489,2.48489,2.12313,2.12112,2.12112,2.33375,2.33375,2.27938,2.48489,2.48489,2.48489,2.12313,2.12112,2.12112,2.33375,2.33375,2.27938,2.48489,2.48489,2.48489,2.13228,2.12112,2.12112,2.79405,2.79405,2.44962,2.94611,2.94611,2.94611,2.13228,2.12112,2.12112,2.79405,2.79405,2.44962,2.94611,2.94611,2.94611,2.13228,2.12112,2.12112,2.79405,2.79405,2.44962,2.94611,2.94611,2.94611
28,2.68248,2.18634,2.25875,2.25875,1.99038,1.99038,2.21574,2.14056,2.14056,2.14056,2.18634,2.25875,2.25875,1.99038,1.99038,2.21574,2.14056,2.14056,2.14056,2.18634,2.25875,2.25875,1.99038,1.99038,2.21574,2.14056,2.14056,2.14056,2.27849,2.25875,2.25875,2.47598,2.47598,2.42503,2.62741,2.62741,2.62741,2.27849,2.25875,2.25875,2.47598,2.47598,2.42503,2.62741,2.62741,2.62741,2.27849,2.25875,2.25875,2.47598,2.47598,2.42503,2.62741,2.62741,2.62741,2.37079,2.25875,2.25875,2.96382,2.96382,2.63486,3.11623,3.11623,3.11623,2.37079,2.25875,2.25875,2.96382,2.96382,2.63486,3.11623,3.11623,3.11623,2.37079,2.25875,2.25875,2.96382,2.96382,2.63486,3.11623,3.11623,3.11623
29,2.83574,2.30443,2.40162,2.40162,2.10943,2.10943,2.31573,2.25995,2.25995,2.25995,2.30443,2.40162,2.40162,2.10943,2.10943,2.31573,2.25995,2.25995,2.25995,2.30443,2.40162,2.40162,2.10943,2.10943,2.31573,2.25995,2.25995,2.25995,2.42777,2.40162,2.40162,2.62349,2.62349,2.57857,2.77517,2.77517,2.77517,2.42777,2.40162,2.40162,2.62349,2.62349,2.57857,2.77517,2.77517,2.77517,2.42777,2.40162,2.40162,2.62349,2.62349,2.57857,2.77517,2.77517,2.77517,2.55131,2.40162,2.40162,3.13993,3.13993,2.84209,3.29264,3.29264,3.29264,2.55131,2.40162,2.40162,3.13993,3.13993,2.84209,3.29264,3.29264,3.29264,2.55131,2.40162,2.40162,3.13993,3.13993,2.84209,3.29264,3.29264,3.29264
