gridnumber,capital,Portfolio[0 0 00],Portfolio[0 0 01],Portfolio[0 0 02],Portfolio[0 0 10],Portfolio[0 0 11],Portfolio[0 0 12],Portfolio[0 0 20],Portfolio[0 0 21],Portfolio[0 0 22],Portfolio[0 1 00],Portfolio[0 1 01],Portfolio[0 1 02],Portfolio[0 1 10],Portfolio[0 1 11],Portfolio[0 1 12],Portfolio[0 1 20],Portfolio[0 1 21],Portfolio[0 1 22],Portfolio[0 2 00],Portfolio[0 2 01],Portfolio[0 2 02],Portfolio[0 2 10],Portfolio[0 2 11],Portfolio[0 2 12],Portfolio[0 2 20],Portfolio[0 2 21],Portfolio[0 2 22],Portfolio[1 0 00],Portfolio[1 0 01],Portfolio[1 0 02],Portfolio[1 0 10],Portfolio[1 0 11],Portfolio[1 0 12],Portfolio[1 0 20],Portfolio[1 0 21],Portfolio[1 0 22],Portfolio[1 1 00],Portfolio[1 1 01],Portfolio[1 1 02],Portfolio[1 1 10],Portfolio[1 1 11],Portfolio[1 1 12],Portfolio[1 1 20],Portfolio[1 1 21],Portfolio[1 1 22],Portfolio[1 2 00],Portfolio[1 2 01],Portfolio[1 2 02],Portfolio[1 2 10],Portfolio[1 2 11],Portfolio[1 2 12],Portfolio[1 2 20],Portfolio[1 2 21],Portfolio[1 2 22],Portfolio[2 0 00],Portfolio[2 0 01],Portfolio[2 0 02],Portfolio[2 0 10],Portfolio[2 0 11],Portfolio[2 0 12],Portfolio[2 0 20],Portfolio[2 0 21],Portfolio[2 0 22],Portfolio[2 1 00],Portfolio[2 1 01],Portfolio[2 1 02],Portfolio[2 1 10],Portfolio[2 1 11],Portfolio[2 1 12],Portfolio[2 1 20],Portfolio[2 1 21],Portfolio[2 1 22],Portfolio[2 2 00],Portfolio[2 2 01],Portfolio[2 2 02],Portfolio[2 2 10],Portfolio[2 2 11],Portfolio[2 2 12],Portfolio[2 2 20],Portfolio[2 2 21],Portfolio[2 2 22]
66,14.6921,0,0,0,1,0.52,0,1,1,1,0,0,0,1,0.52,0,1,1,1,0,0,0,1,0.52,0,1,1,1,0,0,0,1,0.52,0,1,1,1,0,0,0,1,0.52,0,1,1,1,0,0,0,1,0.52,0,1,1,1,0,0,0,1,0.52,0,1,1,1,0,0,0,1,0.52,0,1,1,1,0,0,0,1,0.52,0,1,1,1
67,15.2751,0,0,0,1,0.52,0,1,1,1,0,0,0,1,0.52,0,1,1,1,0,0,0,1,0.52,0,1,1,1,0,0,0,1,0.52,0,1,1,1,0,0,0,1,0.52,0,1,1,1,0,0,0,1,0.52,0,1,1,1,0,0,0,1,0.52,0,1,1,1,0,0,0,1,0.52,0,1,1,1,0,0,0,1,0.52,0,1,1,1
68,15.879,0,0,0,1,0.52,0,1,1,1,0,0,0,1,0.52,0,1,1,1,0,0,0,1,0.52,0,1,1,1,0,0,0,1,0.52,0,1,1,1,0,0,0,1,0.52,0,1,1,1,0,0,0,1,0.52,0,1,1,1,0,0,0,1,0.52,0,1,1,1,0,0,0,1,0.52,0,1,1,1,0,0,0,1,0.52,0,1,1,1
69,16.5045,0,0,0,1,0.52,0,1,1,1,0,0,0,1,0.52,0,1,1,1,0,0,0,1,0.52,0,1,1,1,0,0,0,1,0.52,0,1,1,1,0,0,0,1,0.52,0,1,1,1,0,0,0,1,0.52,0,1,1,1,0,0,0,1,0.52,0,1,1,1,0,0,0,1,0.52,0,1,1,1,0,0,0,1,0.52,0,1,1,1
70,17.1525,0,0,0,1,0.52,0,1,1,1,0,0,0,1,0.52,0,1,1,1,0,0,0,1,0.52,0,1,1,1,0,0,0,1,0.52,0,1,1,1,0,0,0,1,0.52,0,1,1,1,0,0,0,1,0.52,0,1,1,1,0,0,0,1,0.52,0,1,1,1,0,0,0,1,0.52,0,1,1,1,0,0,0,1,0.52,0,1,1,1
71,17.8236,0,0,0,1,0.52,0,1,1,1,0,0,0,1,0.52,0,1,1,1,0,0,0,1,0.52,0,1,1,1,0,0,0,1,0.52,0,1,1,1,0,0,0,1,0.52,0,1,1,1,0,0,0,1,0.52,0,1,1,1,0,0,0,1,0.52,0,1,1,1,0,0,0,1,0.52,0,1,1,1,0,0,0,1,0.52,0,1,1,1
72,18.5187,0,0,0,1,0.52,0,1,1,1,0,0,0,1,0.52,0,1,1,1,0,0,0,1,0.52,0,1,1,1,0,0,0,1,0.52,0,1,1,1,0,0,0,1,0.52,0,1,1,1,0,0,0,1,0.52,0,1,1,1,0,0,0,1,0.52,0,1,1,1,0,0,0,1,0.52,0,1,1,1,0,0,0,1,0.52,0,1,1,1
73,19.2387,0,0,0,1,0.52,0,1,1,1,0,0,0,1,0.52,0,1,1,1,0,0,0,1,0.52,0,1,1,1,0,0,0,1,0.52,0,1,1,1,0,0,0,1,0.52,0,1,1,1,0,0,0,1,0.52,0,1,1,1,0,0,0,1,0.52,0,1,1,1,0,0,0,1,0.52,0,1,1,1,0,0,0,1,0.52,0,1,1,1
74,19.9844,0,0,0,1,0.52,0,1,1,1,0,0,0,1,0.52,0,1,1,1,0,0,0,1,0.52,0,1,1,1,0,0,0,1,0.52,0,1,1,1,0,0,0,1,0.52,0,1,1,1,0,0,0,1,0.52,0,1,1,1,0,0,0,1,0.52,0,1,1,1,0,0,0,1,0.52,0,1,1,1,0,0,0,1,0.52,0,1,1,1
75,20.7569,0,0,0,1,0.52,0,1,1,1,0,0,0,1,0.52,0,1,1,1,0,0,0,1,0.52,0,1,1,1,0,0,0,1,0.52,0,1,1,1,0,0,0,1,0.52,0,1,1,1,0,0,0,1,0.52,0,1,1,1,0,0,0,1,0.52,0,1,1,1,0,0,0,1,0.52,0,1,1,1,0,0,0,1,0.52,0,1,1,1
76,21.557,0,0,0,1,0.52,0,1,1,1,0,0,0,1,0.52,0,1,1,1,0,0,0,1,0.52,0,1,1,1,0,0,0,1,0.52,0,1,1,1,0,0,0,1,0.52,0,1,1,1,0,0,0,1,0.52,0,1,1,1,0,0,0,1,0.52,0,1,1,1,0,0,0,1,0.52,0,1,1,1,0,0,0,1,0.52,0,1,1,1
77,22.3857,0,0,0,1,0.52,0,1,1,1,0,0,0,1,0.52,0,1,1,1,0,0,0,1,0.52,0,1,1,1,0,0,0,1,0.52,0,1,1,1,0,0,0,1,0.52,0,1,1,1,0,0,0,1,0.52,0,1,1,1,0,0,0,1,0.52,0,1,1,1,0,0,0,1,0.52,0,1,1,1,0,0,0,1,0.52,0,1,1,1
78,23.2441,0,0,0,0.99,0.51,0,1,1,1,0,0,0,0.99,0.51,0,1,1,1,0,0,0,0.99,0.51,0,1,1,1,0,0,0,0.99,0.51,0,1,1,1,0,0,0,0.99,0.51,0,1,1,1,0,0,0,0.99,0.51,0,1,1,1,0,0,0,0.99,0.51,0,1,1,1,0,0,0,0.99,0.51,0,1,1,1,0,0,0,0.99,0.51,0,1,1,1
79,24.1332,0,0,0,0.99,0.51,0,1,1,1,0,0,0,0.99,0.51,0,1,1,1,0,0,0,0.99,0.51,0,1,1,1,0,0,0,0.99,0.51,0,1,1,1,0,0,0,0.99,0.51,0,1,1,1,0,0,0,0.99,0.51,0,1,1,1,0,0,0,0.99,0.51,0,1,1,1,0,0,0,0.99,0.51,0,1,1,1,0,0,0,0.99,0.51,0,1,1,1
80,25.0541,0,0,0,0.98,0.5,0,1,1,1,0,0,0,0.98,0.5,0,1,1,1,0,0,0,0.98,0.5,0,1,1,1,0,0,0,0.98,0.5,0,1,1,1,0,0,0,0.98,0.5,0,1,1,1,0,0,0,0.98,0.5,0,1,1,1,0,0,0,0.98,0.5,0,1,1,1,0,0,0,0.98,0.5,0,1,1,1,0,0,0,0.98,0.5,0,1,1,1
81,26.008,0,0,0,0.98,0.5,0,1,1,1,0,0,0,0.98,0.5,0,1,1,1,0,0,0,0.98,0.5,0,1,1,1,0,0,0,0.98,0.5,0,1,1,1,0,0,0,0.98,0.5,0,1,1,1,0,0,0,0.98,0.5,0,1,1,1,0,0,0,0.98,0.5,0,1,1,1,0,0,0,0.98,0.5,0,1,1,1,0,0,0,0.98,0.5,0,1,1,1
82,26.996,0,0,0,0.98,0.49,0,1,1,0.99,0,0,0,0.98,0.49,0,1,1,0.99,0,0,0,0.98,0.49,0,1,1,0.99,0,0,0,0.98,0.49,0,1,1,0.99,0,0,0,0.98,0.49,0,1,1,0.99,0,0,0,0.98,0.49,0,1,1,0.99,0,0,0,0.98,0.49,0,1,1,0.99,0,0,0,0.98,0.49,0,1,1,0.99,0,0,0,0.98,0.49,0,1,1,0.99
83,28.0193,0,0,0,0.97,0.48,0,1,1,0.99,0,0,0,0.97,0.48,0,1,1,0.99,0,0,0,0.97,0.48,0,1,1,0.99,0,0,0,0.97,0.48,0,1,1,0.99,0,0,0,0.97,0.48,0,1,1,0.99,0,0,0,0.97,0.48,0,1,1,0.99,0,0,0,0.97,0.48,0,1,1,0.99,0,0,0,0.97,0.48,0,1,1,0.99,0,0,0,0.97,0.48,0,1,1,0.99
84,29.0793,0,0,0,0.96,0.48,0.01,1,1,0.98,0,0,0,0.96,0.48,0.01,1,1,0.98,0,0,0,0.96,0.48,0.01,1,1,0.98,0,0,0,0.96,0.48,0.01,1,1,0.98,0,0,0,0.96,0.48,0.01,1,1,0.98,0,0,0,0.96,0.48,0.01,1,1,0.98,0,0,0,0.96,0.48,0.01,1,1,0.98,0,0,0,0.96,0.48,0.01,1,1,0.98,0,0,0,0.96,0.48,0.01,1,1,0.98
85,30.1773,0,0,0,0.95,0.47,0.01,1,1,0.98,0,0,0,0.95,0.47,0.01,1,1,0.98,0,0,0,0.95,0.47,0.01,1,1,0.98,0,0,0,0.95,0.47,0.01,1,1,0.98,0,0,0,0.95,0.47,0.01,1,1,0.98,0,0,0,0.95,0.47,0.01,1,1,0.98,0,0,0,0.95,0.47,0.01,1,1,0.98,0,0,0,0.95,0.47,0.01,1,1,0.98,0,0,0,0.95,0.47,0.01,1,1,0.98
86,31.3145,0,0,0,0.93,0.46,0.01,1,1,0.97,0,0,0,0.93,0.46,0.01,1,1,0.97,0,0,0,0.93,0.46,0.01,1,1,0.97,0,0,0,0.93,0.46,0.01,1,1,0.97,0,0,0,0.93,0.46,0.01,1,1,0.97,0,0,0,0.93,0.46,0.01,1,1,0.97,0,0,0,0.93,0.46,0.01,1,1,0.97,0,0,0,0.93,0.46,0.01,1,1,0.97,0,0,0,0.93,0.46,0.01,1,1,0.97
87,32.4924,0,0,0,0.91,0.45,0.01,1,1,0.95,0,0,0,0.91,0.45,0.01,1,1,0.95,0,0,0,0.91,0.45,0.01,1,1,0.95,0,0,0,0.91,0.45,0.01,1,1,0.95,0,0,0,0.91,0.45,0.01,1,1,0.95,0,0,0,0.91,0.45,0.01,1,1,0.95,0,0,0,0.91,0.45,0.01,1,1,0.95,0,0,0,0.91,0.45,0.01,1,1,0.95,0,0,0,0.91,0.45,0.01,1,1,0.95
88,33.7125,0,0,0,0.89,0.44,0.01,1,1,0.94,0,0,0,0.89,0.44,0.01,1,1,0.94,0,0,0,0.89,0.44,0.01,1,1,0.94,0,0,0,0.89,0.44,0.01,1,1,0.94,0,0,0,0.89,0.44,0.01,1,1,0.94,0,0,0,0.89,0.44,0.01,1,1,0.94,0,0,0,0.89,0.44,0.01,1,1,0.94,0,0,0,0.89,0.44,0.01,1,1,0.94,0,0,0,0.89,0.44,0.01,1,1,0.94
89,34.9762,0,0,0,0.86,0.44,0,1,1,0.91,0,0,0,0.86,0.44,0,1,1,0.91,0,0,0,0.86,0.44,0,1,1,0.91,0,0,0,0.86,0.44,0,1,1,0.91,0,0,0,0.86,0.44,0,1,1,0.91,0,0,0,0.86,0.44,0,1,1,0.91,0,0,0,0.86,0.44,0,1,1,0.91,0,0,0,0.86,0.44,0,1,1,0.91,0,0,0,0.86,0.44,0,1,1,0.91
90,36.2852,0,0,0,0.83,0.43,0,1,1,0.88,0,0,0,0.83,0.43,0,1,1,0.88,0,0,0,0.83,0.43,0,1,1,0.88,0,0,0,0.83,0.43,0,1,1,0.88,0,0,0,0.83,0.43,0,1,1,0.88,0,0,0,0.83,0.43,0,1,1,0.88,0,0,0,0.83,0.43,0,1,1,0.88,0,0,0,0.83,0.43,0,1,1,0.88,0,0,0,0.83,0.43,0,1,1,0.88
91,37.641,0,0,0,0.81,0.42,0,1,1,0.85,0,0,0,0.81,0.42,0,1,1,0.85,0,0,0,0.81,0.42,0,1,1,0.85,0,0,0,0.81,0.42,0,1,1,0.85,0,0,0,0.81,0.42,0,1,1,0.85,0,0,0,0.81,0.42,0,1,1,0.85,0,0,0,0.81,0.42,0,1,1,0.85,0,0,0,0.81,0.42,0,1,1,0.85,0,0,0,0.81,0.42,0,1,1,0.85
92,39.0453,0,0,0,0.79,0.41,0,1,1,0.82,0,0,0,0.79,0.41,0,1,1,0.82,0,0,0,0.79,0.41,0,1,1,0.82,0,0,0,0.79,0.41,0,1,1,0.82,0,0,0,0.79,0.41,0,1,1,0.82,0,0,0,0.79,0.41,0,1,1,0.82,0,0,0,0.79,0.41,0,1,1,0.82,0,0,0,0.79,0.41,0,1,1,0.82,0,0,0,0.79,0.41,0,1,1,0.82
93,40.4999,0,0,0,0.77,0.4,0,1,1,0.8,0,0,0,0.77,0.4,0,1,1,0.8,0,0,0,0.77,0.4,0,1,1,0.8,0,0,0,0.77,0.4,0,1,1,0.8,0,0,0,0.77,0.4,0,1,1,0.8,0,0,0,0.77,0.4,0,1,1,0.8,0,0,0,0.77,0.4,0,1,1,0.8,0,0,0,0.77,0.4,0,1,1,0.8,0,0,0,0.77,0.4,0,1,1,0.8
94,42.0065,0,0,0,0.76,0.4,0,1,1,0.78,0,0,0,0.76,0.4,0,1,1,0.78,0,0,0,0.76,0.4,0,1,1,0.78,0,0,0,0.76,0.4,0,1,1,0.78,0,0,0,0.76,0.4,0,1,1,0.78,0,0,0,0.76,0.4,0,1,1,0.78,0,0,0,0.76,0.4,0,1,1,0.78,0,0,0,0.76,0.4,0,1,1,0.78,0,0,0,0.76,0.4,0,1,1,0.78
95,43.5671,0,0,0,0.76,0.39,0,1,1,0.76,0,0,0,0.76,0.39,0,1,1,0.76,0,0,0,0.76,0.39,0,1,1,0.76,0,0,0,0.76,0.39,0,1,1,0.76,0,0,0,0.76,0.39,0,1,1,0.76,0,0,0,0.76,0.39,0,1,1,0.76,0,0,0,0.76,0.39,0,1,1,0.76,0,0,0,0.76,0.39,0,1,1,0.76,0,0,0,0.76,0.39,0,1,1,0.76
96,45.1835,0,0,0,0.75,0.38,0,1,1,0.75,0,0,0,0.75,0.38,0,1,1,0.75,0,0,0,0.75,0.38,0,1,1,0.75,0,0,0,0.75,0.38,0,1,1,0.75,0,0,0,0.75,0.38,0,1,1,0.75,0,0,0,0.75,0.38,0,1,1,0.75,0,0,0,0.75,0.38,0,1,1,0.75,0,0,0,0.75,0.38,0,1,1,0.75,0,0,0,0.75,0.38,0,1,1,0.75
97,46.8577,0,0,0,0.74,0.38,0,1,1,0.74,0,0,0,0.74,0.38,0,1,1,0.74,0,0,0,0.74,0.38,0,1,1,0.74,0,0,0,0.74,0.38,0,1,1,0.74,0,0,0,0.74,0.38,0,1,1,0.74,0,0,0,0.74,0.38,0,1,1,0.74,0,0,0,0.74,0.38,0,1,1,0.74,0,0,0,0.74,0.38,0,1,1,0.74,0,0,0,0.74,0.38,0,1,1,0.74
98,48.5919,0,0,0,0.74,0.37,0,1,1,0.74,0,0,0,0.74,0.37,0,1,1,0.74,0,0,0,0.74,0.37,0,1,1,0.74,0,0,0,0.74,0.37,0,1,1,0.74,0,0,0,0.74,0.37,0,1,1,0.74,0,0,0,0.74,0.37,0,1,1,0.74,0,0,0,0.74,0.37,0,1,1,0.74,0,0,0,0.74,0.37,0,1,1,0.74,0,0,0,0.74,0.37,0,1,1,0.74
99,50.3881,0,0,0,0.73,0.37,0,1,1,0.73,0,0,0,0.73,0.37,0,1,1,0.73,0,0,0,0.73,0.37,0,1,1,0.73,0,0,0,0.73,0.37,0,1,1,0.73,0,0,0,0.73,0.37,0,1,1,0.73,0,0,0,0.73,0.37,0,1,1,0.73,0,0,0,0.73,0.37,0,1,1,0.73,0,0,0,0.73,0.37,0,1,1,0.73,0,0,0,0.73,0.37,0,1,1,0.73
100,52.2486,0,0,0,0.72,0.36,0,1,1,0.73,0,0,0,0.72,0.36,0,1,1,0.73,0,0,0,0.72,0.36,0,1,1,0.73,0,0,0,0.72,0.36,0,1,1,0.73,0,0,0,0.72,0.36,0,1,1,0.73,0,0,0,0.72,0.36,0,1,1,0.73,0,0,0,0.72,0.36,0,1,1,0.73,0,0,0,0.72,0.36,0,1,1,0.73,0,0,0,0.72,0.36,0,1,1,0.73
101,54.1757,0,0,0,0.72,0.36,0,1,1,0.72,0,0,0,0.72,0.36,0,1,1,0.72,0,0,0,0.72,0.36,0,1,1,0.72,0,0,0,0.72,0.36,0,1,1,0.72,0,0,0,0.72,0.36,0,1,1,0.72,0,0,0,0.72,0.36,0,1,1,0.72,0,0,0,0.72,0.36,0,1,1,0.72,0,0,0,0.72,0.36,0,1,1,0.72,0,0,0,0.72,0.36,0,1,1,0.72
102,56.1718,0,0,0,0.72,0.36,0,1,1,0.72,0,0,0,0.72,0.36,0,1,1,0.72,0,0,0,0.72,0.36,0,1,1,0.72,0,0,0,0.72,0.36,0,1,1,0.72,0,0,0,0.72,0.36,0,1,1,0.72,0,0,0,0.72,0.36,0,1,1,0.72,0,0,0,0.72,0.36,0,1,1,0.72,0,0,0,0.72,0.36,0,1,1,0.72,0,0,0,0.72,0.36,0,1,1,0.72
103,58.2393,0,0,0,0.72,0.36,0,1,1,0.72,0,0,0,0.72,0.36,0,1,1,0.72,0,0,0,0.72,0.36,0,1,1,0.72,0,0,0,0.72,0.36,0,1,1,0.72,0,0,0,0.72,0.36,0,1,1,0.72,0,0,0,0.72,0.36,0,1,1,0.72,0,0,0,0.72,0.36,0,1,1,0.72,0,0,0,0.72,0.36,0,1,1,0.72,0,0,0,0.72,0.36,0,1,1,0.72
104,60.3807,0,0,0,0.72,0.36,0,1,1,0.72,0,0,0,0.72,0.36,0,1,1,0.72,0,0,0,0.72,0.36,0,1,1,0.72,0,0,0,0.72,0.36,0,1,1,0.72,0,0,0,0.72,0.36,0,1,1,0.72,0,0,0,0.72,0.36,0,1,1,0.72,0,0,0,0.72,0.36,0,1,1,0.72,0,0,0,0.72,0.36,0,1,1,0.72,0,0,0,0.72,0.36,0,1,1,0.72
105,62.5989,0,0,0,0.72,0.36,0,1,1,0.72,0,0,0,0.72,0.36,0,1,1,0.72,0,0,0,0.72,0.36,0,1,1,0.72,0,0,0,0.72,0.36,0,1,1,0.72,0,0,0,0.72,0.36,0,1,1,0.72,0,0,0,0.72,0.36,0,1,1,0.72,0,0,0,0.72,0.36,0,1,1,0.72,0,0,0,0.72,0.36,0,1,1,0.72,0,0,0,0.72,0.36,0,1,1,0.72
106,64.8964,0,0,0,0.71,0.36,0,1,1,0.72,0,0,0,0.71,0.36,0,1,1,0.72,0,0,0,0.71,0.36,0,1,1,0.72,0,0,0,0.71,0.36,0,1,1,0.72,0,0,0,0.71,0.36,0,1,1,0.72,0,0,0,0.71,0.36,0,1,1,0.72,0,0,0,0.71,0.36,0,1,1,0.72,0,0,0,0.71,0.36,0,1,1,0.72,0,0,0,0.71,0.36,0,1,1,0.72
107,67.2761,0,0,0,0.71,0.36,0,1,1,0.71,0,0,0,0.71,0.36,0,1,1,0.71,0,0,0,0.71,0.36,0,1,1,0.71,0,0,0,0.71,0.36,0,1,1,0.71,0,0,0,0.71,0.36,0,1,1,0.71,0,0,0,0.71,0.36,0,1,1,0.71,0,0,0,0.71,0.36,0,1,1,0.71,0,0,0,0.71,0.36,0,1,1,0.71,0,0,0,0.71,0.36,0,1,1,0.71
108,69.741,0,0,0,0.71,0.36,0,1,1,0.71,0,0,0,0.71,0.36,0,1,1,0.71,0,0,0,0.71,0.36,0,1,1,0.71,0,0,0,0.71,0.36,0,1,1,0.71,0,0,0,0.71,0.36,0,1,1,0.71,0,0,0,0.71,0.36,0,1,1,0.71,0,0,0,0.71,0.36,0,1,1,0.71,0,0,0,0.71,0.36,0,1,1,0.71,0,0,0,0.71,0.36,0,1,1,0.71
109,72.2941,0,0,0,0.71,0.36,0,1,1,0.71,0,0,0,0.71,0.36,0,1,1,0.71,0,0,0,0.71,0.36,0,1,1,0.71,0,0,0,0.71,0.36,0,1,1,0.71,0,0,0,0.71,0.36,0,1,1,0.71,0,0,0,0.71,0.36,0,1,1,0.71,0,0,0,0.71,0.36,0,1,1,0.71,0,0,0,0.71,0.36,0,1,1,0.71,0,0,0,0.71,0.36,0,1,1,0.71
110,74.9385,0,0,0,0.7,0.36,0,1,1,0.71,0,0,0,0.7,0.36,0,1,1,0.71,0,0,0,0.7,0.36,0,1,1,0.71,0,0,0,0.7,0.36,0,1,1,0.71,0,0,0,0.7,0.36,0,1,1,0.71,0,0,0,0.7,0.36,0,1,1,0.71,0,0,0,0.7,0.36,0,1,1,0.71,0,0,0,0.7,0.36,0,1,1,0.71,0,0,0,0.7,0.36,0,1,1,0.71
111,77.6776,0,0,0,0.7,0.36,0,1,1,0.71,0,0,0,0.7,0.36,0,1,1,0.71,0,0,0,0.7,0.36,0,1,1,0.71,0,0,0,0.7,0.36,0,1,1,0.71,0,0,0,0.7,0.36,0,1,1,0.71,0,0,0,0.7,0.36,0,1,1,0.71,0,0,0,0.7,0.36,0,1,1,0.71,0,0,0,0.7,0.36,0,1,1,0.71,0,0,0,0.7,0.36,0,1,1,0.71
112,80.5147,0,0,0,0.7,0.36,0.01,1,0.79,0.7,0,0,0,0.7,0.36,0.01,1,0.79,0.7,0,0,0,0.7,0.36,0.01,1,0.79,0.7,0,0,0,0.7,0.36,0.01,1,0.79,0.7,0,0,0,0.7,0.36,0.01,1,0.79,0.7,0,0,0,0.7,0.36,0.01,1,0.79,0.7,0,0,0,0.7,0.36,0.01,1,0.79,0.7,0,0,0,0.7,0.36,0.01,1,0.79,0.7,0,0,0,0.7,0.36,0.01,1,0.79,0.7
113,83.4534,0,0,0,0.7,0.36,0.01,0.79,0.78,0.7,0,0,0,0.7,0.36,0.01,0.79,0.78,0.7,0,0,0,0.7,0.36,0.01,0.79,0.78,0.7,0,0,0,0.7,0.36,0.01,0.79,0.78,0.7,0,0,0,0.7,0.36,0.01,0.79,0.78,0.7,0,0,0,0.7,0.36,0.01,0.79,0.78,0.7,0,0,0,0.7,0.36,0.01,0.79,0.78,0.7,0,0,0,0.7,0.36,0.01,0.79,0.78,0.7,0,0,0,0.7,0.36,0.01,0.79,0.78,0.7
114,86.4972,0.01,0,0,0.69,0.36,0.01,0.78,0.78,0.7,0.01,0,0,0.69,0.36,0.01,0.78,0.78,0.7,0.01,0,0,0.69,0.36,0.01,0.78,0.78,0.7,0.01,0,0,0.69,0.36,0.01,0.78,0.78,0.7,0.01,0,0,0.69,0.36,0.01,0.78,0.78,0.7,0.01,0,0,0.69,0.36,0.01,0.78,0.78,0.7,0.01,0,0,0.69,0.36,0.01,0.78,0.78,0.7,0.01,0,0,0.69,0.36,0.01,0.78,0.78,0.7,0.01,0,0,0.69,0.36,0.01,0.78,0.78,0.7
115,89.65,0.01,0,0,0.69,0.36,0.01,0.78,0.77,0.69,0.01,0,0,0.69,0.36,0.01,0.78,0.77,0.69,0.01,0,0,0.69,0.36,0.01,0.78,0.77,0.69,0.01,0,0,0.69,0.36,0.01,0.78,0.77,0.69,0.01,0,0,0.69,0.36,0.01,0.78,0.77,0.69,0.01,0,0,0.69,0.36,0.01,0.78,0.77,0.69,0.01,0,0,0.69,0.36,0.01,0.78,0.77,0.69,0.01,0,0,0.69,0.36,0.01,0.78,0.77,0.69,0.01,0,0,0.69,0.36,0.01,0.78,0.77,0.69
116,92.9156,0.01,0,0,0.69,0.36,0.02,0.77,0.77,0.69,0.01,0,0,0.69,0.36,0.02,0.77,0.77,0.69,0.01,0,0,0.69,0.36,0.02,0.77,0.77,0.69,0.01,0,0,0.69,0.36,0.02,0.77,0.77,0.69,0.01,0,0,0.69,0.36,0.02,0.77,0.77,0.69,0.01,0,0,0.69,0.36,0.02,0.77,0.77,0.69,0.01,0,0,0.69,0.36,0.02,0.77,0.77,0.69,0.01,0,0,0.69,0.36,0.02,0.77,0.77,0.69,0.01,0,0,0.69,0.36,0.02,0.77,0.77,0.69
117,96.298,0.01,0,0,0.68,0.36,0.02,0.77,0.77,0.68,0.01,0,0,0.68,0.36,0.02,0.77,0.77,0.68,0.01,0,0,0.68,0.36,0.02,0.77,0.77,0.68,0.01,0,0,0.68,0.36,0.02,0.77,0.77,0.68,0.01,0,0,0.68,0.36,0.02,0.77,0.77,0.68,0.01,0,0,0.68,0.36,0.02,0.77,0.77,0.68,0.01,0,0,0.68,0.36,0.02,0.77,0.77,0.68,0.01,0,0,0.68,0.36,0.02,0.77,0.77,0.68,0.01,0,0,0.68,0.36,0.02,0.77,0.77,0.68
118,99.8015,0.01,0,0,0.68,0.36,0.02,0.77,0.77,0.68,0.01,0,0,0.68,0.36,0.02,0.77,0.77,0.68,0.01,0,0,0.68,0.36,0.02,0.77,0.77,0.68,0.01,0,0,0.68,0.36,0.02,0.77,0.77,0.68,0.01,0,0,0.68,0.36,0.02,0.77,0.77,0.68,0.01,0,0,0.68,0.36,0.02,0.77,0.77,0.68,0.01,0,0,0.68,0.36,0.02,0.77,0.77,0.68,0.01,0,0,0.68,0.36,0.02,0.77,0.77,0.68,0.01,0,0,0.68,0.36,0.02,0.77,0.77,0.68
119,103.43,0.02,0,0,0.68,0.36,0.02,0.77,0.77,0.68,0.02,0,0,0.68,0.36,0.02,0.77,0.77,0.68,0.02,0,0,0.68,0.36,0.02,0.77,0.77,0.68,0.02,0,0,0.68,0.36,0.02,0.77,0.77,0.68,0.02,0,0,0.68,0.36,0.02,0.77,0.77,0.68,0.02,0,0,0.68,0.36,0.02,0.77,0.77,0.68,0.02,0,0,0.68,0.36,0.02,0.77,0.77,0.68,0.02,0,0,0.68,0.36,0.02,0.77,0.77,0.68,0.02,0,0,0.68,0.36,0.02,0.77,0.77,0.68
120,107.189,0.02,0,0,0.67,0.36,0.02,0.77,0.77,0.67,0.02,0,0,0.67,0.36,0.02,0.77,0.77,0.67,0.02,0,0,0.67,0.36,0.02,0.77,0.77,0.67,0.02,0,0,0.67,0.36,0.02,0.77,0.77,0.67,0.02,0,0,0.67,0.36,0.02,0.77,0.77,0.67,0.02,0,0,0.67,0.36,0.02,0.77,0.77,0.67,0.02,0,0,0.67,0.36,0.02,0.77,0.77,0.67,0.02,0,0,0.67,0.36,0.02,0.77,0.77,0.67,0.02,0,0,0.67,0.36,0.02,0.77,0.77,0.67
121,111.082,0.02,0,0,0.67,0.36,0.03,0.77,0.77,0.67,0.02,0,0,0.67,0.36,0.03,0.77,0.77,0.67,0.02,0,0,0.67,0.36,0.03,0.77,0.77,0.67,0.02,0,0,0.67,0.36,0.03,0.77,0.77,0.67,0.02,0,0,0.67,0.36,0.03,0.77,0.77,0.67,0.02,0,0,0.67,0.36,0.03,0.77,0.77,0.67,0.02,0,0,0.67,0.36,0.03,0.77,0.77,0.67,0.02,0,0,0.67,0.36,0.03,0.77,0.77,0.67,0.02,0,0,0.67,0.36,0.03,0.77,0.77,0.67
