gridnumber,capital,policy[0 0],policy[0 1],policy[0 2],policy[0 3],policy[0 4],policy[1 0],policy[1 1],policy[1 2],policy[1 3],policy[1 4],policy[2 0],policy[2 1],policy[2 2],policy[2 3],policy[2 4],policy[3 0],policy[3 1],policy[3 2],policy[3 3],policy[3 4],policy[4 0],policy[4 1],policy[4 2],policy[4 3],policy[4 4]
40,3.48015,1.89417,1.89417,1.89417,1.89417,1.89417,1.85403,1.85403,1.85403,1.85403,1.85403,1.81026,1.81026,1.81026,1.81026,1.81026,1.76609,1.76609,1.76609,1.76609,1.76609,1.72499,1.72499,1.72499,1.72499,1.72499
41,3.62902,1.98126,1.98126,1.98126,1.98126,1.98126,1.93818,1.93818,1.93818,1.93818,1.93818,1.89075,1.89075,1.89075,1.89075,1.89075,1.8443,1.8443,1.8443,1.8443,1.8443,1.79986,1.79986,1.79986,1.79986,1.79986
42,3.78225,2.07233,2.07233,2.07233,2.07233,2.07233,2.027,2.027,2.027,2.027,2.027,1.97692,1.97692,1.97692,1.97692,1.97692,1.92658,1.92658,1.92658,1.92658,1.92658,1.87921,1.87921,1.87921,1.87921,1.87921
43,3.93998,2.16572,2.16572,2.16572,2.16572,2.16572,2.11929,2.11929,2.11929,2.11929,2.11929,2.06702,2.06702,2.06702,2.06702,2.06702,2.0132,2.0132,2.0132,2.0132,2.0132,1.96272,1.96272,1.96272,1.96272,1.96272
44,4.10232,2.26215,2.26215,2.26215,2.26215,2.26215,2.21368,2.21368,2.21368,2.21368,2.21368,2.1599,2.1599,2.1599,2.1599,2.1599,2.10354,2.10354,2.10354,2.10354,2.10354,2.04994,2.04994,2.04994,2.04994,2.04994
45,4.26943,2.36331,2.36331,2.36331,2.36331,2.36331,2.31195,2.31195,2.31195,2.31195,2.31195,2.25601,2.25601,2.25601,2.25601,2.25601,2.19761,2.19761,2.19761,2.19761,2.19761,2.14115,2.14115,2.14115,2.14115,2.14115
46,4.44143,2.46947,2.46947,2.46947,2.46947,2.46947,2.4169,2.4169,2.4169,2.4169,2.4169,2.35701,2.35701,2.35701,2.35701,2.35701,2.29527,2.29527,2.29527,2.29527,2.29527,2.23637,2.23637,2.23637,2.23637,2.23637
47,4.61847,2.57892,2.57892,2.57892,2.57892,2.57892,2.52495,2.52495,2.52495,2.52495,2.52495,2.46356,2.46356,2.46356,2.46356,2.46356,2.39873,2.39873,2.39873,2.39873,2.39873,2.33576,2.33576,2.33576,2.33576,2.33576
48,4.8007,2.69195,2.69195,2.69195,2.69195,2.69195,2.63587,2.63587,2.63587,2.63587,2.63587,2.5733,2.5733,2.5733,2.5733,2.5733,2.50678,2.50678,2.50678,2.50678,2.50678,2.44111,2.44111,2.44111,2.44111,2.44111
49,4.98827,2.81019,2.81019,2.81019,2.81019,2.81019,2.75193,2.75193,2.75193,2.75193,2.75193,2.68615,2.68615,2.68615,2.68615,2.68615,2.61798,2.61798,2.61798,2.61798,2.61798,2.55057,2.55057,2.55057,2.55057,2.55057
