gridnumber,capital,policy[0 0],policy[0 1],policy[0 2],policy[0 3],policy[0 4],policy[0 5],policy[0 6],policy[1 0],policy[1 1],policy[1 2],policy[1 3],policy[1 4],policy[1 5],policy[1 6],policy[2 0],policy[2 1],policy[2 2],policy[2 3],policy[2 4],policy[2 5],policy[2 6],policy[3 0],policy[3 1],policy[3 2],policy[3 3],policy[3 4],policy[3 5],policy[3 6],policy[4 0],policy[4 1],policy[4 2],policy[4 3],policy[4 4],policy[4 5],policy[4 6],policy[5 0],policy[5 1],policy[5 2],policy[5 3],policy[5 4],policy[5 5],policy[5 6],policy[6 0],policy[6 1],policy[6 2],policy[6 3],policy[6 4],policy[6 5],policy[6 6]
0,0,0,0,0,0.0340427,0.136369,0.278322,0.452702,0,0,0,0.0340427,0.136369,0.278322,0.452702,0,0,0,0.0340427,0.136369,0.278322,0.452702,0,0,0,0.0340426,0.136369,0.278322,0.452702,0,0,0,0.0340425,0.136369,0.278322,0.452702,0,0,0,0.0340425,0.136369,0.278322,0.452702,0,0,0,0.0340425,0.136369,0.278322,0.452702
1,0.0185364,0,0,0,0.0404179,0.144895,0.287193,0.461681,0,0,0,0.0423546,0.147321,0.289649,0.464161,0,0,0,0.0442913,0.149748,0.292106,0.46664,0,0,0,0.046228,0.152174,0.294563,0.469119,0,0,0,0.0481645,0.154598,0.297019,0.471599,0,0,0,0.0501012,0.156986,0.299476,0.474078,0,0,0,0.0520379,0.159374,0.301917,0.476558
2,0.0372875,0,0,0,0.0471486,0.153519,0.296122,0.470899,0,0,0,0.0510445,0.158337,0.301064,0.475886,0,0,0,0.0549403,0.16314,0.305621,0.480874,0,0,0,0.0591889,0.167943,0.310115,0.48585,0,0,0,0.0636172,0.172746,0.314609,0.490727,0,0,0,0.0680458,0.177414,0.319103,0.495605,0,0,0,0.0724743,0.181982,0.323596,0.500483
3,0.0562558,0,0,0,0.0539573,0.161858,0.304848,0.480223,0,0,0,0.0603244,0.169193,0.311628,0.487695,0,0,0,0.0670057,0.176442,0.318408,0.495054,0,0,0,0.073687,0.183418,0.325369,0.502412,0,0,0,0.0803811,0.190394,0.333033,0.50983,0,0,0.00438172,0.0870801,0.197493,0.340697,0.518787,0,0,0.0113816,0.093779,0.20489,0.348387,0.527743
4,0.0754439,0,0,0,0.0611539,0.170453,0.312826,0.48956,0,0,0,0.0702221,0.18002,0.322031,0.499429,0,0,0,0.0793004,0.189376,0.332206,0.509298,0,0,0.00556598,0.0883924,0.198936,0.342611,0.521266,0,0,0.0149532,0.097354,0.208856,0.353092,0.533277,0,0,0.0231123,0.105995,0.218859,0.36361,0.543588,0,0,0.0305129,0.114639,0.229094,0.373772,0.553799
5,0.0948544,0,0,0,0.0693924,0.179352,0.321563,0.498891,0,0,0,0.0806717,0.190973,0.334194,0.51169,0,0,0.00925659,0.0919669,0.203032,0.347129,0.526792,0,0,0.0204145,0.102845,0.215353,0.360192,0.540702,0,0,0.0296083,0.11358,0.228041,0.372955,0.55354,0,0,0.0389047,0.124493,0.240593,0.385172,0.565467,0,0,0.0487209,0.135585,0.252737,0.397468,0.57679
6,0.11449,0,0,0,0.0778939,0.187804,0.330884,0.508883,0,0,0.00863307,0.091363,0.202222,0.346486,0.526749,0,0,0.0216925,0.104338,0.217125,0.362253,0.543129,0,0,0.0326559,0.117187,0.232469,0.377412,0.558431,0,0,0.0440476,0.130218,0.247336,0.392167,0.571954,0,0,0.055753,0.144618,0.2623,0.407111,0.585809,0,0.000666709,0.0693069,0.159591,0.278227,0.42223,0.60202
7,0.134352,0,0,0.00320305,0.0861039,0.197043,0.340607,0.520487,0,0,0.0193138,0.10156,0.214283,0.359051,0.540461,0,0,0.0321792,0.11662,0.23201,0.376975,0.558418,0,0,0.0455696,0.131913,0.249232,0.394317,0.574284,0,0,0.0598088,0.149181,0.266895,0.411853,0.591419,0,0.00734841,0.0758182,0.166677,0.285239,0.429736,0.610437,0,0.0226791,0.0921108,0.183889,0.303156,0.447735,0.629373
8,0.154445,0,0,0.0111031,0.094409,0.206307,0.351266,0.532362,0,0,0.0276462,0.1117,0.226442,0.372037,0.553241,0,0,0.0429767,0.12923,0.246453,0.391686,0.572087,0,0,0.0594058,0.148724,0.266637,0.411596,0.591625,0,0.00986507,0.0780727,0.168833,0.287687,0.431902,0.613473,0,0.0269683,0.0968579,0.188539,0.307836,0.452355,0.63524,0,0.0424884,0.114313,0.208617,0.327028,0.472842,0.656925
9,0.174771,0,0,0.0200468,0.102416,0.215679,0.361426,0.543682,0,0,0.0367827,0.122092,0.238728,0.384124,0.565791,0,0,0.0546171,0.143159,0.261036,0.406556,0.586628,0,0.00668279,0.0751635,0.165971,0.284941,0.429426,0.611052,0,0.0260557,0.0962336,0.18832,0.307822,0.452561,0.635371,0,0.0432085,0.11574,0.211067,0.329777,0.475745,0.659599,0.00515231,0.0618281,0.13528,0.234149,0.353593,0.498943,0.682684
