gridnumber,capital,dist[0 0],dist[0 1],dist[0 2],dist[0 3],dist[0 4],dist[0 5],dist[0 6],dist[1 0],dist[1 1],dist[1 2],dist[1 3],dist[1 4],dist[1 5],dist[1 6],dist[2 0],dist[2 1],dist[2 2],dist[2 3],dist[2 4],dist[2 5],dist[2 6],dist[3 0],dist[3 1],dist[3 2],dist[3 3],dist[3 4],dist[3 5],dist[3 6],dist[4 0],dist[4 1],dist[4 2],dist[4 3],dist[4 4],dist[4 5],dist[4 6],dist[5 0],dist[5 1],dist[5 2],dist[5 3],dist[5 4],dist[5 5],dist[5 6],dist[6 0],dist[6 1],dist[6 2],dist[6 3],dist[6 4],dist[6 5],dist[6 6]
0,0,1.06832e-005,7.79804e-005,0.000224948,0.00024515,0.000100473,1.52862e-005,8.64758e-007,0.000104248,0.000760939,0.00219506,0.00239219,0.000980422,0.000149164,8.43838e-006,0.000415855,0.00303546,0.00875631,0.0095427,0.003911,0.00059503,3.36615e-005,0.000658756,0.00480848,0.0138709,0.0151166,0.00619542,0.000942587,5.33232e-005,0.000415855,0.00303546,0.00875631,0.0095427,0.003911,0.00059503,3.36615e-005,0.000104248,0.000760939,0.00219506,0.00239219,0.000980422,0.000149164,8.43838e-006,1.06832e-005,7.79804e-005,0.000224948,0.00024515,0.000100473,1.52862e-005,8.64758e-007
1,0.0185364,1.451e-006,1.23842e-005,4.19228e-005,5.43054e-005,2.68777e-005,5.03024e-006,3.5896e-007,1.4159e-005,0.000120846,0.000409086,0.000529917,0.000262275,4.90855e-005,3.50276e-006,5.64816e-005,0.000482066,0.00163189,0.00211389,0.00104624,0.000195807,1.39729e-005,8.94725e-005,0.00076364,0.00258507,0.00334861,0.00165735,0.000310178,2.21344e-005,5.64816e-005,0.000482066,0.00163189,0.00211389,0.00104624,0.000195807,1.39729e-005,1.4159e-005,0.000120846,0.000409086,0.000529917,0.000262275,4.90855e-005,3.50276e-006,1.451e-006,1.23842e-005,4.19228e-005,5.43054e-005,2.68777e-005,5.03024e-006,3.5896e-007
2,0.0372875,2.40089e-006,2.34131e-005,8.98326e-005,0.000130832,7.20084e-005,1.47982e-005,1.14592e-006,2.34281e-005,0.000228467,0.000876594,0.00127667,0.000702664,0.000144402,1.1182e-005,9.34571e-005,0.000911377,0.00349682,0.00509276,0.002803,0.000576035,4.4606e-005,0.000148045,0.00144371,0.00553932,0.00806744,0.00444023,0.000912497,7.06603e-005,9.34571e-005,0.000911377,0.00349682,0.00509276,0.002803,0.000576035,4.4606e-005,2.34281e-005,0.000228467,0.000876594,0.00127667,0.000702664,0.000144402,1.1182e-005,2.40089e-006,2.34131e-005,8.98326e-005,0.000130832,7.20084e-005,1.47982e-005,1.14592e-006
3,0.0562558,1.8096e-006,1.72774e-005,6.515e-005,9.35503e-005,5.09134e-005,1.03717e-005,7.97646e-007,1.76582e-005,0.000168594,0.000635739,0.000912872,0.000496817,0.000101208,7.7835e-006,7.04404e-005,0.000672539,0.00253603,0.00364154,0.00198185,0.000403728,3.10492e-005,0.000111585,0.00106537,0.00401732,0.00576856,0.00313945,0.000639545,4.9185e-005,7.04404e-005,0.000672539,0.00253603,0.00364154,0.00198185,0.000403728,3.10492e-005,1.76582e-005,0.000168594,0.000635739,0.000912872,0.000496817,0.000101208,7.7835e-006,1.8096e-006,1.72774e-005,6.515e-005,9.35503e-005,5.09134e-005,1.03717e-005,7.97646e-007
4,0.0754439,1.58354e-006,1.49519e-005,5.58654e-005,7.96143e-005,4.30681e-005,8.7321e-006,6.69063e-007,1.54524e-005,0.000145902,0.000545139,0.000776883,0.000420262,8.52086e-005,6.52877e-006,6.1641e-005,0.000582019,0.00217461,0.00309907,0.00167647,0.000339906,2.60439e-005,9.76455e-005,0.000921977,0.00344481,0.00490923,0.00265569,0.000538444,4.12562e-005,6.1641e-005,0.000582019,0.00217461,0.00309907,0.00167647,0.000339906,2.60439e-005,1.54524e-005,0.000145902,0.000545139,0.000776883,0.000420262,8.52086e-005,6.52877e-006,1.58354e-006,1.49519e-005,5.58654e-005,7.96143e-005,4.30681e-005,8.7321e-006,6.69063e-007
5,0.0948544,1.51206e-006,1.39937e-005,5.09836e-005,7.06662e-005,3.7176e-005,7.34255e-006,5.4934e-007,1.47548e-005,0.000136552,0.000497502,0.000689566,0.000362767,7.16492e-005,5.36051e-006,5.88585e-005,0.000544718,0.00198459,0.00275075,0.00144711,0.000285816,2.13836e-005,9.32377e-005,0.000862888,0.00314378,0.00435746,0.00229237,0.000452761,3.38738e-005,5.88585e-005,0.000544718,0.00198459,0.00275075,0.00144711,0.000285816,2.13836e-005,1.47548e-005,0.000136552,0.000497502,0.000689566,0.000362767,7.16492e-005,5.36051e-006,1.51206e-006,1.39937e-005,5.09836e-005,7.06662e-005,3.7176e-005,7.34255e-006,5.4934e-007
6,0.11449,1.54959e-006,1.52302e-005,5.94239e-005,8.90475e-005,5.11679e-005,1.11748e-005,9.42141e-007,1.51211e-005,0.000148618,0.000579864,0.000868933,0.000499301,0.000109045,9.19349e-006,6.03194e-005,0.000592852,0.00231314,0.00346626,0.00199176,0.000434992,3.66738e-005,9.5552e-005,0.000939137,0.00366424,0.00549091,0.00315515,0.00068907,5.80949e-005,6.03194e-005,0.000592852,0.00231314,0.00346626,0.00199176,0.000434992,3.66738e-005,1.51211e-005,0.000148618,0.000579864,0.000868933,0.000499301,0.000109045,9.19349e-006,1.54959e-006,1.52302e-005,5.94239e-005,8.90475e-005,5.11679e-005,1.11748e-005,9.42141e-007
7,0.134352,1.4746e-006,1.52751e-005,6.38071e-005,0.000104081,6.60815e-005,1.61389e-005,1.53922e-006,1.43893e-005,0.000149056,0.000622635,0.00101564,0.000644829,0.000157485,1.50199e-005,5.74004e-005,0.000594597,0.00248375,0.00405147,0.00257229,0.000628223,5.99158e-005,9.09279e-005,0.000941902,0.00393451,0.00641794,0.00407476,0.000995168,9.49126e-005,5.74004e-005,0.000594597,0.00248375,0.00405147,0.00257229,0.000628223,5.99158e-005,1.43893e-005,0.000149056,0.000622635,0.00101564,0.000644829,0.000157485,1.50199e-005,1.4746e-006,1.52751e-005,6.38071e-005,0.000104081,6.60815e-005,1.61389e-005,1.53922e-006
8,0.154445,1.22192e-006,1.24583e-005,5.11096e-005,8.17668e-005,5.09055e-005,1.22004e-005,1.14308e-006,1.19235e-005,0.00012157,0.000498732,0.000797887,0.00049674,0.000119052,1.11542e-005,4.75642e-005,0.000484953,0.00198949,0.00318285,0.00198155,0.000474912,4.44954e-005,7.53465e-005,0.000768215,0.00315155,0.00504195,0.00313897,0.000752309,7.04852e-005,4.75642e-005,0.000484953,0.00198949,0.00318285,0.00198155,0.000474912,4.44954e-005,1.19235e-005,0.00012157,0.000498732,0.000797887,0.00049674,0.000119052,1.11542e-005,1.22192e-006,1.24583e-005,5.11096e-005,8.17668e-005,5.09055e-005,1.22004e-005,1.14308e-006
9,0.174771,1.22782e-006,1.27387e-005,5.32184e-005,8.67445e-005,5.50065e-005,1.34149e-005,1.27753e-006,1.19812e-005,0.000124305,0.00051931,0.00084646,0.000536758,0.000130904,1.24662e-005,4.77941e-005,0.000495866,0.00207158,0.00337661,0.00214118,0.000522187,4.97291e-005,7.57106e-005,0.000785501,0.00328159,0.0053489,0.00339185,0.000827197,7.87759e-005,4.77941e-005,0.000495866,0.00207158,0.00337661,0.00214118,0.000522187,4.97291e-005,1.19812e-005,0.000124305,0.00051931,0.00084646,0.000536758,0.000130904,1.24662e-005,1.22782e-006,1.27387e-005,5.32184e-005,8.67445e-005,5.50065e-005,1.34149e-005,1.27753e-006
10,0.195332,1.20885e-006,1.24146e-005,5.11028e-005,8.17659e-005,5.07749e-005,1.21146e-005,1.12846e-006,1.17961e-005,0.000121143,0.000498665,0.000797879,0.000495466,0.000118215,1.10116e-005,4.70557e-005,0.000483251,0.00198923,0.00318282,0.00197646,0.000471572,4.39264e-005,7.4541e-005,0.000765517,0.00315113,0.0050419,0.00313091,0.000747018,6.95838e-005,4.70557e-005,0.000483251,0.00198923,0.00318282,0.00197646,0.000471572,4.39264e-005,1.17961e-005,0.000121143,0.000498665,0.000797879,0.000495466,0.000118215,1.10116e-005,1.20885e-006,1.24146e-005,5.11028e-005,8.17659e-005,5.07749e-005,1.21146e-005,1.12846e-006
11,0.216131,1.18318e-006,1.22611e-005,5.06964e-005,8.11261e-005,5.01848e-005,1.189e-005,1.09705e-006,1.15456e-005,0.000119644,0.0004947,0.000791635,0.000489707,0.000116023,1.07051e-005,4.60564e-005,0.000477273,0.00197341,0.00315791,0.00195349,0.000462829,4.27039e-005,7.29579e-005,0.000756049,0.00312607,0.00500245,0.00309453,0.000733167,6.76472e-005,4.60564e-005,0.000477273,0.00197341,0.00315791,0.00195349,0.000462829,4.27039e-005,1.15456e-005,0.000119644,0.0004947,0.000791635,0.000489707,0.000116023,1.07051e-005,1.18318e-006,1.22611e-005,5.06964e-005,8.11261e-005,5.01848e-005,1.189e-005,1.09705e-006
12,0.237172,1.0701e-006,1.13043e-005,4.8032e-005,7.95612e-005,5.12115e-005,1.26594e-005,1.22038e-006,1.04421e-005,0.000110308,0.0004687,0.000776365,0.000499726,0.000123531,1.19085e-005,4.16546e-005,0.000440031,0.00186969,0.003097,0.00199346,0.000492779,4.75044e-005,6.59851e-005,0.000697054,0.00296178,0.00490596,0.00315783,0.000780611,7.52517e-005,4.16546e-005,0.000440031,0.00186969,0.003097,0.00199346,0.000492779,4.75044e-005,1.04421e-005,0.000110308,0.0004687,0.000776365,0.000499726,0.000123531,1.19085e-005,1.0701e-006,1.13043e-005,4.8032e-005,7.95612e-005,5.12115e-005,1.26594e-005,1.22038e-006
13,0.258456,9.77873e-007,1.0524e-005,4.57158e-005,7.7872e-005,5.19798e-005,1.34805e-005,1.3885e-006,9.54217e-006,0.000102694,0.000446099,0.000759882,0.000507223,0.000131544,1.35491e-005,3.80647e-005,0.000409657,0.00177953,0.00303124,0.00202336,0.000524741,5.40488e-005,6.02982e-005,0.000648937,0.00281896,0.00480179,0.00320521,0.000831242,8.56187e-005,3.80647e-005,0.000409657,0.00177953,0.00303124,0.00202336,0.000524741,5.40488e-005,9.54217e-006,0.000102694,0.000446099,0.000759882,0.000507223,0.000131544,1.35491e-005,9.77873e-007,1.0524e-005,4.57158e-005,7.7872e-005,5.19798e-005,1.34805e-005,1.3885e-006
14,0.279986,9.13029e-007,9.85348e-006,4.29656e-005,7.3597e-005,4.95381e-005,1.30046e-005,1.3634e-006,8.90941e-006,9.61511e-005,0.000419262,0.000718166,0.000483397,0.0001269,1.33042e-005,3.55405e-005,0.000383556,0.00167248,0.00286484,0.00192832,0.000506218,5.30718e-005,5.62998e-005,0.000607592,0.00264937,0.00453819,0.00305465,0.000801901,8.40711e-005,3.55405e-005,0.000383556,0.00167248,0.00286484,0.00192832,0.000506218,5.30718e-005,8.90941e-006,9.61511e-005,0.000419262,0.000718166,0.000483397,0.0001269,1.33042e-005,9.13029e-007,9.85348e-006,4.29656e-005,7.3597e-005,4.95381e-005,1.30046e-005,1.3634e-006
15,0.301766,8.57885e-007,9.30784e-006,4.08846e-005,7.08277e-005,4.84929e-005,1.30408e-005,1.41315e-006,8.37132e-006,9.08266e-005,0.000398956,0.000691143,0.000473197,0.000127253,1.37897e-005,3.3394e-005,0.000362317,0.00159147,0.00275704,0.00188763,0.000507626,5.50083e-005,5.28995e-005,0.000573946,0.00252106,0.00436742,0.0029902,0.00080413,8.71387e-005,3.3394e-005,0.000362317,0.00159147,0.00275704,0.00188763,0.000507626,5.50083e-005,8.37132e-006,9.08266e-005,0.000398956,0.000691143,0.000473197,0.000127253,1.37897e-005,8.57885e-007,9.30784e-006,4.08846e-005,7.08277e-005,4.84929e-005,1.30408e-005,1.41315e-006
16,0.323799,8.10034e-007,8.85568e-006,3.90084e-005,6.73637e-005,4.56474e-005,1.20553e-005,1.2717e-006,7.90438e-006,8.64144e-005,0.000380648,0.000657341,0.000445431,0.000117636,1.24094e-005,3.15314e-005,0.000344716,0.00151844,0.0026222,0.00177687,0.000469264,4.95022e-005,4.99488e-005,0.000546065,0.00240536,0.00415382,0.00281474,0.000743361,7.84164e-005,3.15314e-005,0.000344716,0.00151844,0.0026222,0.00177687,0.000469264,4.95022e-005,7.90438e-006,8.64144e-005,0.000380648,0.000657341,0.000445431,0.000117636,1.24094e-005,8.10034e-007,8.85568e-006,3.90084e-005,6.73637e-005,4.56474e-005,1.20553e-005,1.2717e-006
17,0.346087,7.48951e-007,8.25206e-006,3.66392e-005,6.37512e-005,4.3471e-005,1.15278e-005,1.21749e-006,7.30833e-006,8.05242e-005,0.000357528,0.000622089,0.000424193,0.00011249,1.18803e-005,2.91537e-005,0.000321219,0.00142621,0.00248158,0.00169215,0.000448732,4.73918e-005,4.61823e-005,0.000508844,0.00225927,0.00393107,0.00268054,0.000710837,7.50734e-005,2.91537e-005,0.000321219,0.00142621,0.00248158,0.00169215,0.000448732,4.73918e-005,7.30833e-006,8.05242e-005,0.000357528,0.000622089,0.000424193,0.00011249,1.18803e-005,7.48951e-007,8.25206e-006,3.66392e-005,6.37512e-005,4.3471e-005,1.15278e-005,1.21749e-006
18,0.368632,7.10466e-007,7.98039e-006,3.6246e-005,6.47762e-005,4.55498e-005,1.25038e-005,1.37348e-006,6.93278e-006,7.78733e-005,0.000353691,0.000632091,0.000444479,0.000122013,1.34025e-005,2.76556e-005,0.000310644,0.00141091,0.00252148,0.00177307,0.000486722,5.3464e-005,4.38092e-005,0.000492092,0.00223502,0.00399427,0.00280872,0.000771016,8.46924e-005,2.76556e-005,0.000310644,0.00141091,0.00252148,0.00177307,0.000486722,5.3464e-005,6.93278e-006,7.78733e-005,0.000353691,0.000632091,0.000444479,0.000122013,1.34025e-005,7.10466e-007,7.98039e-006,3.6246e-005,6.47762e-005,4.55498e-005,1.25038e-005,1.37348e-006
