gridnumber,capital,VF[0 0 00],VF[0 0 01],VF[0 0 02],VF[0 0 10],VF[0 0 11],VF[0 0 12],VF[0 0 20],VF[0 0 21],VF[0 0 22],VF[0 1 00],VF[0 1 01],VF[0 1 02],VF[0 1 10],VF[0 1 11],VF[0 1 12],VF[0 1 20],VF[0 1 21],VF[0 1 22],VF[0 2 00],VF[0 2 01],VF[0 2 02],VF[0 2 10],VF[0 2 11],VF[0 2 12],VF[0 2 20],VF[0 2 21],VF[0 2 22],VF[1 0 00],VF[1 0 01],VF[1 0 02],VF[1 0 10],VF[1 0 11],VF[1 0 12],VF[1 0 20],VF[1 0 21],VF[1 0 22],VF[1 1 00],VF[1 1 01],VF[1 1 02],VF[1 1 10],VF[1 1 11],VF[1 1 12],VF[1 1 20],VF[1 1 21],VF[1 1 22],VF[1 2 00],VF[1 2 01],VF[1 2 02],VF[1 2 10],VF[1 2 11],VF[1 2 12],VF[1 2 20],VF[1 2 21],VF[1 2 22],VF[2 0 00],VF[2 0 01],VF[2 0 02],VF[2 0 10],VF[2 0 11],VF[2 0 12],VF[2 0 20],VF[2 0 21],VF[2 0 22],VF[2 1 00],VF[2 1 01],VF[2 1 02],VF[2 1 10],VF[2 1 11],VF[2 1 12],VF[2 1 20],VF[2 1 21],VF[2 1 22],VF[2 2 00],VF[2 2 01],VF[2 2 02],VF[2 2 10],VF[2 2 11],VF[2 2 12],VF[2 2 20],VF[2 2 21],VF[2 2 22]
20,2.10098,-5.87458,-5.87458,-5.87458,-5.81453,-5.69517,-5.69517,-5.86445,-5.80047,-5.66903,-5.87458,-5.87458,-5.87458,-5.81453,-5.69517,-5.69517,-5.86445,-5.80047,-5.66903,-5.87458,-5.87458,-5.87458,-5.81453,-5.69517,-5.69517,-5.86445,-5.80047,-5.66903,-5.87458,-5.87458,-5.87458,-5.71243,-5.69517,-5.69517,-5.5836,-5.56496,-5.53247,-5.87458,-5.87458,-5.87458,-5.71243,-5.69517,-5.69517,-5.5836,-5.56496,-5.53247,-5.87458,-5.87458,-5.87458,-5.71243,-5.69517,-5.69517,-5.5836,-5.56496,-5.53247,-5.87458,-5.87458,-5.87458,-5.6141,-5.69517,-5.69517,-5.33197,-5.34973,-5.40267,-5.87458,-5.87458,-5.87458,-5.6141,-5.69517,-5.69517,-5.33197,-5.34973,-5.40267,-5.87458,-5.87458,-5.87458,-5.6141,-5.69517,-5.69517,-5.33197,-5.34973,-5.40267
21,2.25946,-5.75449,-5.75449,-5.75449,-5.70196,-5.58283,-5.58283,-5.77304,-5.69027,-5.56642,-5.75449,-5.75449,-5.75449,-5.70196,-5.58283,-5.58283,-5.77304,-5.69027,-5.56642,-5.75449,-5.75449,-5.75449,-5.70196,-5.58283,-5.58283,-5.77304,-5.69027,-5.56642,-5.75449,-5.75449,-5.75449,-5.59987,-5.58283,-5.58283,-5.48256,-5.45837,-5.42803,-5.75449,-5.75449,-5.75449,-5.59987,-5.58283,-5.58283,-5.48256,-5.45837,-5.42803,-5.75449,-5.75449,-5.75449,-5.59987,-5.58283,-5.58283,-5.48256,-5.45837,-5.42803,-5.75449,-5.75449,-5.75449,-5.50158,-5.58283,-5.58283,-5.2234,-5.24614,-5.29681,-5.75449,-5.75449,-5.75449,-5.50158,-5.58283,-5.58283,-5.2234,-5.24614,-5.29681,-5.75449,-5.75449,-5.75449,-5.50158,-5.58283,-5.58283,-5.2234,-5.24614,-5.29681
22,2.42473,-5.63489,-5.63489,-5.63489,-5.58918,-5.47066,-5.47066,-5.68112,-5.59126,-5.45546,-5.63489,-5.63489,-5.63489,-5.58918,-5.47066,-5.47066,-5.68112,-5.59126,-5.45546,-5.63489,-5.63489,-5.63489,-5.58918,-5.47066,-5.47066,-5.68112,-5.59126,-5.45546,-5.63489,-5.63489,-5.63489,-5.48743,-5.47066,-5.47066,-5.38145,-5.35486,-5.32175,-5.63489,-5.63489,-5.63489,-5.48743,-5.47066,-5.47066,-5.38145,-5.35486,-5.32175,-5.63489,-5.63489,-5.63489,-5.48743,-5.47066,-5.47066,-5.38145,-5.35486,-5.32175,-5.63489,-5.63489,-5.63489,-5.38947,-5.47066,-5.47066,-5.11518,-5.13925,-5.19483,-5.63489,-5.63489,-5.63489,-5.38947,-5.47066,-5.47066,-5.11518,-5.13925,-5.19483,-5.63489,-5.63489,-5.63489,-5.38947,-5.47066,-5.47066,-5.11518,-5.13925,-5.19483
23,2.59707,-5.51578,-5.51578,-5.51578,-5.47622,-5.35866,-5.35866,-5.5887,-5.48721,-5.34751,-5.51578,-5.51578,-5.51578,-5.47622,-5.35866,-5.35866,-5.5887,-5.48721,-5.34751,-5.51578,-5.51578,-5.51578,-5.47622,-5.35866,-5.35866,-5.5887,-5.48721,-5.34751,-5.51578,-5.51578,-5.51578,-5.37512,-5.35866,-5.35866,-5.28032,-5.25002,-5.21609,-5.51578,-5.51578,-5.51578,-5.37512,-5.35866,-5.35866,-5.28032,-5.25002,-5.21609,-5.51578,-5.51578,-5.51578,-5.37512,-5.35866,-5.35866,-5.28032,-5.25002,-5.21609,-5.51578,-5.51578,-5.51578,-5.27778,-5.35866,-5.35866,-5.00738,-5.03396,-5.09134,-5.51578,-5.51578,-5.51578,-5.27778,-5.35866,-5.35866,-5.00738,-5.03396,-5.09134,-5.51578,-5.51578,-5.51578,-5.27778,-5.35866,-5.35866,-5.00738,-5.03396,-5.09134
24,2.77679,-5.39713,-5.39713,-5.39713,-5.36723,-5.24686,-5.24686,-5.49583,-5.38674,-5.24297,-5.39713,-5.39713,-5.39713,-5.36723,-5.24686,-5.24686,-5.49583,-5.38674,-5.24297,-5.39713,-5.39713,-5.39713,-5.36723,-5.24686,-5.24686,-5.49583,-5.38674,-5.24297,-5.39713,-5.39713,-5.39713,-5.26373,-5.24686,-5.24686,-5.17919,-5.14624,-5.11113,-5.39713,-5.39713,-5.39713,-5.26373,-5.24686,-5.24686,-5.17919,-5.14624,-5.11113,-5.39713,-5.39713,-5.39713,-5.26373,-5.24686,-5.24686,-5.17919,-5.14624,-5.11113,-5.39713,-5.39713,-5.39713,-5.16422,-5.24686,-5.24686,-4.90004,-4.92771,-4.98617,-5.39713,-5.39713,-5.39713,-5.16422,-5.24686,-5.24686,-4.90004,-4.92771,-4.98617,-5.39713,-5.39713,-5.39713,-5.16422,-5.24686,-5.24686,-4.90004,-4.92771,-4.98617
25,2.96421,-5.27898,-5.27898,-5.27898,-5.25832,-5.13527,-5.13527,-5.40296,-5.27655,-5.138,-5.27898,-5.27898,-5.27898,-5.25832,-5.13527,-5.13527,-5.40296,-5.27655,-5.138,-5.27898,-5.27898,-5.27898,-5.25832,-5.13527,-5.13527,-5.40296,-5.27655,-5.138,-5.27898,-5.27898,-5.27898,-5.15256,-5.13527,-5.13527,-5.07811,-5.03982,-5.00611,-5.27898,-5.27898,-5.27898,-5.15256,-5.13527,-5.13527,-5.07811,-5.03982,-5.00611,-5.27898,-5.27898,-5.27898,-5.15256,-5.13527,-5.13527,-5.07811,-5.03982,-5.00611,-5.27898,-5.27898,-5.27898,-5.05101,-5.13527,-5.13527,-4.79317,-4.82454,-4.88124,-5.27898,-5.27898,-5.27898,-5.05101,-5.13527,-5.13527,-4.79317,-4.82454,-4.88124,-5.27898,-5.27898,-5.27898,-5.05101,-5.13527,-5.13527,-4.79317,-4.82454,-4.88124
26,3.15966,-5.16131,-5.16131,-5.16131,-5.14953,-5.02394,-5.02394,-5.30977,-5.17006,-5.03266,-5.16131,-5.16131,-5.16131,-5.14953,-5.02394,-5.02394,-5.30977,-5.17006,-5.03266,-5.16131,-5.16131,-5.16131,-5.14953,-5.02394,-5.02394,-5.30977,-5.17006,-5.03266,-5.16131,-5.16131,-5.16131,-5.04165,-5.02394,-5.02394,-4.97716,-4.93452,-4.90104,-5.16131,-5.16131,-5.16131,-5.04165,-5.02394,-5.02394,-4.97716,-4.93452,-4.90104,-5.16131,-5.16131,-5.16131,-5.04165,-5.02394,-5.02394,-4.97716,-4.93452,-4.90104,-5.16131,-5.16131,-5.16131,-4.93819,-5.02394,-5.02394,-4.6868,-4.72043,-4.77656,-5.16131,-5.16131,-5.16131,-4.93819,-5.02394,-5.02394,-4.6868,-4.72043,-4.77656,-5.16131,-5.16131,-5.16131,-4.93819,-5.02394,-5.02394,-4.6868,-4.72043,-4.77656
27,3.36347,-5.04416,-5.04416,-5.04416,-5.04089,-4.91288,-4.91288,-5.21623,-5.06765,-4.92262,-5.04416,-5.04416,-5.04416,-5.04089,-4.91288,-4.91288,-5.21623,-5.06765,-4.92262,-5.04416,-5.04416,-5.04416,-5.04089,-4.91288,-4.91288,-5.21623,-5.06765,-4.92262,-5.04416,-5.04416,-5.04416,-4.93101,-4.91288,-4.91288,-4.87644,-4.83047,-4.79506,-5.04416,-5.04416,-5.04416,-4.93101,-4.91288,-4.91288,-4.87644,-4.83047,-4.79506,-5.04416,-5.04416,-5.04416,-4.93101,-4.91288,-4.91288,-4.87644,-4.83047,-4.79506,-5.04416,-5.04416,-5.04416,-4.82577,-4.91288,-4.91288,-4.58095,-4.6153,-4.67428,-5.04416,-5.04416,-5.04416,-4.82577,-4.91288,-4.91288,-4.58095,-4.6153,-4.67428,-5.04416,-5.04416,-5.04416,-4.82577,-4.91288,-4.91288,-4.58095,-4.6153,-4.67428
28,3.57601,-4.92754,-4.92754,-4.92754,-4.93242,-4.80214,-4.80214,-5.10668,-4.95999,-4.80766,-4.92754,-4.92754,-4.92754,-4.93242,-4.80214,-4.80214,-5.10668,-4.95999,-4.80766,-4.92754,-4.92754,-4.92754,-4.93242,-4.80214,-4.80214,-5.10668,-4.95999,-4.80766,-4.92754,-4.92754,-4.92754,-4.82068,-4.80214,-4.80214,-4.77065,-4.7251,-4.68813,-4.92754,-4.92754,-4.92754,-4.82068,-4.80214,-4.80214,-4.77065,-4.7251,-4.68813,-4.92754,-4.92754,-4.92754,-4.82068,-4.80214,-4.80214,-4.77065,-4.7251,-4.68813,-4.92754,-4.92754,-4.92754,-4.7138,-4.80214,-4.80214,-4.4783,-4.51205,-4.57452,-4.92754,-4.92754,-4.92754,-4.7138,-4.80214,-4.80214,-4.4783,-4.51205,-4.57452,-4.92754,-4.92754,-4.92754,-4.7138,-4.80214,-4.80214,-4.4783,-4.51205,-4.57452
29,3.79766,-4.81149,-4.81149,-4.81149,-4.81964,-4.69175,-4.69175,-4.99617,-4.85178,-4.69672,-4.81149,-4.81149,-4.81149,-4.81964,-4.69175,-4.69175,-4.99617,-4.85178,-4.69672,-4.81149,-4.81149,-4.81149,-4.81964,-4.69175,-4.69175,-4.99617,-4.85178,-4.69672,-4.81149,-4.81149,-4.81149,-4.70987,-4.69175,-4.69175,-4.66471,-4.61977,-4.58217,-4.81149,-4.81149,-4.81149,-4.70987,-4.69175,-4.69175,-4.66471,-4.61977,-4.58217,-4.81149,-4.81149,-4.81149,-4.70987,-4.69175,-4.69175,-4.66471,-4.61977,-4.58217,-4.81149,-4.81149,-4.81149,-4.60484,-4.69175,-4.69175,-4.3762,-4.40927,-4.47307,-4.81149,-4.81149,-4.81149,-4.60484,-4.69175,-4.69175,-4.3762,-4.40927,-4.47307,-4.81149,-4.81149,-4.81149,-4.60484,-4.69175,-4.69175,-4.3762,-4.40927,-4.47307
30,4.02879,-4.69602,-4.69602,-4.69602,-4.71156,-4.58175,-4.58175,-4.87927,-4.7481,-4.59013,-4.69602,-4.69602,-4.69602,-4.71156,-4.58175,-4.58175,-4.87927,-4.7481,-4.59013,-4.69602,-4.69602,-4.69602,-4.71156,-4.58175,-4.58175,-4.87927,-4.7481,-4.59013,-4.69602,-4.69602,-4.69602,-4.60027,-4.58175,-4.58175,-4.55687,-4.51593,-4.47731,-4.69602,-4.69602,-4.69602,-4.60027,-4.58175,-4.58175,-4.55687,-4.51593,-4.47731,-4.69602,-4.69602,-4.69602,-4.60027,-4.58175,-4.58175,-4.55687,-4.51593,-4.47731,-4.69602,-4.69602,-4.69602,-4.4939,-4.58175,-4.58175,-4.27554,-4.3055,-4.36985,-4.69602,-4.69602,-4.69602,-4.4939,-4.58175,-4.58175,-4.27554,-4.3055,-4.36985,-4.69602,-4.69602,-4.69602,-4.4939,-4.58175,-4.58175,-4.27554,-4.3055,-4.36985
31,4.26982,-4.58118,-4.58118,-4.58118,-4.59914,-4.47219,-4.47219,-4.76689,-4.64418,-4.48349,-4.58118,-4.58118,-4.58118,-4.59914,-4.47219,-4.47219,-4.76689,-4.64418,-4.48349,-4.58118,-4.58118,-4.58118,-4.59914,-4.47219,-4.47219,-4.76689,-4.64418,-4.48349,-4.58118,-4.58118,-4.58118,-4.49024,-4.47219,-4.47219,-4.45074,-4.41228,-4.37267,-4.58118,-4.58118,-4.58118,-4.49024,-4.47219,-4.47219,-4.45074,-4.41228,-4.37267,-4.58118,-4.58118,-4.58118,-4.49024,-4.47219,-4.47219,-4.45074,-4.41228,-4.37267,-4.58118,-4.58118,-4.58118,-4.38612,-4.47219,-4.47219,-4.17451,-4.20224,-4.26706,-4.58118,-4.58118,-4.58118,-4.38612,-4.47219,-4.47219,-4.17451,-4.20224,-4.26706,-4.58118,-4.58118,-4.58118,-4.38612,-4.47219,-4.47219,-4.17451,-4.20224,-4.26706
32,4.52117,-4.46701,-4.46701,-4.46701,-4.48694,-4.36311,-4.36311,-4.64809,-4.5401,-4.3816,-4.46701,-4.46701,-4.46701,-4.48694,-4.36311,-4.36311,-4.64809,-4.5401,-4.3816,-4.46701,-4.46701,-4.46701,-4.48694,-4.36311,-4.36311,-4.64809,-4.5401,-4.3816,-4.46701,-4.46701,-4.46701,-4.38065,-4.36311,-4.36311,-4.34273,-4.30884,-4.26934,-4.46701,-4.46701,-4.46701,-4.38065,-4.36311,-4.36311,-4.34273,-4.30884,-4.26934,-4.46701,-4.46701,-4.46701,-4.38065,-4.36311,-4.36311,-4.34273,-4.30884,-4.26934,-4.46701,-4.46701,-4.46701,-4.27899,-4.36311,-4.36311,-4.07507,-4.09955,-4.16251,-4.46701,-4.46701,-4.46701,-4.27899,-4.36311,-4.36311,-4.07507,-4.09955,-4.16251,-4.46701,-4.46701,-4.46701,-4.27899,-4.36311,-4.36311,-4.07507,-4.09955,-4.16251
33,4.78329,-4.35354,-4.35354,-4.35354,-4.37502,-4.25456,-4.25456,-4.53429,-4.43591,-4.27993,-4.35354,-4.35354,-4.35354,-4.37502,-4.25456,-4.25456,-4.53429,-4.43591,-4.27993,-4.35354,-4.35354,-4.35354,-4.37502,-4.25456,-4.25456,-4.53429,-4.43591,-4.27993,-4.35354,-4.35354,-4.35354,-4.27156,-4.25456,-4.25456,-4.2366,-4.20567,-4.16636,-4.35354,-4.35354,-4.35354,-4.27156,-4.25456,-4.25456,-4.2366,-4.20567,-4.16636,-4.35354,-4.35354,-4.35354,-4.27156,-4.25456,-4.25456,-4.2366,-4.20567,-4.16636,-4.35354,-4.35354,-4.35354,-4.17256,-4.25456,-4.25456,-3.9752,-3.99745,-4.05844,-4.35354,-4.35354,-4.35354,-4.17256,-4.25456,-4.25456,-3.9752,-3.99745,-4.05844,-4.35354,-4.35354,-4.35354,-4.17256,-4.25456,-4.25456,-3.9752,-3.99745,-4.05844
34,5.05663,-4.24082,-4.24082,-4.24082,-4.25863,-4.1466,-4.1466,-4.42021,-4.33167,-4.17853,-4.24082,-4.24082,-4.24082,-4.25863,-4.1466,-4.1466,-4.42021,-4.33167,-4.17853,-4.24082,-4.24082,-4.24082,-4.25863,-4.1466,-4.1466,-4.42021,-4.33167,-4.17853,-4.24082,-4.24082,-4.24082,-4.16212,-4.1466,-4.1466,-4.13061,-4.10281,-4.06378,-4.24082,-4.24082,-4.24082,-4.16212,-4.1466,-4.1466,-4.13061,-4.10281,-4.06378,-4.24082,-4.24082,-4.24082,-4.16212,-4.1466,-4.1466,-4.13061,-4.10281,-4.06378,-4.24082,-4.24082,-4.24082,-4.06951,-4.1466,-4.1466,-3.87597,-3.896,-3.95492,-4.24082,-4.24082,-4.24082,-4.06951,-4.1466,-4.1466,-3.87597,-3.896,-3.95492,-4.24082,-4.24082,-4.24082,-4.06951,-4.1466,-4.1466,-3.87597,-3.896,-3.95492
35,5.34167,-4.1289,-4.1289,-4.1289,-4.1474,-4.03927,-4.03927,-4.31151,-4.22199,-4.07256,-4.1289,-4.1289,-4.1289,-4.1474,-4.03927,-4.03927,-4.31151,-4.22199,-4.07256,-4.1289,-4.1289,-4.1289,-4.1474,-4.03927,-4.03927,-4.31151,-4.22199,-4.07256,-4.1289,-4.1289,-4.1289,-4.05414,-4.03927,-4.03927,-4.02679,-3.99878,-3.96062,-4.1289,-4.1289,-4.1289,-4.05414,-4.03927,-4.03927,-4.02679,-3.99878,-3.96062,-4.1289,-4.1289,-4.1289,-4.05414,-4.03927,-4.03927,-4.02679,-3.99878,-3.96062,-4.1289,-4.1289,-4.1289,-3.96457,-4.03927,-4.03927,-3.77643,-3.79691,-3.85429,-4.1289,-4.1289,-4.1289,-3.96457,-4.03927,-4.03927,-3.77643,-3.79691,-3.85429,-4.1289,-4.1289,-4.1289,-3.96457,-4.03927,-4.03927,-3.77643,-3.79691,-3.85429
36,5.63892,-4.01783,-4.01783,-4.01783,-4.04155,-3.93264,-3.93264,-4.20851,-4.1067,-3.97178,-4.01783,-4.01783,-4.01783,-4.04155,-3.93264,-3.93264,-4.20851,-4.1067,-3.97178,-4.01783,-4.01783,-4.01783,-4.04155,-3.93264,-3.93264,-4.20851,-4.1067,-3.97178,-4.01783,-4.01783,-4.01783,-3.94774,-3.93264,-3.93264,-3.92532,-3.89351,-3.85898,-4.01783,-4.01783,-4.01783,-3.94774,-3.93264,-3.93264,-3.92532,-3.89351,-3.85898,-4.01783,-4.01783,-4.01783,-3.94774,-3.93264,-3.93264,-3.92532,-3.89351,-3.85898,-4.01783,-4.01783,-4.01783,-3.85774,-3.93264,-3.93264,-3.67665,-3.70023,-3.752,-4.01783,-4.01783,-4.01783,-3.85774,-3.93264,-3.93264,-3.67665,-3.70023,-3.752,-4.01783,-4.01783,-4.01783,-3.85774,-3.93264,-3.93264,-3.67665,-3.70023,-3.752
37,5.9489,-3.9077,-3.9077,-3.9077,-3.93633,-3.82674,-3.82674,-4.11145,-3.98574,-3.86651,-3.9077,-3.9077,-3.9077,-3.93633,-3.82674,-3.82674,-4.11145,-3.98574,-3.86651,-3.9077,-3.9077,-3.9077,-3.93633,-3.82674,-3.82674,-4.11145,-3.98574,-3.86651,-3.9077,-3.9077,-3.9077,-3.84208,-3.82674,-3.82674,-3.82634,-3.78701,-3.75688,-3.9077,-3.9077,-3.9077,-3.84208,-3.82674,-3.82674,-3.82634,-3.78701,-3.75688,-3.9077,-3.9077,-3.9077,-3.84208,-3.82674,-3.82674,-3.82634,-3.78701,-3.75688,-3.9077,-3.9077,-3.9077,-3.75177,-3.82674,-3.82674,-3.5767,-3.60596,-3.65279,-3.9077,-3.9077,-3.9077,-3.75177,-3.82674,-3.82674,-3.5767,-3.60596,-3.65279,-3.9077,-3.9077,-3.9077,-3.75177,-3.82674,-3.82674,-3.5767,-3.60596,-3.65279
38,6.27216,-3.79866,-3.79866,-3.79866,-3.83181,-3.72164,-3.72164,-3.99695,-3.88161,-3.76662,-3.79866,-3.79866,-3.79866,-3.83181,-3.72164,-3.72164,-3.99695,-3.88161,-3.76662,-3.79866,-3.79866,-3.79866,-3.83181,-3.72164,-3.72164,-3.99695,-3.88161,-3.76662,-3.79866,-3.79866,-3.79866,-3.73722,-3.72164,-3.72164,-3.72195,-3.68575,-3.65641,-3.79866,-3.79866,-3.79866,-3.73722,-3.72164,-3.72164,-3.72195,-3.68575,-3.65641,-3.79866,-3.79866,-3.79866,-3.73722,-3.72164,-3.72164,-3.72195,-3.68575,-3.65641,-3.79866,-3.79866,-3.79866,-3.6467,-3.72164,-3.72164,-3.48074,-3.5074,-3.55192,-3.79866,-3.79866,-3.79866,-3.6467,-3.72164,-3.72164,-3.48074,-3.5074,-3.55192,-3.79866,-3.79866,-3.79866,-3.6467,-3.72164,-3.72164,-3.48074,-3.5074,-3.55192
39,6.60925,-3.69063,-3.69063,-3.69063,-3.72803,-3.61743,-3.61743,-3.87051,-3.77785,-3.66728,-3.69063,-3.69063,-3.69063,-3.72803,-3.61743,-3.61743,-3.87051,-3.77785,-3.66728,-3.69063,-3.69063,-3.69063,-3.72803,-3.61743,-3.61743,-3.87051,-3.77785,-3.66728,-3.69063,-3.69063,-3.69063,-3.63323,-3.61743,-3.61743,-3.61397,-3.58515,-3.55664,-3.69063,-3.69063,-3.69063,-3.63323,-3.61743,-3.61743,-3.61397,-3.58515,-3.55664,-3.69063,-3.69063,-3.69063,-3.63323,-3.61743,-3.61743,-3.61397,-3.58515,-3.55664,-3.69063,-3.69063,-3.69063,-3.5426,-3.61743,-3.61743,-3.38766,-3.40976,-3.45192,-3.69063,-3.69063,-3.69063,-3.5426,-3.61743,-3.61743,-3.38766,-3.40976,-3.45192,-3.69063,-3.69063,-3.69063,-3.5426,-3.61743,-3.61743,-3.38766,-3.40976,-3.45192
40,6.96078,-3.58373,-3.58373,-3.58373,-3.6201,-3.51414,-3.51414,-3.75597,-3.68018,-3.56353,-3.58373,-3.58373,-3.58373,-3.6201,-3.51414,-3.51414,-3.75597,-3.68018,-3.56353,-3.58373,-3.58373,-3.58373,-3.6201,-3.51414,-3.51414,-3.75597,-3.68018,-3.56353,-3.58373,-3.58373,-3.58373,-3.52925,-3.51414,-3.51414,-3.51047,-3.48689,-3.45654,-3.58373,-3.58373,-3.58373,-3.52925,-3.51414,-3.51414,-3.51047,-3.48689,-3.45654,-3.58373,-3.58373,-3.58373,-3.52925,-3.51414,-3.51414,-3.51047,-3.48689,-3.45654,-3.58373,-3.58373,-3.58373,-3.44228,-3.51414,-3.51414,-3.29329,-3.31134,-3.35515,-3.58373,-3.58373,-3.58373,-3.44228,-3.51414,-3.51414,-3.29329,-3.31134,-3.35515,-3.58373,-3.58373,-3.58373,-3.44228,-3.51414,-3.51414,-3.29329,-3.31134,-3.35515
41,7.32736,-3.47795,-3.47795,-3.47795,-3.51799,-3.41186,-3.41186,-3.65372,-3.57745,-3.46546,-3.47795,-3.47795,-3.47795,-3.51799,-3.41186,-3.41186,-3.65372,-3.57745,-3.46546,-3.47795,-3.47795,-3.47795,-3.51799,-3.41186,-3.41186,-3.65372,-3.57745,-3.46546,-3.47795,-3.47795,-3.47795,-3.42714,-3.41186,-3.41186,-3.41168,-3.38782,-3.35831,-3.47795,-3.47795,-3.47795,-3.42714,-3.41186,-3.41186,-3.41168,-3.38782,-3.35831,-3.47795,-3.47795,-3.47795,-3.42714,-3.41186,-3.41186,-3.41168,-3.38782,-3.35831,-3.47795,-3.47795,-3.47795,-3.34027,-3.41186,-3.41186,-3.19773,-3.21565,-3.2569,-3.47795,-3.47795,-3.47795,-3.34027,-3.41186,-3.41186,-3.19773,-3.21565,-3.2569,-3.47795,-3.47795,-3.47795,-3.34027,-3.41186,-3.41186,-3.19773,-3.21565,-3.2569
42,7.70964,-3.37336,-3.37336,-3.37336,-3.41185,-3.31062,-3.31062,-3.55197,-3.48098,-3.36816,-3.37336,-3.37336,-3.37336,-3.41185,-3.31062,-3.31062,-3.55197,-3.48098,-3.36816,-3.37336,-3.37336,-3.37336,-3.41185,-3.31062,-3.31062,-3.55197,-3.48098,-3.36816,-3.37336,-3.37336,-3.37336,-3.32515,-3.31062,-3.31062,-3.31368,-3.29122,-3.26097,-3.37336,-3.37336,-3.37336,-3.32515,-3.31062,-3.31062,-3.31368,-3.29122,-3.26097,-3.37336,-3.37336,-3.37336,-3.32515,-3.31062,-3.31062,-3.31368,-3.29122,-3.26097,-3.37336,-3.37336,-3.37336,-3.24214,-3.31062,-3.31062,-3.10321,-3.1193,-3.15972,-3.37336,-3.37336,-3.37336,-3.24214,-3.31062,-3.31062,-3.10321,-3.1193,-3.15972,-3.37336,-3.37336,-3.37336,-3.24214,-3.31062,-3.31062,-3.10321,-3.1193,-3.15972
43,8.10829,-3.27001,-3.27001,-3.27001,-3.31165,-3.21048,-3.21048,-3.43869,-3.37961,-3.26661,-3.27001,-3.27001,-3.27001,-3.31165,-3.21048,-3.21048,-3.43869,-3.37961,-3.26661,-3.27001,-3.27001,-3.27001,-3.31165,-3.21048,-3.21048,-3.43869,-3.37961,-3.26661,-3.27001,-3.27001,-3.27001,-3.22515,-3.21048,-3.21048,-3.21247,-3.19392,-3.1635,-3.27001,-3.27001,-3.27001,-3.22515,-3.21048,-3.21048,-3.21247,-3.19392,-3.1635,-3.27001,-3.27001,-3.27001,-3.22515,-3.21048,-3.21048,-3.21247,-3.19392,-3.1635,-3.27001,-3.27001,-3.27001,-3.14242,-3.21048,-3.21048,-3.01188,-3.02575,-3.06597,-3.27001,-3.27001,-3.27001,-3.14242,-3.21048,-3.21048,-3.01188,-3.02575,-3.06597,-3.27001,-3.27001,-3.27001,-3.14242,-3.21048,-3.21048,-3.01188,-3.02575,-3.06597
44,8.52401,-3.16795,-3.16795,-3.16795,-3.20756,-3.1115,-3.1115,-3.32602,-3.25695,-3.17101,-3.16795,-3.16795,-3.16795,-3.20756,-3.1115,-3.1115,-3.32602,-3.25695,-3.17101,-3.16795,-3.16795,-3.16795,-3.20756,-3.1115,-3.1115,-3.32602,-3.25695,-3.17101,-3.16795,-3.16795,-3.16795,-3.12539,-3.1115,-3.1115,-3.1121,-3.09106,-3.06811,-3.16795,-3.16795,-3.16795,-3.12539,-3.1115,-3.1115,-3.1121,-3.09106,-3.06811,-3.16795,-3.16795,-3.16795,-3.12539,-3.1115,-3.1115,-3.1121,-3.09106,-3.06811,-3.16795,-3.16795,-3.16795,-3.04666,-3.1115,-3.1115,-2.92155,-2.94012,-2.97089,-3.16795,-3.16795,-3.16795,-3.04666,-3.1115,-3.1115,-2.92155,-2.94012,-2.97089,-3.16795,-3.16795,-3.16795,-3.04666,-3.1115,-3.1115,-2.92155,-2.94012,-2.97089
45,8.95754,-3.06723,-3.06723,-3.06723,-3.09966,-3.01374,-3.01374,-3.22606,-3.1405,-3.07636,-3.06723,-3.06723,-3.06723,-3.09966,-3.01374,-3.01374,-3.22606,-3.1405,-3.07636,-3.06723,-3.06723,-3.06723,-3.09966,-3.01374,-3.01374,-3.22606,-3.1405,-3.07636,-3.06723,-3.06723,-3.06723,-3.02592,-3.01374,-3.01374,-3.01669,-2.99068,-2.97378,-3.06723,-3.06723,-3.06723,-3.02592,-3.01374,-3.01374,-3.01669,-2.99068,-2.97378,-3.06723,-3.06723,-3.06723,-3.02592,-3.01374,-3.01374,-3.01669,-2.99068,-2.97378,-3.06723,-3.06723,-3.06723,-2.95487,-3.01374,-3.01374,-2.83021,-2.85373,-2.87705,-3.06723,-3.06723,-3.06723,-2.95487,-3.01374,-3.01374,-2.83021,-2.85373,-2.87705,-3.06723,-3.06723,-3.06723,-2.95487,-3.01374,-3.01374,-2.83021,-2.85373,-2.87705
