gridnumber,capital,dist[0 0],dist[0 1],dist[0 2],dist[1 0],dist[1 1],dist[1 2],dist[2 0],dist[2 1],dist[2 2],dist[3 0],dist[3 1],dist[3 2],dist[4 0],dist[4 1],dist[4 2]
114,41.4651,7.97291e-053,9.89515e-053,7.97291e-053,6.78679e-052,8.42307e-052,6.78679e-052,2.76755e-051,3.4348e-051,2.76755e-051,4.7391e-051,5.88168e-051,4.7391e-051,3.09133e-051,3.83664e-051,3.09133e-051
115,42.7271,1.00543e-053,1.24784e-053,1.00543e-053,8.16928e-053,1.01389e-052,8.16928e-053,2.75086e-052,3.41408e-052,2.75086e-052,4.03362e-052,5.00612e-052,4.03362e-052,2.47166e-052,3.06757e-052,2.47166e-052
116,44.0261,7.02268e-055,8.71583e-055,7.02268e-055,5.47711e-054,6.79762e-054,5.47711e-054,1.80888e-053,2.245e-053,1.80888e-053,2.71632e-053,3.37121e-053,2.71632e-053,1.72396e-053,2.1396e-053,1.72396e-053
117,45.3631,5.57042e-056,6.91343e-056,5.57042e-056,3.84475e-055,4.77171e-055,3.84475e-055,1.07908e-054,1.33924e-054,1.07908e-054,1.3608e-054,1.68889e-054,1.3608e-054,7.76849e-055,9.64145e-055,7.76849e-055
118,46.7394,4.28187e-057,5.31421e-057,4.28187e-057,3.00808e-056,3.73332e-056,3.00808e-056,8.12823e-056,1.00879e-055,8.12823e-056,9.55522e-056,1.1859e-055,9.55522e-056,5.20495e-056,6.45984e-056,5.20495e-056
119,48.1559,2.9282e-058,3.63418e-058,2.9282e-058,2.01305e-057,2.49839e-057,2.01305e-057,5.32014e-057,6.60281e-057,5.32014e-057,5.98883e-057,7.43272e-057,5.98883e-057,3.11534e-057,3.86644e-057,3.11534e-057
120,49.614,1.76477e-059,2.19025e-059,1.76477e-059,1.31829e-058,1.63612e-058,1.31829e-058,3.52908e-058,4.37992e-058,3.52908e-058,3.55051e-058,4.40653e-058,3.55051e-058,1.54013e-058,1.91145e-058,1.54013e-058
121,51.1148,1.24291e-060,1.54257e-060,1.24291e-060,9.08498e-060,1.12753e-059,9.08498e-060,2.29896e-059,2.85323e-059,2.29896e-059,2.11577e-059,2.62587e-059,2.11577e-059,8.37603e-060,1.03955e-059,8.37603e-060
122,52.6596,8.1536e-062,1.01194e-061,8.1536e-062,5.75429e-061,7.14163e-061,5.75429e-061,1.32272e-060,1.64162e-060,1.32272e-060,9.82226e-061,1.21904e-060,9.82226e-061,2.69607e-061,3.34608e-061,2.69607e-061
123,54.2497,5.4519e-063,6.76633e-063,5.4519e-063,3.74594e-062,4.64907e-062,3.74594e-062,8.28809e-062,1.02863e-061,8.28809e-062,5.83422e-062,7.24083e-062,5.83422e-062,1.50542e-062,1.86837e-062,1.50542e-062
124,55.8863,3.44526e-064,4.2759e-064,3.44526e-064,2.30176e-063,2.85671e-063,2.30176e-063,4.86897e-063,6.04287e-063,4.86897e-063,3.21026e-063,3.98425e-063,3.21026e-063,7.73436e-064,9.59909e-064,7.73436e-064
125,57.5709,2.11328e-065,2.62279e-065,2.11328e-065,1.37918e-064,1.71169e-064,1.37918e-064,2.86942e-064,3.56122e-064,2.86942e-064,1.87994e-064,2.33319e-064,1.87994e-064,4.67871e-065,5.80673e-065,4.67871e-065
126,59.3049,1.29637e-066,1.60892e-066,1.29637e-066,8.3615e-066,1.03774e-065,8.3615e-066,1.71147e-065,2.1241e-065,1.71147e-065,1.08998e-065,1.35277e-065,1.08998e-065,2.59944e-066,3.22616e-066,2.59944e-066
127,61.0897,7.44953e-068,9.24559e-068,7.44953e-068,4.73347e-067,5.87469e-067,4.73347e-067,9.65158e-067,1.19785e-066,9.65158e-067,6.16215e-067,7.64782e-067,6.16215e-067,1.47819e-067,1.83458e-067,1.47819e-067
128,62.9268,2.25993e-069,2.80479e-069,2.25993e-069,1.1599e-068,1.43955e-068,1.1599e-068,2.42781e-068,3.01314e-068,2.42781e-068,1.93066e-068,2.39614e-068,1.93066e-068,6.19091e-069,7.68352e-069,6.19091e-069
129,64.8177,1.25744e-070,1.5606e-070,1.25744e-070,6.40738e-070,7.95218e-070,6.40738e-070,1.32588e-069,1.64555e-069,1.32588e-069,1.03858e-069,1.28898e-069,1.03858e-069,3.27597e-070,4.06579e-070,3.27597e-070
130,66.7641,3.41052e-072,4.23279e-072,3.41052e-072,1.74582e-071,2.16673e-071,1.74582e-071,3.82619e-071,4.74867e-071,3.82619e-071,3.27692e-071,4.06697e-071,3.27692e-071,1.14691e-071,1.42343e-071,1.14691e-071
131,68.7675,1.87197e-073,2.32329e-073,1.87197e-073,9.83404e-073,1.2205e-072,9.83404e-073,2.23621e-072,2.77535e-072,2.23621e-072,1.97797e-072,2.45485e-072,1.97797e-072,7.01493e-073,8.70621e-073,7.01493e-073
132,70.8295,5.56525e-075,6.90701e-075,5.56525e-075,2.97753e-074,3.6954e-074,2.97753e-074,7.01258e-074,8.70329e-074,7.01258e-074,6.52737e-074,8.10109e-074,6.52737e-074,2.47942e-074,3.07719e-074,2.47942e-074
133,72.9521,4.00883e-076,4.97535e-076,4.00883e-076,3.79387e-075,4.70856e-075,3.79387e-075,1.39763e-074,1.7346e-074,1.39763e-074,1.6679e-074,2.07002e-074,1.6679e-074,6.82368e-075,8.46885e-075,6.82368e-075
134,75.1368,1.82397e-077,2.26372e-077,1.82397e-077,2.00725e-076,2.49119e-076,2.00725e-076,8.14122e-076,1.0104e-075,8.14122e-076,1.02668e-075,1.2742e-075,1.02668e-075,4.38683e-076,5.44448e-076,4.38683e-076
135,77.3855,1.40845e-078,1.74802e-078,1.40845e-078,1.02697e-077,1.27457e-077,1.02697e-077,3.05128e-077,3.78693e-077,3.05128e-077,3.5724e-077,4.43369e-077,3.5724e-077,1.71716e-077,2.13117e-077,1.71716e-077
136,79.7002,8.1943e-080,1.01699e-079,8.1943e-080,6.43114e-079,7.98166e-079,6.43114e-079,2.25057e-078,2.79317e-078,2.25057e-078,3.28489e-078,4.07686e-078,3.28489e-078,1.92302e-078,2.38666e-078,1.92302e-078
137,82.0826,3.69599e-081,4.58708e-081,3.69599e-081,2.86191e-080,3.55191e-080,2.86191e-080,1.08946e-079,1.35212e-079,1.08946e-079,1.77724e-079,2.20572e-079,1.77724e-079,1.12383e-079,1.39478e-079,1.12383e-079
138,84.5349,2.46101e-082,3.05435e-082,2.46101e-082,1.94155e-081,2.40965e-081,1.94155e-081,6.84865e-081,8.49983e-081,6.84865e-081,9.92095e-081,1.23129e-080,9.92095e-081,5.71782e-081,7.09636e-081,5.71782e-081
139,87.0591,1.2704e-083,1.57669e-083,1.2704e-083,1.08661e-082,1.34859e-082,1.08661e-082,4.41245e-082,5.47628e-082,4.41245e-082,7.29731e-082,9.05666e-082,7.29731e-082,4.58808e-082,5.69425e-082,4.58808e-082
140,89.6572,5.85191e-085,7.26278e-085,5.85191e-085,5.90257e-084,7.32567e-084,5.90257e-084,2.52804e-083,3.13754e-083,2.52804e-083,4.19558e-083,5.20712e-083,4.19558e-083,2.62944e-083,3.26339e-083,2.62944e-083
141,92.3314,3.71264e-086,4.60774e-086,3.71264e-086,3.74441e-085,4.64717e-085,3.74441e-085,1.54378e-084,1.91598e-084,1.54378e-084,2.43158e-084,3.01783e-084,2.43158e-084,1.46289e-084,1.81559e-084,1.46289e-084
142,95.084,2.18498e-087,2.71178e-087,2.18498e-087,2.24079e-086,2.78103e-086,2.24079e-086,9.63077e-086,1.19527e-085,9.63077e-086,1.58578e-085,1.9681e-085,1.58578e-085,9.84563e-086,1.22194e-085,9.84563e-086
143,97.9173,1.32353e-088,1.64263e-088,1.32353e-088,1.32731e-087,1.64732e-087,1.32731e-087,5.56992e-087,6.91281e-087,5.56992e-087,9.00786e-087,1.11796e-086,9.00786e-087,5.53558e-087,6.87019e-087,5.53558e-087
144,100.834,8.18875e-090,1.0163e-089,8.18875e-090,8.12219e-089,1.00804e-088,8.12219e-089,3.31897e-088,4.11917e-088,3.31897e-088,5.20634e-088,6.46157e-088,5.20634e-088,3.12778e-088,3.88188e-088,3.12778e-088
145,103.835,4.68923e-091,5.81978e-091,4.68923e-091,4.65405e-090,5.77613e-090,4.65405e-090,1.93501e-089,2.40154e-089,1.93501e-089,3.09485e-089,3.84101e-089,3.09485e-089,1.88457e-089,2.33893e-089,1.88457e-089
146,106.925,2.80972e-092,3.48713e-092,2.80972e-092,2.72981e-091,3.38795e-091,2.72981e-091,1.10248e-090,1.36828e-090,1.10248e-090,1.72262e-090,2.13794e-090,1.72262e-090,1.03487e-090,1.28437e-090,1.03487e-090
147,110.105,1.12006e-093,1.39011e-093,1.12006e-093,1.18741e-092,1.47369e-092,1.18741e-092,5.50037e-092,6.8265e-092,5.50037e-092,9.24272e-092,1.14711e-091,9.24272e-092,5.66408e-092,7.02967e-092,5.66408e-092
148,113.379,6.24556e-095,7.75134e-095,6.24556e-095,6.59623e-094,8.18655e-094,6.59623e-094,3.0533e-093,3.78945e-093,3.0533e-093,5.1391e-093,6.37812e-093,5.1391e-093,3.15553e-093,3.91632e-093,3.15553e-093
149,116.748,3.18085e-096,3.94775e-096,3.18085e-096,3.44542e-095,4.2761e-095,3.44542e-095,1.61102e-094,1.99943e-094,1.61102e-094,2.71357e-094,3.3678e-094,2.71357e-094,1.66302e-094,2.06397e-094,1.66302e-094
150,120.216,1.74677e-097,2.16792e-097,1.74677e-097,1.87213e-096,2.32349e-096,1.87213e-096,8.64765e-096,1.07326e-095,8.64765e-096,1.44061e-095,1.78794e-095,1.44061e-095,8.75755e-096,1.0869e-095,8.75755e-096
151,123.786,9.23282e-099,1.14588e-098,9.23282e-099,9.8386e-098,1.22107e-097,9.8386e-098,4.52806e-097,5.61977e-097,4.52806e-097,7.5257e-097,9.34012e-097,7.5257e-097,4.56817e-097,5.66955e-097,4.56817e-097
152,127.461,4.88979e-100,6.06871e-100,4.88979e-100,5.13146e-099,6.36863e-099,5.13146e-099,2.3295e-098,2.89114e-098,2.3295e-098,3.82975e-098,4.75309e-098,3.82975e-098,2.30709e-098,2.86332e-098,2.30709e-098
153,131.243,2.43126e-101,3.01743e-101,2.43126e-101,2.47298e-100,3.0692e-100,2.47298e-100,1.11433e-099,1.38299e-099,1.11433e-099,1.85087e-099,2.29711e-099,1.85087e-099,1.13028e-099,1.40279e-099,1.13028e-099
154,135.136,1.07275e-102,1.33138e-102,1.07275e-102,9.80778e-102,1.21724e-101,9.80778e-102,4.39423e-101,5.45367e-101,4.39423e-101,7.82717e-101,9.71427e-101,7.82717e-101,5.13734e-101,6.37594e-101,5.13734e-101
155,139.143,5.05998e-104,6.27992e-104,5.05998e-104,4.61418e-103,5.72664e-103,4.61418e-103,2.06631e-102,2.56449e-102,2.06631e-102,3.6783e-102,4.56513e-102,3.6783e-102,2.41277e-102,2.99448e-102,2.41277e-102
156,143.267,2.10266e-105,2.6096e-105,2.10266e-105,1.94749e-104,2.41703e-104,1.94749e-104,8.98942e-104,1.11567e-103,8.98942e-104,1.63463e-103,2.02874e-103,1.63463e-103,1.08376e-103,1.34505e-103,1.08376e-103
157,147.512,9.69974e-107,1.20383e-106,9.69974e-107,8.85577e-106,1.09909e-105,8.85577e-106,4.01026e-105,4.97712e-105,4.01026e-105,7.1909e-105,8.92461e-105,7.1909e-105,4.73118e-105,5.87185e-105,4.73118e-105
158,151.882,4.20352e-108,5.21698e-108,4.20352e-108,3.84757e-107,4.77521e-107,3.84757e-107,1.74351e-106,2.16387e-106,1.74351e-106,3.12434e-106,3.8776e-106,3.12434e-106,2.05416e-106,2.54941e-106,2.05416e-106
159,156.38,1.85871e-109,2.30684e-109,1.85871e-109,1.66877e-108,2.0711e-108,1.66877e-108,7.43069e-108,9.2222e-108,7.43069e-108,1.31766e-107,1.63535e-107,1.31766e-107,8.61924e-108,1.06973e-107,8.61924e-108
160,161.009,7.97956e-111,9.90341e-111,7.97956e-111,7.07281e-110,8.77805e-110,7.07281e-110,3.10538e-109,3.85407e-109,3.10538e-109,5.45338e-109,6.76817e-109,5.45338e-109,3.54873e-109,4.40431e-109,3.54873e-109
161,165.774,3.33272e-112,4.13622e-112,3.33272e-112,2.84238e-111,3.52767e-111,2.84238e-111,1.18548e-110,1.4713e-110,1.18548e-110,1.99952e-110,2.4816e-110,1.99952e-110,1.27116e-110,1.57763e-110,1.27116e-110
162,170.679,1.34884e-113,1.67404e-113,1.34884e-113,1.10109e-112,1.36656e-112,1.10109e-112,4.29924e-112,5.33577e-112,4.29924e-112,6.84093e-112,8.49026e-112,6.84093e-112,4.19235e-112,5.20311e-112,4.19235e-112
163,175.728,4.95944e-115,6.15514e-115,4.95944e-115,3.58738e-114,4.45229e-114,3.58738e-114,1.10841e-113,1.37565e-113,1.10841e-113,1.32447e-113,1.64379e-113,1.32447e-113,6.3377e-114,7.8657e-114,6.3377e-114
164,180.924,1.78273e-116,2.21254e-116,1.78273e-116,1.23951e-115,1.53835e-115,1.23951e-115,3.70958e-115,4.60395e-115,3.70958e-115,4.33114e-115,5.37536e-115,4.33114e-115,2.04064e-115,2.53263e-115,2.04064e-115
165,186.273,5.00699e-118,6.21416e-118,5.00699e-118,3.01329e-117,3.73979e-117,3.01329e-117,7.79208e-117,9.67073e-117,7.79208e-117,7.98295e-117,9.90761e-117,7.98295e-117,3.39025e-117,4.20763e-117,3.39025e-117
166,191.779,1.64826e-119,2.04565e-119,1.64826e-119,9.72573e-119,1.20706e-118,9.72573e-119,2.47757e-118,3.07491e-118,2.47757e-118,2.51052e-118,3.1158e-118,2.51052e-118,1.05809e-118,1.31319e-118,1.05809e-118
167,197.446,3.81943e-121,4.74028e-121,3.81943e-121,2.06076e-120,2.5576e-120,2.06076e-120,4.84183e-120,6.00918e-120,4.84183e-120,4.57787e-120,5.68158e-120,4.57787e-120,1.82665e-120,2.26705e-120,1.82665e-120
168,203.279,1.18255e-122,1.46766e-122,1.18255e-122,6.31753e-122,7.84066e-122,6.31753e-122,1.47306e-121,1.82821e-121,1.47306e-121,1.38485e-121,1.71873e-121,1.38485e-121,5.50356e-122,6.83046e-122,5.50356e-122
169,209.282,2.46832e-124,3.06343e-124,2.46832e-124,1.24849e-123,1.54949e-123,1.24849e-123,2.77244e-123,3.44087e-123,2.77244e-123,2.49965e-123,3.10231e-123,2.49965e-123,9.60763e-124,1.1924e-123,9.60763e-124
170,215.462,7.27063e-126,9.02356e-126,7.27063e-126,3.65767e-125,4.53952e-125,3.65767e-125,8.08785e-125,1.00378e-124,8.08785e-125,7.26849e-125,9.0209e-125,7.26849e-125,2.78721e-125,3.45919e-125,2.78721e-125
171,221.823,1.42414e-127,1.76749e-127,1.42414e-127,6.91036e-127,8.57642e-127,6.91036e-127,1.47901e-126,1.83559e-126,1.47901e-126,1.2921e-126,1.60362e-126,1.2921e-126,4.84245e-127,6.00995e-127,4.84245e-127
172,228.37,4.00916e-129,4.97576e-129,4.00916e-129,1.93882e-128,2.40626e-128,1.93882e-128,4.1383e-128,5.13603e-128,4.1383e-128,3.60764e-128,4.47742e-128,3.60764e-128,1.34993e-128,1.6754e-128,1.34993e-128
173,235.11,7.49012e-131,9.29596e-131,7.49012e-131,3.52902e-130,4.37986e-130,3.52902e-130,7.35454e-130,9.12769e-130,7.35454e-130,6.2778e-130,7.79136e-130,6.2778e-130,2.30872e-130,2.86534e-130,2.30872e-130
174,242.046,2.01782e-132,2.50431e-132,2.01782e-132,9.48361e-132,1.17701e-131,9.48361e-132,1.97229e-131,2.44781e-131,1.97229e-131,1.68072e-131,2.08594e-131,1.68072e-131,6.17314e-132,7.66146e-132,6.17314e-132
175,249.186,3.61242e-134,4.48336e-134,3.61242e-134,1.66371e-133,2.06483e-133,1.66371e-133,3.39518e-133,4.21374e-133,3.39518e-133,2.84474e-133,3.53059e-133,2.84474e-133,1.0302e-133,1.27858e-133,1.0302e-133
176,256.535,9.30835e-136,1.15526e-135,9.30835e-136,4.27796e-135,5.30937e-135,4.27796e-135,8.71409e-135,1.0815e-134,8.71409e-135,7.2901e-135,9.04771e-135,7.2901e-135,2.63685e-135,3.27259e-135,2.63685e-135
177,264.1,1.59524e-137,1.97985e-137,1.59524e-137,7.20986e-137,8.94814e-137,7.20986e-137,1.44558e-136,1.7941e-136,1.44558e-136,1.19214e-136,1.47956e-136,1.19214e-136,4.26005e-137,5.28713e-137,4.26005e-137
178,271.886,3.92538e-139,4.87177e-139,3.92538e-139,1.77061e-138,2.1975e-138,1.77061e-138,3.54373e-138,4.39811e-138,3.54373e-138,2.91792e-138,3.62143e-138,2.91792e-138,1.0414e-138,1.29248e-138,1.0414e-138
179,279.901,6.41332e-141,7.95955e-141,6.41332e-141,2.85163e-140,3.53915e-140,2.85163e-140,5.62941e-140,6.98664e-140,5.62941e-140,4.57721e-140,5.68077e-140,4.57721e-140,1.61607e-140,2.0057e-140,1.61607e-140
180,288.15,1.50335e-142,1.8658e-142,1.50335e-142,6.67156e-142,8.28005e-142,6.67156e-142,1.31466e-141,1.63162e-141,1.31466e-141,1.06723e-141,1.32453e-141,1.06723e-141,3.76303e-142,4.67028e-142,3.76303e-142
181,296.641,2.32726e-144,2.88835e-144,2.32726e-144,1.01982e-143,1.2657e-143,1.01982e-143,1.98515e-143,2.46376e-143,1.98515e-143,1.59333e-143,1.97748e-143,1.59333e-143,5.56319e-144,6.90445e-144,5.56319e-144
182,305.381,5.18054e-146,6.42956e-146,5.18054e-146,2.26577e-145,2.81203e-145,2.26577e-145,4.4024e-145,5.4638e-145,4.4024e-145,3.52761e-145,4.3781e-145,3.52761e-145,1.22994e-145,1.52647e-145,1.22994e-145
183,314.377,7.53975e-148,9.35756e-148,7.53975e-148,3.26044e-147,4.04653e-147,3.26044e-147,6.26521e-147,7.77573e-147,6.26521e-147,4.96842e-147,6.16629e-147,4.96842e-147,1.71666e-147,2.13054e-147,1.71666e-147
184,323.636,1.58768e-149,1.97046e-149,1.58768e-149,6.85246e-149,8.50457e-149,6.85246e-149,1.31432e-148,1.6312e-148,1.31432e-148,1.0405e-148,1.29136e-148,1.0405e-148,3.58975e-149,4.45523e-149,3.58975e-149
185,333.167,2.15189e-151,2.6707e-151,2.15189e-151,9.19264e-151,1.1409e-150,9.19264e-151,1.74536e-150,2.16616e-150,1.74536e-150,1.36855e-150,1.6985e-150,1.36855e-150,4.68179e-151,5.81056e-151,4.68179e-151
186,342.977,4.26655e-153,5.2952e-153,4.26655e-153,1.81917e-152,2.25777e-152,1.81917e-152,3.44757e-152,4.27877e-152,3.44757e-152,2.69857e-152,3.34918e-152,2.69857e-152,9.21774e-153,1.14401e-152,9.21774e-153
187,353.075,5.32366e-155,6.60717e-155,5.32366e-155,2.24866e-154,2.7908e-154,2.24866e-154,4.22178e-154,5.23964e-154,4.22178e-154,3.27522e-154,4.06487e-154,3.27522e-154,1.10991e-154,1.3775e-154,1.10991e-154
188,363.469,9.88337e-157,1.22662e-156,9.88337e-157,4.16688e-156,5.1715e-156,4.16688e-156,7.8088e-156,9.69147e-156,7.8088e-156,6.04744e-156,7.50546e-156,6.04744e-156,2.04619e-156,2.53952e-156,2.04619e-156
189,374.167,1.11936e-158,1.38923e-158,1.11936e-158,4.67859e-158,5.80659e-158,4.67859e-158,8.69189e-158,1.07875e-157,8.69189e-158,6.67541e-158,8.28484e-158,6.67541e-158,2.24183e-158,2.78233e-158,2.24183e-158
190,385.179,1.93284e-160,2.39884e-160,1.93284e-160,8.06414e-160,1.00084e-159,8.06414e-160,1.49545e-159,1.856e-159,1.49545e-159,1.14653e-159,1.42295e-159,1.14653e-159,3.84448e-160,4.77138e-160,3.84448e-160
191,396.513,1.95189e-162,2.42249e-162,1.95189e-162,8.07869e-162,1.00264e-161,8.07869e-162,1.48607e-161,1.84436e-161,1.48607e-161,1.13045e-161,1.403e-161,1.13045e-161,3.76385e-162,4.6713e-162,3.76385e-162
192,408.179,3.10946e-164,3.85914e-164,3.10946e-164,1.28474e-163,1.59448e-163,1.28474e-163,2.35912e-163,2.9279e-163,2.35912e-163,1.79153e-163,2.22347e-163,1.79153e-163,5.95578e-164,7.3917e-164,5.95578e-164
193,420.188,2.73591e-166,3.39553e-166,2.73591e-166,1.12203e-165,1.39255e-165,1.12203e-165,2.04482e-165,2.53782e-165,2.04482e-165,1.54145e-165,1.91309e-165,1.54145e-165,5.09017e-166,6.31739e-166,5.09017e-166
194,432.548,3.98044e-168,4.94012e-168,3.98044e-168,1.6297e-167,2.02261e-167,1.6297e-167,2.96496e-167,3.67981e-167,2.96496e-167,2.23139e-167,2.76937e-167,2.23139e-167,7.35731e-168,9.13114e-168,7.35731e-168
195,445.271,2.95656e-170,3.66938e-170,2.95656e-170,1.20217e-169,1.49201e-169,1.20217e-169,2.17174e-169,2.69534e-169,2.17174e-169,1.62313e-169,2.01447e-169,1.62313e-169,5.31789e-170,6.60002e-170,5.31789e-170
196,458.366,3.88885e-172,4.82644e-172,3.88885e-172,1.57889e-171,1.95956e-171,1.57889e-171,2.8479e-171,3.53453e-171,2.8479e-171,2.12522e-171,2.63761e-171,2.12522e-171,6.95291e-172,8.62923e-172,6.95291e-172
197,471.845,2.70621e-176,3.35867e-176,2.70621e-176,7.53692e-176,9.35405e-176,7.53692e-176,8.01477e-176,9.9471e-176,8.01477e-176,2.8097e-176,3.48711e-176,2.8097e-176,3.03193e-177,3.76291e-177,3.03193e-177
198,485.719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
199,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
