gridnumber,capital,policy[0 0],policy[0 1],policy[0 2],policy[0 3],policy[0 4],policy[1 0],policy[1 1],policy[1 2],policy[1 3],policy[1 4],policy[2 0],policy[2 1],policy[2 2],policy[2 3],policy[2 4],policy[3 0],policy[3 1],policy[3 2],policy[3 3],policy[3 4],policy[4 0],policy[4 1],policy[4 2],policy[4 3],policy[4 4]
99,26.3233,22.7787,22.7787,22.7787,22.7787,22.7787,22.7492,22.7492,22.7492,22.7492,22.7492,22.7143,22.7143,22.7143,22.7143,22.7143,22.6755,22.6755,22.6755,22.6755,22.6755,22.6353,22.6353,22.6353,22.6353,22.6353
100,27.1416,23.5227,23.5227,23.5227,23.5227,23.5227,23.4933,23.4933,23.4933,23.4933,23.4933,23.4585,23.4585,23.4585,23.4585,23.4585,23.4197,23.4197,23.4197,23.4197,23.4197,23.3796,23.3796,23.3796,23.3796,23.3796
101,27.9838,24.2889,24.2889,24.2889,24.2889,24.2889,24.2595,24.2595,24.2595,24.2595,24.2595,24.2247,24.2247,24.2247,24.2247,24.2247,24.186,24.186,24.186,24.186,24.186,24.146,24.146,24.146,24.146,24.146
102,28.8508,25.078,25.078,25.078,25.078,25.078,25.0486,25.0486,25.0486,25.0486,25.0486,25.0138,25.0138,25.0138,25.0138,25.0138,24.9751,24.9751,24.9751,24.9751,24.9751,24.9352,24.9352,24.9352,24.9352,24.9352
103,29.7431,25.8906,25.8906,25.8906,25.8906,25.8906,25.8613,25.8613,25.8613,25.8613,25.8613,25.8266,25.8266,25.8266,25.8266,25.8266,25.7879,25.7879,25.7879,25.7879,25.7879,25.7482,25.7482,25.7482,25.7482,25.7482
104,30.6616,26.7274,26.7274,26.7274,26.7274,26.7274,26.6982,26.6982,26.6982,26.6982,26.6982,26.6636,26.6636,26.6636,26.6636,26.6636,26.625,26.625,26.625,26.625,26.625,26.5855,26.5855,26.5855,26.5855,26.5855
105,31.607,27.5892,27.5892,27.5892,27.5892,27.5892,27.5601,27.5601,27.5601,27.5601,27.5601,27.5255,27.5255,27.5255,27.5255,27.5255,27.4871,27.4871,27.4871,27.4871,27.4871,27.4477,27.4477,27.4477,27.4477,27.4477
106,32.5802,28.4766,28.4766,28.4766,28.4766,28.4766,28.4476,28.4476,28.4476,28.4476,28.4476,28.4132,28.4132,28.4132,28.4132,28.4132,28.3749,28.3749,28.3749,28.3749,28.3749,28.3356,28.3356,28.3356,28.3356,28.3356
107,33.5818,29.3904,29.3904,29.3904,29.3904,29.3904,29.3615,29.3615,29.3615,29.3615,29.3615,29.3272,29.3272,29.3272,29.3272,29.3272,29.289,29.289,29.289,29.289,29.289,29.2499,29.2499,29.2499,29.2499,29.2499
108,34.6128,30.3314,30.3314,30.3314,30.3314,30.3314,30.3026,30.3026,30.3026,30.3026,30.3026,30.2684,30.2684,30.2684,30.2684,30.2684,30.2304,30.2304,30.2304,30.2304,30.2304,30.1915,30.1915,30.1915,30.1915,30.1915
109,35.674,31.3004,31.3004,31.3004,31.3004,31.3004,31.2717,31.2717,31.2717,31.2717,31.2717,31.2376,31.2376,31.2376,31.2376,31.2376,31.1998,31.1998,31.1998,31.1998,31.1998,31.1611,31.1611,31.1611,31.1611,31.1611
110,36.7663,32.298,32.298,32.298,32.298,32.298,32.2695,32.2695,32.2695,32.2695,32.2695,32.2356,32.2356,32.2356,32.2356,32.2356,32.198,32.198,32.198,32.198,32.198,32.1594,32.1594,32.1594,32.1594,32.1594
111,37.8906,33.3252,33.3252,33.3252,33.3252,33.3252,33.2968,33.2968,33.2968,33.2968,33.2968,33.2631,33.2631,33.2631,33.2631,33.2631,33.2257,33.2257,33.2257,33.2257,33.2257,33.1873,33.1873,33.1873,33.1873,33.1873
112,39.0479,34.383,34.383,34.383,34.383,34.383,34.3547,34.3547,34.3547,34.3547,34.3547,34.3212,34.3212,34.3212,34.3212,34.3212,34.2838,34.2838,34.2838,34.2838,34.2838,34.2454,34.2454,34.2454,34.2454,34.2454
113,40.239,35.4721,35.4721,35.4721,35.4721,35.4721,35.4439,35.4439,35.4439,35.4439,35.4439,35.4105,35.4105,35.4105,35.4105,35.4105,35.3732,35.3732,35.3732,35.3732,35.3732,35.3347,35.3347,35.3347,35.3347,35.3347
114,41.4651,36.5935,36.5935,36.5935,36.5935,36.5935,36.5654,36.5654,36.5654,36.5654,36.5654,36.5321,36.5321,36.5321,36.5321,36.5321,36.4949,36.4949,36.4949,36.4949,36.4949,36.4565,36.4565,36.4565,36.4565,36.4565
115,42.7271,37.7482,37.7482,37.7482,37.7482,37.7482,37.7202,37.7202,37.7202,37.7202,37.7202,37.687,37.687,37.687,37.687,37.687,37.6499,37.6499,37.6499,37.6499,37.6499,37.6116,37.6116,37.6116,37.6116,37.6116
116,44.0261,38.9371,38.9371,38.9371,38.9371,38.9371,38.9092,38.9092,38.9092,38.9092,38.9092,38.8761,38.8761,38.8761,38.8761,38.8761,38.8391,38.8391,38.8391,38.8391,38.8391,38.801,38.801,38.801,38.801,38.801
117,45.3631,40.1612,40.1612,40.1612,40.1612,40.1612,40.1334,40.1334,40.1334,40.1334,40.1334,40.1004,40.1004,40.1004,40.1004,40.1004,40.0636,40.0636,40.0636,40.0636,40.0636,40.0255,40.0255,40.0255,40.0255,40.0255
118,46.7394,41.4215,41.4215,41.4215,41.4215,41.4215,41.3938,41.3938,41.3938,41.3938,41.3938,41.3609,41.3609,41.3609,41.3609,41.3609,41.3242,41.3242,41.3242,41.3242,41.3242,41.2863,41.2863,41.2863,41.2863,41.2863
119,48.1559,42.7191,42.7191,42.7191,42.7191,42.7191,42.6915,42.6915,42.6915,42.6915,42.6915,42.6587,42.6587,42.6587,42.6587,42.6587,42.6221,42.6221,42.6221,42.6221,42.6221,42.5843,42.5843,42.5843,42.5843,42.5843
120,49.614,44.055,44.055,44.055,44.055,44.055,44.0275,44.0275,44.0275,44.0275,44.0275,43.9948,43.9948,43.9948,43.9948,43.9948,43.9583,43.9583,43.9583,43.9583,43.9583,43.9207,43.9207,43.9207,43.9207,43.9207
121,51.1148,45.4301,45.4301,45.4301,45.4301,45.4301,45.4028,45.4028,45.4028,45.4028,45.4028,45.3703,45.3703,45.3703,45.3703,45.3703,45.334,45.334,45.334,45.334,45.334,45.2965,45.2965,45.2965,45.2965,45.2965
122,52.6596,46.845,46.845,46.845,46.845,46.845,46.8179,46.8179,46.8179,46.8179,46.8179,46.7858,46.7858,46.7858,46.7858,46.7858,46.7498,46.7498,46.7498,46.7498,46.7498,46.7127,46.7127,46.7127,46.7127,46.7127
123,54.2497,48.3015,48.3015,48.3015,48.3015,48.3015,48.2744,48.2744,48.2744,48.2744,48.2744,48.2424,48.2424,48.2424,48.2424,48.2424,48.2067,48.2067,48.2067,48.2067,48.2067,48.17,48.17,48.17,48.17,48.17
124,55.8863,49.8012,49.8012,49.8012,49.8012,49.8012,49.7739,49.7739,49.7739,49.7739,49.7739,49.7418,49.7418,49.7418,49.7418,49.7418,49.7062,49.7062,49.7062,49.7062,49.7062,49.6695,49.6695,49.6695,49.6695,49.6695
125,57.5709,51.3451,51.3451,51.3451,51.3451,51.3451,51.3177,51.3177,51.3177,51.3177,51.3177,51.2855,51.2855,51.2855,51.2855,51.2855,51.2498,51.2498,51.2498,51.2498,51.2498,51.2129,51.2129,51.2129,51.2129,51.2129
126,59.3049,52.9345,52.9345,52.9345,52.9345,52.9345,52.9071,52.9071,52.9071,52.9071,52.9071,52.8749,52.8749,52.8749,52.8749,52.8749,52.839,52.839,52.839,52.839,52.839,52.8021,52.8021,52.8021,52.8021,52.8021
127,61.0897,54.5708,54.5708,54.5708,54.5708,54.5708,54.5434,54.5434,54.5434,54.5434,54.5434,54.5112,54.5112,54.5112,54.5112,54.5112,54.4753,54.4753,54.4753,54.4753,54.4753,54.4384,54.4384,54.4384,54.4384,54.4384
128,62.9268,56.2554,56.2554,56.2554,56.2554,56.2554,56.2281,56.2281,56.2281,56.2281,56.2281,56.1958,56.1958,56.1958,56.1958,56.1958,56.16,56.16,56.16,56.16,56.16,56.1231,56.1231,56.1231,56.1231,56.1231
129,64.8177,57.9897,57.9897,57.9897,57.9897,57.9897,57.9624,57.9624,57.9624,57.9624,57.9624,57.9302,57.9302,57.9302,57.9302,57.9302,57.8944,57.8944,57.8944,57.8944,57.8944,57.8576,57.8576,57.8576,57.8576,57.8576
130,66.7641,59.7752,59.7752,59.7752,59.7752,59.7752,59.7479,59.7479,59.7479,59.7479,59.7479,59.7157,59.7157,59.7157,59.7157,59.7157,59.6799,59.6799,59.6799,59.6799,59.6799,59.6431,59.6431,59.6431,59.6431,59.6431
131,68.7675,61.6133,61.6133,61.6133,61.6133,61.6133,61.586,61.586,61.586,61.586,61.586,61.5539,61.5539,61.5539,61.5539,61.5539,61.5182,61.5182,61.5182,61.5182,61.5182,61.4814,61.4814,61.4814,61.4814,61.4814
132,70.8295,63.5055,63.5055,63.5055,63.5055,63.5055,63.4783,63.4783,63.4783,63.4783,63.4783,63.4461,63.4461,63.4461,63.4461,63.4461,63.4105,63.4105,63.4105,63.4105,63.4105,63.3738,63.3738,63.3738,63.3738,63.3738
133,72.9521,65.4536,65.4536,65.4536,65.4536,65.4536,65.4262,65.4262,65.4262,65.4262,65.4262,65.3941,65.3941,65.3941,65.3941,65.3941,65.3584,65.3584,65.3584,65.3584,65.3584,65.3218,65.3218,65.3218,65.3218,65.3218
134,75.1368,67.459,67.459,67.459,67.459,67.459,67.4316,67.4316,67.4316,67.4316,67.4316,67.3994,67.3994,67.3994,67.3994,67.3994,67.3637,67.3637,67.3637,67.3637,67.3637,67.3272,67.3272,67.3272,67.3272,67.3272
135,77.3855,69.5234,69.5234,69.5234,69.5234,69.5234,69.4961,69.4961,69.4961,69.4961,69.4961,69.4638,69.4638,69.4638,69.4638,69.4638,69.4282,69.4282,69.4282,69.4282,69.4282,69.3918,69.3918,69.3918,69.3918,69.3918
136,79.7002,71.6487,71.6487,71.6487,71.6487,71.6487,71.6213,71.6213,71.6213,71.6213,71.6213,71.5891,71.5891,71.5891,71.5891,71.5891,71.5534,71.5534,71.5534,71.5534,71.5534,71.5171,71.5171,71.5171,71.5171,71.5171
137,82.0826,73.8365,73.8365,73.8365,73.8365,73.8365,73.8092,73.8092,73.8092,73.8092,73.8092,73.7769,73.7769,73.7769,73.7769,73.7769,73.7413,73.7413,73.7413,73.7413,73.7413,73.7049,73.7049,73.7049,73.7049,73.7049
138,84.5349,76.0888,76.0888,76.0888,76.0888,76.0888,76.0614,76.0614,76.0614,76.0614,76.0614,76.0292,76.0292,76.0292,76.0292,76.0292,75.9936,75.9936,75.9936,75.9936,75.9936,75.9573,75.9573,75.9573,75.9573,75.9573
139,87.0591,78.4073,78.4073,78.4073,78.4073,78.4073,78.38,78.38,78.38,78.38,78.38,78.3478,78.3478,78.3478,78.3478,78.3478,78.3122,78.3122,78.3122,78.3122,78.3122,78.2759,78.2759,78.2759,78.2759,78.2759
140,89.6572,80.7941,80.7941,80.7941,80.7941,80.7941,80.7668,80.7668,80.7668,80.7668,80.7668,80.7346,80.7346,80.7346,80.7346,80.7346,80.6991,80.6991,80.6991,80.6991,80.6991,80.6629,80.6629,80.6629,80.6629,80.6629
141,92.3314,83.2511,83.2511,83.2511,83.2511,83.2511,83.2238,83.2238,83.2238,83.2238,83.2238,83.1917,83.1917,83.1917,83.1917,83.1917,83.1562,83.1562,83.1562,83.1562,83.1562,83.1201,83.1201,83.1201,83.1201,83.1201
142,95.084,85.7804,85.7804,85.7804,85.7804,85.7804,85.7532,85.7532,85.7532,85.7532,85.7532,85.7211,85.7211,85.7211,85.7211,85.7211,85.6857,85.6857,85.6857,85.6857,85.6857,85.6496,85.6496,85.6496,85.6496,85.6496
143,97.9173,88.3841,88.3841,88.3841,88.3841,88.3841,88.3569,88.3569,88.3569,88.3569,88.3569,88.3248,88.3248,88.3248,88.3248,88.3248,88.2894,88.2894,88.2894,88.2894,88.2894,88.2533,88.2533,88.2533,88.2533,88.2533
144,100.834,91.0644,91.0644,91.0644,91.0644,91.0644,91.0372,91.0372,91.0372,91.0372,91.0372,91.0051,91.0051,91.0051,91.0051,91.0051,90.9696,90.9696,90.9696,90.9696,90.9696,90.9334,90.9334,90.9334,90.9334,90.9334
145,103.835,93.8235,93.8235,93.8235,93.8235,93.8235,93.7963,93.7963,93.7963,93.7963,93.7963,93.7641,93.7641,93.7641,93.7641,93.7641,93.7286,93.7286,93.7286,93.7286,93.7286,93.6923,93.6923,93.6923,93.6923,93.6923
146,106.925,96.6637,96.6637,96.6637,96.6637,96.6637,96.6365,96.6365,96.6365,96.6365,96.6365,96.6043,96.6043,96.6043,96.6043,96.6043,96.5687,96.5687,96.5687,96.5687,96.5687,96.5323,96.5323,96.5323,96.5323,96.5323
147,110.105,99.5874,99.5874,99.5874,99.5874,99.5874,99.5602,99.5602,99.5602,99.5602,99.5602,99.528,99.528,99.528,99.528,99.528,99.4924,99.4924,99.4924,99.4924,99.4924,99.4559,99.4559,99.4559,99.4559,99.4559
148,113.379,102.597,102.597,102.597,102.597,102.597,102.57,102.57,102.57,102.57,102.57,102.538,102.538,102.538,102.538,102.538,102.502,102.502,102.502,102.502,102.502,102.465,102.465,102.465,102.465,102.465
149,116.748,105.695,105.695,105.695,105.695,105.695,105.668,105.668,105.668,105.668,105.668,105.636,105.636,105.636,105.636,105.636,105.6,105.6,105.6,105.6,105.6,105.564,105.564,105.564,105.564,105.564
150,120.216,108.884,108.884,108.884,108.884,108.884,108.857,108.857,108.857,108.857,108.857,108.825,108.825,108.825,108.825,108.825,108.789,108.789,108.789,108.789,108.789,108.753,108.753,108.753,108.753,108.753
151,123.786,112.167,112.167,112.167,112.167,112.167,112.14,112.14,112.14,112.14,112.14,112.108,112.108,112.108,112.108,112.108,112.072,112.072,112.072,112.072,112.072,112.036,112.036,112.036,112.036,112.036
152,127.461,115.546,115.546,115.546,115.546,115.546,115.519,115.519,115.519,115.519,115.519,115.487,115.487,115.487,115.487,115.487,115.451,115.451,115.451,115.451,115.451,115.415,115.415,115.415,115.415,115.415
153,131.243,119.025,119.025,119.025,119.025,119.025,118.998,118.998,118.998,118.998,118.998,118.965,118.965,118.965,118.965,118.965,118.93,118.93,118.93,118.93,118.93,118.893,118.893,118.893,118.893,118.893
154,135.136,122.605,122.605,122.605,122.605,122.605,122.578,122.578,122.578,122.578,122.578,122.546,122.546,122.546,122.546,122.546,122.511,122.511,122.511,122.511,122.511,122.474,122.474,122.474,122.474,122.474
155,139.143,126.291,126.291,126.291,126.291,126.291,126.264,126.264,126.264,126.264,126.264,126.232,126.232,126.232,126.232,126.232,126.196,126.196,126.196,126.196,126.196,126.16,126.16,126.16,126.16,126.16
156,143.267,130.085,130.085,130.085,130.085,130.085,130.058,130.058,130.058,130.058,130.058,130.026,130.026,130.026,130.026,130.026,129.99,129.99,129.99,129.99,129.99,129.954,129.954,129.954,129.954,129.954
157,147.512,133.99,133.99,133.99,133.99,133.99,133.963,133.963,133.963,133.963,133.963,133.932,133.932,133.932,133.932,133.932,133.896,133.896,133.896,133.896,133.896,133.859,133.859,133.859,133.859,133.859
158,151.882,138.011,138.011,138.011,138.011,138.011,137.984,137.984,137.984,137.984,137.984,137.952,137.952,137.952,137.952,137.952,137.916,137.916,137.916,137.916,137.916,137.88,137.88,137.88,137.88,137.88
159,156.38,142.149,142.149,142.149,142.149,142.149,142.122,142.122,142.122,142.122,142.122,142.09,142.09,142.09,142.09,142.09,142.054,142.054,142.054,142.054,142.054,142.018,142.018,142.018,142.018,142.018
160,161.009,146.408,146.408,146.408,146.408,146.408,146.381,146.381,146.381,146.381,146.381,146.349,146.349,146.349,146.349,146.349,146.314,146.314,146.314,146.314,146.314,146.277,146.277,146.277,146.277,146.277
161,165.774,150.793,150.793,150.793,150.793,150.793,150.766,150.766,150.766,150.766,150.766,150.734,150.734,150.734,150.734,150.734,150.698,150.698,150.698,150.698,150.698,150.662,150.662,150.662,150.662,150.662
162,170.679,155.306,155.306,155.306,155.306,155.306,155.279,155.279,155.279,155.279,155.279,155.247,155.247,155.247,155.247,155.247,155.212,155.212,155.212,155.212,155.212,155.175,155.175,155.175,155.175,155.175
163,175.728,159.952,159.952,159.952,159.952,159.952,159.925,159.925,159.925,159.925,159.925,159.893,159.893,159.893,159.893,159.893,159.858,159.858,159.858,159.858,159.858,159.821,159.821,159.821,159.821,159.821
164,180.924,164.734,164.734,164.734,164.734,164.734,164.707,164.707,164.707,164.707,164.707,164.675,164.675,164.675,164.675,164.675,164.64,164.64,164.64,164.64,164.64,164.603,164.603,164.603,164.603,164.603
165,186.273,169.656,169.656,169.656,169.656,169.656,169.629,169.629,169.629,169.629,169.629,169.597,169.597,169.597,169.597,169.597,169.562,169.562,169.562,169.562,169.562,169.526,169.526,169.526,169.526,169.526
166,191.779,174.723,174.723,174.723,174.723,174.723,174.696,174.696,174.696,174.696,174.696,174.664,174.664,174.664,174.664,174.664,174.629,174.629,174.629,174.629,174.629,174.593,174.593,174.593,174.593,174.593
167,197.446,179.938,179.938,179.938,179.938,179.938,179.911,179.911,179.911,179.911,179.911,179.88,179.88,179.88,179.88,179.88,179.844,179.844,179.844,179.844,179.844,179.808,179.808,179.808,179.808,179.808
168,203.279,185.307,185.307,185.307,185.307,185.307,185.28,185.28,185.28,185.28,185.28,185.248,185.248,185.248,185.248,185.248,185.213,185.213,185.213,185.213,185.213,185.177,185.177,185.177,185.177,185.177
169,209.282,190.833,190.833,190.833,190.833,190.833,190.806,190.806,190.806,190.806,190.806,190.774,190.774,190.774,190.774,190.774,190.739,190.739,190.739,190.739,190.739,190.703,190.703,190.703,190.703,190.703
170,215.462,196.521,196.521,196.521,196.521,196.521,196.494,196.494,196.494,196.494,196.494,196.462,196.462,196.462,196.462,196.462,196.427,196.427,196.427,196.427,196.427,196.391,196.391,196.391,196.391,196.391
171,221.823,202.375,202.375,202.375,202.375,202.375,202.349,202.349,202.349,202.349,202.349,202.317,202.317,202.317,202.317,202.317,202.282,202.282,202.282,202.282,202.282,202.246,202.246,202.246,202.246,202.246
172,228.37,208.402,208.402,208.402,208.402,208.402,208.375,208.375,208.375,208.375,208.375,208.343,208.343,208.343,208.343,208.343,208.308,208.308,208.308,208.308,208.308,208.272,208.272,208.272,208.272,208.272
173,235.11,214.605,214.605,214.605,214.605,214.605,214.578,214.578,214.578,214.578,214.578,214.547,214.547,214.547,214.547,214.547,214.512,214.512,214.512,214.512,214.512,214.476,214.476,214.476,214.476,214.476
174,242.046,220.99,220.99,220.99,220.99,220.99,220.964,220.964,220.964,220.964,220.964,220.932,220.932,220.932,220.932,220.932,220.897,220.897,220.897,220.897,220.897,220.861,220.861,220.861,220.861,220.861
175,249.186,227.563,227.563,227.563,227.563,227.563,227.536,227.536,227.536,227.536,227.536,227.505,227.505,227.505,227.505,227.505,227.469,227.469,227.469,227.469,227.469,227.433,227.433,227.433,227.433,227.433
176,256.535,234.328,234.328,234.328,234.328,234.328,234.301,234.301,234.301,234.301,234.301,234.27,234.27,234.27,234.27,234.27,234.235,234.235,234.235,234.235,234.235,234.199,234.199,234.199,234.199,234.199
177,264.1,241.292,241.292,241.292,241.292,241.292,241.265,241.265,241.265,241.265,241.265,241.233,241.233,241.233,241.233,241.233,241.198,241.198,241.198,241.198,241.198,241.162,241.162,241.162,241.162,241.162
178,271.886,248.459,248.459,248.459,248.459,248.459,248.433,248.433,248.433,248.433,248.433,248.401,248.401,248.401,248.401,248.401,248.366,248.366,248.366,248.366,248.366,248.33,248.33,248.33,248.33,248.33
179,279.901,255.837,255.837,255.837,255.837,255.837,255.811,255.811,255.811,255.811,255.811,255.779,255.779,255.779,255.779,255.779,255.744,255.744,255.744,255.744,255.744,255.708,255.708,255.708,255.708,255.708
180,288.15,263.431,263.431,263.431,263.431,263.431,263.405,263.405,263.405,263.405,263.405,263.373,263.373,263.373,263.373,263.373,263.338,263.338,263.338,263.338,263.338,263.302,263.302,263.302,263.302,263.302
181,296.641,271.248,271.248,271.248,271.248,271.248,271.222,271.222,271.222,271.222,271.222,271.19,271.19,271.19,271.19,271.19,271.155,271.155,271.155,271.155,271.155,271.119,271.119,271.119,271.119,271.119
182,305.381,279.294,279.294,279.294,279.294,279.294,279.268,279.268,279.268,279.268,279.268,279.236,279.236,279.236,279.236,279.236,279.201,279.201,279.201,279.201,279.201,279.165,279.165,279.165,279.165,279.165
183,314.377,287.576,287.576,287.576,287.576,287.576,287.55,287.55,287.55,287.55,287.55,287.518,287.518,287.518,287.518,287.518,287.483,287.483,287.483,287.483,287.483,287.447,287.447,287.447,287.447,287.447
184,323.636,296.101,296.101,296.101,296.101,296.101,296.074,296.074,296.074,296.074,296.074,296.043,296.043,296.043,296.043,296.043,296.008,296.008,296.008,296.008,296.008,295.972,295.972,295.972,295.972,295.972
185,333.167,304.876,304.876,304.876,304.876,304.876,304.849,304.849,304.849,304.849,304.849,304.818,304.818,304.818,304.818,304.818,304.783,304.783,304.783,304.783,304.783,304.747,304.747,304.747,304.747,304.747
186,342.977,313.908,313.908,313.908,313.908,313.908,313.881,313.881,313.881,313.881,313.881,313.849,313.849,313.849,313.849,313.849,313.814,313.814,313.814,313.814,313.814,313.779,313.779,313.779,313.779,313.779
187,353.075,323.204,323.204,323.204,323.204,323.204,323.178,323.178,323.178,323.178,323.178,323.146,323.146,323.146,323.146,323.146,323.111,323.111,323.111,323.111,323.111,323.075,323.075,323.075,323.075,323.075
188,363.469,332.773,332.773,332.773,332.773,332.773,332.747,332.747,332.747,332.747,332.747,332.715,332.715,332.715,332.715,332.715,332.68,332.68,332.68,332.68,332.68,332.645,332.645,332.645,332.645,332.645
189,374.167,342.623,342.623,342.623,342.623,342.623,342.596,342.596,342.596,342.596,342.596,342.565,342.565,342.565,342.565,342.565,342.53,342.53,342.53,342.53,342.53,342.494,342.494,342.494,342.494,342.494
190,385.179,352.761,352.761,352.761,352.761,352.761,352.735,352.735,352.735,352.735,352.735,352.703,352.703,352.703,352.703,352.703,352.668,352.668,352.668,352.668,352.668,352.633,352.633,352.633,352.633,352.633
191,396.513,363.197,363.197,363.197,363.197,363.197,363.17,363.17,363.17,363.17,363.17,363.139,363.139,363.139,363.139,363.139,363.104,363.104,363.104,363.104,363.104,363.068,363.068,363.068,363.068,363.068
192,408.179,373.938,373.938,373.938,373.938,373.938,373.912,373.912,373.912,373.912,373.912,373.88,373.88,373.88,373.88,373.88,373.845,373.845,373.845,373.845,373.845,373.81,373.81,373.81,373.81,373.81
193,420.188,384.995,384.995,384.995,384.995,384.995,384.968,384.968,384.968,384.968,384.968,384.937,384.937,384.937,384.937,384.937,384.902,384.902,384.902,384.902,384.902,384.866,384.866,384.866,384.866,384.866
194,432.548,396.375,396.375,396.375,396.375,396.375,396.348,396.348,396.348,396.348,396.348,396.317,396.317,396.317,396.317,396.317,396.282,396.282,396.282,396.282,396.282,396.246,396.246,396.246,396.246,396.246
195,445.271,408.088,408.088,408.088,408.088,408.088,408.062,408.062,408.062,408.062,408.062,408.03,408.03,408.03,408.03,408.03,407.995,407.995,407.995,407.995,407.995,407.96,407.96,407.96,407.96,407.96
196,458.366,420.145,420.145,420.145,420.145,420.145,420.118,420.118,420.118,420.118,420.118,420.087,420.087,420.087,420.087,420.087,420.052,420.052,420.052,420.052,420.052,420.016,420.016,420.016,420.016,420.016
197,471.845,432.553,432.553,432.553,432.553,432.553,432.526,432.526,432.526,432.526,432.526,432.495,432.495,432.495,432.495,432.495,432.46,432.46,432.46,432.46,432.46,432.424,432.424,432.424,432.424,432.424
198,485.719,445.31,445.31,445.31,445.31,445.31,445.284,445.284,445.284,445.284,445.284,445.252,445.252,445.252,445.252,445.252,445.217,445.217,445.217,445.217,445.217,445.181,445.181,445.181,445.181,445.181
199,500,458.403,458.403,458.403,458.403,458.403,458.378,458.378,458.378,458.378,458.378,458.347,458.347,458.347,458.347,458.347,458.312,458.312,458.312,458.312,458.312,458.276,458.276,458.276,458.276,458.276
