gridnumber,capital,policy[0 0],policy[0 1],policy[0 2],policy[0 3],policy[0 4],policy[0 5],policy[0 6],policy[1 0],policy[1 1],policy[1 2],policy[1 3],policy[1 4],policy[1 5],policy[1 6],policy[2 0],policy[2 1],policy[2 2],policy[2 3],policy[2 4],policy[2 5],policy[2 6],policy[3 0],policy[3 1],policy[3 2],policy[3 3],policy[3 4],policy[3 5],policy[3 6],policy[4 0],policy[4 1],policy[4 2],policy[4 3],policy[4 4],policy[4 5],policy[4 6],policy[5 0],policy[5 1],policy[5 2],policy[5 3],policy[5 4],policy[5 5],policy[5 6],policy[6 0],policy[6 1],policy[6 2],policy[6 3],policy[6 4],policy[6 5],policy[6 6]
10,0.195332,0.0580147,0.0794686,0.110571,0.153692,0.210122,0.283421,0.376161,0.0580147,0.0794686,0.110571,0.153692,0.210122,0.283421,0.376161,0.0580148,0.0794686,0.110571,0.153692,0.210122,0.283421,0.376161,0.0580146,0.0794685,0.110571,0.153691,0.210121,0.28342,0.376161,0.0580148,0.0794686,0.110571,0.153692,0.210122,0.283421,0.376161,0.0580147,0.0794686,0.110571,0.153692,0.210122,0.283421,0.376161,0.0580147,0.0794686,0.110571,0.153692,0.210122,0.283421,0.376161
11,0.216131,0.071448,0.0943885,0.126596,0.170337,0.227535,0.301156,0.394349,0.071448,0.0943885,0.126596,0.170337,0.227535,0.301156,0.394349,0.0714481,0.0943885,0.126596,0.170338,0.227535,0.301156,0.394349,0.0714479,0.0943884,0.126596,0.170337,0.227535,0.301156,0.394349,0.0714481,0.0943885,0.126596,0.170338,0.227535,0.301156,0.394349,0.071448,0.0943885,0.126596,0.170337,0.227535,0.301156,0.394349,0.071448,0.0943885,0.126596,0.170337,0.227535,0.301156,0.394349
12,0.237172,0.0857906,0.109672,0.143099,0.187299,0.245266,0.319176,0.412789,0.0857906,0.109672,0.143099,0.187299,0.245266,0.319176,0.412789,0.0857907,0.109672,0.143099,0.187299,0.245266,0.319176,0.412789,0.0857905,0.109672,0.143099,0.187299,0.245266,0.319176,0.412789,0.0857907,0.109672,0.143099,0.187299,0.245266,0.319176,0.412789,0.0857906,0.109672,0.143099,0.187299,0.245266,0.319176,0.412789,0.0857906,0.109672,0.143099,0.187299,0.245266,0.319176,0.412789
13,0.258456,0.100747,0.125737,0.15989,0.204679,0.26326,0.337482,0.43145,0.100747,0.125737,0.15989,0.204679,0.26326,0.337482,0.43145,0.100747,0.125737,0.15989,0.204679,0.26326,0.337482,0.43145,0.100747,0.125737,0.15989,0.204679,0.26326,0.337482,0.43145,0.100747,0.125737,0.15989,0.204679,0.26326,0.337482,0.43145,0.100747,0.125737,0.15989,0.204679,0.26326,0.337482,0.43145,0.100747,0.125737,0.15989,0.204679,0.26326,0.337482,0.43145
14,0.279986,0.11618,0.142326,0.176928,0.222493,0.281461,0.356092,0.450324,0.11618,0.142326,0.176928,0.222493,0.281461,0.356092,0.450324,0.11618,0.142326,0.176928,0.222493,0.281461,0.356092,0.450324,0.11618,0.142326,0.176928,0.222493,0.281461,0.356092,0.450324,0.11618,0.142326,0.176928,0.222493,0.281461,0.356092,0.450324,0.11618,0.142326,0.176928,0.222493,0.281461,0.356092,0.450324,0.11618,0.142326,0.176928,0.222493,0.281461,0.356092,0.450324
15,0.301766,0.132623,0.159218,0.194336,0.24068,0.299924,0.375003,0.46944,0.132623,0.159218,0.194336,0.24068,0.299924,0.375003,0.46944,0.132623,0.159218,0.194336,0.24068,0.299924,0.375003,0.46944,0.132623,0.159218,0.194336,0.24068,0.299924,0.375003,0.46944,0.132623,0.159218,0.194336,0.24068,0.299924,0.375003,0.46944,0.132623,0.159218,0.194336,0.24068,0.299924,0.375003,0.46944,0.132623,0.159218,0.194336,0.24068,0.299924,0.375003,0.46944
16,0.323799,0.149315,0.176427,0.212283,0.259187,0.318689,0.394194,0.488825,0.149315,0.176427,0.212283,0.259187,0.318689,0.394194,0.488825,0.149315,0.176427,0.212283,0.259187,0.318689,0.394194,0.488826,0.149315,0.176427,0.212283,0.259187,0.318689,0.394194,0.488825,0.149315,0.176427,0.212283,0.259187,0.318689,0.394194,0.488826,0.149315,0.176427,0.212283,0.259187,0.318689,0.394194,0.488825,0.149315,0.176427,0.212283,0.259187,0.318689,0.394194,0.488825
17,0.346087,0.166398,0.194041,0.230655,0.277901,0.337769,0.413654,0.508488,0.166398,0.194041,0.230655,0.277901,0.337769,0.413654,0.508488,0.166398,0.194041,0.230656,0.277901,0.337769,0.413654,0.508488,0.166398,0.194041,0.230655,0.277901,0.337769,0.413654,0.508488,0.166398,0.194041,0.230656,0.277901,0.337769,0.413654,0.508488,0.166398,0.194041,0.230655,0.277901,0.337769,0.413654,0.508488,0.166398,0.194041,0.230655,0.277901,0.337769,0.413654,0.508488
18,0.368632,0.183892,0.212188,0.249407,0.296888,0.357181,0.433359,0.528417,0.183892,0.212188,0.249407,0.296888,0.357181,0.433359,0.528417,0.183892,0.212188,0.249407,0.296888,0.357181,0.433359,0.528417,0.183892,0.212188,0.249407,0.296888,0.357181,0.433358,0.528417,0.183892,0.212188,0.249407,0.296888,0.357181,0.433359,0.528417,0.183892,0.212188,0.249407,0.296888,0.357181,0.433359,0.528417,0.183892,0.212188,0.249407,0.296888,0.357181,0.433359,0.528417
19,0.391439,0.201826,0.230804,0.268431,0.316188,0.376911,0.453299,0.548615,0.201826,0.230804,0.268431,0.316188,0.376911,0.453299,0.548615,0.201826,0.230804,0.268432,0.316188,0.376911,0.453299,0.548615,0.201825,0.230804,0.268431,0.316188,0.376911,0.453299,0.548615,0.201826,0.230804,0.268432,0.316188,0.376911,0.453299,0.548615,0.201826,0.230804,0.268431,0.316188,0.376911,0.453299,0.548615,0.201826,0.230804,0.268431,0.316188,0.376911,0.453299,0.548615
20,0.414511,0.220256,0.249848,0.287698,0.335827,0.396934,0.473513,0.569089,0.220256,0.249848,0.287698,0.335827,0.396934,0.473513,0.569089,0.220256,0.249848,0.287699,0.335827,0.396934,0.473513,0.569089,0.220256,0.249848,0.287698,0.335827,0.396934,0.473513,0.569089,0.220256,0.249848,0.287699,0.335827,0.396934,0.473513,0.569089,0.220256,0.249848,0.287698,0.335827,0.396934,0.473513,0.569089,0.220256,0.249848,0.287698,0.335827,0.396934,0.473513,0.569089
21,0.437849,0.239215,0.26918,0.307269,0.355822,0.417237,0.494015,0.589839,0.239215,0.26918,0.307269,0.355822,0.417237,0.494015,0.589839,0.239215,0.26918,0.307269,0.355822,0.417237,0.494015,0.589839,0.239215,0.269179,0.307269,0.355821,0.417237,0.494014,0.589839,0.239215,0.26918,0.307269,0.355822,0.417237,0.494015,0.589839,0.239215,0.26918,0.307269,0.355822,0.417237,0.494015,0.589839,0.239215,0.26918,0.307269,0.355822,0.417237,0.494015,0.589839
22,0.461458,0.258643,0.288762,0.32719,0.376157,0.437804,0.514799,0.610857,0.258643,0.288762,0.32719,0.376157,0.437804,0.514799,0.610857,0.258643,0.288762,0.32719,0.376157,0.437804,0.514799,0.610857,0.258643,0.288762,0.32719,0.376157,0.437804,0.514799,0.610857,0.258643,0.288762,0.32719,0.376157,0.437804,0.514799,0.610857,0.258643,0.288762,0.32719,0.376157,0.437804,0.514799,0.610857,0.258643,0.288762,0.32719,0.376157,0.437804,0.514799,0.610857
23,0.485341,0.278275,0.308667,0.34749,0.396799,0.458634,0.535857,0.632148,0.278275,0.308667,0.34749,0.396799,0.458634,0.535857,0.632148,0.278275,0.308667,0.34749,0.396799,0.458634,0.535857,0.632148,0.278274,0.308667,0.347489,0.396799,0.458634,0.535857,0.632148,0.278275,0.308667,0.34749,0.396799,0.458634,0.535857,0.632148,0.278275,0.308667,0.34749,0.396799,0.458634,0.535857,0.632148,0.278275,0.308667,0.34749,0.396799,0.458634,0.535857,0.632148
24,0.5095,0.298213,0.328947,0.368177,0.417735,0.479766,0.55721,0.653701,0.298213,0.328947,0.368177,0.417735,0.479766,0.55721,0.653701,0.298213,0.328947,0.368177,0.417735,0.479766,0.55721,0.653702,0.298213,0.328947,0.368177,0.417735,0.479766,0.55721,0.653701,0.298213,0.328947,0.368177,0.417735,0.479766,0.55721,0.653702,0.298213,0.328947,0.368177,0.417735,0.479766,0.55721,0.653701,0.298213,0.328947,0.368177,0.417735,0.479766,0.55721,0.653701
25,0.533939,0.318522,0.349631,0.389195,0.438954,0.501197,0.578871,0.675502,0.318522,0.349631,0.389195,0.438954,0.501197,0.578871,0.675502,0.318522,0.349631,0.389195,0.438954,0.501197,0.578871,0.675502,0.318522,0.349631,0.389195,0.438954,0.501197,0.578871,0.675502,0.318522,0.349631,0.389195,0.438954,0.501197,0.578871,0.675502,0.318522,0.349631,0.389195,0.438954,0.501197,0.578871,0.675502,0.318522,0.349631,0.389195,0.438954,0.501197,0.578871,0.675502
26,0.558661,0.339247,0.370715,0.410519,0.460457,0.522916,0.600822,0.697573,0.339247,0.370715,0.410519,0.460457,0.522916,0.600822,0.697573,0.339247,0.370715,0.410519,0.460457,0.522916,0.600822,0.697573,0.339247,0.370715,0.410519,0.460457,0.522916,0.600822,0.697573,0.339247,0.370715,0.410519,0.460457,0.522916,0.600822,0.697573,0.339247,0.370715,0.410519,0.460457,0.522916,0.600822,0.697573,0.339247,0.370715,0.410519,0.460457,0.522916,0.600822,0.697573
27,0.58367,0.3604,0.392139,0.432142,0.482277,0.544932,0.62306,0.719944,0.3604,0.392139,0.432142,0.482277,0.544932,0.62306,0.719944,0.3604,0.392139,0.432142,0.482277,0.544932,0.623061,0.719944,0.3604,0.392139,0.432142,0.482277,0.544932,0.62306,0.719943,0.3604,0.392139,0.432142,0.482277,0.544932,0.623061,0.719944,0.3604,0.392139,0.432142,0.482277,0.544932,0.62306,0.719944,0.3604,0.392139,0.432142,0.482277,0.544932,0.62306,0.719944
28,0.608968,0.381935,0.41388,0.454065,0.504405,0.567262,0.645582,0.742633,0.381935,0.41388,0.454065,0.504405,0.567262,0.645582,0.742633,0.381935,0.41388,0.454065,0.504405,0.567262,0.645582,0.742633,0.381935,0.41388,0.454064,0.504404,0.567262,0.645582,0.742633,0.381935,0.41388,0.454065,0.504405,0.567262,0.645582,0.742633,0.381935,0.41388,0.454065,0.504405,0.567262,0.645582,0.742633,0.381935,0.41388,0.454065,0.504405,0.567262,0.645582,0.742633
29,0.634559,0.403808,0.435934,0.476303,0.526833,0.589909,0.668378,0.765621,0.403808,0.435934,0.476303,0.526833,0.589909,0.668378,0.765621,0.403808,0.435934,0.476303,0.526833,0.589909,0.668378,0.765621,0.403808,0.435934,0.476303,0.526833,0.589909,0.668378,0.765621,0.403808,0.435934,0.476303,0.526833,0.589909,0.668378,0.765621,0.403808,0.435934,0.476303,0.526833,0.589909,0.668378,0.765621,0.403808,0.435934,0.476303,0.526833,0.589909,0.668378,0.765621
30,0.660447,0.426003,0.4583,0.498861,0.549579,0.612862,0.691448,0.788898,0.426003,0.4583,0.498861,0.549579,0.612862,0.691448,0.788898,0.426003,0.4583,0.498861,0.549579,0.612862,0.691448,0.788899,0.426002,0.4583,0.498861,0.549579,0.612861,0.691448,0.788898,0.426003,0.4583,0.498861,0.549579,0.612862,0.691448,0.788899,0.426003,0.4583,0.498861,0.549579,0.612862,0.691448,0.788898,0.426003,0.4583,0.498861,0.549579,0.612862,0.691448,0.788898
31,0.686635,0.448517,0.480994,0.521739,0.572655,0.636118,0.714823,0.81247,0.448517,0.480994,0.521739,0.572655,0.636118,0.714823,0.81247,0.448517,0.480994,0.521739,0.572655,0.636118,0.714824,0.81247,0.448517,0.480994,0.521739,0.572655,0.636118,0.714823,0.81247,0.448517,0.480994,0.521739,0.572655,0.636118,0.714824,0.81247,0.448517,0.480994,0.521739,0.572655,0.636118,0.714823,0.81247,0.448517,0.480994,0.521739,0.572655,0.636118,0.714823,0.81247
32,0.713126,0.47136,0.50402,0.544945,0.596056,0.659673,0.738539,0.836341,0.47136,0.50402,0.544945,0.596056,0.659673,0.738539,0.836341,0.47136,0.50402,0.544945,0.596057,0.659673,0.73854,0.836341,0.47136,0.50402,0.544945,0.596056,0.659673,0.738539,0.836341,0.47136,0.50402,0.544945,0.596057,0.659673,0.73854,0.836341,0.47136,0.50402,0.544945,0.596056,0.659673,0.738539,0.836341,0.47136,0.50402,0.544945,0.596056,0.659673,0.738539,0.836341
33,0.739924,0.494545,0.527387,0.568489,0.619777,0.683514,0.762572,0.860513,0.494545,0.527387,0.568489,0.619777,0.683514,0.762572,0.860513,0.494545,0.527387,0.568489,0.619777,0.683515,0.762572,0.860513,0.494544,0.527387,0.568489,0.619777,0.683514,0.762571,0.860513,0.494545,0.527387,0.568489,0.619777,0.683515,0.762572,0.860513,0.494545,0.527387,0.568489,0.619777,0.683514,0.762572,0.860513,0.494545,0.527387,0.568489,0.619777,0.683514,0.762572,0.860513
34,0.767033,0.518085,0.551099,0.59237,0.643814,0.70767,0.786908,0.884983,0.518085,0.551099,0.59237,0.643814,0.70767,0.786908,0.884983,0.518085,0.551099,0.59237,0.643814,0.707671,0.786908,0.884983,0.518085,0.551099,0.59237,0.643814,0.70767,0.786908,0.884982,0.518085,0.551099,0.59237,0.643814,0.707671,0.786908,0.884983,0.518085,0.551099,0.59237,0.643814,0.70767,0.786908,0.884983,0.518085,0.551099,0.59237,0.643814,0.70767,0.786908,0.884983
35,0.794456,0.541987,0.575156,0.616582,0.668161,0.732166,0.811554,0.909743,0.541987,0.575156,0.616582,0.668161,0.732166,0.811554,0.909743,0.541987,0.575156,0.616582,0.668161,0.732166,0.811554,0.909743,0.541987,0.575155,0.616582,0.668161,0.732166,0.811554,0.909743,0.541987,0.575156,0.616582,0.668161,0.732166,0.811554,0.909743,0.541987,0.575156,0.616582,0.668161,0.732166,0.811554,0.909743,0.541987,0.575156,0.616582,0.668161,0.732166,0.811554,0.909743
36,0.822196,0.566242,0.599552,0.641124,0.692819,0.756993,0.836515,0.934788,0.566242,0.599552,0.641124,0.692819,0.756993,0.836515,0.934788,0.566242,0.599553,0.641124,0.692819,0.756993,0.836515,0.934788,0.566241,0.599552,0.641124,0.692819,0.756992,0.836515,0.934788,0.566242,0.599553,0.641124,0.692819,0.756993,0.836515,0.934788,0.566242,0.599552,0.641124,0.692819,0.756993,0.836515,0.934788,0.566242,0.599552,0.641124,0.692819,0.756993,0.836515,0.934788
37,0.850258,0.59084,0.62429,0.665991,0.71781,0.78214,0.861794,0.960151,0.59084,0.62429,0.665991,0.71781,0.78214,0.861794,0.960151,0.59084,0.624291,0.665992,0.71781,0.78214,0.861794,0.960152,0.59084,0.62429,0.665991,0.71781,0.782139,0.861794,0.960151,0.59084,0.624291,0.665992,0.71781,0.78214,0.861794,0.960152,0.59084,0.62429,0.665991,0.71781,0.78214,0.861794,0.960151,0.59084,0.62429,0.665991,0.71781,0.78214,0.861794,0.960151
38,0.878644,0.615787,0.649369,0.691184,0.743149,0.807609,0.887386,0.985843,0.615787,0.649369,0.691184,0.743149,0.807609,0.887386,0.985843,0.615787,0.649369,0.691184,0.743149,0.807609,0.887386,0.985843,0.615787,0.649369,0.691184,0.743149,0.807609,0.887386,0.985843,0.615787,0.649369,0.691184,0.743149,0.807609,0.887386,0.985843,0.615787,0.649369,0.691184,0.743149,0.807609,0.887386,0.985843,0.615787,0.649369,0.691184,0.743149,0.807609,0.887386,0.985843
39,0.90736,0.641086,0.674784,0.716718,0.768825,0.833406,0.913282,1.01185,0.641086,0.674784,0.716718,0.768825,0.833406,0.913282,1.01185,0.641087,0.674784,0.716718,0.768825,0.833406,0.913282,1.01185,0.641086,0.674784,0.716718,0.768825,0.833406,0.913282,1.01185,0.641087,0.674784,0.716718,0.768825,0.833406,0.913282,1.01185,0.641086,0.674784,0.716718,0.768825,0.833406,0.913282,1.01185,0.641086,0.674784,0.716718,0.768825,0.833406,0.913282,1.01185
40,0.936408,0.666733,0.700541,0.742606,0.794831,0.859535,0.939487,1.03817,0.666733,0.700541,0.742606,0.794831,0.859535,0.939487,1.03817,0.666733,0.700541,0.742606,0.794831,0.859535,0.939487,1.03817,0.666733,0.700541,0.742606,0.79483,0.859535,0.939487,1.03817,0.666733,0.700541,0.742606,0.794831,0.859535,0.939487,1.03817,0.666733,0.700541,0.742606,0.794831,0.859535,0.939487,1.03817,0.666733,0.700541,0.742606,0.794831,0.859535,0.939487,1.03817
41,0.965793,0.692728,0.726654,0.768839,0.821174,0.885992,0.96603,1.0648,0.692728,0.726654,0.768839,0.821174,0.885992,0.96603,1.0648,0.692729,0.726654,0.768839,0.821175,0.885992,0.96603,1.0648,0.692728,0.726653,0.768839,0.821174,0.885992,0.96603,1.0648,0.692729,0.726654,0.768839,0.821175,0.885992,0.96603,1.0648,0.692728,0.726654,0.768839,0.821174,0.885992,0.96603,1.0648,0.692728,0.726654,0.768839,0.821174,0.885992,0.96603,1.0648
42,0.995519,0.719083,0.753122,0.795412,0.847862,0.912767,0.992919,1.09178,0.719083,0.753122,0.795412,0.847862,0.912767,0.992919,1.09178,0.719083,0.753122,0.795412,0.847862,0.912767,0.99292,1.09178,0.719083,0.753122,0.795412,0.847861,0.912767,0.992919,1.09178,0.719083,0.753122,0.795412,0.847862,0.912767,0.99292,1.09178,0.719083,0.753122,0.795412,0.847862,0.912767,0.992919,1.09178,0.719083,0.753122,0.795412,0.847862,0.912767,0.992919,1.09178
43,1.02559,0.745801,0.779941,0.822332,0.874893,0.939868,1.02014,1.1191,0.745801,0.779941,0.822332,0.874893,0.939868,1.02014,1.1191,0.745801,0.779942,0.822332,0.874893,0.939868,1.02014,1.1191,0.745801,0.779941,0.822332,0.874893,0.939867,1.02014,1.1191,0.745801,0.779942,0.822332,0.874893,0.939868,1.02014,1.1191,0.745801,0.779941,0.822332,0.874893,0.939868,1.02014,1.1191,0.745801,0.779941,0.822332,0.874893,0.939868,1.02014,1.1191
44,1.05601,0.772879,0.807113,0.849604,0.902254,0.967324,1.04767,1.14677,0.772879,0.807113,0.849604,0.902254,0.967324,1.04767,1.14677,0.772879,0.807113,0.849605,0.902254,0.967324,1.04767,1.14677,0.772879,0.807113,0.849604,0.902254,0.967324,1.04767,1.14677,0.772879,0.807113,0.849605,0.902254,0.967324,1.04767,1.14677,0.772879,0.807113,0.849604,0.902254,0.967324,1.04767,1.14677,0.772879,0.807113,0.849604,0.902254,0.967324,1.04767,1.14677
45,1.08678,0.800316,0.83464,0.877232,0.92995,0.995133,1.07555,1.17478,0.800316,0.83464,0.877232,0.92995,0.995133,1.07555,1.17478,0.800316,0.834641,0.877232,0.92995,0.995133,1.07555,1.17478,0.800316,0.83464,0.877232,0.929949,0.995133,1.07555,1.17478,0.800316,0.834641,0.877232,0.92995,0.995133,1.07555,1.17478,0.800316,0.83464,0.877232,0.92995,0.995133,1.07555,1.17478,0.800316,0.83464,0.877232,0.92995,0.995133,1.07555,1.17478
46,1.1179,0.828115,0.862529,0.905199,0.958008,1.02328,1.1038,1.20313,0.828115,0.862529,0.905199,0.958008,1.02328,1.1038,1.20313,0.828115,0.862529,0.905199,0.958009,1.02328,1.1038,1.20313,0.828114,0.862529,0.905199,0.958008,1.02328,1.1038,1.20313,0.828115,0.862529,0.905199,0.958009,1.02328,1.1038,1.20313,0.828115,0.862529,0.905199,0.958008,1.02328,1.1038,1.20313,0.828115,0.862529,0.905199,0.958008,1.02328,1.1038,1.20313
47,1.14939,0.856279,0.890775,0.933515,0.986429,1.05177,1.1324,1.23183,0.856279,0.890775,0.933515,0.986429,1.05177,1.1324,1.23183,0.85628,0.890775,0.933515,0.986429,1.05177,1.1324,1.23183,0.856279,0.890775,0.933515,0.986428,1.05177,1.1324,1.23183,0.85628,0.890775,0.933515,0.986429,1.05177,1.1324,1.23183,0.856279,0.890775,0.933515,0.986429,1.05177,1.1324,1.23183,0.856279,0.890775,0.933515,0.986429,1.05177,1.1324,1.23183
48,1.18124,0.884812,0.919377,0.962208,1.0152,1.08062,1.16135,1.26088,0.884812,0.919377,0.962208,1.0152,1.08062,1.16135,1.26088,0.884812,0.919377,0.962209,1.0152,1.08062,1.16135,1.26088,0.884812,0.919377,0.962208,1.0152,1.08062,1.16135,1.26088,0.884812,0.919377,0.962209,1.0152,1.08062,1.16135,1.26088,0.884812,0.919377,0.962208,1.0152,1.08062,1.16135,1.26088,0.884812,0.919377,0.962208,1.0152,1.08062,1.16135,1.26088
49,1.21346,0.913709,0.948349,0.991267,1.04433,1.10984,1.19067,1.29027,0.913709,0.948349,0.991267,1.04433,1.10984,1.19067,1.29027,0.913709,0.94835,0.991267,1.04433,1.10984,1.19067,1.29027,0.913709,0.948349,0.991267,1.04433,1.10984,1.19066,1.29027,0.913709,0.94835,0.991267,1.04433,1.10984,1.19067,1.29027,0.913709,0.948349,0.991267,1.04433,1.10984,1.19067,1.29027,0.913709,0.948349,0.991267,1.04433,1.10984,1.19067,1.29027
50,1.24606,0.94298,0.977702,1.02069,1.07382,1.13942,1.22034,1.32001,0.94298,0.977702,1.02069,1.07382,1.13942,1.22034,1.32001,0.94298,0.977702,1.02069,1.07382,1.13942,1.22034,1.32001,0.94298,0.977702,1.02069,1.07382,1.13942,1.22034,1.32001,0.94298,0.977702,1.02069,1.07382,1.13942,1.22034,1.32001,0.94298,0.977702,1.02069,1.07382,1.13942,1.22034,1.32001,0.94298,0.977702,1.02069,1.07382,1.13942,1.22034,1.32001
51,1.27903,0.972639,1.00742,1.05048,1.10369,1.16938,1.25038,1.35013,0.972639,1.00742,1.05048,1.10369,1.16938,1.25038,1.35013,0.972639,1.00742,1.05048,1.10369,1.16938,1.25038,1.35013,0.972639,1.00742,1.05048,1.10369,1.16938,1.25038,1.35013,0.972639,1.00742,1.05048,1.10369,1.16938,1.25038,1.35013,0.972639,1.00742,1.05048,1.10369,1.16938,1.25038,1.35013,0.972639,1.00742,1.05048,1.10369,1.16938,1.25038,1.35013
