gridnumber,capital,VF[0 0 0],VF[0 0 1],VF[0 0 2],VF[0 0 3],VF[0 0 4],VF[0 0 5],VF[0 0 6],VF[0 1 0],VF[0 1 1],VF[0 1 2],VF[0 1 3],VF[0 1 4],VF[0 1 5],VF[0 1 6],VF[0 2 0],VF[0 2 1],VF[0 2 2],VF[0 2 3],VF[0 2 4],VF[0 2 5],VF[0 2 6],VF[0 3 0],VF[0 3 1],VF[0 3 2],VF[0 3 3],VF[0 3 4],VF[0 3 5],VF[0 3 6],VF[0 4 0],VF[0 4 1],VF[0 4 2],VF[0 4 3],VF[0 4 4],VF[0 4 5],VF[0 4 6],VF[0 5 0],VF[0 5 1],VF[0 5 2],VF[0 5 3],VF[0 5 4],VF[0 5 5],VF[0 5 6],VF[0 6 0],VF[0 6 1],VF[0 6 2],VF[0 6 3],VF[0 6 4],VF[0 6 5],VF[0 6 6],VF[1 0 0],VF[1 0 1],VF[1 0 2],VF[1 0 3],VF[1 0 4],VF[1 0 5],VF[1 0 6],VF[1 1 0],VF[1 1 1],VF[1 1 2],VF[1 1 3],VF[1 1 4],VF[1 1 5],VF[1 1 6],VF[1 2 0],VF[1 2 1],VF[1 2 2],VF[1 2 3],VF[1 2 4],VF[1 2 5],VF[1 2 6],VF[1 3 0],VF[1 3 1],VF[1 3 2],VF[1 3 3],VF[1 3 4],VF[1 3 5],VF[1 3 6],VF[1 4 0],VF[1 4 1],VF[1 4 2],VF[1 4 3],VF[1 4 4],VF[1 4 5],VF[1 4 6],VF[1 5 0],VF[1 5 1],VF[1 5 2],VF[1 5 3],VF[1 5 4],VF[1 5 5],VF[1 5 6],VF[1 6 0],VF[1 6 1],VF[1 6 2],VF[1 6 3],VF[1 6 4],VF[1 6 5],VF[1 6 6],VF[2 0 0],VF[2 0 1],VF[2 0 2],VF[2 0 3],VF[2 0 4],VF[2 0 5],VF[2 0 6],VF[2 1 0],VF[2 1 1],VF[2 1 2],VF[2 1 3],VF[2 1 4],VF[2 1 5],VF[2 1 6],VF[2 2 0],VF[2 2 1],VF[2 2 2],VF[2 2 3],VF[2 2 4],VF[2 2 5],VF[2 2 6],VF[2 3 0],VF[2 3 1],VF[2 3 2],VF[2 3 3],VF[2 3 4],VF[2 3 5],VF[2 3 6],VF[2 4 0],VF[2 4 1],VF[2 4 2],VF[2 4 3],VF[2 4 4],VF[2 4 5],VF[2 4 6],VF[2 5 0],VF[2 5 1],VF[2 5 2],VF[2 5 3],VF[2 5 4],VF[2 5 5],VF[2 5 6],VF[2 6 0],VF[2 6 1],VF[2 6 2],VF[2 6 3],VF[2 6 4],VF[2 6 5],VF[2 6 6],VF[3 0 0],VF[3 0 1],VF[3 0 2],VF[3 0 3],VF[3 0 4],VF[3 0 5],VF[3 0 6],VF[3 1 0],VF[3 1 1],VF[3 1 2],VF[3 1 3],VF[3 1 4],VF[3 1 5],VF[3 1 6],VF[3 2 0],VF[3 2 1],VF[3 2 2],VF[3 2 3],VF[3 2 4],VF[3 2 5],VF[3 2 6],VF[3 3 0],VF[3 3 1],VF[3 3 2],VF[3 3 3],VF[3 3 4],VF[3 3 5],VF[3 3 6],VF[3 4 0],VF[3 4 1],VF[3 4 2],VF[3 4 3],VF[3 4 4],VF[3 4 5],VF[3 4 6],VF[3 5 0],VF[3 5 1],VF[3 5 2],VF[3 5 3],VF[3 5 4],VF[3 5 5],VF[3 5 6],VF[3 6 0],VF[3 6 1],VF[3 6 2],VF[3 6 3],VF[3 6 4],VF[3 6 5],VF[3 6 6],VF[4 0 0],VF[4 0 1],VF[4 0 2],VF[4 0 3],VF[4 0 4],VF[4 0 5],VF[4 0 6],VF[4 1 0],VF[4 1 1],VF[4 1 2],VF[4 1 3],VF[4 1 4],VF[4 1 5],VF[4 1 6],VF[4 2 0],VF[4 2 1],VF[4 2 2],VF[4 2 3],VF[4 2 4],VF[4 2 5],VF[4 2 6],VF[4 3 0],VF[4 3 1],VF[4 3 2],VF[4 3 3],VF[4 3 4],VF[4 3 5],VF[4 3 6],VF[4 4 0],VF[4 4 1],VF[4 4 2],VF[4 4 3],VF[4 4 4],VF[4 4 5],VF[4 4 6],VF[4 5 0],VF[4 5 1],VF[4 5 2],VF[4 5 3],VF[4 5 4],VF[4 5 5],VF[4 5 6],VF[4 6 0],VF[4 6 1],VF[4 6 2],VF[4 6 3],VF[4 6 4],VF[4 6 5],VF[4 6 6],VF[5 0 0],VF[5 0 1],VF[5 0 2],VF[5 0 3],VF[5 0 4],VF[5 0 5],VF[5 0 6],VF[5 1 0],VF[5 1 1],VF[5 1 2],VF[5 1 3],VF[5 1 4],VF[5 1 5],VF[5 1 6],VF[5 2 0],VF[5 2 1],VF[5 2 2],VF[5 2 3],VF[5 2 4],VF[5 2 5],VF[5 2 6],VF[5 3 0],VF[5 3 1],VF[5 3 2],VF[5 3 3],VF[5 3 4],VF[5 3 5],VF[5 3 6],VF[5 4 0],VF[5 4 1],VF[5 4 2],VF[5 4 3],VF[5 4 4],VF[5 4 5],VF[5 4 6],VF[5 5 0],VF[5 5 1],VF[5 5 2],VF[5 5 3],VF[5 5 4],VF[5 5 5],VF[5 5 6],VF[5 6 0],VF[5 6 1],VF[5 6 2],VF[5 6 3],VF[5 6 4],VF[5 6 5],VF[5 6 6],VF[6 0 0],VF[6 0 1],VF[6 0 2],VF[6 0 3],VF[6 0 4],VF[6 0 5],VF[6 0 6],VF[6 1 0],VF[6 1 1],VF[6 1 2],VF[6 1 3],VF[6 1 4],VF[6 1 5],VF[6 1 6],VF[6 2 0],VF[6 2 1],VF[6 2 2],VF[6 2 3],VF[6 2 4],VF[6 2 5],VF[6 2 6],VF[6 3 0],VF[6 3 1],VF[6 3 2],VF[6 3 3],VF[6 3 4],VF[6 3 5],VF[6 3 6],VF[6 4 0],VF[6 4 1],VF[6 4 2],VF[6 4 3],VF[6 4 4],VF[6 4 5],VF[6 4 6],VF[6 5 0],VF[6 5 1],VF[6 5 2],VF[6 5 3],VF[6 5 4],VF[6 5 5],VF[6 5 6],VF[6 6 0],VF[6 6 1],VF[6 6 2],VF[6 6 3],VF[6 6 4],VF[6 6 5],VF[6 6 6]
0,0,-6.32606,-5.33319,-4.63285,-4.13123,-3.73781,-3.39619,-3.08544,-6.32606,-5.33319,-4.63285,-4.13123,-3.73781,-3.39619,-3.08544,-6.32606,-5.33319,-4.63285,-4.13123,-3.73781,-3.39619,-3.08544,-6.32606,-5.33319,-4.63285,-4.13123,-3.73781,-3.39619,-3.08544,-6.32606,-5.33319,-4.63285,-4.13123,-3.73781,-3.39619,-3.08544,-6.32606,-5.33319,-4.63285,-4.13123,-3.73781,-3.39619,-3.08544,-6.32606,-5.33319,-4.63285,-4.13123,-3.73781,-3.39619,-3.08544,-6.32606,-5.33319,-4.63285,-4.13123,-3.73781,-3.39619,-3.08544,-6.32606,-5.33319,-4.63285,-4.13123,-3.73781,-3.39619,-3.08544,-6.32606,-5.33319,-4.63285,-4.13123,-3.73781,-3.39619,-3.08544,-6.32606,-5.33319,-4.63285,-4.13123,-3.73781,-3.39619,-3.08544,-6.32606,-5.33319,-4.63285,-4.13123,-3.73781,-3.39619,-3.08544,-6.32606,-5.33319,-4.63285,-4.13123,-3.73781,-3.39619,-3.08544,-6.32606,-5.33319,-4.63285,-4.13123,-3.73781,-3.39619,-3.08544,-6.32606,-5.33319,-4.63285,-4.13123,-3.73781,-3.39619,-3.08544,-6.32606,-5.33319,-4.63285,-4.13123,-3.73781,-3.39619,-3.08544,-6.32606,-5.33319,-4.63285,-4.13123,-3.73781,-3.39619,-3.08544,-6.32606,-5.33319,-4.63285,-4.13123,-3.73781,-3.39619,-3.08544,-6.32606,-5.33319,-4.63285,-4.13123,-3.73781,-3.39619,-3.08544,-6.32606,-5.33319,-4.63285,-4.13123,-3.73781,-3.39619,-3.08544,-6.32606,-5.33319,-4.63285,-4.13123,-3.73781,-3.39619,-3.08544,-6.32606,-5.33319,-4.63285,-4.13123,-3.73781,-3.39619,-3.08544,-6.32606,-5.33319,-4.63285,-4.13123,-3.73781,-3.39619,-3.08544,-6.32606,-5.33319,-4.63285,-4.13123,-3.73781,-3.39619,-3.08544,-6.32606,-5.33319,-4.63285,-4.13123,-3.73781,-3.39619,-3.08544,-6.32606,-5.33319,-4.63285,-4.13123,-3.73781,-3.39619,-3.08544,-6.32606,-5.33319,-4.63285,-4.13123,-3.73781,-3.39619,-3.08544,-6.32606,-5.33319,-4.63285,-4.13123,-3.73781,-3.39619,-3.08544,-6.32606,-5.33319,-4.63285,-4.13123,-3.73781,-3.39619,-3.08544,-6.32606,-5.33319,-4.63285,-4.13123,-3.73781,-3.39619,-3.08544,-6.32606,-5.33319,-4.63285,-4.13123,-3.73781,-3.39619,-3.08544,-6.32606,-5.33319,-4.63285,-4.13123,-3.73781,-3.39619,-3.08544,-6.32606,-5.33319,-4.63285,-4.13123,-3.73781,-3.39619,-3.08544,-6.32606,-5.33319,-4.63285,-4.13123,-3.73781,-3.39619,-3.08544,-6.32606,-5.33319,-4.63285,-4.13123,-3.73781,-3.39619,-3.08544,-6.32606,-5.33319,-4.63285,-4.13123,-3.73781,-3.39619,-3.08544,-6.32606,-5.33319,-4.63285,-4.13123,-3.73781,-3.39619,-3.08544,-6.32606,-5.33319,-4.63285,-4.13123,-3.73781,-3.39619,-3.08544,-6.32606,-5.33319,-4.63285,-4.13123,-3.73781,-3.39619,-3.08544,-6.32606,-5.33319,-4.63285,-4.13123,-3.73781,-3.39619,-3.08544,-6.32606,-5.33319,-4.63285,-4.13123,-3.73781,-3.39619,-3.08544,-6.32606,-5.33319,-4.63285,-4.13123,-3.73781,-3.39619,-3.08544,-6.32606,-5.33319,-4.63285,-4.13123,-3.73781,-3.39619,-3.08544,-6.32606,-5.33319,-4.63285,-4.13123,-3.73781,-3.39619,-3.08544,-6.32606,-5.33319,-4.63285,-4.13123,-3.73781,-3.39619,-3.08544,-6.32606,-5.33319,-4.63285,-4.13123,-3.73781,-3.39619,-3.08544,-6.32606,-5.33319,-4.63285,-4.13123,-3.73781,-3.39619,-3.08544,-6.32606,-5.33319,-4.63285,-4.13123,-3.73781,-3.39619,-3.08544,-6.32606,-5.33319,-4.63285,-4.13123,-3.73781,-3.39619,-3.08544
1,0.031055,-5.99647,-5.14906,-4.5303,-4.07234,-3.69518,-3.36353,-3.05973,-5.99647,-5.14906,-4.5303,-4.07234,-3.69518,-3.36353,-3.05973,-5.99647,-5.14906,-4.5303,-4.07234,-3.69518,-3.36353,-3.05973,-5.99647,-5.14906,-4.5303,-4.07234,-3.69518,-3.36353,-3.05973,-5.99647,-5.14906,-4.5303,-4.07234,-3.69518,-3.36353,-3.05973,-5.99647,-5.14906,-4.5303,-4.07234,-3.69518,-3.36353,-3.05973,-5.99647,-5.14906,-4.5303,-4.07234,-3.69518,-3.36353,-3.05973,-5.99289,-5.14702,-4.52914,-4.07163,-3.69469,-3.36328,-3.05957,-5.99289,-5.14702,-4.52914,-4.07163,-3.69469,-3.36328,-3.05957,-5.99289,-5.14702,-4.52914,-4.07163,-3.69469,-3.36328,-3.05957,-5.99289,-5.14702,-4.52914,-4.07163,-3.69469,-3.36328,-3.05957,-5.99289,-5.14702,-4.52914,-4.07163,-3.69469,-3.36328,-3.05957,-5.99289,-5.14702,-4.52914,-4.07163,-3.69469,-3.36328,-3.05957,-5.99289,-5.14702,-4.52914,-4.07163,-3.69469,-3.36328,-3.05957,-5.98931,-5.14499,-4.52799,-4.07092,-3.6942,-3.36302,-3.05942,-5.98931,-5.14499,-4.52799,-4.07092,-3.6942,-3.36302,-3.05942,-5.98931,-5.14499,-4.52799,-4.07092,-3.6942,-3.36302,-3.05942,-5.98931,-5.14499,-4.52799,-4.07092,-3.6942,-3.36302,-3.05942,-5.98931,-5.14499,-4.52799,-4.07092,-3.6942,-3.36302,-3.05942,-5.98931,-5.14499,-4.52799,-4.07092,-3.6942,-3.36302,-3.05942,-5.98931,-5.14499,-4.52799,-4.07092,-3.6942,-3.36302,-3.05942,-5.98574,-5.14295,-4.52684,-4.07021,-3.69371,-3.36277,-3.05927,-5.98574,-5.14295,-4.52684,-4.07021,-3.69371,-3.36277,-3.05927,-5.98574,-5.14295,-4.52684,-4.07021,-3.69371,-3.36277,-3.05927,-5.98574,-5.14295,-4.52684,-4.07021,-3.69371,-3.36277,-3.05927,-5.98574,-5.14295,-4.52684,-4.07021,-3.69371,-3.36277,-3.05927,-5.98574,-5.14295,-4.52684,-4.07021,-3.69371,-3.36277,-3.05927,-5.98574,-5.14295,-4.52684,-4.07021,-3.69371,-3.36277,-3.05927,-5.98218,-5.14092,-4.52569,-4.0695,-3.69321,-3.36252,-3.05912,-5.98218,-5.14092,-4.52569,-4.0695,-3.69321,-3.36252,-3.05912,-5.98218,-5.14092,-4.52569,-4.0695,-3.69321,-3.36252,-3.05912,-5.98218,-5.14092,-4.52569,-4.0695,-3.69321,-3.36252,-3.05912,-5.98218,-5.14092,-4.52569,-4.0695,-3.69321,-3.36252,-3.05912,-5.98218,-5.14092,-4.52569,-4.0695,-3.69321,-3.36252,-3.05912,-5.98218,-5.14092,-4.52569,-4.0695,-3.69321,-3.36252,-3.05912,-5.97862,-5.1389,-4.52455,-4.0688,-3.69272,-3.36227,-3.05896,-5.97862,-5.1389,-4.52455,-4.0688,-3.69272,-3.36227,-3.05896,-5.97862,-5.1389,-4.52455,-4.0688,-3.69272,-3.36227,-3.05896,-5.97862,-5.1389,-4.52455,-4.0688,-3.69272,-3.36227,-3.05896,-5.97862,-5.1389,-4.52455,-4.0688,-3.69272,-3.36227,-3.05896,-5.97862,-5.1389,-4.52455,-4.0688,-3.69272,-3.36227,-3.05896,-5.97862,-5.1389,-4.52455,-4.0688,-3.69272,-3.36227,-3.05896,-5.97508,-5.13688,-4.5234,-4.06809,-3.69223,-3.36201,-3.05881,-5.97508,-5.13688,-4.5234,-4.06809,-3.69223,-3.36201,-3.05881,-5.97508,-5.13688,-4.5234,-4.06809,-3.69223,-3.36201,-3.05881,-5.97508,-5.13688,-4.5234,-4.06809,-3.69223,-3.36201,-3.05881,-5.97508,-5.13688,-4.5234,-4.06809,-3.69223,-3.36201,-3.05881,-5.97508,-5.13688,-4.5234,-4.06809,-3.69223,-3.36201,-3.05881,-5.97508,-5.13688,-4.5234,-4.06809,-3.69223,-3.36201,-3.05881
2,0.0627127,-5.71522,-4.98641,-4.43806,-4.01464,-3.65357,-3.33082,-3.03442,-5.71522,-4.98641,-4.43806,-4.01464,-3.65357,-3.33082,-3.03442,-5.71522,-4.98641,-4.43806,-4.01464,-3.65357,-3.33082,-3.03442,-5.71522,-4.98641,-4.43806,-4.01464,-3.65357,-3.33082,-3.03442,-5.71522,-4.98641,-4.43806,-4.01464,-3.65357,-3.33082,-3.03442,-5.71522,-4.98641,-4.43806,-4.01464,-3.65357,-3.33082,-3.03442,-5.71522,-4.98641,-4.43806,-4.01464,-3.65357,-3.33082,-3.03442,-5.71126,-4.98408,-4.43637,-4.01333,-3.65258,-3.33044,-3.03413,-5.71126,-4.98408,-4.43637,-4.01333,-3.65258,-3.33044,-3.03413,-5.71126,-4.98408,-4.43637,-4.01333,-3.65258,-3.33044,-3.03413,-5.71126,-4.98408,-4.43637,-4.01333,-3.65258,-3.33044,-3.03413,-5.71126,-4.98408,-4.43637,-4.01333,-3.65258,-3.33044,-3.03413,-5.71126,-4.98408,-4.43637,-4.01333,-3.65258,-3.33044,-3.03413,-5.71126,-4.98408,-4.43637,-4.01333,-3.65258,-3.33044,-3.03413,-5.70732,-4.98176,-4.43468,-4.01202,-3.65158,-3.33005,-3.03383,-5.70732,-4.98176,-4.43468,-4.01202,-3.65158,-3.33005,-3.03383,-5.70732,-4.98176,-4.43468,-4.01202,-3.65158,-3.33005,-3.03383,-5.70732,-4.98176,-4.43468,-4.01202,-3.65158,-3.33005,-3.03383,-5.70732,-4.98176,-4.43468,-4.01202,-3.65158,-3.33005,-3.03383,-5.70732,-4.98176,-4.43468,-4.01202,-3.65158,-3.33005,-3.03383,-5.70732,-4.98176,-4.43468,-4.01202,-3.65158,-3.33005,-3.03383,-5.70338,-4.97945,-4.43299,-4.0107,-3.65059,-3.32967,-3.03354,-5.70338,-4.97945,-4.43299,-4.0107,-3.65059,-3.32967,-3.03354,-5.70338,-4.97945,-4.43299,-4.0107,-3.65059,-3.32967,-3.03354,-5.70338,-4.97945,-4.43299,-4.0107,-3.65059,-3.32967,-3.03354,-5.70338,-4.97945,-4.43299,-4.0107,-3.65059,-3.32967,-3.03354,-5.70338,-4.97945,-4.43299,-4.0107,-3.65059,-3.32967,-3.03354,-5.70338,-4.97945,-4.43299,-4.0107,-3.65059,-3.32967,-3.03354,-5.69946,-4.97714,-4.43131,-4.00939,-3.64959,-3.32929,-3.03324,-5.69946,-4.97714,-4.43131,-4.00939,-3.64959,-3.32929,-3.03324,-5.69946,-4.97714,-4.43131,-4.00939,-3.64959,-3.32929,-3.03324,-5.69946,-4.97714,-4.43131,-4.00939,-3.64959,-3.32929,-3.03324,-5.69946,-4.97714,-4.43131,-4.00939,-3.64959,-3.32929,-3.03324,-5.69946,-4.97714,-4.43131,-4.00939,-3.64959,-3.32929,-3.03324,-5.69946,-4.97714,-4.43131,-4.00939,-3.64959,-3.32929,-3.03324,-5.69555,-4.97483,-4.42964,-4.00808,-3.6486,-3.32891,-3.03294,-5.69555,-4.97483,-4.42964,-4.00808,-3.6486,-3.32891,-3.03294,-5.69555,-4.97483,-4.42964,-4.00808,-3.6486,-3.32891,-3.03294,-5.69555,-4.97483,-4.42964,-4.00808,-3.6486,-3.32891,-3.03294,-5.69555,-4.97483,-4.42964,-4.00808,-3.6486,-3.32891,-3.03294,-5.69555,-4.97483,-4.42964,-4.00808,-3.6486,-3.32891,-3.03294,-5.69555,-4.97483,-4.42964,-4.00808,-3.6486,-3.32891,-3.03294,-5.69165,-4.97253,-4.42796,-4.00677,-3.6476,-3.32853,-3.03265,-5.69165,-4.97253,-4.42796,-4.00677,-3.6476,-3.32853,-3.03265,-5.69165,-4.97253,-4.42796,-4.00677,-3.6476,-3.32853,-3.03265,-5.69165,-4.97253,-4.42796,-4.00677,-3.6476,-3.32853,-3.03265,-5.69165,-4.97253,-4.42796,-4.00677,-3.6476,-3.32853,-3.03265,-5.69165,-4.97253,-4.42796,-4.00677,-3.6476,-3.32853,-3.03265,-5.69165,-4.97253,-4.42796,-4.00677,-3.6476,-3.32853,-3.03265
3,0.0949849,-5.47796,-4.84478,-4.35497,-3.95876,-3.61273,-3.29927,-3.0094,-5.47796,-4.84478,-4.35497,-3.95876,-3.61273,-3.29927,-3.0094,-5.47796,-4.84478,-4.35497,-3.95876,-3.61273,-3.29927,-3.0094,-5.47796,-4.84478,-4.35497,-3.95876,-3.61273,-3.29927,-3.0094,-5.47796,-4.84478,-4.35497,-3.95876,-3.61273,-3.29927,-3.0094,-5.47796,-4.84478,-4.35497,-3.95876,-3.61273,-3.29927,-3.0094,-5.47796,-4.84478,-4.35497,-3.95876,-3.61273,-3.29927,-3.0094,-5.47424,-4.84253,-4.35318,-3.95678,-3.61129,-3.29854,-3.00882,-5.47424,-4.84253,-4.35318,-3.95678,-3.61129,-3.29854,-3.00882,-5.47424,-4.84253,-4.35318,-3.95678,-3.61129,-3.29854,-3.00882,-5.47424,-4.84253,-4.35318,-3.95678,-3.61129,-3.29854,-3.00882,-5.47424,-4.84253,-4.35318,-3.95678,-3.61129,-3.29854,-3.00882,-5.47424,-4.84253,-4.35318,-3.95678,-3.61129,-3.29854,-3.00882,-5.47424,-4.84253,-4.35318,-3.95678,-3.61129,-3.29854,-3.00882,-5.47054,-4.84029,-4.35139,-3.95479,-3.60985,-3.29781,-3.00824,-5.47054,-4.84029,-4.35139,-3.95479,-3.60985,-3.29781,-3.00824,-5.47054,-4.84029,-4.35139,-3.95479,-3.60985,-3.29781,-3.00824,-5.47054,-4.84029,-4.35139,-3.95479,-3.60985,-3.29781,-3.00824,-5.47054,-4.84029,-4.35139,-3.95479,-3.60985,-3.29781,-3.00824,-5.47054,-4.84029,-4.35139,-3.95479,-3.60985,-3.29781,-3.00824,-5.47054,-4.84029,-4.35139,-3.95479,-3.60985,-3.29781,-3.00824,-5.46686,-4.83805,-4.3496,-3.95281,-3.60842,-3.29708,-3.00766,-5.46686,-4.83805,-4.3496,-3.95281,-3.60842,-3.29708,-3.00766,-5.46686,-4.83805,-4.3496,-3.95281,-3.60842,-3.29708,-3.00766,-5.46686,-4.83805,-4.3496,-3.95281,-3.60842,-3.29708,-3.00766,-5.46686,-4.83805,-4.3496,-3.95281,-3.60842,-3.29708,-3.00766,-5.46686,-4.83805,-4.3496,-3.95281,-3.60842,-3.29708,-3.00766,-5.46686,-4.83805,-4.3496,-3.95281,-3.60842,-3.29708,-3.00766,-5.46318,-4.83582,-4.34782,-3.95082,-3.60698,-3.29635,-3.00708,-5.46318,-4.83582,-4.34782,-3.95082,-3.60698,-3.29635,-3.00708,-5.46318,-4.83582,-4.34782,-3.95082,-3.60698,-3.29635,-3.00708,-5.46318,-4.83582,-4.34782,-3.95082,-3.60698,-3.29635,-3.00708,-5.46318,-4.83582,-4.34782,-3.95082,-3.60698,-3.29635,-3.00708,-5.46318,-4.83582,-4.34782,-3.95082,-3.60698,-3.29635,-3.00708,-5.46318,-4.83582,-4.34782,-3.95082,-3.60698,-3.29635,-3.00708,-5.45951,-4.83359,-4.34605,-3.94884,-3.60555,-3.29562,-3.00651,-5.45951,-4.83359,-4.34605,-3.94884,-3.60555,-3.29562,-3.00651,-5.45951,-4.83359,-4.34605,-3.94884,-3.60555,-3.29562,-3.00651,-5.45951,-4.83359,-4.34605,-3.94884,-3.60555,-3.29562,-3.00651,-5.45951,-4.83359,-4.34605,-3.94884,-3.60555,-3.29562,-3.00651,-5.45951,-4.83359,-4.34605,-3.94884,-3.60555,-3.29562,-3.00651,-5.45951,-4.83359,-4.34605,-3.94884,-3.60555,-3.29562,-3.00651,-5.45586,-4.83137,-4.34428,-3.94685,-3.60411,-3.29489,-3.00593,-5.45586,-4.83137,-4.34428,-3.94685,-3.60411,-3.29489,-3.00593,-5.45586,-4.83137,-4.34428,-3.94685,-3.60411,-3.29489,-3.00593,-5.45586,-4.83137,-4.34428,-3.94685,-3.60411,-3.29489,-3.00593,-5.45586,-4.83137,-4.34428,-3.94685,-3.60411,-3.29489,-3.00593,-5.45586,-4.83137,-4.34428,-3.94685,-3.60411,-3.29489,-3.00593,-5.45586,-4.83137,-4.34428,-3.94685,-3.60411,-3.29489,-3.00593
4,0.127884,-5.27529,-4.72284,-4.28903,-3.90494,-3.57118,-3.26894,-2.98475,-5.27529,-4.72284,-4.28903,-3.90494,-3.57118,-3.26894,-2.98475,-5.27529,-4.72284,-4.28903,-3.90494,-3.57118,-3.26894,-2.98475,-5.27529,-4.72284,-4.28903,-3.90494,-3.57118,-3.26894,-2.98475,-5.27529,-4.72284,-4.28903,-3.90494,-3.57118,-3.26894,-2.98475,-5.27529,-4.72284,-4.28903,-3.90494,-3.57118,-3.26894,-2.98475,-5.27529,-4.72284,-4.28903,-3.90494,-3.57118,-3.26894,-2.98475,-5.27252,-4.72025,-4.28395,-3.9025,-3.56967,-3.26748,-2.98378,-5.27252,-4.72025,-4.28395,-3.9025,-3.56967,-3.26748,-2.98378,-5.27252,-4.72025,-4.28395,-3.9025,-3.56967,-3.26748,-2.98378,-5.27252,-4.72025,-4.28395,-3.9025,-3.56967,-3.26748,-2.98378,-5.27252,-4.72025,-4.28395,-3.9025,-3.56967,-3.26748,-2.98378,-5.27252,-4.72025,-4.28395,-3.9025,-3.56967,-3.26748,-2.98378,-5.27252,-4.72025,-4.28395,-3.9025,-3.56967,-3.26748,-2.98378,-5.26976,-4.71766,-4.27887,-3.90006,-3.56815,-3.26606,-2.9828,-5.26976,-4.71766,-4.27887,-3.90006,-3.56815,-3.26606,-2.9828,-5.26976,-4.71766,-4.27887,-3.90006,-3.56815,-3.26606,-2.9828,-5.26976,-4.71766,-4.27887,-3.90006,-3.56815,-3.26606,-2.9828,-5.26976,-4.71766,-4.27887,-3.90006,-3.56815,-3.26606,-2.9828,-5.26976,-4.71766,-4.27887,-3.90006,-3.56815,-3.26606,-2.9828,-5.26976,-4.71766,-4.27887,-3.90006,-3.56815,-3.26606,-2.9828,-5.26701,-4.71508,-4.27379,-3.89763,-3.56664,-3.26463,-2.98183,-5.26701,-4.71508,-4.27379,-3.89763,-3.56664,-3.26463,-2.98183,-5.26701,-4.71508,-4.27379,-3.89763,-3.56664,-3.26463,-2.98183,-5.26701,-4.71508,-4.27379,-3.89763,-3.56664,-3.26463,-2.98183,-5.26701,-4.71508,-4.27379,-3.89763,-3.56664,-3.26463,-2.98183,-5.26701,-4.71508,-4.27379,-3.89763,-3.56664,-3.26463,-2.98183,-5.26701,-4.71508,-4.27379,-3.89763,-3.56664,-3.26463,-2.98183,-5.26426,-4.71251,-4.26871,-3.89519,-3.56513,-3.2632,-2.98085,-5.26426,-4.71251,-4.26871,-3.89519,-3.56513,-3.2632,-2.98085,-5.26426,-4.71251,-4.26871,-3.89519,-3.56513,-3.2632,-2.98085,-5.26426,-4.71251,-4.26871,-3.89519,-3.56513,-3.2632,-2.98085,-5.26426,-4.71251,-4.26871,-3.89519,-3.56513,-3.2632,-2.98085,-5.26426,-4.71251,-4.26871,-3.89519,-3.56513,-3.2632,-2.98085,-5.26426,-4.71251,-4.26871,-3.89519,-3.56513,-3.2632,-2.98085,-5.26152,-4.70995,-4.26362,-3.89275,-3.56362,-3.26178,-2.97988,-5.26152,-4.70995,-4.26362,-3.89275,-3.56362,-3.26178,-2.97988,-5.26152,-4.70995,-4.26362,-3.89275,-3.56362,-3.26178,-2.97988,-5.26152,-4.70995,-4.26362,-3.89275,-3.56362,-3.26178,-2.97988,-5.26152,-4.70995,-4.26362,-3.89275,-3.56362,-3.26178,-2.97988,-5.26152,-4.70995,-4.26362,-3.89275,-3.56362,-3.26178,-2.97988,-5.26152,-4.70995,-4.26362,-3.89275,-3.56362,-3.26178,-2.97988,-5.25879,-4.70739,-4.25854,-3.89031,-3.5621,-3.26035,-2.9789,-5.25879,-4.70739,-4.25854,-3.89031,-3.5621,-3.26035,-2.9789,-5.25879,-4.70739,-4.25854,-3.89031,-3.5621,-3.26035,-2.9789,-5.25879,-4.70739,-4.25854,-3.89031,-3.5621,-3.26035,-2.9789,-5.25879,-4.70739,-4.25854,-3.89031,-3.5621,-3.26035,-2.9789,-5.25879,-4.70739,-4.25854,-3.89031,-3.5621,-3.26035,-2.9789,-5.25879,-4.70739,-4.25854,-3.89031,-3.5621,-3.26035,-2.9789
