gridnumber,capital,VF[0 0],VF[0 1],VF[0 2],VF[0 3],VF[0 4],VF[1 0],VF[1 1],VF[1 2],VF[1 3],VF[1 4],VF[2 0],VF[2 1],VF[2 2],VF[2 3],VF[2 4],VF[3 0],VF[3 1],VF[3 2],VF[3 3],VF[3 4],VF[4 0],VF[4 1],VF[4 2],VF[4 3],VF[4 4]
28,1.99211,-16.4601,-16.4601,-16.4596,-16.4562,-16.4503,-15.9271,-15.9271,-15.9271,-15.9253,-15.9208,-15.3583,-15.3583,-15.3583,-15.3575,-15.3542,-14.7786,-14.7786,-14.7786,-14.7783,-14.7759,-14.2083,-14.2083,-14.2083,-14.2081,-14.206
29,2.09737,-16.3606,-16.3606,-16.3601,-16.3564,-16.3497,-15.8427,-15.8427,-15.8427,-15.8406,-15.8357,-15.2882,-15.2882,-15.2882,-15.2871,-15.2834,-14.7205,-14.7205,-14.7205,-14.7201,-14.7172,-14.1599,-14.1599,-14.1599,-14.1595,-14.1569
30,2.20572,-16.2638,-16.2638,-16.2629,-16.259,-16.252,-15.7608,-15.7608,-15.7606,-15.7579,-15.7527,-15.2195,-15.2195,-15.2195,-15.2181,-15.2141,-14.6638,-14.6638,-14.6638,-14.6629,-14.6596,-14.1126,-14.1126,-14.1126,-14.1121,-14.1091
31,2.31725,-16.1693,-16.1693,-16.1681,-16.1639,-16.1566,-15.6808,-15.6808,-15.6802,-15.6771,-15.6712,-15.1526,-15.1526,-15.1526,-15.1507,-15.146,-14.6081,-14.6081,-14.6081,-14.607,-14.6032,-14.066,-14.066,-14.066,-14.0651,-14.0619
32,2.43204,-16.077,-16.077,-16.0755,-16.0709,-16.0634,-15.602,-15.602,-15.6015,-15.5981,-15.5918,-15.0867,-15.0867,-15.0865,-15.0842,-15.0792,-14.553,-14.553,-14.553,-14.5516,-14.5476,-14.0203,-14.0203,-14.0203,-14.0192,-14.0155
33,2.5502,-15.9866,-15.9866,-15.9848,-15.9799,-15.9721,-15.5246,-15.5246,-15.5239,-15.5202,-15.5135,-15.0215,-15.0215,-15.0212,-15.0187,-15.0134,-14.4989,-14.4989,-14.4989,-14.4971,-14.4925,-13.9749,-13.9749,-13.9749,-13.9735,-13.9697
34,2.67182,-15.8983,-15.8982,-15.896,-15.8905,-15.8823,-15.4485,-15.4485,-15.4474,-15.4433,-15.4364,-14.9574,-14.9574,-14.957,-14.9538,-14.9482,-14.4453,-14.4453,-14.4453,-14.443,-14.4381,-13.9301,-13.9301,-13.9301,-13.9284,-13.9239
35,2.797,-15.8114,-15.8111,-15.8086,-15.8029,-15.7941,-15.3736,-15.3736,-15.3722,-15.3677,-15.3605,-14.894,-14.894,-14.8934,-14.89,-14.8837,-14.3921,-14.3921,-14.3918,-14.3894,-14.3841,-13.8855,-13.8855,-13.8855,-13.8835,-13.8788
36,2.92586,-15.7258,-15.7255,-15.7228,-15.7167,-15.7075,-15.2996,-15.2996,-15.2981,-15.2931,-15.2852,-14.8311,-14.8311,-14.8303,-14.8266,-14.8199,-14.3393,-14.3393,-14.3389,-14.336,-14.3303,-13.8412,-13.8412,-13.841,-13.8387,-13.8336
37,3.05848,-15.6413,-15.6411,-15.6381,-15.6317,-15.6223,-15.2265,-15.2265,-15.2246,-15.2193,-15.2111,-14.7686,-14.7686,-14.7676,-14.7636,-14.7567,-14.2866,-14.2866,-14.2861,-14.283,-14.2769,-13.7969,-13.7969,-13.7968,-13.7941,-13.7887
38,3.195,-15.5579,-15.5578,-15.5544,-15.5477,-15.538,-15.154,-15.1539,-15.1516,-15.1463,-15.1378,-14.7068,-14.7068,-14.7054,-14.7009,-14.6938,-14.2342,-14.2342,-14.2335,-14.23,-14.2236,-13.7527,-13.7527,-13.7523,-13.7494,-13.7437
39,3.33551,-15.4757,-15.4753,-15.4717,-15.4648,-15.4548,-15.0821,-15.0819,-15.0794,-15.0737,-15.0649,-14.6452,-14.6452,-14.6437,-14.6388,-14.631,-14.182,-14.182,-14.1812,-14.1771,-14.1704,-13.7085,-13.7085,-13.7081,-13.7047,-13.6986
40,3.48015,-15.3946,-15.394,-15.39,-15.3828,-15.3726,-15.0109,-15.0107,-15.0078,-15.0016,-14.9925,-14.5837,-14.5837,-14.582,-14.5768,-14.5688,-14.1298,-14.1298,-14.1286,-14.1244,-14.1171,-13.6642,-13.6642,-13.6636,-13.66,-13.6535
41,3.62902,-15.3142,-15.3134,-15.3093,-15.3016,-15.291,-14.9402,-14.94,-14.9367,-14.9301,-14.9207,-14.5226,-14.5226,-14.5205,-14.5151,-14.5067,-14.0774,-14.0774,-14.0762,-14.0716,-14.0641,-13.6198,-13.6198,-13.619,-13.615,-13.6083
42,3.78225,-15.2345,-15.2335,-15.2291,-15.2211,-15.2101,-14.8698,-14.8695,-14.866,-14.8592,-14.8492,-14.4618,-14.4617,-14.4592,-14.4534,-14.4446,-14.0252,-14.0252,-14.0236,-14.0186,-14.0108,-13.5753,-13.5753,-13.5742,-13.57,-13.5627
43,3.93998,-15.1553,-15.1543,-15.1497,-15.1414,-15.13,-14.7997,-14.7992,-14.7957,-14.7885,-14.7782,-14.4009,-14.4008,-14.3981,-14.3918,-14.3827,-13.9729,-13.9729,-13.9711,-13.9657,-13.9574,-13.5304,-13.5304,-13.5292,-13.5247,-13.5173
44,4.10232,-15.0768,-15.0756,-15.0708,-15.0623,-15.0505,-14.7298,-14.7293,-14.7255,-14.7181,-14.7075,-14.34,-14.3399,-14.3368,-14.3305,-14.3208,-13.9204,-13.9204,-13.9183,-13.9128,-13.9042,-13.4855,-13.4855,-13.4841,-13.4792,-13.4714
45,4.26943,-14.9988,-14.9973,-14.9924,-14.9837,-14.9716,-14.6605,-14.6597,-14.6555,-14.648,-14.6371,-14.2791,-14.2789,-14.2756,-14.269,-14.2591,-13.8678,-13.8677,-13.8653,-13.8596,-13.8506,-13.4402,-13.4402,-13.4386,-13.4334,-13.4252
46,4.44143,-14.9212,-14.9196,-14.9144,-14.9054,-14.8931,-14.5913,-14.5904,-14.5859,-14.5779,-14.5667,-14.2183,-14.218,-14.2144,-14.2074,-14.1973,-13.815,-13.815,-13.8123,-13.806,-13.7969,-13.3946,-13.3946,-13.3928,-13.3874,-13.3789
47,4.61847,-14.8441,-14.8423,-14.8368,-14.8276,-14.8151,-14.5221,-14.5211,-14.5164,-14.508,-14.4965,-14.1575,-14.157,-14.1532,-14.1457,-14.1354,-13.762,-13.7619,-13.759,-13.7525,-13.7428,-13.3488,-13.3488,-13.3467,-13.3409,-13.3322
48,4.8007,-14.7673,-14.7654,-14.7595,-14.7502,-14.7374,-14.453,-14.4519,-14.447,-14.4384,-14.4265,-14.0965,-14.0959,-14.0919,-14.0842,-14.0733,-13.7086,-13.7084,-13.7054,-13.6987,-13.6887,-13.3025,-13.3025,-13.3003,-13.2943,-13.2851
49,4.98827,-14.6908,-14.6888,-14.6827,-14.673,-14.6599,-14.384,-14.3828,-14.3777,-14.3689,-14.3566,-14.0353,-14.0347,-14.0304,-14.0224,-14.0112,-13.6552,-13.6549,-13.6514,-13.6444,-13.6343,-13.2559,-13.2559,-13.2534,-13.2472,-13.2377
50,5.18134,-14.6145,-14.6124,-14.6061,-14.596,-14.5826,-14.315,-14.3137,-14.3084,-14.2994,-14.2868,-13.974,-13.9732,-13.9688,-13.9606,-13.949,-13.6014,-13.601,-13.5974,-13.59,-13.5794,-13.2091,-13.209,-13.2062,-13.1996,-13.19
51,5.38006,-14.5385,-14.5362,-14.5297,-14.5193,-14.5057,-14.2463,-14.2447,-14.2392,-14.2299,-14.2171,-13.9126,-13.9116,-13.9068,-13.8985,-13.8866,-13.5472,-13.5468,-13.5429,-13.5353,-13.5243,-13.1617,-13.1616,-13.1586,-13.1517,-13.1417
52,5.58461,-14.4626,-14.4601,-14.4535,-14.4429,-14.429,-14.1775,-14.1757,-14.1698,-14.1603,-14.1473,-13.851,-13.8499,-13.8449,-13.8361,-13.824,-13.4926,-13.4922,-13.4881,-13.4802,-13.4689,-13.1138,-13.1137,-13.1105,-13.1035,-13.0931
53,5.79515,-14.3869,-14.3842,-14.3774,-14.3667,-14.3524,-14.1086,-14.1066,-14.1005,-14.0907,-14.0774,-13.7892,-13.788,-13.7828,-13.7737,-13.7613,-13.438,-13.4374,-13.4329,-13.4248,-13.4133,-13.0657,-13.0655,-13.062,-13.0547,-13.0441
54,6.01186,-14.3112,-14.3083,-14.3013,-14.2905,-14.2758,-14.0396,-14.0375,-14.0312,-14.021,-14.0075,-13.7271,-13.7258,-13.7204,-13.7111,-13.6983,-13.3828,-13.3822,-13.3775,-13.369,-13.3573,-13.0171,-13.0168,-13.0132,-13.0055,-12.9947
55,6.23493,-14.2355,-14.2326,-14.2254,-14.2144,-14.1995,-13.9705,-13.9683,-13.9618,-13.9513,-13.9376,-13.6647,-13.6633,-13.6578,-13.6483,-13.6351,-13.3273,-13.3265,-13.3217,-13.3129,-13.3009,-12.968,-12.9676,-12.9638,-12.956,-12.9447
56,6.46452,-14.16,-14.1569,-14.1496,-14.1383,-14.1232,-13.9012,-13.8989,-13.8923,-13.8815,-13.8675,-13.6023,-13.6006,-13.5948,-13.5851,-13.5718,-13.2714,-13.2704,-13.2655,-13.2566,-13.2441,-12.9184,-12.918,-12.9139,-12.9059,-12.8944
57,6.70085,-14.0845,-14.0813,-14.0738,-14.0623,-14.047,-13.8318,-13.8293,-13.8226,-13.8117,-13.7972,-13.5395,-13.5377,-13.5316,-13.5217,-13.5082,-13.2151,-13.214,-13.2089,-13.1998,-13.187,-12.8684,-12.868,-12.8637,-12.8554,-12.8436
58,6.94411,-14.0091,-14.0057,-13.9979,-13.9863,-13.9709,-13.7622,-13.7596,-13.7527,-13.7416,-13.7268,-13.4764,-13.4745,-13.4682,-13.458,-13.4442,-13.1584,-13.1573,-13.1519,-13.1425,-13.1296,-12.8179,-12.8174,-12.813,-12.8044,-12.7923
59,7.19449,-13.9336,-13.9301,-13.9221,-13.9104,-13.8946,-13.6926,-13.6898,-13.6826,-13.6714,-13.6564,-13.413,-13.4109,-13.4045,-13.3939,-13.3799,-13.1014,-13.1001,-13.0945,-13.0848,-13.0716,-12.7668,-12.7662,-12.7617,-12.7529,-12.7404
60,7.45221,-13.8581,-13.8545,-13.8464,-13.8344,-13.8184,-13.6228,-13.6198,-13.6123,-13.601,-13.5859,-13.3491,-13.347,-13.3404,-13.3296,-13.3153,-13.0438,-13.0424,-13.0367,-13.0268,-13.0132,-12.7154,-12.7146,-12.7098,-12.7009,-12.6883
61,7.71748,-13.7826,-13.7788,-13.7706,-13.7582,-13.7422,-13.5527,-13.5497,-13.542,-13.5304,-13.5151,-13.285,-13.2827,-13.276,-13.265,-13.2504,-12.9858,-12.9843,-12.9784,-12.9683,-12.9544,-12.6635,-12.6626,-12.6576,-12.6484,-12.6356
62,7.99052,-13.7069,-13.7031,-13.6947,-13.6821,-13.6658,-13.4825,-13.4793,-13.4716,-13.4597,-13.4441,-13.2206,-13.2181,-13.2113,-13.2001,-13.1851,-12.9274,-12.9258,-12.9196,-12.9094,-12.8953,-12.6109,-12.6101,-12.6049,-12.5953,-12.5823
63,8.27157,-13.6312,-13.6272,-13.6187,-13.6059,-13.5895,-13.412,-13.4088,-13.4009,-13.3887,-13.3729,-13.1559,-13.1534,-13.1462,-13.1349,-13.1197,-12.8686,-12.8669,-12.8604,-12.85,-12.8358,-12.5578,-12.5569,-12.5516,-12.5419,-12.5285
64,8.56085,-13.5553,-13.5513,-13.5426,-13.5296,-13.5129,-13.3413,-13.3379,-13.3299,-13.3175,-13.3016,-13.0909,-13.0882,-13.0808,-13.0694,-13.054,-12.8094,-12.8075,-12.801,-12.7902,-12.7758,-12.5044,-12.5032,-12.4977,-12.488,-12.4744
65,8.85861,-13.4793,-13.4751,-13.4664,-13.4533,-13.4363,-13.2704,-13.2668,-13.2587,-13.2462,-13.2299,-13.0255,-13.0227,-13.0152,-13.0035,-12.9879,-12.7497,-12.7477,-12.7411,-12.7301,-12.7154,-12.4504,-12.4492,-12.4434,-12.4334,-12.4197
66,9.16509,-13.4032,-13.3989,-13.3901,-13.3768,-13.3595,-13.1991,-13.1954,-13.1872,-13.1746,-13.1581,-12.9597,-12.9568,-12.9491,-12.9371,-12.9215,-12.6895,-12.6874,-12.6807,-12.6695,-12.6546,-12.3958,-12.3946,-12.3887,-12.3784,-12.3645
67,9.48056,-13.3269,-13.3225,-13.3136,-13.3002,-13.2827,-13.1277,-13.1239,-13.1155,-13.1027,-13.086,-12.8936,-12.8904,-12.8827,-12.8706,-12.8546,-12.6289,-12.6266,-12.6197,-12.6085,-12.5932,-12.3407,-12.3393,-12.3334,-12.323,-12.3086
68,9.80527,-13.2505,-13.246,-13.2369,-13.2234,-13.2056,-13.056,-13.052,-13.0435,-13.0306,-13.0136,-12.827,-12.8238,-12.8159,-12.8036,-12.7875,-12.5679,-12.5654,-12.5583,-12.547,-12.5315,-12.2851,-12.2835,-12.2774,-12.267,-12.2524
69,10.1395,-13.1739,-13.1693,-13.1601,-13.1464,-13.1285,-12.984,-12.98,-12.9713,-12.9582,-12.941,-12.76,-12.7567,-12.7488,-12.7364,-12.7199,-12.5064,-12.5038,-12.4965,-12.485,-12.4694,-12.2289,-12.2273,-12.221,-12.2104,-12.1956
70,10.4835,-13.0972,-13.0924,-13.0831,-13.0693,-13.0513,-12.9118,-12.9077,-12.8987,-12.8855,-12.8681,-12.6928,-12.6893,-12.6812,-12.6687,-12.652,-12.4444,-12.4417,-12.4344,-12.4225,-12.4068,-12.1723,-12.1706,-12.1641,-12.1532,-12.1383
71,10.8376,-13.0203,-13.0155,-13.006,-12.9921,-12.9739,-12.8392,-12.835,-12.8259,-12.8126,-12.7951,-12.6252,-12.6216,-12.6132,-12.6006,-12.5837,-12.3818,-12.3792,-12.3717,-12.3596,-12.3436,-12.115,-12.1133,-12.1067,-12.0955,-12.0805
72,11.2021,-12.9432,-12.9384,-12.9286,-12.9146,-12.8963,-12.7664,-12.7621,-12.7529,-12.7394,-12.7217,-12.5571,-12.5535,-12.5449,-12.5321,-12.5152,-12.3188,-12.3161,-12.3085,-12.2962,-12.2801,-12.0572,-12.0554,-12.0487,-12.0374,-12.0221
73,11.5773,-12.8659,-12.861,-12.8512,-12.837,-12.8186,-12.6933,-12.6889,-12.6797,-12.6659,-12.6482,-12.4887,-12.485,-12.4763,-12.4633,-12.4462,-12.2554,-12.2525,-12.2448,-12.2324,-12.216,-11.999,-11.9969,-11.9901,-11.9788,-11.9632
74,11.9634,-12.7884,-12.7834,-12.7735,-12.7592,-12.7406,-12.6198,-12.6154,-12.6061,-12.5921,-12.5743,-12.4199,-12.4161,-12.4074,-12.3941,-12.3769,-12.1916,-12.1885,-12.1806,-12.1682,-12.1516,-11.9402,-11.9381,-11.931,-11.9196,-11.9039
75,12.3609,-12.7107,-12.7056,-12.6956,-12.6812,-12.6625,-12.5461,-12.5416,-12.5322,-12.5181,-12.5001,-12.3507,-12.3468,-12.3381,-12.3246,-12.3072,-12.1273,-12.1241,-12.116,-12.1035,-12.0868,-11.8809,-11.8787,-11.8716,-11.8599,-11.8442
76,12.77,-12.6328,-12.6277,-12.6175,-12.603,-12.5842,-12.4721,-12.4675,-12.458,-12.4438,-12.4257,-12.2811,-12.2771,-12.2683,-12.2547,-12.2372,-12.0626,-12.0593,-12.0511,-12.0385,-12.0216,-11.821,-11.8188,-11.8116,-11.7996,-11.7838
77,13.1911,-12.5547,-12.5494,-12.5393,-12.5245,-12.5057,-12.3978,-12.3931,-12.3835,-12.3693,-12.351,-12.2111,-12.2071,-12.1981,-12.1845,-12.1668,-11.9974,-11.994,-11.9858,-11.9729,-11.956,-11.7606,-11.7583,-11.751,-11.739,-11.723
78,13.6246,-12.4763,-12.471,-12.4608,-12.4459,-12.427,-12.3231,-12.3184,-12.3087,-12.2944,-12.2759,-12.1408,-12.1366,-12.1276,-12.1139,-12.096,-11.9316,-11.9282,-11.9199,-11.9069,-11.8898,-11.6998,-11.6972,-11.6899,-11.6779,-11.6615
79,14.0707,-12.3977,-12.3923,-12.3821,-12.367,-12.3481,-12.2483,-12.2434,-12.2337,-12.2193,-12.2006,-12.0701,-12.0658,-12.0567,-12.043,-12.0249,-11.8654,-11.8619,-11.8536,-11.8404,-11.8232,-11.6384,-11.6357,-11.6282,-11.6161,-11.5996
80,14.5299,-12.3188,-12.3134,-12.3031,-12.288,-12.2689,-12.1731,-12.1681,-12.1583,-12.1439,-12.125,-11.9991,-11.9946,-11.9854,-11.9716,-11.9534,-11.7987,-11.7952,-11.7867,-11.7736,-11.7561,-11.5765,-11.5737,-11.566,-11.5539,-11.5373
81,15.0026,-12.2398,-12.2343,-12.2239,-12.2087,-12.1895,-12.0976,-12.0925,-12.0827,-12.0681,-12.0491,-11.9276,-11.9231,-11.9137,-11.8998,-11.8815,-11.7318,-11.728,-11.7194,-11.7062,-11.6886,-11.5141,-11.5112,-11.5035,-11.491,-11.4744
82,15.4891,-12.1605,-12.155,-12.1445,-12.1293,-12.11,-12.0218,-12.0167,-12.0067,-11.9921,-11.973,-11.8558,-11.8512,-11.8417,-11.8277,-11.8093,-11.6643,-11.6604,-11.6517,-11.6384,-11.6206,-11.451,-11.4482,-11.4403,-11.4277,-11.4111
83,15.9899,-12.081,-12.0755,-12.065,-12.0497,-12.0303,-11.9457,-11.9406,-11.9305,-11.9158,-11.8966,-11.7835,-11.779,-11.7694,-11.7552,-11.7367,-11.5963,-11.5924,-11.5835,-11.5701,-11.5523,-11.3875,-11.3846,-11.3767,-11.364,-11.3471
84,16.5054,-12.0013,-11.9958,-11.9853,-11.9699,-11.9503,-11.8693,-11.8642,-11.854,-11.8392,-11.82,-11.7109,-11.7064,-11.6967,-11.6824,-11.6638,-11.5279,-11.524,-11.515,-11.5015,-11.4836,-11.3235,-11.3205,-11.3125,-11.2998,-11.2827
85,17.036,-11.9214,-11.9158,-11.9053,-11.8899,-11.8702,-11.7927,-11.7875,-11.7772,-11.7624,-11.7431,-11.638,-11.6334,-11.6237,-11.6093,-11.5907,-11.4591,-11.4551,-11.4461,-11.4325,-11.4145,-11.2591,-11.2559,-11.2479,-11.2351,-11.2179
86,17.5821,-11.8414,-11.8357,-11.8251,-11.8097,-11.7898,-11.7158,-11.7105,-11.7002,-11.6853,-11.6659,-11.5647,-11.56,-11.5503,-11.5358,-11.5171,-11.3898,-11.3858,-11.3768,-11.363,-11.345,-11.1943,-11.191,-11.1828,-11.17,-11.1527
87,18.1442,-11.7611,-11.7553,-11.7447,-11.7292,-11.7093,-11.6386,-11.6333,-11.6229,-11.6079,-11.5885,-11.4911,-11.4863,-11.4766,-11.462,-11.4432,-11.3202,-11.3161,-11.3071,-11.2932,-11.2751,-11.1289,-11.1256,-11.1173,-11.1044,-11.087
88,18.7228,-11.6806,-11.6748,-11.664,-11.6486,-11.6286,-11.5611,-11.5557,-11.5453,-11.5302,-11.5108,-11.4171,-11.4123,-11.4025,-11.3879,-11.369,-11.2501,-11.246,-11.2369,-11.223,-11.2048,-11.0631,-11.0597,-11.0514,-11.0383,-11.0209
89,19.3184,-11.5999,-11.594,-11.5832,-11.5677,-11.5477,-11.4833,-11.4779,-11.4674,-11.4523,-11.4329,-11.3428,-11.3379,-11.3281,-11.3134,-11.2945,-11.1796,-11.1754,-11.1663,-11.1524,-11.134,-10.9967,-10.9933,-10.9849,-10.9717,-10.9544
90,19.9314,-11.519,-11.5131,-11.5022,-11.4867,-11.4666,-11.4053,-11.3998,-11.3893,-11.3741,-11.3546,-11.2681,-11.2632,-11.2533,-11.2387,-11.2197,-11.1089,-11.1045,-11.0953,-11.0813,-11.0629,-10.9299,-10.9264,-10.918,-10.9047,-10.8873
91,20.5623,-11.4379,-11.4319,-11.421,-11.4054,-11.3853,-11.327,-11.3215,-11.3109,-11.2956,-11.2762,-11.1932,-11.1882,-11.1782,-11.1636,-11.1445,-11.0377,-11.0332,-11.0239,-11.0099,-10.9914,-10.8626,-10.859,-10.8506,-10.8373,-10.8197
92,21.2118,-11.3565,-11.3505,-11.3396,-11.324,-11.3038,-11.2484,-11.2428,-11.2323,-11.217,-11.1975,-11.118,-11.1128,-11.1029,-11.0882,-11.069,-10.9661,-10.9616,-10.9521,-10.9381,-10.9196,-10.795,-10.7912,-10.7827,-10.7694,-10.7517
93,21.8803,-11.275,-11.269,-11.258,-11.2424,-11.2222,-11.1695,-11.164,-11.1535,-11.1381,-11.1185,-11.0424,-11.0372,-11.0272,-11.0125,-10.9932,-10.8941,-10.8895,-10.88,-10.866,-10.8474,-10.7269,-10.7231,-10.7144,-10.7011,-10.6833
94,22.5684,-11.1932,-11.1872,-11.1762,-11.1606,-11.1404,-11.0905,-11.0849,-11.0744,-11.059,-11.0393,-10.9665,-10.9613,-10.9512,-10.9365,-10.9172,-10.8217,-10.8171,-10.8075,-10.7935,-10.7749,-10.6584,-10.6545,-10.6457,-10.6324,-10.6147
95,23.2766,-11.1113,-11.1053,-11.0942,-11.0787,-11.0585,-11.0111,-11.0056,-10.995,-10.9797,-10.96,-10.8903,-10.8851,-10.8749,-10.8602,-10.8409,-10.749,-10.7444,-10.7348,-10.7206,-10.702,-10.5894,-10.5855,-10.5767,-10.5633,-10.5455
96,24.0056,-11.0292,-11.0232,-11.0122,-10.9966,-10.9764,-10.9316,-10.926,-10.9155,-10.9001,-10.8804,-10.8138,-10.8086,-10.7984,-10.7836,-10.7643,-10.6759,-10.6713,-10.6617,-10.6474,-10.6288,-10.52,-10.5161,-10.5073,-10.4938,-10.476
97,24.756,-10.947,-10.941,-10.93,-10.9143,-10.8942,-10.8519,-10.8463,-10.8358,-10.8204,-10.8007,-10.737,-10.7318,-10.7216,-10.7068,-10.6875,-10.6024,-10.5978,-10.5882,-10.5738,-10.5553,-10.4502,-10.4463,-10.4374,-10.4238,-10.406
98,25.5283,-10.8646,-10.8587,-10.8476,-10.832,-10.8118,-10.772,-10.7664,-10.7559,-10.7405,-10.7207,-10.66,-10.6548,-10.6446,-10.6297,-10.6105,-10.5286,-10.524,-10.5144,-10.5,-10.4814,-10.38,-10.376,-10.3672,-10.3535,-10.3357
99,26.3233,-10.7821,-10.7761,-10.7651,-10.7494,-10.7293,-10.6919,-10.6862,-10.6757,-10.6604,-10.6406,-10.5827,-10.5775,-10.5673,-10.5524,-10.5332,-10.4545,-10.4499,-10.4403,-10.4259,-10.4073,-10.3094,-10.3054,-10.2966,-10.283,-10.2651
100,27.1416,-10.6995,-10.6935,-10.6825,-10.6668,-10.6467,-10.6117,-10.6059,-10.5954,-10.5801,-10.5603,-10.5052,-10.5,-10.4898,-10.4748,-10.4556,-10.3802,-10.3755,-10.3659,-10.3516,-10.333,-10.2385,-10.2345,-10.2257,-10.2121,-10.1941
101,27.9838,-10.6168,-10.6107,-10.5997,-10.584,-10.564,-10.5313,-10.5255,-10.5149,-10.4997,-10.4798,-10.4275,-10.4222,-10.412,-10.397,-10.3779,-10.3056,-10.3009,-10.2913,-10.277,-10.2583,-10.1674,-10.1633,-10.1544,-10.1408,-10.1228
102,28.8508,-10.5339,-10.5279,-10.5168,-10.5011,-10.4812,-10.4507,-10.4449,-10.4342,-10.419,-10.3992,-10.3496,-10.3442,-10.334,-10.319,-10.2999,-10.2307,-10.2259,-10.2163,-10.202,-10.1833,-10.0959,-10.0917,-10.0828,-10.0692,-10.0511
103,29.7431,-10.4509,-10.4449,-10.4338,-10.4181,-10.3982,-10.3699,-10.3641,-10.3534,-10.3382,-10.3184,-10.2714,-10.266,-10.2558,-10.2408,-10.2218,-10.1557,-10.1507,-10.1411,-10.1268,-10.1081,-10.0241,-10.0199,-10.0108,-9.99727,-9.97922
104,30.6616,-10.3678,-10.3618,-10.3507,-10.335,-10.3151,-10.289,-10.2832,-10.2725,-10.2573,-10.2375,-10.193,-10.1876,-10.1774,-10.1624,-10.1434,-10.0803,-10.0753,-10.0656,-10.0514,-10.0326,-9.95197,-9.94769,-9.93853,-9.92501,-9.90698
105,31.607,-10.2846,-10.2786,-10.2676,-10.2518,-10.232,-10.2079,-10.2021,-10.1913,-10.1761,-10.1565,-10.1144,-10.109,-10.0988,-10.0839,-10.0648,-10.0046,-9.99965,-9.98987,-9.97565,-9.95688,-9.8795,-9.87519,-9.86597,-9.85242,-9.83443
106,32.5802,-10.2013,-10.1953,-10.1843,-10.1686,-10.1488,-10.1267,-10.1209,-10.1101,-10.0949,-10.0753,-10.0357,-10.0303,-10.0201,-10.0052,-9.9861,-9.9287,-9.92374,-9.91389,-9.89967,-9.88097,-9.8067,-9.80237,-9.79314,-9.7795,-9.76157
107,33.5818,-10.1179,-10.1119,-10.101,-10.0853,-10.0656,-10.0453,-10.0395,-10.0288,-10.0136,-9.99408,-9.95671,-9.95134,-9.94116,-9.92627,-9.90721,-9.85257,-9.84759,-9.83772,-9.82348,-9.80483,-9.73364,-9.72925,-9.72005,-9.70629,-9.68848
108,34.6128,-10.0345,-10.0284,-10.0176,-10.0019,-9.98228,-9.96388,-9.95808,-9.94735,-9.93223,-9.91275,-9.87765,-9.87223,-9.86207,-9.84723,-9.82817,-9.7762,-9.77122,-9.76136,-9.74709,-9.72852,-9.66025,-9.65586,-9.64667,-9.63285,-9.61512
109,35.674,-9.95096,-9.94494,-9.93411,-9.91857,-9.89892,-9.88234,-9.87654,-9.86584,-9.85074,-9.83133,-9.79843,-9.79296,-9.78283,-9.76808,-9.749,-9.69963,-9.69464,-9.6848,-9.67052,-9.65203,-9.58663,-9.5822,-9.57302,-9.55921,-9.5415
110,36.7663,-9.86741,-9.86142,-9.85064,-9.83517,-9.81554,-9.8007,-9.79491,-9.78427,-9.7692,-9.74985,-9.71907,-9.71355,-9.70347,-9.68881,-9.6697,-9.62289,-9.61787,-9.60804,-9.59377,-9.57537,-9.51273,-9.50831,-9.49913,-9.4854,-9.46769
111,37.8906,-9.78382,-9.77787,-9.76714,-9.75174,-9.73216,-9.71898,-9.7132,-9.70262,-9.68758,-9.66832,-9.6396,-9.63407,-9.62401,-9.60939,-9.59029,-9.54593,-9.54091,-9.53115,-9.51688,-9.49856,-9.4386,-9.43418,-9.42507,-9.41142,-9.39365
112,39.0479,-9.70022,-9.69431,-9.68363,-9.66828,-9.64877,-9.63718,-9.63144,-9.62091,-9.6059,-9.58675,-9.56001,-9.5545,-9.54443,-9.52986,-9.51085,-9.46882,-9.46382,-9.4541,-9.43983,-9.42159,-9.36428,-9.35984,-9.3508,-9.3372,-9.31941
113,40.239,-9.61663,-9.61074,-9.60012,-9.58483,-9.5654,-9.55534,-9.54963,-9.53916,-9.52417,-9.50514,-9.48032,-9.47484,-9.46474,-9.45025,-9.43132,-9.39157,-9.38657,-9.37689,-9.36265,-9.34446,-9.28984,-9.2853,-9.27629,-9.26275,-9.24494
114,41.4651,-9.53306,-9.5272,-9.51664,-9.50141,-9.48205,-9.4735,-9.4678,-9.45738,-9.44244,-9.4235,-9.40055,-9.39509,-9.38497,-9.37056,-9.35174,-9.31416,-9.30918,-9.29955,-9.28537,-9.26721,-9.21521,-9.21062,-9.2016,-9.18813,-9.17028
115,42.7271,-9.44953,-9.4437,-9.43319,-9.41802,-9.39873,-9.39165,-9.38598,-9.37561,-9.36072,-9.34187,-9.32071,-9.31526,-9.30515,-9.29081,-9.27212,-9.23664,-9.23169,-9.22211,-9.208,-9.18985,-9.14037,-9.13581,-9.12674,-9.11332,-9.09554
116,44.0261,-9.36605,-9.36024,-9.34976,-9.33467,-9.31546,-9.30982,-9.30417,-9.29385,-9.27899,-9.26024,-9.24084,-9.23541,-9.2253,-9.21104,-9.19247,-9.15905,-9.15412,-9.14459,-9.13057,-9.11241,-9.06538,-9.06083,-9.0517,-9.03836,-9.02071
