gridnumber,capital,policy[0 0 00],policy[0 0 01],policy[0 0 02],policy[0 0 10],policy[0 0 11],policy[0 0 12],policy[0 0 20],policy[0 0 21],policy[0 0 22],policy[0 1 00],policy[0 1 01],policy[0 1 02],policy[0 1 10],policy[0 1 11],policy[0 1 12],policy[0 1 20],policy[0 1 21],policy[0 1 22],policy[0 2 00],policy[0 2 01],policy[0 2 02],policy[0 2 10],policy[0 2 11],policy[0 2 12],policy[0 2 20],policy[0 2 21],policy[0 2 22],policy[1 0 00],policy[1 0 01],policy[1 0 02],policy[1 0 10],policy[1 0 11],policy[1 0 12],policy[1 0 20],policy[1 0 21],policy[1 0 22],policy[1 1 00],policy[1 1 01],policy[1 1 02],policy[1 1 10],policy[1 1 11],policy[1 1 12],policy[1 1 20],policy[1 1 21],policy[1 1 22],policy[1 2 00],policy[1 2 01],policy[1 2 02],policy[1 2 10],policy[1 2 11],policy[1 2 12],policy[1 2 20],policy[1 2 21],policy[1 2 22],policy[2 0 00],policy[2 0 01],policy[2 0 02],policy[2 0 10],policy[2 0 11],policy[2 0 12],policy[2 0 20],policy[2 0 21],policy[2 0 22],policy[2 1 00],policy[2 1 01],policy[2 1 02],policy[2 1 10],policy[2 1 11],policy[2 1 12],policy[2 1 20],policy[2 1 21],policy[2 1 22],policy[2 2 00],policy[2 2 01],policy[2 2 02],policy[2 2 10],policy[2 2 11],policy[2 2 12],policy[2 2 20],policy[2 2 21],policy[2 2 22]
10,0.674183,0.444083,0.444083,0.444083,0.426918,0.549731,0.549731,0.558821,0.558821,0.602986,0.444083,0.444083,0.444083,0.426918,0.549731,0.549731,0.558821,0.558821,0.602986,0.444083,0.444083,0.444083,0.426918,0.549731,0.549731,0.558821,0.558821,0.602986,0.444083,0.444083,0.444083,0.538812,0.549731,0.549731,0.674034,0.674034,0.679196,0.444083,0.444083,0.444083,0.538812,0.549731,0.549731,0.674034,0.674034,0.679196,0.444083,0.444083,0.444083,0.538812,0.549731,0.549731,0.674034,0.674034,0.679196,0.444083,0.444083,0.444083,0.653291,0.549731,0.549731,0.790487,0.790487,0.756009,0.444083,0.444083,0.444083,0.653291,0.549731,0.549731,0.790487,0.790487,0.756009,0.444083,0.444083,0.444083,0.653291,0.549731,0.549731,0.790487,0.790487,0.756009
11,0.75557,0.513577,0.513577,0.513577,0.482746,0.620571,0.620571,0.616478,0.616478,0.662745,0.513577,0.513577,0.513577,0.482746,0.620571,0.620571,0.616478,0.616478,0.662745,0.513577,0.513577,0.513577,0.482746,0.620571,0.620571,0.616478,0.616478,0.662745,0.513577,0.513577,0.513577,0.609822,0.620571,0.620571,0.746354,0.746354,0.751346,0.513577,0.513577,0.513577,0.609822,0.620571,0.620571,0.746354,0.746354,0.751346,0.513577,0.513577,0.513577,0.609822,0.620571,0.620571,0.746354,0.746354,0.751346,0.513577,0.513577,0.513577,0.738991,0.620571,0.620571,0.877479,0.877479,0.840366,0.513577,0.513577,0.513577,0.738991,0.620571,0.620571,0.877479,0.877479,0.840366,0.513577,0.513577,0.513577,0.738991,0.620571,0.620571,0.877479,0.877479,0.840366
12,0.839869,0.585785,0.585785,0.585785,0.541149,0.694545,0.694545,0.676417,0.676417,0.726152,0.585785,0.585785,0.585785,0.541149,0.694545,0.694545,0.676417,0.676417,0.726152,0.585785,0.585785,0.585785,0.541149,0.694545,0.694545,0.676417,0.676417,0.726152,0.585785,0.585785,0.585785,0.683955,0.694545,0.694545,0.82161,0.82161,0.826475,0.585785,0.585785,0.585785,0.683955,0.694545,0.694545,0.82161,0.82161,0.826475,0.585785,0.585785,0.585785,0.683955,0.694545,0.694545,0.82161,0.82161,0.826475,0.585785,0.585785,0.585785,0.827988,0.694545,0.694545,0.968019,0.968019,0.927547,0.585785,0.585785,0.585785,0.827988,0.694545,0.694545,0.968019,0.968019,0.927547,0.585785,0.585785,0.585785,0.827988,0.694545,0.694545,0.968019,0.968019,0.927547
13,0.927185,0.661354,0.661354,0.661354,0.602498,0.771647,0.771647,0.738949,0.738949,0.791805,0.661354,0.661354,0.661354,0.602498,0.771647,0.771647,0.738949,0.738949,0.791805,0.661354,0.661354,0.661354,0.602498,0.771647,0.771647,0.738949,0.738949,0.791805,0.661354,0.661354,0.661354,0.761048,0.771647,0.771647,0.899895,0.899895,0.904803,0.661354,0.661354,0.661354,0.761048,0.771647,0.771647,0.899895,0.899895,0.904803,0.661354,0.661354,0.661354,0.761048,0.771647,0.771647,0.899895,0.899895,0.904803,0.661354,0.661354,0.661354,0.920841,0.771647,0.771647,1.06228,1.06228,1.01865,0.661354,0.661354,0.661354,0.920841,0.771647,0.771647,1.06228,1.06228,1.01865,0.661354,0.661354,0.661354,0.920841,0.771647,0.771647,1.06228,1.06228,1.01865
14,1.01763,0.740576,0.740576,0.740576,0.666558,0.851871,0.851871,0.803972,0.803972,0.852142,0.740576,0.740576,0.740576,0.666558,0.851871,0.851871,0.803972,0.803972,0.852142,0.740576,0.740576,0.740576,0.666558,0.851871,0.851871,0.803972,0.803972,0.852142,0.740576,0.740576,0.740576,0.841046,0.851871,0.851871,0.981324,0.981324,0.985819,0.740576,0.740576,0.740576,0.841046,0.851871,0.851871,0.981324,0.981324,0.985819,0.740576,0.740576,0.740576,0.841046,0.851871,0.851871,0.981324,0.981324,0.985819,0.740576,0.740576,0.740576,1.01778,0.851871,0.851871,1.16042,1.16042,1.12007,0.740576,0.740576,0.740576,1.01778,0.851871,0.851871,1.16042,1.16042,1.12007,0.740576,0.740576,0.740576,1.01778,0.851871,0.851871,1.16042,1.16042,1.12007
15,1.1113,0.823112,0.823112,0.823112,0.733173,0.935613,0.935613,0.871565,0.871565,0.91801,0.823112,0.823112,0.823112,0.733173,0.935613,0.935613,0.871565,0.871565,0.91801,0.823112,0.823112,0.823112,0.733173,0.935613,0.935613,0.871565,0.871565,0.91801,0.823112,0.823112,0.823112,0.924559,0.935613,0.935613,1.06606,1.06606,1.07013,0.823112,0.823112,0.823112,0.924559,0.935613,0.935613,1.06606,1.06606,1.07013,0.823112,0.823112,0.823112,0.924559,0.935613,0.935613,1.06606,1.06606,1.07013,0.823112,0.823112,0.823112,1.11879,0.935613,0.935613,1.26242,1.26242,1.22316,0.823112,0.823112,0.823112,1.11879,0.935613,0.935613,1.26242,1.26242,1.22316,0.823112,0.823112,0.823112,1.11879,0.935613,0.935613,1.26242,1.26242,1.22316
16,1.20833,0.909202,0.909202,0.909202,0.802293,1.02285,1.02285,0.941821,0.941821,0.992345,0.909202,0.909202,0.909202,0.802293,1.02285,1.02285,0.941821,0.941821,0.992345,0.909202,0.909202,0.909202,0.802293,1.02285,1.02285,0.941821,0.941821,0.992345,0.909202,0.909202,0.909202,1.01168,1.02285,1.02285,1.15423,1.15423,1.15829,0.909202,0.909202,0.909202,1.01168,1.02285,1.02285,1.15423,1.15423,1.15829,0.909202,0.909202,0.909202,1.01168,1.02285,1.02285,1.15423,1.15423,1.15829,0.909202,0.909202,0.909202,1.22394,1.02285,1.02285,1.3683,1.3683,1.32516,0.909202,0.909202,0.909202,1.22394,1.02285,1.02285,1.3683,1.3683,1.32516,0.909202,0.909202,0.909202,1.22394,1.02285,1.02285,1.3683,1.3683,1.32516
17,1.30884,0.999009,0.999009,0.999009,0.876646,1.11362,1.11362,1.01486,1.01486,1.06708,0.999009,0.999009,0.999009,0.876646,1.11362,1.11362,1.01486,1.01486,1.06708,0.999009,0.999009,0.999009,0.876646,1.11362,1.11362,1.01486,1.01486,1.06708,0.999009,0.999009,0.999009,1.10253,1.11362,1.11362,1.24585,1.24585,1.24969,0.999009,0.999009,0.999009,1.10253,1.11362,1.11362,1.24585,1.24585,1.24969,0.999009,0.999009,0.999009,1.10253,1.11362,1.11362,1.24585,1.24585,1.24969,0.999009,0.999009,0.999009,1.33102,1.11362,1.11362,1.47826,1.47826,1.4333,0.999009,0.999009,0.999009,1.33102,1.11362,1.11362,1.47826,1.47826,1.4333,0.999009,0.999009,0.999009,1.33102,1.11362,1.11362,1.47826,1.47826,1.4333
18,1.41294,1.09251,1.09251,1.09251,0.959644,1.20806,1.20806,1.09091,1.09091,1.14713,1.09251,1.09251,1.09251,0.959644,1.20806,1.20806,1.09091,1.09091,1.14713,1.09251,1.09251,1.09251,0.959644,1.20806,1.20806,1.09091,1.09091,1.14713,1.09251,1.09251,1.09251,1.19741,1.20806,1.20806,1.34094,1.34094,1.34479,1.09251,1.09251,1.09251,1.19741,1.20806,1.20806,1.34094,1.34094,1.34479,1.09251,1.09251,1.09251,1.19741,1.20806,1.20806,1.34094,1.34094,1.34479,1.09251,1.09251,1.09251,1.43736,1.20806,1.20806,1.5925,1.5925,1.54372,1.09251,1.09251,1.09251,1.43736,1.20806,1.20806,1.5925,1.5925,1.54372,1.09251,1.09251,1.09251,1.43736,1.20806,1.20806,1.5925,1.5925,1.54372
19,1.52076,1.18984,1.18984,1.18984,1.0442,1.30627,1.30627,1.16996,1.16996,1.23028,1.18984,1.18984,1.18984,1.0442,1.30627,1.30627,1.16996,1.16996,1.23028,1.18984,1.18984,1.18984,1.0442,1.30627,1.30627,1.16996,1.16996,1.23028,1.18984,1.18984,1.18984,1.29589,1.30627,1.30627,1.43965,1.43965,1.44362,1.18984,1.18984,1.18984,1.29589,1.30627,1.30627,1.43965,1.43965,1.44362,1.18984,1.18984,1.18984,1.29589,1.30627,1.30627,1.43965,1.43965,1.44362,1.18984,1.18984,1.18984,1.54947,1.30627,1.30627,1.71119,1.71119,1.65844,1.18984,1.18984,1.18984,1.54947,1.30627,1.30627,1.71119,1.71119,1.65844,1.18984,1.18984,1.18984,1.54947,1.30627,1.30627,1.71119,1.71119,1.65844
20,1.63244,1.29113,1.29113,1.29113,1.13274,1.40829,1.40829,1.25204,1.25204,1.31348,1.29113,1.29113,1.29113,1.13274,1.40829,1.40829,1.25204,1.25204,1.31348,1.29113,1.29113,1.29113,1.13274,1.40829,1.40829,1.25204,1.25204,1.31348,1.29113,1.29113,1.29113,1.39816,1.40829,1.40829,1.54216,1.54216,1.54618,1.29113,1.29113,1.29113,1.39816,1.40829,1.40829,1.54216,1.54216,1.54618,1.29113,1.29113,1.29113,1.39816,1.40829,1.40829,1.54216,1.54216,1.54618,1.29113,1.29113,1.29113,1.66544,1.40829,1.40829,1.83454,1.83454,1.78034,1.29113,1.29113,1.29113,1.66544,1.40829,1.40829,1.83454,1.83454,1.78034,1.29113,1.29113,1.29113,1.66544,1.40829,1.40829,1.83454,1.83454,1.78034
21,1.74812,1.39644,1.39644,1.39644,1.2287,1.51432,1.51432,1.3372,1.3372,1.40296,1.39644,1.39644,1.39644,1.2287,1.51432,1.51432,1.3372,1.3372,1.40296,1.39644,1.39644,1.39644,1.2287,1.51432,1.51432,1.3372,1.3372,1.40296,1.39644,1.39644,1.39644,1.5046,1.51432,1.51432,1.64864,1.64864,1.65288,1.39644,1.39644,1.39644,1.5046,1.51432,1.51432,1.64864,1.64864,1.65288,1.39644,1.39644,1.39644,1.5046,1.51432,1.51432,1.64864,1.64864,1.65288,1.39644,1.39644,1.39644,1.78243,1.51432,1.51432,1.96262,1.96262,1.90427,1.39644,1.39644,1.39644,1.78243,1.51432,1.51432,1.96262,1.96262,1.90427,1.39644,1.39644,1.39644,1.78243,1.51432,1.51432,1.96262,1.96262,1.90427
22,1.86794,1.50593,1.50593,1.50593,1.32597,1.62452,1.62452,1.42557,1.42557,1.49596,1.50593,1.50593,1.50593,1.32597,1.62452,1.62452,1.42557,1.42557,1.49596,1.50593,1.50593,1.50593,1.32597,1.62452,1.62452,1.42557,1.42557,1.49596,1.50593,1.50593,1.50593,1.61501,1.62452,1.62452,1.75924,1.75924,1.76368,1.50593,1.50593,1.50593,1.61501,1.62452,1.62452,1.75924,1.75924,1.76368,1.50593,1.50593,1.50593,1.61501,1.62452,1.62452,1.75924,1.75924,1.76368,1.50593,1.50593,1.50593,1.90606,1.62452,1.62452,2.09551,2.09551,2.0329,1.50593,1.50593,1.50593,1.90606,1.62452,1.62452,2.09551,2.09551,2.0329,1.50593,1.50593,1.50593,1.90606,1.62452,1.62452,2.09551,2.09551,2.0329
23,1.99205,1.61977,1.61977,1.61977,1.42764,1.73898,1.73898,1.51732,1.51732,1.60001,1.61977,1.61977,1.61977,1.42764,1.73898,1.73898,1.51732,1.51732,1.60001,1.61977,1.61977,1.61977,1.42764,1.73898,1.73898,1.51732,1.51732,1.60001,1.61977,1.61977,1.61977,1.72974,1.73898,1.73898,1.87416,1.87416,1.87905,1.61977,1.61977,1.61977,1.72974,1.73898,1.73898,1.87416,1.87416,1.87905,1.61977,1.61977,1.61977,1.72974,1.73898,1.73898,1.87416,1.87416,1.87905,1.61977,1.61977,1.61977,2.03379,1.73898,1.73898,2.23341,2.23341,2.15955,1.61977,1.61977,1.61977,2.03379,1.73898,1.73898,2.23341,2.23341,2.15955,1.61977,1.61977,1.61977,2.03379,1.73898,1.73898,2.23341,2.23341,2.15955
24,2.1206,1.73804,1.73804,1.73804,1.53391,1.85787,1.85787,1.61263,1.61263,1.71268,1.73804,1.73804,1.73804,1.53391,1.85787,1.85787,1.61263,1.61263,1.71268,1.73804,1.73804,1.73804,1.53391,1.85787,1.85787,1.61263,1.61263,1.71268,1.73804,1.73804,1.73804,1.84887,1.85787,1.85787,1.99342,1.99342,1.99897,1.73804,1.73804,1.73804,1.84887,1.85787,1.85787,1.99342,1.99342,1.99897,1.73804,1.73804,1.73804,1.84887,1.85787,1.85787,1.99342,1.99342,1.99897,1.73804,1.73804,1.73804,2.16574,1.85787,1.85787,2.37654,2.37654,2.28661,1.73804,1.73804,1.73804,2.16574,1.85787,1.85787,2.37654,2.37654,2.28661,1.73804,1.73804,1.73804,2.16574,1.85787,1.85787,2.37654,2.37654,2.28661
25,2.25375,1.86092,1.86092,1.86092,1.645,1.98132,1.98132,1.71159,1.71159,1.82223,1.86092,1.86092,1.86092,1.645,1.98132,1.98132,1.71159,1.71159,1.82223,1.86092,1.86092,1.86092,1.645,1.98132,1.98132,1.71159,1.71159,1.82223,1.86092,1.86092,1.86092,1.97257,1.98132,1.98132,2.11714,2.11714,2.12306,1.86092,1.86092,1.86092,1.97257,1.98132,1.98132,2.11714,2.11714,2.12306,1.86092,1.86092,1.86092,1.97257,1.98132,1.98132,2.11714,2.11714,2.12306,1.86092,1.86092,1.86092,2.30202,1.98132,1.98132,2.52507,2.52507,2.42522,1.86092,1.86092,1.86092,2.30202,1.98132,1.98132,2.52507,2.52507,2.42522,1.86092,1.86092,1.86092,2.30202,1.98132,1.98132,2.52507,2.52507,2.42522
26,2.39167,1.98857,1.98857,1.98857,1.75664,2.10948,2.10948,1.81437,1.81437,1.94976,1.98857,1.98857,1.98857,1.75664,2.10948,2.10948,1.81437,1.81437,1.94976,1.98857,1.98857,1.98857,1.75664,2.10948,2.10948,1.81437,1.81437,1.94976,1.98857,1.98857,1.98857,2.1008,2.10948,2.10948,2.24551,2.24551,2.25235,1.98857,1.98857,1.98857,2.1008,2.10948,2.10948,2.24551,2.24551,2.25235,1.98857,1.98857,1.98857,2.1008,2.10948,2.10948,2.24551,2.24551,2.25235,1.98857,1.98857,1.98857,2.44681,2.10948,2.10948,2.6792,2.6792,2.5562,1.98857,1.98857,1.98857,2.44681,2.10948,2.10948,2.6792,2.6792,2.5562,1.98857,1.98857,1.98857,2.44681,2.10948,2.10948,2.6792,2.6792,2.5562
27,2.53452,2.12112,2.12112,2.12112,1.89183,2.24253,2.24253,1.92107,1.92107,2.06455,2.12112,2.12112,2.12112,1.89183,2.24253,2.24253,1.92107,1.92107,2.06455,2.12112,2.12112,2.12112,1.89183,2.24253,2.24253,1.92107,1.92107,2.06455,2.12112,2.12112,2.12112,2.23461,2.24253,2.24253,2.37873,2.37873,2.38576,2.12112,2.12112,2.12112,2.23461,2.24253,2.24253,2.37873,2.37873,2.38576,2.12112,2.12112,2.12112,2.23461,2.24253,2.24253,2.37873,2.37873,2.38576,2.12112,2.12112,2.12112,2.57918,2.24253,2.24253,2.83914,2.83914,2.70838,2.12112,2.12112,2.12112,2.57918,2.24253,2.24253,2.83914,2.83914,2.70838,2.12112,2.12112,2.12112,2.57918,2.24253,2.24253,2.83914,2.83914,2.70838
28,2.68248,2.25875,2.25875,2.25875,2.02907,2.38061,2.38061,2.03176,2.03176,2.1887,2.25875,2.25875,2.25875,2.02907,2.38061,2.38061,2.03176,2.03176,2.1887,2.25875,2.25875,2.25875,2.02907,2.38061,2.38061,2.03176,2.03176,2.1887,2.25875,2.25875,2.25875,2.37329,2.38061,2.38061,2.51696,2.51696,2.52439,2.25875,2.25875,2.25875,2.37329,2.38061,2.38061,2.51696,2.51696,2.52439,2.25875,2.25875,2.25875,2.37329,2.38061,2.38061,2.51696,2.51696,2.52439,2.25875,2.25875,2.25875,2.7192,2.38061,2.38061,3.00502,3.00502,2.86155,2.25875,2.25875,2.25875,2.7192,2.38061,2.38061,3.00502,3.00502,2.86155,2.25875,2.25875,2.25875,2.7192,2.38061,2.38061,3.00502,3.00502,2.86155
29,2.83574,2.40162,2.40162,2.40162,2.15719,2.52383,2.52383,2.14657,2.14657,2.31788,2.40162,2.40162,2.40162,2.15719,2.52383,2.52383,2.14657,2.14657,2.31788,2.40162,2.40162,2.40162,2.15719,2.52383,2.52383,2.14657,2.14657,2.31788,2.40162,2.40162,2.40162,2.51668,2.52383,2.52383,2.66038,2.66038,2.66825,2.40162,2.40162,2.40162,2.51668,2.52383,2.52383,2.66038,2.66038,2.66825,2.40162,2.40162,2.40162,2.51668,2.52383,2.52383,2.66038,2.66038,2.66825,2.40162,2.40162,2.40162,2.87786,2.52383,2.52383,3.17712,3.17712,3.02007,2.40162,2.40162,2.40162,2.87786,2.52383,2.52383,3.17712,3.17712,3.02007,2.40162,2.40162,2.40162,2.87786,2.52383,2.52383,3.17712,3.17712,3.02007
