gridnumber,capital,dist[0 0],dist[0 1],dist[0 2],dist[0 3],dist[0 4],dist[0 5],dist[0 6],dist[1 0],dist[1 1],dist[1 2],dist[1 3],dist[1 4],dist[1 5],dist[1 6],dist[2 0],dist[2 1],dist[2 2],dist[2 3],dist[2 4],dist[2 5],dist[2 6],dist[3 0],dist[3 1],dist[3 2],dist[3 3],dist[3 4],dist[3 5],dist[3 6],dist[4 0],dist[4 1],dist[4 2],dist[4 3],dist[4 4],dist[4 5],dist[4 6],dist[5 0],dist[5 1],dist[5 2],dist[5 3],dist[5 4],dist[5 5],dist[5 6],dist[6 0],dist[6 1],dist[6 2],dist[6 3],dist[6 4],dist[6 5],dist[6 6]
0,0,1.41713e-005,0.000106708,0.000318934,0.00036284,0.000156814,2.54978e-005,1.5715e-006,0.00013829,0.0010413,0.00311231,0.00354076,0.00153026,0.00024882,1.53355e-005,0.000551654,0.00415388,0.0124154,0.0141245,0.0061044,0.000992572,6.1175e-005,0.000873876,0.00658017,0.0196672,0.0223747,0.00967,0.00157234,9.69077e-005,0.000551655,0.00415389,0.0124154,0.0141246,0.00610442,0.000992578,6.11754e-005,0.000138291,0.00104131,0.00311233,0.00354079,0.00153028,0.000248823,1.53357e-005,1.41714e-005,0.000106709,0.000318937,0.000362844,0.000156816,2.54982e-005,1.57153e-006
1,0.0185364,5.18922e-006,4.95778e-005,0.000186457,0.000266577,0.000144354,2.926e-005,2.23978e-006,5.06388e-005,0.000483803,0.00181954,0.00260138,0.00140868,0.000285533,2.18568e-005,0.000202003,0.00192994,0.00725832,0.0103772,0.00561936,0.00113902,8.7189e-005,0.000319994,0.00305722,0.0114979,0.0164385,0.00890163,0.00180432,0.000138116,0.000202003,0.00192994,0.00725832,0.0103772,0.00561936,0.00113902,8.7189e-005,5.06388e-005,0.000483803,0.00181954,0.00260138,0.00140868,0.000285533,2.18568e-005,5.18922e-006,4.95778e-005,0.000186457,0.000266577,0.000144354,2.926e-005,2.23978e-006
2,0.0372875,3.76169e-006,3.64498e-005,0.000138995,0.000201313,0.000110277,2.25742e-005,1.74248e-006,3.67084e-005,0.000355696,0.00135639,0.00196451,0.00107614,0.000220291,1.7004e-005,0.000146434,0.00141891,0.0054108,0.00783668,0.00429284,0.000878767,6.78311e-005,0.000231968,0.00224771,0.00857128,0.0124141,0.00680032,0.00139206,0.000107452,0.000146436,0.00141893,0.00541085,0.00783676,0.00429288,0.000878775,6.78317e-005,3.67091e-005,0.000355702,0.00135641,0.00196455,0.00107616,0.000220295,1.70043e-005,3.76179e-006,3.64508e-005,0.000138999,0.000201319,0.00011028,2.25749e-005,1.74253e-006
3,0.0562558,3.52557e-006,3.5817e-005,0.000144531,0.000224937,0.000135032,3.1015e-005,2.77233e-006,3.4404e-005,0.000349517,0.0014104,0.00219504,0.0013177,0.000302659,2.70537e-005,0.00013724,0.00139426,0.00562621,0.00875622,0.00525646,0.00120734,0.00010792,0.000217402,0.00220864,0.00891246,0.0138707,0.00832675,0.00191255,0.000170957,0.000137239,0.00139425,0.00562618,0.00875619,0.00525645,0.00120734,0.000107921,3.44035e-005,0.000349513,0.00141038,0.00219502,0.0013177,0.000302659,2.70539e-005,3.52549e-006,3.58163e-005,0.000144529,0.000224935,0.000135032,3.10151e-005,2.77236e-006
4,0.0754439,2.6034e-006,2.83689e-005,0.000123744,0.00020954,0.000137317,3.44318e-005,3.35714e-006,2.54052e-005,0.000276837,0.00120755,0.00204479,0.00134001,0.000336002,3.27606e-005,0.000101344,0.00110433,0.00481705,0.00815688,0.00534544,0.00134035,0.000130686,0.000160539,0.00174937,0.00763069,0.0129213,0.00846773,0.00212326,0.00020702,0.000101344,0.00110433,0.00481706,0.0081569,0.00534546,0.00134036,0.000130686,2.54052e-005,0.000276837,0.00120755,0.0020448,0.00134002,0.000336005,3.27609e-005,2.60341e-006,2.8369e-005,0.000123745,0.000209541,0.000137319,3.44323e-005,3.35719e-006
5,0.0948544,2.13855e-006,2.33905e-005,0.000101675,0.000170605,0.000110335,2.72367e-005,2.61086e-006,2.0869e-005,0.000228256,0.000992193,0.00166485,0.0010767,0.000265788,2.5478e-005,8.32488e-005,0.000910542,0.00395798,0.00664129,0.00429508,0.00106026,0.000101634,0.000131875,0.00144239,0.00626985,0.0105205,0.00680385,0.00167956,0.000160999,8.32494e-005,0.000910548,0.003958,0.00664133,0.0042951,0.00106026,0.000101635,2.08693e-005,0.00022826,0.000992207,0.00166487,0.00107671,0.00026579,2.54781e-005,2.13859e-006,2.3391e-005,0.000101677,0.000170609,0.000110336,2.7237e-005,2.61087e-006
6,0.11449,1.87098e-006,2.09957e-005,9.38638e-005,0.000162451,0.000108654,2.78146e-005,2.77785e-006,1.82579e-005,0.000204885,0.000915963,0.00158526,0.00106029,0.000271428,2.71076e-005,7.28324e-005,0.000817307,0.00365386,0.00632376,0.00422961,0.00108275,0.000108135,0.000115374,0.00129469,0.00578806,0.0100174,0.0067001,0.00171518,0.000171297,7.28321e-005,0.000817303,0.00365384,0.00632372,0.00422959,0.00108275,0.000108135,1.82577e-005,0.000204883,0.000915952,0.00158524,0.00106028,0.000271426,2.71076e-005,1.87096e-006,2.09954e-005,9.3862e-005,0.000162448,0.000108652,2.78144e-005,2.77785e-006
7,0.134352,1.44162e-006,1.66163e-005,7.6869e-005,0.000139153,9.86331e-005,2.71705e-005,2.98245e-006,1.40679e-005,0.000162149,0.000750123,0.00135792,0.000962509,0.000265143,2.91042e-005,5.61181e-005,0.000646828,0.00299232,0.00541689,0.00383956,0.00105769,0.0001161,8.88963e-005,0.00102464,0.00474012,0.00858089,0.00608226,0.00167549,0.000183915,5.61176e-005,0.000646824,0.00299231,0.00541689,0.00383957,0.00105769,0.000116101,1.40676e-005,0.000162147,0.00075012,0.00135792,0.000962517,0.000265146,2.91046e-005,1.44158e-006,1.6616e-005,7.68686e-005,0.000139153,9.86343e-005,2.7171e-005,2.98251e-006
8,0.154445,1.12913e-006,1.34781e-005,6.44043e-005,0.000120028,8.72175e-005,2.45189e-005,2.73568e-006,1.10186e-005,0.000131525,0.000628485,0.00117129,0.000851104,0.000239265,2.66958e-005,4.39541e-005,0.000524664,0.00250708,0.00467236,0.00339513,0.000954449,0.000106492,6.96275e-005,0.000831117,0.00397145,0.00740145,0.00537819,0.00151193,0.000168693,4.39538e-005,0.00052466,0.00250706,0.00467232,0.00339509,0.000954439,0.000106491,1.10184e-005,0.000131523,0.000628475,0.00117126,0.000851087,0.00023926,2.66953e-005,1.12911e-006,1.34778e-005,6.44028e-005,0.000120025,8.72149e-005,2.45181e-005,2.73559e-006
9,0.174771,8.93688e-007,1.08201e-005,5.25077e-005,9.96945e-005,7.41255e-005,2.14297e-005,2.47443e-006,8.72101e-006,0.000105588,0.000512394,0.000972866,0.000723352,0.000209121,2.41467e-005,3.4789e-005,0.0004212,0.00204399,0.00388087,0.00288553,0.00083421,9.63243e-005,5.51091e-005,0.000667223,0.00323789,0.00614769,0.00457098,0.00132148,0.000152588,3.47889e-005,0.0004212,0.00204399,0.00388087,0.00288554,0.000834216,9.63253e-005,8.72096e-006,0.000105587,0.000512394,0.000972869,0.000723358,0.000209124,2.41472e-005,8.93681e-007,1.08201e-005,5.25077e-005,9.9695e-005,7.41264e-005,2.14301e-005,2.4745e-006
