gridnumber,capital,VF[0],VF[1],VF[2],VF[3],VF[4],VF[5],VF[6]
284,40.5526,-0.754412,-0.74273,-0.731299,-0.720094,-0.709104,-0.698319,-0.687739
285,41.0409,-0.743177,-0.731624,-0.720317,-0.709238,-0.698372,-0.687709,-0.67725
286,41.5349,-0.732071,-0.720646,-0.709463,-0.698509,-0.687766,-0.677225,-0.666887
287,42.0347,-0.721093,-0.709795,-0.698736,-0.687906,-0.677286,-0.666866,-0.656648
288,42.5402,-0.710242,-0.699072,-0.688135,-0.677429,-0.66693,-0.656632,-0.646532
289,43.0516,-0.699518,-0.688474,-0.67766,-0.667076,-0.656699,-0.646521,-0.63654
290,43.5689,-0.68892,-0.678001,-0.667309,-0.656848,-0.646592,-0.636533,-0.62667
291,44.0922,-0.678446,-0.667653,-0.657082,-0.646742,-0.636607,-0.626667,-0.616921
292,44.6215,-0.668097,-0.657428,-0.646978,-0.63676,-0.626743,-0.616922,-0.607293
293,45.157,-0.657872,-0.647326,-0.636996,-0.626898,-0.617001,-0.607297,-0.597784
294,45.6987,-0.647769,-0.637347,-0.627136,-0.617158,-0.607379,-0.597792,-0.588394
295,46.2467,-0.637788,-0.627489,-0.617397,-0.607538,-0.597877,-0.588405,-0.579122
296,46.801,-0.627929,-0.617751,-0.607779,-0.598037,-0.588493,-0.579137,-0.569967
297,47.3617,-0.61819,-0.608134,-0.598281,-0.588655,-0.579227,-0.569985,-0.560929
298,47.9289,-0.608571,-0.598635,-0.588901,-0.57939,-0.570078,-0.56095,-0.552007
299,48.5027,-0.599071,-0.589255,-0.579639,-0.570243,-0.561045,-0.552031,-0.543199
300,49.0832,-0.589689,-0.579992,-0.570493,-0.561211,-0.552127,-0.543226,-0.534505
301,49.6704,-0.580424,-0.570845,-0.561464,-0.552295,-0.543324,-0.534535,-0.525924
302,50.2644,-0.571276,-0.561815,-0.55255,-0.543493,-0.534635,-0.525956,-0.517455
303,50.8652,-0.562244,-0.5529,-0.54375,-0.534805,-0.526058,-0.51749,-0.509097
304,51.473,-0.553326,-0.544099,-0.535063,-0.526229,-0.517594,-0.509134,-0.500849
305,52.0879,-0.544523,-0.535411,-0.526489,-0.517765,-0.50924,-0.500889,-0.492711
306,52.7099,-0.535833,-0.526836,-0.518027,-0.509412,-0.500996,-0.492753,-0.484682
307,53.3391,-0.527255,-0.518372,-0.509675,-0.501169,-0.492862,-0.484726,-0.47676
308,53.9756,-0.518789,-0.510018,-0.501433,-0.493035,-0.484836,-0.476806,-0.468944
309,54.6194,-0.510434,-0.501775,-0.4933,-0.485009,-0.476917,-0.468993,-0.461235
310,55.2707,-0.502188,-0.493641,-0.485275,-0.477091,-0.469105,-0.461285,-0.45363
311,55.9296,-0.494051,-0.485614,-0.477358,-0.469279,-0.461398,-0.453682,-0.446129
312,56.5961,-0.486022,-0.477695,-0.469546,-0.461572,-0.453796,-0.446183,-0.438731
313,57.2703,-0.478099,-0.469881,-0.46184,-0.45397,-0.446298,-0.438787,-0.431436
314,57.9523,-0.470284,-0.462174,-0.454239,-0.446472,-0.438902,-0.431492,-0.424241
315,58.6423,-0.462573,-0.45457,-0.446741,-0.439078,-0.431608,-0.424299,-0.417147
316,59.3402,-0.454967,-0.44707,-0.439346,-0.431786,-0.424416,-0.417206,-0.410152
317,60.0462,-0.447464,-0.439673,-0.432052,-0.424595,-0.417324,-0.410213,-0.403256
318,60.7604,-0.440063,-0.432377,-0.424859,-0.417504,-0.410331,-0.403318,-0.396457
319,61.4828,-0.432765,-0.425182,-0.417767,-0.410512,-0.403436,-0.39652,-0.389755
320,62.2137,-0.425567,-0.418088,-0.410774,-0.403618,-0.396639,-0.389819,-0.383149
321,62.9529,-0.418469,-0.411092,-0.403878,-0.396822,-0.389938,-0.383214,-0.376637
322,63.7008,-0.41147,-0.404194,-0.39708,-0.390122,-0.383333,-0.376703,-0.370219
323,64.4573,-0.404569,-0.397394,-0.390379,-0.383517,-0.376822,-0.370286,-0.363893
324,65.2226,-0.397766,-0.39069,-0.383772,-0.377007,-0.370405,-0.363961,-0.35766
325,65.9968,-0.391058,-0.384081,-0.37726,-0.37059,-0.364081,-0.357729,-0.351517
326,66.7799,-0.384446,-0.377566,-0.370842,-0.364266,-0.357848,-0.351587,-0.345465
327,67.5721,-0.377928,-0.371145,-0.364516,-0.358034,-0.351706,-0.345535,-0.339501
328,68.3735,-0.371504,-0.364817,-0.358282,-0.351892,-0.345654,-0.339572,-0.333626
329,69.1841,-0.365172,-0.35858,-0.352138,-0.34584,-0.339691,-0.333697,-0.327838
330,70.0042,-0.358932,-0.352434,-0.346084,-0.339877,-0.333816,-0.327909,-0.322135
331,70.8337,-0.352782,-0.346377,-0.340119,-0.334001,-0.328028,-0.322207,-0.316518
332,71.6729,-0.346722,-0.340409,-0.334242,-0.328213,-0.322326,-0.316591,-0.310986
333,72.5218,-0.340751,-0.33453,-0.328452,-0.322511,-0.316709,-0.311058,-0.305537
334,73.3805,-0.334868,-0.328737,-0.322747,-0.316894,-0.311176,-0.30561,-0.30017
335,74.2492,-0.329071,-0.32303,-0.317128,-0.311361,-0.305727,-0.300243,-0.294885
336,75.1279,-0.323361,-0.317408,-0.311593,-0.305911,-0.30036,-0.294958,-0.28968
337,76.0168,-0.317735,-0.31187,-0.306141,-0.300544,-0.295076,-0.289754,-0.284556
338,76.916,-0.312194,-0.306415,-0.300772,-0.295258,-0.289872,-0.284629,-0.27951
339,77.8256,-0.306736,-0.301043,-0.295484,-0.290052,-0.284747,-0.279584,-0.274542
340,78.7458,-0.30136,-0.295752,-0.290276,-0.284927,-0.279702,-0.274616,-0.269651
341,79.6766,-0.296066,-0.290542,-0.285148,-0.27988,-0.274734,-0.269725,-0.264837
342,80.6182,-0.290852,-0.285411,-0.280099,-0.27491,-0.269843,-0.26491,-0.260097
343,81.5708,-0.285718,-0.280359,-0.275127,-0.270018,-0.265029,-0.260171,-0.255432
344,82.5343,-0.280662,-0.275384,-0.270233,-0.265202,-0.260289,-0.255505,-0.25084
345,83.509,-0.275684,-0.270487,-0.265414,-0.26046,-0.255624,-0.250913,-0.246321
346,84.495,-0.270783,-0.265665,-0.260671,-0.255793,-0.251032,-0.246394,-0.241873
347,85.4925,-0.265958,-0.260919,-0.256001,-0.2512,-0.246512,-0.241946,-0.237496
348,86.5014,-0.261208,-0.256247,-0.251405,-0.246678,-0.242064,-0.237569,-0.233189
349,87.5221,-0.256532,-0.251648,-0.246882,-0.242228,-0.237686,-0.233261,-0.228951
350,88.5546,-0.25193,-0.247121,-0.242429,-0.237849,-0.233379,-0.229023,-0.224781
351,89.5991,-0.2474,-0.242666,-0.238048,-0.23354,-0.22914,-0.224852,-0.220678
352,90.6556,-0.242942,-0.238282,-0.233736,-0.229299,-0.224969,-0.220749,-0.216642
353,91.7245,-0.238554,-0.233968,-0.229493,-0.225127,-0.220865,-0.216712,-0.212671
354,92.8056,-0.234236,-0.229722,-0.225319,-0.221021,-0.216828,-0.212741,-0.208764
355,93.8993,-0.229987,-0.225544,-0.221211,-0.216982,-0.212856,-0.208834,-0.204922
356,95.0057,-0.225806,-0.221434,-0.21717,-0.213009,-0.208949,-0.204991,-0.201142
357,96.1249,-0.221692,-0.21739,-0.213194,-0.2091,-0.205106,-0.201211,-0.197425
358,97.2571,-0.217644,-0.213411,-0.209283,-0.205255,-0.201325,-0.197494,-0.193769
359,98.4024,-0.213662,-0.209497,-0.205435,-0.201473,-0.197607,-0.193837,-0.190174
360,99.5609,-0.209745,-0.205647,-0.201651,-0.197753,-0.19395,-0.190241,-0.186638
361,100.733,-0.205892,-0.20186,-0.197929,-0.194094,-0.190353,-0.186705,-0.183161
362,101.918,-0.202101,-0.198135,-0.194268,-0.190496,-0.186817,-0.183228,-0.179743
363,103.118,-0.198373,-0.194471,-0.190667,-0.186957,-0.183339,-0.179809,-0.176381
364,104.331,-0.194706,-0.190868,-0.187126,-0.183477,-0.179919,-0.176447,-0.173077
365,105.558,-0.191099,-0.187324,-0.183644,-0.180056,-0.176556,-0.173142,-0.169827
366,106.8,-0.187553,-0.18384,-0.180221,-0.176691,-0.17325,-0.169893,-0.166633
367,108.055,-0.184065,-0.180413,-0.176854,-0.173383,-0.169999,-0.166699,-0.163494
368,109.326,-0.180635,-0.177044,-0.173544,-0.170131,-0.166804,-0.163559,-0.160407
369,110.611,-0.177263,-0.173731,-0.17029,-0.166934,-0.163663,-0.160472,-0.157373
370,111.911,-0.173947,-0.170474,-0.16709,-0.163791,-0.160575,-0.157438,-0.154392
371,113.226,-0.170687,-0.167272,-0.163945,-0.160701,-0.15754,-0.154456,-0.151461
372,114.556,-0.167482,-0.164125,-0.160853,-0.157665,-0.154556,-0.151525,-0.148581
373,115.902,-0.164331,-0.16103,-0.157814,-0.15468,-0.151624,-0.148645,-0.145751
374,117.263,-0.161234,-0.157989,-0.154827,-0.151746,-0.148742,-0.145814,-0.142969
375,118.64,-0.158189,-0.154999,-0.151892,-0.148863,-0.145911,-0.143033,-0.140236
376,120.033,-0.155197,-0.152061,-0.149006,-0.146029,-0.143128,-0.140299,-0.137551
377,121.442,-0.152256,-0.149173,-0.146171,-0.143244,-0.140393,-0.137613,-0.134912
378,122.868,-0.149365,-0.146335,-0.143384,-0.140508,-0.137706,-0.134974,-0.13232
379,124.31,-0.146524,-0.143546,-0.140646,-0.137819,-0.135066,-0.132382,-0.129773
380,125.769,-0.143732,-0.140805,-0.137955,-0.135178,-0.132472,-0.129834,-0.127271
381,127.244,-0.140988,-0.138112,-0.135311,-0.132582,-0.129923,-0.127332,-0.124813
382,128.737,-0.138293,-0.135466,-0.132714,-0.130032,-0.127419,-0.124873,-0.122398
383,130.247,-0.135644,-0.132866,-0.130161,-0.127527,-0.12496,-0.122459,-0.120027
384,131.774,-0.133041,-0.130312,-0.127654,-0.125065,-0.122544,-0.120087,-0.117697
385,133.32,-0.130484,-0.127802,-0.125191,-0.122648,-0.120171,-0.117757,-0.11541
386,134.883,-0.127972,-0.125337,-0.122772,-0.120273,-0.11784,-0.115468,-0.113163
387,136.464,-0.125504,-0.122915,-0.120395,-0.117941,-0.11555,-0.113221,-0.110956
388,138.063,-0.123079,-0.120536,-0.118061,-0.115649,-0.113301,-0.111014,-0.108789
389,139.681,-0.120698,-0.1182,-0.115768,-0.113399,-0.111093,-0.108846,-0.106661
390,141.318,-0.118359,-0.115905,-0.113516,-0.11119,-0.108924,-0.106718,-0.104571
391,142.974,-0.116061,-0.11365,-0.111304,-0.109019,-0.106795,-0.104627,-0.102519
392,144.649,-0.113804,-0.111437,-0.109132,-0.106888,-0.104703,-0.102575,-0.100505
393,146.343,-0.111588,-0.109263,-0.106999,-0.104795,-0.10265,-0.10056,-0.0985267
394,148.057,-0.109412,-0.107128,-0.104905,-0.102741,-0.100634,-0.0985814,-0.0965848
395,149.791,-0.107274,-0.105031,-0.102848,-0.100723,-0.0986539,-0.096639,-0.0946783
396,151.545,-0.105175,-0.102972,-0.100829,-0.0987419,-0.0967104,-0.094732,-0.0928068
397,153.319,-0.103114,-0.100951,-0.0988461,-0.096797,-0.0948023,-0.0928598,-0.0909695
398,155.114,-0.101091,-0.0989664,-0.0968995,-0.0948875,-0.0929291,-0.0910221,-0.0891661
399,156.929,-0.0991036,-0.0970178,-0.0949884,-0.093013,-0.0910903,-0.0892181,-0.0873959
400,158.766,-0.0971528,-0.0951047,-0.0931122,-0.0911728,-0.0892852,-0.0874474,-0.0856585
401,160.624,-0.0952375,-0.0932267,-0.0912704,-0.0893665,-0.0875134,-0.0857093,-0.0839531
402,162.503,-0.0933572,-0.091383,-0.0894625,-0.0875934,-0.0857744,-0.0840034,-0.0822795
403,164.404,-0.0915114,-0.0895732,-0.0876878,-0.085853,-0.0840675,-0.0823292,-0.080637
404,166.328,-0.0896994,-0.0877967,-0.0859459,-0.0841448,-0.0823922,-0.080686,-0.0790253
405,168.273,-0.0879207,-0.0860529,-0.0842362,-0.0824683,-0.0807481,-0.0790735,-0.0774436
406,170.241,-0.0861749,-0.0843414,-0.0825582,-0.0808229,-0.0791346,-0.0774911,-0.0758915
407,172.232,-0.0844613,-0.0826616,-0.0809113,-0.0792082,-0.0775512,-0.0759383,-0.0743685
408,174.246,-0.0827795,-0.081013,-0.0792951,-0.0776236,-0.0759974,-0.0744146,-0.0728741
409,176.283,-0.0811288,-0.079395,-0.077709,-0.0760686,-0.0744727,-0.0729194,-0.0714078
410,178.344,-0.0795089,-0.0778072,-0.0761525,-0.0745427,-0.0729766,-0.0714525,-0.0699692
411,180.428,-0.0779191,-0.0762491,-0.0746253,-0.0730455,-0.0715087,-0.0700132,-0.0685578
412,182.537,-0.0763591,-0.0747202,-0.0731266,-0.0715764,-0.0700685,-0.0686011,-0.0671731
413,184.671,-0.0748282,-0.0732199,-0.0716562,-0.0701351,-0.0686555,-0.0672157,-0.0658147
414,186.829,-0.0733261,-0.0717479,-0.0702135,-0.0687209,-0.0672692,-0.0658566,-0.0644821
415,189.012,-0.0718522,-0.0703035,-0.068798,-0.0673335,-0.0659092,-0.0645233,-0.0631749
416,191.22,-0.070406,-0.0688865,-0.0674092,-0.0659724,-0.0645751,-0.0632155,-0.0618927
417,193.454,-0.0689872,-0.0674962,-0.0660468,-0.0646372,-0.0632663,-0.0619325,-0.0606349
418,195.713,-0.0675951,-0.0661323,-0.0647103,-0.0633274,-0.0619825,-0.0606741,-0.0594013
419,197.999,-0.0662295,-0.0647943,-0.0633992,-0.0620426,-0.0607233,-0.0594398,-0.0581913
420,200.312,-0.0648897,-0.0634817,-0.0621132,-0.0607823,-0.0594881,-0.0582292,-0.0570045
421,202.651,-0.0635755,-0.0621942,-0.0608516,-0.0595461,-0.0582767,-0.0570418,-0.0558407
422,205.017,-0.0622862,-0.0609312,-0.0596142,-0.0583337,-0.0570885,-0.0558774,-0.0546993
423,207.411,-0.0610216,-0.0596924,-0.0584006,-0.0571445,-0.0559232,-0.0547353,-0.0535799
424,209.832,-0.0597812,-0.0584774,-0.0572102,-0.0559782,-0.0547804,-0.0536154,-0.0524822
425,212.282,-0.0585646,-0.0572856,-0.0560428,-0.0548344,-0.0536597,-0.0525171,-0.0514058
426,214.76,-0.0573713,-0.0561168,-0.0548979,-0.0537128,-0.0525606,-0.0514401,-0.0503503
427,217.266,-0.0562009,-0.0549706,-0.053775,-0.0526128,-0.0514829,-0.050384,-0.0493154
428,219.802,-0.0550531,-0.0538464,-0.0526739,-0.0515341,-0.0504261,-0.0493485,-0.0483006
429,222.367,-0.0539275,-0.052744,-0.0515942,-0.0504764,-0.0493898,-0.0483332,-0.0473057
430,224.962,-0.0528236,-0.051663,-0.0505353,-0.0494392,-0.0483737,-0.0473377,-0.0463302
431,227.586,-0.0517411,-0.0506029,-0.0494971,-0.0484223,-0.0473775,-0.0463616,-0.0453738
432,230.242,-0.0506796,-0.0495635,-0.0484791,-0.0474252,-0.0464008,-0.0454047,-0.0444362
433,232.928,-0.0496387,-0.0485443,-0.047481,-0.0464476,-0.0454431,-0.0444665,-0.043517
434,235.645,-0.0486182,-0.0475449,-0.0465024,-0.0454891,-0.0445043,-0.0435468,-0.0426159
435,238.393,-0.0476176,-0.0465651,-0.0455429,-0.0445494,-0.0435839,-0.0426452,-0.0417326
436,241.174,-0.0466365,-0.0456045,-0.0446022,-0.0436282,-0.0426816,-0.0417614,-0.0408667
437,243.986,-0.0456746,-0.0446627,-0.04368,-0.0427251,-0.0417971,-0.040895,-0.0400179
438,246.831,-0.0447316,-0.0437394,-0.042776,-0.0418398,-0.0409301,-0.0400457,-0.039186
439,249.709,-0.0438071,-0.0428342,-0.0418898,-0.040972,-0.0400802,-0.0392133,-0.0383705
440,252.621,-0.0429007,-0.0419469,-0.041021,-0.0401213,-0.0392471,-0.0383973,-0.0375713
441,255.566,-0.0420122,-0.0410771,-0.0401694,-0.0392875,-0.0384306,-0.0375976,-0.036788
442,258.545,-0.0411412,-0.0402245,-0.0393347,-0.0384702,-0.0376302,-0.0368138,-0.0360202
443,261.559,-0.0402875,-0.0393887,-0.0385165,-0.0376691,-0.0368458,-0.0360456,-0.0352678
444,264.608,-0.0394506,-0.0385695,-0.0377146,-0.036884,-0.036077,-0.0352927,-0.0345304
445,267.692,-0.0386303,-0.0377666,-0.0369286,-0.0361145,-0.0353236,-0.0345549,-0.0338078
446,270.812,-0.0378262,-0.0369796,-0.0361583,-0.0353604,-0.0345852,-0.0338318,-0.0330997
447,273.968,-0.0370382,-0.0362083,-0.0354033,-0.0346213,-0.0338616,-0.0331232,-0.0324057
448,277.16,-0.0362658,-0.0354524,-0.0346634,-0.033897,-0.0331524,-0.0324289,-0.0317257
449,280.39,-0.0355088,-0.0347116,-0.0339383,-0.0331872,-0.0324575,-0.0317485,-0.0310594
450,283.657,-0.034767,-0.0339856,-0.0332277,-0.0324916,-0.0317766,-0.0310817,-0.0304065
451,286.962,-0.0340399,-0.0332741,-0.0325314,-0.03181,-0.0311093,-0.0304284,-0.0297668
452,290.305,-0.0333275,-0.0325768,-0.031849,-0.0311421,-0.0304555,-0.0297883,-0.02914
453,293.686,-0.0326293,-0.0318936,-0.0311804,-0.0304877,-0.0298149,-0.0291611,-0.0285259
454,297.107,-0.0319451,-0.0312241,-0.0305252,-0.0298465,-0.0291872,-0.0285466,-0.0279243
455,300.568,-0.0312746,-0.0305681,-0.0298833,-0.0292182,-0.0285722,-0.0279446,-0.0273348
456,304.069,-0.0306177,-0.0299254,-0.0292543,-0.0286026,-0.0279697,-0.0273547,-0.0267573
457,307.61,-0.029974,-0.0292955,-0.028638,-0.0279995,-0.0273793,-0.0267769,-0.0261915
458,311.192,-0.0293433,-0.0286785,-0.0280342,-0.0274086,-0.026801,-0.0262107,-0.0256373
459,314.816,-0.0287253,-0.0280739,-0.0274426,-0.0268297,-0.0262344,-0.0256561,-0.0250944
460,318.482,-0.0281198,-0.0274815,-0.0268631,-0.0262625,-0.0256794,-0.0251129,-0.0245625
461,322.19,-0.0275266,-0.0269012,-0.0262953,-0.0257069,-0.0251356,-0.0245806,-0.0240415
462,325.941,-0.0269455,-0.0263327,-0.0257391,-0.0251627,-0.024603,-0.0240593,-0.0235312
463,329.736,-0.0263761,-0.0257757,-0.0251942,-0.0246295,-0.0240812,-0.0235486,-0.0230313
464,333.574,-0.0258183,-0.0252301,-0.0246604,-0.0241072,-0.0235701,-0.0230484,-0.0225417
465,337.457,-0.0252719,-0.0246956,-0.0241375,-0.0235956,-0.0230695,-0.0225584,-0.0220621
466,341.385,-0.0247366,-0.0241721,-0.0236253,-0.0230945,-0.0225791,-0.0220785,-0.0215923
467,345.359,-0.0242123,-0.0236592,-0.0231236,-0.0226036,-0.0220988,-0.0216085,-0.0211323
468,349.379,-0.0236986,-0.0231568,-0.0226322,-0.0221228,-0.0216284,-0.0211481,-0.0206817
469,353.445,-0.0231955,-0.0226647,-0.0221508,-0.0216519,-0.0211676,-0.0206972,-0.0202404
470,357.558,-0.0227027,-0.0221827,-0.0216794,-0.0211907,-0.0207163,-0.0202556,-0.0198082
471,361.719,-0.02222,-0.0217106,-0.0212176,-0.020739,-0.0202744,-0.0198231,-0.0193849
472,365.928,-0.0217471,-0.0212482,-0.0207653,-0.0202966,-0.0198415,-0.0193996,-0.0189704
473,370.186,-0.0212841,-0.0207954,-0.0203224,-0.0198633,-0.0194176,-0.0189848,-0.0185645
474,374.493,-0.0208305,-0.0203518,-0.0198886,-0.0194389,-0.0190025,-0.0185786,-0.018167
475,378.85,-0.0203863,-0.0199174,-0.0194637,-0.0190234,-0.0185959,-0.0181808,-0.0177778
476,383.258,-0.0199512,-0.019492,-0.0190477,-0.0186164,-0.0181978,-0.0177913,-0.0173966
477,387.717,-0.0195251,-0.0190754,-0.0186402,-0.0182179,-0.0178079,-0.0174099,-0.0170233
478,392.227,-0.0191079,-0.0186674,-0.0182412,-0.0178276,-0.0174262,-0.0170364,-0.0166579
479,396.79,-0.0186992,-0.0182679,-0.0178505,-0.0174455,-0.0170523,-0.0166706,-0.0163
480,401.405,-0.0182991,-0.0178766,-0.0174679,-0.0170713,-0.0166863,-0.0163125,-0.0159496
481,406.074,-0.0179072,-0.0174935,-0.0170932,-0.0167048,-0.0163279,-0.0159619,-0.0156065
482,410.797,-0.0175235,-0.0171183,-0.0167264,-0.016346,-0.0159769,-0.0156186,-0.0152706
483,415.575,-0.0171477,-0.0167509,-0.0163671,-0.0159947,-0.0156333,-0.0152824,-0.0149417
484,420.408,-0.0167798,-0.0163912,-0.0160154,-0.0156508,-0.0152969,-0.0149533,-0.0146197
485,425.297,-0.0164195,-0.016039,-0.015671,-0.015314,-0.0149675,-0.0146311,-0.0143045
486,430.242,-0.0160667,-0.0156941,-0.0153338,-0.0149842,-0.014645,-0.0143156,-0.0139959
487,435.245,-0.0157213,-0.0153564,-0.0150037,-0.0146614,-0.0143292,-0.0140067,-0.0136937
488,440.306,-0.015383,-0.0150258,-0.0146804,-0.0143453,-0.0140201,-0.0137044,-0.0133979
489,445.426,-0.0150519,-0.0147021,-0.0143639,-0.0140358,-0.0137174,-0.0134083,-0.0131083
490,450.605,-0.0147277,-0.0143852,-0.0140541,-0.0137328,-0.0134211,-0.0131185,-0.0128248
491,455.844,-0.0144103,-0.0140749,-0.0137508,-0.0134362,-0.0131311,-0.0128348,-0.0125473
492,461.143,-0.0140995,-0.0137712,-0.0134538,-0.0131459,-0.0128471,-0.0125571,-0.0122756
493,466.504,-0.0137952,-0.0134738,-0.0131631,-0.0128616,-0.0125692,-0.0122853,-0.0120097
494,471.927,-0.0134974,-0.0131827,-0.0128785,-0.0125834,-0.012297,-0.0120191,-0.0117494
495,477.413,-0.0132058,-0.0128976,-0.0125999,-0.012311,-0.0120307,-0.0117586,-0.0114946
496,482.963,-0.0129203,-0.0126186,-0.0123271,-0.0120443,-0.0117699,-0.0115036,-0.0112451
497,488.577,-0.0126409,-0.0123455,-0.0120602,-0.0117833,-0.0115147,-0.011254,-0.011001
498,494.255,-0.0123673,-0.0120782,-0.0117988,-0.0115278,-0.0112649,-0.0110097,-0.010762
499,500,-0.0120995,-0.0118164,-0.011543,-0.0112777,-0.0110203,-0.0107705,-0.0105263
