gridnumber,capital,policy[0 0 00],policy[0 0 01],policy[0 0 02],policy[0 0 10],policy[0 0 11],policy[0 0 12],policy[0 0 20],policy[0 0 21],policy[0 0 22],policy[0 1 00],policy[0 1 01],policy[0 1 02],policy[0 1 10],policy[0 1 11],policy[0 1 12],policy[0 1 20],policy[0 1 21],policy[0 1 22],policy[0 2 00],policy[0 2 01],policy[0 2 02],policy[0 2 10],policy[0 2 11],policy[0 2 12],policy[0 2 20],policy[0 2 21],policy[0 2 22],policy[1 0 00],policy[1 0 01],policy[1 0 02],policy[1 0 10],policy[1 0 11],policy[1 0 12],policy[1 0 20],policy[1 0 21],policy[1 0 22],policy[1 1 00],policy[1 1 01],policy[1 1 02],policy[1 1 10],policy[1 1 11],policy[1 1 12],policy[1 1 20],policy[1 1 21],policy[1 1 22],policy[1 2 00],policy[1 2 01],policy[1 2 02],policy[1 2 10],policy[1 2 11],policy[1 2 12],policy[1 2 20],policy[1 2 21],policy[1 2 22],policy[2 0 00],policy[2 0 01],policy[2 0 02],policy[2 0 10],policy[2 0 11],policy[2 0 12],policy[2 0 20],policy[2 0 21],policy[2 0 22],policy[2 1 00],policy[2 1 01],policy[2 1 02],policy[2 1 10],policy[2 1 11],policy[2 1 12],policy[2 1 20],policy[2 1 21],policy[2 1 22],policy[2 2 00],policy[2 2 01],policy[2 2 02],policy[2 2 10],policy[2 2 11],policy[2 2 12],policy[2 2 20],policy[2 2 21],policy[2 2 22]
0,0,0,0,0,0.00609844,0.00609844,0.00609844,0.113135,0.113135,0.113135,0,0,0,0.00609844,0.00609844,0.00609844,0.113135,0.113135,0.113135,0,0,0,0.00609844,0.00609844,0.00609844,0.113135,0.113135,0.113135,0,0,0,0.00609844,0.00609844,0.00609844,0.113135,0.113135,0.113135,0,0,0,0.00609844,0.00609844,0.00609844,0.113135,0.113135,0.113135,0,0,0,0.00609844,0.00609844,0.00609844,0.113135,0.113135,0.113135,0,0,0,0.00609844,0.00609844,0.00609844,0.113135,0.113135,0.113135,0,0,0,0.00609844,0.00609844,0.00609844,0.113135,0.113135,0.113135,0,0,0,0.00609844,0.00609844,0.00609844,0.113135,0.113135,0.113135
1,0.0685139,0,0,0,0.0527486,0.0605206,0.0605206,0.157096,0.160003,0.161611,0,0,0,0.0527486,0.0605206,0.0605206,0.157096,0.160003,0.161611,0,0,0,0.0527486,0.0605206,0.0605206,0.157096,0.160003,0.161611,0,0,0,0.0596631,0.0605206,0.0605206,0.166656,0.167175,0.167271,0,0,0,0.0596631,0.0605206,0.0605206,0.166656,0.167175,0.167271,0,0,0,0.0596631,0.0605206,0.0605206,0.166656,0.167175,0.167271,0,0,0,0.0665776,0.0605206,0.0605206,0.176216,0.174347,0.172931,0,0,0,0.0665776,0.0605206,0.0605206,0.176216,0.174347,0.172931,0,0,0,0.0665776,0.0605206,0.0605206,0.176216,0.174347,0.172931
2,0.139962,0.0322553,0.0322553,0.0322553,0.0919663,0.11174,0.11174,0.203046,0.203046,0.208163,0.0322553,0.0322553,0.0322553,0.0919663,0.11174,0.11174,0.203046,0.203046,0.208163,0.0322553,0.0322553,0.0322553,0.0919663,0.11174,0.11174,0.203046,0.203046,0.208163,0.0322553,0.0322553,0.0322553,0.111325,0.11174,0.11174,0.225437,0.225437,0.225857,0.0322553,0.0322553,0.0322553,0.111325,0.11174,0.11174,0.225437,0.225437,0.225857,0.0322553,0.0322553,0.0322553,0.111325,0.11174,0.11174,0.225437,0.225437,0.225857,0.0322553,0.0322553,0.0322553,0.130683,0.11174,0.11174,0.24803,0.24803,0.24364,0.0322553,0.0322553,0.0322553,0.130683,0.11174,0.11174,0.24803,0.24803,0.24364,0.0322553,0.0322553,0.0322553,0.130683,0.11174,0.11174,0.24803,0.24803,0.24364
3,0.214469,0.0864516,0.0864516,0.0864516,0.135248,0.167487,0.167487,0.253358,0.253358,0.253358,0.0864516,0.0864516,0.0864516,0.135248,0.167487,0.167487,0.253358,0.253358,0.253358,0.0864516,0.0864516,0.0864516,0.135248,0.167487,0.167487,0.253358,0.253358,0.253358,0.0864516,0.0864516,0.0864516,0.167822,0.167487,0.167487,0.287978,0.287978,0.287978,0.0864516,0.0864516,0.0864516,0.167822,0.167487,0.167487,0.287978,0.287978,0.287978,0.0864516,0.0864516,0.0864516,0.167822,0.167487,0.167487,0.287978,0.287978,0.287978,0.0864516,0.0864516,0.0864516,0.200947,0.167487,0.167487,0.323399,0.323399,0.323399,0.0864516,0.0864516,0.0864516,0.200947,0.167487,0.167487,0.323399,0.323399,0.323399,0.0864516,0.0864516,0.0864516,0.200947,0.167487,0.167487,0.323399,0.323399,0.323399
4,0.292166,0.13824,0.13824,0.13824,0.185099,0.223624,0.229682,0.3064,0.3064,0.3064,0.13824,0.13824,0.13824,0.185099,0.223624,0.229682,0.3064,0.3064,0.3064,0.13824,0.13824,0.13824,0.185099,0.223624,0.229682,0.3064,0.3064,0.3064,0.13824,0.13824,0.13824,0.230483,0.229994,0.229682,0.354804,0.354804,0.354804,0.13824,0.13824,0.13824,0.230483,0.229994,0.229682,0.354804,0.354804,0.354804,0.13824,0.13824,0.13824,0.230483,0.229994,0.229682,0.354804,0.354804,0.354804,0.13824,0.13824,0.13824,0.276349,0.236364,0.229682,0.403388,0.403388,0.403388,0.13824,0.13824,0.13824,0.276349,0.236364,0.229682,0.403388,0.403388,0.403388,0.13824,0.13824,0.13824,0.276349,0.236364,0.229682,0.403388,0.403388,0.403388
5,0.373191,0.201186,0.201186,0.201186,0.23804,0.292007,0.294868,0.362779,0.362779,0.362779,0.201186,0.201186,0.201186,0.23804,0.292007,0.294868,0.362779,0.362779,0.362779,0.201186,0.201186,0.201186,0.23804,0.292007,0.294868,0.362779,0.362779,0.362779,0.201186,0.201186,0.201186,0.296789,0.295006,0.294868,0.424916,0.424916,0.424916,0.201186,0.201186,0.201186,0.296789,0.295006,0.294868,0.424916,0.424916,0.424916,0.201186,0.201186,0.201186,0.296789,0.295006,0.294868,0.424916,0.424916,0.424916,0.201186,0.201186,0.201186,0.357519,0.298011,0.294868,0.487598,0.487598,0.487598,0.201186,0.201186,0.201186,0.357519,0.298011,0.294868,0.487598,0.487598,0.487598,0.201186,0.201186,0.201186,0.357519,0.298011,0.294868,0.487598,0.487598,0.487598
6,0.457685,0.267259,0.267259,0.267259,0.293809,0.357287,0.364848,0.421863,0.421863,0.421863,0.267259,0.267259,0.267259,0.293809,0.357287,0.364848,0.421863,0.421863,0.421863,0.267259,0.267259,0.267259,0.293809,0.357287,0.364848,0.421863,0.421863,0.421863,0.267259,0.267259,0.267259,0.368289,0.36541,0.364848,0.498808,0.498808,0.498808,0.267259,0.267259,0.267259,0.368289,0.36541,0.364848,0.498808,0.498808,0.498808,0.267259,0.267259,0.267259,0.368289,0.36541,0.364848,0.498808,0.498808,0.498808,0.267259,0.267259,0.267259,0.443332,0.37354,0.364848,0.57674,0.57674,0.57674,0.267259,0.267259,0.267259,0.443332,0.37354,0.364848,0.57674,0.57674,0.57674,0.267259,0.267259,0.267259,0.443332,0.37354,0.364848,0.57674,0.57674,0.57674
7,0.545798,0.338002,0.338002,0.338002,0.354031,0.423429,0.439144,0.483967,0.483967,0.483967,0.338002,0.338002,0.338002,0.354031,0.423429,0.439144,0.483967,0.483967,0.483967,0.338002,0.338002,0.338002,0.354031,0.423429,0.439144,0.483967,0.483967,0.483967,0.338002,0.338002,0.338002,0.443414,0.440511,0.439144,0.576825,0.576825,0.576825,0.338002,0.338002,0.338002,0.443414,0.440511,0.439144,0.576825,0.576825,0.576825,0.338002,0.338002,0.338002,0.443414,0.440511,0.439144,0.576825,0.576825,0.576825,0.338002,0.338002,0.338002,0.534523,0.457593,0.439144,0.670622,0.670622,0.670622,0.338002,0.338002,0.338002,0.534523,0.457593,0.439144,0.670622,0.670622,0.670622,0.338002,0.338002,0.338002,0.534523,0.457593,0.439144,0.670622,0.670622,0.670622
8,0.637684,0.413837,0.413837,0.413837,0.417186,0.483473,0.517993,0.549388,0.549388,0.549388,0.413837,0.413837,0.413837,0.417186,0.483473,0.517993,0.549388,0.549388,0.549388,0.413837,0.413837,0.413837,0.417186,0.483473,0.517993,0.549388,0.549388,0.549388,0.413837,0.413837,0.413837,0.523136,0.520918,0.517993,0.658907,0.658907,0.658907,0.413837,0.413837,0.413837,0.523136,0.520918,0.517993,0.658907,0.658907,0.658907,0.413837,0.413837,0.413837,0.523136,0.520918,0.517993,0.658907,0.658907,0.658907,0.413837,0.413837,0.413837,0.631309,0.558508,0.517993,0.768903,0.768903,0.768903,0.413837,0.413837,0.413837,0.631309,0.558508,0.517993,0.768903,0.768903,0.768903,0.413837,0.413837,0.413837,0.631309,0.558508,0.517993,0.768903,0.768903,0.768903
9,0.733504,0.494612,0.494612,0.494612,0.48374,0.555261,0.601296,0.618453,0.618453,0.618453,0.494612,0.494612,0.494612,0.48374,0.555261,0.601296,0.618453,0.618453,0.618453,0.494612,0.494612,0.494612,0.48374,0.555261,0.601296,0.618453,0.618453,0.618453,0.494612,0.494612,0.494612,0.607578,0.604998,0.601296,0.744795,0.744795,0.744795,0.494612,0.494612,0.494612,0.607578,0.604998,0.601296,0.744795,0.744795,0.744795,0.494612,0.494612,0.494612,0.607578,0.604998,0.601296,0.744795,0.744795,0.744795,0.494612,0.494612,0.494612,0.732839,0.654873,0.601296,0.871904,0.871904,0.871904,0.494612,0.494612,0.494612,0.732839,0.654873,0.601296,0.871904,0.871904,0.871904,0.494612,0.494612,0.494612,0.732839,0.654873,0.601296,0.871904,0.871904,0.871904
10,0.833427,0.580279,0.580279,0.580279,0.55416,0.637407,0.688935,0.690685,0.690685,0.690685,0.580279,0.580279,0.580279,0.55416,0.637407,0.688935,0.690685,0.690685,0.690685,0.580279,0.580279,0.580279,0.55416,0.637407,0.688935,0.690685,0.690685,0.690685,0.580279,0.580279,0.580279,0.696273,0.692965,0.688935,0.83465,0.83465,0.83465,0.580279,0.580279,0.580279,0.696273,0.692965,0.688935,0.83465,0.83465,0.83465,0.580279,0.580279,0.580279,0.696273,0.692965,0.688935,0.83465,0.83465,0.83465,0.580279,0.580279,0.580279,0.839222,0.748648,0.688935,0.98014,0.98014,0.98014,0.580279,0.580279,0.580279,0.839222,0.748648,0.688935,0.98014,0.98014,0.98014,0.580279,0.580279,0.580279,0.839222,0.748648,0.688935,0.98014,0.98014,0.98014
11,0.937629,0.670694,0.670694,0.670694,0.628654,0.731715,0.780941,0.766206,0.766206,0.766206,0.670694,0.670694,0.670694,0.628654,0.731715,0.780941,0.766206,0.766206,0.766206,0.670694,0.670694,0.670694,0.628654,0.731715,0.780941,0.766206,0.766206,0.766206,0.670694,0.670694,0.670694,0.789123,0.785011,0.780941,0.929021,0.929021,0.929021,0.670694,0.670694,0.670694,0.789123,0.785011,0.780941,0.929021,0.929021,0.929021,0.670694,0.670694,0.670694,0.789123,0.785011,0.780941,0.929021,0.929021,0.929021,0.670694,0.670694,0.670694,0.951291,0.838359,0.780941,1.09378,1.09378,1.09378,0.670694,0.670694,0.670694,0.951291,0.838359,0.780941,1.09378,1.09378,1.09378,0.670694,0.670694,0.670694,0.951291,0.838359,0.780941,1.09378,1.09378,1.09378
12,1.04629,0.765926,0.765926,0.765926,0.706634,0.818819,0.877563,0.845207,0.845207,0.845207,0.765926,0.765926,0.765926,0.706634,0.818819,0.877563,0.845207,0.845207,0.845207,0.765926,0.765926,0.765926,0.706634,0.818819,0.877563,0.845207,0.845207,0.845207,0.765926,0.765926,0.765926,0.886611,0.882287,0.877563,1.02815,1.02815,1.02815,0.765926,0.765926,0.765926,0.886611,0.882287,0.877563,1.02815,1.02815,1.02815,0.765926,0.765926,0.765926,0.886611,0.882287,0.877563,1.02815,1.02815,1.02815,0.765926,0.765926,0.765926,1.06918,0.945921,0.877563,1.21284,1.21284,1.21284,0.765926,0.765926,0.765926,1.06918,0.945921,0.877563,1.21284,1.21284,1.21284,0.765926,0.765926,0.765926,1.06918,0.945921,0.877563,1.21284,1.21284,1.21284
13,1.15961,0.866094,0.866094,0.866094,0.788212,0.913486,0.979079,0.928096,0.928096,0.928096,0.866094,0.866094,0.866094,0.788212,0.913486,0.979079,0.928096,0.928096,0.928096,0.866094,0.866094,0.866094,0.788212,0.913486,0.979079,0.928096,0.928096,0.928096,0.866094,0.866094,0.866094,0.989167,0.984261,0.979079,1.132,1.132,1.132,0.866094,0.866094,0.866094,0.989167,0.984261,0.979079,1.132,1.132,1.132,0.866094,0.866094,0.866094,0.989167,0.984261,0.979079,1.132,1.132,1.132,0.866094,0.866094,0.866094,1.1928,1.05525,0.979079,1.33752,1.33752,1.33752,0.866094,0.866094,0.866094,1.1928,1.05525,0.979079,1.33752,1.33752,1.33752,0.866094,0.866094,0.866094,1.1928,1.05525,0.979079,1.33752,1.33752,1.33752
14,1.27778,0.971372,0.971372,0.971372,0.87378,1.00857,1.08561,1.01515,1.01515,1.01515,0.971372,0.971372,0.971372,0.87378,1.00857,1.08561,1.01515,1.01515,1.01515,0.971372,0.971372,0.971372,0.87378,1.00857,1.08561,1.01515,1.01515,1.01515,0.971372,0.971372,0.971372,1.09685,1.09148,1.08561,1.24073,1.24073,1.24073,0.971372,0.971372,0.971372,1.09685,1.09148,1.08561,1.24073,1.24073,1.24073,0.971372,0.971372,0.971372,1.09685,1.09148,1.08561,1.24073,1.24073,1.24073,0.971372,0.971372,0.971372,1.3223,1.17467,1.08561,1.46798,1.46798,1.46798,0.971372,0.971372,0.971372,1.3223,1.17467,1.08561,1.46798,1.46798,1.46798,0.971372,0.971372,0.971372,1.3223,1.17467,1.08561,1.46798,1.46798,1.46798
15,1.40101,1.08191,1.08191,1.08191,0.963692,1.10765,1.19729,1.1063,1.1063,1.1063,1.08191,1.08191,1.08191,0.963692,1.10765,1.19729,1.1063,1.1063,1.1063,1.08191,1.08191,1.08191,0.963692,1.10765,1.19729,1.1063,1.1063,1.1063,1.08191,1.08191,1.08191,1.20969,1.20392,1.19729,1.35453,1.35453,1.35453,1.08191,1.08191,1.08191,1.20969,1.20392,1.19729,1.35453,1.35453,1.35453,1.08191,1.08191,1.08191,1.20969,1.20392,1.19729,1.35453,1.35453,1.35453,1.08191,1.08191,1.08191,1.45787,1.30055,1.19729,1.60438,1.60438,1.60438,1.08191,1.08191,1.08191,1.45787,1.30055,1.19729,1.60438,1.60438,1.60438,1.08191,1.08191,1.08191,1.45787,1.30055,1.19729,1.60438,1.60438,1.60438
16,1.52952,1.19789,1.19789,1.19789,1.0581,1.2159,1.3143,1.20167,1.20167,1.20167,1.19789,1.19789,1.19789,1.0581,1.2159,1.3143,1.20167,1.20167,1.20167,1.19789,1.19789,1.19789,1.0581,1.2159,1.3143,1.20167,1.20167,1.20167,1.19789,1.19789,1.19789,1.32783,1.32148,1.3143,1.47356,1.47356,1.47356,1.19789,1.19789,1.19789,1.32783,1.32148,1.3143,1.47356,1.47356,1.47356,1.19789,1.19789,1.19789,1.32783,1.32148,1.3143,1.47356,1.47356,1.47356,1.19789,1.19789,1.19789,1.59968,1.42744,1.3143,1.74699,1.74699,1.74699,1.19789,1.19789,1.19789,1.59968,1.42744,1.3143,1.74699,1.74699,1.74699,1.19789,1.19789,1.19789,1.59968,1.42744,1.3143,1.74699,1.74699,1.74699
17,1.66353,1.31948,1.31948,1.31948,1.15702,1.32649,1.43684,1.30146,1.30146,1.30146,1.31948,1.31948,1.31948,1.15702,1.32649,1.43684,1.30146,1.30146,1.30146,1.31948,1.31948,1.31948,1.15702,1.32649,1.43684,1.30146,1.30146,1.30146,1.31948,1.31948,1.31948,1.45148,1.44475,1.43684,1.59796,1.59796,1.59796,1.31948,1.31948,1.31948,1.45148,1.44475,1.43684,1.59796,1.59796,1.59796,1.31948,1.31948,1.31948,1.45148,1.44475,1.43684,1.59796,1.59796,1.59796,1.31948,1.31948,1.31948,1.74806,1.56342,1.43684,1.89621,1.89621,1.89621,1.31948,1.31948,1.31948,1.74806,1.56342,1.43684,1.89621,1.89621,1.89621,1.31948,1.31948,1.31948,1.74806,1.56342,1.43684,1.89621,1.89621,1.89621
18,1.80327,1.44689,1.44689,1.44689,1.26061,1.42067,1.56511,1.40584,1.40584,1.40584,1.44689,1.44689,1.44689,1.26061,1.42067,1.56511,1.40584,1.40584,1.40584,1.44689,1.44689,1.44689,1.26061,1.42067,1.56511,1.40584,1.40584,1.40584,1.44689,1.44689,1.44689,1.5808,1.57507,1.56511,1.72799,1.72799,1.72799,1.44689,1.44689,1.44689,1.5808,1.57507,1.56511,1.72799,1.72799,1.72799,1.44689,1.44689,1.44689,1.5808,1.57507,1.56511,1.72799,1.72799,1.72799,1.44689,1.44689,1.44689,1.90342,1.73007,1.56511,2.05233,2.05233,2.05233,1.44689,1.44689,1.44689,1.90342,1.73007,1.56511,2.05233,2.05233,2.05233,1.44689,1.44689,1.44689,1.90342,1.73007,1.56511,2.05233,2.05233,2.05233
19,1.94901,1.58034,1.58034,1.58034,1.36901,1.52945,1.69934,1.51499,1.51499,1.51499,1.58034,1.58034,1.58034,1.36901,1.52945,1.69934,1.51499,1.51499,1.51499,1.58034,1.58034,1.58034,1.36901,1.52945,1.69934,1.51499,1.51499,1.51499,1.58034,1.58034,1.58034,1.71604,1.71084,1.69934,1.86401,1.86401,1.86401,1.58034,1.58034,1.58034,1.71604,1.71084,1.69934,1.86401,1.86401,1.86401,1.58034,1.58034,1.58034,1.71604,1.71084,1.69934,1.86401,1.86401,1.86401,1.58034,1.58034,1.58034,2.06597,1.89288,1.69934,2.21555,2.21555,2.21555,1.58034,1.58034,1.58034,2.06597,1.89288,1.69934,2.21555,2.21555,2.21555,1.58034,1.58034,1.58034,2.06597,1.89288,1.69934,2.21555,2.21555,2.21555
20,2.10098,1.72005,1.72005,1.72005,1.48238,1.66309,1.83978,1.62901,1.62901,1.62901,1.72005,1.72005,1.72005,1.48238,1.66309,1.83978,1.62901,1.62901,1.62901,1.72005,1.72005,1.72005,1.48238,1.66309,1.83978,1.62901,1.62901,1.62901,1.72005,1.72005,1.72005,1.8576,1.85168,1.83978,2.0063,2.0063,2.0063,1.72005,1.72005,1.72005,1.8576,1.85168,1.83978,2.0063,2.0063,2.0063,1.72005,1.72005,1.72005,1.8576,1.85168,1.83978,2.0063,2.0063,2.0063,1.72005,1.72005,1.72005,2.23595,2.0409,1.83978,2.38613,2.38613,2.38613,1.72005,1.72005,1.72005,2.23595,2.0409,1.83978,2.38613,2.38613,2.38613,1.72005,1.72005,1.72005,2.23595,2.0409,1.83978,2.38613,2.38613,2.38613
21,2.25946,1.86627,1.86627,1.86627,1.60088,1.80366,1.98666,1.74819,1.74819,1.74819,1.86627,1.86627,1.86627,1.60088,1.80366,1.98666,1.74819,1.74819,1.74819,1.86627,1.86627,1.86627,1.60088,1.80366,1.98666,1.74819,1.74819,1.74819,1.86627,1.86627,1.86627,2.00572,1.99893,1.98666,2.15505,2.15505,2.15505,1.86627,1.86627,1.86627,2.00572,1.99893,1.98666,2.15505,2.15505,2.15505,1.86627,1.86627,1.86627,2.00572,1.99893,1.98666,2.15505,2.15505,2.15505,1.86627,1.86627,1.86627,2.41359,2.1948,1.98666,2.56437,2.56437,2.56437,1.86627,1.86627,1.86627,2.41359,2.1948,1.98666,2.56437,2.56437,2.56437,1.86627,1.86627,1.86627,2.41359,2.1948,1.98666,2.56437,2.56437,2.56437
22,2.42473,2.01925,2.01925,2.01925,1.72481,1.94737,2.14025,1.87282,1.87282,1.87282,2.01925,2.01925,2.01925,1.72481,1.94737,2.14025,1.87282,1.87282,1.87282,2.01925,2.01925,2.01925,1.72481,1.94737,2.14025,1.87282,1.87282,1.87282,2.01925,2.01925,2.01925,2.16059,2.15309,2.14025,2.31051,2.31051,2.31051,2.01925,2.01925,2.01925,2.16059,2.15309,2.14025,2.31051,2.31051,2.31051,2.01925,2.01925,2.01925,2.16059,2.15309,2.14025,2.31051,2.31051,2.31051,2.01925,2.01925,2.01925,2.59926,2.35939,2.14025,2.75063,2.75063,2.75063,2.01925,2.01925,2.01925,2.59926,2.35939,2.14025,2.75063,2.75063,2.75063,2.01925,2.01925,2.01925,2.59926,2.35939,2.14025,2.75063,2.75063,2.75063
23,2.59707,2.17926,2.17926,2.17926,1.85447,2.09804,2.30084,2.00316,2.00316,2.00316,2.17926,2.17926,2.17926,1.85447,2.09804,2.30084,2.00316,2.00316,2.00316,2.17926,2.17926,2.17926,1.85447,2.09804,2.30084,2.00316,2.00316,2.00316,2.17926,2.17926,2.17926,2.32247,2.31422,2.30084,2.47293,2.47293,2.47293,2.17926,2.17926,2.17926,2.32247,2.31422,2.30084,2.47293,2.47293,2.47293,2.17926,2.17926,2.17926,2.32247,2.31422,2.30084,2.47293,2.47293,2.47293,2.17926,2.17926,2.17926,2.79337,2.53096,2.30084,2.94517,2.94517,2.94517,2.17926,2.17926,2.17926,2.79337,2.53096,2.30084,2.94517,2.94517,2.94517,2.17926,2.17926,2.17926,2.79337,2.53096,2.30084,2.94517,2.94517,2.94517
24,2.77679,2.34658,2.34658,2.34658,1.99012,2.25123,2.46869,2.13939,2.13939,2.13939,2.34658,2.34658,2.34658,1.99012,2.25123,2.46869,2.13939,2.13939,2.13939,2.34658,2.34658,2.34658,1.99012,2.25123,2.46869,2.13939,2.13939,2.13939,2.34658,2.34658,2.34658,2.49161,2.48284,2.46869,2.64262,2.64262,2.64262,2.34658,2.34658,2.34658,2.49161,2.48284,2.46869,2.64262,2.64262,2.64262,2.34658,2.34658,2.34658,2.49161,2.48284,2.46869,2.64262,2.64262,2.64262,2.34658,2.34658,2.34658,2.99616,2.71508,2.46869,3.14832,3.14832,3.14832,2.34658,2.34658,2.34658,2.99616,2.71508,2.46869,3.14832,3.14832,3.14832,2.34658,2.34658,2.34658,2.99616,2.71508,2.46869,3.14832,3.14832,3.14832
25,2.96421,2.52153,2.52153,2.52153,2.13191,2.41131,2.64413,2.28173,2.28173,2.28173,2.52153,2.52153,2.52153,2.13191,2.41131,2.64413,2.28173,2.28173,2.28173,2.52153,2.52153,2.52153,2.13191,2.41131,2.64413,2.28173,2.28173,2.28173,2.52153,2.52153,2.52153,2.66839,2.65905,2.64413,2.8199,2.8199,2.8199,2.52153,2.52153,2.52153,2.66839,2.65905,2.64413,2.8199,2.8199,2.8199,2.52153,2.52153,2.52153,2.66839,2.65905,2.64413,2.8199,2.8199,2.8199,2.52153,2.52153,2.52153,3.208,2.90749,2.64413,3.36053,3.36053,3.36053,2.52153,2.52153,2.52153,3.208,2.90749,2.64413,3.36053,3.36053,3.36053,2.52153,2.52153,2.52153,3.208,2.90749,2.64413,3.36053,3.36053,3.36053
26,3.15966,2.70439,2.70439,2.70439,2.29125,2.58405,2.82747,2.43042,2.43042,2.43042,2.70439,2.70439,2.70439,2.29125,2.58405,2.82747,2.43042,2.43042,2.43042,2.70439,2.70439,2.70439,2.29125,2.58405,2.82747,2.43042,2.43042,2.43042,2.70439,2.70439,2.70439,2.85292,2.84294,2.82747,3.00503,3.00503,3.00503,2.70439,2.70439,2.70439,2.85292,2.84294,2.82747,3.00503,3.00503,3.00503,2.70439,2.70439,2.70439,2.85292,2.84294,2.82747,3.00503,3.00503,3.00503,2.70439,2.70439,2.70439,3.41769,3.10248,2.82747,3.58222,3.58222,3.58222,2.70439,2.70439,2.70439,3.41769,3.10248,2.82747,3.58222,3.58222,3.58222,2.70439,2.70439,2.70439,3.41769,3.10248,2.82747,3.58222,3.58222,3.58222
27,3.36347,2.89552,2.89552,2.89552,2.46467,2.76505,3.01903,2.58577,2.58577,2.59771,2.89552,2.89552,2.89552,2.46467,2.76505,3.01903,2.58577,2.58577,2.59771,2.89552,2.89552,2.89552,2.46467,2.76505,3.01903,2.58577,2.58577,2.59771,2.89552,2.89552,2.89552,3.04554,3.03503,3.01903,3.19834,3.19834,3.1983,2.89552,2.89552,2.89552,3.04554,3.03503,3.01903,3.19834,3.19834,3.1983,2.89552,2.89552,2.89552,3.04554,3.03503,3.01903,3.19834,3.19834,3.1983,2.89552,2.89552,2.89552,3.62949,3.30567,3.01903,3.81379,3.81379,3.80142,2.89552,2.89552,2.89552,3.62949,3.30567,3.01903,3.81379,3.81379,3.80142,2.89552,2.89552,2.89552,3.62949,3.30567,3.01903,3.81379,3.81379,3.80142
28,3.57601,3.09524,3.09524,3.09524,2.64107,2.94843,3.21916,2.74807,2.74807,2.77348,3.09524,3.09524,3.09524,2.64107,2.94843,3.21916,2.74807,2.74807,2.77348,3.09524,3.09524,3.09524,2.64107,2.94843,3.21916,2.74807,2.74807,2.77348,3.09524,3.09524,3.09524,3.24686,3.236,3.21916,3.40026,3.40026,3.40012,3.09524,3.09524,3.09524,3.24686,3.236,3.21916,3.40026,3.40026,3.40012,3.09524,3.09524,3.09524,3.24686,3.236,3.21916,3.40026,3.40026,3.40012,3.09524,3.09524,3.09524,3.85569,3.52423,3.21916,4.0557,4.0557,4.02925,3.09524,3.09524,3.09524,3.85569,3.52423,3.21916,4.0557,4.0557,4.02925,3.09524,3.09524,3.09524,3.85569,3.52423,3.21916,4.0557,4.0557,4.02925
29,3.79766,3.30392,3.30392,3.30392,2.83313,3.14664,3.42822,2.91755,2.91755,2.95138,3.30392,3.30392,3.30392,2.83313,3.14664,3.42822,2.91755,2.91755,2.95138,3.30392,3.30392,3.30392,2.83313,3.14664,3.42822,2.91755,2.91755,2.95138,3.30392,3.30392,3.30392,3.45694,3.44561,3.42822,3.61116,3.61116,3.61091,3.30392,3.30392,3.30392,3.45694,3.44561,3.42822,3.61116,3.61116,3.61091,3.30392,3.30392,3.30392,3.45694,3.44561,3.42822,3.61116,3.61116,3.61091,3.30392,3.30392,3.30392,4.08371,3.74522,3.42822,4.30832,4.30832,4.27308,3.30392,3.30392,3.30392,4.08371,3.74522,3.42822,4.30832,4.30832,4.27308,3.30392,3.30392,3.30392,4.08371,3.74522,3.42822,4.30832,4.30832,4.27308
30,4.02879,3.52194,3.52194,3.52194,3.0354,3.35422,3.6466,3.0945,3.0945,3.14489,3.52194,3.52194,3.52194,3.0354,3.35422,3.6466,3.0945,3.0945,3.14489,3.52194,3.52194,3.52194,3.0354,3.35422,3.6466,3.0945,3.0945,3.14489,3.52194,3.52194,3.52194,3.67629,3.66452,3.6466,3.83145,3.83145,3.83096,3.52194,3.52194,3.52194,3.67629,3.66452,3.6466,3.83145,3.83145,3.83096,3.52194,3.52194,3.52194,3.67629,3.66452,3.6466,3.83145,3.83145,3.83096,3.52194,3.52194,3.52194,4.32005,3.97544,3.6466,4.5721,4.5721,4.51962,3.52194,3.52194,3.52194,4.32005,3.97544,3.6466,4.5721,4.5721,4.51962,3.52194,3.52194,3.52194,4.32005,3.97544,3.6466,4.5721,4.5721,4.51962
31,4.26982,3.74968,3.74968,3.74968,3.24836,3.56412,3.87468,3.27928,3.27928,3.3405,3.74968,3.74968,3.74968,3.24836,3.56412,3.87468,3.27928,3.27928,3.3405,3.74968,3.74968,3.74968,3.24836,3.56412,3.87468,3.27928,3.27928,3.3405,3.74968,3.74968,3.74968,3.90533,3.89349,3.87468,4.06154,4.06154,4.0608,3.74968,3.74968,3.74968,3.90533,3.89349,3.87468,4.06154,4.06154,4.0608,3.74968,3.74968,3.74968,3.90533,3.89349,3.87468,4.06154,4.06154,4.0608,3.74968,3.74968,3.74968,4.56502,4.22347,3.87468,4.84752,4.84752,4.78378,3.74968,3.74968,3.74968,4.56502,4.22347,3.87468,4.84752,4.84752,4.78378,3.74968,3.74968,3.74968,4.56502,4.22347,3.87468,4.84752,4.84752,4.78378
