gridnumber,capital,Portfolio[0 0],Portfolio[1 0],Portfolio[2 0],Portfolio[3 0],Portfolio[4 0],Portfolio[5 0],Portfolio[6 0],Portfolio[0 1],Portfolio[1 1],Portfolio[2 1],Portfolio[3 1],Portfolio[4 1],Portfolio[5 1],Portfolio[6 1],Portfolio[0 2],Portfolio[1 2],Portfolio[2 2],Portfolio[3 2],Portfolio[4 2],Portfolio[5 2],Portfolio[6 2],Portfolio[0 3],Portfolio[1 3],Portfolio[2 3],Portfolio[3 3],Portfolio[4 3],Portfolio[5 3],Portfolio[6 3],Portfolio[0 4],Portfolio[1 4],Portfolio[2 4],Portfolio[3 4],Portfolio[4 4],Portfolio[5 4],Portfolio[6 4],Portfolio[0 5],Portfolio[1 5],Portfolio[2 5],Portfolio[3 5],Portfolio[4 5],Portfolio[5 5],Portfolio[6 5],Portfolio[0 6],Portfolio[1 6],Portfolio[2 6],Portfolio[3 6],Portfolio[4 6],Portfolio[5 6],Portfolio[6 6]
64,1.7441,0.47,0.46,0.46,0.46,0.46,0.45,0.45,0.47,0.46,0.46,0.46,0.46,0.45,0.45,0.47,0.46,0.46,0.46,0.46,0.45,0.45,0.47,0.46,0.46,0.46,0.46,0.45,0.45,0.47,0.46,0.46,0.46,0.46,0.45,0.45,0.47,0.46,0.46,0.46,0.46,0.45,0.45,0.47,0.46,0.46,0.46,0.46,0.45,0.45
65,1.78284,0.46,0.46,0.46,0.46,0.45,0.45,0.44,0.46,0.46,0.46,0.46,0.45,0.45,0.44,0.46,0.46,0.46,0.46,0.45,0.45,0.44,0.46,0.46,0.46,0.46,0.45,0.45,0.44,0.46,0.46,0.46,0.46,0.45,0.45,0.44,0.46,0.46,0.46,0.46,0.45,0.45,0.44,0.46,0.46,0.46,0.46,0.45,0.45,0.44
66,1.82203,0.46,0.46,0.45,0.45,0.45,0.44,0.44,0.46,0.46,0.45,0.45,0.45,0.44,0.44,0.46,0.46,0.45,0.45,0.45,0.44,0.44,0.46,0.46,0.45,0.45,0.45,0.44,0.44,0.46,0.46,0.45,0.45,0.45,0.44,0.44,0.46,0.46,0.45,0.45,0.45,0.44,0.44,0.46,0.46,0.45,0.45,0.45,0.44,0.44
67,1.86167,0.45,0.45,0.45,0.45,0.44,0.44,0.44,0.45,0.45,0.45,0.45,0.44,0.44,0.44,0.45,0.45,0.45,0.45,0.44,0.44,0.44,0.45,0.45,0.45,0.45,0.44,0.44,0.44,0.45,0.45,0.45,0.45,0.44,0.44,0.44,0.45,0.45,0.45,0.45,0.44,0.44,0.44,0.45,0.45,0.45,0.45,0.44,0.44,0.44
68,1.90178,0.45,0.45,0.44,0.44,0.44,0.43,0.43,0.45,0.45,0.44,0.44,0.44,0.43,0.43,0.45,0.45,0.44,0.44,0.44,0.43,0.43,0.45,0.45,0.44,0.44,0.44,0.43,0.43,0.45,0.45,0.44,0.44,0.44,0.43,0.43,0.45,0.45,0.44,0.44,0.44,0.43,0.43,0.45,0.45,0.44,0.44,0.44,0.43,0.43
69,1.94235,0.44,0.44,0.44,0.44,0.43,0.43,0.43,0.44,0.44,0.44,0.44,0.43,0.43,0.43,0.44,0.44,0.44,0.44,0.43,0.43,0.43,0.44,0.44,0.44,0.44,0.43,0.43,0.43,0.44,0.44,0.44,0.44,0.43,0.43,0.43,0.44,0.44,0.44,0.44,0.43,0.43,0.43,0.44,0.44,0.44,0.44,0.43,0.43,0.43
70,1.98339,0.44,0.44,0.44,0.43,0.43,0.43,0.42,0.44,0.44,0.44,0.43,0.43,0.43,0.42,0.44,0.44,0.44,0.43,0.43,0.43,0.42,0.44,0.44,0.44,0.43,0.43,0.43,0.42,0.44,0.44,0.44,0.43,0.43,0.43,0.42,0.44,0.44,0.44,0.43,0.43,0.43,0.42,0.44,0.44,0.44,0.43,0.43,0.43,0.42
71,2.0249,0.44,0.43,0.43,0.43,0.42,0.42,0.42,0.44,0.43,0.43,0.43,0.42,0.42,0.42,0.44,0.43,0.43,0.43,0.42,0.42,0.42,0.44,0.43,0.43,0.43,0.42,0.42,0.42,0.44,0.43,0.43,0.43,0.42,0.42,0.42,0.44,0.43,0.43,0.43,0.42,0.42,0.42,0.44,0.43,0.43,0.43,0.42,0.42,0.42
72,2.0669,0.43,0.43,0.43,0.42,0.42,0.42,0.41,0.43,0.43,0.43,0.42,0.42,0.42,0.41,0.43,0.43,0.43,0.42,0.42,0.42,0.41,0.43,0.43,0.43,0.42,0.42,0.42,0.41,0.43,0.43,0.43,0.42,0.42,0.42,0.41,0.43,0.43,0.43,0.42,0.42,0.42,0.41,0.43,0.43,0.43,0.42,0.42,0.42,0.41
73,2.10938,0.43,0.42,0.42,0.42,0.42,0.41,0.41,0.43,0.42,0.42,0.42,0.42,0.41,0.41,0.43,0.42,0.42,0.42,0.42,0.41,0.41,0.43,0.42,0.42,0.42,0.42,0.41,0.41,0.43,0.42,0.42,0.42,0.42,0.41,0.41,0.43,0.42,0.42,0.42,0.42,0.41,0.41,0.43,0.42,0.42,0.42,0.42,0.41,0.41
74,2.15235,0.42,0.42,0.42,0.42,0.41,0.41,0.41,0.42,0.42,0.42,0.42,0.41,0.41,0.41,0.42,0.42,0.42,0.42,0.41,0.41,0.41,0.42,0.42,0.42,0.42,0.41,0.41,0.41,0.42,0.42,0.42,0.42,0.41,0.41,0.41,0.42,0.42,0.42,0.42,0.41,0.41,0.41,0.42,0.42,0.42,0.42,0.41,0.41,0.41
75,2.19582,0.42,0.42,0.41,0.41,0.41,0.4,0.4,0.42,0.42,0.41,0.41,0.41,0.4,0.4,0.42,0.42,0.41,0.41,0.41,0.4,0.4,0.42,0.42,0.41,0.41,0.41,0.4,0.4,0.42,0.42,0.41,0.41,0.41,0.4,0.4,0.42,0.42,0.41,0.41,0.41,0.4,0.4,0.42,0.42,0.41,0.41,0.41,0.4,0.4
76,2.2398,0.41,0.41,0.41,0.41,0.4,0.4,0.4,0.41,0.41,0.41,0.41,0.4,0.4,0.4,0.41,0.41,0.41,0.41,0.4,0.4,0.4,0.41,0.41,0.41,0.41,0.4,0.4,0.4,0.41,0.41,0.41,0.41,0.4,0.4,0.4,0.41,0.41,0.41,0.41,0.4,0.4,0.4,0.41,0.41,0.41,0.41,0.4,0.4,0.4
77,2.28428,0.41,0.41,0.41,0.4,0.4,0.4,0.4,0.41,0.41,0.41,0.4,0.4,0.4,0.4,0.41,0.41,0.41,0.4,0.4,0.4,0.4,0.41,0.41,0.41,0.4,0.4,0.4,0.4,0.41,0.41,0.41,0.4,0.4,0.4,0.4,0.41,0.41,0.41,0.4,0.4,0.4,0.4,0.41,0.41,0.41,0.4,0.4,0.4,0.4
78,2.32928,0.41,0.4,0.4,0.4,0.4,0.39,0.39,0.41,0.4,0.4,0.4,0.4,0.39,0.39,0.41,0.4,0.4,0.4,0.4,0.39,0.39,0.41,0.4,0.4,0.4,0.4,0.39,0.39,0.41,0.4,0.4,0.4,0.4,0.39,0.39,0.41,0.4,0.4,0.4,0.4,0.39,0.39,0.41,0.4,0.4,0.4,0.4,0.39,0.39
79,2.37481,0.4,0.4,0.4,0.4,0.39,0.39,0.39,0.4,0.4,0.4,0.4,0.39,0.39,0.39,0.4,0.4,0.4,0.4,0.39,0.39,0.39,0.4,0.4,0.4,0.4,0.39,0.39,0.39,0.4,0.4,0.4,0.4,0.39,0.39,0.39,0.4,0.4,0.4,0.4,0.39,0.39,0.39,0.4,0.4,0.4,0.4,0.39,0.39,0.39
80,2.42085,0.4,0.4,0.4,0.39,0.39,0.39,0.38,0.4,0.4,0.4,0.39,0.39,0.39,0.38,0.4,0.4,0.4,0.39,0.39,0.39,0.38,0.4,0.4,0.4,0.39,0.39,0.39,0.38,0.4,0.4,0.4,0.39,0.39,0.39,0.38,0.4,0.4,0.4,0.39,0.39,0.39,0.38,0.4,0.4,0.4,0.39,0.39,0.39,0.38
81,2.46744,0.4,0.39,0.39,0.39,0.39,0.38,0.38,0.4,0.39,0.39,0.39,0.39,0.38,0.38,0.4,0.39,0.39,0.39,0.39,0.38,0.38,0.4,0.39,0.39,0.39,0.39,0.38,0.38,0.4,0.39,0.39,0.39,0.39,0.38,0.38,0.4,0.39,0.39,0.39,0.39,0.38,0.38,0.4,0.39,0.39,0.39,0.39,0.38,0.38
82,2.51456,0.39,0.39,0.39,0.38,0.38,0.38,0.38,0.39,0.39,0.39,0.38,0.38,0.38,0.38,0.39,0.39,0.39,0.38,0.38,0.38,0.38,0.39,0.39,0.39,0.38,0.38,0.38,0.38,0.39,0.39,0.39,0.38,0.38,0.38,0.38,0.39,0.39,0.39,0.38,0.38,0.38,0.38,0.39,0.39,0.39,0.38,0.38,0.38,0.38
83,2.56223,0.39,0.39,0.38,0.38,0.38,0.38,0.38,0.39,0.39,0.38,0.38,0.38,0.38,0.38,0.39,0.39,0.38,0.38,0.38,0.38,0.38,0.39,0.39,0.38,0.38,0.38,0.38,0.38,0.39,0.39,0.38,0.38,0.38,0.38,0.38,0.39,0.39,0.38,0.38,0.38,0.38,0.38,0.39,0.39,0.38,0.38,0.38,0.38,0.38
84,2.61045,0.38,0.38,0.38,0.38,0.38,0.38,0.37,0.38,0.38,0.38,0.38,0.38,0.38,0.37,0.38,0.38,0.38,0.38,0.38,0.38,0.37,0.38,0.38,0.38,0.38,0.38,0.38,0.37,0.38,0.38,0.38,0.38,0.38,0.38,0.37,0.38,0.38,0.38,0.38,0.38,0.38,0.37,0.38,0.38,0.38,0.38,0.38,0.38,0.37
85,2.65923,0.38,0.38,0.38,0.38,0.37,0.37,0.37,0.38,0.38,0.38,0.38,0.37,0.37,0.37,0.38,0.38,0.38,0.38,0.37,0.37,0.37,0.38,0.38,0.38,0.38,0.37,0.37,0.37,0.38,0.38,0.38,0.38,0.37,0.37,0.37,0.38,0.38,0.38,0.38,0.37,0.37,0.37,0.38,0.38,0.38,0.38,0.37,0.37,0.37
86,2.70857,0.38,0.38,0.37,0.37,0.37,0.37,0.36,0.38,0.38,0.37,0.37,0.37,0.37,0.36,0.38,0.38,0.37,0.37,0.37,0.37,0.36,0.38,0.38,0.37,0.37,0.37,0.37,0.36,0.38,0.38,0.37,0.37,0.37,0.37,0.36,0.38,0.38,0.37,0.37,0.37,0.37,0.36,0.38,0.38,0.37,0.37,0.37,0.37,0.36
87,2.75849,0.38,0.37,0.37,0.37,0.37,0.37,0.36,0.38,0.37,0.37,0.37,0.37,0.37,0.36,0.38,0.37,0.37,0.37,0.37,0.37,0.36,0.38,0.37,0.37,0.37,0.37,0.37,0.36,0.38,0.37,0.37,0.37,0.37,0.37,0.36,0.38,0.37,0.37,0.37,0.37,0.37,0.36,0.38,0.37,0.37,0.37,0.37,0.37,0.36
88,2.80898,0.37,0.37,0.37,0.37,0.36,0.36,0.36,0.37,0.37,0.37,0.37,0.36,0.36,0.36,0.37,0.37,0.37,0.37,0.36,0.36,0.36,0.37,0.37,0.37,0.37,0.36,0.36,0.36,0.37,0.37,0.37,0.37,0.36,0.36,0.36,0.37,0.37,0.37,0.37,0.36,0.36,0.36,0.37,0.37,0.37,0.37,0.36,0.36,0.36
89,2.86006,0.37,0.37,0.36,0.36,0.36,0.36,0.36,0.37,0.37,0.36,0.36,0.36,0.36,0.36,0.37,0.37,0.36,0.36,0.36,0.36,0.36,0.37,0.37,0.36,0.36,0.36,0.36,0.36,0.37,0.37,0.36,0.36,0.36,0.36,0.36,0.37,0.37,0.36,0.36,0.36,0.36,0.36,0.37,0.37,0.36,0.36,0.36,0.36,0.36
90,2.91173,0.36,0.36,0.36,0.36,0.36,0.36,0.35,0.36,0.36,0.36,0.36,0.36,0.36,0.35,0.36,0.36,0.36,0.36,0.36,0.36,0.35,0.36,0.36,0.36,0.36,0.36,0.36,0.35,0.36,0.36,0.36,0.36,0.36,0.36,0.35,0.36,0.36,0.36,0.36,0.36,0.36,0.35,0.36,0.36,0.36,0.36,0.36,0.36,0.35
91,2.964,0.36,0.36,0.36,0.36,0.35,0.35,0.35,0.36,0.36,0.36,0.36,0.35,0.35,0.35,0.36,0.36,0.36,0.36,0.35,0.35,0.35,0.36,0.36,0.36,0.36,0.35,0.35,0.35,0.36,0.36,0.36,0.36,0.35,0.35,0.35,0.36,0.36,0.36,0.36,0.35,0.35,0.35,0.36,0.36,0.36,0.36,0.35,0.35,0.35
92,3.01688,0.36,0.36,0.35,0.35,0.35,0.35,0.35,0.36,0.36,0.35,0.35,0.35,0.35,0.35,0.36,0.36,0.35,0.35,0.35,0.35,0.35,0.36,0.36,0.35,0.35,0.35,0.35,0.35,0.36,0.36,0.35,0.35,0.35,0.35,0.35,0.36,0.36,0.35,0.35,0.35,0.35,0.35,0.36,0.36,0.35,0.35,0.35,0.35,0.35
93,3.07036,0.35,0.35,0.35,0.35,0.35,0.35,0.34,0.35,0.35,0.35,0.35,0.35,0.35,0.34,0.35,0.35,0.35,0.35,0.35,0.35,0.34,0.35,0.35,0.35,0.35,0.35,0.35,0.34,0.35,0.35,0.35,0.35,0.35,0.35,0.34,0.35,0.35,0.35,0.35,0.35,0.35,0.34,0.35,0.35,0.35,0.35,0.35,0.35,0.34
94,3.12447,0.35,0.35,0.35,0.35,0.35,0.34,0.34,0.35,0.35,0.35,0.35,0.35,0.34,0.34,0.35,0.35,0.35,0.35,0.35,0.34,0.34,0.35,0.35,0.35,0.35,0.35,0.34,0.34,0.35,0.35,0.35,0.35,0.35,0.34,0.34,0.35,0.35,0.35,0.35,0.35,0.34,0.34,0.35,0.35,0.35,0.35,0.35,0.34,0.34
95,3.1792,0.35,0.35,0.34,0.34,0.34,0.34,0.34,0.35,0.35,0.34,0.34,0.34,0.34,0.34,0.35,0.35,0.34,0.34,0.34,0.34,0.34,0.35,0.35,0.34,0.34,0.34,0.34,0.34,0.35,0.35,0.34,0.34,0.34,0.34,0.34,0.35,0.35,0.34,0.34,0.34,0.34,0.34,0.35,0.35,0.34,0.34,0.34,0.34,0.34
96,3.23457,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34
97,3.29058,0.34,0.34,0.34,0.34,0.34,0.34,0.33,0.34,0.34,0.34,0.34,0.34,0.34,0.33,0.34,0.34,0.34,0.34,0.34,0.34,0.33,0.34,0.34,0.34,0.34,0.34,0.34,0.33,0.34,0.34,0.34,0.34,0.34,0.34,0.33,0.34,0.34,0.34,0.34,0.34,0.34,0.33,0.34,0.34,0.34,0.34,0.34,0.34,0.33
98,3.34724,0.34,0.34,0.34,0.34,0.33,0.33,0.33,0.34,0.34,0.34,0.34,0.33,0.33,0.33,0.34,0.34,0.34,0.34,0.33,0.33,0.33,0.34,0.34,0.34,0.34,0.33,0.33,0.33,0.34,0.34,0.34,0.34,0.33,0.33,0.33,0.34,0.34,0.34,0.34,0.33,0.33,0.33,0.34,0.34,0.34,0.34,0.33,0.33,0.33
99,3.40456,0.34,0.34,0.33,0.33,0.33,0.33,0.33,0.34,0.34,0.33,0.33,0.33,0.33,0.33,0.34,0.34,0.33,0.33,0.33,0.33,0.33,0.34,0.34,0.33,0.33,0.33,0.33,0.33,0.34,0.34,0.33,0.33,0.33,0.33,0.33,0.34,0.34,0.33,0.33,0.33,0.33,0.33,0.34,0.34,0.33,0.33,0.33,0.33,0.33
100,3.46253,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33
101,3.52119,0.33,0.33,0.33,0.33,0.33,0.33,0.32,0.33,0.33,0.33,0.33,0.33,0.33,0.32,0.33,0.33,0.33,0.33,0.33,0.33,0.32,0.33,0.33,0.33,0.33,0.33,0.33,0.32,0.33,0.33,0.33,0.33,0.33,0.33,0.32,0.33,0.33,0.33,0.33,0.33,0.33,0.32,0.33,0.33,0.33,0.33,0.33,0.33,0.32
102,3.58052,0.33,0.33,0.33,0.33,0.33,0.32,0.32,0.33,0.33,0.33,0.33,0.33,0.32,0.32,0.33,0.33,0.33,0.33,0.33,0.32,0.32,0.33,0.33,0.33,0.33,0.33,0.32,0.32,0.33,0.33,0.33,0.33,0.33,0.32,0.32,0.33,0.33,0.33,0.33,0.33,0.32,0.32,0.33,0.33,0.33,0.33,0.33,0.32,0.32
103,3.64053,0.33,0.33,0.33,0.32,0.32,0.32,0.32,0.33,0.33,0.33,0.32,0.32,0.32,0.32,0.33,0.33,0.33,0.32,0.32,0.32,0.32,0.33,0.33,0.33,0.32,0.32,0.32,0.32,0.33,0.33,0.33,0.32,0.32,0.32,0.32,0.33,0.33,0.33,0.32,0.32,0.32,0.32,0.33,0.33,0.33,0.32,0.32,0.32,0.32
104,3.70125,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32
105,3.76266,0.32,0.32,0.32,0.32,0.32,0.32,0.31,0.32,0.32,0.32,0.32,0.32,0.32,0.31,0.32,0.32,0.32,0.32,0.32,0.32,0.31,0.32,0.32,0.32,0.32,0.32,0.32,0.31,0.32,0.32,0.32,0.32,0.32,0.32,0.31,0.32,0.32,0.32,0.32,0.32,0.32,0.31,0.32,0.32,0.32,0.32,0.32,0.32,0.31
106,3.82479,0.32,0.32,0.32,0.32,0.32,0.31,0.31,0.32,0.32,0.32,0.32,0.32,0.31,0.31,0.32,0.32,0.32,0.32,0.32,0.31,0.31,0.32,0.32,0.32,0.32,0.32,0.31,0.31,0.32,0.32,0.32,0.32,0.32,0.31,0.31,0.32,0.32,0.32,0.32,0.32,0.31,0.31,0.32,0.32,0.32,0.32,0.32,0.31,0.31
107,3.88764,0.32,0.32,0.31,0.31,0.31,0.31,0.31,0.32,0.32,0.31,0.31,0.31,0.31,0.31,0.32,0.32,0.31,0.31,0.31,0.31,0.31,0.32,0.32,0.31,0.31,0.31,0.31,0.31,0.32,0.32,0.31,0.31,0.31,0.31,0.31,0.32,0.32,0.31,0.31,0.31,0.31,0.31,0.32,0.32,0.31,0.31,0.31,0.31,0.31
108,3.95121,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31
109,4.01552,0.31,0.31,0.31,0.31,0.31,0.3,0.3,0.31,0.31,0.31,0.31,0.31,0.3,0.3,0.31,0.31,0.31,0.31,0.31,0.3,0.3,0.31,0.31,0.31,0.31,0.31,0.3,0.3,0.31,0.31,0.31,0.31,0.31,0.3,0.3,0.31,0.31,0.31,0.31,0.31,0.3,0.3,0.31,0.31,0.31,0.31,0.31,0.3,0.3
110,4.08058,0.31,0.31,0.31,0.3,0.3,0.3,0.3,0.31,0.31,0.31,0.3,0.3,0.3,0.3,0.31,0.31,0.31,0.3,0.3,0.3,0.3,0.31,0.31,0.31,0.3,0.3,0.3,0.3,0.31,0.31,0.31,0.3,0.3,0.3,0.3,0.31,0.31,0.31,0.3,0.3,0.3,0.3,0.31,0.31,0.31,0.3,0.3,0.3,0.3
111,4.14639,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3
112,4.21297,0.3,0.3,0.3,0.3,0.3,0.3,0.29,0.3,0.3,0.3,0.3,0.3,0.3,0.29,0.3,0.3,0.3,0.3,0.3,0.3,0.29,0.3,0.3,0.3,0.3,0.3,0.3,0.29,0.3,0.3,0.3,0.3,0.3,0.3,0.29,0.3,0.3,0.3,0.3,0.3,0.3,0.29,0.3,0.3,0.3,0.3,0.3,0.3,0.29
113,4.28031,0.3,0.3,0.3,0.3,0.29,0.29,0.29,0.3,0.3,0.3,0.3,0.29,0.29,0.29,0.3,0.3,0.3,0.3,0.29,0.29,0.29,0.3,0.3,0.3,0.3,0.29,0.29,0.29,0.3,0.3,0.3,0.3,0.29,0.29,0.29,0.3,0.3,0.3,0.3,0.29,0.29,0.29,0.3,0.3,0.3,0.3,0.29,0.29,0.29
114,4.34843,0.3,0.3,0.29,0.29,0.29,0.29,0.29,0.3,0.3,0.29,0.29,0.29,0.29,0.29,0.3,0.3,0.29,0.29,0.29,0.29,0.29,0.3,0.3,0.29,0.29,0.29,0.29,0.29,0.3,0.3,0.29,0.29,0.29,0.29,0.29,0.3,0.3,0.29,0.29,0.29,0.29,0.29,0.3,0.3,0.29,0.29,0.29,0.29,0.29
115,4.41735,0.29,0.29,0.29,0.29,0.29,0.29,0.29,0.29,0.29,0.29,0.29,0.29,0.29,0.29,0.29,0.29,0.29,0.29,0.29,0.29,0.29,0.29,0.29,0.29,0.29,0.29,0.29,0.29,0.29,0.29,0.29,0.29,0.29,0.29,0.29,0.29,0.29,0.29,0.29,0.29,0.29,0.29,0.29,0.29,0.29,0.29,0.29,0.29,0.29
116,4.48706,0.29,0.29,0.29,0.29,0.29,0.28,0.28,0.29,0.29,0.29,0.29,0.29,0.28,0.28,0.29,0.29,0.29,0.29,0.29,0.28,0.28,0.29,0.29,0.29,0.29,0.29,0.28,0.28,0.29,0.29,0.29,0.29,0.29,0.28,0.28,0.29,0.29,0.29,0.29,0.29,0.28,0.28,0.29,0.29,0.29,0.29,0.29,0.28,0.28
117,4.55758,0.29,0.29,0.29,0.28,0.28,0.28,0.28,0.29,0.29,0.29,0.28,0.28,0.28,0.28,0.29,0.29,0.29,0.28,0.28,0.28,0.28,0.29,0.29,0.29,0.28,0.28,0.28,0.28,0.29,0.29,0.29,0.28,0.28,0.28,0.28,0.29,0.29,0.29,0.28,0.28,0.28,0.28,0.29,0.29,0.29,0.28,0.28,0.28,0.28
118,4.62892,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28
119,4.70108,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28
120,4.77408,0.28,0.28,0.28,0.28,0.28,0.28,0.27,0.28,0.28,0.28,0.28,0.28,0.28,0.27,0.28,0.28,0.28,0.28,0.28,0.28,0.27,0.28,0.28,0.28,0.28,0.28,0.28,0.27,0.28,0.28,0.28,0.28,0.28,0.28,0.27,0.28,0.28,0.28,0.28,0.28,0.28,0.27,0.28,0.28,0.28,0.28,0.28,0.28,0.27
121,4.84793,0.28,0.28,0.28,0.28,0.27,0.27,0.27,0.28,0.28,0.28,0.28,0.27,0.27,0.27,0.28,0.28,0.28,0.28,0.27,0.27,0.27,0.28,0.28,0.28,0.28,0.27,0.27,0.27,0.28,0.28,0.28,0.28,0.27,0.27,0.27,0.28,0.28,0.28,0.28,0.27,0.27,0.27,0.28,0.28,0.28,0.28,0.27,0.27,0.27
122,4.92263,0.28,0.28,0.27,0.27,0.27,0.27,0.27,0.28,0.28,0.27,0.27,0.27,0.27,0.27,0.28,0.28,0.27,0.27,0.27,0.27,0.27,0.28,0.28,0.27,0.27,0.27,0.27,0.27,0.28,0.28,0.27,0.27,0.27,0.27,0.27,0.28,0.28,0.27,0.27,0.27,0.27,0.27,0.28,0.28,0.27,0.27,0.27,0.27,0.27
123,4.99819,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27
124,5.07463,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27
125,5.15196,0.27,0.27,0.27,0.27,0.27,0.27,0.26,0.27,0.27,0.27,0.27,0.27,0.27,0.26,0.27,0.27,0.27,0.27,0.27,0.27,0.26,0.27,0.27,0.27,0.27,0.27,0.27,0.26,0.27,0.27,0.27,0.27,0.27,0.27,0.26,0.27,0.27,0.27,0.27,0.27,0.27,0.26,0.27,0.27,0.27,0.27,0.27,0.27,0.26
126,5.23019,0.27,0.27,0.27,0.27,0.26,0.26,0.26,0.27,0.27,0.27,0.27,0.26,0.26,0.26,0.27,0.27,0.27,0.27,0.26,0.26,0.26,0.27,0.27,0.27,0.27,0.26,0.26,0.26,0.27,0.27,0.27,0.27,0.26,0.26,0.26,0.27,0.27,0.27,0.27,0.26,0.26,0.26,0.27,0.27,0.27,0.27,0.26,0.26,0.26
127,5.30931,0.27,0.27,0.26,0.26,0.26,0.26,0.26,0.27,0.27,0.26,0.26,0.26,0.26,0.26,0.27,0.27,0.26,0.26,0.26,0.26,0.26,0.27,0.27,0.26,0.26,0.26,0.26,0.26,0.27,0.27,0.26,0.26,0.26,0.26,0.26,0.27,0.27,0.26,0.26,0.26,0.26,0.26,0.27,0.27,0.26,0.26,0.26,0.26,0.26
128,5.38936,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26
129,5.47033,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26
