gridnumber,capital,dist[0 0],dist[0 1],dist[0 2],dist[0 3],dist[0 4],dist[0 5],dist[0 6],dist[1 0],dist[1 1],dist[1 2],dist[1 3],dist[1 4],dist[1 5],dist[1 6],dist[2 0],dist[2 1],dist[2 2],dist[2 3],dist[2 4],dist[2 5],dist[2 6],dist[3 0],dist[3 1],dist[3 2],dist[3 3],dist[3 4],dist[3 5],dist[3 6],dist[4 0],dist[4 1],dist[4 2],dist[4 3],dist[4 4],dist[4 5],dist[4 6],dist[5 0],dist[5 1],dist[5 2],dist[5 3],dist[5 4],dist[5 5],dist[5 6],dist[6 0],dist[6 1],dist[6 2],dist[6 3],dist[6 4],dist[6 5],dist[6 6]
0,0,7.36879e-006,5.3284e-005,0.000152519,0.00016513,6.73108e-005,1.01958e-005,5.7474e-007,7.19053e-005,0.00051995,0.00148829,0.00161135,0.000656825,9.94915e-005,5.60836e-006,0.000286837,0.00207413,0.00593695,0.00642785,0.00262014,0.000396882,2.23723e-005,0.000454379,0.00328563,0.00940473,0.0101824,0.00415056,0.0006287,3.544e-005,0.000286837,0.00207413,0.00593695,0.00642785,0.00262014,0.000396882,2.23723e-005,7.19053e-005,0.00051995,0.00148829,0.00161135,0.000656825,9.94915e-005,5.60836e-006,7.36879e-006,5.3284e-005,0.000152519,0.00016513,6.73108e-005,1.01958e-005,5.7474e-007
1,0.0185364,2.39849e-006,2.19669e-005,8.01095e-005,0.000111926,5.95882e-005,1.19287e-005,9.04712e-007,2.34046e-005,0.000214354,0.000781715,0.00109219,0.000581467,0.000116402,8.82825e-006,9.33634e-005,0.000855082,0.00311834,0.00435684,0.00231953,0.000464338,3.52168e-005,0.000147897,0.00135453,0.00493976,0.00690168,0.00367437,0.000735558,5.57869e-005,9.33634e-005,0.000855082,0.00311834,0.00435684,0.00231953,0.000464338,3.52168e-005,2.34046e-005,0.000214354,0.000781715,0.00109219,0.000581467,0.000116402,8.82825e-006,2.39849e-006,2.19669e-005,8.01095e-005,0.000111926,5.95882e-005,1.19287e-005,9.04712e-007
2,0.0372875,2.37291e-006,2.17232e-005,7.89629e-005,0.000109775,5.81048e-005,1.15634e-005,8.72078e-007,2.31551e-005,0.000211977,0.000770526,0.00107119,0.000566992,0.000112836,8.50981e-006,9.23678e-005,0.000845597,0.00307371,0.0042731,0.00226179,0.000450115,3.39465e-005,0.00014632,0.00133951,0.00486906,0.00676902,0.0035829,0.000713027,5.37746e-005,9.23678e-005,0.000845597,0.00307371,0.0042731,0.00226179,0.000450115,3.39465e-005,2.31551e-005,0.000211977,0.000770526,0.00107119,0.000566992,0.000112836,8.50981e-006,2.37291e-006,2.17232e-005,7.89629e-005,0.000109775,5.81048e-005,1.15634e-005,8.72078e-007
3,0.0562558,2.10473e-006,1.8977e-005,6.81581e-005,9.40029e-005,4.96203e-005,9.91162e-006,7.56703e-007,2.05382e-005,0.00018518,0.000665093,0.000917288,0.000484199,9.67184e-005,7.38397e-006,8.19288e-005,0.0007387,0.00265312,0.00365915,0.00193152,0.00038582,2.94554e-005,0.000129783,0.00117017,0.00420281,0.00579647,0.00305972,0.000611177,4.66603e-005,8.19288e-005,0.0007387,0.00265312,0.00365915,0.00193152,0.00038582,2.94554e-005,2.05382e-005,0.00018518,0.000665093,0.000917288,0.000484199,9.67184e-005,7.38397e-006,2.10473e-006,1.8977e-005,6.81581e-005,9.40029e-005,4.96203e-005,9.91162e-006,7.56703e-007
4,0.0754439,2.11294e-006,2.03625e-005,7.96212e-005,0.000122187,7.34181e-005,1.70806e-005,1.56074e-006,2.06182e-005,0.000198699,0.00077695,0.00119231,0.00071642,0.000166674,1.52298e-005,8.22481e-005,0.000792629,0.00309933,0.00475624,0.00285787,0.000664881,6.07533e-005,0.000130289,0.0012556,0.00490965,0.00753436,0.00452715,0.00105324,9.62393e-005,8.22481e-005,0.000792629,0.00309933,0.00475624,0.00285787,0.000664881,6.07533e-005,2.06182e-005,0.000198699,0.00077695,0.00119231,0.000716419,0.000166674,1.52298e-005,2.11294e-006,2.03625e-005,7.96212e-005,0.000122187,7.34181e-005,1.70806e-005,1.56074e-006
5,0.0948544,2.10197e-006,2.06065e-005,8.13725e-005,0.000125218,7.49436e-005,1.72707e-005,1.55633e-006,2.05112e-005,0.00020108,0.000794039,0.00122189,0.000731306,0.000168529,1.51868e-005,8.18211e-005,0.000802128,0.0031675,0.00487425,0.00291725,0.000672278,6.05816e-005,0.000129613,0.00127065,0.00501764,0.0077213,0.00462122,0.00106496,9.59673e-005,8.18211e-005,0.000802128,0.0031675,0.00487425,0.00291725,0.000672278,6.05816e-005,2.05111e-005,0.00020108,0.000794039,0.00122189,0.000731306,0.000168529,1.51868e-005,2.10197e-006,2.06065e-005,8.13725e-005,0.000125218,7.49436e-005,1.72707e-005,1.55633e-006
6,0.11449,1.90462e-006,1.85231e-005,7.25871e-005,0.000110989,6.61384e-005,1.52098e-005,1.37072e-006,1.85855e-005,0.00018075,0.000708311,0.00108304,0.000645384,0.000148418,1.33756e-005,7.41393e-005,0.000721028,0.00282552,0.00432037,0.0025745,0.000592055,5.33566e-005,0.000117444,0.00114218,0.00447591,0.00684389,0.00407827,0.000937874,8.45221e-005,7.41393e-005,0.000721028,0.00282552,0.00432037,0.0025745,0.000592055,5.33566e-005,1.85855e-005,0.00018075,0.000708311,0.00108304,0.000645384,0.000148418,1.33756e-005,1.90462e-006,1.85231e-005,7.25871e-005,0.000110989,6.61384e-005,1.52098e-005,1.37072e-006
7,0.134352,1.787e-006,1.77219e-005,7.10816e-005,0.000111711,6.87105e-005,1.6385e-005,1.54194e-006,1.74377e-005,0.000172931,0.00069362,0.00109008,0.000670482,0.000159887,1.50463e-005,6.95606e-005,0.000689841,0.00276692,0.00434845,0.00267462,0.000637804,6.00214e-005,0.000110191,0.00109278,0.00438308,0.00688838,0.00423687,0.00101035,9.50798e-005,6.95606e-005,0.000689841,0.00276692,0.00434845,0.00267462,0.000637804,6.00214e-005,1.74377e-005,0.000172931,0.00069362,0.00109008,0.000670482,0.000159887,1.50463e-005,1.787e-006,1.77219e-005,7.10816e-005,0.000111711,6.87105e-005,1.6385e-005,1.54194e-006
8,0.154445,1.7393e-006,1.76379e-005,7.26655e-005,0.000118029,7.56004e-005,1.89486e-005,1.89983e-006,1.69722e-005,0.000172112,0.000709076,0.00115173,0.000737715,0.000184902,1.85387e-005,6.77038e-005,0.000686572,0.00282858,0.00459438,0.00294282,0.000737594,7.39528e-005,0.00010725,0.0010876,0.00448075,0.00727795,0.00466172,0.00116842,0.000117149,6.77038e-005,0.000686572,0.00282858,0.00459438,0.00294282,0.000737594,7.39528e-005,1.69722e-005,0.000172112,0.000709076,0.00115173,0.000737715,0.000184902,1.85387e-005,1.7393e-006,1.76379e-005,7.26655e-005,0.000118029,7.56004e-005,1.89486e-005,1.89983e-006
9,0.174771,1.58699e-006,1.61563e-005,6.68511e-005,0.000109144,7.03484e-005,1.77683e-005,1.79893e-006,1.5486e-005,0.000157655,0.000652339,0.00106504,0.000686466,0.000173384,1.75542e-005,6.17753e-005,0.000628901,0.00260225,0.00424855,0.00273838,0.000691647,7.00253e-005,9.78582e-005,0.000996243,0.00412222,0.00673013,0.00433787,0.00109564,0.000110927,6.17753e-005,0.000628901,0.00260225,0.00424855,0.00273838,0.000691647,7.00253e-005,1.5486e-005,0.000157655,0.000652339,0.00106504,0.000686466,0.000173384,1.75542e-005,1.58699e-006,1.61563e-005,6.68511e-005,0.000109144,7.03484e-005,1.77683e-005,1.79893e-006
10,0.195332,1.48219e-006,1.51981e-005,6.3244e-005,0.000103672,6.69615e-005,1.6912e-005,1.70812e-006,1.44633e-005,0.000148304,0.00061714,0.00101164,0.000653416,0.000165029,1.6668e-005,5.76957e-005,0.000591602,0.00246183,0.00403555,0.00260654,0.000658318,6.64904e-005,9.13957e-005,0.000937156,0.00389979,0.00639271,0.00412902,0.00104284,0.000105327,5.76957e-005,0.000591602,0.00246183,0.00403555,0.00260654,0.000658318,6.64904e-005,1.44633e-005,0.000148304,0.00061714,0.00101164,0.000653416,0.000165029,1.6668e-005,1.48219e-006,1.51981e-005,6.3244e-005,0.000103672,6.69615e-005,1.6912e-005,1.70812e-006
11,0.216131,1.39063e-006,1.44775e-005,6.13968e-005,0.000103103,6.86408e-005,1.79902e-005,1.90164e-006,1.35698e-005,0.000141272,0.000599115,0.00100609,0.000669802,0.00017555,1.85564e-005,5.41315e-005,0.00056355,0.00238993,0.00401338,0.00267191,0.000700286,7.40233e-005,8.57497e-005,0.00089272,0.00378589,0.00635759,0.00423257,0.00110932,0.00011726,5.41315e-005,0.00056355,0.00238993,0.00401338,0.00267191,0.000700286,7.40233e-005,1.35698e-005,0.000141272,0.000599115,0.00100609,0.000669802,0.00017555,1.85564e-005,1.39063e-006,1.44775e-005,6.13968e-005,0.000103103,6.86408e-005,1.79902e-005,1.90164e-006
