gridnumber,capital,VF[0 0],VF[0 1],VF[0 2],VF[0 3],VF[0 4],VF[0 5],VF[0 6],VF[1 0],VF[1 1],VF[1 2],VF[1 3],VF[1 4],VF[1 5],VF[1 6],VF[2 0],VF[2 1],VF[2 2],VF[2 3],VF[2 4],VF[2 5],VF[2 6],VF[3 0],VF[3 1],VF[3 2],VF[3 3],VF[3 4],VF[3 5],VF[3 6],VF[4 0],VF[4 1],VF[4 2],VF[4 3],VF[4 4],VF[4 5],VF[4 6],VF[5 0],VF[5 1],VF[5 2],VF[5 3],VF[5 4],VF[5 5],VF[5 6],VF[6 0],VF[6 1],VF[6 2],VF[6 3],VF[6 4],VF[6 5],VF[6 6]
15,0.301766,-12.8014,-12.8014,-12.8014,-12.8014,-12.8041,-12.8041,-12.8041,-12.8014,-12.8014,-12.8014,-12.8014,-12.8032,-12.8032,-12.8032,-12.8014,-12.8014,-12.8014,-12.8014,-12.8023,-12.8023,-12.8023,-12.8014,-12.8014,-12.8014,-12.8014,-12.8014,-12.8014,-12.8014,-12.8014,-12.8014,-12.8014,-12.8014,-12.8005,-12.8005,-12.8005,-12.8014,-12.8014,-12.8014,-12.8014,-12.7996,-12.7996,-12.7996,-12.8014,-12.8014,-12.8014,-12.8014,-12.7987,-12.7987,-12.7987
16,0.323799,-12.7347,-12.7347,-12.7347,-12.7347,-12.7376,-12.7376,-12.7376,-12.7347,-12.7347,-12.7347,-12.7347,-12.7366,-12.7366,-12.7366,-12.7347,-12.7347,-12.7347,-12.7347,-12.7357,-12.7357,-12.7357,-12.7347,-12.7347,-12.7347,-12.7347,-12.7347,-12.7347,-12.7347,-12.7347,-12.7347,-12.7347,-12.7347,-12.7338,-12.7338,-12.7338,-12.7347,-12.7347,-12.7347,-12.7347,-12.7328,-12.7328,-12.7328,-12.7347,-12.7347,-12.7347,-12.7347,-12.7319,-12.7319,-12.7319
17,0.346087,-12.6685,-12.6685,-12.6685,-12.6685,-12.6715,-12.6715,-12.6715,-12.6685,-12.6685,-12.6685,-12.6685,-12.6705,-12.6705,-12.6705,-12.6685,-12.6685,-12.6685,-12.6685,-12.6695,-12.6695,-12.6695,-12.6685,-12.6685,-12.6685,-12.6685,-12.6685,-12.6685,-12.6685,-12.6685,-12.6685,-12.6685,-12.6685,-12.6675,-12.6675,-12.6675,-12.6685,-12.6685,-12.6685,-12.6685,-12.6665,-12.6665,-12.6665,-12.6685,-12.6685,-12.6685,-12.6685,-12.6655,-12.6655,-12.6655
18,0.368632,-12.6025,-12.6025,-12.6025,-12.6025,-12.6063,-12.6063,-12.6063,-12.6025,-12.6025,-12.6025,-12.6025,-12.605,-12.605,-12.605,-12.6025,-12.6025,-12.6025,-12.6025,-12.6038,-12.6038,-12.6038,-12.6025,-12.6025,-12.6025,-12.6025,-12.6025,-12.6025,-12.6025,-12.6025,-12.6025,-12.6025,-12.6025,-12.6013,-12.6013,-12.6013,-12.6025,-12.6025,-12.6025,-12.6025,-12.6,-12.6,-12.6,-12.6025,-12.6025,-12.6025,-12.6025,-12.5988,-12.5988,-12.5988
19,0.391439,-12.5369,-12.5369,-12.5369,-12.5369,-12.5411,-12.5411,-12.5411,-12.5369,-12.5369,-12.5369,-12.5369,-12.5397,-12.5397,-12.5397,-12.5369,-12.5369,-12.5369,-12.5369,-12.5383,-12.5383,-12.5383,-12.5369,-12.5369,-12.5369,-12.5369,-12.5369,-12.5369,-12.5369,-12.5369,-12.5369,-12.5369,-12.5369,-12.5355,-12.5355,-12.5355,-12.5369,-12.5369,-12.5369,-12.5369,-12.5341,-12.5341,-12.5341,-12.5369,-12.5369,-12.5369,-12.5369,-12.5327,-12.5327,-12.5327
20,0.414511,-12.4716,-12.4716,-12.4716,-12.4716,-12.476,-12.476,-12.476,-12.4716,-12.4716,-12.4716,-12.4716,-12.4745,-12.4745,-12.4745,-12.4716,-12.4716,-12.4716,-12.4716,-12.4731,-12.4731,-12.4731,-12.4716,-12.4716,-12.4716,-12.4716,-12.4716,-12.4716,-12.4716,-12.4716,-12.4716,-12.4716,-12.4716,-12.4701,-12.4701,-12.4701,-12.4716,-12.4716,-12.4716,-12.4716,-12.4687,-12.4687,-12.4687,-12.4716,-12.4716,-12.4716,-12.4716,-12.4672,-12.4672,-12.4672
21,0.437849,-12.4066,-12.4066,-12.4066,-12.4066,-12.4111,-12.4111,-12.4111,-12.4066,-12.4066,-12.4066,-12.4066,-12.4096,-12.4096,-12.4096,-12.4066,-12.4066,-12.4066,-12.4066,-12.4081,-12.4081,-12.4081,-12.4066,-12.4066,-12.4066,-12.4066,-12.4066,-12.4066,-12.4066,-12.4066,-12.4066,-12.4066,-12.4066,-12.4051,-12.4051,-12.4051,-12.4066,-12.4066,-12.4066,-12.4066,-12.4035,-12.4035,-12.4035,-12.4066,-12.4066,-12.4066,-12.4066,-12.402,-12.402,-12.402
22,0.461458,-12.3418,-12.3418,-12.3418,-12.3418,-12.3469,-12.3469,-12.3469,-12.3418,-12.3418,-12.3418,-12.3418,-12.3452,-12.3452,-12.3452,-12.3418,-12.3418,-12.3418,-12.3418,-12.3435,-12.3435,-12.3435,-12.3418,-12.3418,-12.3418,-12.3418,-12.3418,-12.3418,-12.3418,-12.3418,-12.3418,-12.3418,-12.3418,-12.3401,-12.3401,-12.3401,-12.3418,-12.3418,-12.3418,-12.3418,-12.3384,-12.3384,-12.3384,-12.3418,-12.3418,-12.3418,-12.3418,-12.3367,-12.3367,-12.3367
23,0.485341,-12.2773,-12.2773,-12.2773,-12.2773,-12.2826,-12.2826,-12.2826,-12.2773,-12.2773,-12.2773,-12.2773,-12.2808,-12.2808,-12.2808,-12.2773,-12.2773,-12.2773,-12.2773,-12.279,-12.279,-12.279,-12.2773,-12.2773,-12.2773,-12.2773,-12.2773,-12.2773,-12.2773,-12.2773,-12.2773,-12.2773,-12.2773,-12.2755,-12.2755,-12.2755,-12.2773,-12.2773,-12.2773,-12.2773,-12.2738,-12.2738,-12.2738,-12.2773,-12.2773,-12.2773,-12.2773,-12.272,-12.272,-12.272
24,0.5095,-12.213,-12.213,-12.213,-12.213,-12.2184,-12.2184,-12.2184,-12.213,-12.213,-12.213,-12.213,-12.2166,-12.2166,-12.2166,-12.213,-12.213,-12.213,-12.213,-12.2148,-12.2148,-12.2148,-12.213,-12.213,-12.213,-12.213,-12.213,-12.213,-12.213,-12.213,-12.213,-12.213,-12.213,-12.2111,-12.2111,-12.2111,-12.213,-12.213,-12.213,-12.213,-12.2093,-12.2093,-12.2093,-12.213,-12.213,-12.213,-12.213,-12.2075,-12.2075,-12.2075
25,0.533939,-12.1489,-12.1489,-12.1489,-12.1489,-12.1521,-12.1521,-12.1521,-12.1489,-12.1489,-12.1489,-12.1489,-12.151,-12.151,-12.151,-12.1489,-12.1489,-12.1489,-12.1489,-12.15,-12.15,-12.15,-12.1489,-12.1489,-12.1489,-12.1489,-12.1489,-12.1489,-12.1489,-12.1489,-12.1489,-12.1489,-12.1489,-12.1478,-12.1478,-12.1478,-12.1489,-12.1489,-12.1489,-12.1489,-12.1467,-12.1467,-12.1467,-12.1489,-12.1489,-12.1489,-12.1489,-12.1457,-12.1457,-12.1457
26,0.558661,-12.085,-12.085,-12.085,-12.085,-12.0859,-12.0859,-12.0859,-12.085,-12.085,-12.085,-12.085,-12.0856,-12.0856,-12.0856,-12.085,-12.085,-12.085,-12.085,-12.0853,-12.0853,-12.0853,-12.085,-12.085,-12.085,-12.085,-12.085,-12.085,-12.085,-12.085,-12.085,-12.085,-12.085,-12.0848,-12.0848,-12.0848,-12.085,-12.085,-12.085,-12.085,-12.0845,-12.0845,-12.0845,-12.085,-12.085,-12.085,-12.085,-12.0842,-12.0842,-12.0842
27,0.58367,-12.0214,-12.0214,-12.0214,-12.0214,-12.0262,-12.0262,-12.0262,-12.0214,-12.0214,-12.0214,-12.0214,-12.0246,-12.0246,-12.0246,-12.0214,-12.0214,-12.0214,-12.0214,-12.023,-12.023,-12.023,-12.0214,-12.0214,-12.0214,-12.0214,-12.0214,-12.0214,-12.0214,-12.0214,-12.0214,-12.0214,-12.0214,-12.0198,-12.0198,-12.0198,-12.0214,-12.0214,-12.0214,-12.0214,-12.0183,-12.0183,-12.0183,-12.0214,-12.0214,-12.0214,-12.0214,-12.0167,-12.0167,-12.0167
28,0.608968,-11.958,-11.958,-11.958,-11.958,-11.9642,-11.9642,-11.9642,-11.958,-11.958,-11.958,-11.958,-11.9621,-11.9621,-11.9621,-11.958,-11.958,-11.958,-11.958,-11.96,-11.96,-11.96,-11.958,-11.958,-11.958,-11.958,-11.958,-11.958,-11.958,-11.958,-11.958,-11.958,-11.958,-11.9559,-11.9559,-11.9559,-11.958,-11.958,-11.958,-11.958,-11.9538,-11.9538,-11.9538,-11.958,-11.958,-11.958,-11.958,-11.9518,-11.9518,-11.9518
29,0.634559,-11.8947,-11.8947,-11.8947,-11.8947,-11.8983,-11.8983,-11.8983,-11.8947,-11.8947,-11.8947,-11.8947,-11.8971,-11.8971,-11.8971,-11.8947,-11.8947,-11.8947,-11.8947,-11.8959,-11.8959,-11.8959,-11.8947,-11.8947,-11.8947,-11.8947,-11.8947,-11.8947,-11.8947,-11.8947,-11.8947,-11.8947,-11.8947,-11.8935,-11.8935,-11.8935,-11.8947,-11.8947,-11.8947,-11.8947,-11.8923,-11.8923,-11.8923,-11.8947,-11.8947,-11.8947,-11.8947,-11.891,-11.891,-11.891
30,0.660447,-11.8316,-11.8316,-11.8316,-11.8316,-11.8325,-11.8325,-11.8325,-11.8316,-11.8316,-11.8316,-11.8316,-11.8322,-11.8322,-11.8322,-11.8316,-11.8316,-11.8316,-11.8316,-11.8319,-11.8319,-11.8319,-11.8316,-11.8316,-11.8316,-11.8316,-11.8316,-11.8316,-11.8316,-11.8316,-11.8316,-11.8316,-11.8316,-11.8313,-11.8313,-11.8313,-11.8316,-11.8316,-11.8316,-11.8316,-11.831,-11.831,-11.831,-11.8316,-11.8316,-11.8316,-11.8316,-11.8306,-11.8306,-11.8306
31,0.686635,-11.7687,-11.7687,-11.7687,-11.7687,-11.7696,-11.7696,-11.7696,-11.7687,-11.7687,-11.7687,-11.7687,-11.7693,-11.7693,-11.7693,-11.7687,-11.7687,-11.7687,-11.7687,-11.769,-11.769,-11.769,-11.7687,-11.7687,-11.7687,-11.7687,-11.7687,-11.7687,-11.7687,-11.7687,-11.7687,-11.7687,-11.7687,-11.7683,-11.7683,-11.7683,-11.7687,-11.7687,-11.7687,-11.7687,-11.768,-11.768,-11.768,-11.7687,-11.7687,-11.7687,-11.7687,-11.7677,-11.7677,-11.7677
32,0.713126,-11.7059,-11.7059,-11.7059,-11.7059,-11.7069,-11.7069,-11.7069,-11.7059,-11.7059,-11.7059,-11.7059,-11.7066,-11.7066,-11.7066,-11.7059,-11.7059,-11.7059,-11.7059,-11.7062,-11.7062,-11.7062,-11.7059,-11.7059,-11.7059,-11.7059,-11.7059,-11.7059,-11.7059,-11.7059,-11.7059,-11.7059,-11.7059,-11.7056,-11.7056,-11.7056,-11.7059,-11.7059,-11.7059,-11.7059,-11.7052,-11.7052,-11.7052,-11.7059,-11.7059,-11.7059,-11.7059,-11.7049,-11.7049,-11.7049
33,0.739924,-11.6433,-11.6433,-11.6433,-11.6433,-11.6448,-11.6448,-11.6448,-11.6433,-11.6433,-11.6433,-11.6433,-11.6443,-11.6443,-11.6443,-11.6433,-11.6433,-11.6433,-11.6433,-11.6438,-11.6438,-11.6438,-11.6433,-11.6433,-11.6433,-11.6433,-11.6433,-11.6433,-11.6433,-11.6433,-11.6433,-11.6433,-11.6433,-11.6428,-11.6428,-11.6428,-11.6433,-11.6433,-11.6433,-11.6433,-11.6423,-11.6423,-11.6423,-11.6433,-11.6433,-11.6433,-11.6433,-11.6418,-11.6418,-11.6418
34,0.767033,-11.5808,-11.5808,-11.5808,-11.5808,-11.5849,-11.5849,-11.5849,-11.5808,-11.5808,-11.5808,-11.5808,-11.5835,-11.5835,-11.5835,-11.5808,-11.5808,-11.5808,-11.5808,-11.5822,-11.5822,-11.5822,-11.5808,-11.5808,-11.5808,-11.5808,-11.5808,-11.5808,-11.5808,-11.5808,-11.5808,-11.5808,-11.5808,-11.5794,-11.5794,-11.5794,-11.5808,-11.5808,-11.5808,-11.5808,-11.5781,-11.5781,-11.5781,-11.5808,-11.5808,-11.5808,-11.5808,-11.5767,-11.5767,-11.5767
35,0.794456,-11.5184,-11.5184,-11.5184,-11.5184,-11.5195,-11.5195,-11.5195,-11.5184,-11.5184,-11.5184,-11.5184,-11.5191,-11.5191,-11.5191,-11.5184,-11.5184,-11.5184,-11.5184,-11.5188,-11.5188,-11.5188,-11.5184,-11.5184,-11.5184,-11.5184,-11.5184,-11.5184,-11.5184,-11.5184,-11.5184,-11.5184,-11.5184,-11.5181,-11.5181,-11.5181,-11.5184,-11.5184,-11.5184,-11.5184,-11.5177,-11.5177,-11.5177,-11.5184,-11.5184,-11.5184,-11.5184,-11.5174,-11.5174,-11.5174
36,0.822196,-11.4562,-11.4562,-11.4562,-11.4562,-11.4573,-11.4573,-11.4573,-11.4562,-11.4562,-11.4562,-11.4562,-11.4569,-11.4569,-11.4569,-11.4562,-11.4562,-11.4562,-11.4562,-11.4566,-11.4566,-11.4566,-11.4562,-11.4562,-11.4562,-11.4562,-11.4562,-11.4562,-11.4562,-11.4562,-11.4562,-11.4562,-11.4562,-11.4559,-11.4559,-11.4559,-11.4562,-11.4562,-11.4562,-11.4562,-11.4555,-11.4555,-11.4555,-11.4562,-11.4562,-11.4562,-11.4562,-11.4552,-11.4552,-11.4552
37,0.850258,-11.3941,-11.3941,-11.3941,-11.3941,-11.3952,-11.3952,-11.3952,-11.3941,-11.3941,-11.3941,-11.3941,-11.3949,-11.3949,-11.3949,-11.3941,-11.3941,-11.3941,-11.3941,-11.3945,-11.3945,-11.3945,-11.3941,-11.3941,-11.3941,-11.3941,-11.3941,-11.3941,-11.3941,-11.3941,-11.3941,-11.3941,-11.3941,-11.3938,-11.3938,-11.3938,-11.3941,-11.3941,-11.3941,-11.3941,-11.3934,-11.3934,-11.3934,-11.3941,-11.3941,-11.3941,-11.3941,-11.393,-11.393,-11.393
38,0.878644,-11.3322,-11.3322,-11.3322,-11.3322,-11.3333,-11.3333,-11.3333,-11.3322,-11.3322,-11.3322,-11.3322,-11.3329,-11.3329,-11.3329,-11.3322,-11.3322,-11.3322,-11.3322,-11.3326,-11.3326,-11.3326,-11.3322,-11.3322,-11.3322,-11.3322,-11.3322,-11.3322,-11.3322,-11.3322,-11.3322,-11.3322,-11.3322,-11.3318,-11.3318,-11.3318,-11.3322,-11.3322,-11.3322,-11.3322,-11.3314,-11.3314,-11.3314,-11.3322,-11.3322,-11.3322,-11.3322,-11.3311,-11.3311,-11.3311
39,0.90736,-11.2703,-11.2703,-11.2703,-11.2703,-11.272,-11.272,-11.272,-11.2703,-11.2703,-11.2703,-11.2703,-11.2715,-11.2715,-11.2715,-11.2703,-11.2703,-11.2703,-11.2703,-11.2709,-11.2709,-11.2709,-11.2703,-11.2703,-11.2703,-11.2703,-11.2703,-11.2703,-11.2703,-11.2703,-11.2703,-11.2703,-11.2703,-11.2698,-11.2698,-11.2698,-11.2703,-11.2703,-11.2703,-11.2703,-11.2692,-11.2692,-11.2692,-11.2703,-11.2703,-11.2703,-11.2703,-11.2686,-11.2686,-11.2686
40,0.936408,-11.2086,-11.2086,-11.2086,-11.2086,-11.2103,-11.2103,-11.2103,-11.2086,-11.2086,-11.2086,-11.2086,-11.2097,-11.2097,-11.2097,-11.2086,-11.2086,-11.2086,-11.2086,-11.2092,-11.2092,-11.2092,-11.2086,-11.2086,-11.2086,-11.2086,-11.2086,-11.2086,-11.2086,-11.2086,-11.2086,-11.2086,-11.2086,-11.208,-11.208,-11.208,-11.2086,-11.2086,-11.2086,-11.2086,-11.2074,-11.2074,-11.2074,-11.2086,-11.2086,-11.2086,-11.2086,-11.2069,-11.2069,-11.2069
41,0.965793,-11.1469,-11.1469,-11.1469,-11.1469,-11.1481,-11.1481,-11.1481,-11.1469,-11.1469,-11.1469,-11.1469,-11.1477,-11.1477,-11.1477,-11.1469,-11.1469,-11.1469,-11.1469,-11.1473,-11.1473,-11.1473,-11.1469,-11.1469,-11.1469,-11.1469,-11.1469,-11.1469,-11.1469,-11.1469,-11.1469,-11.1469,-11.1469,-11.1466,-11.1466,-11.1466,-11.1469,-11.1469,-11.1469,-11.1469,-11.1462,-11.1462,-11.1462,-11.1469,-11.1469,-11.1469,-11.1469,-11.1458,-11.1458,-11.1458
42,0.995519,-11.0854,-11.0854,-11.0854,-11.0854,-11.0866,-11.0866,-11.0866,-11.0854,-11.0854,-11.0854,-11.0854,-11.0862,-11.0862,-11.0862,-11.0854,-11.0854,-11.0854,-11.0854,-11.0858,-11.0858,-11.0858,-11.0854,-11.0854,-11.0854,-11.0854,-11.0854,-11.0854,-11.0854,-11.0854,-11.0854,-11.0854,-11.0854,-11.085,-11.085,-11.085,-11.0854,-11.0854,-11.0854,-11.0854,-11.0846,-11.0846,-11.0846,-11.0854,-11.0854,-11.0854,-11.0854,-11.0842,-11.0842,-11.0842
43,1.02559,-11.024,-11.024,-11.024,-11.024,-11.0252,-11.0252,-11.0252,-11.024,-11.024,-11.024,-11.024,-11.0248,-11.0248,-11.0248,-11.024,-11.024,-11.024,-11.024,-11.0244,-11.0244,-11.0244,-11.024,-11.024,-11.024,-11.024,-11.024,-11.024,-11.024,-11.024,-11.024,-11.024,-11.024,-11.0236,-11.0236,-11.0236,-11.024,-11.024,-11.024,-11.024,-11.0232,-11.0232,-11.0232,-11.024,-11.024,-11.024,-11.024,-11.0228,-11.0228,-11.0228
44,1.05601,-10.9627,-10.9627,-10.9627,-10.9627,-10.9639,-10.9639,-10.9639,-10.9627,-10.9627,-10.9627,-10.9627,-10.9635,-10.9635,-10.9635,-10.9627,-10.9627,-10.9627,-10.9627,-10.9631,-10.9631,-10.9631,-10.9627,-10.9627,-10.9627,-10.9627,-10.9627,-10.9627,-10.9627,-10.9627,-10.9627,-10.9627,-10.9627,-10.9623,-10.9623,-10.9623,-10.9627,-10.9627,-10.9627,-10.9627,-10.9619,-10.9619,-10.9619,-10.9627,-10.9627,-10.9627,-10.9627,-10.9615,-10.9615,-10.9615
